"plb0050","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2018","Thuringia","(1c) basic vocational qualification","","","",""
"No","2018","Thuringia","(2b) intermediate general qualification","","","",""
"No","2018","Thuringia","(2a) intermediate vocational","","","",""
"No","2018","Thuringia","(2c_gen) general maturity certificate","","","",""
"No","2018","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"No","2018","Thuringia","(3a) lower tertiary education","","","",""
"No","2018","Thuringia","(3b) higher tertiary education","","","",""
"Yes","2019","Schleswig-Holstein","(0) in school","","","",""
"Yes","2019","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Yes","2019","Schleswig-Holstein","(1b) general elementary school","6","","",""
"Yes","2019","Schleswig-Holstein","(1c) basic vocational qualification","30","0.460102865338945","0.355372783006304","0.564832947671587"
"Yes","2019","Schleswig-Holstein","(2b) intermediate general qualification","7","","",""
"Yes","2019","Schleswig-Holstein","(2a) intermediate vocational","76","0.598441275637381","0.522953628918237","0.673928922356525"
"Yes","2019","Schleswig-Holstein","(2c_gen) general maturity certificate","7","","",""
"Yes","2019","Schleswig-Holstein","(2c_voc) vocational maturity certificate","44","0.564300162130274","0.464062033316528","0.66453829094402"
"Yes","2019","Schleswig-Holstein","(3a) lower tertiary education","37","0.696735022195268","0.580424925671499","0.813045118719037"
"Yes","2019","Schleswig-Holstein","(3b) higher tertiary education","57","0.633512966825506","0.533964655528762","0.73306127812225"
"Yes","2019","Hamburg","(0) in school","","","",""
"Yes","2019","Hamburg","(1a) inadequately completed","","","",""
"Yes","2019","Hamburg","(1b) general elementary school","7","","",""
"Yes","2019","Hamburg","(1c) basic vocational qualification","16","","",""
"Yes","2019","Hamburg","(2b) intermediate general qualification","1","","",""
"Yes","2019","Hamburg","(2a) intermediate vocational","17","","",""
"Yes","2019","Hamburg","(2c_gen) general maturity certificate","12","","",""
"Yes","2019","Hamburg","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2019","Hamburg","(3a) lower tertiary education","20","","",""
"Yes","2019","Hamburg","(3b) higher tertiary education","41","0.518236870880903","0.422205671047538","0.614268070714268"
"Yes","2019","Lower Saxony","(0) in school","3","","",""
"Yes","2019","Lower Saxony","(1a) inadequately completed","8","","",""
"Yes","2019","Lower Saxony","(1b) general elementary school","45","0.559441367017221","0.457995741697236","0.660886992337206"
"Yes","2019","Lower Saxony","(1c) basic vocational qualification","85","0.399619679079101","0.331564965504984","0.467674392653217"
"Yes","2019","Lower Saxony","(2b) intermediate general qualification","28","","",""
"Yes","2019","Lower Saxony","(2a) intermediate vocational","214","0.569036918200589","0.522121405965919","0.615952430435259"
"Yes","2019","Lower Saxony","(2c_gen) general maturity certificate","39","0.490759093179116","0.376080467406714","0.605437718951518"
"Yes","2019","Lower Saxony","(2c_voc) vocational maturity certificate","110","0.548701869730297","0.479736180575655","0.617667558884939"
"Yes","2019","Lower Saxony","(3a) lower tertiary education","75","0.777337575492329","0.703814471655188","0.85086067932947"
"Yes","2019","Lower Saxony","(3b) higher tertiary education","154","0.573079495836671","0.515246475636313","0.630912516037029"
"Yes","2019","Bremen","(0) in school","1","","",""
"Yes","2019","Bremen","(1a) inadequately completed","","","",""
"Yes","2019","Bremen","(1b) general elementary school","3","","",""
"Yes","2019","Bremen","(1c) basic vocational qualification","6","","",""
"Yes","2019","Bremen","(2b) intermediate general qualification","","","",""
"Yes","2019","Bremen","(2a) intermediate vocational","16","","",""
"Yes","2019","Bremen","(2c_gen) general maturity certificate","4","","",""
"Yes","2019","Bremen","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2019","Bremen","(3a) lower tertiary education","7","","",""
"Yes","2019","Bremen","(3b) higher tertiary education","19","","",""
"Yes","2019","North Rhine-Westphalia","(0) in school","8","","",""
"Yes","2019","North Rhine-Westphalia","(1a) inadequately completed","26","","",""
"Yes","2019","North Rhine-Westphalia","(1b) general elementary school","70","0.364879075498423","0.295882112074557","0.433876038922289"
"Yes","2019","North Rhine-Westphalia","(1c) basic vocational qualification","211","0.541971469258428","0.495150765147222","0.588792173369634"
"Yes","2019","North Rhine-Westphalia","(2b) intermediate general qualification","51","0.522128787066224","0.42220779706766","0.622049777064789"
"Yes","2019","North Rhine-Westphalia","(2a) intermediate vocational","303","0.529409264405974","0.489767141860319","0.569051386951628"
"Yes","2019","North Rhine-Westphalia","(2c_gen) general maturity certificate","111","0.469171054997388","0.406808565910694","0.531533544084082"
"Yes","2019","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","284","0.570048119562279","0.528934455923569","0.611161783200988"
"Yes","2019","North Rhine-Westphalia","(3a) lower tertiary education","144","0.750587614393538","0.698196558611063","0.802978670176013"
"Yes","2019","North Rhine-Westphalia","(3b) higher tertiary education","348","0.659486092925209","0.622628117501136","0.696344068349282"
"Yes","2019","Hesse","(0) in school","3","","",""
"Yes","2019","Hesse","(1a) inadequately completed","5","","",""
"Yes","2019","Hesse","(1b) general elementary school","18","","",""
"Yes","2019","Hesse","(1c) basic vocational qualification","58","0.512205672873457","0.427573350857647","0.596837994889266"
"Yes","2019","Hesse","(2b) intermediate general qualification","8","","",""
"Yes","2019","Hesse","(2a) intermediate vocational","113","0.455780670697252","0.39328957912927","0.518271762265233"
"Yes","2019","Hesse","(2c_gen) general maturity certificate","46","0.62504534292638","0.525028768885646","0.725061916967113"
"Yes","2019","Hesse","(2c_voc) vocational maturity certificate","72","0.539004387241935","0.460275832888591","0.61773294159528"
"Yes","2019","Hesse","(3a) lower tertiary education","65","0.778717762104925","0.696947797154064","0.860487727055787"
"Yes","2019","Hesse","(3b) higher tertiary education","177","0.730412556798736","0.677774395230309","0.783050718367162"
"Yes","2019","Rhineland-Palatinate,Saarland","(0) in school","3","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","(1b) general elementary school","22","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","77","0.501614823897199","0.428773715961112","0.574455931833286"
"Yes","2019","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","11","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","83","0.537396194442633","0.462000708611213","0.612791680274053"
"Yes","2019","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","22","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","61","0.667294740844661","0.582637658964746","0.751951822724575"
"Yes","2019","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","42","0.687130597166125","0.580768264993832","0.793492929338419"
"Yes","2019","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","76","0.583454822352703","0.501203437244837","0.665706207460569"
"Yes","2019","Baden-Württemberg","(0) in school","2","","",""
"Yes","2019","Baden-Württemberg","(1a) inadequately completed","3","","",""
"Yes","2019","Baden-Württemberg","(1b) general elementary school","36","0.419021979378945","0.305054722255975","0.532989236501916"
"Yes","2019","Baden-Württemberg","(1c) basic vocational qualification","119","0.418983240938391","0.360562714619461","0.47740376725732"
"Yes","2019","Baden-Württemberg","(2b) intermediate general qualification","20","","",""
"Yes","2019","Baden-Württemberg","(2a) intermediate vocational","205","0.511036160969426","0.463000296273342","0.559072025665511"
"Yes","2019","Baden-Württemberg","(2c_gen) general maturity certificate","36","0.434002102378514","0.329856295183838","0.538147909573191"
"Yes","2019","Baden-Württemberg","(2c_voc) vocational maturity certificate","102","0.523864143753176","0.456476286952356","0.591252000553996"
"Yes","2019","Baden-Württemberg","(3a) lower tertiary education","101","0.641771897999808","0.573594336362215","0.709949459637401"
"Yes","2019","Baden-Württemberg","(3b) higher tertiary education","254","0.709406047699568","0.665670089119685","0.753142006279452"
"Yes","2019","Bavaria","(0) in school","","","",""
"Yes","2019","Bavaria","(1a) inadequately completed","20","","",""
"Yes","2019","Bavaria","(1b) general elementary school","39","0.468664551501929","0.371344382890954","0.565984720112904"
"Yes","2019","Bavaria","(1c) basic vocational qualification","240","0.462499189300595","0.41952102426874","0.50547735433245"
"Yes","2019","Bavaria","(2b) intermediate general qualification","41","0.585197905202303","0.477234903834868","0.693160906569738"
"Yes","2019","Bavaria","(2a) intermediate vocational","274","0.524035665537245","0.483771196274586","0.564300134799903"
"Yes","2019","Bavaria","(2c_gen) general maturity certificate","46","0.501750684225694","0.404239429150281","0.599261939301107"
"Yes","2019","Bavaria","(2c_voc) vocational maturity certificate","138","0.637048112816405","0.578373682148539","0.695722543484271"
"Yes","2019","Bavaria","(3a) lower tertiary education","123","0.524878694259564","0.461434580149058","0.588322808370071"
"Yes","2019","Bavaria","(3b) higher tertiary education","257","0.570007345956752","0.526217028925484","0.61379766298802"
"Yes","2019","Berlin","(0) in school","1","","",""
"Yes","2019","Berlin","(1a) inadequately completed","1","","",""
"Yes","2019","Berlin","(1b) general elementary school","5","","",""
"Yes","2019","Berlin","(1c) basic vocational qualification","13","","",""
"Yes","2019","Berlin","(2b) intermediate general qualification","6","","",""
"Yes","2019","Berlin","(2a) intermediate vocational","56","0.585620754640481","0.491842448103089","0.679399061177874"
"Yes","2019","Berlin","(2c_gen) general maturity certificate","17","","",""
"Yes","2019","Berlin","(2c_voc) vocational maturity certificate","33","0.674022057934599","0.556393076868065","0.791651039001134"
"Yes","2019","Berlin","(3a) lower tertiary education","41","0.696213163146292","0.589985547435729","0.802440778856855"
"Yes","2019","Berlin","(3b) higher tertiary education","118","0.560733273283918","0.496732618281479","0.624733928286357"
"Yes","2019","Brandenburg","(0) in school","","","",""
"Yes","2019","Brandenburg","(1a) inadequately completed","","","",""
"Yes","2019","Brandenburg","(1b) general elementary school","1","","",""
"Yes","2019","Brandenburg","(1c) basic vocational qualification","11","","",""
"Yes","2019","Brandenburg","(2b) intermediate general qualification","3","","",""
"Yes","2019","Brandenburg","(2a) intermediate vocational","127","0.57377873750202","0.51172856992588","0.635828905078159"
"Yes","2019","Brandenburg","(2c_gen) general maturity certificate","7","","",""
"Yes","2019","Brandenburg","(2c_voc) vocational maturity certificate","38","0.642891288835112","0.532976620522063","0.752805957148162"
"Yes","2019","Brandenburg","(3a) lower tertiary education","32","0.67420962653046","0.557550466625337","0.790868786435583"
"Yes","2019","Brandenburg","(3b) higher tertiary education","51","0.614522285898593","0.52052876138559","0.708515810411597"
"Yes","2019","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes","2019","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Yes","2019","Mecklenburg-Western Pomerania","(1b) general elementary school","3","","",""
"Yes","2019","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","5","","",""
"Yes","2019","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","2","","",""
"Yes","2019","Mecklenburg-Western Pomerania","(2a) intermediate vocational","48","0.455705566592997","0.369762202551308","0.541648930634687"
"Yes","2019","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","7","","",""
"Yes","2019","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2019","Mecklenburg-Western Pomerania","(3a) lower tertiary education","15","","",""
"Yes","2019","Mecklenburg-Western Pomerania","(3b) higher tertiary education","28","","",""
"Yes","2019","Saxony","(0) in school","2","","",""
"Yes","2019","Saxony","(1a) inadequately completed","","","",""
"Yes","2019","Saxony","(1b) general elementary school","4","","",""
"Yes","2019","Saxony","(1c) basic vocational qualification","15","","",""
"Yes","2019","Saxony","(2b) intermediate general qualification","9","","",""
"Yes","2019","Saxony","(2a) intermediate vocational","176","0.407348421427418","0.361438717250456","0.453258125604379"
