"plb0050","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2002","Lower Saxony","1-pers.-HH","","","","","1"
"Yes","2002","Lower Saxony","(Married) couple without C. ","","","","","1"
"Yes","2002","Lower Saxony","Single parent ","","","","","1"
"Yes","2002","Lower Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2002","Lower Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2002","Lower Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2002","Bremen","1-pers.-HH","","","","","1"
"Yes","2002","Bremen","(Married) couple without C. ","","","","","1"
"Yes","2002","Bremen","Single parent ","","","","","1"
"Yes","2002","Bremen","Couple + C. LE 16 ","","","","","1"
"Yes","2002","Bremen","Couple + C. GT 16 ","","","","","1"
"Yes","2002","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","2002","North Rhine-Westphalia","1-pers.-HH","","","","","1"
"Yes","2002","North Rhine-Westphalia","(Married) couple without C. ","","","","","1"
"Yes","2002","North Rhine-Westphalia","Single parent ","","","","","1"
"Yes","2002","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","1"
"Yes","2002","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","1"
"Yes","2002","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","1"
"Yes","2002","Hesse","1-pers.-HH","","","","","1"
"Yes","2002","Thuringia","Couple + C. LE 16 ","","","","","1"
"Yes","2002","Thuringia","Couple + C. GT 16 ","","","","","1"
"Yes","2002","Thuringia","Couple + C. LE and GT 16","","","","","1"
"No","2003","Schleswig-Holstein","1-pers.-HH","","","","","2"
"No","2003","Berlin","Couple + C. LE and GT 16","","","","","2"
"No","2003","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"No","2003","Hamburg","Couple + C. GT 16 ","","","","","2"
"No","2003","Hamburg","Couple + C. LE and GT 16","","","","","2"
"No","2003","Lower Saxony","1-pers.-HH","","","","","2"
"No","2003","Lower Saxony","(Married) couple without C. ","","","","","2"
"No","2003","Berlin","Single parent ","","","","","2"
"No","2003","Berlin","Couple + C. LE 16 ","","","","","2"
"No","2003","Berlin","Couple + C. GT 16 ","","","","","2"
"No","2003","Schleswig-Holstein","Single parent ","","","","","2"
"No","2003","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"No","2003","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"No","2003","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"No","2003","Hamburg","1-pers.-HH","","","","","2"
"No","2003","Hamburg","Single parent ","","","","","2"
"No","2003","Hamburg","Couple + C. LE 16 ","","","","","2"
"No","2003","Bavaria","Couple + C. LE and GT 16","","","","","2"
"No","2003","Berlin","1-pers.-HH","","","","","2"
"No","2003","Brandenburg","(Married) couple without C. ","","","","","2"
"No","2003","Brandenburg","Single parent ","","","","","2"
"No","2003","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","2003","Hamburg","(Married) couple without C. ","","","","","2"
"No","2003","Berlin","(Married) couple without C. ","","","","","2"
"No","2003","Bremen","1-pers.-HH","","","","","2"
"No","2003","Brandenburg","1-pers.-HH","","","","","2"
"No","2003","Bavaria","Single parent ","","","","","2"
"No","2003","Bavaria","Couple + C. LE 16 ","","","","","2"
"No","2003","Bavaria","Couple + C. GT 16 ","","","","","2"
"No","2003","Lower Saxony","Single parent ","","","","","2"
"No","2003","Lower Saxony","Couple + C. LE 16 ","","","","","2"
"No","2003","Lower Saxony","Couple + C. GT 16 ","","","","","2"
"No","2003","Lower Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2003","Bremen","Single parent ","","","","","2"
"No","2003","Bremen","Couple + C. LE 16 ","","","","","2"
"No","2003","Bremen","Couple + C. GT 16 ","","","","","2"
"No","2003","Bremen","Couple + C. LE and GT 16","","","","","2"
"No","2003","Baden-Württemberg","Couple + C. LE and GT 16","","","","","2"
"No","2003","Bavaria","1-pers.-HH","","","","","2"
"No","2003","Bavaria","(Married) couple without C. ","","","","","2"
"No","2003","Bremen","(Married) couple without C. ","","","","","2"
"No","2003","North Rhine-Westphalia","1-pers.-HH","","","","","2"
"No","2003","North Rhine-Westphalia","(Married) couple without C. ","","","","","2"
"No","2003","North Rhine-Westphalia","Single parent ","","","","","2"
"No","2003","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","2"
"No","2003","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","2"
"No","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","2"
"No","2003","Hesse","1-pers.-HH","","","","","2"
"No","2003","Baden-Württemberg","Single parent ","","","","","2"
"No","2003","Baden-Württemberg","Couple + C. LE 16 ","","","","","2"
"No","2003","Baden-Württemberg","Couple + C. GT 16 ","","","","","2"
"No","2003","Hesse","(Married) couple without C. ","","","","","2"
"No","2003","Hesse","Single parent ","","","","","2"
"No","2003","Hesse","Couple + C. LE 16 ","","","","","2"
"No","2003","Hesse","Couple + C. GT 16 ","","","","","2"
"No","2003","Hesse","Couple + C. LE and GT 16","","","","","2"
"No","2003","Rhineland-Palatinate,Saarland","Single parent ","","","","","2"
"No","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","2"
"No","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","2"
"No","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","2"
"No","2003","Baden-Württemberg","1-pers.-HH","","","","","2"
"No","2003","Baden-Württemberg","(Married) couple without C. ","","","","","2"
"No","2003","Brandenburg","Couple + C. GT 16 ","","","","","2"
"No","2003","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"No","2003","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"No","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"No","2003","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"No","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"No","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"No","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"No","2003","Saxony","1-pers.-HH","","","","","2"
"No","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","2"
"No","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","2"
"No","2003","Saxony","(Married) couple without C. ","","","","","2"
"No","2003","Saxony","Single parent ","","","","","2"
"No","2003","Saxony","Couple + C. LE 16 ","","","","","2"
"No","2003","Saxony","Couple + C. GT 16 ","","","","","2"
"No","2003","Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2003","Saxony-Anhalt","1-pers.-HH","","","","","2"
"No","2003","Saxony-Anhalt","(Married) couple without C. ","","","","","2"
"No","2003","Saxony-Anhalt","Single parent ","","","","","2"
"No","2003","Saxony-Anhalt","Couple + C. LE 16 ","","","","","2"
"No","2003","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"No","2003","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"No","2003","Thuringia","1-pers.-HH","","","","","2"
"No","2003","Thuringia","(Married) couple without C. ","","","","","2"
"No","2003","Thuringia","Couple + C. GT 16 ","","","","","2"
"No","2003","Thuringia","Couple + C. LE and GT 16","","","","","2"
"No","2003","Thuringia","Single parent ","","","","","2"
"No","2003","Thuringia","Couple + C. LE 16 ","","","","","2"
"Yes","2003","Schleswig-Holstein","1-pers.-HH","","","","","1"
"Yes","2003","Schleswig-Holstein","(Married) couple without C. ","","","","","1"
"Yes","2003","Schleswig-Holstein","Single parent ","","","","","1"
"Yes","2003","Schleswig-Holstein","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Schleswig-Holstein","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Hamburg","1-pers.-HH","","","","","1"
"Yes","2003","Hamburg","(Married) couple without C. ","","","","","1"
"Yes","2003","Hamburg","Single parent ","","","","","1"
"Yes","2003","Hamburg","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Hamburg","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Lower Saxony","1-pers.-HH","","","","","1"
"Yes","2003","Lower Saxony","(Married) couple without C. ","","","","","1"
"Yes","2003","Lower Saxony","Single parent ","","","","","1"
"Yes","2003","Lower Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Lower Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Lower Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Bremen","1-pers.-HH","","","","","1"
"Yes","2003","Bremen","(Married) couple without C. ","","","","","1"
"Yes","2003","Bremen","Single parent ","","","","","1"
"Yes","2003","Bremen","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Bremen","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","North Rhine-Westphalia","1-pers.-HH","","","","","1"
"Yes","2003","North Rhine-Westphalia","(Married) couple without C. ","","","","","1"
"Yes","2003","North Rhine-Westphalia","Single parent ","","","","","1"
"Yes","2003","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Hesse","(Married) couple without C. ","","","","","1"
"Yes","2003","Hesse","Single parent ","","","","","1"
"Yes","2003","Hesse","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Hesse","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Hesse","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Single parent ","","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Baden-Württemberg","1-pers.-HH","","","","","1"
"Yes","2003","Baden-Württemberg","(Married) couple without C. ","","","","","1"
"Yes","2003","Baden-Württemberg","Single parent ","","","","","1"
"Yes","2003","Baden-Württemberg","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Baden-Württemberg","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Baden-Württemberg","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Bavaria","1-pers.-HH","","","","","1"
"Yes","2003","Bavaria","(Married) couple without C. ","","","","","1"
"Yes","2003","Bavaria","Single parent ","","","","","1"
"Yes","2003","Bavaria","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Bavaria","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Bavaria","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Berlin","1-pers.-HH","","","","","1"
"Yes","2003","Berlin","(Married) couple without C. ","","","","","1"
"Yes","2003","Berlin","Single parent ","","","","","1"
"Yes","2003","Berlin","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Berlin","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Berlin","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Brandenburg","1-pers.-HH","","","","","1"
"Yes","2003","Brandenburg","(Married) couple without C. ","","","","","1"
"Yes","2003","Brandenburg","Single parent ","","","","","1"
"Yes","2003","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Saxony","1-pers.-HH","","","","","1"
"Yes","2003","Saxony","(Married) couple without C. ","","","","","1"
"Yes","2003","Saxony","Single parent ","","","","","1"
"Yes","2003","Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Yes","2003","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Yes","2003","Saxony-Anhalt","Single parent ","","","","","1"
"Yes","2003","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Thuringia","1-pers.-HH","","","","","1"
"Yes","2003","Thuringia","(Married) couple without C. ","","","","","1"
"Yes","2003","Thuringia","Single parent ","","","","","1"
"Yes","2003","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","1"
"Yes","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Hesse","1-pers.-HH","","","","","1"
"Yes","2003","Thuringia","Couple + C. LE 16 ","","","","","1"
"Yes","2003","Thuringia","Couple + C. GT 16 ","","","","","1"
"Yes","2003","Thuringia","Couple + C. LE and GT 16","","","","","1"
"No","2004","Berlin","Couple + C. LE and GT 16","","","","","2"
"No","2004","Schleswig-Holstein","1-pers.-HH","","","","","2"
"No","2004","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"No","2004","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"No","2004","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"No","2004","Hamburg","1-pers.-HH","","","","","2"
"No","2004","Hamburg","Couple + C. LE 16 ","","","","","2"
"No","2004","Hamburg","Couple + C. GT 16 ","","","","","2"
"No","2004","Hamburg","Couple + C. LE and GT 16","","","","","2"
"No","2004","Lower Saxony","1-pers.-HH","","","","","2"
"No","2004","Lower Saxony","(Married) couple without C. ","","","","","2"
"No","2004","Berlin","Single parent ","","","","","2"
"No","2004","Berlin","Couple + C. LE 16 ","","","","","2"
"No","2004","Berlin","Couple + C. GT 16 ","","","","","2"
"No","2004","Schleswig-Holstein","Single parent ","","","","","2"
"No","2004","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"No","2004","Hamburg","(Married) couple without C. ","","","","","2"
"No","2004","Hamburg","Single parent ","","","","","2"
"No","2004","Bavaria","Couple + C. LE and GT 16","","","","","2"
"No","2004","Lower Saxony","Single parent ","","","","","2"
"No","2004","Lower Saxony","Couple + C. LE 16 ","","","","","2"
"No","2004","Lower Saxony","Couple + C. GT 16 ","","","","","2"
"No","2004","Berlin","1-pers.-HH","","","","","2"
"No","2004","Berlin","(Married) couple without C. ","","","","","2"
"No","2004","Brandenburg","(Married) couple without C. ","","","","","2"
"No","2004","Brandenburg","Single parent ","","","","","2"
"No","2004","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","2004","Bavaria","Single parent ","","","","","2"
"No","2004","Bavaria","Couple + C. LE 16 ","","","","","2"
"No","2004","Bavaria","Couple + C. GT 16 ","","","","","2"
"No","2004","Lower Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2004","Bremen","1-pers.-HH","","","","","2"
"No","2004","Brandenburg","1-pers.-HH","","","","","2"
"No","2004","Bremen","Couple + C. LE 16 ","","","","","2"
"No","2004","Bremen","(Married) couple without C. ","","","","","2"
"No","2004","Bremen","Single parent ","","","","","2"
"No","2004","Bremen","Couple + C. GT 16 ","","","","","2"
"No","2004","Bremen","Couple + C. LE and GT 16","","","","","2"
"No","2004","North Rhine-Westphalia","1-pers.-HH","","","","","2"
"No","2004","North Rhine-Westphalia","(Married) couple without C. ","","","","","2"
"No","2004","North Rhine-Westphalia","Single parent ","","","","","2"
"No","2004","Baden-Württemberg","Couple + C. LE and GT 16","","","","","2"
"No","2004","Bavaria","1-pers.-HH","","","","","2"
"No","2004","Bavaria","(Married) couple without C. ","","","","","2"
"No","2004","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","2"
"No","2004","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","2"
"No","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","2"
