"pli0081","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Never","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","1","","","","5"
"Never","1990","Baden-Württemberg","1-pers.-HH","10","","","","5"
"Never","1990","Baden-Württemberg","(Married) couple without C. ","9","","","","5"
"Never","1990","Baden-Württemberg","Single parent ","5","","","","5"
"Never","1990","Baden-Württemberg","Couple + C. LE 16 ","14","","","","5"
"Never","1990","Baden-Württemberg","Couple + C. GT 16 ","17","","","","5"
"Never","1990","Baden-Württemberg","Couple + C. LE and GT 16","2","","","","5"
"Never","1990","Bavaria","1-pers.-HH","9","","","","5"
"Never","1990","Bavaria","(Married) couple without C. ","6","","","","5"
"Never","1990","Bavaria","Single parent ","5","","","","5"
"Never","1990","Bavaria","Couple + C. LE 16 ","7","","","","5"
"Never","1990","Bavaria","Couple + C. GT 16 ","15","","","","5"
"Never","1990","Bavaria","Couple + C. LE and GT 16","11","","","","5"
"Never","1990","Berlin","1-pers.-HH","4","","","","5"
"Never","1990","Berlin","(Married) couple without C. ","5","","","","5"
"Never","1990","Berlin","Single parent ","","","","","5"
"Never","1990","Berlin","Couple + C. LE 16 ","1","","","","5"
"Never","1990","Berlin","Couple + C. GT 16 ","4","","","","5"
"Never","1990","Berlin","Couple + C. LE and GT 16","3","","","","5"
"Rarely","1990","Schleswig-Holstein","Couple + C. LE 16 ","14","","","","4"
"Rarely","1990","Schleswig-Holstein","Single parent ","4","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","4"
"Rarely","1990","Bremen","Single parent ","2","","","","4"
"Rarely","1990","Bremen","Couple + C. LE 16 ","9","","","","4"
"Rarely","1990","Bremen","Couple + C. LE and GT 16","5","","","","4"
"Rarely","1990","Brandenburg","Couple + C. GT 16 ","","","","","4"
"Rarely","1990","Baden-Württemberg","1-pers.-HH","34","0.229909351441057","0.162347086581121","0.297471616300993","4"
"Rarely","1990","Baden-Württemberg","(Married) couple without C. ","66","0.161963921985747","0.124271368556623","0.199656475414871","4"
"Rarely","1990","Thuringia","Single parent ","","","","","4"
"Rarely","1990","Thuringia","Couple + C. LE 16 ","","","","","4"
"Rarely","1990","Bremen","Couple + C. GT 16 ","5","","","","4"
"Rarely","1990","Brandenburg","Couple + C. LE and GT 16","","","","","4"
"Rarely","1990","Schleswig-Holstein","1-pers.-HH","6","","","","4"
"Rarely","1990","Schleswig-Holstein","(Married) couple without C. ","16","","","","4"
"Rarely","1990","Schleswig-Holstein","Couple + C. GT 16 ","12","","","","4"
"Rarely","1990","Schleswig-Holstein","Couple + C. LE and GT 16","8","","","","4"
"Rarely","1990","Thuringia","Couple + C. GT 16 ","","","","","4"
"Rarely","1990","Thuringia","Couple + C. LE and GT 16","","","","","4"
"Rarely","1990","North Rhine-Westphalia","1-pers.-HH","65","0.21988069500677","0.169826062191455","0.269935327822085","4"
"Rarely","1990","North Rhine-Westphalia","(Married) couple without C. ","103","0.159666346021259","0.130502529953179","0.188830162089338","4"
"Rarely","1990","Baden-Württemberg","Couple + C. LE 16 ","66","0.183204626765906","0.147222944918389","0.219186308613424","4"
"Rarely","1990","Baden-Württemberg","Couple + C. GT 16 ","112","0.313838225348334","0.270329781294772","0.357346669401895","4"
"Rarely","1990","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","Single parent ","","","","","4"
"Rarely","1990","Baden-Württemberg","Single parent ","19","","","","4"
"Rarely","1990","Hamburg","1-pers.-HH","11","","","","4"
"Rarely","1990","Hamburg","(Married) couple without C. ","17","","","","4"
"Rarely","1990","Hamburg","Single parent ","5","","","","4"
"Rarely","1990","Hamburg","Couple + C. LE 16 ","6","","","","4"
"Rarely","1990","Hamburg","Couple + C. GT 16 ","6","","","","4"
"Rarely","1990","Hamburg","Couple + C. LE and GT 16","","","","","4"
"Rarely","1990","Lower Saxony","1-pers.-HH","35","0.35058996726545","0.260180181325268","0.440999753205633","4"
"Rarely","1990","Lower Saxony","(Married) couple without C. ","52","0.180569087048202","0.136297308947615","0.224840865148789","4"
"Rarely","1990","Lower Saxony","Single parent ","9","","","","4"
"Rarely","1990","Lower Saxony","Couple + C. LE 16 ","30","0.207910407975733","0.147956565046287","0.267864250905179","4"
"Rarely","1990","Lower Saxony","Couple + C. GT 16 ","66","0.299054837609676","0.239230999934665","0.358878675284688","4"
"Rarely","1990","Lower Saxony","Couple + C. LE and GT 16","16","","","","4"
"Rarely","1990","Bremen","1-pers.-HH","2","","","","4"
"Rarely","1990","Bremen","(Married) couple without C. ","5","","","","4"
"Rarely","1990","North Rhine-Westphalia","Single parent ","38","0.314133476223225","0.232103525916336","0.396163426530115","4"
"Rarely","1990","North Rhine-Westphalia","Couple + C. LE 16 ","88","0.165760971349783","0.135366082323221","0.196155860376345","4"
"Rarely","1990","North Rhine-Westphalia","Couple + C. GT 16 ","143","0.273802395608861","0.236936400510497","0.310668390707225","4"
"Rarely","1990","North Rhine-Westphalia","Couple + C. LE and GT 16","74","0.275809081361277","0.223083136869021","0.328535025853533","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","46","0.311294547004012","0.237685903496384","0.38490319051164","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","15","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","4"
"Rarely","1990","Saxony","1-pers.-HH","","","","","4"
"Rarely","1990","Saxony","(Married) couple without C. ","","","","","4"
"Rarely","1990","Thuringia","1-pers.-HH","","","","","4"
"Rarely","1990","Thuringia","(Married) couple without C. ","","","","","4"
"Rarely","1990","Hesse","1-pers.-HH","26","","","","4"
"Rarely","1990","Hesse","(Married) couple without C. ","56","0.236747916431409","0.182855677992474","0.290640154870344","4"
"Rarely","1990","Hesse","Single parent ","11","","","","4"
"Rarely","1990","Hesse","Couple + C. LE 16 ","46","0.184764565442197","0.134387654434073","0.235141476450321","4"
"Rarely","1990","Hesse","Couple + C. GT 16 ","56","0.264905732209865","0.206192576942211","0.323618887477519","4"
"Rarely","1990","Hesse","Couple + C. LE and GT 16","27","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","1-pers.-HH","11","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","(Married) couple without C. ","26","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","Single parent ","8","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","17","","","","4"
"Rarely","1990","Saxony","Single parent ","","","","","4"
"Rarely","1990","Saxony","Couple + C. LE 16 ","","","","","4"
"Rarely","1990","Saxony","Couple + C. GT 16 ","","","","","4"
"Rarely","1990","Saxony","Couple + C. LE and GT 16","","","","","4"
"Rarely","1990","Saxony-Anhalt","1-pers.-HH","","","","","4"
"Rarely","1990","Saxony-Anhalt","(Married) couple without C. ","","","","","4"
"Rarely","1990","Saxony-Anhalt","Single parent ","","","","","4"
"Rarely","1990","Saxony-Anhalt","Couple + C. LE 16 ","","","","","4"
"Rarely","1990","Saxony-Anhalt","Couple + C. GT 16 ","","","","","4"
"Rarely","1990","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","4"
"Rarely","1990","Baden-Württemberg","Couple + C. LE and GT 16","39","0.201604540972105","0.144255210710249","0.25895387123396","4"
"Rarely","1990","Bavaria","1-pers.-HH","52","0.248120029235843","0.187341190808453","0.308898867663233","4"
"Rarely","1990","Bavaria","(Married) couple without C. ","80","0.230886494082571","0.188517244100764","0.273255744064379","4"
"Rarely","1990","Brandenburg","1-pers.-HH","","","","","4"
"Rarely","1990","Brandenburg","(Married) couple without C. ","","","","","4"
"Rarely","1990","Brandenburg","Single parent ","","","","","4"
"Rarely","1990","Brandenburg","Couple + C. LE 16 ","","","","","4"
"Rarely","1990","Bavaria","Single parent ","20","","","","4"
"Rarely","1990","Bavaria","Couple + C. LE 16 ","73","0.237834266650566","0.193230042261782","0.28243849103935","4"
"Rarely","1990","Bavaria","Couple + C. GT 16 ","79","0.250410129035145","0.204825213510239","0.295995044560051","4"
"Rarely","1990","Bavaria","Couple + C. LE and GT 16","51","0.35147344226345","0.273494563707949","0.429452320818951","4"
"Rarely","1990","Berlin","1-pers.-HH","22","","","","4"
"Rarely","1990","Berlin","(Married) couple without C. ","19","","","","4"
"Rarely","1990","Berlin","Single parent ","3","","","","4"
"Rarely","1990","Berlin","Couple + C. LE 16 ","13","","","","4"
"Rarely","1990","Berlin","Couple + C. GT 16 ","14","","","","4"
"Rarely","1990","Berlin","Couple + C. LE and GT 16","6","","","","4"
"Daily","1991","Schleswig-Holstein","1-pers.-HH","","","","","1"
"Daily","1991","Schleswig-Holstein","(Married) couple without C. ","","","","","1"
"Daily","1991","Schleswig-Holstein","Single parent ","","","","","1"
"Daily","1991","Schleswig-Holstein","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Schleswig-Holstein","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Hamburg","1-pers.-HH","","","","","1"
"Daily","1991","Hamburg","(Married) couple without C. ","","","","","1"
"Daily","1991","Hamburg","Single parent ","","","","","1"
"Daily","1991","Hamburg","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Hamburg","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Lower Saxony","1-pers.-HH","","","","","1"
"Daily","1991","Lower Saxony","(Married) couple without C. ","","","","","1"
"Daily","1991","Lower Saxony","Single parent ","","","","","1"
"Daily","1991","Lower Saxony","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Lower Saxony","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Lower Saxony","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Bremen","1-pers.-HH","","","","","1"
"Daily","1991","Bremen","(Married) couple without C. ","","","","","1"
"Daily","1991","Bremen","Single parent ","","","","","1"
"Daily","1991","Bremen","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Bremen","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Bremen","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","North Rhine-Westphalia","1-pers.-HH","","","","","1"
"Daily","1991","North Rhine-Westphalia","(Married) couple without C. ","","","","","1"
"Daily","1991","North Rhine-Westphalia","Single parent ","","","","","1"
"Daily","1991","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","1"
"Daily","1991","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","1"
"Daily","1991","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Hesse","1-pers.-HH","","","","","1"
"Daily","1991","Hesse","(Married) couple without C. ","","","","","1"
"Daily","1991","Hesse","Single parent ","","","","","1"
"Daily","1991","Hesse","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Hesse","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Hesse","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","Single parent ","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Baden-Württemberg","1-pers.-HH","","","","","1"
"Daily","1991","Baden-Württemberg","(Married) couple without C. ","","","","","1"
"Daily","1991","Baden-Württemberg","Single parent ","","","","","1"
"Daily","1991","Baden-Württemberg","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Baden-Württemberg","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Baden-Württemberg","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Bavaria","1-pers.-HH","","","","","1"
"Daily","1991","Bavaria","(Married) couple without C. ","","","","","1"
"Daily","1991","Bavaria","Single parent ","","","","","1"
"Daily","1991","Bavaria","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Bavaria","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Bavaria","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Berlin","1-pers.-HH","","","","","1"
"Daily","1991","Berlin","(Married) couple without C. ","","","","","1"
"Daily","1991","Berlin","Single parent ","","","","","1"
"Daily","1991","Berlin","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Berlin","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Berlin","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Brandenburg","1-pers.-HH","","","","","1"
"Daily","1991","Brandenburg","(Married) couple without C. ","","","","","1"
"Daily","1991","Brandenburg","Single parent ","","","","","1"
"Daily","1991","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Saxony","1-pers.-HH","","","","","1"
"Daily","1991","Saxony","(Married) couple without C. ","","","","","1"
"Daily","1991","Saxony","Single parent ","","","","","1"
"Daily","1991","Saxony","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Saxony","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Saxony","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Daily","1991","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Daily","1991","Saxony-Anhalt","Single parent ","","","","","1"
"Daily","1991","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Thuringia","1-pers.-HH","","","","","1"
"Daily","1991","Thuringia","(Married) couple without C. ","","","","","1"
"Daily","1991","Thuringia","Single parent ","","","","","1"
"Daily","1991","Thuringia","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Thuringia","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Thuringia","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1991","Schleswig-Holstein","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","Single parent ","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1991","Hamburg","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Hamburg","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Hamburg","Single parent ","","","","","3"
"Min 1x per month","1991","Hamburg","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1991","Brandenburg","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Brandenburg","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","3"
