"plh0204_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"3","2006","35-65 y.","no degree/no degree yet","21","","",""
"3","2006","66 and older","lower secondary degree","393","0.14042883483845","0.127562329574218","0.153295340102681"
"3","2006","66 and older","secondary school degree","71","0.0998175619810394","0.0770348187591544","0.122600305202924"
"3","2006","66 and older","college entrance qualification","67","0.0817103212925293","0.0609997649644659","0.102420877620593"
"3","2006","66 and older","Other degree","35","0.163503600317497","0.114069736231039","0.212937464403955"
"3","2006","66 and older","no degree/no degree yet","7","","",""
"4","2006","16-34 y.","lower secondary degree","68","0.0705763786539539","0.0538992787507495","0.0872534785571584"
"4","2006","16-34 y.","secondary school degree","140","0.0943735742337453","0.0800398366752361","0.108707311792254"
"4","2006","16-34 y.","college entrance qualification","180","0.116870048867263","0.101249894259966","0.132490203474559"
"4","2006","16-34 y.","Other degree","17","","",""
"4","2006","16-34 y.","no degree/no degree yet","37","0.0897003290579884","0.0625651618259346","0.116835496290042"
"4","2006","35-65 y.","lower secondary degree","432","0.106624000449286","0.0969089554296112","0.11633904546896"
"4","2006","35-65 y.","secondary school degree","426","0.105058175585438","0.0957804252580128","0.114335925912863"
"4","2006","35-65 y.","college entrance qualification","368","0.116419805516128","0.105488616232743","0.127350994799513"
"4","2006","35-65 y.","Other degree","89","0.115951310067934","0.0937375248855543","0.138165095250314"
"4","2006","35-65 y.","no degree/no degree yet","12","","",""
"4","2006","66 and older","lower secondary degree","278","0.0947320101914878","0.0838870366915225","0.105576983691453"
"4","2006","66 and older","secondary school degree","70","0.106110514620148","0.0827028334629888","0.129518195777308"
"4","2006","66 and older","college entrance qualification","80","0.11842017437562","0.0939910936768952","0.142849255074344"
"4","2006","66 and older","Other degree","19","","",""
"4","2006","66 and older","no degree/no degree yet","4","","",""
"5","2006","16-34 y.","lower secondary degree","217","0.243618014140096","0.215666246329421","0.27156978195077"
"5","2006","16-34 y.","secondary school degree","394","0.251187457013821","0.229923443805754","0.272451470221888"
"5","2006","16-34 y.","college entrance qualification","331","0.187847212183671","0.168856438635703","0.206837985731639"
"5","2006","16-34 y.","Other degree","47","0.255458063275236","0.191209140897261","0.31970698565321"
"5","2006","16-34 y.","no degree/no degree yet","73","0.160391266440407","0.125543726584788","0.195238806296026"
"5","2006","35-65 y.","lower secondary degree","1011","0.277397497944668","0.263304571319379","0.291490424569957"
"5","2006","35-65 y.","secondary school degree","1091","0.256019195120764","0.242813919186998","0.269224471054531"
"5","2006","35-65 y.","college entrance qualification","683","0.198026236899321","0.184443964347853","0.21160850945079"
"5","2006","35-65 y.","Other degree","171","0.211273493853836","0.182950942653987","0.239596045053685"
"5","2006","35-65 y.","no degree/no degree yet","28","","",""
"5","2006","66 and older","lower secondary degree","612","0.218066001209257","0.202773780238129","0.233358222180386"
"5","2006","66 and older","secondary school degree","190","0.3055981647097","0.27058607204411","0.34061025737529"
"5","2006","66 and older","college entrance qualification","156","0.196162760272799","0.166139641971494","0.226185878574105"
"5","2006","66 and older","Other degree","32","0.130272853944666","0.0852796067537079","0.175266101135624"
"5","2006","66 and older","no degree/no degree yet","12","","",""
"6","2006","16-34 y.","lower secondary degree","113","0.130002167175078","0.108103465176725","0.151900869173431"
"6","2006","16-34 y.","secondary school degree","241","0.147265481079548","0.129890789440016","0.164640172719081"
"6","2006","16-34 y.","college entrance qualification","249","0.154306814464927","0.136742937881248","0.171870691048606"
"6","2006","16-34 y.","Other degree","19","","",""
"6","2006","16-34 y.","no degree/no degree yet","64","0.144040793720755","0.110697186758812","0.177384400682697"
"6","2006","35-65 y.","lower secondary degree","398","0.0971182061252537","0.0877971319421912","0.106439280308316"
"6","2006","35-65 y.","secondary school degree","538","0.12673210465701","0.11666632493843","0.13679788437559"
"6","2006","35-65 y.","college entrance qualification","455","0.139037381242826","0.127245341586323","0.150829420899328"
"6","2006","35-65 y.","Other degree","79","0.0949164494443587","0.0745806278418798","0.115252271046838"
"6","2006","35-65 y.","no degree/no degree yet","11","","",""
"6","2006","66 and older","lower secondary degree","226","0.076748704956801","0.0668907455071991","0.0866066644064029"
"6","2006","66 and older","secondary school degree","66","0.0771583191582953","0.0568771845152762","0.0974394538013143"
"6","2006","66 and older","college entrance qualification","82","0.141007199714497","0.114693685037687","0.167320714391307"
"6","2006","66 and older","Other degree","20","","",""
"6","2006","66 and older","no degree/no degree yet","5","","",""
"7","2006","16-34 y.","lower secondary degree","121","0.133125613011704","0.111005217486198","0.15524600853721"
"7","2006","16-34 y.","secondary school degree","251","0.152150860592789","0.134540988483203","0.169760732702375"
"7","2006","16-34 y.","college entrance qualification","295","0.184783545460855","0.165912779662481","0.20365431125923"
"7","2006","16-34 y.","Other degree","14","","",""
"7","2006","16-34 y.","no degree/no degree yet","82","0.183806329854571","0.147025617660546","0.220587042048596"
"7","2006","35-65 y.","lower secondary degree","401","0.0942229620560695","0.0850271683411309","0.103418755771008"
"7","2006","35-65 y.","secondary school degree","503","0.108145490329662","0.0987486561188924","0.117542324540432"
"7","2006","35-65 y.","college entrance qualification","542","0.167849440424686","0.155111714582258","0.180587166267114"
"7","2006","35-65 y.","Other degree","85","0.112748420641766","0.0908039418929048","0.134692899390626"
"7","2006","35-65 y.","no degree/no degree yet","13","","",""
"7","2006","66 and older","lower secondary degree","196","0.0636514231868351","0.0546104668208157","0.0726923795528544"
"7","2006","66 and older","secondary school degree","66","0.105557227582991","0.0822034287203769","0.128911026445606"
"7","2006","66 and older","college entrance qualification","98","0.142758523879395","0.116309109141991","0.169207938616799"
"7","2006","66 and older","Other degree","9","","",""
"7","2006","66 and older","no degree/no degree yet","5","","",""
"8","2006","16-34 y.","lower secondary degree","116","0.123587515324528","0.102157347581486","0.145017683067569"
"8","2006","16-34 y.","secondary school degree","202","0.131123129551358","0.114573873524655","0.147672385578062"
"8","2006","16-34 y.","college entrance qualification","166","0.116068836374742","0.100495256795928","0.131642415953556"
"8","2006","16-34 y.","Other degree","19","","",""
"8","2006","16-34 y.","no degree/no degree yet","74","0.170661270950113","0.134935899526424","0.206386642373803"
"8","2006","35-65 y.","lower secondary degree","291","0.0717303165539167","0.0636078366088539","0.0798527964989796"
"8","2006","35-65 y.","secondary school degree","356","0.0852937077108577","0.0768422877789051","0.0937451276428103"
"8","2006","35-65 y.","college entrance qualification","320","0.0903114868067084","0.0805425152512105","0.100080458362206"
"8","2006","35-65 y.","Other degree","56","0.0722944551288537","0.0543262698997143","0.0902626403579931"
"8","2006","35-65 y.","no degree/no degree yet","6","","",""
"8","2006","66 and older","lower secondary degree","106","0.0344972574986602","0.0277385978374088","0.0412559171599116"
"8","2006","66 and older","secondary school degree","35","0.0492348363831851","0.0327907349048455","0.0656789378615247"
"8","2006","66 and older","college entrance qualification","76","0.12541087064068","0.100370942198794","0.150450799082567"
"8","2006","66 and older","Other degree","4","","",""
"8","2006","66 and older","no degree/no degree yet","3","","",""
"9","2006","16-34 y.","lower secondary degree","36","0.0338028352437255","0.0220350851778182","0.0455705853096328"
"9","2006","16-34 y.","secondary school degree","49","0.0357763253897743","0.0266699308022406","0.0448827199773079"
"9","2006","16-34 y.","college entrance qualification","42","0.0248773679958983","0.0173046245856829","0.0324501114061137"
"9","2006","16-34 y.","Other degree","4","","",""
"9","2006","16-34 y.","no degree/no degree yet","19","","",""
"9","2006","35-65 y.","lower secondary degree","65","0.0159284034739479","0.0119874649250157","0.0198693420228802"
"9","2006","35-65 y.","secondary school degree","87","0.0231408280210006","0.0185916201916628","0.0276900358503384"
"9","2006","35-65 y.","college entrance qualification","84","0.0224788685612958","0.0174266597172992","0.0275310774052925"
"9","2006","35-65 y.","Other degree","13","","",""
"9","2006","35-65 y.","no degree/no degree yet","4","","",""
"9","2006","66 and older","lower secondary degree","14","","",""
"9","2006","66 and older","secondary school degree","14","","",""
"9","2006","66 and older","college entrance qualification","9","","",""
"9","2006","66 and older","Other degree","3","","",""
"9","2006","66 and older","no degree/no degree yet","","","",""
"10 Very willing to take risks","2006","16-34 y.","lower secondary degree","34","0.038751554039882","0.0261841268064516","0.0513189812733125"
"10 Very willing to take risks","2006","16-34 y.","secondary school degree","17","","",""
"10 Very willing to take risks","2006","16-34 y.","college entrance qualification","17","","",""
"10 Very willing to take risks","2006","16-34 y.","Other degree","11","","",""
"10 Very willing to take risks","2006","16-34 y.","no degree/no degree yet","13","","",""
"10 Very willing to take risks","2006","35-65 y.","lower secondary degree","54","0.0178973745251116","0.0137241352138303","0.0220706138363929"
"10 Very willing to take risks","2006","35-65 y.","secondary school degree","49","0.0136224955257452","0.0101151361471791","0.0171298549043114"
"10 Very willing to take risks","2006","35-65 y.","college entrance qualification","36","0.0118905403663833","0.00819622200992091","0.0155848587228457"
"10 Very willing to take risks","2006","35-65 y.","Other degree","18","","",""
"10 Very willing to take risks","2006","35-65 y.","no degree/no degree yet","2","","",""
"10 Very willing to take risks","2006","66 and older","lower secondary degree","17","","",""
"10 Very willing to take risks","2006","66 and older","secondary school degree","6","","",""
"10 Very willing to take risks","2006","66 and older","college entrance qualification","6","","",""
"10 Very willing to take risks","2006","66 and older","Other degree","2","","",""
"10 Very willing to take risks","2006","66 and older","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","lower secondary degree","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","secondary school degree","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","college entrance qualification","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","Other degree","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","lower secondary degree","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","secondary school degree","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","college entrance qualification","","","",""
