"plh0204_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"6","2006","Couple + C. LE 16 ","West Germany","397","0.125931762537719","0.114415030955599","0.137448494119839"
"6","2006","Couple + C. LE 16 ","East Germany","81","0.101285644036476","0.0792018697468619","0.123369418326091"
"6","2006","Couple + C. GT 16 ","West Germany","327","0.12291825607538","0.110294947983394","0.135541564167366"
"6","2006","Couple + C. GT 16 ","East Germany","141","0.12118567090196","0.101484048731946","0.140887293071974"
"6","2006","Couple + C. LE and GT 16","West Germany","157","0.10794327302536","0.0902530470646246","0.125633498986094"
"6","2006","Couple + C. LE and GT 16","East Germany","40","0.132284997600546","0.0940739917902315","0.17049600341086"
"7","2006","1-pers.-HH","West Germany","284","0.107513697873052","0.095385668585558","0.119641727160546"
"7","2006","1-pers.-HH","East Germany","100","0.104677623985953","0.0838129317197416","0.125542316252165"
"7","2006","(Married) couple without C. ","West Germany","665","0.108228560317573","0.100293960385674","0.116163160249471"
"7","2006","(Married) couple without C. ","East Germany","214","0.0975718130084221","0.0844283362769259","0.110715289739918"
"7","2006","Single parent ","West Germany","114","0.140605809270049","0.117493888405926","0.163717730134172"
"7","2006","Single parent ","East Germany","45","0.159970592011785","0.118138998936549","0.201802185087022"
"7","2006","Couple + C. LE 16 ","West Germany","443","0.134300736800783","0.122464554208042","0.146136919393524"
"7","2006","Couple + C. LE 16 ","East Germany","97","0.116759694607761","0.0932539275487161","0.140265461666805"
"7","2006","Couple + C. GT 16 ","West Germany","372","0.134145015738493","0.121042496613312","0.147247534863674"
"7","2006","Couple + C. GT 16 ","East Germany","148","0.123424129531831","0.103566720673874","0.143281538389788"
"7","2006","Couple + C. LE and GT 16","West Germany","149","0.120383418203944","0.101832329932022","0.138934506475866"
"7","2006","Couple + C. LE and GT 16","East Germany","46","0.168013701843095","0.125846473384169","0.210180930302021"
"8","2006","1-pers.-HH","West Germany","210","0.0807890222922138","0.0701195894286644","0.0914584551557633"
"8","2006","1-pers.-HH","East Germany","63","0.0855627723297981","0.0664987424827076","0.104626802176889"
"8","2006","(Married) couple without C. ","West Germany","422","0.0723877362958426","0.0657694880606276","0.0790059845310576"
"8","2006","(Married) couple without C. ","East Germany","159","0.0739195564442118","0.0623305613250475","0.0855085515633762"
"8","2006","Single parent ","West Germany","77","0.101062589007931","0.081022569495101","0.12110260852076"
"8","2006","Single parent ","East Germany","27","","",""
"8","2006","Couple + C. LE 16 ","West Germany","317","0.0912122026192392","0.081218034521734","0.101206370716744"
"8","2006","Couple + C. LE 16 ","East Germany","64","0.0902959868774336","0.0693175660584995","0.111274407696368"
"8","2006","Couple + C. GT 16 ","West Germany","262","0.0906432222616612","0.079605492087078","0.101680952436244"
"8","2006","Couple + C. GT 16 ","East Germany","74","0.0862154343876979","0.0692704097329285","0.103160459042467"
"8","2006","Couple + C. LE and GT 16","West Germany","124","0.126412235152028","0.107467559276033","0.145356911028023"
"8","2006","Couple + C. LE and GT 16","East Germany","42","0.156010911547022","0.115085738668296","0.196936084425748"
"9","2006","1-pers.-HH","West Germany","43","0.012235893575626","0.00793159862602173","0.0165401885252302"
"9","2006","1-pers.-HH","East Germany","11","","",""
"9","2006","(Married) couple without C. ","West Germany","116","0.0176587534501784","0.0142948887059866","0.0210226181943702"
"9","2006","(Married) couple without C. ","East Germany","22","","",""
"9","2006","Single parent ","West Germany","28","","",""
"9","2006","Single parent ","East Germany","13","","",""
"9","2006","Couple + C. LE 16 ","West Germany","64","0.0234243446528287","0.0181741475713658","0.0286745417342916"
"9","2006","Couple + C. LE 16 ","East Germany","16","","",""
"9","2006","Couple + C. GT 16 ","West Germany","66","0.0295516956837609","0.0230410755491413","0.0360623158183804"
"9","2006","Couple + C. GT 16 ","East Germany","27","","",""
"9","2006","Couple + C. LE and GT 16","West Germany","39","0.025604305697679","0.0165997242077512","0.0346088871876067"
"9","2006","Couple + C. LE and GT 16","East Germany","9","","",""
"10 Very willing to take risks","2006","1-pers.-HH","West Germany","43","0.0222588854777912","0.0164829650151685","0.028034805940414"
"10 Very willing to take risks","2006","1-pers.-HH","East Germany","13","","",""
"10 Very willing to take risks","2006","(Married) couple without C. ","West Germany","63","0.010886464194514","0.00823617167549746","0.0135367567135305"
"10 Very willing to take risks","2006","(Married) couple without C. ","East Germany","18","","",""
"10 Very willing to take risks","2006","Single parent ","West Germany","10","","",""
"10 Very willing to take risks","2006","Single parent ","East Germany","4","","",""
"10 Very willing to take risks","2006","Couple + C. LE 16 ","West Germany","53","0.0186889500347282","0.0139880097903051","0.0233898902791513"
"10 Very willing to take risks","2006","Couple + C. LE 16 ","East Germany","5","","",""
"10 Very willing to take risks","2006","Couple + C. GT 16 ","West Germany","41","0.0189254668716779","0.0136868184435613","0.0241641152997946"
"10 Very willing to take risks","2006","Couple + C. GT 16 ","East Germany","9","","",""
"10 Very willing to take risks","2006","Couple + C. LE and GT 16","West Germany","18","","",""
"10 Very willing to take risks","2006","Couple + C. LE and GT 16","East Germany","5","","",""
"0 Not at all Willing to take risks","2007","1-pers.-HH","West Germany","","","",""
"0 Not at all Willing to take risks","2007","1-pers.-HH","East Germany","","","",""
"0 Not at all Willing to take risks","2007","(Married) couple without C. ","West Germany","","","",""
"0 Not at all Willing to take risks","2007","(Married) couple without C. ","East Germany","","","",""
"0 Not at all Willing to take risks","2007","Single parent ","West Germany","","","",""
"0 Not at all Willing to take risks","2007","Single parent ","East Germany","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. LE 16 ","West Germany","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. LE 16 ","East Germany","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. GT 16 ","West Germany","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. GT 16 ","East Germany","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. LE and GT 16","West Germany","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. LE and GT 16","East Germany","","","",""
"1","2007","1-pers.-HH","West Germany","","","",""
"1","2007","1-pers.-HH","East Germany","","","",""
"1","2007","(Married) couple without C. ","West Germany","","","",""
"1","2007","(Married) couple without C. ","East Germany","","","",""
"1","2007","Single parent ","West Germany","","","",""
"1","2007","Single parent ","East Germany","","","",""
"1","2007","Couple + C. LE 16 ","West Germany","","","",""
"1","2007","Couple + C. LE 16 ","East Germany","","","",""
"1","2007","Couple + C. GT 16 ","West Germany","","","",""
"1","2007","Couple + C. GT 16 ","East Germany","","","",""
"1","2007","Couple + C. LE and GT 16","West Germany","","","",""
"1","2007","Couple + C. LE and GT 16","East Germany","","","",""
"2","2007","1-pers.-HH","West Germany","","","",""
"2","2007","1-pers.-HH","East Germany","","","",""
"2","2007","(Married) couple without C. ","West Germany","","","",""
"2","2007","(Married) couple without C. ","East Germany","","","",""
"2","2007","Single parent ","West Germany","","","",""
"2","2007","Single parent ","East Germany","","","",""
"2","2007","Couple + C. LE 16 ","West Germany","","","",""
"2","2007","Couple + C. LE 16 ","East Germany","","","",""
"2","2007","Couple + C. GT 16 ","West Germany","","","",""
"2","2007","Couple + C. GT 16 ","East Germany","","","",""
"2","2007","Couple + C. LE and GT 16","West Germany","","","",""
"2","2007","Couple + C. LE and GT 16","East Germany","","","",""
"3","2007","1-pers.-HH","West Germany","","","",""
"3","2007","1-pers.-HH","East Germany","","","",""
"3","2007","(Married) couple without C. ","West Germany","","","",""
"3","2007","(Married) couple without C. ","East Germany","","","",""
"3","2007","Single parent ","West Germany","","","",""
"3","2007","Single parent ","East Germany","","","",""
"3","2007","Couple + C. LE 16 ","West Germany","","","",""
"3","2007","Couple + C. LE 16 ","East Germany","","","",""
"3","2007","Couple + C. GT 16 ","West Germany","","","",""
"3","2007","Couple + C. GT 16 ","East Germany","","","",""
"3","2007","Couple + C. LE and GT 16","West Germany","","","",""
"3","2007","Couple + C. LE and GT 16","East Germany","","","",""
"4","2007","1-pers.-HH","West Germany","","","",""
"4","2007","1-pers.-HH","East Germany","","","",""
"4","2007","(Married) couple without C. ","West Germany","","","",""
"4","2007","(Married) couple without C. ","East Germany","","","",""
"4","2007","Single parent ","West Germany","","","",""
"4","2007","Single parent ","East Germany","","","",""
"4","2007","Couple + C. LE 16 ","West Germany","","","",""
"4","2007","Couple + C. LE 16 ","East Germany","","","",""
"4","2007","Couple + C. GT 16 ","West Germany","","","",""
"4","2007","Couple + C. GT 16 ","East Germany","","","",""
"4","2007","Couple + C. LE and GT 16","West Germany","","","",""
"4","2007","Couple + C. LE and GT 16","East Germany","","","",""
"5","2007","1-pers.-HH","West Germany","","","",""
"5","2007","1-pers.-HH","East Germany","","","",""
"5","2007","(Married) couple without C. ","West Germany","","","",""
"5","2007","(Married) couple without C. ","East Germany","","","",""
"5","2007","Single parent ","West Germany","","","",""
"5","2007","Single parent ","East Germany","","","",""
"5","2007","Couple + C. LE 16 ","West Germany","","","",""
"5","2007","Couple + C. LE 16 ","East Germany","","","",""
"5","2007","Couple + C. GT 16 ","West Germany","","","",""
"5","2007","Couple + C. GT 16 ","East Germany","","","",""
"5","2007","Couple + C. LE and GT 16","West Germany","","","",""
"5","2007","Couple + C. LE and GT 16","East Germany","","","",""
"6","2007","1-pers.-HH","West Germany","","","",""
"6","2007","1-pers.-HH","East Germany","","","",""
"6","2007","(Married) couple without C. ","West Germany","","","",""
"6","2007","(Married) couple without C. ","East Germany","","","",""
"6","2007","Single parent ","West Germany","","","",""
"6","2007","Single parent ","East Germany","","","",""
"6","2007","Couple + C. LE 16 ","West Germany","","","",""
"6","2007","Couple + C. LE 16 ","East Germany","","","",""
"6","2007","Couple + C. GT 16 ","West Germany","","","",""
"6","2007","Couple + C. GT 16 ","East Germany","","","",""
"6","2007","Couple + C. LE and GT 16","West Germany","","","",""
"6","2007","Couple + C. LE and GT 16","East Germany","","","",""
"7","2007","1-pers.-HH","West Germany","","","",""
"7","2007","1-pers.-HH","East Germany","","","",""
"7","2007","(Married) couple without C. ","West Germany","","","",""
"7","2007","(Married) couple without C. ","East Germany","","","",""
"7","2007","Single parent ","West Germany","","","",""
"7","2007","Single parent ","East Germany","","","",""
"7","2007","Couple + C. LE 16 ","West Germany","","","",""
"7","2007","Couple + C. LE 16 ","East Germany","","","",""
"7","2007","Couple + C. GT 16 ","West Germany","","","",""
"7","2007","Couple + C. GT 16 ","East Germany","","","",""
"7","2007","Couple + C. LE and GT 16","West Germany","","","",""
"7","2007","Couple + C. LE and GT 16","East Germany","","","",""
"8","2007","1-pers.-HH","West Germany","","","",""
"8","2007","1-pers.-HH","East Germany","","","",""
"8","2007","(Married) couple without C. ","West Germany","","","",""
"8","2007","(Married) couple without C. ","East Germany","","","",""
"8","2007","Single parent ","West Germany","","","",""
"8","2007","Single parent ","East Germany","","","",""
"8","2007","Couple + C. LE 16 ","West Germany","","","",""
"8","2007","Couple + C. LE 16 ","East Germany","","","",""
"8","2007","Couple + C. GT 16 ","West Germany","","","",""
"8","2007","Couple + C. GT 16 ","East Germany","","","",""
"8","2007","Couple + C. LE and GT 16","West Germany","","","",""
"8","2007","Couple + C. LE and GT 16","East Germany","","","",""
"9","2007","1-pers.-HH","West Germany","","","",""
"9","2007","1-pers.-HH","East Germany","","","",""
"9","2007","(Married) couple without C. ","West Germany","","","",""
"9","2007","(Married) couple without C. ","East Germany","","","",""
"9","2007","Single parent ","West Germany","","","",""
"9","2007","Single parent ","East Germany","","","",""
"9","2007","Couple + C. LE 16 ","West Germany","","","",""
"9","2007","Couple + C. LE 16 ","East Germany","","","",""
"9","2007","Couple + C. GT 16 ","West Germany","","","",""
"9","2007","Couple + C. GT 16 ","East Germany","","","",""
"9","2007","Couple + C. LE and GT 16","West Germany","","","",""
"9","2007","Couple + C. LE and GT 16","East Germany","","","",""
