"plh0204_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"8","2005","(0) in school","Female","","","",""
"8","2005","(1a) inadequately completed","Male","","","",""
"8","2005","(1a) inadequately completed","Female","","","",""
"8","2005","(1b) general elementary school","Male","","","",""
"8","2005","(1b) general elementary school","Female","","","",""
"8","2005","(1c) basic vocational qualification","Male","","","",""
"8","2005","(1c) basic vocational qualification","Female","","","",""
"8","2005","(2b) intermediate general qualification","Male","","","",""
"8","2005","(2b) intermediate general qualification","Female","","","",""
"8","2005","(2a) intermediate vocational","Male","","","",""
"8","2005","(2a) intermediate vocational","Female","","","",""
"8","2005","(2c_gen) general maturity certificate","Male","","","",""
"8","2005","(2c_gen) general maturity certificate","Female","","","",""
"8","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"8","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"8","2005","(3a) lower tertiary education","Male","","","",""
"8","2005","(3a) lower tertiary education","Female","","","",""
"8","2005","(3b) higher tertiary education","Male","","","",""
"8","2005","(3b) higher tertiary education","Female","","","",""
"9","2005","(0) in school","Male","","","",""
"9","2005","(0) in school","Female","","","",""
"9","2005","(1a) inadequately completed","Male","","","",""
"9","2005","(1a) inadequately completed","Female","","","",""
"9","2005","(1b) general elementary school","Male","","","",""
"9","2005","(1b) general elementary school","Female","","","",""
"9","2005","(1c) basic vocational qualification","Male","","","",""
"9","2005","(1c) basic vocational qualification","Female","","","",""
"9","2005","(2b) intermediate general qualification","Male","","","",""
"9","2005","(2b) intermediate general qualification","Female","","","",""
"9","2005","(2a) intermediate vocational","Male","","","",""
"9","2005","(2a) intermediate vocational","Female","","","",""
"9","2005","(2c_gen) general maturity certificate","Male","","","",""
"9","2005","(2c_gen) general maturity certificate","Female","","","",""
"9","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"9","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"9","2005","(3a) lower tertiary education","Male","","","",""
"9","2005","(3a) lower tertiary education","Female","","","",""
"9","2005","(3b) higher tertiary education","Male","","","",""
"9","2005","(3b) higher tertiary education","Female","","","",""
"10 Very willing to take risks","2005","(0) in school","Male","","","",""
"10 Very willing to take risks","2005","(0) in school","Female","","","",""
"10 Very willing to take risks","2005","(1a) inadequately completed","Male","","","",""
"10 Very willing to take risks","2005","(1a) inadequately completed","Female","","","",""
"10 Very willing to take risks","2005","(1b) general elementary school","Male","","","",""
"10 Very willing to take risks","2005","(1b) general elementary school","Female","","","",""
"10 Very willing to take risks","2005","(1c) basic vocational qualification","Male","","","",""
"10 Very willing to take risks","2005","(1c) basic vocational qualification","Female","","","",""
"10 Very willing to take risks","2005","(2b) intermediate general qualification","Male","","","",""
"10 Very willing to take risks","2005","(2b) intermediate general qualification","Female","","","",""
"10 Very willing to take risks","2005","(2a) intermediate vocational","Male","","","",""
"10 Very willing to take risks","2005","(2a) intermediate vocational","Female","","","",""
"10 Very willing to take risks","2005","(2c_gen) general maturity certificate","Male","","","",""
"10 Very willing to take risks","2005","(2c_gen) general maturity certificate","Female","","","",""
"10 Very willing to take risks","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"10 Very willing to take risks","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"10 Very willing to take risks","2005","(3a) lower tertiary education","Male","","","",""
"10 Very willing to take risks","2005","(3a) lower tertiary education","Female","","","",""
"10 Very willing to take risks","2005","(3b) higher tertiary education","Male","","","",""
"10 Very willing to take risks","2005","(3b) higher tertiary education","Female","","","",""
"0 Not at all Willing to take risks","2006","(0) in school","Male","3","","",""
"0 Not at all Willing to take risks","2006","(0) in school","Female","3","","",""
"0 Not at all Willing to take risks","2006","(1a) inadequately completed","Male","8","","",""
"0 Not at all Willing to take risks","2006","(1a) inadequately completed","Female","29","","",""
"0 Not at all Willing to take risks","2006","(1b) general elementary school","Male","50","0.108426111383981","0.0829240287558121","0.13392819401215"
"0 Not at all Willing to take risks","2006","(1b) general elementary school","Female","202","0.160520571286956","0.141068071473206","0.179973071100707"
"0 Not at all Willing to take risks","2006","(1c) basic vocational qualification","Male","194","0.0615060789380298","0.0533507769797671","0.0696613808962924"
"0 Not at all Willing to take risks","2006","(1c) basic vocational qualification","Female","220","0.0927227584150458","0.0820158587448585","0.103429658085233"
"0 Not at all Willing to take risks","2006","(2b) intermediate general qualification","Male","3","","",""
"0 Not at all Willing to take risks","2006","(2b) intermediate general qualification","Female","16","","",""
"0 Not at all Willing to take risks","2006","(2a) intermediate vocational","Male","52","0.0211838799738835","0.0151516412491336","0.0272161186986335"
"0 Not at all Willing to take risks","2006","(2a) intermediate vocational","Female","127","0.0485996572648836","0.0408662991584248","0.0563330153713425"
"0 Not at all Willing to take risks","2006","(2c_gen) general maturity certificate","Male","3","","",""
"0 Not at all Willing to take risks","2006","(2c_gen) general maturity certificate","Female","9","","",""
"0 Not at all Willing to take risks","2006","(2c_voc) vocational maturity certificate","Male","13","","",""
"0 Not at all Willing to take risks","2006","(2c_voc) vocational maturity certificate","Female","35","0.0472830734390468","0.0335831727089818","0.0609829741691117"
"0 Not at all Willing to take risks","2006","(3a) lower tertiary education","Male","15","","",""
"0 Not at all Willing to take risks","2006","(3a) lower tertiary education","Female","15","","",""
"0 Not at all Willing to take risks","2006","(3b) higher tertiary education","Male","23","","",""
"0 Not at all Willing to take risks","2006","(3b) higher tertiary education","Female","42","0.0477762602525216","0.0357083229219654","0.0598441975830779"
"1","2006","(0) in school","Male","1","","",""
"1","2006","(0) in school","Female","","","",""
"1","2006","(1a) inadequately completed","Male","6","","",""
"1","2006","(1a) inadequately completed","Female","13","","",""
"1","2006","(1b) general elementary school","Male","18","","",""
"1","2006","(1b) general elementary school","Female","141","0.10213981781669","0.0860923343159583","0.118187301317422"
"1","2006","(1c) basic vocational qualification","Male","120","0.034724207802328","0.0285096937562886","0.0409387218483674"
"1","2006","(1c) basic vocational qualification","Female","205","0.0737649189595218","0.0641158346564804","0.0834140032625633"
"1","2006","(2b) intermediate general qualification","Male","3","","",""
"1","2006","(2b) intermediate general qualification","Female","13","","",""
"1","2006","(2a) intermediate vocational","Male","53","0.0179866090061732","0.0124191303310532","0.0235540876812933"
"1","2006","(2a) intermediate vocational","Female","120","0.0495220449826379","0.0417194300283545","0.0573246599369212"
"1","2006","(2c_gen) general maturity certificate","Male","4","","",""
"1","2006","(2c_gen) general maturity certificate","Female","18","","",""
"1","2006","(2c_voc) vocational maturity certificate","Male","5","","",""
"1","2006","(2c_voc) vocational maturity certificate","Female","37","0.041294937941029","0.0284517289509831","0.054138146931075"
"1","2006","(3a) lower tertiary education","Male","11","","",""
"1","2006","(3a) lower tertiary education","Female","23","","",""
"1","2006","(3b) higher tertiary education","Male","21","","",""
"1","2006","(3b) higher tertiary education","Female","31","0.0258216898983964","0.0168480419680739","0.0347953378287189"
"2","2006","(0) in school","Male","10","","",""
"2","2006","(0) in school","Female","9","","",""
"2","2006","(1a) inadequately completed","Male","12","","",""
"2","2006","(1a) inadequately completed","Female","24","","",""
"2","2006","(1b) general elementary school","Male","58","0.0858543305187453","0.0628759803699963","0.108832680667494"
"2","2006","(1b) general elementary school","Female","192","0.134695073045605","0.116603951741009","0.152786194350201"
"2","2006","(1c) basic vocational qualification","Male","273","0.0857703009596588","0.0762650973787295","0.095275504540588"
"2","2006","(1c) basic vocational qualification","Female","331","0.114410170491748","0.102659864410185","0.12616047657331"
"2","2006","(2b) intermediate general qualification","Male","8","","",""
"2","2006","(2b) intermediate general qualification","Female","34","0.0949054420836653","0.064545627646816","0.125265256520515"
"2","2006","(2a) intermediate vocational","Male","134","0.0636131378460913","0.0533890099064542","0.0738372657857285"
"2","2006","(2a) intermediate vocational","Female","292","0.0997596703432866","0.0889819576682394","0.110537383018334"
"2","2006","(2c_gen) general maturity certificate","Male","10","","",""
"2","2006","(2c_gen) general maturity certificate","Female","45","0.100399772391903","0.0732297307207686","0.127569814063037"
"2","2006","(2c_voc) vocational maturity certificate","Male","45","0.0656747898113578","0.0474282784630297","0.0839213011596858"
"2","2006","(2c_voc) vocational maturity certificate","Female","97","0.0906278640403876","0.0720974840945821","0.109158243986193"
"2","2006","(3a) lower tertiary education","Male","54","0.0536033830027798","0.039516171452261","0.0676905945532986"
"2","2006","(3a) lower tertiary education","Female","62","0.0723185700701533","0.0546334166413408","0.0900037234989658"
"2","2006","(3b) higher tertiary education","Male","109","0.0774484644953969","0.0642137274571694","0.0906832015336244"
"2","2006","(3b) higher tertiary education","Female","103","0.0777764003395007","0.062623369629805","0.0929294310491964"
