"plh0204_h","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"8","2018","Full Time","Female","256","0.0723324726166645","0.0638929742708054","0.0807719709625236","8"
"8","2018","Part Time","Male","272","0.103453006486994","0.0912201894326436","0.115685823541345","8"
"8","2018","Part Time","Female","351","0.0667695379670913","0.0601820535488894","0.0733570223852932","8"
"8","2018","Not Working","Male","431","0.0763249169064372","0.0693419829019329","0.0833078509109414","8"
"9","2018","Full Time","Male","212","0.0320987914858219","0.0278015390155008","0.0363960439561429","9"
"9","2018","Not Working","Female","103","0.0104728654256052","0.00798115281845325","0.0129645780327572","9"
"9","2018","Part Time","Female","99","0.0184921137683204","0.0149368147140807","0.0220474128225601","9"
"9","2018","Not Working","Male","135","0.0235203120873511","0.0195346699634942","0.0275059542112081","9"
"9","2018","Part Time","Male","103","0.0440331366717713","0.0357921421728787","0.052274131170664","9"
"9","2018","Full Time","Female","71","0.0185550422929558","0.0141584342725807","0.0229516503133309","9"
"0 Not at all Willing to take risks","2019","Part Time","Male","147","0.0219793508373106","0.0161984813960826","0.0277602202785385","0"
"0 Not at all Willing to take risks","2019","Not Working","Female","732","0.0760786257884509","0.0693612269413444","0.0827960246355573","0"
"0 Not at all Willing to take risks","2019","Full Time","Male","149","0.0137529208705105","0.0110490555927682","0.0164567861482528","0"
"0 Not at all Willing to take risks","2019","Full Time","Female","91","0.0270560362353208","0.0218471557298976","0.032264916740744","0"
"0 Not at all Willing to take risks","2019","Not Working","Male","512","0.0531958667363949","0.046993230807485","0.0593985026653049","0"
"0 Not at all Willing to take risks","2019","Part Time","Female","188","0.0373384814002718","0.0322202877449655","0.0424566750555781","0"
"1","2019","Not Working","Male","252","0.0399405680725152","0.0345284974976095","0.045352638647421","1"
"1","2019","Full Time","Female","141","0.0334193320994498","0.027649192370922","0.0391894718279777","1"
"1","2019","Part Time","Male","67","0.0233798312504716","0.0174219032737409","0.0293377592272023","1"
"1","2019","Part Time","Female","248","0.0496824446810971","0.043816507094479","0.0555483822677151","1"
"1","2019","Not Working","Female","440","0.0772674258834966","0.0705021042748556","0.0840327474921375","1"
"1","2019","Full Time","Male","138","0.0160427638118353","0.0131258579150411","0.0189596697086295","1"
"10 Very willing to take risks","2019","Full Time","Male","287","0.0303475819706114","0.0263649992915057","0.0343301646497171","10"
"10 Very willing to take risks","2019","Full Time","Female","72","0.0153068096438735","0.0113653126234739","0.0192483066642731","10"
"10 Very willing to take risks","2019","Part Time","Male","128","0.0435568622253271","0.0355092027936256","0.0516045216570285","10"
"10 Very willing to take risks","2019","Part Time","Female","83","0.0147804460271396","0.0115227402030381","0.0180381518512411","10"
"10 Very willing to take risks","2019","Not Working","Male","172","0.0165006757853178","0.0129798448480246","0.0200215067226111","10"
"10 Very willing to take risks","2019","Not Working","Female","149","0.0178138110718173","0.0144624005324038","0.0211652216112309","10"
"2","2019","Not Working","Female","637","0.118300413285668","0.110117541468062","0.126483285103275","2"
"2","2019","Part Time","Male","135","0.0587211182548863","0.049451367977864","0.0679908685319087","2"
"2","2019","Full Time","Male","434","0.0660098678349677","0.0602452531048991","0.0717744825650363","2"
"2","2019","Full Time","Female","357","0.099777713743314","0.0901558312445491","0.109399596242079","2"
"2","2019","Part Time","Female","572","0.112661823297754","0.104126213482852","0.121197433112657","2"
"2","2019","Not Working","Male","412","0.0953825165884485","0.0872640473376584","0.103500985839239","2"
"3","2019","Not Working","Female","696","0.135638741531635","0.126963295329294","0.144314187733975","3"
"3","2019","Part Time","Female","759","0.141969107184073","0.132546958119266","0.15139125624888","3"
"3","2019","Full Time","Male","647","0.0989727889938309","0.09203978310075","0.105905794886912","3"
"3","2019","Full Time","Female","481","0.137830939561263","0.126763734170438","0.148898144952089","3"
"3","2019","Part Time","Male","213","0.109596840638947","0.0972798650155826","0.121913816262312","3"
"3","2019","Not Working","Male","481","0.125304593235367","0.116154633315642","0.134454553155092","3"
"4","2019","Not Working","Female","523","0.0932299389103624","0.0858631439099035","0.100596733910821","4"
"4","2019","Part Time","Male","196","0.0958252637878061","0.0842193881094122","0.1074311394662","4"
"4","2019","Not Working","Male","409","0.0841540419738372","0.0764812048392079","0.0918268791084666","4"
"4","2019","Full Time","Female","351","0.0911403436981889","0.0819003401381468","0.100380347258231","4"
"4","2019","Full Time","Male","588","0.0927330387357429","0.0859989396042834","0.0994671378672024","4"
"4","2019","Part Time","Female","536","0.108851601745873","0.100443576435701","0.117259627056044","4"
"5","2019","Not Working","Female","1075","0.192893726326543","0.182896564744174","0.202890887908913","5"
"5","2019","Full Time","Male","1108","0.164477469693388","0.155870961185344","0.173083978201433","5"
"5","2019","Full Time","Female","689","0.196811094894017","0.184046647033346","0.209575542754689","5"
"5","2019","Part Time","Male","431","0.186753072239414","0.171387214379075","0.202118930099754","5"
"5","2019","Not Working","Male","912","0.197377897173395","0.186377405674798","0.208378388671991","5"
"5","2019","Part Time","Female","967","0.182215165164035","0.171794069833958","0.192636260494113","5"
"6","2019","Not Working","Female","534","0.100158287694458","0.0925518939172516","0.107764681471664","6"
"6","2019","Full Time","Female","503","0.144332249302119","0.133049818810312","0.155614679793925","6"
"6","2019","Not Working","Male","500","0.110665048603818","0.101994527630454","0.119335569577182","6"
"6","2019","Full Time","Male","1004","0.155805804727473","0.147385889687864","0.164225719767082","6"
"6","2019","Part Time","Male","268","0.103592959572296","0.0915778020723835","0.115608117072208","6"
"6","2019","Part Time","Female","620","0.11419013601626","0.105604229924367","0.122776042108154","6"
"7","2019","Full Time","Male","1273","0.182348074277169","0.173383502802701","0.191312645751637","7"
"7","2019","Full Time","Female","533","0.127502975474766","0.116794921987905","0.138211028961628","7"
"7","2019","Not Working","Female","573","0.106484708598595","0.0986693858700058","0.114300031327184","7"
"7","2019","Part Time","Female","652","0.119331791151339","0.110580224148605","0.128083358154073","7"
"7","2019","Part Time","Male","377","0.150386789082118","0.13629301874953","0.164480559414706","7"
"7","2019","Not Working","Male","610","0.137205450489446","0.127696192027616","0.146714708951276","7"
"8","2019","Not Working","Female","447","0.0632627227350887","0.057094853752374","0.0694305917178034","8"
"8","2019","Full Time","Female","386","0.0979235361335312","0.0883816635158148","0.107465408751248","8"
"8","2019","Not Working","Male","551","0.109751122954125","0.101112043330908","0.118390202577342","8"
"8","2019","Full Time","Male","1079","0.131062136426354","0.123227340405918","0.13889693244679","8"
"8","2019","Part Time","Male","333","0.148825820581089","0.134792511790613","0.162859129371565","8"
"8","2019","Part Time","Female","479","0.0939779719701266","0.0861005520727286","0.101855391867525","8"
"9","2019","Full Time","Male","420","0.0484475526581177","0.0434627611474203","0.0534323441688151","9"
"9","2019","Not Working","Female","178","0.0188715981738853","0.0154239768127535","0.0223192195350171","9"
"9","2019","Part Time","Male","176","0.0573820915303348","0.0482121250426125","0.0665520580180571","9"
"9","2019","Not Working","Male","218","0.030522218387335","0.025767943910061","0.0352764928646089","9"
"9","2019","Part Time","Female","167","0.0250010313620306","0.0207861765081069","0.0292158862159543","9"
"9","2019","Full Time","Female","123","0.028898969214156","0.0235207094001445","0.0342772290281675","9"
