"plh0204_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1","2017","Employed","(0) in school","1","","",""
"1","2017","Employed","(1a) inadequately completed","14","","",""
"1","2017","Employed","(1b) general elementary school","55","0.0531108785955577","0.039514249445612","0.0667075077455035"
"1","2017","Employed","(1c) basic vocational qualification","113","0.0400215285256262","0.0328653908823701","0.0471776661688824"
"1","2017","Employed","(2b) intermediate general qualification","20","","",""
"1","2017","Employed","(2a) intermediate vocational","188","0.0371971389181874","0.0317839429817511","0.0426103348546236"
"1","2017","Employed","(2c_gen) general maturity certificate","36","0.0336941815812069","0.0226585390952462","0.0447298240671676"
"1","2017","Employed","(2c_voc) vocational maturity certificate","98","0.0408062911278576","0.0325391857535569","0.0490733965021583"
"1","2017","Employed","(3a) lower tertiary education","46","0.0214282202757495","0.0141147247536353","0.0287417157978637"
"1","2017","Employed","(3b) higher tertiary education","136","0.0362639761152343","0.0300820220659886","0.0424459301644801"
"2","2017","Not Employed","(0) in school","21","","",""
"2","2017","Not Employed","(1a) inadequately completed","176","0.12446509274098","0.110950551719178","0.137979633762783"
"2","2017","Not Employed","(1b) general elementary school","203","0.151857756467399","0.136145011214052","0.167570501720745"
"2","2017","Not Employed","(1c) basic vocational qualification","344","0.146031325907404","0.131961640328271","0.160101011486538"
"2","2017","Not Employed","(2b) intermediate general qualification","36","0.115337283183945","0.0817281683463528","0.148946398021537"
"2","2017","Not Employed","(2a) intermediate vocational","179","0.136089620120924","0.118422707038776","0.153756533203072"
"2","2017","Not Employed","(2c_gen) general maturity certificate","103","0.104214517708073","0.0871116483916005","0.121317387024545"
"2","2017","Not Employed","(2c_voc) vocational maturity certificate","57","0.145385244635512","0.117204256686011","0.173566232585013"
"2","2017","Not Employed","(3a) lower tertiary education","49","0.0919871787756053","0.067701050684175","0.116273306867036"
"2","2017","Not Employed","(3b) higher tertiary education","168","0.110902069981148","0.0967863947301903","0.125017745232106"
"2","2017","Employed","(0) in school","3","","",""
"2","2017","Employed","(1a) inadequately completed","28","","",""
"2","2017","Employed","(1b) general elementary school","94","0.102249480273721","0.0838799380772182","0.120619022470224"
"2","2017","Employed","(1c) basic vocational qualification","294","0.105532922810259","0.0943159087047317","0.116749936915787"
"2","2017","Employed","(2b) intermediate general qualification","44","0.0984648114090032","0.0718109987793863","0.12511862403862"
"2","2017","Employed","(2a) intermediate vocational","550","0.101153011680466","0.0925279425350121","0.109778080825919"
"2","2017","Employed","(2c_gen) general maturity certificate","95","0.100701850790479","0.0822969515044172","0.11910675007654"
"2","2017","Employed","(2c_voc) vocational maturity certificate","234","0.100513046162509","0.0879485406139994","0.113077551711018"
"2","2017","Employed","(3a) lower tertiary education","158","0.110868394609447","0.0950113404833626","0.126725448735532"
"2","2017","Employed","(3b) higher tertiary education","402","0.105859003753037","0.0956853741680442","0.116032633338029"
"3","2017","Not Employed","(0) in school","35","0.088949991748258","0.0591690383471864","0.11873094514933"
"3","2017","Not Employed","(1a) inadequately completed","143","0.131355851518669","0.1175269894273","0.145184713610038"
"3","2017","Not Employed","(1b) general elementary school","160","0.143822261898763","0.128458617187904","0.159185906609623"
"3","2017","Not Employed","(1c) basic vocational qualification","322","0.138154483435274","0.124406543910796","0.151902422959752"
"3","2017","Not Employed","(2b) intermediate general qualification","40","0.16345113182592","0.124544558906333","0.202357704745507"
"3","2017","Not Employed","(2a) intermediate vocational","188","0.125721658580727","0.108639461180889","0.142803855980564"
"3","2017","Not Employed","(2c_gen) general maturity certificate","102","0.10751542539554","0.0901758441865935","0.124855006604486"
"3","2017","Not Employed","(2c_voc) vocational maturity certificate","77","0.140778210396204","0.112972677929867","0.168583742862541"
"3","2017","Not Employed","(3a) lower tertiary education","77","0.14342017518071","0.113966622548279","0.172873727813141"
"3","2017","Not Employed","(3b) higher tertiary education","187","0.143742299780032","0.127971577929387","0.159513021630677"
"3","2017","Employed","(0) in school","7","","",""
"3","2017","Employed","(1a) inadequately completed","31","0.100783621615486","0.0671634584139537","0.134403784817019"
"3","2017","Employed","(1b) general elementary school","97","0.12383692427574","0.103865570835068","0.143808277716412"
"3","2017","Employed","(1c) basic vocational qualification","335","0.117391665336434","0.105639882789783","0.129143447883085"
"3","2017","Employed","(2b) intermediate general qualification","46","0.081496701036542","0.0570208474238998","0.105972554649184"
"3","2017","Employed","(2a) intermediate vocational","684","0.151520048321883","0.141263856489463","0.161776240154304"
"3","2017","Employed","(2c_gen) general maturity certificate","119","0.112697500144246","0.0933575271602389","0.132037473128254"
"3","2017","Employed","(2c_voc) vocational maturity certificate","321","0.154454334023612","0.139353347008762","0.169555321038463"
"3","2017","Employed","(3a) lower tertiary education","223","0.151485746387001","0.133378556262101","0.169592936511902"
"3","2017","Employed","(3b) higher tertiary education","504","0.156157478773208","0.14415361347773","0.168161344068687"
"4","2017","Not Employed","(0) in school","34","0.137569502434561","0.101535071418487","0.173603933450634"
"4","2017","Not Employed","(1a) inadequately completed","110","0.0717812254095427","0.061213746429743","0.0823487043893424"
"4","2017","Not Employed","(1b) general elementary school","128","0.0771514991649331","0.0654689767579576","0.0888340215719087"
"4","2017","Not Employed","(1c) basic vocational qualification","256","0.0990661949497172","0.0871633824960419","0.110969007403393"
"4","2017","Not Employed","(2b) intermediate general qualification","40","0.119376090037601","0.0852617271290611","0.153490452946141"
"4","2017","Not Employed","(2a) intermediate vocational","152","0.108376917164324","0.0923602233414053","0.124393610987244"
"4","2017","Not Employed","(2c_gen) general maturity certificate","78","0.10180378487186","0.0848771576977535","0.118730412045967"
"4","2017","Not Employed","(2c_voc) vocational maturity certificate","37","0.0497837024077652","0.032395059519568","0.0671723452959624"
"4","2017","Not Employed","(3a) lower tertiary education","62","0.121063083559996","0.0936515483190786","0.148474618800914"
"4","2017","Not Employed","(3b) higher tertiary education","130","0.0936809654407497","0.0805824142397925","0.106779516641707"
"4","2017","Employed","(0) in school","4","","",""
"4","2017","Employed","(1a) inadequately completed","27","","",""
"4","2017","Employed","(1b) general elementary school","77","0.0714143461745093","0.0558010836213463","0.0870276087276722"
"4","2017","Employed","(1c) basic vocational qualification","241","0.0910517365389438","0.0805487018114082","0.101554771266479"
"4","2017","Employed","(2b) intermediate general qualification","42","0.107609083199586","0.0798867672664643","0.135331399132709"
"4","2017","Employed","(2a) intermediate vocational","426","0.0844298361104146","0.0764769624794792","0.0923827097413499"
"4","2017","Employed","(2c_gen) general maturity certificate","66","0.0617760192483822","0.0470520095911129","0.0765000289056515"
"4","2017","Employed","(2c_voc) vocational maturity certificate","197","0.0853053221538733","0.0736328488214433","0.0969777954863032"
"4","2017","Employed","(3a) lower tertiary education","172","0.11701557632329","0.100781261479964","0.133249891166616"
"4","2017","Employed","(3b) higher tertiary education","361","0.106223508254972","0.0960344557470751","0.11641256076287"
"5","2017","Not Employed","(0) in school","67","0.20110590991267","0.159173332857162","0.243038486968178"
"5","2017","Not Employed","(1a) inadequately completed","350","0.168385582987133","0.153065742559765","0.183705423414501"
"5","2017","Not Employed","(1b) general elementary school","347","0.165856585259072","0.149571653049867","0.182141517468278"
"5","2017","Not Employed","(1c) basic vocational qualification","510","0.212165082764155","0.195876062030482","0.228454103497829"
"5","2017","Not Employed","(2b) intermediate general qualification","66","0.19392512353226","0.152325626023551","0.235524621040969"
"5","2017","Not Employed","(2a) intermediate vocational","322","0.226578036255288","0.2050089880917","0.248147084418876"
"5","2017","Not Employed","(2c_gen) general maturity certificate","227","0.190928421570642","0.168927968752016","0.212928874389267"
"5","2017","Not Employed","(2c_voc) vocational maturity certificate","115","0.210818566048841","0.178208347279263","0.243428784818419"
"5","2017","Not Employed","(3a) lower tertiary education","109","0.19300149825431","0.159837617447837","0.226165379060783"
"5","2017","Not Employed","(3b) higher tertiary education","335","0.197190555338289","0.179304839597827","0.215076271078751"
"5","2017","Employed","(0) in school","6","","",""
"5","2017","Employed","(1a) inadequately completed","53","0.151559607132197","0.111512132368076","0.191607081896318"
"5","2017","Employed","(1b) general elementary school","194","0.177561006265568","0.154391563385419","0.200730449145718"
"5","2017","Employed","(1c) basic vocational qualification","549","0.193032195445113","0.178622855680934","0.207441535209291"
"5","2017","Employed","(2b) intermediate general qualification","98","0.213748297601099","0.177074185853539","0.250422409348659"
"5","2017","Employed","(2a) intermediate vocational","869","0.180994981884629","0.169981951405468","0.192008012363789"
"5","2017","Employed","(2c_gen) general maturity certificate","183","0.176341890240756","0.153033402113062","0.199650378368451"
"5","2017","Employed","(2c_voc) vocational maturity certificate","449","0.214116521653941","0.196975333591361","0.231257709716522"
"5","2017","Employed","(3a) lower tertiary education","263","0.146217517784051","0.12837283104192","0.164062204526181"
"5","2017","Employed","(3b) higher tertiary education","615","0.173583527980851","0.161058960009761","0.18610809595194"
"6","2017","Not Employed","(0) in school","43","0.114254697307718","0.0809744922347395","0.147534902380696"
"6","2017","Not Employed","(1a) inadequately completed","140","0.0513396860217532","0.0423047984027466","0.0603745736407598"
"6","2017","Not Employed","(1b) general elementary school","157","0.0626501827231774","0.0520402836437576","0.0732600818025973"
"6","2017","Not Employed","(1c) basic vocational qualification","226","0.0984772357372604","0.0866059794369323","0.110348492037588"
"6","2017","Not Employed","(2b) intermediate general qualification","25","","",""
"6","2017","Not Employed","(2a) intermediate vocational","146","0.107675564550813","0.0917045024949966","0.123646626606629"
"6","2017","Not Employed","(2c_gen) general maturity certificate","103","0.127121919555706","0.108475739619732","0.14576809949168"
"6","2017","Not Employed","(2c_voc) vocational maturity certificate","71","0.104452012699067","0.0800000518057467","0.128903973592388"
"6","2017","Not Employed","(3a) lower tertiary education","72","0.127109323294221","0.0991183969199524","0.155100249668489"
"6","2017","Not Employed","(3b) higher tertiary education","218","0.128257956674696","0.11322677281714","0.143289140532251"
"6","2017","Employed","(0) in school","13","","",""
"6","2017","Employed","(1a) inadequately completed","21","","",""
"6","2017","Employed","(1b) general elementary school","103","0.0939435552409821","0.076254645390359","0.111632465091605"
"6","2017","Employed","(1c) basic vocational qualification","347","0.118368001418588","0.106573979450073","0.130162023387103"
"6","2017","Employed","(2b) intermediate general qualification","55","0.11284919474093","0.0845433949797891","0.141154994502071"
"6","2017","Employed","(2a) intermediate vocational","562","0.12007185193956","0.110774173916928","0.129369529962193"
"6","2017","Employed","(2c_gen) general maturity certificate","158","0.160292986364236","0.137854992773876","0.182730979954596"
"6","2017","Employed","(2c_voc) vocational maturity certificate","265","0.117971063773613","0.104491807980627","0.131450319566598"
"6","2017","Employed","(3a) lower tertiary education","213","0.147350626348649","0.129448820740778","0.165252431956519"
"6","2017","Employed","(3b) higher tertiary education","480","0.132256202284018","0.121053757831244","0.143458646736792"
"7","2017","Not Employed","(0) in school","55","0.171806433868602","0.132344335878208","0.211268531858995"
"7","2017","Not Employed","(1a) inadequately completed","149","0.0919589343880394","0.0801287777700046","0.103789091006074"
"7","2017","Not Employed","(1b) general elementary school","174","0.0756975548712725","0.0641165242719456","0.0872785854705995"
"7","2017","Not Employed","(1c) basic vocational qualification","212","0.0779051972283243","0.0672266687347456","0.0885837257219031"
"7","2017","Not Employed","(2b) intermediate general qualification","44","0.115081071648522","0.0815044463074526","0.148657696989591"
"7","2017","Not Employed","(2a) intermediate vocational","168","0.0973213919150531","0.082049791342951","0.112592992487155"
"7","2017","Not Employed","(2c_gen) general maturity certificate","146","0.12164212869272","0.103345098258358","0.139939159127082"
"7","2017","Not Employed","(2c_voc) vocational maturity certificate","69","0.106301094162572","0.0816591292124689","0.130943059112676"
"7","2017","Not Employed","(3a) lower tertiary education","68","0.119689122060636","0.0924122845828543","0.146965959538417"
"7","2017","Not Employed","(3b) higher tertiary education","204","0.113893302291346","0.0996126141619742","0.128173990420717"
"7","2017","Employed","(0) in school","20","","",""
"7","2017","Employed","(1a) inadequately completed","39","0.113707928576588","0.0782546389210019","0.149161218232173"
"7","2017","Employed","(1b) general elementary school","128","0.114361579295967","0.0950659813077594","0.133657177284174"
"7","2017","Employed","(1c) basic vocational qualification","412","0.14613604051777","0.133239473707454","0.159032607328087"
"7","2017","Employed","(2b) intermediate general qualification","68","0.134845747966458","0.104290003184222","0.165401492748694"
"7","2017","Employed","(2a) intermediate vocational","631","0.151501462764961","0.141245787646684","0.161757137883239"
"7","2017","Employed","(2c_gen) general maturity certificate","142","0.156080219407679","0.133883571871422","0.178276866943936"
"7","2017","Employed","(2c_voc) vocational maturity certificate","292","0.134280581494836","0.120033302241029","0.148527860748643"
"7","2017","Employed","(3a) lower tertiary education","233","0.171953998036456","0.15289636428958","0.191011631783331"
"7","2017","Employed","(3b) higher tertiary education","503","0.153402007834429","0.141485111670593","0.165318903998265"
"8","2017","Not Employed","(0) in school","46","0.131473000598753","0.0961217744271278","0.166824226770378"
"8","2017","Not Employed","(1a) inadequately completed","129","0.0459948748576656","0.037419149598156","0.0545706001171752"
"8","2017","Not Employed","(1b) general elementary school","126","0.0563072080541909","0.0462147594085574","0.0663996566998243"
"8","2017","Not Employed","(1c) basic vocational qualification","160","0.0653891995813778","0.0555398213264458","0.0752385778363098"
"8","2017","Not Employed","(2b) intermediate general qualification","38","0.0954907050217888","0.0645685024718284","0.126412907571749"
"8","2017","Not Employed","(2a) intermediate vocational","93","0.0538871544754516","0.0422531849848639","0.0655211239660393"
"8","2017","Not Employed","(2c_gen) general maturity certificate","115","0.118779916140577","0.100669995116947","0.136889837164207"
"8","2017","Not Employed","(2c_voc) vocational maturity certificate","38","0.0626108091299094","0.0432423316124526","0.0819792866473663"
"8","2017","Not Employed","(3a) lower tertiary education","54","0.0916053664001204","0.0673645981711766","0.115846134629064"
"8","2017","Not Employed","(3b) higher tertiary education","171","0.0687693339904257","0.0573935044363023","0.0801451635445492"
"8","2017","Employed","(0) in school","22","","",""
"8","2017","Employed","(1a) inadequately completed","35","0.18421365711138","0.140920240536372","0.227507073686389"
"8","2017","Employed","(1b) general elementary school","122","0.122619734668112","0.102732973289131","0.142506496047093"
"8","2017","Employed","(1c) basic vocational qualification","294","0.102900341585142","0.0918078308764724","0.113992852293812"
"8","2017","Employed","(2b) intermediate general qualification","64","0.160431268352524","0.12759905897798","0.193263477727068"
"8","2017","Employed","(2a) intermediate vocational","452","0.101685885013558","0.0930406910613686","0.110331078965747"
"8","2017","Employed","(2c_gen) general maturity certificate","125","0.129617098367607","0.109074792464431","0.150159404270783"
"8","2017","Employed","(2c_voc) vocational maturity certificate","188","0.076561723448385","0.0654508925672386","0.0876725543295315"
"8","2017","Employed","(3a) lower tertiary education","131","0.0918287798197737","0.0772436976758057","0.106413861963742"
"8","2017","Employed","(3b) higher tertiary education","324","0.0942061124044119","0.084546421051033","0.103865803757791"
"9","2017","Not Employed","(0) in school","13","","",""
"9","2017","Not Employed","(1a) inadequately completed","63","0.0196456733309793","0.0139641371266777","0.0253272095352809"
"9","2017","Not Employed","(1b) general elementary school","47","0.0172650449315651","0.0115620722557103","0.0229680176074199"
"9","2017","Not Employed","(1c) basic vocational qualification","36","0.0131656628876877","0.00862432412388788","0.0177070016514876"
"9","2017","Not Employed","(2b) intermediate general qualification","11","","",""
"9","2017","Not Employed","(2a) intermediate vocational","27","","",""
"9","2017","Not Employed","(2c_gen) general maturity certificate","37","0.0153007943050246","0.00842992578343516","0.0221716628266141"
"9","2017","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
"9","2017","Not Employed","(3a) lower tertiary education","11","","",""
"9","2017","Not Employed","(3b) higher tertiary education","45","0.025236640683146","0.0181861003273852","0.0322871810389069"
"9","2017","Employed","(0) in school","3","","",""
"9","2017","Employed","(1a) inadequately completed","13","","",""
"9","2017","Employed","(1b) general elementary school","54","0.0432065908376993","0.0308791185924021","0.0555340630829965"
"9","2017","Employed","(1c) basic vocational qualification","120","0.0286463927497336","0.0225562881423699","0.0347364973570973"
"9","2017","Employed","(2b) intermediate general qualification","21","","",""
"9","2017","Employed","(2a) intermediate vocational","127","0.0320564744792147","0.0270178362069551","0.0370951127514743"
"9","2017","Employed","(2c_gen) general maturity certificate","35","0.0313847537816374","0.0207213002072452","0.0420482073560295"
"9","2017","Employed","(2c_voc) vocational maturity certificate","68","0.0387670250519256","0.0307005774240379","0.0468334726798134"
"9","2017","Employed","(3a) lower tertiary education","31","0.0218536819141275","0.0144695435467966","0.0292378202814584"
"9","2017","Employed","(3b) higher tertiary education","67","0.0148062674588661","0.0108124093509447","0.0188001255667876"
"10 Very willing to take risks","2017","Not Employed","(0) in school","20","","",""
"10 Very willing to take risks","2017","Not Employed","(1a) inadequately completed","215","0.0478904862177819","0.0391485253131041","0.0566324471224596"
"10 Very willing to take risks","2017","Not Employed","(1b) general elementary school","122","0.0245653273542356","0.0177879821844043","0.031342672524067"
"10 Very willing to take risks","2017","Not Employed","(1c) basic vocational qualification","36","0.0105272660312705","0.00646095941953832","0.0145935726430027"
"10 Very willing to take risks","2017","Not Employed","(2b) intermediate general qualification","13","","",""
"10 Very willing to take risks","2017","Not Employed","(2a) intermediate vocational","16","","",""
"10 Very willing to take risks","2017","Not Employed","(2c_gen) general maturity certificate","67","0.0151039731038251","0.00827675699127896","0.0219311892163713"
"10 Very willing to take risks","2017","Not Employed","(2c_voc) vocational maturity certificate","17","","",""
"10 Very willing to take risks","2017","Not Employed","(3a) lower tertiary education","2","","",""
"10 Very willing to take risks","2017","Not Employed","(3b) higher tertiary education","85","0.0198016260829786","0.0135388851172479","0.0260643670487093"
"10 Very willing to take risks","2017","Employed","(0) in school","5","","",""
"10 Very willing to take risks","2017","Employed","(1a) inadequately completed","21","","",""
"10 Very willing to take risks","2017","Employed","(1b) general elementary school","61","0.0470299225383294","0.0341943067232063","0.0598655383534526"
"10 Very willing to take risks","2017","Employed","(1c) basic vocational qualification","61","0.0204482468213242","0.0152811947851724","0.025615298857476"
"10 Very willing to take risks","2017","Employed","(2b) intermediate general qualification","13","","",""
"10 Very willing to take risks","2017","Employed","(2a) intermediate vocational","74","0.0152796761356746","0.0117709956774564","0.0187883565938929"
"10 Very willing to take risks","2017","Employed","(2c_gen) general maturity certificate","32","0.0147771885055634","0.00739770433770428","0.0221566726734224"
"10 Very willing to take risks","2017","Employed","(2c_voc) vocational maturity certificate","30","0.0167671631126111","0.0114018541952398","0.0221324720299824"
"10 Very willing to take risks","2017","Employed","(3a) lower tertiary education","12","","",""
"10 Very willing to take risks","2017","Employed","(3b) higher tertiary education","44","0.0115025458702972","0.00797645272365269","0.0150286390169417"
"0 Not at all Willing to take risks","2018","Not Employed","(0) in school","8","","",""
"0 Not at all Willing to take risks","2018","Not Employed","(1a) inadequately completed","650","0.24411862897619","0.223900040789846","0.264337217162534"
"0 Not at all Willing to take risks","2018","Not Employed","(1b) general elementary school","368","0.141502982731382","0.124746426286323","0.158259539176442"
"0 Not at all Willing to take risks","2018","Not Employed","(1c) basic vocational qualification","256","0.105650863357481","0.0930389684788459","0.118262758236116"
"0 Not at all Willing to take risks","2018","Not Employed","(2b) intermediate general qualification","18","","",""
"0 Not at all Willing to take risks","2018","Not Employed","(2a) intermediate vocational","104","0.0878727165484759","0.0729680856531019","0.10277734744385"
"0 Not at all Willing to take risks","2018","Not Employed","(2c_gen) general maturity certificate","216","0.0619769154728667","0.0470551789682851","0.0768986519774484"
"0 Not at all Willing to take risks","2018","Not Employed","(2c_voc) vocational maturity certificate","59","0.0770555043748685","0.0547072269649698","0.0994037817847671"
"0 Not at all Willing to take risks","2018","Not Employed","(3a) lower tertiary education","17","","",""
"0 Not at all Willing to take risks","2018","Not Employed","(3b) higher tertiary education","285","0.050511649400097","0.0398374901837158","0.0611858086164781"
"0 Not at all Willing to take risks","2018","Employed","(0) in school","","","",""
"0 Not at all Willing to take risks","2018","Employed","(1a) inadequately completed","91","0.164395615119987","0.128164597319073","0.200626632920902"
"0 Not at all Willing to take risks","2018","Employed","(1b) general elementary school","90","0.0612972110061089","0.0469378501431137","0.0756565718691041"
"0 Not at all Willing to take risks","2018","Employed","(1c) basic vocational qualification","142","0.0495033976304584","0.0412305185124455","0.0577762767484712"
"0 Not at all Willing to take risks","2018","Employed","(2b) intermediate general qualification","13","","",""
"0 Not at all Willing to take risks","2018","Employed","(2a) intermediate vocational","187","0.0376545014998004","0.0320457601296838","0.043263242869917"
"0 Not at all Willing to take risks","2018","Employed","(2c_gen) general maturity certificate","53","0.0217906543246718","0.0130508494259651","0.0305304592233786"
"0 Not at all Willing to take risks","2018","Employed","(2c_voc) vocational maturity certificate","70","0.0287337082860234","0.0215767501917834","0.0358906663802634"
"0 Not at all Willing to take risks","2018","Employed","(3a) lower tertiary education","31","0.0168707135450516","0.0102668966120251","0.0234745304780781"
"0 Not at all Willing to take risks","2018","Employed","(3b) higher tertiary education","94","0.0159635602269013","0.0117734177254649","0.0201537027283377"
"1","2018","Not Employed","(0) in school","9","","",""
"1","2018","Not Employed","(1a) inadequately completed","151","0.0771517084517014","0.0645925229674096","0.0897108939359933"
"1","2018","Not Employed","(1b) general elementary school","162","0.12874230948008","0.112640801878921","0.14484381708124"
"1","2018","Not Employed","(1c) basic vocational qualification","191","0.0835317171678493","0.0721796567101296","0.094883777625569"
"1","2018","Not Employed","(2b) intermediate general qualification","18","","",""
"1","2018","Not Employed","(2a) intermediate vocational","110","0.0870287094068045","0.0721889688610331","0.101868449952576"
"1","2018","Not Employed","(2c_gen) general maturity certificate","53","0.0331953911596199","0.0221085997714561","0.0442821825477837"
"1","2018","Not Employed","(2c_voc) vocational maturity certificate","54","0.0997289374584495","0.0746186508804974","0.124839224036402"
"1","2018","Not Employed","(3a) lower tertiary education","27","","",""
"1","2018","Not Employed","(3b) higher tertiary education","101","0.0419247705250148","0.0321562625795325","0.051693278470497"
"1","2018","Employed","(0) in school","","","",""
"1","2018","Employed","(1a) inadequately completed","27","","",""
"1","2018","Employed","(1b) general elementary school","56","0.0536093291036326","0.0401257213621304","0.0670929368451349"
"1","2018","Employed","(1c) basic vocational qualification","175","0.0685848280048243","0.0589454375701629","0.0782242184394858"
"1","2018","Employed","(2b) intermediate general qualification","25","","",""
"1","2018","Employed","(2a) intermediate vocational","266","0.06223760353433","0.0551195001524268","0.0693557069162331"
"1","2018","Employed","(2c_gen) general maturity certificate","40","0.0299604946595529","0.0197553327634678","0.0401656565556379"
"1","2018","Employed","(2c_voc) vocational maturity certificate","116","0.0511342528773528","0.0416975165840867","0.0605709891706189"
"1","2018","Employed","(3a) lower tertiary education","75","0.0617110383328321","0.0493722443348158","0.0740498323308484"
"1","2018","Employed","(3b) higher tertiary education","166","0.0393295596040931","0.0328311799493544","0.0458279392588317"
"2","2018","Not Employed","(0) in school","20","","",""
"2","2018","Not Employed","(1a) inadequately completed","137","0.0750934605735468","0.0626891243676349","0.0874977967794587"
"2","2018","Not Employed","(1b) general elementary school","182","0.16048931970313","0.142842405989346","0.178136233416915"
"2","2018","Not Employed","(1c) basic vocational qualification","385","0.179091039002345","0.163359373730094","0.194822704274596"
"2","2018","Not Employed","(2b) intermediate general qualification","49","0.171074926529549","0.130134041202986","0.212015811856112"
"2","2018","Not Employed","(2a) intermediate vocational","203","0.132428954176273","0.114584203875678","0.150273704476869"
"2","2018","Not Employed","(2c_gen) general maturity certificate","91","0.103661464920922","0.0847970939028464","0.122525835938998"
"2","2018","Not Employed","(2c_voc) vocational maturity certificate","78","0.167468360211292","0.136177234628101","0.198759485794482"
"2","2018","Not Employed","(3a) lower tertiary education","59","0.132077796753978","0.102977211298006","0.161178382209951"
"2","2018","Not Employed","(3b) higher tertiary education","158","0.114152899935753","0.098653462359084","0.129652337512422"
"2","2018","Employed","(0) in school","5","","",""
"2","2018","Employed","(1a) inadequately completed","30","0.0466819657826847","0.0260600724159361","0.0673038591494333"
"2","2018","Employed","(1b) general elementary school","120","0.108630744465542","0.090003187440823","0.127258301490261"
"2","2018","Employed","(1c) basic vocational qualification","304","0.116798661560384","0.104549321747465","0.129048001373303"
"2","2018","Employed","(2b) intermediate general qualification","44","0.128637058354465","0.0991434380761272","0.158130678632803"
"2","2018","Employed","(2a) intermediate vocational","620","0.128147108849879","0.118298668342815","0.137995549356943"
"2","2018","Employed","(2c_gen) general maturity certificate","108","0.0868848377150212","0.070023754467144","0.103745920962899"
"2","2018","Employed","(2c_voc) vocational maturity certificate","309","0.141003721077935","0.126093832258146","0.155913609897723"
"2","2018","Employed","(3a) lower tertiary education","173","0.0961565633728514","0.081039791679183","0.11127333506652"
"2","2018","Employed","(3b) higher tertiary education","450","0.133988167629439","0.122600010209235","0.145376325049643"
"3","2018","Not Employed","(0) in school","35","0.133525618828688","0.0946448728549088","0.172406364802468"
"3","2018","Not Employed","(1a) inadequately completed","108","0.0979049645554242","0.0839170797183226","0.111892849392526"
"3","2018","Not Employed","(1b) general elementary school","133","0.100259094683498","0.0858195598292984","0.114698629537698"
"3","2018","Not Employed","(1c) basic vocational qualification","341","0.147960531174969","0.133392761434799","0.162528300915139"
"3","2018","Not Employed","(2b) intermediate general qualification","37","0.113899158351815","0.0793602789862957","0.148438037717333"
"3","2018","Not Employed","(2a) intermediate vocational","208","0.125594617760776","0.108148114288177","0.143041121233375"
"3","2018","Not Employed","(2c_gen) general maturity certificate","95","0.146256566387441","0.124388066164824","0.168125066610057"
"3","2018","Not Employed","(2c_voc) vocational maturity certificate","64","0.141552421200127","0.112339837550958","0.170765004849295"
"3","2018","Not Employed","(3a) lower tertiary education","80","0.148573434919414","0.118003775557445","0.179143094281383"
"3","2018","Not Employed","(3b) higher tertiary education","207","0.166927444649505","0.148751442418475","0.185103446880534"
"3","2018","Employed","(0) in school","4","","",""
"3","2018","Employed","(1a) inadequately completed","22","","",""
"3","2018","Employed","(1b) general elementary school","116","0.128103442242266","0.108097289521533","0.148109594962999"
"3","2018","Employed","(1c) basic vocational qualification","340","0.135698033026708","0.122636822870472","0.148759243182943"
"3","2018","Employed","(2b) intermediate general qualification","47","0.112871142217537","0.084995151902978","0.140747132532095"
"3","2018","Employed","(2a) intermediate vocational","674","0.15058697129674","0.140049300863394","0.161124641730086"
"3","2018","Employed","(2c_gen) general maturity certificate","142","0.177708220198985","0.154824984631775","0.200591455766195"
"3","2018","Employed","(2c_voc) vocational maturity certificate","339","0.159728242843498","0.144033138145463","0.175423347541533"
"3","2018","Employed","(3a) lower tertiary education","241","0.178108909679173","0.158490087003545","0.1977277323548"
"3","2018","Employed","(3b) higher tertiary education","575","0.163342348845187","0.150983397666694","0.17570130002368"
"4","2018","Not Employed","(0) in school","26","","",""
"4","2018","Not Employed","(1a) inadequately completed","73","0.0470751939054966","0.0371062553437865","0.0570441324672066"
"4","2018","Not Employed","(1b) general elementary school","87","0.073565183538838","0.0610142457563652","0.0861161213213107"
"4","2018","Not Employed","(1c) basic vocational qualification","170","0.0746089310134951","0.0638281969865647","0.0853896650404254"
"4","2018","Not Employed","(2b) intermediate general qualification","22","","",""
"4","2018","Not Employed","(2a) intermediate vocational","129","0.101087549383106","0.0852176560432497","0.116957442722962"
"4","2018","Not Employed","(2c_gen) general maturity certificate","59","0.0829478430013094","0.0658792708871925","0.100016415115426"
"4","2018","Not Employed","(2c_voc) vocational maturity certificate","47","0.0874801670192734","0.0638029646666829","0.111157369371864"
"4","2018","Not Employed","(3a) lower tertiary education","67","0.113354298730636","0.0861059321807399","0.140602665280533"
"4","2018","Not Employed","(3b) higher tertiary education","116","0.111752315303325","0.096395951653516","0.127108678953133"
"4","2018","Employed","(0) in school","10","","",""
"4","2018","Employed","(1a) inadequately completed","22","","",""
"4","2018","Employed","(1b) general elementary school","66","0.0703170545886409","0.0550115213146302","0.0856225878626516"
"4","2018","Employed","(1c) basic vocational qualification","243","0.094075095892361","0.0829411956805863","0.105208996104136"
"4","2018","Employed","(2b) intermediate general qualification","39","0.0612284142406735","0.0401080226812431","0.082348805800104"
"4","2018","Employed","(2a) intermediate vocational","437","0.0943671317290889","0.0857536662201749","0.102980597238003"
