"plh0204_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2014","(0) in school","West Germany","19","","",""
"2","2014","(0) in school","East Germany","3","","",""
"2","2014","(1a) inadequately completed","West Germany","59","0.110670722442468","0.0826342596436474","0.138707185241288"
"2","2014","(1a) inadequately completed","East Germany","8","","",""
"2","2014","(1b) general elementary school","West Germany","232","0.122220739113727","0.108181738749718","0.136259739477737"
"2","2014","(1b) general elementary school","East Germany","39","0.14277416775848","0.100085688702242","0.185462646814718"
"2","2014","(1c) basic vocational qualification","West Germany","513","0.114912261961167","0.105924813847696","0.123899710074638"
"2","2014","(1c) basic vocational qualification","East Germany","104","0.093640656614937","0.0756113071105992","0.111670006119275"
"2","2014","(2b) intermediate general qualification","West Germany","47","0.0637280613104968","0.0453007250176905","0.082155397603303"
"2","2014","(2b) intermediate general qualification","East Germany","6","","",""
"2","2014","(2a) intermediate vocational","West Germany","422","0.0983515998220952","0.0892252784134171","0.107477921230773"
"2","2014","(2a) intermediate vocational","East Germany","193","0.0803890153058562","0.0683764441395668","0.0924015864721455"
"2","2014","(2c_gen) general maturity certificate","West Germany","115","0.0720074999675526","0.0578847289658548","0.0861302709692504"
"2","2014","(2c_gen) general maturity certificate","East Germany","12","","",""
"2","2014","(2c_voc) vocational maturity certificate","West Germany","237","0.0997800473411664","0.087046234884714","0.112513859797619"
"2","2014","(2c_voc) vocational maturity certificate","East Germany","36","0.0856498947383211","0.0570190121958005","0.114280777280842"
"2","2014","(3a) lower tertiary education","West Germany","113","0.0713645610993978","0.0579937724927359","0.0847353497060597"
"2","2014","(3a) lower tertiary education","East Germany","59","0.0781893038095411","0.0569712728962243","0.0994073347228578"
"2","2014","(3b) higher tertiary education","West Germany","296","0.0854168254222977","0.0759464228691692","0.0948872279754262"
"2","2014","(3b) higher tertiary education","East Germany","69","0.0877683956017886","0.0685183979088285","0.107018393294749"
"3","2014","(0) in school","West Germany","29","","",""
"3","2014","(0) in school","East Germany","1","","",""
"3","2014","(1a) inadequately completed","West Germany","43","0.0983504426040641","0.0717381310528407","0.124962754155288"
"3","2014","(1a) inadequately completed","East Germany","3","","",""
"3","2014","(1b) general elementary school","West Germany","209","0.0916802357818154","0.0793114144132521","0.104049057150379"
"3","2014","(1b) general elementary school","East Germany","28","","",""
"3","2014","(1c) basic vocational qualification","West Germany","550","0.115886031682174","0.106865550203721","0.124906513160627"
"3","2014","(1c) basic vocational qualification","East Germany","135","0.149093339148422","0.127050491098528","0.171136187198316"
"3","2014","(2b) intermediate general qualification","West Germany","66","0.122964570733989","0.0981906483580506","0.147738493109927"
"3","2014","(2b) intermediate general qualification","East Germany","12","","",""
"3","2014","(2a) intermediate vocational","West Germany","521","0.118857326041314","0.108939361935588","0.12877529014704"
"3","2014","(2a) intermediate vocational","East Germany","226","0.120009150024743","0.10565155160161","0.134366748447876"
"3","2014","(2c_gen) general maturity certificate","West Germany","129","0.0897797069875483","0.0741618599047842","0.105397554070312"
"3","2014","(2c_gen) general maturity certificate","East Germany","17","","",""
"3","2014","(2c_voc) vocational maturity certificate","West Germany","282","0.138286294738207","0.123619562970127","0.152953026506287"
"3","2014","(2c_voc) vocational maturity certificate","East Germany","44","0.132433637782346","0.0977547176320283","0.167112557932664"
"3","2014","(3a) lower tertiary education","West Germany","194","0.144398692254895","0.126142489674801","0.162654894834988"
"3","2014","(3a) lower tertiary education","East Germany","70","0.095721886503438","0.0724695195798975","0.118974253426978"
"3","2014","(3b) higher tertiary education","West Germany","475","0.141828474030028","0.13000748299081","0.153649465069246"
"3","2014","(3b) higher tertiary education","East Germany","116","0.136271108181487","0.112931172108563","0.159611044254411"
"4","2014","(0) in school","West Germany","36","0.108929129965241","0.0782826232320294","0.139575636698453"
"4","2014","(0) in school","East Germany","3","","",""
"4","2014","(1a) inadequately completed","West Germany","36","0.0660171498979914","0.0438263279298911","0.0882079718660917"
"4","2014","(1a) inadequately completed","East Germany","1","","",""
"4","2014","(1b) general elementary school","West Germany","149","0.0814321981209633","0.0697095760810379","0.0931548201608887"
"4","2014","(1b) general elementary school","East Germany","18","","",""
"4","2014","(1c) basic vocational qualification","West Germany","402","0.0857805015457157","0.0778886378133595","0.093672365278072"
"4","2014","(1c) basic vocational qualification","East Germany","80","0.080521646032848","0.0636823201594051","0.0973609719062908"
"4","2014","(2b) intermediate general qualification","West Germany","51","0.0693059147491838","0.0501463856176484","0.0884654438807192"
"4","2014","(2b) intermediate general qualification","East Germany","14","","",""
"4","2014","(2a) intermediate vocational","West Germany","385","0.0898681044737539","0.0811033168970004","0.0986328920505075"
"4","2014","(2a) intermediate vocational","East Germany","189","0.0937027496379106","0.0808277554185141","0.106577743857307"
"4","2014","(2c_gen) general maturity certificate","West Germany","123","0.109468911790797","0.0924108862402179","0.126526937341375"
"4","2014","(2c_gen) general maturity certificate","East Germany","13","","",""
"4","2014","(2c_voc) vocational maturity certificate","West Germany","205","0.104398966552002","0.0914072160382899","0.117390717065715"
"4","2014","(2c_voc) vocational maturity certificate","East Germany","40","0.124816887577781","0.0910025255714894","0.158631249584073"
"4","2014","(3a) lower tertiary education","West Germany","156","0.10410095792696","0.0882392482915438","0.119962667562376"
"4","2014","(3a) lower tertiary education","East Germany","60","0.120188876574936","0.0944886237772117","0.14588912937266"
"4","2014","(3b) higher tertiary education","West Germany","349","0.114286384662551","0.103506129752086","0.125066639573017"
"4","2014","(3b) higher tertiary education","East Germany","87","0.10273283816423","0.0820778678614983","0.123387808466963"
"5","2014","(0) in school","West Germany","75","0.180208780326382","0.142400019598595","0.218017541054169"
"5","2014","(0) in school","East Germany","14","","",""
"5","2014","(1a) inadequately completed","West Germany","87","0.183655704434054","0.149052649266431","0.218258759601677"
"5","2014","(1a) inadequately completed","East Germany","6","","",""
"5","2014","(1b) general elementary school","West Germany","373","0.1771478248995","0.160783432024066","0.193512217774934"
"5","2014","(1b) general elementary school","East Germany","43","0.19462495571067","0.146315005985258","0.242934905436082"
"5","2014","(1c) basic vocational qualification","West Germany","1012","0.209343477856186","0.197878223508165","0.220808732204207"
"5","2014","(1c) basic vocational qualification","East Germany","228","0.229689933211611","0.203658301462611","0.25572156496061"
"5","2014","(2b) intermediate general qualification","West Germany","141","0.224891830339528","0.193395192169766","0.256388468509289"
"5","2014","(2b) intermediate general qualification","East Germany","35","0.276579422730411","0.201402594475241","0.351756250985581"
"5","2014","(2a) intermediate vocational","West Germany","908","0.229761277863444","0.216868766286757","0.242653789440132"
"5","2014","(2a) intermediate vocational","East Germany","463","0.238808687609981","0.219971870705577","0.257645504514385"
"5","2014","(2c_gen) general maturity certificate","West Germany","204","0.144523268987735","0.125313072527557","0.163733465447913"
"5","2014","(2c_gen) general maturity certificate","East Germany","35","0.250429331403629","0.182657822713319","0.318200840093939"
"5","2014","(2c_voc) vocational maturity certificate","West Germany","410","0.198654228187544","0.181702219719829","0.215606236655259"
"5","2014","(2c_voc) vocational maturity certificate","East Germany","81","0.18381148221367","0.144183987396294","0.223438977031047"
"5","2014","(3a) lower tertiary education","West Germany","285","0.200811067658556","0.180003963107925","0.221618172209188"
"5","2014","(3a) lower tertiary education","East Germany","132","0.259692975535833","0.225039518253183","0.294346432818483"
"5","2014","(3b) higher tertiary education","West Germany","619","0.172587370182706","0.159783221717225","0.185391518648187"
"5","2014","(3b) higher tertiary education","East Germany","170","0.202808771962129","0.17545396413441","0.230163579789849"
"6","2014","(0) in school","West Germany","50","0.122180039482347","0.0899652205876386","0.154394858377056"
"6","2014","(0) in school","East Germany","9","","",""
"6","2014","(1a) inadequately completed","West Germany","43","0.0928433235430884","0.0669079777501125","0.118778669336064"
"6","2014","(1a) inadequately completed","East Germany","7","","",""
"6","2014","(1b) general elementary school","West Germany","166","0.0742715713852832","0.0630326616994322","0.0855104810711343"
"6","2014","(1b) general elementary school","East Germany","19","","",""
"6","2014","(1c) basic vocational qualification","West Germany","498","0.104382804254758","0.0957662080947422","0.112999400414773"
"6","2014","(1c) basic vocational qualification","East Germany","110","0.10691670710474","0.0877932505161691","0.126040163693312"
"6","2014","(2b) intermediate general qualification","West Germany","78","0.102279788873821","0.0794205578124521","0.125139019935189"
