"plh0204_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"7","2012","middle vocational","West Germany","1239","0.122459102111781","0.116107919453968","0.128810284769593"
"7","2012","middle vocational","East Germany","404","0.121325886732801","0.110232935974337","0.132418837491266"
"7","2012","vocational + Abi","West Germany","224","0.131937299549316","0.115681800190748","0.148192798907884"
"7","2012","vocational + Abi","East Germany","34","0.138310518224133","0.0992452811888838","0.177375755259383"
"7","2012","higher vocational","West Germany","195","0.159003752243405","0.139358401866433","0.178649102620378"
"7","2012","higher vocational","East Germany","50","0.134847060202261","0.104259311067697","0.165434809336824"
"7","2012","higher education","West Germany","726","0.158711649909787","0.148162400076303","0.169260899743271"
"7","2012","higher education","East Germany","224","0.144816955622996","0.127212072401883","0.162421838844109"
"8","2012","in school","West Germany","72","0.223790303360458","0.183835397244777","0.263745209476138"
"8","2012","in school","East Germany","8","","",""
"8","2012","inadequately","West Germany","28","","",""
"8","2012","inadequately","East Germany","5","","",""
"8","2012","general elemantary","West Germany","259","0.0868510792335566","0.0758753826893285","0.0978267757777846"
"8","2012","general elemantary","East Germany","34","0.0891229637678601","0.0603238677711366","0.117922059764584"
"8","2012","middle vocational","West Germany","846","0.0860256520698367","0.0805930690143901","0.0914582351252833"
"8","2012","middle vocational","East Germany","287","0.0869311869987495","0.077359334630124","0.0965030393673751"
"8","2012","vocational + Abi","West Germany","131","0.0802316365645881","0.0671833636624082","0.093279909466768"
"8","2012","vocational + Abi","East Germany","25","","",""
"8","2012","higher vocational","West Germany","131","0.0846008105971519","0.0696504527765052","0.0995511684177986"
"8","2012","higher vocational","East Germany","34","0.0632126173288484","0.0414203339820688","0.085004900675628"
"8","2012","higher education","West Germany","393","0.101734529924001","0.0930072022730807","0.110461857574922"
"8","2012","higher education","East Germany","122","0.0864039302268083","0.0723487065577523","0.100459153895864"
"9","2012","in school","West Germany","19","","",""
"9","2012","in school","East Germany","2","","",""
"9","2012","inadequately","West Germany","7","","",""
"9","2012","inadequately","East Germany","2","","",""
"9","2012","general elemantary","West Germany","80","0.0309131377784134","0.0241674447513146","0.0376588308055122"
"9","2012","general elemantary","East Germany","20","","",""
"9","2012","middle vocational","West Germany","251","0.0222348742228031","0.0193782047435248","0.0250915437020815"
"9","2012","middle vocational","East Germany","67","0.0203805711408936","0.0155799956626428","0.0251811466191444"
"9","2012","vocational + Abi","West Germany","29","","",""
"9","2012","vocational + Abi","East Germany","5","","",""
"9","2012","higher vocational","West Germany","24","","",""
"9","2012","higher vocational","East Germany","6","","",""
"9","2012","higher education","West Germany","86","0.0180183484944648","0.0141781478633912","0.0218585491255383"
"9","2012","higher education","East Germany","23","","",""
"10 Very willing to take risks","2012","in school","West Germany","7","","",""
"10 Very willing to take risks","2012","in school","East Germany","3","","",""
"10 Very willing to take risks","2012","inadequately","West Germany","11","","",""
"10 Very willing to take risks","2012","inadequately","East Germany","7","","",""
"10 Very willing to take risks","2012","general elemantary","West Germany","69","0.019733084436083","0.014312534669495","0.025153634202671"
"10 Very willing to take risks","2012","general elemantary","East Germany","10","","",""
"10 Very willing to take risks","2012","middle vocational","West Germany","152","0.0128940113183814","0.0107082572187892","0.0150797654179735"
"10 Very willing to take risks","2012","middle vocational","East Germany","48","0.013836994361274","0.00986826332460153","0.0178057253979465"
"10 Very willing to take risks","2012","vocational + Abi","West Germany","25","","",""
"10 Very willing to take risks","2012","vocational + Abi","East Germany","4","","",""
"10 Very willing to take risks","2012","higher vocational","West Germany","13","","",""
"10 Very willing to take risks","2012","higher vocational","East Germany","7","","",""
"10 Very willing to take risks","2012","higher education","West Germany","38","0.00885352810187028","0.00614912240751956","0.011557933796221"
"10 Very willing to take risks","2012","higher education","East Germany","9","","",""
"0 Not at all Willing to take risks","2013","in school","West Germany","14","","",""
"0 Not at all Willing to take risks","2013","in school","East Germany","","","",""
"0 Not at all Willing to take risks","2013","inadequately","West Germany","63","0.131996391245917","0.100687570160629","0.163305212331204"
"0 Not at all Willing to take risks","2013","inadequately","East Germany","7","","",""
"0 Not at all Willing to take risks","2013","general elemantary","West Germany","290","0.116263359577823","0.10399654471704","0.128530174438607"
"0 Not at all Willing to take risks","2013","general elemantary","East Germany","25","","",""
"0 Not at all Willing to take risks","2013","middle vocational","West Germany","595","0.0670286675201273","0.0617498857143713","0.0723074493258832"
"0 Not at all Willing to take risks","2013","middle vocational","East Germany","110","0.0433636190179581","0.0353717377583804","0.0513555002775358"
"0 Not at all Willing to take risks","2013","vocational + Abi","West Germany","91","0.0456682327552598","0.0350034753896487","0.0563329901208709"
"0 Not at all Willing to take risks","2013","vocational + Abi","East Germany","6","","",""
"0 Not at all Willing to take risks","2013","higher vocational","West Germany","41","0.0454074027295823","0.0325035186568743","0.0583112868022904"
"0 Not at all Willing to take risks","2013","higher vocational","East Germany","22","","",""
"0 Not at all Willing to take risks","2013","higher education","West Germany","129","0.025094855291203","0.0203469103683006","0.0298428002141053"
"0 Not at all Willing to take risks","2013","higher education","East Germany","34","0.0275455357352699","0.0186759268837657","0.0364151445867741"
"1","2013","in school","West Germany","6","","",""
"1","2013","in school","East Germany","","","",""
"1","2013","inadequately","West Germany","45","0.117852797087162","0.0880288308906101","0.147676763283714"
"1","2013","inadequately","East Germany","3","","",""
"1","2013","general elemantary","West Germany","201","0.0824040352879033","0.0718808084300905","0.0929272621457161"
"1","2013","general elemantary","East Germany","25","","",""
"1","2013","middle vocational","West Germany","579","0.0653763979339037","0.0601584693023285","0.0705943265654789"
"1","2013","middle vocational","East Germany","165","0.0576075785993651","0.0484650038663471","0.0667501533323832"
"1","2013","vocational + Abi","West Germany","95","0.0568718378598737","0.0450406547982682","0.0687030209214791"
"1","2013","vocational + Abi","East Germany","12","","",""
"1","2013","higher vocational","West Germany","49","0.0516324841670447","0.0379174170833393","0.06534755125075"
"1","2013","higher vocational","East Germany","19","","",""
"1","2013","higher education","West Germany","206","0.0418993341850191","0.0358174061738654","0.0479812621961729"
"1","2013","higher education","East Germany","52","0.0347394846725736","0.0248156807299515","0.0446632886151957"
"2","2013","in school","West Germany","21","","",""
"2","2013","in school","East Germany","2","","",""
"2","2013","inadequately","West Germany","59","0.131307844657496","0.100068407058983","0.162547282256009"
"2","2013","inadequately","East Germany","4","","",""
"2","2013","general elemantary","West Germany","313","0.119130154654328","0.106733181233503","0.131527128075152"
"2","2013","general elemantary","East Germany","38","0.0893405467725463","0.0578915458795758","0.120789547665517"
"2","2013","middle vocational","West Germany","1051","0.117638340109527","0.110837430120371","0.124439250098684"
"2","2013","middle vocational","East Germany","295","0.10545781663768","0.0934059971991019","0.117509636076257"
"2","2013","vocational + Abi","West Germany","191","0.150407008553971","0.132145624784968","0.168668392322974"
"2","2013","vocational + Abi","East Germany","25","","",""
"2","2013","higher vocational","West Germany","118","0.112476103224275","0.0928935980701052","0.132058608378444"
"2","2013","higher vocational","East Germany","53","0.142979219571993","0.107690627740466","0.17826781140352"
"2","2013","higher education","West Germany","520","0.11395372613319","0.104308229127803","0.123599223138578"
"2","2013","higher education","East Germany","141","0.116871947636842","0.099461449384713","0.134282445888971"
"3","2013","in school","West Germany","27","","",""
"3","2013","in school","East Germany","7","","",""
"3","2013","inadequately","West Germany","48","0.107998257325849","0.0792893842137146","0.136707130437983"
"3","2013","inadequately","East Germany","4","","",""
"3","2013","general elemantary","West Germany","304","0.114944213106798","0.102738087787955","0.127150338425641"
"3","2013","general elemantary","East Germany","36","0.104071802185556","0.0704045486079572","0.137739055763155"
"3","2013","middle vocational","West Germany","1138","0.13088984232573","0.123770175780471","0.138009508870989"
"3","2013","middle vocational","East Germany","330","0.126537367277945","0.113492358418904","0.139582376136986"
"3","2013","vocational + Abi","West Germany","238","0.175740228645463","0.1562972933128","0.195183163978126"
"3","2013","vocational + Abi","East Germany","31","0.151928298836653","0.103835857078845","0.200020740594461"
"3","2013","higher vocational","West Germany","148","0.148863544611107","0.126801697778366","0.170925391443848"
"3","2013","higher vocational","East Germany","45","0.140751221068742","0.10569317248663","0.175809269650855"
"3","2013","higher education","West Germany","594","0.158292650291799","0.147212565639479","0.16937273494412"
"3","2013","higher education","East Germany","219","0.174047368915838","0.153500033013536","0.194594704818141"
"4","2013","in school","West Germany","22","","",""
"4","2013","in school","East Germany","7","","",""
"4","2013","inadequately","West Germany","20","","",""
"4","2013","inadequately","East Germany","6","","",""
"4","2013","general elemantary","West Germany","185","0.088359039008287","0.0774976253848719","0.099220452631702"
"4","2013","general elemantary","East Germany","27","","",""
"4","2013","middle vocational","West Germany","723","0.0901572506673554","0.084111464710895","0.0962030366238158"
"4","2013","middle vocational","East Germany","222","0.0897743115457905","0.0785576555230688","0.100990967568512"
"4","2013","vocational + Abi","West Germany","107","0.069012286161202","0.0560634907814746","0.0819610815409294"
"4","2013","vocational + Abi","East Germany","20","","",""
"4","2013","higher vocational","West Germany","102","0.101032953388403","0.0823540446039441","0.119711862172862"
"4","2013","higher vocational","East Germany","34","0.0782048370998291","0.0511380808827278","0.10527159331693"
"4","2013","higher education","West Germany","430","0.101018805979735","0.0918711765655741","0.110166435393897"
"4","2013","higher education","East Germany","145","0.108805643689237","0.0919301633200727","0.125681124058401"
"5","2013","in school","West Germany","61","0.166646861850701","0.129128696462522","0.20416502723888"
"5","2013","in school","East Germany","9","","",""
"5","2013","inadequately","West Germany","91","0.179193231827273","0.143719556562191","0.214666907092356"
"5","2013","inadequately","East Germany","9","","",""
"5","2013","general elemantary","West Germany","469","0.170016400197307","0.155640696610724","0.184392103783891"
"5","2013","general elemantary","East Germany","55","0.201220686958951","0.157017430218058","0.245423943699845"
"5","2013","middle vocational","West Germany","1733","0.205459089350011","0.196930247138054","0.213987931561969"
"5","2013","middle vocational","East Germany","544","0.223226241021483","0.20688696866626","0.239565513376705"
"5","2013","vocational + Abi","West Germany","267","0.178346018349774","0.158790452946504","0.197901583753044"
"5","2013","vocational + Abi","East Germany","36","0.157535807045119","0.108726058416408","0.20634555567383"
"5","2013","higher vocational","West Germany","201","0.205774844772676","0.180718596047463","0.230831093497888"
"5","2013","higher vocational","East Germany","83","0.224398221807115","0.182341899268662","0.266454544345567"
"5","2013","higher education","West Germany","714","0.168709824947037","0.157341966563464","0.180077683330609"
"5","2013","higher education","East Germany","239","0.182847238869695","0.161899360259905","0.203795117479486"
"6","2013","in school","West Germany","51","0.163573536652966","0.126334461178504","0.200812612127429"
"6","2013","in school","East Germany","6","","",""
"6","2013","inadequately","West Germany","28","","",""
"6","2013","inadequately","East Germany","3","","",""
"6","2013","general elemantary","West Germany","201","0.0784887823868523","0.0681967047217654","0.0887808600519391"
"6","2013","general elemantary","East Germany","32","0.0980989717292604","0.0653033235864112","0.13089461987211"
"6","2013","middle vocational","West Germany","806","0.0980268653998414","0.0917500605362023","0.10430367026348"
"6","2013","middle vocational","East Germany","258","0.113674249933307","0.101219341239485","0.126129158627128"
"6","2013","vocational + Abi","West Germany","126","0.0968423390740253","0.0817342823625084","0.111950395785542"
"6","2013","vocational + Abi","East Germany","33","0.171811328810835","0.121271735197522","0.222350922424148"
"6","2013","higher vocational","West Germany","107","0.107190196608637","0.0880165331634289","0.126363860053845"
"6","2013","higher vocational","East Germany","35","0.0976368197953907","0.0677141950087304","0.127559444582051"
"6","2013","higher education","West Germany","497","0.124703346656802","0.114674549857994","0.13473214345561"
"6","2013","higher education","East Germany","155","0.107331688171285","0.0905570462494371","0.124106330093133"
"7","2013","in school","West Germany","70","0.179040170989764","0.140442181685369","0.217638160294159"
"7","2013","in school","East Germany","10","","",""
"7","2013","inadequately","West Germany","27","","",""
"7","2013","inadequately","East Germany","2","","",""
"7","2013","general elemantary","West Germany","269","0.0986235481487241","0.0872133716795114","0.110033724617937"
"7","2013","general elemantary","East Germany","38","0.140177636470771","0.101899720510178","0.178455552431364"
"7","2013","middle vocational","West Germany","919","0.107689372207236","0.101145817707732","0.11423292670674"
"7","2013","middle vocational","East Germany","304","0.120291532485648","0.107527152303099","0.133055912668197"
"7","2013","vocational + Abi","West Germany","158","0.107753534323867","0.0919136368523859","0.123593431795349"
"7","2013","vocational + Abi","East Germany","26","","",""
"7","2013","higher vocational","West Germany","121","0.133971854408231","0.112860267532558","0.155083441283903"
"7","2013","higher vocational","East Germany","37","0.0965284007627386","0.0667578410986119","0.126298960426865"
"7","2013","higher education","West Germany","540","0.138400567576679","0.127918335249513","0.148882799903845"
"7","2013","higher education","East Germany","172","0.139670803074103","0.120885017320257","0.158456588827948"
"8","2013","in school","West Germany","59","0.146565065141743","0.110958594584769","0.182171535698717"
"8","2013","in school","East Germany","6","","",""
"8","2013","inadequately","West Germany","27","","",""
"8","2013","inadequately","East Germany","4","","",""
"8","2013","general elemantary","West Germany","225","0.0820082689134556","0.0715080790343527","0.0925084587925585"
"8","2013","general elemantary","East Germany","27","","",""
"8","2013","middle vocational","West Germany","706","0.0777960086168091","0.0721419354379112","0.0834500817957071"
"8","2013","middle vocational","East Germany","181","0.0810942422231231","0.0703829143707579","0.0918055700754884"
"8","2013","vocational + Abi","West Germany","122","0.0727333138912491","0.0594666049168435","0.0860000228656548"
"8","2013","vocational + Abi","East Germany","18","","",""
"8","2013","higher vocational","West Germany","80","0.0665196217566432","0.0510750605791012","0.0819641829341853"
"8","2013","higher vocational","East Germany","36","0.0758055889013636","0.0491226001573135","0.102488577645414"
"8","2013","higher education","West Germany","375","0.0892798569035756","0.080624173612062","0.0979355401950891"
"8","2013","higher education","East Germany","120","0.088855617444985","0.0734357633437333","0.104275471546237"
"9","2013","in school","West Germany","32","0.104683268960276","0.0738616480751632","0.135504889845388"
"9","2013","in school","East Germany","2","","",""
"9","2013","inadequately","West Germany","14","","",""
"9","2013","inadequately","East Germany","2","","",""
"9","2013","general elemantary","West Germany","81","0.0292939422001537","0.022840644119351","0.0357472402809564"
"9","2013","general elemantary","East Germany","7","","",""
"9","2013","middle vocational","West Germany","218","0.0245900576895588","0.0213208491001903","0.0278592662789273"
"9","2013","middle vocational","East Germany","56","0.0252941755828438","0.0191330528376637","0.031455298328024"
"9","2013","vocational + Abi","West Germany","42","0.0302175368518683","0.0214725153946593","0.0389625583090773"
"9","2013","vocational + Abi","East Germany","3","","",""
"9","2013","higher vocational","West Germany","22","","",""
"9","2013","higher vocational","East Germany","10","","",""
"9","2013","higher education","West Germany","102","0.0283308186230737","0.023294410456391","0.0333672267897563"
"9","2013","higher education","East Germany","21","","",""
"10 Very willing to take risks","2013","in school","West Germany","16","","",""
"10 Very willing to take risks","2013","in school","East Germany","","","",""
"10 Very willing to take risks","2013","inadequately","West Germany","27","","",""
"10 Very willing to take risks","2013","inadequately","East Germany","2","","",""
"10 Very willing to take risks","2013","general elemantary","West Germany","85","0.0204682565183674","0.0150495125848226","0.0258870004519122"
"10 Very willing to take risks","2013","general elemantary","East Germany","6","","",""
"10 Very willing to take risks","2013","middle vocational","West Germany","153","0.0153481081798995","0.012753104045478","0.0179431123143211"
"10 Very willing to take risks","2013","middle vocational","East Germany","30","0.0136788656748573","0.009121152109459","0.0182365792402556"
"10 Very willing to take risks","2013","vocational + Abi","West Germany","35","0.016407663533446","0.00991795600432808","0.0228973710625638"
"10 Very willing to take risks","2013","vocational + Abi","East Germany","4","","",""
"10 Very willing to take risks","2013","higher vocational","West Germany","11","","",""
"10 Very willing to take risks","2013","higher vocational","East Germany","4","","",""
"10 Very willing to take risks","2013","higher education","West Germany","62","0.0103162134118859","0.00724902446748282","0.0133834023562891"
"10 Very willing to take risks","2013","higher education","East Germany","10","","",""
"0 Not at all Willing to take risks","2014","in school","West Germany","8","","",""
"0 Not at all Willing to take risks","2014","in school","East Germany","1","","",""
"0 Not at all Willing to take risks","2014","inadequately","West Germany","64","0.164998216398641","0.130472719930923","0.199523712866359"
"0 Not at all Willing to take risks","2014","inadequately","East Germany","6","","",""
"0 Not at all Willing to take risks","2014","general elemantary","West Germany","278","0.110900202256689","0.0990908892695604","0.122709515243817"
"0 Not at all Willing to take risks","2014","general elemantary","East Germany","30","0.0781428169836068","0.0511216040634277","0.105164029903786"
"0 Not at all Willing to take risks","2014","middle vocational","West Germany","639","0.0679015131326205","0.0628883056741517","0.0729147205910893"
"0 Not at all Willing to take risks","2014","middle vocational","East Germany","113","0.0328594321759496","0.0263203038188808","0.0393985605330183"
"0 Not at all Willing to take risks","2014","vocational + Abi","West Germany","93","0.0503951607426576","0.0401252829800051","0.06066503850531"
"0 Not at all Willing to take risks","2014","vocational + Abi","East Germany","15","","",""
"0 Not at all Willing to take risks","2014","higher vocational","West Germany","35","0.0369554021977067","0.0261960702025172","0.0477147341928963"
"0 Not at all Willing to take risks","2014","higher vocational","East Germany","16","","",""
"0 Not at all Willing to take risks","2014","higher education","West Germany","140","0.0221296257705554","0.0179550093140092","0.0263042422271015"
"0 Not at all Willing to take risks","2014","higher education","East Germany","39","0.0252656014409871","0.0171742300741885","0.0333569728077856"
"1","2014","in school","West Germany","7","","",""
"1","2014","in school","East Germany","1","","",""
"1","2014","inadequately","West Germany","32","0.0564093090801356","0.0349496005014403","0.0778690176588308"
"1","2014","inadequately","East Germany","2","","",""
"1","2014","general elemantary","West Germany","189","0.0839239230256937","0.0734961428469153","0.0943517032044721"
"1","2014","general elemantary","East Germany","17","","",""
"1","2014","middle vocational","West Germany","469","0.0504603189509783","0.0460984099158398","0.0548222279861169"
"1","2014","middle vocational","East Germany","129","0.0508881040010114","0.0428266778807776","0.0589495301212453"
"1","2014","vocational + Abi","West Germany","80","0.0346214104262955","0.0260387761443246","0.0432040447082664"
"1","2014","vocational + Abi","East Germany","12","","",""
"1","2014","higher vocational","West Germany","37","0.0295573513736829","0.0198981585315322","0.0392165442158337"
"1","2014","higher vocational","East Germany","14","","",""
"1","2014","higher education","West Germany","168","0.034216637762143","0.0290578527752762","0.0393754227490098"
"1","2014","higher education","East Germany","49","0.0351690828309194","0.025671342438694","0.0446668232231447"
"2","2014","in school","West Germany","19","","",""
"2","2014","in school","East Germany","3","","",""
"2","2014","inadequately","West Germany","51","0.106336742733624","0.0776629439237941","0.135010541543453"
"2","2014","inadequately","East Germany","8","","",""
"2","2014","general elemantary","West Germany","275","0.109211574051723","0.0974813900577649","0.12094175804568"
"2","2014","general elemantary","East Germany","44","0.113363830024674","0.0814456247658959","0.145282035283452"
"2","2014","middle vocational","West Germany","998","0.103082326409942","0.0970231521051542","0.109141500714729"
"2","2014","middle vocational","East Germany","259","0.0785923439769947","0.0687213459802077","0.0884633419737817"
"2","2014","vocational + Abi","West Germany","205","0.107546312799545","0.0930021072329356","0.122090518366155"
"2","2014","vocational + Abi","East Germany","23","","",""
"2","2014","higher vocational","West Germany","105","0.0901368238951345","0.0738039611651407","0.106469686625128"
"2","2014","higher vocational","East Germany","64","0.117182118568818","0.0858574263337398","0.148506810803897"
"2","2014","higher education","West Germany","409","0.0806024247294214","0.0728771375670904","0.0883277118917523"
"2","2014","higher education","East Germany","128","0.0833880399963888","0.069133316081849","0.0976427639109286"
"3","2014","in school","West Germany","27","","",""
"3","2014","in school","East Germany","1","","",""
"3","2014","inadequately","West Germany","40","0.0857764139374644","0.0597288711837652","0.111823956691164"
"3","2014","inadequately","East Germany","4","","",""
"3","2014","general elemantary","West Germany","272","0.100120404823474","0.0888318925676393","0.111408917079309"
"3","2014","general elemantary","East Germany","38","0.0770852061298558","0.0502320826519905","0.103938329607721"
"3","2014","middle vocational","West Germany","1137","0.113836117650283","0.107507015427762","0.120165219872803"
"3","2014","middle vocational","East Germany","357","0.136118025063007","0.123539490118915","0.148696560007098"
"3","2014","vocational + Abi","West Germany","228","0.138421977608889","0.122209506006553","0.154634449211225"
"3","2014","vocational + Abi","East Germany","34","0.115547776851829","0.0790677567470724","0.152027796956586"
"3","2014","higher vocational","West Germany","141","0.120371690271511","0.101813530011831","0.13892985053119"
"3","2014","higher vocational","East Germany","34","0.0950229232234641","0.0664632284273997","0.123582618019528"
"3","2014","higher education","West Germany","669","0.142709048158034","0.132782945184327","0.15263515113174"
"3","2014","higher education","East Germany","186","0.11772863940425","0.101111497797208","0.134345781011291"
"4","2014","in school","West Germany","35","0.105415372535555","0.0748594839607705","0.135971261110339"
"4","2014","in school","East Germany","3","","",""
"4","2014","inadequately","West Germany","30","0.0650689804549685","0.0421268686680048","0.0880110922419322"
"4","2014","inadequately","East Germany","2","","",""
"4","2014","general elemantary","West Germany","196","0.078872854917302","0.0687359171757185","0.0890097926588855"
"4","2014","general elemantary","East Germany","30","0.0569847631409359","0.0336465708003605","0.0803229554815112"
"4","2014","middle vocational","West Germany","864","0.0904770717285239","0.0847606910385488","0.0961934524184991"
"4","2014","middle vocational","East Germany","251","0.0846147975132999","0.0744061046411078","0.0948234903854919"
"4","2014","vocational + Abi","West Germany","163","0.0971844621008748","0.0832786189169366","0.111090305284813"
"4","2014","vocational + Abi","East Germany","32","0.126504749055769","0.088571436292874","0.164438061818663"
"4","2014","higher vocational","West Germany","113","0.100880098920914","0.0837035979948575","0.11805659984697"
"4","2014","higher vocational","East Germany","43","0.112178313500942","0.0814429816027775","0.142913645399107"
"4","2014","higher education","West Germany","505","0.110796788651099","0.101889346732323","0.119704230569875"
"4","2014","higher education","East Germany","147","0.110715187363796","0.0945366891666694","0.126893685560922"
"5","2014","in school","West Germany","75","0.184823239414385","0.146201092437224","0.223445386391546"
"5","2014","in school","East Germany","14","","",""
"5","2014","inadequately","West Germany","81","0.177171301044284","0.141656612647853","0.212685989440716"
"5","2014","inadequately","East Germany","6","","",""
"5","2014","general elemantary","West Germany","505","0.188637912986093","0.173924783576556","0.20335104239563"
"5","2014","general elemantary","East Germany","77","0.224619339461245","0.182603838968725","0.266634839953765"
"5","2014","middle vocational","West Germany","2000","0.21111320650346","0.202980968258258","0.219245444748662"
"5","2014","middle vocational","East Germany","666","0.236375714698943","0.220791449570906","0.25195997982698"
"5","2014","vocational + Abi","West Germany","323","0.186409620632791","0.168127083633701","0.204692157631882"
"5","2014","vocational + Abi","East Germany","63","0.178873292727085","0.135139723509056","0.222606861945114"
"5","2014","higher vocational","West Germany","250","0.201816979958258","0.178926587642995","0.224707372273522"
"5","2014","higher vocational","East Germany","89","0.206295951460138","0.166886968255697","0.245704934664579"
"5","2014","higher education","West Germany","904","0.182256999614728","0.171301317374713","0.193212681854743"
"5","2014","higher education","East Germany","302","0.228820949879083","0.207161886555449","0.250480013202718"
"6","2014","in school","West Germany","49","0.117093668664927","0.0851005740512281","0.149086763278626"
"6","2014","in school","East Germany","9","","",""
"6","2014","inadequately","West Germany","42","0.0982694534240313","0.0705806449566949","0.125958261891368"
"6","2014","inadequately","East Germany","4","","",""
"6","2014","general elemantary","West Germany","237","0.0807642446805001","0.0705170206647886","0.0910114686962116"
"6","2014","general elemantary","East Germany","32","0.110015058974986","0.0785124963849139","0.141517621565059"
"6","2014","middle vocational","West Germany","1047","0.108874613790963","0.102667670590462","0.115081556991465"
"6","2014","middle vocational","East Germany","364","0.127345319114406","0.115117254102506","0.139573384126306"
"6","2014","vocational + Abi","West Germany","203","0.129149989513602","0.11340587406161","0.144894104965594"
"6","2014","vocational + Abi","East Germany","44","0.191072545796408","0.146209266463745","0.235935825129071"
"6","2014","higher vocational","West Germany","164","0.140709412932258","0.120877950345433","0.160540875519083"
"6","2014","higher vocational","East Germany","58","0.1567599016053","0.121350898849175","0.192168904361425"
"6","2014","higher education","West Germany","698","0.146926553885043","0.136879649720882","0.156973458049204"
"6","2014","higher education","East Germany","239","0.160073022449651","0.141167268328848","0.178978776570455"
"7","2014","in school","West Germany","75","0.216733403118907","0.175736603388286","0.257730202849528"
"7","2014","in school","East Germany","14","","",""
"7","2014","inadequately","West Germany","36","0.074740393954427","0.0502798506784625","0.0992009372303916"
"7","2014","inadequately","East Germany","6","","",""
"7","2014","general elemantary","West Germany","292","0.0936869099918725","0.0827281404979432","0.104645679485802"
"7","2014","general elemantary","East Germany","39","0.108182382600371","0.0769111657806406","0.139453599420102"
"7","2014","middle vocational","West Germany","1203","0.125417530225746","0.118817824736936","0.132017235714557"
"7","2014","middle vocational","East Germany","368","0.126086663797366","0.113910407107163","0.138262920487569"
"7","2014","vocational + Abi","West Germany","237","0.136615104518319","0.12049191421129","0.152738294825348"
"7","2014","vocational + Abi","East Germany","39","0.112971381806096","0.0768478571105836","0.149094906501609"
"7","2014","higher vocational","West Germany","189","0.155004157642661","0.134363567893995","0.175644747391328"
"7","2014","higher vocational","East Germany","46","0.117501332943875","0.0861396756225808","0.14886299026517"
"7","2014","higher education","West Germany","748","0.164020785281408","0.153512397647473","0.174529172915342"
"7","2014","higher education","East Germany","172","0.108191697901053","0.0921759622767299","0.124207433525376"
"8","2014","in school","West Germany","65","0.164797751355595","0.127882681342634","0.201712821368556"
"8","2014","in school","East Germany","5","","",""
"8","2014","inadequately","West Germany","36","0.100266064431079","0.0723283649842618","0.128203763877897"
"8","2014","inadequately","East Germany","8","","",""
"8","2014","general elemantary","West Germany","265","0.0896271653343541","0.0788844842343805","0.100369846434328"
"8","2014","general elemantary","East Germany","48","0.137234744803757","0.102592434371573","0.171877055235942"
"8","2014","middle vocational","West Germany","921","0.0925349887355617","0.0867605073956487","0.0983094700754747"
"8","2014","middle vocational","East Germany","239","0.087867994744167","0.0774834074894842","0.0982525819988498"
"8","2014","vocational + Abi","West Germany","144","0.079949715889314","0.0672172171532362","0.0926822146253918"
"8","2014","vocational + Abi","East Germany","22","","",""
"8","2014","higher vocational","West Germany","109","0.0895586194177973","0.0732730543673699","0.105844184468225"
"8","2014","higher vocational","East Germany","32","0.104267219211337","0.0745037391600842","0.134030699262589"
"8","2014","higher education","West Germany","413","0.0924603135037628","0.08423979151814","0.100680835489386"
"8","2014","higher education","East Germany","146","0.10071016024235","0.0851934141245775","0.116226906360123"
"9","2014","in school","West Germany","22","","",""
"9","2014","in school","East Germany","2","","",""
"9","2014","inadequately","West Germany","13","","",""
"9","2014","inadequately","East Germany","5","","",""
"9","2014","general elemantary","West Germany","99","0.0298469977830569","0.0234473856830791","0.0362466098830346"
"9","2014","general elemantary","East Germany","11","","",""
"9","2014","middle vocational","West Germany","234","0.0202312000937795","0.0174256522776277","0.0230367479099313"
"9","2014","middle vocational","East Germany","51","0.0143025280308791","0.00994717603693611","0.018657880024822"
"9","2014","vocational + Abi","West Germany","44","0.024809537661855","0.0175073421701811","0.032111733153529"
"9","2014","vocational + Abi","East Germany","6","","",""
"9","2014","higher vocational","West Germany","26","","",""
"9","2014","higher vocational","East Germany","6","","",""
"9","2014","higher education","West Germany","82","0.0156654713605552","0.012141503046371","0.0191894396747393"
"9","2014","higher education","East Germany","27","","",""
"10 Very willing to take risks","2014","in school","West Germany","6","","",""
"10 Very willing to take risks","2014","in school","East Germany","2","","",""
"10 Very willing to take risks","2014","inadequately","West Germany","19","","",""
"10 Very willing to take risks","2014","inadequately","East Germany","5","","",""
"10 Very willing to take risks","2014","general elemantary","West Germany","108","0.0344078101492422","0.0275527921885583","0.0412628281099261"
"10 Very willing to take risks","2014","general elemantary","East Germany","13","","",""
"10 Very willing to take risks","2014","middle vocational","West Germany","162","0.0160711127781425","0.0135652927303723","0.0185769328259127"
"10 Very willing to take risks","2014","middle vocational","East Germany","58","0.0249490768839772","0.0192278927667606","0.0306702610011938"
"10 Very willing to take risks","2014","vocational + Abi","West Germany","23","","",""
"10 Very willing to take risks","2014","vocational + Abi","East Germany","5","","",""
"10 Very willing to take risks","2014","higher vocational","West Germany","12","","",""
"10 Very willing to take risks","2014","higher vocational","East Germany","3","","",""
"10 Very willing to take risks","2014","higher education","West Germany","34","0.00821535128325137","0.00565375513489616","0.0107769474316066"
"10 Very willing to take risks","2014","higher education","East Germany","10","","",""
"0 Not at all Willing to take risks","2015","in school","West Germany","9","","",""
"0 Not at all Willing to take risks","2015","in school","East Germany","","","",""
