"plh0204_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Very willing to take risks","2012","Employed","inadequately","5","","","","10"
"10 Very willing to take risks","2012","Employed","general elemantary","57","0.0325095903429891","0.0231081819951087","0.0419109986908695","10"
"2","2012","Not Employed","in school","19","","","","2"
"2","2012","Not Employed","inadequately","22","","","","2"
"2","2012","Not Employed","general elemantary","198","0.148034191902671","0.130285676788666","0.165782707016676","2"
"2","2012","Not Employed","middle vocational","553","0.117486374959949","0.108536987256432","0.126435762663465","2"
"2","2012","Not Employed","vocational + Abi","52","0.125926761607379","0.0941977623079705","0.157655760906788","2"
"2","2012","Not Employed","higher vocational","57","0.0992164973096838","0.0736684697346493","0.124764524884718","2"
"2","2012","Not Employed","higher education","137","0.0759589034545412","0.0628456622838318","0.0890721446252506","2"
"2","2012","Employed","in school","1","","","","2"
"2","2012","Employed","inadequately","16","","","","2"
"2","2012","Employed","general elemantary","95","0.0715899322361267","0.0579233559448811","0.0852565085273722","2"
"2","2012","Employed","middle vocational","704","0.0809508311270437","0.0751824118569703","0.0867192503971171","2"
"2","2012","Employed","vocational + Abi","158","0.0829426013369375","0.0691904407617864","0.0966947619120885","2"
"2","2012","Employed","higher vocational","128","0.105108482147639","0.088333206803382","0.121883757491896","2"
"2","2012","Employed","higher education","415","0.0842319996066207","0.0761849557097559","0.0922790435034854","2"
"3","2012","Not Employed","in school","29","","","","3"
"3","2012","Not Employed","inadequately","21","","","","3"
"3","2012","Not Employed","general elemantary","191","0.129845265281815","0.113046350534421","0.146644180029209","3"
"3","2012","Not Employed","middle vocational","670","0.13250683882897","0.1230837987584","0.14192987889954","3"
"3","2012","Not Employed","vocational + Abi","59","0.137429677688865","0.104502010340946","0.170357345036783","3"
"3","2012","Not Employed","higher vocational","67","0.131316700386726","0.102453403541346","0.160179997232106","3"
"3","2012","Not Employed","higher education","202","0.113991331170921","0.0982612863516936","0.129721375990148","3"
"3","2012","Employed","in school","8","","","","3"
"3","2012","Employed","inadequately","18","","","","3"
"3","2012","Employed","general elemantary","136","0.0885872190297188","0.0735243768729127","0.103650061186525","3"
"3","2012","Employed","middle vocational","1042","0.114810503006974","0.108068549929177","0.121552456084771","3"
"3","2012","Employed","vocational + Abi","204","0.137367497109711","0.120202696983997","0.154532297235425","3"
"3","2012","Employed","higher vocational","140","0.101923663165313","0.0853751218773147","0.118472204453311","3"
"3","2012","Employed","higher education","678","0.141955220887112","0.131843251536297","0.152067190237926","3"
"4","2012","Not Employed","vocational + Abi","39","0.0871082002211711","0.0601393383358876","0.114077062106455","4"
"4","2012","Not Employed","higher vocational","72","0.130558295839534","0.101765907632646","0.159350684046422","4"
"4","2012","Not Employed","higher education","194","0.125867029479868","0.109449046396136","0.142285012563601","4"
"4","2012","Employed","in school","6","","","","4"
"4","2012","Not Employed","in school","39","0.100334175522142","0.0698848733041718","0.130783477740112","4"
"4","2012","Not Employed","inadequately","9","","","","4"
"4","2012","Not Employed","general elemantary","123","0.0745748594650025","0.0614457039711553","0.0877040149588497","4"
"4","2012","Not Employed","middle vocational","510","0.103873142568151","0.0953935449606119","0.112352740175689","4"
"4","2012","Employed","inadequately","15","","","","4"
"4","2012","Employed","general elemantary","97","0.0561411254005366","0.043938369534772","0.0683438812663012","4"
"4","2012","Employed","middle vocational","840","0.0972483353953549","0.0909821675065111","0.103514503284199","4"
"4","2012","Employed","vocational + Abi","180","0.129721635658175","0.112967610988957","0.146475660327392","4"
"4","2012","Employed","higher vocational","138","0.104392808873509","0.0876680580236326","0.121117559723385","4"
"4","2012","Employed","higher education","534","0.121616417382474","0.11214656321702","0.131086271547928","4"
"5","2012","Not Employed","in school","63","0.14145353747378","0.106135131211479","0.176771943736082","5"
"5","2012","Not Employed","inadequately","48","0.17978553121887","0.128335897625942","0.231235164811797","5"
"5","2012","Not Employed","general elemantary","322","0.212792934630149","0.192338239214542","0.233247630045756","5"
"5","2012","Not Employed","middle vocational","1229","0.244138752738571","0.232199469311491","0.256078036165651","5"
"5","2012","Not Employed","vocational + Abi","112","0.247830437825813","0.206539129353257","0.289121746298369","5"
"5","2012","Not Employed","higher vocational","138","0.274250001953362","0.236123930252629","0.312376073654094","5"
"5","2012","Not Employed","higher education","365","0.240984656585853","0.219815915286865","0.262153397884841","5"
"5","2012","Employed","in school","13","","","","5"
"5","2012","Employed","inadequately","39","0.22809719278302","0.165570375948265","0.290624009617775","5"
"5","2012","Employed","general elemantary","321","0.271526789503112","0.247950417868867","0.295103161137358","5"
"5","2012","Employed","middle vocational","2087","0.239883609023853","0.230852998223302","0.248914219824404","5"
"5","2012","Employed","vocational + Abi","315","0.206120668515832","0.185949926816617","0.226291410215048","5"
"5","2012","Employed","higher vocational","284","0.231492136435028","0.208421591199077","0.254562681670979","5"
"5","2012","Employed","higher education","852","0.180968905691089","0.16981422203729","0.192123589344887","5"
"6","2012","Not Employed","middle vocational","533","0.104814659634398","0.096301194606246","0.113328124662549","6"
"6","2012","Not Employed","general elemantary","109","0.0644161348981734","0.0521471504388544","0.0766851193574923","6"
"6","2012","Not Employed","in school","65","0.14871161715145","0.112651835596573","0.184771398706327","6"
"6","2012","Not Employed","vocational + Abi","44","0.131060820501455","0.0987866880615515","0.163334952941359","6"
"6","2012","Not Employed","inadequately","15","","","","6"
"6","2012","Not Employed","higher vocational","59","0.085744403365255","0.0618172009213441","0.109671605809166","6"
"6","2012","Not Employed","higher education","222","0.137889402702171","0.120823785537336","0.154955019867007","6"
"6","2012","Employed","in school","15","","","","6"
"6","2012","Employed","inadequately","23","","","","6"
"6","2012","Employed","general elemantary","132","0.087663546171913","0.072671846784342","0.102655245559484","6"
"6","2012","Employed","middle vocational","1062","0.121841129304565","0.114923452085502","0.128758806523628","6"
"6","2012","Employed","vocational + Abi","193","0.114229273989689","0.0983681770675585","0.130090370911819","6"
"6","2012","Employed","higher vocational","171","0.143776843469609","0.124585581399099","0.162968105540119","6"
"6","2012","Employed","higher education","653","0.140101579928562","0.130045003117226","0.150158156739897","6"
"7","2012","Not Employed","inadequately","21","","","","7"
"7","2012","Not Employed","general elemantary","140","0.0722772406489277","0.059335883857263","0.0852185974405923","7"
"7","2012","Not Employed","middle vocational","471","0.089654765920294","0.0817146176308075","0.0975949142097805","7"
"7","2012","Not Employed","vocational + Abi","31","0.0803222414228732","0.0543290744123704","0.106315408433376","7"
"7","2012","Not Employed","higher vocational","47","0.133088549113638","0.104060828530064","0.162116269697212","7"
"7","2012","Not Employed","higher education","185","0.107166381499919","0.0918558730806911","0.122476889919147","7"
"7","2012","Employed","in school","30","0.322039369712589","0.229528710736939","0.414550028688238","7"
"7","2012","Employed","inadequately","14","","","","7"
"7","2012","Not Employed","in school","65","0.175277142826448","0.136744486578505","0.213809799074392","7"
"7","2012","Employed","general elemantary","210","0.153859180330645","0.134732180043294","0.172986180617996","7"
"7","2012","Employed","middle vocational","1172","0.143071973805818","0.135666953608381","0.150476994003255","7"
"7","2012","Employed","vocational + Abi","227","0.147623800496975","0.129935842537144","0.165311758456806","7"
"7","2012","Employed","higher vocational","198","0.162638100262842","0.142452887857903","0.182823312667781","7"
"7","2012","Employed","higher education","765","0.173994922744243","0.163010816390348","0.184979029098138","7"
"8","2012","Not Employed","vocational + Abi","35","0.0651130254646475","0.0415171042233224","0.0887089467059726","8"
"8","2012","Not Employed","higher vocational","29","","","","8"
"8","2012","Not Employed","higher education","121","0.100334828786548","0.0854637877254918","0.115205869847604","8"
"8","2012","Employed","in school","19","","","","8"
"8","2012","Employed","inadequately","19","","","","8"
"8","2012","Not Employed","in school","61","0.20147681018303","0.160826057662105","0.242127562703954","8"
"8","2012","Not Employed","inadequately","14","","","","8"
"8","2012","Not Employed","general elemantary","123","0.0543530858651943","0.043022652237152","0.0656835194932365","8"
"8","2012","Not Employed","middle vocational","308","0.0609382822678419","0.0542896695869188","0.067586894948765","8"
"8","2012","Employed","general elemantary","170","0.1268545690657","0.109212066723465","0.144497071407934","8"
"8","2012","Employed","middle vocational","825","0.102356363527974","0.0959459478497066","0.108766779206241","8"
"8","2012","Employed","vocational + Abi","121","0.0800028802891665","0.0664749955466748","0.0935307650316582","8"
"8","2012","Employed","higher vocational","136","0.0937375864923093","0.0777953426695912","0.109679830315027","8"
"8","2012","Employed","higher education","394","0.0981123197782049","0.0894935936118833","0.106731045944527","8"
"9","2012","Not Employed","in school","17","","","","9"
"9","2012","Not Employed","inadequately","2","","","","9"
"9","2012","Not Employed","general elemantary","37","0.0211895751156895","0.0139920972058529","0.028387053025526","9"
"9","2012","Not Employed","middle vocational","81","0.0132676178187066","0.0100875599114878","0.0164476757259254","9"
"9","2012","Not Employed","vocational + Abi","4","","","","9"
"9","2012","Not Employed","higher vocational","6","","","","9"
"9","2012","Not Employed","higher education","20","","","","9"
"9","2012","Employed","in school","4","","","","9"
"9","2012","Employed","inadequately","7","","","","9"
"9","2012","Employed","general elemantary","63","0.0518792840271759","0.0401223890540306","0.0636361790003212","9"
"9","2012","Employed","middle vocational","237","0.0273754782399055","0.0239245950855923","0.0308263613942186","9"
"9","2012","Employed","vocational + Abi","30","0.0240455893893761","0.0164069443713025","0.0316842344074496","9"
"9","2012","Employed","higher vocational","24","","","","9"
"9","2012","Employed","higher education","89","0.0183991914835984","0.0145054070332592","0.0222929759339376","9"
"0 Not at all Willing to take risks","2013","Not Employed","vocational + Abi","74","0.0839535958618071","0.0649493855686776","0.102957806154937","0"
"0 Not at all Willing to take risks","2013","Not Employed","higher vocational","32","0.070163413703168","0.0476395294355923","0.0926872979707437","0"
"0 Not at all Willing to take risks","2013","Not Employed","higher education","106","0.0429593728395184","0.0347508796770417","0.0511678660019951","0"
"0 Not at all Willing to take risks","2013","Employed","in school","1","","","","0"
"0 Not at all Willing to take risks","2013","Employed","inadequately","3","","","","0"
"0 Not at all Willing to take risks","2013","Employed","higher vocational","31","0.0302399573973889","0.0189512377160951","0.0415286770786827","0"
"0 Not at all Willing to take risks","2013","Employed","higher education","57","0.0162403086018122","0.0118143276119648","0.0206662895916597","0"
"0 Not at all Willing to take risks","2013","Not Employed","in school","13","","","","0"
"0 Not at all Willing to take risks","2013","Not Employed","inadequately","67","0.150123087679332","0.115757339572738","0.184488835785925","0"
"0 Not at all Willing to take risks","2013","Not Employed","general elemantary","271","0.147358144815718","0.132364664101775","0.162351625529661","0"
"0 Not at all Willing to take risks","2013","Not Employed","middle vocational","494","0.0913978968766013","0.0837971746724138","0.0989986190807888","0"
"0 Not at all Willing to take risks","2013","Employed","general elemantary","44","0.0427841527150102","0.0286902292721228","0.0568780761578977","0"
"0 Not at all Willing to take risks","2013","Employed","middle vocational","211","0.0383610382497236","0.0333279092459622","0.043394167253485","0"
"0 Not at all Willing to take risks","2013","Employed","vocational + Abi","23","","","","0"
"1","2013","Not Employed","middle vocational","425","0.0773605836643242","0.0703140462716121","0.0844071210570364","1"
"1","2013","Not Employed","vocational + Abi","58","0.0814000231770508","0.0626610012871902","0.100139045066911","1"
"1","2013","Not Employed","higher vocational","26","","","","1"
"1","2013","Not Employed","higher education","122","0.0469000644744462","0.0383410210988159","0.0554591078500765","1"
"1","2013","Employed","in school","1","","","","1"
"1","2013","Employed","inadequately","9","","","","1"
"1","2013","Employed","vocational + Abi","49","0.0402261350384326","0.027154592459686","0.0532976776171792","1"
"1","2013","Employed","higher vocational","42","0.0487584579332022","0.0345615964960541","0.0629553193703504","1"
"1","2013","Employed","higher education","136","0.0370166144108456","0.0304054853070128","0.0436277435146784","1"
"1","2013","Employed","general elemantary","38","0.0500919908750936","0.0349001493512238","0.0652838323989634","1"
"1","2013","Employed","middle vocational","319","0.0526780329660349","0.0468240636878239","0.0585320022442459","1"
"1","2013","Not Employed","in school","5","","","","1"
"1","2013","Not Employed","inadequately","39","0.113648399946183","0.0831126407574506","0.144184159134915","1"
"1","2013","Not Employed","general elemantary","188","0.0973603617497319","0.0848208577363466","0.109899865763117","1"
"10 Very willing to take risks","2013","Not Employed","general elemantary","71","0.0238847783400996","0.017426106498618","0.0303434501815812","10"
"10 Very willing to take risks","2013","Not Employed","middle vocational","100","0.0132502319829285","0.010234344413142","0.016266119552715","10"
"10 Very willing to take risks","2013","Not Employed","vocational + Abi","24","","","","10"
"10 Very willing to take risks","2013","Not Employed","in school","13","","","","10"
"10 Very willing to take risks","2013","Not Employed","inadequately","24","","","","10"
"10 Very willing to take risks","2013","Not Employed","higher vocational","6","","","","10"
"10 Very willing to take risks","2013","Not Employed","higher education","51","0.0148809825563619","0.00997947763881944","0.0197824874739044","10"
"10 Very willing to take risks","2013","Employed","in school","3","","","","10"
"10 Very willing to take risks","2013","Employed","inadequately","5","","","","10"
"10 Very willing to take risks","2013","Employed","general elemantary","20","","","","10"
"10 Very willing to take risks","2013","Employed","middle vocational","83","0.0164751643568065","0.0131394073768684","0.0198109213367447","10"
"10 Very willing to take risks","2013","Employed","vocational + Abi","15","","","","10"
"10 Very willing to take risks","2013","Employed","higher vocational","9","","","","10"
"10 Very willing to take risks","2013","Employed","higher education","21","","","","10"
"2","2013","Not Employed","in school","17","","","","2"
"2","2013","Not Employed","inadequately","55","0.144960183619742","0.11108812616657","0.178832241072915","2"
"2","2013","Not Employed","general elemantary","283","0.133465160616404","0.119080187992639","0.14785013324017","2"
"2","2013","Not Employed","middle vocational","695","0.125120408012493","0.116393947881534","0.133846868143452","2"
"2","2013","Not Employed","vocational + Abi","104","0.16659721047538","0.141062391891109","0.192132029059652","2"
"2","2013","Not Employed","higher vocational","61","0.130740799635227","0.101012858456387","0.160468740814067","2"
"2","2013","Not Employed","higher education","257","0.101528345507313","0.0893014800868897","0.113755210927737","2"
"2","2013","Employed","in school","6","","","","2"
"2","2013","Employed","inadequately","8","","","","2"
"2","2013","Employed","general elemantary","68","0.0819294424876843","0.0628289955343245","0.101029889441044","2"
"2","2013","Employed","middle vocational","651","0.107058617873325","0.0989563023566234","0.115160933390027","2"
"2","2013","Employed","vocational + Abi","112","0.14206624162264","0.11884098332941","0.165291499915869","2"
"2","2013","Employed","higher vocational","110","0.114159210107279","0.0931961213484262","0.135122298866132","2"
"2","2013","Employed","higher education","404","0.121528857735128","0.110087663692379","0.132970051777877","2"
"3","2013","Not Employed","in school","27","","","","3"
"3","2013","Not Employed","inadequately","49","0.125345468324876","0.0934890726703896","0.157201863979362","3"
"3","2013","Not Employed","general elemantary","246","0.116643455096807","0.103065628059304","0.13022128213431","3"
"3","2013","Not Employed","middle vocational","708","0.127764352934501","0.118959509139698","0.136569196729305","3"
"3","2013","Not Employed","vocational + Abi","118","0.168164549752055","0.142534032196496","0.193795067307615","3"
"3","2013","Not Employed","higher vocational","65","0.139726058000916","0.109152801211947","0.170299314789885","3"
"3","2013","Not Employed","higher education","297","0.137243786736488","0.123313512015155","0.151174061457822","3"
"3","2013","Employed","in school","7","","","","3"
"3","2013","Employed","inadequately","3","","","","3"
"3","2013","Employed","general elemantary","94","0.108289862034829","0.0866481680126562","0.129931556057001","3"
"3","2013","Employed","middle vocational","760","0.131894081112","0.123026894019141","0.140761268204858","3"
"3","2013","Employed","vocational + Abi","151","0.175687112052018","0.150370579348367","0.20100364475567","3"
"3","2013","Employed","higher vocational","128","0.150677520991983","0.127095419666902","0.174259622317063","3"
"3","2013","Employed","higher education","516","0.174437824828458","0.161149717778122","0.187725931878794","3"
"4","2013","Not Employed","middle vocational","447","0.0903420513888481","0.0827809698217279","0.0979031329559684","4"
"4","2013","Not Employed","vocational + Abi","49","0.0577694527173054","0.0417812680498853","0.0737576373847255","4"
"4","2013","Not Employed","higher vocational","49","0.0901478119891486","0.0648927968262365","0.115402827152061","4"
"4","2013","Not Employed","higher education","231","0.0959514521237782","0.0840283039903316","0.107874600257225","4"
"4","2013","Employed","in school","2","","","","4"
"4","2013","Employed","vocational + Abi","78","0.0797160944919164","0.0616974486812767","0.0977347403025562","4"
"4","2013","Employed","higher vocational","87","0.0983022836477244","0.0786761728226648","0.117928394472784","4"
"4","2013","Employed","higher education","344","0.106129468410477","0.0953443927028159","0.116914544118138","4"
"4","2013","Not Employed","in school","27","","","","4"
"4","2013","Not Employed","inadequately","20","","","","4"
"4","2013","Not Employed","general elemantary","152","0.0852596386026794","0.0734468417998902","0.0970724354054686","4"
"4","2013","Employed","inadequately","6","","","","4"
"4","2013","Employed","general elemantary","60","0.089937618867549","0.0700129196462807","0.109862318088817","4"
"4","2013","Employed","middle vocational","498","0.0898662435717332","0.0823718281029816","0.0973606590404849","4"
"5","2013","Not Employed","in school","61","0.189054683007535","0.148719566972289","0.229389799042781","5"
"5","2013","Not Employed","inadequately","79","0.172756886829395","0.136385630097359","0.209128143561431","5"
"5","2013","Not Employed","general elemantary","362","0.160230031156489","0.144713873017918","0.175746189295061","5"
"5","2013","Not Employed","middle vocational","1128","0.204738382032758","0.194095615517884","0.215381148547633","5"
"5","2013","Not Employed","vocational + Abi","153","0.15052535234142","0.126020534617785","0.175030170065055","5"
"5","2013","Not Employed","higher vocational","116","0.223422230817374","0.186690593672631","0.260153867962117","5"
"5","2013","Not Employed","higher education","436","0.181945110309833","0.166326920229441","0.197563300390225","5"
"5","2013","Employed","in school","9","","","","5"
"5","2013","Employed","inadequately","21","","","","5"
"5","2013","Employed","general elemantary","162","0.198735732370553","0.170944272033163","0.226527192707942","5"
"5","2013","Employed","middle vocational","1149","0.212481148265514","0.20176157389392","0.223200722637108","5"
"5","2013","Employed","vocational + Abi","150","0.189330127789093","0.163267385540477","0.215392870037709","5"
"5","2013","Employed","higher vocational","168","0.203369843780487","0.176836400826764","0.22990328673421","5"
"5","2013","Employed","higher education","517","0.165925365837808","0.15289889587663","0.178951835798985","5"
"6","2013","Not Employed","in school","49","0.167019358398855","0.128596058056941","0.205442658740769","6"
"6","2013","Not Employed","inadequately","22","","","","6"
"6","2013","Not Employed","general elemantary","161","0.068200171198477","0.0575370065686499","0.0788633358283041","6"
"6","2013","Not Employed","middle vocational","481","0.0869986298866363","0.0795651561550476","0.0944321036182249","6"
"6","2013","Not Employed","vocational + Abi","68","0.0905279581784244","0.0708646095976548","0.110191306759194","6"
"6","2013","Not Employed","higher vocational","46","0.101948758505624","0.0752662813616645","0.128631235649584","6"
"6","2013","Not Employed","higher education","273","0.126382767931304","0.112931171955142","0.139834363907466","6"
"6","2013","Employed","in school","8","","","","6"
"6","2013","Employed","inadequately","9","","","","6"
"6","2013","Employed","general elemantary","72","0.104647333778539","0.0833293243611095","0.125965343195968","6"
"6","2013","Employed","middle vocational","583","0.11278663087484","0.104497104635351","0.121076157114329","6"
"6","2013","Employed","vocational + Abi","91","0.11270493815117","0.0916674573236059","0.133742418978734","6"
"6","2013","Employed","higher vocational","96","0.106409977115247","0.0860825557840955","0.126737398446399","6"
"6","2013","Employed","higher education","379","0.118477366588004","0.107161122055367","0.129793611120642","6"
"7","2013","Employed","higher vocational","107","0.136870751131304","0.114213083554893","0.159528418707716","7"
"7","2013","Employed","higher education","420","0.144507062381605","0.132195288116028","0.156818836647182","7"
"7","2013","Not Employed","in school","70","0.192549372250203","0.15193096893549","0.233167775564916","7"
"7","2013","Not Employed","inadequately","24","","","","7"
"7","2013","Not Employed","general elemantary","185","0.0772849299447405","0.0659892264356529","0.0885806334538281","7"
"7","2013","Not Employed","middle vocational","513","0.0934456432577844","0.0857689118908309","0.101122374624738","7"
"7","2013","Not Employed","vocational + Abi","71","0.0794225737868961","0.0608926523419126","0.0979524952318795","7"
"7","2013","Not Employed","higher vocational","51","0.102155445723544","0.0754490085155955","0.128861882931492","7"
"7","2013","Not Employed","higher education","292","0.127767436076309","0.114253074771247","0.141281797381371","7"
"7","2013","Employed","in school","10","","","","7"
"7","2013","Employed","inadequately","5","","","","7"
"7","2013","Employed","general elemantary","122","0.153146310358082","0.128065419326797","0.178227201389367","7"
"7","2013","Employed","middle vocational","710","0.124000546114382","0.115363791580561","0.132637300648203","7"
"7","2013","Employed","vocational + Abi","113","0.123374335745071","0.10149632997007","0.145252341520073","7"
"8","2013","Not Employed","vocational + Abi","72","0.0750469391499813","0.056991927288585","0.0931019510113776","8"
"8","2013","Not Employed","higher vocational","34","0.0474241155050041","0.0286813346321027","0.0661668963779056","8"
"8","2013","Not Employed","higher education","225","0.0969999995312248","0.0850188350952313","0.108981163967218","8"
"8","2013","Employed","in school","12","","","","8"
"8","2013","Employed","vocational + Abi","68","0.0674041052155111","0.0507247924680393","0.0840834179629828","8"
"8","2013","Employed","higher vocational","82","0.0800604531666844","0.0621704414504661","0.0979504648829027","8"
"8","2013","Employed","higher education","270","0.0849988597410756","0.0752335671327769","0.0947641523493743","8"
"8","2013","Not Employed","in school","53","0.127862920402845","0.0934629165547347","0.162262924250955","8"
"8","2013","Not Employed","inadequately","23","","","","8"
"8","2013","Not Employed","general elemantary","170","0.0678680196333677","0.0572289571040885","0.0785070821626469","8"
"8","2013","Not Employed","middle vocational","392","0.066460019974037","0.059890304147255","0.0730297358008191","8"
"8","2013","Employed","inadequately","8","","","","8"
"8","2013","Employed","general elemantary","82","0.115240172106619","0.0930019457199017","0.137478398493336","8"
"8","2013","Employed","middle vocational","495","0.0883422861786027","0.0809054693888662","0.0957791029683391","8"
"9","2013","Not Employed","in school","27","","","","9"
"9","2013","Not Employed","inadequately","13","","","","9"
"9","2013","Not Employed","general elemantary","58","0.0224453088454857","0.0161796694894471","0.0287109482015243","9"
"9","2013","Not Employed","middle vocational","139","0.0231217999890877","0.0191578248786513","0.0270857750995241","9"
"9","2013","Not Employed","vocational + Abi","27","","","","9"
"9","2013","Not Employed","higher vocational","8","","","","9"
"9","2013","Not Employed","higher education","54","0.0274406819134233","0.020827281979126","0.0340540818477206","9"
"9","2013","Employed","in school","7","","","","9"
"9","2013","Employed","inadequately","3","","","","9"
"9","2013","Employed","general elemantary","30","0.0371839620506434","0.0240064024328783","0.0503615216684085","9"
"9","2013","Employed","middle vocational","135","0.0260562104370381","0.0218816626889453","0.0302307581851309","9"
"9","2013","Employed","vocational + Abi","18","","","","9"
"9","2013","Employed","higher vocational","24","","","","9"
"9","2013","Employed","higher education","69","0.0247599439087405","0.0193186963261758","0.0302011914913053","9"
"0 Not at all Willing to take risks","2014","Not Employed","in school","7","","","","0"
"0 Not at all Willing to take risks","2014","Not Employed","inadequately","51","0.190183254098342","0.144133692181767","0.236232816014917","0"
"0 Not at all Willing to take risks","2014","Not Employed","general elemantary","209","0.160777531901142","0.14218863188464","0.179366431917644","0"
"0 Not at all Willing to take risks","2014","Not Employed","middle vocational","415","0.0983377813069006","0.08963478526192","0.107040777351881","0"
"0 Not at all Willing to take risks","2014","Not Employed","vocational + Abi","32","0.122657451112064","0.090629649349417","0.154685252874712","0"
"0 Not at all Willing to take risks","2014","Not Employed","higher vocational","27","","","","0"
"0 Not at all Willing to take risks","2014","Not Employed","higher education","72","0.0433283036160161","0.0332542577259955","0.0534023495060367","0"
"0 Not at all Willing to take risks","2014","Employed","in school","2","","","","0"
"0 Not at all Willing to take risks","2014","Employed","inadequately","19","","","","0"
"0 Not at all Willing to take risks","2014","Employed","general elemantary","99","0.0465875433408351","0.0362446257794899","0.0569304609021804","0"
"0 Not at all Willing to take risks","2014","Employed","middle vocational","337","0.0360166366411718","0.0319416837936925","0.0400915894886511","0"
"0 Not at all Willing to take risks","2014","Employed","vocational + Abi","76","0.030451972782586","0.0221231889102982","0.0387807566548739","0"
"0 Not at all Willing to take risks","2014","Employed","higher vocational","24","","","","0"
"0 Not at all Willing to take risks","2014","Employed","higher education","107","0.0153231502931582","0.0117910796370326","0.0188552209492839","0"
"1","2014","Not Employed","vocational + Abi","25","","","","1"
"1","2014","Not Employed","higher vocational","17","","","","1"
"1","2014","Not Employed","higher education","73","0.0518628100591559","0.0408904454105699","0.062835174707742","1"
"1","2014","Employed","in school","","","","","1"
"1","2014","Employed","inadequately","13","","","","1"
"1","2014","Employed","general elemantary","74","0.052033225481746","0.0411337730743776","0.0629326778891144","1"
"1","2014","Employed","middle vocational","311","0.0370248691892745","0.0328954350561733","0.0411543033223758","1"
"1","2014","Employed","vocational + Abi","67","0.0270783577817127","0.0192108115119583","0.0349459040514671","1"
"1","2014","Employed","higher vocational","34","0.0307539122451872","0.020687468218657","0.0408203562717173","1"
"1","2014","Employed","higher education","144","0.0281155997990483","0.0233623627849665","0.0328688368131301","1"
"1","2014","Not Employed","in school","8","","","","1"
"1","2014","Not Employed","inadequately","21","","","","1"
"1","2014","Not Employed","general elemantary","132","0.103813410100301","0.0883776361257391","0.119249184074862","1"
"1","2014","Not Employed","middle vocational","287","0.0706151582131463","0.0631277173046843","0.0781025991216083","1"
"10 Very willing to take risks","2014","Not Employed","in school","7","","","","10"
"10 Very willing to take risks","2014","Not Employed","inadequately","12","","","","10"
"10 Very willing to take risks","2014","Not Employed","general elemantary","43","0.0237515216726982","0.0160455330101488","0.0314575103352475","10"
"10 Very willing to take risks","2014","Not Employed","middle vocational","59","0.0123640956684885","0.00913436534884432","0.0155938259881328","10"
"10 Very willing to take risks","2014","Not Employed","vocational + Abi","4","","","","10"
"10 Very willing to take risks","2014","Not Employed","higher vocational","5","","","","10"
"10 Very willing to take risks","2014","Not Employed","higher education","8","","","","10"
"10 Very willing to take risks","2014","Employed","in school","1","","","","10"
"10 Very willing to take risks","2014","Employed","inadequately","12","","","","10"
"10 Very willing to take risks","2014","Employed","general elemantary","78","0.0474841126758763","0.0370470564079701","0.0579211689437826","10"
"10 Very willing to take risks","2014","Employed","middle vocational","161","0.0214524298120008","0.0182838441153299","0.0246210155086717","10"
"10 Very willing to take risks","2014","Employed","vocational + Abi","24","","","","10"
"10 Very willing to take risks","2014","Employed","higher vocational","10","","","","10"
"10 Very willing to take risks","2014","Employed","higher education","36","0.0102046275635939","0.0073147477771936","0.0130945073499943","10"
"2","2014","Employed","middle vocational","751","0.0879014902205558","0.0817091439583861","0.0940938364827254","2"
"2","2014","Employed","vocational + Abi","175","0.102277516316391","0.0875899327603461","0.116965099872437","2"
"2","2014","Employed","higher vocational","125","0.0934483143897829","0.0764779608425058","0.11041866793706","2"
"2","2014","Employed","higher education","420","0.0853772031128746","0.077341933360959","0.0934124728647902","2"
"2","2014","Not Employed","in school","19","","","","2"
"2","2014","Not Employed","inadequately","37","0.14144891156848","0.100557804752766","0.182340018384193","2"
"2","2014","Not Employed","general elemantary","200","0.142237303158425","0.124560944950966","0.159913661365883","2"
"2","2014","Not Employed","middle vocational","506","0.113807658993557","0.104525769610476","0.123089548376638","2"
"2","2014","Not Employed","vocational + Abi","53","0.107212351739992","0.0770064318825297","0.137418271597454","2"
"2","2014","Not Employed","higher vocational","44","0.102700949012049","0.0748383578607386","0.13056354016336","2"
"2","2014","Not Employed","higher education","117","0.0693674259209071","0.0567954502013603","0.0819394016404539","2"
"2","2014","Employed","in school","3","","","","2"
"2","2014","Employed","inadequately","22","","","","2"
"2","2014","Employed","general elemantary","119","0.0728523797776621","0.0600978614343564","0.0856068981209678","2"
"3","2014","Not Employed","middle vocational","559","0.126174358800116","0.116469603428018","0.135879114172214","3"
"3","2014","Not Employed","vocational + Abi","56","0.156016337379544","0.120588256537744","0.191444418221343","3"
"3","2014","Not Employed","higher vocational","59","0.130494298102162","0.0995772761224835","0.161411320081841","3"
"3","2014","Not Employed","higher education","216","0.136194109425514","0.119222467433555","0.153165751417473","3"
"3","2014","Employed","in school","6","","","","3"
"3","2014","Not Employed","in school","22","","","","3"
"3","2014","Not Employed","inadequately","27","","","","3"
"3","2014","Not Employed","general elemantary","156","0.103327926282843","0.0879241167374413","0.118731735828246","3"
"3","2014","Employed","inadequately","17","","","","3"
"3","2014","Employed","general elemantary","154","0.0909433973363866","0.0768326895905073","0.105054105082266","3"
"3","2014","Employed","middle vocational","935","0.112766009512705","0.105848584929202","0.119683434096209","3"
