"plh0204_h","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"5","2018","Not Employed","indirect migration background","68","0.169128669872421","0.132484020724523","0.205773319020318","5"
"5","2018","Employed","no migration background","2366","0.179797304199793","0.173217996105493","0.186376612294093","5"
"6","2018","Employed","indirect migration background","144","0.107058673465384","0.0903092193181207","0.123808127612647","6"
"6","2018","Not Employed","no migration background","587","0.0899982173334673","0.0830555019812184","0.0969409326857162","6"
"6","2018","Not Employed","direct migration background","288","0.0858091940191689","0.0780744231729556","0.0935439648653821","6"
"6","2018","Not Employed","indirect migration background","35","0.122198503068951","0.0901825698099535","0.154214436327949","6"
"6","2018","Employed","no migration background","1365","0.109104613067926","0.103763116525426","0.114446109610425","6"
"6","2018","Employed","direct migration background","305","0.0932711027697197","0.0837489099576103","0.102793295581829","6"
"7","2018","Employed","indirect migration background","168","0.102142183974545","0.0857368671760203","0.11854750077307","7"
"7","2018","Not Employed","no migration background","563","0.076344091697937","0.0699018931262579","0.0827862902696161","7"
"7","2018","Not Employed","direct migration background","291","0.0779397070645938","0.0705364784582811","0.0853429356709064","7"
"7","2018","Employed","direct migration background","439","0.127500793664728","0.116579762377252","0.138421824952204","7"
"7","2018","Not Employed","indirect migration background","56","0.11139463312376","0.0806392129825839","0.142150053264935","7"
"7","2018","Employed","no migration background","1546","0.116502536117222","0.111005882331835","0.121999189902608","7"
"8","2018","Employed","indirect migration background","166","0.149478386652439","0.130162700252201","0.168794073052676","8"
"8","2018","Not Employed","no migration background","423","0.0608337143229319","0.0550349601431028","0.0666324685027611","8"
"8","2018","Not Employed","direct migration background","310","0.0667734053273851","0.059879625141566","0.0736671855132042","8"
"8","2018","Not Employed","indirect migration background","39","0.10640284679699","0.0762601172732093","0.13654557632077","8"
"8","2018","Employed","no migration background","1121","0.0885780909244831","0.0837100868862151","0.093446094962751","8"
"8","2018","Employed","direct migration background","345","0.115327403787416","0.104868594785698","0.125786212789134","8"
"9","2018","Not Employed","no migration background","108","0.0127302494827018","0.010010507799209","0.0154499911661946","9"
"9","2018","Employed","indirect migration background","50","0.0400395034321013","0.0294188976238893","0.0506601092403133","9"
"9","2018","Employed","no migration background","301","0.0245169184204296","0.0218673761561871","0.0271664606846722","9"
"9","2018","Employed","direct migration background","134","0.0346921200055253","0.028700103063091","0.0406841369479596","9"
"9","2018","Not Employed","indirect migration background","14","","","","9"
"9","2018","Not Employed","direct migration background","116","0.0243456101770422","0.0200894256459905","0.0286017947080938","9"
"0 Not at all Willing to take risks","2019","Not Employed","indirect migration background","19","","","","0"
"0 Not at all Willing to take risks","2019","Employed","indirect migration background","39","0.0185321896731521","0.011245646460499","0.0258187328858052","0"
"0 Not at all Willing to take risks","2019","Not Employed","no migration background","297","0.0559327338424443","0.0503766748194117","0.0614887928654769","0"
"0 Not at all Willing to take risks","2019","Not Employed","direct migration background","928","0.123340203740691","0.113218022838625","0.133462384642756","0"
"0 Not at all Willing to take risks","2019","Employed","direct migration background","312","0.0587525160230176","0.0510525317897928","0.0664525002562423","0"
"0 Not at all Willing to take risks","2019","Employed","no migration background","224","0.0168961306346867","0.0147380618154152","0.0190541994539581","0"
"1","2019","Employed","direct migration background","183","0.043003074445971","0.0363606027701584","0.0496455461217836","1"
"1","2019","Not Employed","direct migration background","340","0.0804792087652231","0.0721052880516597","0.0888531294787866","1"
"1","2019","Not Employed","indirect migration background","14","","","","1"
"1","2019","Employed","no migration background","374","0.027358632765833","0.0246271685136853","0.0300900970179807","1"
"1","2019","Employed","indirect migration background","38","0.0234430121422391","0.0152682401440778","0.0316177841404004","1"
"1","2019","Not Employed","no migration background","338","0.058286276463079","0.052621601919639","0.0639509510065189","1"
"10 Very willing to take risks","2019","Not Employed","no migration background","110","0.0123335860135431","0.00966499398924492","0.0150021780378413","10"
"10 Very willing to take risks","2019","Not Employed","direct migration background","180","0.028689953867263","0.0235512914936211","0.0338286162409049","10"
"10 Very willing to take risks","2019","Not Employed","indirect migration background","31","0.0780313213362775","0.051513100679034","0.104549541993521","10"
"10 Very willing to take risks","2019","Employed","no migration background","305","0.0169750882839041","0.0148120697507015","0.0191381068171067","10"
"10 Very willing to take risks","2019","Employed","direct migration background","184","0.0491545081849481","0.0420756805057555","0.0562333358641407","10"
"10 Very willing to take risks","2019","Employed","indirect migration background","81","0.0490602041524391","0.0373904600395576","0.0607299482653207","10"
"2","2019","Employed","indirect migration background","88","0.0746177576563039","0.0604205863065545","0.0888149290060533","2"
"2","2019","Not Employed","indirect migration background","33","0.096127438677805","0.0669847845133537","0.125270092842256","2"
"2","2019","Not Employed","no migration background","633","0.105353437116979","0.0979303858372473","0.112776488396711","2"
"2","2019","Not Employed","direct migration background","383","0.125597586284254","0.115396356285242","0.135798816283266","2"
"2","2019","Employed","no migration background","1076","0.0839434559034936","0.079300158286813","0.0885867535201741","2"
"2","2019","Employed","direct migration background","335","0.0926083202155058","0.0831165528241919","0.10210008760682","2"
"3","2019","Employed","indirect migration background","116","0.0891550722773631","0.073758806598921","0.104551337955805","3"
"3","2019","Employed","no migration background","1644","0.1265182408777","0.12095182756211","0.13208465419329","3"
"3","2019","Not Employed","no migration background","843","0.135114869245665","0.126849483147604","0.143380255343725","3"
"3","2019","Not Employed","direct migration background","304","0.120064620976214","0.110059113157468","0.130070128794961","3"
"3","2019","Not Employed","indirect migration background","32","0.0906966515174691","0.062304268981683","0.119089034053255","3"
"3","2019","Employed","direct migration background","340","0.104082828905307","0.0940840224738132","0.114081635336802","3"
"4","2019","Employed","indirect migration background","100","0.0894489510895982","0.0740298192444527","0.104868082934744","4"
"4","2019","Not Employed","indirect migration background","30","0.0546063826631481","0.0321427570261139","0.0770700083001823","4"
"4","2019","Employed","direct migration background","240","0.0764368937635979","0.0677370893356437","0.0851366981915521","4"
"4","2019","Not Employed","direct migration background","244","0.057353938118404","0.0501964247260387","0.0645114515107694","4"
"4","2019","Not Employed","no migration background","658","0.0970928821243373","0.0899339607562004","0.104251803492474","4"
"4","2019","Employed","no migration background","1331","0.102293867624839","0.0972197111768955","0.107368024072782","4"
"5","2019","Employed","indirect migration background","208","0.161534766076207","0.1416511357678","0.181418396384613","5"
"5","2019","Not Employed","no migration background","1365","0.204533003571966","0.194780297440035","0.214285709703898","5"
"5","2019","Not Employed","direct migration background","565","0.152293459239706","0.141233090358351","0.16335382812106","5"
"5","2019","Not Employed","indirect migration background","60","0.174159245340177","0.136664255650484","0.21165423502987","5"
"5","2019","Employed","direct migration background","542","0.143049939103144","0.131585672355604","0.154514205850684","5"
"5","2019","Employed","no migration background","2446","0.188424705304856","0.181876756288091","0.19497265432162","5"
"6","2019","Employed","indirect migration background","155","0.108553797402381","0.091746796389231","0.125360798415531","6"
"6","2019","Not Employed","direct migration background","250","0.0891017426860269","0.0803320524476976","0.0978714329243561","6"
"6","2019","Employed","direct migration background","322","0.114141738777194","0.103729861301842","0.124553616252546","6"
"6","2019","Not Employed","no migration background","735","0.106734599935878","0.0992688192693929","0.114200380602362","6"
"6","2019","Not Employed","indirect migration background","49","0.129344944006508","0.0961669894786337","0.162522898534382","6"
"6","2019","Employed","no migration background","1919","0.143010640232451","0.137148666767302","0.148872613697599","6"
"7","2019","Not Employed","no migration background","808","0.121309447513916","0.113415437948402","0.129203457079429","7"
"7","2019","Not Employed","direct migration background","316","0.103928728838228","0.0945348424506482","0.113322615225807","7"
"7","2019","Employed","indirect migration background","199","0.163561985770487","0.143578179317383","0.183545792223592","7"
"7","2019","Employed","no migration background","2151","0.150664817052594","0.144674946464531","0.156654687640657","7"
"7","2019","Not Employed","indirect migration background","59","0.158428394313294","0.122327840600043","0.194528948026546","7"
"7","2019","Employed","direct migration background","485","0.139751523286926","0.128398411391228","0.151104635182623","7"
"8","2019","Employed","indirect migration background","201","0.163344460385724","0.143371350235756","0.183317570535693","8"
"8","2019","Not Employed","direct migration background","343","0.0890225399595833","0.0802563672007535","0.0977887127184132","8"
"8","2019","Employed","direct migration background","415","0.130991545665258","0.119944190383432","0.142038900947083","8"
"8","2019","Not Employed","no migration background","606","0.080430935772139","0.0738553250578636","0.0870065464864144","8"
"8","2019","Not Employed","indirect migration background","49","0.128120170339516","0.0950764540364181","0.161163886642614","8"
"8","2019","Employed","no migration background","1661","0.108579492783793","0.103370099178756","0.11378888638883","8"
"9","2019","Not Employed","no migration background","178","0.0228782284000539","0.0192631485193095","0.0264933082807983","9"
"9","2019","Employed","indirect migration background","91","0.0587478033741053","0.0460429702783351","0.0714526364698755","9"
"9","2019","Not Employed","indirect migration background","17","","","","9"
"9","2019","Employed","direct migration background","225","0.0480271116291313","0.0410257870579522","0.0550284362003104","9"
"9","2019","Employed","no migration background","570","0.035334928535851","0.0322434777052282","0.0384263793664737","9"
"9","2019","Not Employed","direct migration background","201","0.0301280175244074","0.0248660434581949","0.0353899915906199","9"
