"plh0204_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"3","2017","16-34 y.","indirect migration background","83","0.090654461339943","0.0726323842008278","0.108676538479058","3"
"3","2017","35-65 y.","direct migration background","459","0.11925804842305","0.110467866812895","0.128048230033206","3"
"3","2017","35-65 y.","indirect migration background","80","0.136014537255323","0.111044183809324","0.160984890701321","3"
"3","2017","66 and older","indirect migration background","","","","","3"
"3","2017","16-34 y.","direct migration background","249","0.088699171811571","0.0802023984428143","0.0971959451803278","3"
"3","2017","16-34 y.","no migration background","522","0.135382250499881","0.12489570431867","0.145868796681093","3"
"4","2017","16-34 y.","indirect migration background","59","0.067212310663803","0.0514956021358886","0.0829290191917173","4"
"4","2017","66 and older","no migration background","474","0.100115124614067","0.0914185464332947","0.108811702794838","4"
"4","2017","35-65 y.","indirect migration background","66","0.0897107323085711","0.0688950466908939","0.110526417926248","4"
"4","2017","16-34 y.","direct migration background","227","0.0831362979884679","0.0748852122412199","0.091387383735716","4"
"4","2017","66 and older","indirect migration background","1","","","","4"
"4","2017","35-65 y.","no migration background","1138","0.094526600159645","0.0892149990695753","0.0998382012497148","4"
"4","2017","35-65 y.","direct migration background","320","0.0679156022900018","0.0610915545776725","0.074739650002331","4"
"4","2017","66 and older","direct migration background","34","0.0884156363944013","0.0631233330227321","0.113707939766071","4"
"4","2017","16-34 y.","no migration background","397","0.097778511679104","0.0886748139321491","0.106882209426059","4"
"5","2017","66 and older","no migration background","966","0.205948303125403","0.194231514876742","0.217665091374064","5"
"5","2017","66 and older","direct migration background","78","0.14540948421897","0.114004338595385","0.176814629842556","5"
"5","2017","16-34 y.","direct migration background","692","0.139873112913587","0.129507099851622","0.150239125975551","5"
"5","2017","16-34 y.","indirect migration background","153","0.162636298693608","0.139472403590426","0.185800193796791","5"
"5","2017","35-65 y.","indirect migration background","129","0.191557902870466","0.162892813189725","0.220222992551207","5"
"5","2017","16-34 y.","no migration background","714","0.173346184347622","0.16174349895872","0.184948869736524","5"
"5","2017","35-65 y.","no migration background","2291","0.196006318202393","0.18879902919152","0.203213607213267","5"
"5","2017","35-65 y.","direct migration background","892","0.191359450743287","0.180690238055114","0.20202866343146","5"
"5","2017","66 and older","indirect migration background","1","","","","5"
"6","2017","16-34 y.","indirect migration background","109","0.117915592819001","0.0976720521241522","0.138159133513849","6"
"6","2017","16-34 y.","direct migration background","381","0.0982032128507931","0.0893095520871172","0.107096873614469","6"
"6","2017","16-34 y.","no migration background","564","0.141540417588295","0.130856274434024","0.152224560742565","6"
"6","2017","66 and older","no migration background","518","0.105035058749699","0.0961517401994058","0.113918377299992","6"
"6","2017","35-65 y.","indirect migration background","94","0.159525548807653","0.132853511513265","0.186197586102042","6"
"6","2017","35-65 y.","no migration background","1416","0.11727875937042","0.111437156160904","0.123120362579937","6"
"6","2017","35-65 y.","direct migration background","408","0.0878398145565692","0.0801624720091683","0.0955171571039701","6"
"6","2017","66 and older","direct migration background","34","0.077264863143763","0.0534770258527058","0.10105270043482","6"
"6","2017","66 and older","indirect migration background","3","","","","6"
"7","2017","16-34 y.","direct migration background","467","0.157367110236057","0.146484337549669","0.168249882922444","7"
"7","2017","16-34 y.","indirect migration background","173","0.200628735968956","0.175491552340562","0.225765919597351","7"
"7","2017","16-34 y.","no migration background","683","0.160328165858862","0.14908213578261","0.171574195935115","7"
"7","2017","35-65 y.","no migration background","1495","0.136492746501616","0.130259728725019","0.142725764278212","7"
"7","2017","35-65 y.","indirect migration background","97","0.115136419427602","0.0918863995800498","0.138386439275154","7"
"7","2017","66 and older","no migration background","469","0.0894369166284445","0.0811685731078709","0.0977052601490181","7"
"7","2017","35-65 y.","direct migration background","474","0.104711808924075","0.0964073963672482","0.113016221480902","7"
"7","2017","66 and older","direct migration background","43","0.101477694799819","0.0745762789448525","0.128379110654785","7"
"7","2017","66 and older","indirect migration background","1","","","","7"
"8","2017","16-34 y.","no migration background","486","0.12567921285171","0.115518909756655","0.135839515946766","8"
"8","2017","16-34 y.","direct migration background","396","0.134672159602947","0.124469988091342","0.144874331114553","8"
"8","2017","16-34 y.","indirect migration background","164","0.159279296514121","0.136309808295118","0.182248784733125","8"
"8","2017","35-65 y.","no migration background","947","0.0800499263716276","0.0751230327905029","0.0849768199527523","8"
"8","2017","35-65 y.","direct migration background","419","0.104425093908634","0.0961307306331203","0.112719457184147","8"
"8","2017","35-65 y.","indirect migration background","63","0.0849408562759098","0.0646331109768143","0.105248601575005","8"
"8","2017","66 and older","no migration background","351","0.0699262324834509","0.0625372634630947","0.0773152015038072","8"
"8","2017","66 and older","direct migration background","35","0.0677783264618541","0.045384390665687","0.0901722622580212","8"
"8","2017","66 and older","indirect migration background","1","","","","8"
"9","2017","16-34 y.","no migration background","155","0.0308018660372799","0.0255060323941631","0.0360976996803967","9"
"9","2017","16-34 y.","direct migration background","160","0.0392557649280171","0.0334518774304391","0.0450596524255951","9"
"9","2017","16-34 y.","indirect migration background","50","0.040997402493467","0.0285512864544957","0.0534435185324382","9"
"9","2017","35-65 y.","indirect migration background","21","","","","9"
"9","2017","66 and older","no migration background","61","0.0135406010101347","0.0101919980151828","0.0168892040050867","9"
"9","2017","66 and older","direct migration background","6","","","","9"
"9","2017","35-65 y.","no migration background","270","0.0231029230173185","0.0203753998087692","0.0258304462258678","9"
"9","2017","35-65 y.","direct migration background","157","0.0405163595820257","0.0351687012388473","0.0458640179252041","9"
"9","2017","66 and older","indirect migration background","1","","","","9"
"0 Not at all Willing to take risks","2018","16-34 y.","no migration background","65","0.015418187690598","0.0115966248576662","0.0192397505235297","0"
"0 Not at all Willing to take risks","2018","16-34 y.","direct migration background","837","0.0952344627469624","0.0852375012382739","0.105231424255651","0"
"0 Not at all Willing to take risks","2018","16-34 y.","indirect migration background","35","0.0298565573458791","0.0192065127026735","0.0405066019890847","0"
"0 Not at all Willing to take risks","2018","35-65 y.","indirect migration background","47","0.0434231004199164","0.0284423472108502","0.0584038536289827","0"
"0 Not at all Willing to take risks","2018","66 and older","direct migration background","78","0.100737828793809","0.073812133439583","0.127663524148034","0"
"0 Not at all Willing to take risks","2018","66 and older","indirect migration background","3","","","","0"
"0 Not at all Willing to take risks","2018","35-65 y.","no migration background","451","0.0408612080026531","0.0371677039990524","0.0445547120062538","0"
"0 Not at all Willing to take risks","2018","35-65 y.","direct migration background","1054","0.0955025329917013","0.0872121311234954","0.103792934859907","0"
"0 Not at all Willing to take risks","2018","66 and older","no migration background","354","0.0883412187056668","0.0801268106307206","0.096555626780613","0"
"1","2018","16-34 y.","no migration background","143","0.0364292972619896","0.0306180998895209","0.0422404946344583","1"
"1","2018","16-34 y.","direct migration background","207","0.0404996333599547","0.0337861016389086","0.0472131650810009","1"
"1","2018","35-65 y.","indirect migration background","61","0.0824750074586389","0.0622549016508975","0.10269511326638","1"
"1","2018","66 and older","indirect migration background","3","","","","1"
"1","2018","16-34 y.","indirect migration background","33","0.036452941044933","0.0247251467729761","0.0481807353168899","1"
"1","2018","35-65 y.","no migration background","674","0.0613895397859626","0.0569110444232099","0.0658680351487153","1"
"1","2018","35-65 y.","direct migration background","377","0.0860146918685321","0.0781057135201817","0.0939236702168825","1"
"1","2018","66 and older","no migration background","350","0.0823443925308218","0.074387650141121","0.0903011349205225","1"
"1","2018","66 and older","direct migration background","62","0.0834927801860377","0.0587459328645977","0.108239627507478","1"
"10 Very willing to take risks","2018","16-34 y.","no migration background","79","0.0126999896808182","0.00922683047990215","0.0161731488817343","10"
"10 Very willing to take risks","2018","16-34 y.","direct migration background","227","0.0490069410365839","0.0416546888005773","0.0563591932725905","10"
"10 Very willing to take risks","2018","16-34 y.","indirect migration background","47","0.0428388218219404","0.0301674135470074","0.0555102300968733","10"
"10 Very willing to take risks","2018","35-65 y.","direct migration background","174","0.0370225150102603","0.0316964619856867","0.0423485680348338","10"
"10 Very willing to take risks","2018","66 and older","no migration background","27","","","","10"
"10 Very willing to take risks","2018","66 and older","direct migration background","5","","","","10"
"10 Very willing to take risks","2018","35-65 y.","no migration background","118","0.009593015524749","0.00777445957981962","0.0114115714696784","10"
"10 Very willing to take risks","2018","35-65 y.","indirect migration background","19","","","","10"
"10 Very willing to take risks","2018","66 and older","indirect migration background","","","","","10"
"2","2018","16-34 y.","no migration background","376","0.100666286806151","0.091333724508091","0.109998849104212","2"
"2","2018","16-34 y.","direct migration background","237","0.0903553822037851","0.0805916509331159","0.100119113474454","2"
"2","2018","16-34 y.","indirect migration background","86","0.0694725237773263","0.0535619908742579","0.0853830566803946","2"
"2","2018","66 and older","no migration background","693","0.153560401861285","0.143124835427725","0.163995968294845","2"
"2","2018","35-65 y.","direct migration background","529","0.118394669074319","0.109281537552664","0.127507800595973","2"
"2","2018","66 and older","indirect migration background","2","","","","2"
"2","2018","35-65 y.","no migration background","1571","0.135436833905499","0.129052596830264","0.141821070980733","2"
"2","2018","35-65 y.","indirect migration background","90","0.106753918290701","0.0840557525584979","0.129452084022904","2"
"2","2018","66 and older","direct migration background","79","0.226075443985125","0.188655469943692","0.263495418026559","2"
"3","2018","16-34 y.","no migration background","544","0.150062072676754","0.138984936085277","0.16113920926823","3"
"3","2018","16-34 y.","direct migration background","237","0.0947220211341033","0.0847491689242309","0.104694873343976","3"
"3","2018","16-34 y.","indirect migration background","91","0.103277989142391","0.0842345058561903","0.122321472428592","3"
"3","2018","66 and older","direct migration background","51","0.0872262989851686","0.0619837763414511","0.112468821628886","3"
"3","2018","35-65 y.","no migration background","1805","0.16650341210018","0.159553077269008","0.173453746931351","3"
"3","2018","66 and older","no migration background","714","0.145771822476161","0.135557674173679","0.155985970778644","3"
"3","2018","66 and older","indirect migration background","3","","","","3"
"3","2018","35-65 y.","indirect migration background","93","0.141946883552361","0.116294170207933","0.167599596896788","3"
"3","2018","35-65 y.","direct migration background","419","0.096427388346605","0.0881012007491462","0.104753575944064","3"
"4","2018","16-34 y.","no migration background","454","0.110656568110163","0.100926367700319","0.120386768520006","4"
"4","2018","16-34 y.","direct migration background","151","0.0848928559583325","0.0754004900252299","0.0943852218914351","4"
"4","2018","16-34 y.","indirect migration background","88","0.124493786005722","0.103834417560486","0.145153154450959","4"
"4","2018","66 and older","no migration background","406","0.0879930399814274","0.0797932702164766","0.0961928097463783","4"
"4","2018","35-65 y.","no migration background","1118","0.0961264644238108","0.0906270358592937","0.101625892988328","4"
"4","2018","35-65 y.","direct migration background","262","0.0725508314566923","0.0652338708748738","0.0798677920385107","4"
"4","2018","35-65 y.","indirect migration background","64","0.104933889234288","0.0824071292114893","0.127460649257086","4"
"4","2018","66 and older","indirect migration background","2","","","","4"
"4","2018","66 and older","direct migration background","25","","","","4"
"5","2018","16-34 y.","no migration background","689","0.167091962690201","0.155520860140872","0.178663065239529","5"
"5","2018","16-34 y.","direct migration background","519","0.145502277600274","0.133493652755285","0.157510902445263","5"
"5","2018","35-65 y.","indirect migration background","113","0.174822113321536","0.146904051530027","0.202740175113045","5"
"5","2018","35-65 y.","no migration background","2074","0.190267451064299","0.182944345515766","0.197590556612833","5"
"5","2018","66 and older","indirect migration background","3","","","","5"
"5","2018","35-65 y.","direct migration background","790","0.178664249836246","0.16785878003885","0.189469719633643","5"
"5","2018","66 and older","no migration background","895","0.20159415015027","0.189981556243618","0.213206744056921","5"
"5","2018","66 and older","direct migration background","72","0.156339226286072","0.123849550320259","0.188828902251886","5"
"5","2018","16-34 y.","indirect migration background","156","0.142813500866767","0.120918958046657","0.164708043686876","5"
"6","2018","16-34 y.","indirect migration background","110","0.116824813943599","0.0967244201647593","0.136925207722439","6"
"6","2018","16-34 y.","no migration background","491","0.124226748326003","0.113996131171119","0.134457365480888","6"
"6","2018","16-34 y.","direct migration background","238","0.105087160155297","0.0946431298210827","0.115531190489511","6"
"6","2018","35-65 y.","indirect migration background","68","0.10350404590707","0.0811134258352383","0.125894665978902","6"
"6","2018","35-65 y.","direct migration background","327","0.0877243463789985","0.0797446278391432","0.0957040649188538","6"
"6","2018","66 and older","no migration background","417","0.0843991971527636","0.0763528148862189","0.0924455794193083","6"
"6","2018","66 and older","indirect migration background","1","","","","6"
"6","2018","35-65 y.","no migration background","1044","0.103267142647367","0.0975896724010787","0.108944612893656","6"
"6","2018","66 and older","direct migration background","28","","","","6"
"7","2018","16-34 y.","no migration background","536","0.134306199174171","0.123730024397305","0.144882373951038","7"
"7","2018","16-34 y.","direct migration background","293","0.136043681655772","0.124367845077445","0.147719518234099","7"
"7","2018","16-34 y.","indirect migration background","148","0.114628450744686","0.0946931597335913","0.13456374175578","7"
"7","2018","35-65 y.","no migration background","1190","0.105269351449497","0.0995435092385803","0.110995193660413","7"
"7","2018","35-65 y.","direct migration background","398","0.10091200530868","0.0924155656407446","0.109408444976615","7"
"7","2018","66 and older","no migration background","383","0.0728186906698621","0.0652975763830496","0.0803398049566746","7"
"7","2018","66 and older","indirect migration background","2","","","","7"
"7","2018","35-65 y.","indirect migration background","74","0.0888049109084226","0.0678957084726664","0.109714113344179","7"
"7","2018","66 and older","direct migration background","39","0.101664603867718","0.0746292776217082","0.128699930113727","7"
"8","2018","16-34 y.","no migration background","467","0.112458036313077","0.102658892491731","0.122257180134422","8"
"8","2018","16-34 y.","direct migration background","244","0.109176733402565","0.098555773954352","0.119797692850779","8"
"8","2018","16-34 y.","indirect migration background","142","0.161478553744237","0.138452044758471","0.184505062730004","8"
"8","2018","35-65 y.","no migration background","777","0.0712237592972269","0.0664252069156626","0.0760223116787912","8"
"8","2018","35-65 y.","direct migration background","377","0.102604321674715","0.0940450014643202","0.111163641885109","8"
"8","2018","35-65 y.","indirect migration background","63","0.108444106972546","0.0855886159244925","0.131299598020599","8"
"8","2018","66 and older","no migration background","300","0.0673491060972783","0.0600946660763099","0.0746035461182468","8"
"8","2018","66 and older","indirect migration background","","","","","8"
"8","2018","66 and older","direct migration background","34","0.0649069872337557","0.0428675447737528","0.0869464296937585","8"
"9","2018","16-34 y.","no migration background","149","0.0359846512700743","0.0302076952751883","0.0417616072649604","9"
"9","2018","16-34 y.","direct migration background","122","0.0494788507463701","0.0420931174489833","0.0568645840437568","9"
"9","2018","16-34 y.","indirect migration background","45","0.057862061562519","0.0432514705102865","0.0724726526147514","9"
"9","2018","35-65 y.","direct migration background","121","0.0241824480532513","0.0198493461282762","0.0285155499782263","9"
"9","2018","35-65 y.","indirect migration background","19","","","","9"
"9","2018","66 and older","no migration background","46","0.00927129890787134","0.00649717353334157","0.0120454242824011","9"
"9","2018","66 and older","direct migration background","7","","","","9"
"9","2018","35-65 y.","no migration background","214","0.0200618217987553","0.0174458878842898","0.0226777557132208","9"
"9","2018","66 and older","indirect migration background","","","","","9"
"0 Not at all Willing to take risks","2019","16-34 y.","no migration background","38","0.00899225010242425","0.00597006532286474","0.0120144348819838","0"
"0 Not at all Willing to take risks","2019","16-34 y.","direct migration background","459","0.0744753811186968","0.0645392100703132","0.0844115521670805","0"
"0 Not at all Willing to take risks","2019","16-34 y.","indirect migration background","25","","","","0"
"0 Not at all Willing to take risks","2019","66 and older","direct migration background","57","0.085632577222786","0.0603080381626654","0.110957116282907","0"
"0 Not at all Willing to take risks","2019","35-65 y.","indirect migration background","29","","","","0"
"0 Not at all Willing to take risks","2019","35-65 y.","no migration background","260","0.0241166835084563","0.0213436343360897","0.026889732680823","0"
"0 Not at all Willing to take risks","2019","35-65 y.","direct migration background","724","0.0827672680717217","0.0747044374073571","0.0908300987360862","0"
"0 Not at all Willing to take risks","2019","66 and older","indirect migration background","4","","","","0"
"0 Not at all Willing to take risks","2019","66 and older","no migration background","223","0.060562245240562","0.053791125346655","0.067333365134469","0"
"1","2019","16-34 y.","no migration background","89","0.0171598672320449","0.0130022289511607","0.0213175055129291","1"
"1","2019","16-34 y.","direct migration background","156","0.0316945193122604","0.0250644665580243","0.0383245720664965","1"
"1","2019","16-34 y.","indirect migration background","18","","","","1"
"1","2019","66 and older","direct migration background","35","0.0716308841985954","0.0482924256865993","0.0949693427105915","1"
"1","2019","66 and older","indirect migration background","1","","","","1"
"1","2019","35-65 y.","indirect migration background","33","0.0379722920518441","0.0246443915497127","0.0513001925539754","1"
"1","2019","35-65 y.","direct migration background","332","0.0614164348438277","0.0543906114261899","0.0684422582614655","1"
"1","2019","66 and older","no migration background","242","0.0601893781335758","0.0534377950278866","0.0669409612392649","1"
"1","2019","35-65 y.","no migration background","381","0.0356002240893299","0.0322509187008374","0.0389495294778223","1"
"10 Very willing to take risks","2019","16-34 y.","no migration background","93","0.0239819197684052","0.0190839149933721","0.0288799245434383","10"
"10 Very willing to take risks","2019","16-34 y.","direct migration background","171","0.0692028983547654","0.059597655333317","0.0788081413762138","10"
"10 Very willing to take risks","2019","16-34 y.","indirect migration background","73","0.0667544558215489","0.0502915750960629","0.083217336547035","10"
"10 Very willing to take risks","2019","35-65 y.","no migration background","243","0.0139574646001074","0.0118369028461089","0.0160780263541059","10"
"10 Very willing to take risks","2019","35-65 y.","direct migration background","186","0.0407750633472511","0.0349877631729249","0.0465623635215772","10"
"10 Very willing to take risks","2019","35-65 y.","indirect migration background","36","0.0375504659598662","0.0242938952119996","0.0508070367077329","10"
"10 Very willing to take risks","2019","66 and older","no migration background","79","0.0113298056628406","0.00832537305981982","0.0143342382658614","10"
"10 Very willing to take risks","2019","66 and older","direct migration background","7","","","","10"
"10 Very willing to take risks","2019","66 and older","indirect migration background","3","","","","10"
"2","2019","16-34 y.","no migration background","243","0.06728096099477","0.0592610451002743","0.0753008768892657","2"
"2","2019","16-34 y.","direct migration background","205","0.0797074488593796","0.0694572778203883","0.0899576198983709","2"
"2","2019","16-34 y.","indirect migration background","49","0.0697416782769063","0.0529414292918999","0.0865419272619127","2"
"2","2019","35-65 y.","no migration background","1001","0.0914602285000175","0.0862496259863829","0.0966708310136521","2"
"2","2019","66 and older","direct migration background","77","0.168392681785956","0.134525237295957","0.202260126275954","2"
"2","2019","35-65 y.","direct migration background","436","0.0967714806146121","0.0881199894159314","0.105422971813293","2"
"2","2019","35-65 y.","indirect migration background","70","0.0957070097505013","0.0751925066846956","0.116221512816307","2"
"2","2019","66 and older","no migration background","465","0.11034024428772","0.10144609410783","0.11923439446761","2"
"2","2019","66 and older","indirect migration background","2","","","","2"
"3","2019","16-34 y.","no migration background","428","0.109267159514011","0.0992794280088283","0.119254891019194","3"
"3","2019","16-34 y.","direct migration background","177","0.105952152162262","0.0943040820338259","0.117600222290697","3"
"3","2019","16-34 y.","indirect migration background","70","0.0787811693212459","0.0610122770663259","0.0965500615761659","3"
"3","2019","35-65 y.","no migration background","1491","0.139989453299012","0.133717549630907","0.146261356967116","3"
"3","2019","35-65 y.","indirect migration background","74","0.100887078364295","0.0798851371944158","0.121889019534175","3"
"3","2019","66 and older","no migration background","568","0.125598977969501","0.11619148513794","0.135006470801063","3"
"3","2019","66 and older","direct migration background","51","0.116351525038611","0.0873321887167864","0.145370861360435","3"
"3","2019","66 and older","indirect migration background","4","","","","3"
"3","2019","35-65 y.","direct migration background","416","0.109340347329806","0.100208375345419","0.118472319314193","3"
"4","2019","16-34 y.","no migration background","410","0.101022371030913","0.0913744993010314","0.110670242760796","4"
"4","2019","16-34 y.","direct migration background","161","0.0654970071667861","0.0561339046090527","0.0748601097245195","4"
"4","2019","16-34 y.","indirect migration background","65","0.0735597521739536","0.05634120221723","0.0907783021306772","4"
"4","2019","35-65 y.","no migration background","1122","0.101498335854872","0.0960396420295892","0.106957029680155","4"
"4","2019","66 and older","direct migration background","28","","","","4"
"4","2019","35-65 y.","indirect migration background","64","0.100987006098706","0.0799758340791092","0.121998178118302","4"
"4","2019","66 and older","no migration background","457","0.0978644585129269","0.0894296755852229","0.106299241440631","4"
"4","2019","66 and older","indirect migration background","1","","","","4"
"4","2019","35-65 y.","direct migration background","295","0.0739006721368532","0.0662452096080976","0.0815561346656087","4"
"5","2019","16-34 y.","no migration background","643","0.187699183502435","0.175198379773495","0.200199987231375","5"
"5","2019","16-34 y.","direct migration background","383","0.125913776210434","0.113358320904278","0.13846923151659","5"
"5","2019","16-34 y.","indirect migration background","118","0.129533105723299","0.107385118834266","0.151681092612332","5"
"5","2019","66 and older","indirect migration background","7","","","","5"
"5","2019","35-65 y.","indirect migration background","143","0.214686845611722","0.186054383220857","0.243319308002586","5"
"5","2019","35-65 y.","no migration background","2174","0.191568367973103","0.184454867239152","0.198681868707053","5"
"5","2019","35-65 y.","direct migration background","650","0.152420026183272","0.141902107332099","0.162937945034444","5"
"5","2019","66 and older","no migration background","994","0.204293067810486","0.192847722475866","0.215738413145107","5"
"5","2019","66 and older","direct migration background","74","0.152801863884846","0.120239307595737","0.185364420173955","5"
"6","2019","16-34 y.","no migration background","542","0.155500273588397","0.143898787188616","0.167101759988178","6"
"6","2019","16-34 y.","direct migration background","200","0.116288975178533","0.104156675969327","0.128421274387739","6"
"6","2019","16-34 y.","indirect migration background","110","0.119547589289285","0.0981487067863819","0.140946471792187","6"
"6","2019","35-65 y.","no migration background","1584","0.134864110586599","0.128689775539001","0.141038445634196","6"
"6","2019","66 and older","no migration background","528","0.101323292169199","0.092757216547432","0.109889367790966","6"
"6","2019","35-65 y.","indirect migration background","90","0.101202190060744","0.0801711619632261","0.122233218158261","6"
"6","2019","35-65 y.","direct migration background","330","0.102855210122884","0.093966006104165","0.111744414141603","6"
"6","2019","66 and older","indirect migration background","4","","","","6"
"6","2019","66 and older","direct migration background","42","0.0991127681395073","0.0720693434446856","0.126156192834329","6"
"7","2019","16-34 y.","no migration background","612","0.1629186843104","0.151095959766784","0.174741408854015","7"
"7","2019","16-34 y.","direct migration background","290","0.130301428581756","0.117561186765418","0.143041670398094","7"
"7","2019","16-34 y.","indirect migration background","149","0.170184483000114","0.145397795303375","0.194971170696854","7"
"7","2019","35-65 y.","no migration background","1757","0.140116180624391","0.133841901062172","0.14639046018661","7"
"7","2019","35-65 y.","indirect migration background","104","0.153538658391638","0.128399717298387","0.178677599484889","7"
"7","2019","66 and older","no migration background","590","0.12263848629539","0.113326803018776","0.131950169572005","7"
"7","2019","35-65 y.","direct migration background","468","0.130189615075603","0.120342275324277","0.140036954826928","7"
"7","2019","66 and older","indirect migration background","5","","","","7"
"7","2019","66 and older","direct migration background","43","0.111501850073104","0.0830158828476169","0.139987817298592","7"
"8","2019","16-34 y.","indirect migration background","146","0.193758830539931","0.167689434069079","0.219828227010782","8"
"8","2019","35-65 y.","indirect migration background","101","0.10103341411952","0.0800179573117015","0.122048870927338","8"
"8","2019","66 and older","no migration background","485","0.0834833338446835","0.0756310572272531","0.0913356104621138","8"
"8","2019","16-34 y.","no migration background","462","0.118743293596075","0.108387006942782","0.129099580249368","8"
"8","2019","16-34 y.","direct migration background","273","0.12827739805498","0.115621792553167","0.140933003556793","8"
"8","2019","66 and older","indirect migration background","3","","","","8"
"8","2019","35-65 y.","no migration background","1320","0.0981263355017738","0.0927490205398953","0.103503650463652","8"
"8","2019","35-65 y.","direct migration background","439","0.116588987255354","0.107197624291422","0.125980350219285","8"
"8","2019","66 and older","direct migration background","46","0.0978144069820339","0.070929345957339","0.124699468006729","8"
"9","2019","16-34 y.","no migration background","188","0.0474340363601246","0.0406288367135871","0.054239236006662","9"
"9","2019","16-34 y.","direct migration background","207","0.0726890150001477","0.0628632630002888","0.0825147670000065","9"
"9","2019","35-65 y.","direct migration background","210","0.0329748950188166","0.0277493807054588","0.0382004093321744","9"
"9","2019","35-65 y.","indirect migration background","46","0.0323816564428716","0.0200382189477407","0.0447250939380024","9"
"9","2019","66 and older","direct migration background","9","","","","9"
"9","2019","16-34 y.","indirect migration background","60","0.0634435117261741","0.0473656483186637","0.0795213751336845","9"
"9","2019","35-65 y.","no migration background","424","0.0287026154623386","0.025684494248748","0.0317207366759291","9"
"9","2019","66 and older","no migration background","136","0.0223767100731135","0.0181780626948057","0.0265753574514213","9"
"9","2019","66 and older","indirect migration background","2","","","","9"
