"plh0204_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2017","Not Employed","1-pers.-HH","372","0.0792479587346108","0.0690908837363022","0.0894050337329194"
"0 Not at all Willing to take risks","2017","Not Employed","(Married) couple without C. ","249","0.0546542885177305","0.0475295789724024","0.0617789980630587"
"0 Not at all Willing to take risks","2017","Not Employed","Single parent ","139","0.0574348128220925","0.0431490215056378","0.0717206041385472"
"0 Not at all Willing to take risks","2017","Not Employed","Couple + C. LE 16 ","782","0.12187273017719","0.110103497608111","0.133641962746269"
"0 Not at all Willing to take risks","2017","Not Employed","Couple + C. GT 16 ","50","0.0287439240044067","0.0178459913898909","0.0396418566189226"
"0 Not at all Willing to take risks","2017","Not Employed","Couple + C. LE and GT 16","213","0.0513062217142692","0.0385827642605449","0.0640296791679934"
"0 Not at all Willing to take risks","2017","Employed","1-pers.-HH","64","0.0156928959985146","0.0106147329647237","0.0207710590323055"
"0 Not at all Willing to take risks","2017","Employed","(Married) couple without C. ","124","0.0260641812910631","0.0214311638444989","0.0306971987376273"
"0 Not at all Willing to take risks","2017","Employed","Single parent ","60","0.0353174934792771","0.02626752968139","0.0443674572771641"
"0 Not at all Willing to take risks","2017","Employed","Couple + C. LE 16 ","166","0.0234519742421239","0.0193320048079311","0.0275719436763167"
"0 Not at all Willing to take risks","2017","Employed","Couple + C. GT 16 ","73","0.032939967431044","0.0258942060744844","0.0399857287876037"
"0 Not at all Willing to take risks","2017","Employed","Couple + C. LE and GT 16","55","0.027867626056949","0.0200480896968183","0.0356871624170797"
"1","2017","Not Employed","1-pers.-HH","177","0.0903563412084735","0.079576354177495","0.101136328239452"
"1","2017","Not Employed","(Married) couple without C. ","229","0.0685694328654518","0.0606480640527138","0.0764908016781898"
"1","2017","Not Employed","Single parent ","54","0.0553904297019721","0.0413459861530767","0.0694348732508676"
"1","2017","Not Employed","Couple + C. LE 16 ","161","0.0701876096713988","0.0609970061044448","0.0793782132383528"
"1","2017","Not Employed","Couple + C. GT 16 ","45","0.0455960432611748","0.0319899353845949","0.0592021511377547"
"1","2017","Not Employed","Couple + C. LE and GT 16","54","0.044007533078662","0.0321785381389706","0.0558365280183534"
"1","2017","Employed","1-pers.-HH","82","0.0375799864749583","0.0298094605414219","0.0453505124084948"
"1","2017","Employed","(Married) couple without C. ","162","0.0286514965199188","0.0238004223389152","0.0335025707009224"
"1","2017","Employed","Single parent ","91","0.0490626889789427","0.0384723144102534","0.059653063547632"
"1","2017","Employed","Couple + C. LE 16 ","225","0.0438149730242776","0.0382426057848539","0.0493873402637014"
"1","2017","Employed","Couple + C. GT 16 ","86","0.0424250233604174","0.0344682485215031","0.0503817981993318"
"1","2017","Employed","Couple + C. LE and GT 16","59","0.0366040335574801","0.0276825886610322","0.045525478453928"
"2","2017","Not Employed","1-pers.-HH","312","0.155618075639689","0.141987859081545","0.169248292197833"
"2","2017","Not Employed","(Married) couple without C. ","478","0.129185945118107","0.11867286290375","0.139699027332463"
"2","2017","Not Employed","Single parent ","80","0.0880701626806252","0.0706698877205645","0.105470437640686"
"2","2017","Not Employed","Couple + C. LE 16 ","255","0.11206943692364","0.100720655278129","0.123418218569151"
"2","2017","Not Employed","Couple + C. GT 16 ","86","0.101363857963271","0.0816787535640049","0.121048962362538"
"2","2017","Not Employed","Couple + C. LE and GT 16","91","0.0864223005717987","0.0702175348979952","0.102627066245602"
"2","2017","Employed","1-pers.-HH","207","0.0914776827060589","0.0796984999776369","0.103256865434481"
"2","2017","Employed","(Married) couple without C. ","501","0.107321907700676","0.0983213721244288","0.116322443276923"
"2","2017","Employed","Single parent ","174","0.0967794226481268","0.0822834243747354","0.111275420921518"
"2","2017","Employed","Couple + C. LE 16 ","609","0.112346438798969","0.10374920194433","0.120943675653608"
"2","2017","Employed","Couple + C. GT 16 ","213","0.0911599345180666","0.0797971344907858","0.102522734545347"
"2","2017","Employed","Couple + C. LE and GT 16","197","0.121158586612121","0.105656124833371","0.136661048390871"
"3","2017","Not Employed","1-pers.-HH","285","0.140795311531797","0.127717180405318","0.153873442658276"
"3","2017","Not Employed","(Married) couple without C. ","517","0.14010342974631","0.12922397314274","0.150982886349881"
"3","2017","Not Employed","Single parent ","96","0.113416776163396","0.0939470697472497","0.132886482579541"
"3","2017","Not Employed","Couple + C. LE 16 ","211","0.137280862853623","0.124899859001414","0.149661866705833"
"3","2017","Not Employed","Couple + C. GT 16 ","124","0.137193862363579","0.114753587602057","0.159634137125101"
"3","2017","Not Employed","Couple + C. LE and GT 16","96","0.107472301309511","0.089610871362142","0.12533373125688"
"3","2017","Employed","1-pers.-HH","285","0.121772774358955","0.108410870880462","0.135134677837448"
"3","2017","Employed","(Married) couple without C. ","648","0.151828581266854","0.141393512716061","0.162263649817646"
"3","2017","Employed","Single parent ","183","0.114701320292308","0.0990774429685947","0.130325197616021"
"3","2017","Employed","Couple + C. LE 16 ","718","0.158156729532689","0.148222894426408","0.16809056463897"
"3","2017","Employed","Couple + C. GT 16 ","356","0.138606093727145","0.12496554978838","0.152246637665911"
"3","2017","Employed","Couple + C. LE and GT 16","187","0.107399498180494","0.0926899950660341","0.122109001294953"
"4","2017","Not Employed","1-pers.-HH","174","0.0786333828726072","0.0685123930501041","0.0887543726951102"
"4","2017","Not Employed","(Married) couple without C. ","411","0.106928107811974","0.0972420097030623","0.116614205920886"
"4","2017","Not Employed","Single parent ","82","0.100756080213892","0.0822746581261667","0.119237502301618"
"4","2017","Not Employed","Couple + C. LE 16 ","163","0.0657405411564105","0.0568246135845328","0.0746564687282882"
"4","2017","Not Employed","Couple + C. GT 16 ","89","0.125275826131837","0.103684793291455","0.146866858972219"
"4","2017","Not Employed","Couple + C. LE and GT 16","71","0.0891266011347556","0.0726946255513802","0.105558576718131"
"4","2017","Employed","1-pers.-HH","194","0.0810677361184015","0.0699156643857128","0.0922198078510902"
"4","2017","Employed","(Married) couple without C. ","456","0.101599192673965","0.0928138861701545","0.110384499177776"
"4","2017","Employed","Single parent ","137","0.0889385691878391","0.0749820022309803","0.102895136144698"
"4","2017","Employed","Couple + C. LE 16 ","442","0.0848954579178796","0.0773073225527504","0.0924835932830089"
"4","2017","Employed","Couple + C. GT 16 ","233","0.0915133795960296","0.0801307869419213","0.102895972250138"
"4","2017","Employed","Couple + C. LE and GT 16","155","0.0775751671637979","0.064866641616746","0.0902836927108498"
"5","2017","Not Employed","1-pers.-HH","517","0.194342487492188","0.179463876778747","0.209221098205629"
"5","2017","Not Employed","(Married) couple without C. ","806","0.209754740902327","0.196993392823733","0.22251608898092"
"5","2017","Not Employed","Single parent ","198","0.226612936040004","0.200908871700435","0.252317000379574"
"5","2017","Not Employed","Couple + C. LE 16 ","476","0.180660475518308","0.166819086655829","0.194501864380787"
"5","2017","Not Employed","Couple + C. GT 16 ","149","0.18010648483862","0.155042644425127","0.205170325252112"
"5","2017","Not Employed","Couple + C. LE and GT 16","209","0.175913403365022","0.153955392802052","0.197871413927991"
"5","2017","Employed","1-pers.-HH","446","0.199984460634678","0.183641259763188","0.216327661506169"
"5","2017","Employed","(Married) couple without C. ","856","0.181408549446427","0.170202844056271","0.192614254836583"
"5","2017","Employed","Single parent ","304","0.188814883585761","0.169626526011353","0.208003241160168"
"5","2017","Employed","Couple + C. LE 16 ","938","0.178825377589967","0.168392843279351","0.189257911900584"
"5","2017","Employed","Couple + C. GT 16 ","421","0.16403252467692","0.149414142749941","0.178650906603899"
"5","2017","Employed","Couple + C. LE and GT 16","333","0.196749516240114","0.177863052567521","0.215635979912706"
"6","2017","Not Employed","1-pers.-HH","242","0.0948838637766043","0.0838646246880579","0.105903102865151"
"6","2017","Not Employed","(Married) couple without C. ","411","0.103757709005639","0.0941993659013001","0.113316052109979"
"6","2017","Not Employed","Single parent ","79","0.0802377785751296","0.0635580787392649","0.0969174784109944"
"6","2017","Not Employed","Couple + C. LE 16 ","229","0.0973757518209742","0.0867099121088363","0.108041591533112"
"6","2017","Not Employed","Couple + C. GT 16 ","95","0.109977210207589","0.0895712925960559","0.130383127819122"
"6","2017","Not Employed","Couple + C. LE and GT 16","98","0.0939814921097036","0.0771529380751252","0.110810046144282"
"6","2017","Employed","1-pers.-HH","298","0.127976475113052","0.11432690560777","0.141626044618335"
"6","2017","Employed","(Married) couple without C. ","566","0.125418712007323","0.115788009195148","0.135049414819499"
"6","2017","Employed","Single parent ","184","0.111639313940091","0.0961987574567171","0.127079870423465"
"6","2017","Employed","Couple + C. LE 16 ","647","0.119688327721083","0.110851393621595","0.128525261820571"
"6","2017","Employed","Couple + C. GT 16 ","302","0.120767444494749","0.107903728366329","0.133631160623169"
"6","2017","Employed","Couple + C. LE and GT 16","211","0.127437648408702","0.111595450920939","0.143279845896464"
"7","2017","Not Employed","1-pers.-HH","232","0.0776960341364888","0.0676304325655277","0.0877616357074499"
"7","2017","Not Employed","(Married) couple without C. ","426","0.101924490642344","0.0924412796379239","0.111407701646764"
"7","2017","Not Employed","Single parent ","113","0.108170952143567","0.0891006694005907","0.127241234886543"
"7","2017","Not Employed","Couple + C. LE 16 ","220","0.0985059055170017","0.0877850678619196","0.109226743172084"
"7","2017","Not Employed","Couple + C. GT 16 ","121","0.116832615148462","0.0958814695011578","0.137783760795767"
"7","2017","Not Employed","Couple + C. LE and GT 16","126","0.138687894166605","0.118755629211822","0.158620159121387"
"7","2017","Employed","1-pers.-HH","334","0.158263403372211","0.143350296269151","0.17317651047527"
"7","2017","Employed","(Married) couple without C. ","622","0.130519772165716","0.120723863406641","0.140315680924791"
"7","2017","Employed","Single parent ","210","0.147656612328341","0.130262853191737","0.165050371464945"
"7","2017","Employed","Couple + C. LE 16 ","712","0.145215026335294","0.135623412066226","0.154806640604363"
"7","2017","Employed","Couple + C. GT 16 ","368","0.16083757143366","0.146334619813879","0.17534052305344"
"7","2017","Employed","Couple + C. LE and GT 16","228","0.159356151841442","0.141967786773116","0.176744516909768"
"8","2017","Not Employed","1-pers.-HH","186","0.0570230061166199","0.0483037612424627","0.0657422509907772"
"8","2017","Not Employed","(Married) couple without C. ","282","0.0627966241234135","0.0551925772894972","0.0704006709573297"
"8","2017","Not Employed","Single parent ","79","0.101251960934595","0.0827302245637567","0.119773697305433"
"8","2017","Not Employed","Couple + C. LE 16 ","194","0.0732518582189198","0.063878260143621","0.0826254562942185"
"8","2017","Not Employed","Couple + C. GT 16 ","93","0.111242903014647","0.0907344966779833","0.13175130935131"
"8","2017","Not Employed","Couple + C. LE and GT 16","94","0.118665523647986","0.100015054597176","0.137315992698795"
"8","2017","Employed","1-pers.-HH","253","0.112789623190675","0.0998644116144719","0.125714834766877"
"8","2017","Employed","(Married) couple without C. ","434","0.105343371734433","0.0964163103331137","0.114270433135751"
"8","2017","Employed","Single parent ","161","0.0964321826011809","0.0819594319808935","0.110904933221468"
"8","2017","Employed","Couple + C. LE 16 ","472","0.0961349311012075","0.0881098413588312","0.104160020843584"
"8","2017","Employed","Couple + C. GT 16 ","286","0.109544814748377","0.0972154251695398","0.121874204327214"
"8","2017","Employed","Couple + C. LE and GT 16","188","0.0960947397052538","0.0820930780977521","0.110096401312756"
"9","2017","Not Employed","1-pers.-HH","66","0.015018544856267","0.0104452286867214","0.0195918610258127"
"9","2017","Not Employed","(Married) couple without C. ","56","0.0143663681774478","0.010636521621839","0.0180962147330566"
"9","2017","Not Employed","Single parent ","36","0.0317553175616353","0.0209891337726131","0.0425215013506576"
"9","2017","Not Employed","Couple + C. LE 16 ","80","0.014885610777057","0.0105290597658126","0.0192421617883014"
"9","2017","Not Employed","Couple + C. GT 16 ","27","","",""
"9","2017","Not Employed","Couple + C. LE and GT 16","35","0.0497554151659642","0.0372154890468576","0.0622953412850708"
"9","2017","Employed","1-pers.-HH","74","0.0324726145210995","0.0252302556100311","0.0397149734321678"
"9","2017","Employed","(Married) couple without C. ","112","0.0290347636212759","0.0241523146778442","0.0339172125647075"
"9","2017","Employed","Single parent ","53","0.0331350055034015","0.024359217055022","0.0419107939517809"
"9","2017","Employed","Couple + C. LE 16 ","163","0.0241240490375623","0.0199469007228468","0.0283011973522778"
"9","2017","Employed","Couple + C. GT 16 ","80","0.0295429791123383","0.0228586946153295","0.036227263609347"
"9","2017","Employed","Couple + C. LE and GT 16","42","0.0253040896188504","0.0178430689413599","0.0327651102963409"
"10 Very willing to take risks","2017","Not Employed","1-pers.-HH","154","0.016384993634655","0.0116114710325491","0.0211585162367608"
"10 Very willing to take risks","2017","Not Employed","(Married) couple without C. ","45","0.00795886308925527","0.00517370359790737","0.0107440225806032"
"10 Very willing to take risks","2017","Not Employed","Single parent ","63","0.0369027931630913","0.0253276684154501","0.0484779179107326"
"10 Very willing to take risks","2017","Not Employed","Couple + C. LE 16 ","197","0.028169217365477","0.0222167248389941","0.0341217098919598"
"10 Very willing to take risks","2017","Not Employed","Couple + C. GT 16 ","24","","",""
"10 Very willing to take risks","2017","Not Employed","Couple + C. LE and GT 16","68","0.0446613137357243","0.032748851736319","0.0565737757351295"
"10 Very willing to take risks","2017","Employed","1-pers.-HH","64","0.0209223475113962","0.0150743987836816","0.0267702962391109"
"10 Very willing to take risks","2017","Employed","(Married) couple without C. ","62","0.0128094715723485","0.00953950871492332","0.0160794344297736"
"10 Very willing to take risks","2017","Employed","Single parent ","41","0.0375225074547315","0.0282049748534361","0.046840040056027"
"10 Very willing to take risks","2017","Employed","Couple + C. LE 16 ","91","0.0133467146989464","0.010222600085889","0.0164708293120038"
"10 Very willing to take risks","2017","Employed","Couple + C. GT 16 ","47","0.0186302669012534","0.0132924275704603","0.0239681062320464"
"10 Very willing to take risks","2017","Employed","Couple + C. LE and GT 16","47","0.0244529426147964","0.0171152757750072","0.0317906094545856"
"0 Not at all Willing to take risks","2018","Not Employed","1-pers.-HH","400","0.117635176045457","0.104631417790468","0.130638934300445"
"0 Not at all Willing to take risks","2018","Not Employed","(Married) couple without C. ","313","0.0808846562639057","0.0721509566403575","0.0896183558874538"
"0 Not at all Willing to take risks","2018","Not Employed","Single parent ","162","0.0772839379218496","0.0605219916221487","0.0940458842215504"
"0 Not at all Willing to take risks","2018","Not Employed","Couple + C. LE 16 ","706","0.144025760282572","0.129648174014856","0.158403346550289"
"0 Not at all Willing to take risks","2018","Not Employed","Couple + C. GT 16 ","85","0.0554202036337018","0.039575459965722","0.0712649473016817"
"0 Not at all Willing to take risks","2018","Not Employed","Couple + C. LE and GT 16","274","0.106459194170628","0.0882328095401292","0.124685578801126"
"0 Not at all Willing to take risks","2018","Employed","1-pers.-HH","128","0.0246170641637556","0.0185814433730395","0.0306526849544717"
"0 Not at all Willing to take risks","2018","Employed","(Married) couple without C. ","171","0.0376334196202057","0.0320192046923429","0.0432476345480685"
"0 Not at all Willing to take risks","2018","Employed","Single parent ","72","0.034169589519183","0.0252205185495659","0.0431186604888002"
"0 Not at all Willing to take risks","2018","Employed","Couple + C. LE 16 ","250","0.030169935323722","0.025396054552656","0.0349438160947881"
"0 Not at all Willing to take risks","2018","Employed","Couple + C. GT 16 ","89","0.0419851026184383","0.0338347391519233","0.0501354660849532"
"0 Not at all Willing to take risks","2018","Employed","Couple + C. LE and GT 16","76","0.0654980547285625","0.0537787859013829","0.0772173235557421"
"1","2018","Not Employed","1-pers.-HH","203","0.0957557977473728","0.0838789388615791","0.107632656633167"
"1","2018","Not Employed","(Married) couple without C. ","289","0.0714851275035725","0.0632326860625202","0.0797375689446248"
"1","2018","Not Employed","Single parent ","76","0.0797353114686533","0.0627322349328028","0.0967383880045038"
"1","2018","Not Employed","Couple + C. LE 16 ","195","0.0636233154788719","0.0536286332532836","0.0736179977044601"
"1","2018","Not Employed","Couple + C. GT 16 ","40","0.055419071966697","0.03957448058103","0.071263663352364"
"1","2018","Not Employed","Couple + C. LE and GT 16","61","0.069473340767541","0.0544479681800114","0.0844987133550705"
"1","2018","Employed","1-pers.-HH","137","0.0518655099907042","0.0432279606903283","0.0605030592910801"
"1","2018","Employed","(Married) couple without C. ","253","0.0547357911237456","0.0480254556368846","0.0614461266106066"
"1","2018","Employed","Single parent ","117","0.0699256913472274","0.0573629377397511","0.0824884449547037"
"1","2018","Employed","Couple + C. LE 16 ","268","0.0525355901863759","0.0463090783581376","0.0587621020146141"
"1","2018","Employed","Couple + C. GT 16 ","117","0.0625075548476813","0.0526698592692512","0.0723452504261113"
"1","2018","Employed","Couple + C. LE and GT 16","73","0.0525594091089064","0.0419888625983539","0.063129955619459"
"2","2018","Not Employed","1-pers.-HH","306","0.15603001475675","0.141383180527678","0.170676848985822"
"2","2018","Not Employed","(Married) couple without C. ","566","0.156727391130456","0.14508246815912","0.168372314101792"
"2","2018","Not Employed","Single parent ","82","0.110472567863137","0.0907958489981573","0.130149286728116"
"2","2018","Not Employed","Couple + C. LE 16 ","233","0.150689968556443","0.136040871904682","0.165339065208204"
"2","2018","Not Employed","Couple + C. GT 16 ","81","0.0922753426339763","0.0722328500030001","0.112317835264953"
"2","2018","Not Employed","Couple + C. LE and GT 16","89","0.105402106458151","0.087255712748877","0.123548500167426"
"2","2018","Employed","1-pers.-HH","261","0.105715432676329","0.0937391150841859","0.117691750268471"
"2","2018","Employed","(Married) couple without C. ","608","0.134573294536392","0.124505681481791","0.144640907590993"
"2","2018","Employed","Single parent ","204","0.131338935367136","0.114699845884658","0.147978024849614"
"2","2018","Employed","Couple + C. LE 16 ","660","0.131563304392402","0.122129800639081","0.140996808145724"
"2","2018","Employed","Couple + C. GT 16 ","262","0.106123835747246","0.0936071778150009","0.118640493679491"
"2","2018","Employed","Couple + C. LE and GT 16","201","0.107442047943269","0.0927730123775432","0.122111083508995"
"3","2018","Not Employed","1-pers.-HH","258","0.125002529246557","0.111653828727416","0.138351229765698"
"3","2018","Not Employed","(Married) couple without C. ","574","0.143261255058026","0.132039294172137","0.154483215943914"
"3","2018","Not Employed","Single parent ","94","0.138473005785452","0.116792830571987","0.160153180998917"
"3","2018","Not Employed","Couple + C. LE 16 ","179","0.134356958332731","0.120392147750994","0.148321768914469"
"3","2018","Not Employed","Couple + C. GT 16 ","118","0.160121664123169","0.134725678647849","0.185517649598489"
"3","2018","Not Employed","Couple + C. LE and GT 16","85","0.0651530381550651","0.0505686120293336","0.0797374642807965"
"3","2018","Employed","1-pers.-HH","323","0.149213462308342","0.135335345169268","0.163091579447416"
"3","2018","Employed","(Married) couple without C. ","696","0.151976369394008","0.141385687187713","0.162567051600304"
"3","2018","Employed","Single parent ","212","0.128155335413656","0.111689053882041","0.144621616945271"
"3","2018","Employed","Couple + C. LE 16 ","748","0.17229612397242","0.161756823038922","0.182835424905918"
"3","2018","Employed","Couple + C. GT 16 ","335","0.141216244970927","0.127063930321589","0.155368559620266"
"3","2018","Employed","Couple + C. LE and GT 16","235","0.131288639184156","0.115291308037079","0.147285970331233"
"4","2018","Not Employed","1-pers.-HH","162","0.0784968225753348","0.0676413021722809","0.0893523429783887"
"4","2018","Not Employed","(Married) couple without C. ","337","0.0935396065084471","0.0842123835822124","0.102866829434682"
"4","2018","Not Employed","Single parent ","81","0.0935379655960507","0.0752605598606994","0.111815371331402"
"4","2018","Not Employed","Couple + C. LE 16 ","100","0.0687558095938817","0.0583943238275784","0.079117295360185"
"4","2018","Not Employed","Couple + C. GT 16 ","56","0.0828076382938374","0.0637224149370794","0.101892861650595"
"4","2018","Not Employed","Couple + C. LE and GT 16","66","0.0907718391022934","0.073794729401133","0.107748948803454"
"4","2018","Employed","1-pers.-HH","251","0.105237175508398","0.0932847843401792","0.117189566676616"
"4","2018","Employed","(Married) couple without C. ","457","0.103656474129047","0.0946642445610621","0.112648703697031"
"4","2018","Employed","Single parent ","142","0.102457843236499","0.0875193200164886","0.11739636645651"
"4","2018","Employed","Couple + C. LE 16 ","455","0.0930245424579537","0.0849180478896182","0.101131037026289"
"4","2018","Employed","Couple + C. GT 16 ","242","0.0912183380084207","0.0795175774836451","0.102919098533196"
"4","2018","Employed","Couple + C. LE and GT 16","155","0.0879313705439054","0.0745166419259984","0.101346099161812"
"5","2018","Not Employed","1-pers.-HH","443","0.20533514078708","0.18903092798576","0.2216393535884"
"5","2018","Not Employed","(Married) couple without C. ","711","0.200539105795088","0.187713487209062","0.213364724381113"
"5","2018","Not Employed","Single parent ","165","0.172747940150595","0.149019392865255","0.196476487435936"
"5","2018","Not Employed","Couple + C. LE 16 ","328","0.145807906131303","0.131356707953773","0.160259104308833"
"5","2018","Not Employed","Couple + C. GT 16 ","168","0.216444292735788","0.187924928392904","0.244963657078671"
"5","2018","Not Employed","Couple + C. LE and GT 16","186","0.135065593101532","0.11486725208744","0.155263934115625"
"5","2018","Employed","1-pers.-HH","433","0.167970623161691","0.153409253163187","0.182531993160196"
"5","2018","Employed","(Married) couple without C. ","784","0.182334288968118","0.170943495082053","0.193725082854184"
"5","2018","Employed","Single parent ","290","0.177756024402262","0.158922996582575","0.19658905222195"
"5","2018","Employed","Couple + C. LE 16 ","860","0.168726527119123","0.15827450784967","0.179178546388577"
"5","2018","Employed","Couple + C. GT 16 ","423","0.178441577832289","0.162881545707919","0.194001609956659"
"5","2018","Employed","Couple + C. LE and GT 16","318","0.193238156897785","0.174534982267406","0.211941331528163"
"6","2018","Not Employed","1-pers.-HH","169","0.0730357622773823","0.062533678860387","0.0835378456943777"
"6","2018","Not Employed","(Married) couple without C. ","325","0.0950052558924216","0.085612846471052","0.104397665313791"
"6","2018","Not Employed","Single parent ","73","0.0842419244108387","0.0668077935540436","0.101676055267634"
"6","2018","Not Employed","Couple + C. LE 16 ","131","0.110505052117687","0.0976670230059349","0.123343081229439"
"6","2018","Not Employed","Couple + C. GT 16 ","79","0.118536132964497","0.0961510108592197","0.140921255069775"
"6","2018","Not Employed","Couple + C. LE and GT 16","88","0.133708842759059","0.113596449412062","0.153821236106057"
"6","2018","Employed","1-pers.-HH","294","0.125493723774634","0.112590188634871","0.138397258914397"
"6","2018","Employed","(Married) couple without C. ","392","0.0903240268157865","0.0818677939464837","0.0987802596850894"
"6","2018","Employed","Single parent ","150","0.100114854577769","0.0853288636474845","0.114900845508053"
"6","2018","Employed","Couple + C. LE 16 ","496","0.114439491782617","0.105554978566902","0.123324004998332"
"6","2018","Employed","Couple + C. GT 16 ","249","0.107755531010634","0.0951545326879547","0.120356529333312"
"6","2018","Employed","Couple + C. LE and GT 16","177","0.0928004747375838","0.079056171860112","0.106544777615056"
"7","2018","Not Employed","1-pers.-HH","165","0.0699674082150163","0.0596712983501727","0.0802635180798598"
"7","2018","Not Employed","(Married) couple without C. ","314","0.0783414911619684","0.0697343067835449","0.0869486755403919"
"7","2018","Not Employed","Single parent ","89","0.10191926494122","0.0829289741604499","0.120909555721991"
"7","2018","Not Employed","Couple + C. LE 16 ","128","0.0596541016128167","0.0499557144224067","0.0693524888032267"
"7","2018","Not Employed","Couple + C. GT 16 ","76","0.0813216006014959","0.062393085560582","0.10025011564241"
"7","2018","Not Employed","Couple + C. LE and GT 16","81","0.112800722265303","0.0941060318138165","0.131495412716789"
"7","2018","Employed","1-pers.-HH","306","0.117159124435589","0.104632169489646","0.129686079381533"
"7","2018","Employed","(Married) couple without C. ","530","0.11486660972949","0.105459998608025","0.124273220850955"
"7","2018","Employed","Single parent ","148","0.093163548254486","0.0788451272279967","0.107481969280975"
"7","2018","Employed","Couple + C. LE 16 ","583","0.118392843567977","0.109376367458226","0.127409319677728"
"7","2018","Employed","Couple + C. GT 16 ","306","0.131518473970756","0.117783845730582","0.145253102210929"
"7","2018","Employed","Couple + C. LE and GT 16","220","0.103052652533338","0.088651101318278","0.117454203748398"
"8","2018","Not Employed","1-pers.-HH","134","0.0555569556043152","0.0463113940030383","0.0648025172055921"
"8","2018","Not Employed","(Married) couple without C. ","231","0.0591546494603607","0.0515979224213675","0.0667113764993539"
"8","2018","Not Employed","Single parent ","81","0.0833805672152363","0.0660276403713405","0.100733494059132"
"8","2018","Not Employed","Couple + C. LE 16 ","142","0.0643766002406227","0.0543269695420701","0.0744262309391754"
"8","2018","Not Employed","Couple + C. GT 16 ","58","0.0967009600133458","0.0762335447936248","0.117168375233067"
"8","2018","Not Employed","Couple + C. LE and GT 16","81","0.0893449479791693","0.0724885918088921","0.106201304149447"
"8","2018","Employed","1-pers.-HH","266","0.107014618412948","0.0949736901581611","0.119055546667735"
"8","2018","Employed","(Married) couple without C. ","380","0.0955013666139088","0.0868309357966159","0.104171797431202"
"8","2018","Employed","Single parent ","155","0.102405503729224","0.087470361143191","0.117340646315256"
"8","2018","Employed","Couple + C. LE 16 ","413","0.084119599812181","0.076373117409758","0.091866082214604"
"8","2018","Employed","Couple + C. GT 16 ","201","0.0934688225233807","0.081639278790539","0.105298366256222"
"8","2018","Employed","Couple + C. LE and GT 16","166","0.106690411265113","0.092066622564118","0.121314199966108"
"9","2018","Not Employed","1-pers.-HH","46","0.0135854397393374","0.00891301001678836","0.0182578694618864"
"9","2018","Not Employed","(Married) couple without C. ","46","0.0101661044163438","0.00695289807932274","0.0133793107533649"
"9","2018","Not Employed","Single parent ","37","0.0419067008892426","0.0293292850292321","0.0544841167492532"
"9","2018","Not Employed","Couple + C. LE 16 ","38","0.0139644125248853","0.00915941491311388","0.0187694101366568"
"9","2018","Not Employed","Couple + C. GT 16 ","24","","",""
"9","2018","Not Employed","Couple + C. LE and GT 16","35","0.0595209480030065","0.0455392076896049","0.073502688316408"
"9","2018","Employed","1-pers.-HH","75","0.0275745454972518","0.0211963389203464","0.0339527520741572"
"9","2018","Employed","(Married) couple without C. ","89","0.0233913232899928","0.0189325066675108","0.0278501399124749"
"9","2018","Employed","Single parent ","59","0.0374981600048592","0.0281395058859308","0.0468568141237877"
"9","2018","Employed","Couple + C. LE 16 ","119","0.0215461342780608","0.017493929215342","0.0255983393407795"
"9","2018","Employed","Couple + C. GT 16 ","69","0.0289706741427496","0.0221545308860587","0.0357868173994405"
"9","2018","Employed","Couple + C. LE and GT 16","52","0.0392497846939096","0.0300512193996724","0.0484483499881468"
"10 Very willing to take risks","2018","Not Employed","1-pers.-HH","72","0.00959895300539775","0.0056635096229803","0.0135343963878152"
"10 Very willing to take risks","2018","Not Employed","(Married) couple without C. ","38","0.0108953568094111","0.00757012428294998","0.0142205893358722"
"10 Very willing to take risks","2018","Not Employed","Single parent ","35","0.0163008137577251","0.00835237958266746","0.0242492479327828"
"10 Very willing to take risks","2018","Not Employed","Couple + C. LE 16 ","111","0.044240115128185","0.0358199992204739","0.0526602310358962"
"10 Very willing to take risks","2018","Not Employed","Couple + C. GT 16 ","16","","",""
"10 Very willing to take risks","2018","Not Employed","Couple + C. LE and GT 16","54","0.0322994272382515","0.0218517521498104","0.0427471023266925"
"10 Very willing to take risks","2018","Employed","1-pers.-HH","58","0.0181387200703579","0.0129406201135895","0.0233368200271263"
"10 Very willing to take risks","2018","Employed","(Married) couple without C. ","54","0.0110070357793056","0.00792907049860641","0.0140850010600047"
"10 Very willing to take risks","2018","Employed","Single parent ","34","0.0230145141476981","0.0156277778529627","0.0304012504424334"
"10 Very willing to take risks","2018","Employed","Couple + C. LE 16 ","80","0.0131859071071668","0.0100023749978051","0.0163694392165284"
"10 Very willing to take risks","2018","Employed","Couple + C. GT 16 ","33","0.0167938443274778","0.0115717995451924","0.0220158891097632"
"10 Very willing to take risks","2018","Employed","Couple + C. LE and GT 16","39","0.0202489983634709","0.013577001375617","0.0269209953513247"
"0 Not at all Willing to take risks","2019","Not Employed","1-pers.-HH","216","0.086720326481099","0.074949843840426","0.098490809121772"
"0 Not at all Willing to take risks","2019","Not Employed","(Married) couple without C. ","204","0.0500446922928882","0.0430409175240015","0.057048467061775"
"0 Not at all Willing to take risks","2019","Not Employed","Single parent ","106","0.0713250819437711","0.0540537204901442","0.0885964433973979"
