"plh0204_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1","2013","Full Time","inadequately","5","","","","1"
"1","2013","Full Time","middle vocational","147","0.0396748066250066","0.0329464065149754","0.0464032067350378","1"
"1","2013","Full Time","vocational + Abi","27","","","","1"
"1","2013","Full Time","higher vocational","29","","","","1"
"1","2013","Part Time","higher education","52","0.0409688852267699","0.0288163730371767","0.0531213974163631","1"
"1","2013","Not Working","vocational + Abi","58","0.0814000231770508","0.0626610012871902","0.100139045066911","1"
"1","2013","Not Working","higher vocational","26","","","","1"
"1","2013","Not Working","higher education","122","0.0469000644744462","0.0383410210988159","0.0554591078500765","1"
"1","2013","Full Time","general elemantary","15","","","","1"
"1","2013","Not Working","in school","5","","","","1"
"1","2013","Not Working","inadequately","39","0.113648399946183","0.0831126407574506","0.144184159134915","1"
"1","2013","Not Working","general elemantary","188","0.0973603617497319","0.0848208577363466","0.109899865763117","1"
"1","2013","Not Working","middle vocational","425","0.0773605836643242","0.0703140462716121","0.0844071210570364","1"
"10 Very willing to take risks","2013","Full Time","in school","1","","","","10"
"10 Very willing to take risks","2013","Full Time","inadequately","","","","","10"
"10 Very willing to take risks","2013","Full Time","general elemantary","9","","","","10"
"10 Very willing to take risks","2013","Full Time","middle vocational","59","0.0204741201238012","0.0155925917310661","0.0253556485165363","10"
"10 Very willing to take risks","2013","Full Time","vocational + Abi","11","","","","10"
"10 Very willing to take risks","2013","Full Time","higher vocational","5","","","","10"
"10 Very willing to take risks","2013","Full Time","higher education","14","","","","10"
"10 Very willing to take risks","2013","Part Time","inadequately","5","","","","10"
"10 Very willing to take risks","2013","Part Time","general elemantary","11","","","","10"
"10 Very willing to take risks","2013","Part Time","higher vocational","4","","","","10"
"10 Very willing to take risks","2013","Part Time","higher education","7","","","","10"
"10 Very willing to take risks","2013","Not Working","in school","13","","","","10"
"10 Very willing to take risks","2013","Not Working","inadequately","24","","","","10"
"10 Very willing to take risks","2013","Not Working","general elemantary","71","0.0238847783400996","0.017426106498618","0.0303434501815812","10"
"10 Very willing to take risks","2013","Not Working","middle vocational","100","0.0132502319829285","0.010234344413142","0.016266119552715","10"
"10 Very willing to take risks","2013","Not Working","vocational + Abi","24","","","","10"
"10 Very willing to take risks","2013","Not Working","higher vocational","6","","","","10"
"10 Very willing to take risks","2013","Not Working","higher education","51","0.0148809825563619","0.00997947763881944","0.0197824874739044","10"
"10 Very willing to take risks","2013","Part Time","in school","2","","","","10"
"10 Very willing to take risks","2013","Part Time","middle vocational","24","","","","10"
"10 Very willing to take risks","2013","Part Time","vocational + Abi","4","","","","10"
"2","2013","Part Time","vocational + Abi","50","0.151418283559143","0.113702828843958","0.189133738274329","2"
"2","2013","Part Time","higher vocational","40","0.12934645337472","0.0890939949980535","0.169598911751386","2"
"2","2013","Part Time","higher education","154","0.14022481633679","0.118937175420706","0.161512457252873","2"
"2","2013","Full Time","in school","","","","","2"
"2","2013","Full Time","inadequately","6","","","","2"
"2","2013","Full Time","general elemantary","30","0.0760163111102945","0.0500118899720557","0.102020732248533","2"
"2","2013","Full Time","middle vocational","338","0.0954584425208665","0.0853294401430709","0.105587444898662","2"
"2","2013","Full Time","vocational + Abi","62","0.137086048275169","0.107552909682534","0.166619186867804","2"
"2","2013","Full Time","higher vocational","70","0.109076620717306","0.0844790892865947","0.133674152148017","2"
"2","2013","Part Time","general elemantary","38","0.0889021280710473","0.0607643104477497","0.117039945694345","2"
"2","2013","Part Time","middle vocational","313","0.125006069601056","0.111665690604966","0.138346448597147","2"
"2","2013","Not Working","in school","17","","","","2"
"2","2013","Not Working","inadequately","55","0.144960183619742","0.11108812616657","0.178832241072915","2"
"2","2013","Not Working","general elemantary","283","0.133465160616404","0.119080187992639","0.14785013324017","2"
"2","2013","Not Working","middle vocational","695","0.125120408012493","0.116393947881534","0.133846868143452","2"
"2","2013","Full Time","higher education","250","0.113911679735731","0.100358955288198","0.127464404183264","2"
"2","2013","Part Time","in school","6","","","","2"
"2","2013","Part Time","inadequately","2","","","","2"
"2","2013","Not Working","vocational + Abi","104","0.16659721047538","0.141062391891109","0.192132029059652","2"
"2","2013","Not Working","higher vocational","61","0.130740799635227","0.101012858456387","0.160468740814067","2"
"2","2013","Not Working","higher education","257","0.101528345507313","0.0893014800868897","0.113755210927737","2"
"3","2013","Full Time","higher vocational","84","0.148493610994912","0.120435828216253","0.17655139377357","3"
"3","2013","Full Time","higher education","353","0.179160789275767","0.162801873933499","0.195519704618035","3"
"3","2013","Full Time","in school","","","","","3"
"3","2013","Full Time","inadequately","2","","","","3"
"3","2013","Full Time","general elemantary","46","0.11642619880497","0.0849553528283271","0.147897044781613","3"
"3","2013","Full Time","middle vocational","423","0.132723088348361","0.121028165245466","0.144418011451256","3"
"3","2013","Full Time","vocational + Abi","90","0.192269859252876","0.158430823592573","0.22610889491318","3"
"3","2013","Part Time","inadequately","1","","","","3"
"3","2013","Part Time","general elemantary","48","0.0986956023308284","0.069208203639813","0.128183001021844","3"
"3","2013","Part Time","middle vocational","337","0.130611465383835","0.117019016679444","0.144203914088225","3"
"3","2013","Part Time","vocational + Abi","61","0.144547247306879","0.107548563010339","0.181545931603419","3"
"3","2013","Part Time","higher vocational","44","0.157203244369352","0.113543152995252","0.200863335743451","3"
"3","2013","Part Time","higher education","163","0.1628455595839","0.140208844944028","0.185482274223773","3"
"3","2013","Not Working","in school","27","","","","3"
"3","2013","Not Working","inadequately","49","0.125345468324876","0.0934890726703896","0.157201863979362","3"
"3","2013","Not Working","general elemantary","246","0.116643455096807","0.103065628059304","0.13022128213431","3"
"3","2013","Not Working","middle vocational","708","0.127764352934501","0.118959509139698","0.136569196729305","3"
"3","2013","Part Time","in school","7","","","","3"
"3","2013","Not Working","higher education","297","0.137243786736488","0.123313512015155","0.151174061457822","3"
"3","2013","Not Working","vocational + Abi","118","0.168164549752055","0.142534032196496","0.193795067307615","3"
"3","2013","Not Working","higher vocational","65","0.139726058000916","0.109152801211947","0.170299314789885","3"
"4","2013","Full Time","higher education","239","0.110942361563438","0.0975450506486711","0.124339672478204","4"
"4","2013","Part Time","in school","2","","","","4"
"4","2013","Part Time","inadequately","3","","","","4"
"4","2013","Part Time","middle vocational","223","0.107390032395593","0.0949014555567743","0.119878609234412","4"
"4","2013","Full Time","in school","","","","","4"
"4","2013","Full Time","inadequately","3","","","","4"
"4","2013","Full Time","general elemantary","35","0.115161613601319","0.0838397573962257","0.146483469806412","4"
"4","2013","Full Time","middle vocational","275","0.0785398989585789","0.0692667192678777","0.0878130786492801","4"
"4","2013","Full Time","vocational + Abi","54","0.0876027570841122","0.0633265910648388","0.111878923103386","4"
"4","2013","Full Time","higher vocational","56","0.0838281289131498","0.0619611456710702","0.105695112155229","4"
"4","2013","Part Time","general elemantary","25","","","","4"
"4","2013","Part Time","vocational + Abi","24","","","","4"
"4","2013","Part Time","higher vocational","31","0.141552385550155","0.0997397102594842","0.183365060840826","4"
"4","2013","Part Time","higher education","105","0.0943164779369575","0.0763978536443034","0.112235102229612","4"
"4","2013","Not Working","higher education","231","0.0959514521237782","0.0840283039903316","0.107874600257225","4"
"4","2013","Not Working","in school","27","","","","4"
"4","2013","Not Working","inadequately","20","","","","4"
"4","2013","Not Working","general elemantary","152","0.0852596386026794","0.0734468417998902","0.0970724354054686","4"
"4","2013","Not Working","middle vocational","447","0.0903420513888481","0.0827809698217279","0.0979031329559684","4"
"4","2013","Not Working","higher vocational","49","0.0901478119891486","0.0648927968262365","0.115402827152061","4"
"4","2013","Not Working","vocational + Abi","49","0.0577694527173054","0.0417812680498853","0.0737576373847255","4"
"5","2013","Full Time","in school","","","","","5"
"5","2013","Full Time","inadequately","12","","","","5"
"5","2013","Full Time","general elemantary","80","0.207917264709899","0.168098095617639","0.247736433802158","5"
"5","2013","Full Time","middle vocational","642","0.212890288671331","0.198779840772188","0.227000736570474","5"
"5","2013","Full Time","vocational + Abi","93","0.197724510413875","0.163524893140497","0.231924127687253","5"
"5","2013","Full Time","higher vocational","120","0.194443347888932","0.16321492166838","0.225671774109485","5"
"5","2013","Full Time","higher education","326","0.155610699073553","0.140147652563812","0.171073745583294","5"
"5","2013","Part Time","in school","9","","","","5"
"5","2013","Part Time","inadequately","9","","","","5"
"5","2013","Part Time","general elemantary","82","0.187908992004097","0.149287597738223","0.226530386269972","5"
"5","2013","Part Time","middle vocational","507","0.211848138206601","0.195365854845757","0.228330421567445","5"
"5","2013","Part Time","vocational + Abi","57","0.173566760212632","0.133717476408058","0.213416044017206","5"
"5","2013","Part Time","higher vocational","48","0.230043032234051","0.179561767286019","0.280524297182083","5"
"5","2013","Part Time","higher education","191","0.191242167260815","0.167130695449157","0.215353639072474","5"
"5","2013","Not Working","in school","61","0.189054683007535","0.148719566972289","0.229389799042781","5"
"5","2013","Not Working","inadequately","79","0.172756886829395","0.136385630097359","0.209128143561431","5"
"5","2013","Not Working","general elemantary","362","0.160230031156489","0.144713873017918","0.175746189295061","5"
"5","2013","Not Working","middle vocational","1128","0.204738382032758","0.194095615517884","0.215381148547633","5"
