"plh0175","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1986","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1986","35-65 y.","no migration background","350","0.0899635071309786","0.0808214574998123","0.0991055567621449","9"
"9 on Scale 1 to 10","1986","66 and older","no migration background","106","0.105916623006067","0.0866891763662098","0.125144069645924","9"
"9 on Scale 1 to 10","1986","66 and older","direct migration background","2","","","","9"
"9 on Scale 1 to 10","1986","16-34 y.","no migration background","254","0.0917465711189081","0.0810275289582639","0.102465613279552","9"
"9 on Scale 1 to 10","1986","16-34 y.","direct migration background","92","0.0872807200976761","0.070478710730178","0.104082729465174","9"
"9 on Scale 1 to 10","1986","16-34 y.","indirect migration background","13","","","","9"
"9 on Scale 1 to 10","1986","35-65 y.","direct migration background","125","0.0645753523058369","0.0528507082630586","0.0762999963486152","9"
"9 on Scale 1 to 10","1986","35-65 y.","indirect migration background","2","","","","9"
"0 Completely dissatisfied","1987","16-34 y.","no migration background","60","0.0237289721181498","0.0180393243028898","0.0294186199334098","0"
"0 Completely dissatisfied","1987","16-34 y.","direct migration background","24","","","","0"
"0 Completely dissatisfied","1987","16-34 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","no migration background","56","0.0173839088722397","0.0131409875465759","0.0216268301979034","0"
"0 Completely dissatisfied","1987","35-65 y.","direct migration background","31","0.0235614661519317","0.0163406406406048","0.0307822916632587","0"
"0 Completely dissatisfied","1987","35-65 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1987","66 and older","no migration background","8","","","","0"
"0 Completely dissatisfied","1987","66 and older","direct migration background","1","","","","0"
"0 Completely dissatisfied","1987","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1987","16-34 y.","no migration background","31","0.0110390132374355","0.00713316443092708","0.0149448620439439","1"
"1 on Scale 1 to 10","1987","16-34 y.","direct migration background","17","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","no migration background","46","0.0131946911074331","0.0094903183883548","0.0168990638265115","1"
"1 on Scale 1 to 10","1987","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1987","66 and older","no migration background","6","","","","1"
"1 on Scale 1 to 10","1987","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","direct migration background","30","0.0144793752345507","0.00879253522736094","0.0201662152417404","1"
"10 Completely satisfied","1987","16-34 y.","no migration background","190","0.0670353390749633","0.057686768237404","0.0763839099125226","10"
"10 Completely satisfied","1987","35-65 y.","direct migration background","114","0.0787219262485142","0.0659013819540818","0.0915424705429467","10"
"10 Completely satisfied","1987","16-34 y.","direct migration background","76","0.0592397110943439","0.045008018588097","0.0734714036005908","10"
"10 Completely satisfied","1987","16-34 y.","indirect migration background","16","","","","10"
"10 Completely satisfied","1987","35-65 y.","no migration background","353","0.0959037497353867","0.0863444858033261","0.105463013667447","10"
"10 Completely satisfied","1987","35-65 y.","indirect migration background","1","","","","10"
"10 Completely satisfied","1987","66 and older","no migration background","182","0.173819210667049","0.150586008259236","0.197052413074862","10"
"10 Completely satisfied","1987","66 and older","direct migration background","13","","","","10"
"10 Completely satisfied","1987","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1987","35-65 y.","no migration background","94","0.026867579941203","0.0216183019800045","0.0321168579024014","2"
"2 on Scale 1 to 10","1987","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","no migration background","101","0.0377403766817807","0.030616605392413","0.0448641479711483","2"
"2 on Scale 1 to 10","1987","16-34 y.","direct migration background","26","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","direct migration background","52","0.0316316828780964","0.0232997708723217","0.0399635948838712","2"
"2 on Scale 1 to 10","1987","66 and older","no migration background","19","","","","2"
"2 on Scale 1 to 10","1987","66 and older","direct migration background","4","","","","2"
"2 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1987","16-34 y.","no migration background","150","0.0541007500583151","0.0456443639371717","0.0625571361794585","3"
"3 on Scale 1 to 10","1987","16-34 y.","direct migration background","47","0.0534466113886946","0.0398871249105795","0.0670060978668097","3"
"3 on Scale 1 to 10","1987","16-34 y.","indirect migration background","8","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","no migration background","148","0.0441640758006476","0.0374940798152681","0.050834071786027","3"
"3 on Scale 1 to 10","1987","35-65 y.","direct migration background","91","0.0465435743809907","0.0365148999896998","0.0565722487722816","3"
"3 on Scale 1 to 10","1987","66 and older","no migration background","34","0.0391965413108316","0.0272988199053038","0.0510942627163594","3"
"3 on Scale 1 to 10","1987","66 and older","direct migration background","2","","","","3"
"3 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1987","35-65 y.","direct migration background","116","0.0548695584930289","0.0440284211018131","0.0657106958842448","4"
"4 on Scale 1 to 10","1987","16-34 y.","no migration background","158","0.0613363164882716","0.0523666855421226","0.0703059474344206","4"
"4 on Scale 1 to 10","1987","16-34 y.","direct migration background","60","0.0512162919869017","0.0379271092595433","0.0645054747142601","4"
"4 on Scale 1 to 10","1987","35-65 y.","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1987","66 and older","no migration background","39","0.0374351333933471","0.0257971605725723","0.0490731062141218","4"
"4 on Scale 1 to 10","1987","66 and older","direct migration background","1","","","","4"
"4 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1987","35-65 y.","no migration background","189","0.0525935434650131","0.045346953123273","0.0598401338067532","4"
"4 on Scale 1 to 10","1987","16-34 y.","indirect migration background","6","","","","4"
"5 on Scale 1 to 10","1987","16-34 y.","no migration background","464","0.17364712712869","0.159486669362745","0.187807584894636","5"
"5 on Scale 1 to 10","1987","16-34 y.","direct migration background","204","0.18327254894904","0.159948825471577","0.206596272426503","5"
"5 on Scale 1 to 10","1987","35-65 y.","direct migration background","308","0.186780167311954","0.168226378856407","0.205333955767502","5"
"5 on Scale 1 to 10","1987","16-34 y.","indirect migration background","24","","","","5"
"5 on Scale 1 to 10","1987","35-65 y.","no migration background","570","0.162444770639707","0.150470228419134","0.17441931286028","5"
"5 on Scale 1 to 10","1987","66 and older","no migration background","135","0.13388278360632","0.113005531024545","0.154760036188095","5"
"5 on Scale 1 to 10","1987","66 and older","direct migration background","6","","","","5"
"5 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1987","35-65 y.","indirect migration background","2","","","","5"
"6 on Scale 1 to 10","1987","16-34 y.","no migration background","312","0.1120390662915","0.100248290227424","0.123829842355576","6"
"6 on Scale 1 to 10","1987","16-34 y.","direct migration background","133","0.134903549312762","0.114308892916931","0.155498205708593","6"
"6 on Scale 1 to 10","1987","35-65 y.","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","1987","66 and older","no migration background","109","0.106545589778988","0.0876297084630108","0.125461471094965","6"
"6 on Scale 1 to 10","1987","16-34 y.","indirect migration background","15","","","","6"
"6 on Scale 1 to 10","1987","35-65 y.","no migration background","396","0.108912547827956","0.0987991184141155","0.119025977241797","6"
"6 on Scale 1 to 10","1987","35-65 y.","direct migration background","226","0.132941453431781","0.116778613842187","0.149104293021375","6"
"6 on Scale 1 to 10","1987","66 and older","direct migration background","4","","","","6"
"6 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1987","16-34 y.","no migration background","461","0.169577679952823","0.155549718218895","0.183605641686751","7"
"7 on Scale 1 to 10","1987","16-34 y.","direct migration background","182","0.167492565434161","0.144981169579472","0.19000396128885","7"
"7 on Scale 1 to 10","1987","16-34 y.","indirect migration background","19","","","","7"
"7 on Scale 1 to 10","1987","35-65 y.","indirect migration background","4","","","","7"
"7 on Scale 1 to 10","1987","66 and older","no migration background","162","0.158955590109384","0.136538976282809","0.181372203935959","7"
"7 on Scale 1 to 10","1987","35-65 y.","no migration background","638","0.174522146212114","0.162200256694389","0.186844035729839","7"
"7 on Scale 1 to 10","1987","35-65 y.","direct migration background","312","0.17380712454588","0.155767074006525","0.191847175085235","7"
"7 on Scale 1 to 10","1987","66 and older","direct migration background","10","","","","7"
"7 on Scale 1 to 10","1987","66 and older","indirect migration background","2","","","","7"
"8 on Scale 1 to 10","1987","16-34 y.","no migration background","574","0.198935364043198","0.184012557894198","0.213858170192198","8"
"8 on Scale 1 to 10","1987","16-34 y.","direct migration background","193","0.200175635249826","0.17605362376276","0.224297646736892","8"
"8 on Scale 1 to 10","1987","16-34 y.","indirect migration background","32","0.204111672081087","0.13828122068926","0.269942123472913","8"
"8 on Scale 1 to 10","1987","35-65 y.","indirect migration background","9","","","","8"
"8 on Scale 1 to 10","1987","66 and older","no migration background","227","0.224775940231799","0.199183530738346","0.250368349725251","8"
"8 on Scale 1 to 10","1987","35-65 y.","no migration background","835","0.220693105104315","0.20722991535987","0.23415629484876","8"
"8 on Scale 1 to 10","1987","35-65 y.","direct migration background","303","0.199277261200667","0.180260647102694","0.21829387529864","8"
"8 on Scale 1 to 10","1987","66 and older","direct migration background","10","","","","8"
"8 on Scale 1 to 10","1987","66 and older","indirect migration background","1","","","","8"
"9 on Scale 1 to 10","1987","66 and older","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","1987","16-34 y.","no migration background","248","0.0908199949248723","0.0800782114046435","0.101561778445101","9"
"9 on Scale 1 to 10","1987","16-34 y.","direct migration background","95","0.0827486672476786","0.0661399811535293","0.0993573533418278","9"
