"ple0081_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"No","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"No","2003","Saxony","1-pers.-HH","","","",""
"No","2003","Saxony","(Married) couple without C. ","","","",""
"No","2003","Saxony","Single parent ","","","",""
"No","2003","Saxony","Couple + C. LE 16 ","","","",""
"No","2003","Saxony","Couple + C. GT 16 ","","","",""
"No","2003","Saxony","Couple + C. LE and GT 16","","","",""
"No","2003","Saxony-Anhalt","1-pers.-HH","","","",""
"No","2003","Saxony-Anhalt","(Married) couple without C. ","","","",""
"No","2003","Saxony-Anhalt","Single parent ","","","",""
"No","2003","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"No","2003","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"No","2003","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"No","2003","Thuringia","1-pers.-HH","","","",""
"No","2003","Thuringia","(Married) couple without C. ","","","",""
"No","2003","Thuringia","Single parent ","","","",""
"No","2003","Thuringia","Couple + C. LE 16 ","","","",""
"No","2003","Thuringia","Couple + C. GT 16 ","","","",""
"No","2003","Thuringia","Couple + C. LE and GT 16","","","",""
"Yes","2004","Schleswig-Holstein","1-pers.-HH","33","0.398610430059262","0.298562881345465","0.498657978773059"
"Yes","2004","Schleswig-Holstein","(Married) couple without C. ","64","0.255839032710382","0.203105476216348","0.308572589204416"
"Yes","2004","Schleswig-Holstein","Single parent ","17","","",""
"Yes","2004","Schleswig-Holstein","Couple + C. LE 16 ","32","0.281140496562184","0.202954325815457","0.35932666730891"
"Yes","2004","Schleswig-Holstein","Couple + C. GT 16 ","35","0.345247670879459","0.25013981758537","0.440355524173548"
"Yes","2004","Schleswig-Holstein","Couple + C. LE and GT 16","19","","",""
"Yes","2004","Hamburg","1-pers.-HH","24","","",""
"Yes","2004","Hamburg","(Married) couple without C. ","33","0.446913636118421","0.351361654102559","0.542465618134283"
"Yes","2004","Hamburg","Single parent ","5","","",""
"Yes","2004","Hamburg","Couple + C. LE 16 ","9","","",""
"Yes","2004","Hamburg","Couple + C. GT 16 ","8","","",""
"Yes","2004","Hamburg","Couple + C. LE and GT 16","6","","",""
"Yes","2004","Lower Saxony","1-pers.-HH","67","0.283231044172718","0.225001392344788","0.341460696000648"
"Yes","2004","Lower Saxony","(Married) couple without C. ","131","0.208375392714535","0.175985278444867","0.240765506984203"
"Yes","2004","Lower Saxony","Single parent ","42","0.514228050420877","0.411539625371207","0.616916475470546"
"Yes","2004","Lower Saxony","Couple + C. LE 16 ","150","0.370456057356776","0.322279494332913","0.418632620380639"
"Yes","2004","Lower Saxony","Couple + C. GT 16 ","107","0.332052789327624","0.282643339936996","0.381462238718253"
"Yes","2004","Lower Saxony","Couple + C. LE and GT 16","51","0.400989810581111","0.324327476399095","0.477652144763128"
"Yes","2004","Bremen","1-pers.-HH","10","","",""
"Yes","2004","Bremen","(Married) couple without C. ","17","","",""
"Yes","2004","Bremen","Single parent ","6","","",""
"Yes","2004","Bremen","Couple + C. LE 16 ","9","","",""
"Yes","2004","Bremen","Couple + C. GT 16 ","10","","",""
"Yes","2004","Bremen","Couple + C. LE and GT 16","5","","",""
"Yes","2004","North Rhine-Westphalia","1-pers.-HH","184","0.31053726711294","0.273073491414566","0.348001042811314"
"Yes","2004","North Rhine-Westphalia","(Married) couple without C. ","415","0.243076656213655","0.222065497591784","0.264087814835526"
"Yes","2004","North Rhine-Westphalia","Single parent ","99","0.514568972763026","0.445129387783744","0.584008557742308"
"Yes","2004","North Rhine-Westphalia","Couple + C. LE 16 ","322","0.359945104995751","0.328013924403945","0.391876285587557"
"Yes","2004","North Rhine-Westphalia","Couple + C. GT 16 ","255","0.324560604888428","0.292095575744274","0.357025634032581"
"Yes","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","137","0.359887290420997","0.310782197312054","0.40899238352994"
"Yes","2004","Hesse","1-pers.-HH","57","0.285448126578735","0.220544031595988","0.350352221561482"
"Yes","2004","Hesse","(Married) couple without C. ","130","0.246392681030412","0.209497563092266","0.283287798968557"
"Yes","2004","Hesse","Single parent ","22","","",""
"Yes","2004","Hesse","Couple + C. LE 16 ","100","0.288890641302253","0.238678255632337","0.33910302697217"
"Yes","2004","Hesse","Couple + C. GT 16 ","67","0.379444426217838","0.314581984972382","0.444306867463294"
"Yes","2004","Hesse","Couple + C. LE and GT 16","30","0.273543373961232","0.188681405253152","0.358405342669311"
"Yes","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","60","0.302591991252705","0.237272398202698","0.367911584302712"
"Yes","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","85","0.215709000491386","0.17488754022087","0.256530460761903"
"Yes","2004","Rhineland-Palatinate,Saarland","Single parent ","29","","",""
"Yes","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","112","0.416285605582284","0.357487666016003","0.475083545148564"
"Yes","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","55","0.306183255361673","0.241984205227605","0.370382305495742"
"Yes","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","55","0.379638466858374","0.296850224732307","0.46242670898444"
"Yes","2004","Baden-Württemberg","1-pers.-HH","100","0.30074540421374","0.25065698569139","0.35083382273609"
"Yes","2004","Baden-Württemberg","(Married) couple without C. ","184","0.210153092718007","0.182026318697195","0.238279866738819"
"Yes","2004","Baden-Württemberg","Single parent ","57","0.428040826044546","0.343950239372533","0.512131412716559"
"Yes","2004","Baden-Württemberg","Couple + C. LE 16 ","167","0.327155794637714","0.288639435285558","0.36567215398987"
"Yes","2004","Baden-Württemberg","Couple + C. GT 16 ","116","0.227438735230659","0.188047269307869","0.26683020115345"
"Yes","2004","Baden-Württemberg","Couple + C. LE and GT 16","85","0.323018676110269","0.268439660657359","0.377597691563179"
"Yes","2004","Bavaria","1-pers.-HH","119","0.26340559514786","0.219801049734076","0.307010140561643"
"Yes","2004","Bavaria","(Married) couple without C. ","206","0.211030740048311","0.185457746691743","0.236603733404879"
"Yes","2004","Bavaria","Single parent ","67","0.358240556077641","0.285518966250035","0.430962145905248"
"Yes","2004","Bavaria","Couple + C. LE 16 ","172","0.307395418726115","0.271046278588306","0.343744558863924"
"Yes","2004","Bavaria","Couple + C. GT 16 ","158","0.336181143504076","0.298062840964268","0.374299446043885"
"Yes","2004","Bavaria","Couple + C. LE and GT 16","78","0.337233211819232","0.277170470406472","0.397295953231992"
"Yes","2004","Berlin","1-pers.-HH","78","0.406624620917356","0.337503810277396","0.475745431557316"
"Yes","2004","Berlin","(Married) couple without C. ","72","0.294568386525253","0.236409964215284","0.352726808835222"
"Yes","2004","Berlin","Single parent ","31","0.57892667311826","0.456029217449843","0.701824128786677"
"Yes","2004","Berlin","Couple + C. LE 16 ","42","0.392446677706565","0.30650184374292","0.47839151167021"
"Yes","2004","Berlin","Couple + C. GT 16 ","43","0.365548932375097","0.280785394588094","0.4503124701621"
"Yes","2004","Berlin","Couple + C. LE and GT 16","17","","",""
"Yes","2004","Brandenburg","1-pers.-HH","35","0.27924580903959","0.198977449350194","0.359514168728985"
"Yes","2004","Brandenburg","(Married) couple without C. ","71","0.203631809131134","0.161382935035557","0.245880683226711"
"Yes","2004","Brandenburg","Single parent ","29","","",""
"Yes","2004","Brandenburg","Couple + C. LE 16 ","36","0.309300023045302","0.22794732788852","0.390652718202083"
"Yes","2004","Brandenburg","Couple + C. GT 16 ","48","0.292792766923538","0.225755704268876","0.359829829578201"
"Yes","2004","Brandenburg","Couple + C. LE and GT 16","22","","",""
"Yes","2004","Mecklenburg-Western Pomerania","1-pers.-HH","25","","",""
"Yes","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","31","0.171522301021024","0.115349542991989","0.227695059050059"
"Yes","2004","Mecklenburg-Western Pomerania","Single parent ","14","","",""
"Yes","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","30","0.300818876095752","0.201555611457485","0.400082140734019"
"Yes","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","28","","",""
"Yes","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","17","","",""
"Yes","2004","Saxony","1-pers.-HH","53","0.256081664360828","0.196623048954816","0.31554027976684"
"Yes","2004","Saxony","(Married) couple without C. ","115","0.208035509110617","0.174625380192951","0.241445638028284"
"Yes","2004","Saxony","Single parent ","33","0.3769772768037","0.274551705454339","0.479402848153062"
"Yes","2004","Saxony","Couple + C. LE 16 ","68","0.306927745141616","0.246796360753783","0.367059129529449"
"Yes","2004","Saxony","Couple + C. GT 16 ","98","0.32665512545054","0.276433680336365","0.376876570564715"
"Yes","2004","Saxony","Couple + C. LE and GT 16","27","","",""
"Yes","2004","Saxony-Anhalt","1-pers.-HH","35","0.276757828261395","0.194988392937482","0.358527263585309"
"Yes","2004","Saxony-Anhalt","(Married) couple without C. ","67","0.154644849597262","0.115091532904307","0.194198166290218"
"Yes","2004","Saxony-Anhalt","Single parent ","22","","",""
"Yes","2004","Saxony-Anhalt","Couple + C. LE 16 ","50","0.450894493756488","0.363314963052621","0.538474024460355"
"Yes","2004","Saxony-Anhalt","Couple + C. GT 16 ","78","0.34625065644595","0.284358431110107","0.408142881781792"
"Yes","2004","Saxony-Anhalt","Couple + C. LE and GT 16","32","0.42182531059434","0.306953154663369","0.536697466525312"
"Yes","2004","Thuringia","1-pers.-HH","47","0.409575796120339","0.319305496544558","0.499846095696121"
"Yes","2004","Thuringia","(Married) couple without C. ","65","0.170333544598505","0.127651834009464","0.213015255187546"
"Yes","2004","Thuringia","Single parent ","19","","",""
"Yes","2004","Thuringia","Couple + C. LE 16 ","34","0.190303978725831","0.125966356096933","0.254641601354728"
"Yes","2004","Thuringia","Couple + C. GT 16 ","79","0.363302021083998","0.30059812678604","0.426005915381956"
"Yes","2004","Thuringia","Couple + C. LE and GT 16","28","","",""
"No","2004","Schleswig-Holstein","1-pers.-HH","59","0.601389569940738","0.501342021226941","0.701437118654535"
"No","2004","Schleswig-Holstein","(Married) couple without C. ","199","0.744160967289618","0.691427410795584","0.796894523783652"
"No","2004","Schleswig-Holstein","Single parent ","13","","",""
"No","2004","Schleswig-Holstein","Couple + C. LE 16 ","95","0.718859503437816","0.64067333269109","0.797045674184543"
"No","2004","Schleswig-Holstein","Couple + C. GT 16 ","61","0.654752329120541","0.559644475826452","0.74986018241463"
"No","2004","Schleswig-Holstein","Couple + C. LE and GT 16","46","0.649389976665561","0.533390409952351","0.76538954337877"
"No","2004","Hamburg","1-pers.-HH","45","0.603581912474266","0.488165283625412","0.71899854132312"
"No","2004","Hamburg","(Married) couple without C. ","71","0.553086363881579","0.457534381865717","0.648638345897441"
"No","2004","Hamburg","Single parent ","9","","",""
"No","2004","Hamburg","Couple + C. LE 16 ","45","0.830472760969029","0.730395905277255","0.930549616660803"
"No","2004","Hamburg","Couple + C. GT 16 ","22","","",""
"No","2004","Hamburg","Couple + C. LE and GT 16","17","","",""
"No","2004","Lower Saxony","1-pers.-HH","163","0.716768955827282","0.658539303999352","0.774998607655212"
"No","2004","Lower Saxony","(Married) couple without C. ","473","0.791624607285465","0.759234493015797","0.824014721555133"
"No","2004","Lower Saxony","Single parent ","49","0.485771949579123","0.383083524529454","0.588460374628793"
"No","2004","Lower Saxony","Couple + C. LE 16 ","236","0.629543942643224","0.581367379619361","0.677720505667087"
"No","2004","Lower Saxony","Couple + C. GT 16 ","242","0.667947210672376","0.618537761281747","0.717356660063004"
"No","2004","Lower Saxony","Couple + C. LE and GT 16","106","0.599010189418889","0.522347855236872","0.675672523600905"
"No","2004","Bremen","1-pers.-HH","22","","",""
"No","2004","Bremen","(Married) couple without C. ","48","0.756237016744317","0.651860149782713","0.860613883705921"
"No","2004","Bremen","Single parent ","1","","",""
"No","2004","Bremen","Couple + C. LE 16 ","20","","",""
"No","2004","Bremen","Couple + C. GT 16 ","13","","",""
"No","2004","Bremen","Couple + C. LE and GT 16","7","","",""
"No","2004","North Rhine-Westphalia","1-pers.-HH","402","0.68946273288706","0.651998957188686","0.726926508585434"
"No","2004","North Rhine-Westphalia","(Married) couple without C. ","1186","0.756923343786345","0.735912185164474","0.777934502408216"
"No","2004","North Rhine-Westphalia","Single parent ","100","0.485431027236974","0.415991442257692","0.554870612216256"
"No","2004","North Rhine-Westphalia","Couple + C. LE 16 ","546","0.640054895004249","0.608123714412443","0.671986075596055"
"No","2004","North Rhine-Westphalia","Couple + C. GT 16 ","544","0.675439395111572","0.642974365967419","0.707904424255726"
"No","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","230","0.640112709579003","0.59100761647006","0.689217802687946"
"No","2004","Hesse","1-pers.-HH","129","0.714551873421265","0.649647778438518","0.779455968404012"
"No","2004","Hesse","(Married) couple without C. ","394","0.753607318969588","0.716712201031443","0.790502436907734"
"No","2004","Hesse","Single parent ","31","0.518841638572935","0.384326369110721","0.653356908035149"
"No","2004","Hesse","Couple + C. LE 16 ","213","0.711109358697746","0.66089697302783","0.761321744367663"
"No","2004","Hesse","Couple + C. GT 16 ","148","0.620555573782162","0.555693132536706","0.685418015027618"
"No","2004","Hesse","Couple + C. LE and GT 16","76","0.726456626038768","0.641594657330689","0.811318594746848"
"No","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","130","0.697408008747295","0.632088415697288","0.762727601797302"
"No","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","305","0.784290999508614","0.743469539238097","0.82511245977913"
"No","2004","Rhineland-Palatinate,Saarland","Single parent ","41","0.617389468890539","0.503533149750737","0.73124578803034"
"No","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","158","0.583714394417716","0.524916454851436","0.642512333983997"
"No","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","143","0.693816744638327","0.629617694504258","0.758015794772396"
"No","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","77","0.620361533141626","0.53757329101556","0.703149775267693"
"No","2004","Baden-Württemberg","1-pers.-HH","222","0.69925459578626","0.64916617726391","0.74934301430861"
"No","2004","Baden-Württemberg","(Married) couple without C. ","622","0.789846907281993","0.761720133261181","0.817973681302805"
"No","2004","Baden-Württemberg","Single parent ","76","0.571959173955454","0.487868587283441","0.656049760627467"
"No","2004","Baden-Württemberg","Couple + C. LE 16 ","403","0.672844205362286","0.63432784601013","0.711360564714442"
"No","2004","Baden-Württemberg","Couple + C. GT 16 ","319","0.772561264769341","0.733169798846551","0.811952730692131"
"No","2004","Baden-Württemberg","Couple + C. LE and GT 16","197","0.676981323889731","0.622402308436821","0.731560339342641"
"No","2004","Bavaria","1-pers.-HH","273","0.73659440485214","0.692989859438357","0.780198950265924"
"No","2004","Bavaria","(Married) couple without C. ","772","0.788969259951689","0.763396266595121","0.814542253308257"
"No","2004","Bavaria","Single parent ","100","0.641759443922359","0.569037854094752","0.714481033749965"
"No","2004","Bavaria","Couple + C. LE 16 ","447","0.692604581273885","0.656255441136076","0.728953721411694"
"No","2004","Bavaria","Couple + C. GT 16 ","432","0.663818856495924","0.625700553956115","0.701937159035732"
"No","2004","Bavaria","Couple + C. LE and GT 16","160","0.662766788180768","0.602704046768008","0.722829529593528"
"No","2004","Berlin","1-pers.-HH","116","0.593375379082644","0.524254568442684","0.662496189722604"
