"ple0081_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Lower Saxony","general elemantary","69","0.277474767200452","0.220105616648685","0.334843917752219"
"Yes","2012","Lower Saxony","middle vocational","301","0.29940093034787","0.271099365344212","0.327702495351527"
"Yes","2012","Lower Saxony","vocational + Abi","26","","",""
"Yes","2012","Lower Saxony","higher vocational","26","","",""
"Yes","2012","Lower Saxony","higher education","71","0.193195940143982","0.151893323330189","0.234498556957776"
"Yes","2012","Bremen","in school","1","","",""
"Yes","2012","Bremen","inadequately","","","",""
"Yes","2012","Bremen","general elemantary","4","","",""
"Yes","2012","Bremen","middle vocational","17","","",""
"Yes","2012","Bremen","vocational + Abi","2","","",""
"Yes","2012","Bremen","higher vocational","2","","",""
"Yes","2012","Bremen","higher education","6","","",""
"Yes","2012","North Rhine-Westphalia","in school","9","","",""
"Yes","2012","North Rhine-Westphalia","inadequately","22","","",""
"Yes","2012","North Rhine-Westphalia","general elemantary","147","0.278681568212374","0.238572265671179","0.31879087075357"
"Yes","2012","North Rhine-Westphalia","middle vocational","554","0.300467434732884","0.279798415850917","0.32113645361485"
"Yes","2012","North Rhine-Westphalia","vocational + Abi","79","0.279904123788674","0.230560124996199","0.329248122581149"
"Yes","2012","North Rhine-Westphalia","higher vocational","65","0.250814212843282","0.197609655144956","0.304018770541608"
"Yes","2012","North Rhine-Westphalia","higher education","161","0.199151877582848","0.172690567136931","0.225613188028765"
"Yes","2012","Hesse","in school","8","","",""
"Yes","2012","Hesse","inadequately","10","","",""
"Yes","2012","Hesse","general elemantary","53","0.296599529462415","0.22374674195566","0.36945231696917"
"Yes","2012","Hesse","middle vocational","174","0.295650979518566","0.259788813455663","0.331513145581468"
"Yes","2012","Hesse","vocational + Abi","26","","",""
"Yes","2012","Hesse","higher vocational","18","","",""
"Yes","2012","Hesse","higher education","52","0.120918438384078","0.0876528079548022","0.154184068813353"
"Yes","2012","Rhineland-Palatinate,Saarland","in school","4","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","inadequately","7","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","general elemantary","51","0.228019091985623","0.166384152240764","0.289654031730482"
"Yes","2012","Rhineland-Palatinate,Saarland","middle vocational","199","0.294232628902632","0.258129188910158","0.330336068895105"
"Yes","2012","Rhineland-Palatinate,Saarland","vocational + Abi","17","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","higher vocational","23","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","higher education","31","0.124043311997221","0.0785863508252712","0.169500273169171"
"Yes","2012","Baden-Württemberg","in school","5","","",""
"Yes","2012","Baden-Württemberg","inadequately","12","","",""
"Yes","2012","Baden-Württemberg","general elemantary","73","0.252880497462541","0.204880024202022","0.300880970723059"
"Yes","2012","Baden-Württemberg","middle vocational","265","0.243910282272887","0.218937861398095","0.268882703147679"
"Yes","2012","Baden-Württemberg","vocational + Abi","25","","",""
"Yes","2012","Baden-Württemberg","higher vocational","48","0.298866399913636","0.231429065760822","0.366303734066451"
"Yes","2012","Baden-Württemberg","higher education","76","0.167307434178481","0.13513360270779","0.199481265649171"
"Yes","2012","Bavaria","in school","2","","",""
"Yes","2012","Bavaria","inadequately","14","","",""
"Yes","2012","Bavaria","general elemantary","83","0.289786822255907","0.242054008823498","0.337519635688316"
"Yes","2012","Bavaria","middle vocational","477","0.303538545086586","0.281552408729992","0.32552468144318"
"Yes","2012","Bavaria","vocational + Abi","38","0.204215608805077","0.143616560280709","0.264814657329445"
"Yes","2012","Bavaria","higher vocational","56","0.242084783692583","0.185990560097675","0.29817900728749"
"Yes","2012","Bavaria","higher education","91","0.181780709620691","0.152446607086556","0.211114812154825"
"Yes","2012","Berlin","in school","","","",""
"Yes","2012","Berlin","inadequately","7","","",""
"Yes","2012","Berlin","general elemantary","20","","",""
"Yes","2012","Berlin","middle vocational","110","0.339090622931984","0.289064399705466","0.389116846158503"
"Yes","2012","Berlin","vocational + Abi","16","","",""
"Yes","2012","Berlin","higher vocational","13","","",""
"Yes","2012","Berlin","higher education","70","0.204143859149686","0.158532510927029","0.249755207372344"
"Yes","2012","Brandenburg","in school","2","","",""
"Yes","2012","Brandenburg","inadequately","3","","",""
"Yes","2012","Brandenburg","general elemantary","24","","",""
"Yes","2012","Brandenburg","middle vocational","152","0.348471152064089","0.303642728496227","0.39329957563195"
"Yes","2012","Brandenburg","vocational + Abi","18","","",""
"Yes","2012","Brandenburg","higher vocational","12","","",""
"Yes","2012","Brandenburg","higher education","31","0.148478542252245","0.103304468331204","0.193652616173287"
"Yes","2012","Mecklenburg-Western Pomerania","in school","2","","",""
"Yes","2012","Mecklenburg-Western Pomerania","inadequately","3","","",""
"Yes","2012","Mecklenburg-Western Pomerania","general elemantary","10","","",""
"Yes","2012","Mecklenburg-Western Pomerania","middle vocational","104","0.394344482798283","0.335168133556897","0.453520832039668"
"Yes","2012","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Yes","2012","Mecklenburg-Western Pomerania","higher vocational","11","","",""
"Yes","2012","Mecklenburg-Western Pomerania","higher education","23","","",""
"Yes","2012","Saxony","in school","","","",""
"Yes","2012","Saxony","inadequately","2","","",""
"Yes","2012","Saxony","general elemantary","19","","",""
"Yes","2012","Saxony","middle vocational","216","0.281256058599732","0.249883666732369","0.312628450467096"
"Yes","2012","Saxony","vocational + Abi","18","","",""
"Yes","2012","Saxony","higher vocational","21","","",""
"Yes","2012","Saxony","higher education","52","0.13499660100643","0.100224457755499","0.169768744257361"
"Yes","2012","Saxony-Anhalt","in school","3","","",""
"Yes","2012","Saxony-Anhalt","inadequately","5","","",""
"Yes","2012","Saxony-Anhalt","general elemantary","20","","",""
"Yes","2012","Saxony-Anhalt","middle vocational","147","0.297711286643076","0.254442477839992","0.340980095446161"
"Yes","2012","Saxony-Anhalt","vocational + Abi","14","","",""
"Yes","2012","Saxony-Anhalt","higher vocational","22","","",""
"Yes","2012","Saxony-Anhalt","higher education","36","0.157642507405847","0.108704849821255","0.20658016499044"
"Yes","2012","Thuringia","in school","","","",""
"Yes","2012","Thuringia","inadequately","6","","",""
"Yes","2012","Thuringia","general elemantary","15","","",""
"Yes","2012","Thuringia","middle vocational","157","0.296208798891212","0.257519390040987","0.334898207741437"
"Yes","2012","Thuringia","vocational + Abi","9","","",""
"Yes","2012","Thuringia","higher vocational","13","","",""
"Yes","2012","Thuringia","higher education","29","","",""
"No","2012","Schleswig-Holstein","in school","9","","",""
"No","2012","Schleswig-Holstein","inadequately","4","","",""
"No","2012","Schleswig-Holstein","general elemantary","47","0.65422760874303","0.542004282672345","0.766450934813715"
"No","2012","Schleswig-Holstein","middle vocational","264","0.743282134328217","0.69796954534736","0.788594723309074"
"No","2012","Schleswig-Holstein","vocational + Abi","37","0.804784194103676","0.686313462241098","0.923254925966255"
"No","2012","Schleswig-Holstein","higher vocational","34","0.775423863932905","0.650695493856212","0.900152234009598"
"No","2012","Schleswig-Holstein","higher education","84","0.854032095521055","0.78412828728653","0.923935903755581"
"No","2012","Hamburg","in school","4","","",""
"No","2012","Hamburg","inadequately","1","","",""
"No","2012","Hamburg","general elemantary","18","","",""
"No","2012","Hamburg","middle vocational","96","0.603929869419376","0.524048381521988","0.683811357316763"
"No","2012","Hamburg","vocational + Abi","23","","",""
"No","2012","Hamburg","higher vocational","18","","",""
"No","2012","Hamburg","higher education","90","0.786604537713291","0.709690492032604","0.863518583393977"
"No","2012","Lower Saxony","in school","20","","",""
"No","2012","Lower Saxony","inadequately","13","","",""
"No","2012","Lower Saxony","general elemantary","165","0.722525232799548","0.665156082247781","0.779894383351315"
"No","2012","Lower Saxony","middle vocational","705","0.70059906965213","0.672297504648473","0.728900634655788"
"No","2012","Lower Saxony","vocational + Abi","77","0.665025271676327","0.573875711984765","0.756174831367888"
"No","2012","Lower Saxony","higher vocational","85","0.756278270371855","0.676409952352365","0.836146588391344"
"No","2012","Lower Saxony","higher education","280","0.806804059856018","0.765501443042224","0.848106676669811"
"No","2012","Bremen","in school","1","","",""
"No","2012","Bremen","inadequately","1","","",""
"No","2012","Bremen","general elemantary","7","","",""
"No","2012","Bremen","middle vocational","45","0.718405297485548","0.606448813852209","0.830361781118887"
"No","2012","Bremen","vocational + Abi","6","","",""
"No","2012","Bremen","higher vocational","1","","",""
"No","2012","Bremen","higher education","34","0.878840786141474","0.777717442601069","0.979964129681878"
"No","2012","North Rhine-Westphalia","in school","75","0.851928876055405","0.775975811076525","0.927881941034286"
"No","2012","North Rhine-Westphalia","inadequately","42","0.706746890270689","0.59521183925997","0.818281941281407"
"No","2012","North Rhine-Westphalia","general elemantary","333","0.721318431787626","0.68120912924643","0.761427734328821"
"No","2012","North Rhine-Westphalia","middle vocational","1336","0.699532565267116","0.67886354638515","0.720201584149083"
"No","2012","North Rhine-Westphalia","vocational + Abi","239","0.720095876211326","0.670751877418851","0.769439875003801"
"No","2012","North Rhine-Westphalia","higher vocational","190","0.749185787156718","0.695981229458392","0.802390344855044"
"No","2012","North Rhine-Westphalia","higher education","714","0.800848122417152","0.774386811971235","0.827309432863069"
"No","2012","Hesse","in school","27","","",""
"No","2012","Hesse","inadequately","10","","",""
"No","2012","Hesse","general elemantary","98","0.703400470537585","0.63054768303083","0.77625325804434"
"No","2012","Hesse","middle vocational","448","0.704349020481434","0.668486854418532","0.740211186544337"
"No","2012","Hesse","vocational + Abi","87","0.703862708474721","0.619684554498246","0.788040862451196"
"No","2012","Hesse","higher vocational","57","0.826373499866846","0.74064728355373","0.912099716179963"
"No","2012","Hesse","higher education","317","0.879081561615922","0.845815931186647","0.912347192045198"
"No","2012","Rhineland-Palatinate,Saarland","in school","16","","",""
"No","2012","Rhineland-Palatinate,Saarland","inadequately","7","","",""
"No","2012","Rhineland-Palatinate,Saarland","general elemantary","127","0.771980908014377","0.710345968269518","0.833615847759236"
"No","2012","Rhineland-Palatinate,Saarland","middle vocational","413","0.705767371097368","0.669663931104895","0.741870811089842"
"No","2012","Rhineland-Palatinate,Saarland","vocational + Abi","51","0.713138198314546","0.605636123754875","0.820640272874216"
"No","2012","Rhineland-Palatinate,Saarland","higher vocational","63","0.745190738925616","0.65309486061235","0.837286617238883"
"No","2012","Rhineland-Palatinate,Saarland","higher education","171","0.875956688002779","0.830499726830829","0.921413649174729"
"No","2012","Baden-Württemberg","in school","29","","",""
"No","2012","Baden-Württemberg","inadequately","17","","",""
"No","2012","Baden-Württemberg","general elemantary","242","0.747119502537459","0.699119029276941","0.795119975797978"
"No","2012","Baden-Württemberg","middle vocational","871","0.756089717727113","0.731117296852321","0.781062138601905"
"No","2012","Baden-Württemberg","vocational + Abi","119","0.806079977538557","0.741504557730384","0.87065539734673"
"No","2012","Baden-Württemberg","higher vocational","129","0.701133600086364","0.633696265933549","0.768570934239178"
"No","2012","Baden-Württemberg","higher education","441","0.832692565821519","0.800518734350829","0.86486639729221"
"No","2012","Bavaria","in school","25","","",""
"No","2012","Bavaria","inadequately","18","","",""
"No","2012","Bavaria","general elemantary","264","0.710213177744093","0.662480364311683","0.757945991176503"
"No","2012","Bavaria","middle vocational","1203","0.696461454913414","0.67447531855682","0.718447591270008"
"No","2012","Bavaria","vocational + Abi","132","0.795784391194923","0.735185342670555","0.856383439719291"
"No","2012","Bavaria","higher vocational","168","0.757915216307417","0.70182099271251","0.814009439902325"
"No","2012","Bavaria","higher education","573","0.818219290379309","0.788885187845175","0.847553392913444"
"No","2012","Berlin","in school","7","","",""
"No","2012","Berlin","inadequately","2","","",""
"No","2012","Berlin","general elemantary","27","","",""
"No","2012","Berlin","middle vocational","234","0.660909377068016","0.610883153841497","0.710935600294534"
"No","2012","Berlin","vocational + Abi","20","","",""
"No","2012","Berlin","higher vocational","51","0.745161022557514","0.638399171289705","0.851922873825323"
"No","2012","Berlin","higher education","230","0.795856140850314","0.750244792627656","0.841467489072971"
