"pli0098_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2009","66 and older","middle vocational","635","0.292236454934099","0.273149724124335","0.311323185743864"
"Rarely","2009","66 and older","vocational + Abi","30","0.341186113656196","0.246346555876091","0.436025671436302"
"Rarely","2009","66 and older","higher vocational","102","0.334478889066526","0.282622794558548","0.386334983574504"
"Rarely","2009","66 and older","higher education","224","0.249096523364878","0.220586481888078","0.277606564841677"
"Never","2009","16-34 y.","in school","140","0.487780001928997","0.432316018857765","0.543243985000229"
"Never","2009","16-34 y.","inadequately","33","0.86565356751018","0.761267798873183","0.970039336147176"
"Never","2009","16-34 y.","general elemantary","378","0.709316346211058","0.671436444666191","0.747196247755926"
"Never","2009","16-34 y.","middle vocational","1139","0.650697084705372","0.628611336774503","0.672782832636241"
"Never","2009","16-34 y.","vocational + Abi","209","0.568801827810378","0.516004895628349","0.621598759992407"
"Never","2009","16-34 y.","higher vocational","61","0.639587900960389","0.549038409831116","0.730137392089663"
"Never","2009","16-34 y.","higher education","290","0.57315226722908","0.531434341369754","0.614870193088406"
"Never","2009","35-65 y.","in school","","","",""
"Never","2009","35-65 y.","inadequately","49","0.578250145813171","0.472642881167333","0.683857410459009"
"Never","2009","35-65 y.","general elemantary","297","0.521763719254921","0.481284851457965","0.562242587051876"
"Never","2009","35-65 y.","middle vocational","2799","0.575912375889067","0.562332977029447","0.589491774748687"
"Never","2009","35-65 y.","vocational + Abi","270","0.51380269834548","0.472663007472239","0.55494238921872"
"Never","2009","35-65 y.","higher vocational","441","0.480368508570342","0.447799924971861","0.512937092168823"
"Never","2009","35-65 y.","higher education","1391","0.538036044022953","0.518902120721107","0.5571699673248"
"Never","2009","66 and older","in school","","","",""
"Never","2009","66 and older","inadequately","","","",""
"Never","2009","66 and older","general elemantary","264","0.401327476095295","0.364044706961455","0.438610245229134"
"Never","2009","66 and older","middle vocational","1069","0.467056708216821","0.446118208264256","0.487995208169385"
"Never","2009","66 and older","vocational + Abi","43","0.444539550162804","0.345137750322777","0.543941350002831"
"Never","2009","66 and older","higher vocational","145","0.430371874075852","0.375952670185114","0.484791077966591"
"Never","2009","66 and older","higher education","460","0.493942527004775","0.460984584680909","0.526900469328641"
"Daily","2010","16-34 y.","in school","","","",""
"Daily","2010","16-34 y.","inadequately","","","",""
"Daily","2010","16-34 y.","general elemantary","","","",""
"Daily","2010","16-34 y.","middle vocational","","","",""
"Daily","2010","16-34 y.","vocational + Abi","","","",""
"Daily","2010","16-34 y.","higher vocational","","","",""
"Daily","2010","16-34 y.","higher education","","","",""
"Daily","2010","35-65 y.","in school","","","",""
"Daily","2010","35-65 y.","inadequately","","","",""
"Daily","2010","35-65 y.","general elemantary","","","",""
"Daily","2010","35-65 y.","middle vocational","","","",""
"Daily","2010","35-65 y.","vocational + Abi","","","",""
"Daily","2010","35-65 y.","higher vocational","","","",""
"Daily","2010","35-65 y.","higher education","","","",""
"Daily","2010","66 and older","in school","","","",""
"Daily","2010","66 and older","inadequately","","","",""
"Daily","2010","66 and older","general elemantary","","","",""
"Daily","2010","66 and older","middle vocational","","","",""
"Daily","2010","66 and older","vocational + Abi","","","",""
"Daily","2010","66 and older","higher vocational","","","",""
"Daily","2010","66 and older","higher education","","","",""
"Min 1x per week","2010","16-34 y.","in school","","","",""
"Min 1x per week","2010","16-34 y.","inadequately","","","",""
"Min 1x per week","2010","16-34 y.","general elemantary","","","",""
"Min 1x per week","2010","16-34 y.","middle vocational","","","",""
"Min 1x per week","2010","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2010","16-34 y.","higher vocational","","","",""
"Min 1x per week","2010","16-34 y.","higher education","","","",""
"Min 1x per week","2010","35-65 y.","in school","","","",""
"Min 1x per week","2010","35-65 y.","inadequately","","","",""
"Min 1x per week","2010","35-65 y.","general elemantary","","","",""
"Min 1x per week","2010","35-65 y.","middle vocational","","","",""
"Min 1x per week","2010","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2010","35-65 y.","higher vocational","","","",""
"Min 1x per week","2010","35-65 y.","higher education","","","",""
"Min 1x per week","2010","66 and older","in school","","","",""
"Min 1x per week","2010","66 and older","inadequately","","","",""
"Min 1x per week","2010","66 and older","general elemantary","","","",""
"Min 1x per week","2010","66 and older","middle vocational","","","",""
"Min 1x per week","2010","66 and older","vocational + Abi","","","",""
"Min 1x per week","2010","66 and older","higher vocational","","","",""
"Min 1x per week","2010","66 and older","higher education","","","",""
"Min 1x per month","2010","16-34 y.","in school","","","",""
"Min 1x per month","2010","16-34 y.","inadequately","","","",""
"Min 1x per month","2010","16-34 y.","general elemantary","","","",""
"Min 1x per month","2010","16-34 y.","middle vocational","","","",""
"Min 1x per month","2010","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2010","16-34 y.","higher vocational","","","",""
"Min 1x per month","2010","16-34 y.","higher education","","","",""
"Min 1x per month","2010","35-65 y.","in school","","","",""
"Min 1x per month","2010","35-65 y.","inadequately","","","",""
"Min 1x per month","2010","35-65 y.","general elemantary","","","",""
"Min 1x per month","2010","35-65 y.","middle vocational","","","",""
"Min 1x per month","2010","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2010","35-65 y.","higher vocational","","","",""
"Min 1x per month","2010","35-65 y.","higher education","","","",""
"Min 1x per month","2010","66 and older","in school","","","",""
"Min 1x per month","2010","66 and older","inadequately","","","",""
"Min 1x per month","2010","66 and older","general elemantary","","","",""
"Min 1x per month","2010","66 and older","middle vocational","","","",""
"Min 1x per month","2010","66 and older","vocational + Abi","","","",""
"Min 1x per month","2010","66 and older","higher vocational","","","",""
"Min 1x per month","2010","66 and older","higher education","","","",""
"Rarely","2010","16-34 y.","in school","","","",""
"Rarely","2010","16-34 y.","inadequately","","","",""
"Rarely","2010","16-34 y.","general elemantary","","","",""
"Rarely","2010","16-34 y.","middle vocational","","","",""
"Rarely","2010","16-34 y.","vocational + Abi","","","",""
"Rarely","2010","16-34 y.","higher vocational","","","",""
"Rarely","2010","16-34 y.","higher education","","","",""
"Rarely","2010","35-65 y.","in school","","","",""
"Rarely","2010","35-65 y.","inadequately","","","",""
"Rarely","2010","35-65 y.","general elemantary","","","",""
"Rarely","2010","35-65 y.","middle vocational","","","",""
"Rarely","2010","35-65 y.","vocational + Abi","","","",""
"Rarely","2010","35-65 y.","higher vocational","","","",""
"Rarely","2010","35-65 y.","higher education","","","",""
"Rarely","2010","66 and older","in school","","","",""
"Rarely","2010","66 and older","inadequately","","","",""
"Rarely","2010","66 and older","general elemantary","","","",""
"Rarely","2010","66 and older","middle vocational","","","",""
"Rarely","2010","66 and older","vocational + Abi","","","",""
"Rarely","2010","66 and older","higher vocational","","","",""
"Rarely","2010","66 and older","higher education","","","",""
"Never","2010","16-34 y.","in school","","","",""
"Never","2010","16-34 y.","inadequately","","","",""
"Never","2010","16-34 y.","general elemantary","","","",""
"Never","2010","16-34 y.","middle vocational","","","",""
"Never","2010","16-34 y.","vocational + Abi","","","",""
"Never","2010","16-34 y.","higher vocational","","","",""
"Never","2010","16-34 y.","higher education","","","",""
"Never","2010","35-65 y.","in school","","","",""
"Never","2010","35-65 y.","inadequately","","","",""
"Never","2010","35-65 y.","general elemantary","","","",""
"Never","2010","35-65 y.","middle vocational","","","",""
"Never","2010","35-65 y.","vocational + Abi","","","",""
"Never","2010","35-65 y.","higher vocational","","","",""
"Never","2010","35-65 y.","higher education","","","",""
"Never","2010","66 and older","in school","","","",""
"Never","2010","66 and older","inadequately","","","",""
"Never","2010","66 and older","general elemantary","","","",""
"Never","2010","66 and older","middle vocational","","","",""
"Never","2010","66 and older","vocational + Abi","","","",""
"Never","2010","66 and older","higher vocational","","","",""
"Never","2010","66 and older","higher education","","","",""
"Daily","2011","16-34 y.","in school","","","",""
"Daily","2011","16-34 y.","inadequately","","","",""
"Daily","2011","16-34 y.","general elemantary","","","",""
"Daily","2011","16-34 y.","middle vocational","","","",""
"Daily","2011","16-34 y.","vocational + Abi","","","",""
"Daily","2011","16-34 y.","higher vocational","","","",""
"Daily","2011","16-34 y.","higher education","","","",""
"Daily","2011","35-65 y.","in school","","","",""
"Daily","2011","35-65 y.","inadequately","","","",""
"Daily","2011","35-65 y.","general elemantary","","","",""
"Daily","2011","35-65 y.","middle vocational","","","",""
"Daily","2011","35-65 y.","vocational + Abi","","","",""
"Daily","2011","35-65 y.","higher vocational","","","",""
"Daily","2011","35-65 y.","higher education","","","",""
"Daily","2011","66 and older","in school","","","",""
"Daily","2011","66 and older","inadequately","","","",""
"Daily","2011","66 and older","general elemantary","","","",""
"Daily","2011","66 and older","middle vocational","","","",""
"Daily","2011","66 and older","vocational + Abi","","","",""
"Daily","2011","66 and older","higher vocational","","","",""
"Daily","2011","66 and older","higher education","","","",""
"Min 1x per week","2011","16-34 y.","in school","43","0.0636773858300089","0.0416723089659825","0.0856824626940353"
"Min 1x per week","2011","16-34 y.","inadequately","","","",""
"Min 1x per week","2011","16-34 y.","general elemantary","38","0.0330161985588823","0.0219195570668219","0.0441128400509427"
"Min 1x per week","2011","16-34 y.","middle vocational","149","0.03115208438827","0.0249825199944082","0.0373216487821317"
"Min 1x per week","2011","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2011","16-34 y.","higher vocational","","","",""
"Min 1x per week","2011","16-34 y.","higher education","42","0.024919761735626","0.0148525223400313","0.0349870011312206"
"Min 1x per week","2011","35-65 y.","in school","","","",""
"Min 1x per week","2011","35-65 y.","inadequately","","","",""
"Min 1x per week","2011","35-65 y.","general elemantary","94","0.0804040834978071","0.0645568171021637","0.0962513498934505"
"Min 1x per week","2011","35-65 y.","middle vocational","648","0.0661692388532297","0.0607932379004667","0.0715452398059927"
"Min 1x per week","2011","35-65 y.","vocational + Abi","125","0.0749808116890482","0.0604851213191906","0.0894765020589059"
"Min 1x per week","2011","35-65 y.","higher vocational","106","0.062600506886183","0.0493504768973425","0.0758505368750236"
"Min 1x per week","2011","35-65 y.","higher education","377","0.0716915741510494","0.0638840365881088","0.0794991117139899"
"Min 1x per week","2011","66 and older","in school","","","",""
"Min 1x per week","2011","66 and older","inadequately","","","",""
"Min 1x per week","2011","66 and older","general elemantary","164","0.193651971192215","0.166849361714156","0.220454580670274"
"Min 1x per week","2011","66 and older","middle vocational","335","0.13666262991885","0.123623963470095","0.149701296367604"
"Min 1x per week","2011","66 and older","vocational + Abi","","","",""
"Min 1x per week","2011","66 and older","higher vocational","46","0.136857894584467","0.102301185943786","0.171414603225149"
"Min 1x per week","2011","66 and older","higher education","133","0.144618846710186","0.123748579899288","0.165489113521083"
