"pli0098_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2002","in school","East Germany","","","","","4"
"Rarely","2002","inadequately","West Germany","","","","","4"
"Rarely","2002","inadequately","East Germany","","","","","4"
"Rarely","2002","general elemantary","West Germany","","","","","4"
"Rarely","2002","general elemantary","East Germany","","","","","4"
"Rarely","2002","middle vocational","West Germany","","","","","4"
"Rarely","2002","middle vocational","East Germany","","","","","4"
"Rarely","2002","vocational + Abi","West Germany","","","","","4"
"Rarely","2002","vocational + Abi","East Germany","","","","","4"
"Rarely","2002","higher vocational","West Germany","","","","","4"
"Rarely","2002","higher vocational","East Germany","","","","","4"
"Rarely","2002","higher education","West Germany","","","","","4"
"Rarely","2002","higher education","East Germany","","","","","4"
"Daily","2003","in school","West Germany","","","","","1"
"Daily","2003","in school","East Germany","","","","","1"
"Daily","2003","inadequately","West Germany","4","","","","1"
"Daily","2003","inadequately","East Germany","","","","","1"
"Daily","2003","general elemantary","West Germany","24","","","","1"
"Daily","2003","general elemantary","East Germany","","","","","1"
"Daily","2003","middle vocational","West Germany","30","0.00378517303390071","0.00246385636049075","0.00510648970731066","1"
"Daily","2003","middle vocational","East Germany","4","","","","1"
"Daily","2003","vocational + Abi","West Germany","1","","","","1"
"Daily","2003","vocational + Abi","East Germany","","","","","1"
"Daily","2003","higher vocational","West Germany","3","","","","1"
"Daily","2003","higher vocational","East Germany","","","","","1"
"Daily","2003","higher education","West Germany","10","","","","1"
"Daily","2003","higher education","East Germany","2","","","","1"
"Min 1x per month","2003","in school","East Germany","10","","","","3"
"Min 1x per month","2003","inadequately","West Germany","27","","","","3"
"Min 1x per month","2003","inadequately","East Germany","1","","","","3"
"Min 1x per month","2003","general elemantary","West Germany","287","0.123181706429409","0.109831606634932","0.136531806223886","3"
"Min 1x per month","2003","general elemantary","East Germany","29","","","","3"
"Min 1x per month","2003","middle vocational","West Germany","891","0.104522345243838","0.0979394113267882","0.111105279160889","3"
"Min 1x per month","2003","middle vocational","East Germany","112","0.0336662236665217","0.0270067734186102","0.0403256739144331","3"
"Min 1x per month","2003","vocational + Abi","West Germany","103","0.0855733948420831","0.0683557826750216","0.102791007009145","3"
"Min 1x per month","2003","vocational + Abi","East Germany","9","","","","3"
"Min 1x per month","2003","higher vocational","East Germany","29","","","","3"
"Min 1x per month","2003","higher education","West Germany","341","0.110345162357124","0.0992274762405878","0.12146284847366","3"
"Min 1x per month","2003","higher education","East Germany","75","0.062006068897337","0.048855820762854","0.0751563170318199","3"
"Min 1x per month","2003","higher vocational","West Germany","139","0.100197222816802","0.0833965251582647","0.116997920475339","3"
"Min 1x per month","2003","in school","West Germany","45","0.0775465685492907","0.0529172436462985","0.102175893452283","3"
"Min 1x per week","2003","in school","West Germany","39","0.104020233480649","0.0759072457350671","0.13213322122623","2"
"Min 1x per week","2003","in school","East Germany","7","","","","2"
"Min 1x per week","2003","inadequately","West Germany","39","0.157274022380587","0.112413996649544","0.202134048111629","2"
"Min 1x per week","2003","inadequately","East Germany","","","","","2"
"Min 1x per week","2003","general elemantary","West Germany","322","0.13854367210044","0.124510153228908","0.152577190971972","2"
"Min 1x per week","2003","general elemantary","East Germany","13","","","","2"
"Min 1x per week","2003","middle vocational","West Germany","856","0.102133356832457","0.0956174139650752","0.108649299699838","2"
"Min 1x per week","2003","middle vocational","East Germany","70","0.0213500399525299","0.016013120675043","0.0266869592300168","2"
"Min 1x per week","2003","vocational + Abi","West Germany","88","0.0923810865011979","0.0745584308978793","0.110203742104517","2"
"Min 1x per week","2003","vocational + Abi","East Germany","3","","","","2"
"Min 1x per week","2003","higher vocational","West Germany","146","0.118197905756094","0.100133808471676","0.136262003040512","2"
"Min 1x per week","2003","higher vocational","East Germany","19","","","","2"
"Min 1x per week","2003","higher education","West Germany","318","0.112092367461433","0.100898016909793","0.123286718013074","2"
"Min 1x per week","2003","higher education","East Germany","43","0.036340186769506","0.0261361436334167","0.0465442299055954","2"
"Never","2003","in school","West Germany","205","0.451077333665462","0.405254697077068","0.496899970253857","5"
"Never","2003","in school","East Germany","117","0.759605323142561","0.693802124195179","0.825408522089944","5"
"Never","2003","inadequately","West Germany","116","0.44302306163184","0.38181345277609","0.504232670487589","5"
"Never","2003","inadequately","East Germany","13","","","","5"
"Never","2003","general elemantary","West Germany","1005","0.44751786873324","0.427319285346628","0.467716452119852","5"
"Never","2003","general elemantary","East Germany","317","0.755933120978331","0.714755992153876","0.797110249802786","5"
"Never","2003","middle vocational","West Germany","3508","0.437695749935303","0.427020958615813","0.448370541254793","5"
"Never","2003","middle vocational","East Germany","2164","0.78441315251788","0.769230027742462","0.799596277293299","5"
"Never","2003","vocational + Abi","West Germany","462","0.474304651982813","0.443570242543837","0.505039061421789","5"
"Never","2003","vocational + Abi","East Germany","101","0.747532551244788","0.676079353605632","0.818985748883944","5"
"Never","2003","higher vocational","West Germany","489","0.399580767160448","0.372174152383131","0.426987381937765","5"
"Never","2003","higher vocational","East Germany","308","0.71278483316174","0.670886958430647","0.754682707892833","5"
"Never","2003","higher education","West Germany","1363","0.461181089027299","0.443492868369911","0.478869309684687","5"
"Never","2003","higher education","East Germany","959","0.744081270596587","0.720286689901971","0.767875851291204","5"
"Rarely","2003","in school","West Germany","164","0.367355864304598","0.32296207444841","0.411749654160787","4"
"Rarely","2003","in school","East Germany","28","","","","4"
"Rarely","2003","inadequately","West Germany","67","0.270659014347776","0.215911502252623","0.325406526442928","4"
"Rarely","2003","inadequately","East Germany","1","","","","4"
"Rarely","2003","general elemantary","West Germany","690","0.2825157118412","0.26422695846747","0.300804465214931","4"
"Rarely","2003","general elemantary","East Germany","59","0.143782935508845","0.110146841105274","0.177419029912416","4"
"Rarely","2003","middle vocational","West Germany","3012","0.351863374954501","0.341587759112061","0.362138990796942","4"
"Rarely","2003","higher education","West Germany","1019","0.309358239592871","0.292956713903893","0.325759765281849","4"
"Rarely","2003","higher education","East Germany","213","0.156106682537285","0.136315517727497","0.175897847347073","4"
"Rarely","2003","vocational + Abi","East Germany","29","","","","4"
"Rarely","2003","higher vocational","West Germany","450","0.378911640454887","0.351767788484602","0.406055492425171","4"
"Rarely","2003","middle vocational","East Germany","468","0.159315896064371","0.145803773692732","0.172828018436011","4"
"Rarely","2003","vocational + Abi","West Germany","360","0.346743379368559","0.31744961983289","0.376037138904229","4"
"Rarely","2003","higher vocational","East Germany","92","0.202751449183419","0.165521886330645","0.239981012036193","4"
"Daily","2004","in school","West Germany","","","","","1"
"Daily","2004","in school","East Germany","","","","","1"
"Daily","2004","inadequately","West Germany","","","","","1"
"Daily","2004","inadequately","East Germany","","","","","1"
"Daily","2004","general elemantary","West Germany","","","","","1"
"Daily","2004","general elemantary","East Germany","","","","","1"
"Daily","2004","middle vocational","West Germany","","","","","1"
"Daily","2004","middle vocational","East Germany","","","","","1"
"Daily","2004","vocational + Abi","West Germany","","","","","1"
"Daily","2004","vocational + Abi","East Germany","","","","","1"
"Daily","2004","higher vocational","West Germany","","","","","1"
"Daily","2004","higher vocational","East Germany","","","","","1"
"Daily","2004","higher education","West Germany","","","","","1"
"Daily","2004","higher education","East Germany","","","","","1"
"Min 1x per month","2004","in school","West Germany","","","","","3"
"Min 1x per month","2004","in school","East Germany","","","","","3"
"Min 1x per month","2004","inadequately","West Germany","","","","","3"
"Min 1x per month","2004","inadequately","East Germany","","","","","3"
"Min 1x per month","2004","general elemantary","West Germany","","","","","3"
"Min 1x per month","2004","general elemantary","East Germany","","","","","3"
"Min 1x per month","2004","middle vocational","West Germany","","","","","3"
"Min 1x per month","2004","middle vocational","East Germany","","","","","3"
"Min 1x per month","2004","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2004","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2004","higher vocational","West Germany","","","","","3"
"Min 1x per month","2004","higher vocational","East Germany","","","","","3"
"Min 1x per month","2004","higher education","West Germany","","","","","3"
"Min 1x per month","2004","higher education","East Germany","","","","","3"
"Min 1x per week","2004","in school","West Germany","","","","","2"
"Min 1x per week","2004","in school","East Germany","","","","","2"
"Min 1x per week","2004","inadequately","West Germany","","","","","2"
"Min 1x per week","2004","inadequately","East Germany","","","","","2"
"Min 1x per week","2004","general elemantary","West Germany","","","","","2"
