"pli0098_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2012","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2012","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2012","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2012","(0) in school","Male","","","",""
"Min 1x per month","2012","(0) in school","Female","","","",""
"Min 1x per month","2012","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2012","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2012","(1b) general elementary school","Male","","","",""
"Min 1x per month","2012","(1b) general elementary school","Female","","","",""
"Min 1x per month","2012","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2012","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2012","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2012","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2012","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2012","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2012","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2012","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2012","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2012","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2012","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2012","(3b) higher tertiary education","Female","","","",""
"Rarely","2012","(0) in school","Male","","","",""
"Rarely","2012","(0) in school","Female","","","",""
"Rarely","2012","(1a) inadequately completed","Male","","","",""
"Rarely","2012","(1a) inadequately completed","Female","","","",""
"Rarely","2012","(1b) general elementary school","Male","","","",""
"Rarely","2012","(1b) general elementary school","Female","","","",""
"Rarely","2012","(1c) basic vocational qualification","Male","","","",""
"Rarely","2012","(1c) basic vocational qualification","Female","","","",""
"Rarely","2012","(2b) intermediate general qualification","Male","","","",""
"Rarely","2012","(2b) intermediate general qualification","Female","","","",""
"Rarely","2012","(2a) intermediate vocational","Male","","","",""
"Rarely","2012","(2a) intermediate vocational","Female","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2012","(3a) lower tertiary education","Male","","","",""
"Rarely","2012","(3a) lower tertiary education","Female","","","",""
"Rarely","2012","(3b) higher tertiary education","Male","","","",""
"Rarely","2012","(3b) higher tertiary education","Female","","","",""
"Never","2012","(0) in school","Male","","","",""
"Never","2012","(0) in school","Female","","","",""
"Never","2012","(1a) inadequately completed","Male","","","",""
"Never","2012","(1a) inadequately completed","Female","","","",""
"Never","2012","(1b) general elementary school","Male","","","",""
"Never","2012","(1b) general elementary school","Female","","","",""
"Never","2012","(1c) basic vocational qualification","Male","","","",""
"Never","2012","(1c) basic vocational qualification","Female","","","",""
"Never","2012","(2b) intermediate general qualification","Male","","","",""
"Never","2012","(2b) intermediate general qualification","Female","","","",""
"Never","2012","(2a) intermediate vocational","Male","","","",""
"Never","2012","(2a) intermediate vocational","Female","","","",""
"Never","2012","(2c_gen) general maturity certificate","Male","","","",""
"Never","2012","(2c_gen) general maturity certificate","Female","","","",""
"Never","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2012","(3a) lower tertiary education","Male","","","",""
"Never","2012","(3a) lower tertiary education","Female","","","",""
"Never","2012","(3b) higher tertiary education","Male","","","",""
"Never","2012","(3b) higher tertiary education","Female","","","",""
"Daily","2013","(0) in school","Male","","","",""
"Daily","2013","(0) in school","Female","1","","",""
"Daily","2013","(1a) inadequately completed","Male","2","","",""
"Daily","2013","(1a) inadequately completed","Female","","","",""
"Daily","2013","(1b) general elementary school","Male","5","","",""
"Daily","2013","(1b) general elementary school","Female","1","","",""
"Daily","2013","(1c) basic vocational qualification","Male","9","","",""
"Daily","2013","(1c) basic vocational qualification","Female","6","","",""
"Daily","2013","(2b) intermediate general qualification","Male","1","","",""
"Daily","2013","(2b) intermediate general qualification","Female","","","",""
"Daily","2013","(2a) intermediate vocational","Male","","","",""
"Daily","2013","(2a) intermediate vocational","Female","4","","",""
"Daily","2013","(2c_gen) general maturity certificate","Male","2","","",""
"Daily","2013","(2c_gen) general maturity certificate","Female","4","","",""
"Daily","2013","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2013","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2013","(3a) lower tertiary education","Male","","","",""
"Daily","2013","(3a) lower tertiary education","Female","2","","",""
"Daily","2013","(3b) higher tertiary education","Male","9","","",""
"Daily","2013","(3b) higher tertiary education","Female","5","","",""
"Min 1x per week","2013","(0) in school","Male","18","","",""
"Min 1x per week","2013","(0) in school","Female","14","","",""
"Min 1x per week","2013","(1a) inadequately completed","Male","11","","",""
"Min 1x per week","2013","(1a) inadequately completed","Female","11","","",""
"Min 1x per week","2013","(1b) general elementary school","Male","49","0.076251836586305","0.0555110741800044","0.0969925989926057"
"Min 1x per week","2013","(1b) general elementary school","Female","171","0.16380760224821","0.143681315797276","0.183933888699143"
"Min 1x per week","2013","(1c) basic vocational qualification","Male","242","0.0747518008755264","0.0654850414057553","0.0840185603452976"
"Min 1x per week","2013","(1c) basic vocational qualification","Female","259","0.105221133862738","0.0937005580717878","0.116741709653689"
"Min 1x per week","2013","(2b) intermediate general qualification","Male","14","","",""
"Min 1x per week","2013","(2b) intermediate general qualification","Female","25","","",""
"Min 1x per week","2013","(2a) intermediate vocational","Male","158","0.0614918532267936","0.0521217319019854","0.0708619745516017"
"Min 1x per week","2013","(2a) intermediate vocational","Female","314","0.0742422012580578","0.0660634191636948","0.0824209833524208"
"Min 1x per week","2013","(2c_gen) general maturity certificate","Male","34","0.0323654655083985","0.0158111038191992","0.0489198271975978"
"Min 1x per week","2013","(2c_gen) general maturity certificate","Female","53","0.0595046740859319","0.0404159919398246","0.0785933562320391"
"Min 1x per week","2013","(2c_voc) vocational maturity certificate","Male","53","0.0699541114409407","0.0531397348761062","0.0867684880057752"
"Min 1x per week","2013","(2c_voc) vocational maturity certificate","Female","120","0.0833002836219498","0.0685976560720297","0.0980029111718698"
"Min 1x per week","2013","(3a) lower tertiary education","Male","94","0.0843118650882288","0.0678016859660396","0.100822044210418"
"Min 1x per week","2013","(3a) lower tertiary education","Female","64","0.0563690436722491","0.0419952512576219","0.0707428360868762"
"Min 1x per week","2013","(3b) higher tertiary education","Male","177","0.0764576640734923","0.0644330653863449","0.0884822627606398"
"Min 1x per week","2013","(3b) higher tertiary education","Female","170","0.0840185323686717","0.0714179928219824","0.096619071915361"
"Min 1x per month","2013","(0) in school","Male","19","","",""
"Min 1x per month","2013","(0) in school","Female","17","","",""
"Min 1x per month","2013","(1a) inadequately completed","Male","9","","",""
"Min 1x per month","2013","(1a) inadequately completed","Female","15","","",""
"Min 1x per month","2013","(1b) general elementary school","Male","46","0.0665731919401327","0.047092131521247","0.0860542523590185"
"Min 1x per month","2013","(1b) general elementary school","Female","136","0.121991576359014","0.104194126487021","0.139789026231007"
"Min 1x per month","2013","(1c) basic vocational qualification","Male","246","0.0673302138001698","0.058500291395351","0.0761601362049886"
"Min 1x per month","2013","(1c) basic vocational qualification","Female","277","0.106661698109797","0.0950718682130319","0.118251528006563"
"Min 1x per month","2013","(2b) intermediate general qualification","Male","12","","",""
"Min 1x per month","2013","(2b) intermediate general qualification","Female","45","0.114503880353902","0.0851812839054442","0.14382647680236"
"Min 1x per month","2013","(2a) intermediate vocational","Male","157","0.0544614180520166","0.0456102313893218","0.0633126047147115"
"Min 1x per month","2013","(2a) intermediate vocational","Female","376","0.0820847918835256","0.073521373533247","0.0906482102338041"
"Min 1x per month","2013","(2c_gen) general maturity certificate","Male","31","0.0494948685230539","0.029205284123388","0.0697844529227199"
"Min 1x per month","2013","(2c_gen) general maturity certificate","Female","58","0.102921182901426","0.0784029158765066","0.127439449926345"
"Min 1x per month","2013","(2c_voc) vocational maturity certificate","Male","66","0.0429851777640893","0.0296148930904656","0.056355462437713"
"Min 1x per month","2013","(2c_voc) vocational maturity certificate","Female","163","0.111369833811","0.0946318756080539","0.128107792013945"
"Min 1x per month","2013","(3a) lower tertiary education","Male","101","0.0769936822262966","0.0611533777447325","0.0928339867078606"
"Min 1x per month","2013","(3a) lower tertiary education","Female","117","0.108195848614974","0.0888365335056344","0.127555163724313"
"Min 1x per month","2013","(3b) higher tertiary education","Male","217","0.108294262359621","0.0942323243754205","0.122356200343822"
"Min 1x per month","2013","(3b) higher tertiary education","Female","231","0.113131418437679","0.0987441116714753","0.127518725203882"
"Rarely","2013","(0) in school","Male","54","0.173136400019341","0.122560922776061","0.223711877262621"
"Rarely","2013","(0) in school","Female","72","0.316308348788567","0.256597176676507","0.376019520900626"
"Rarely","2013","(1a) inadequately completed","Male","29","","",""
"Rarely","2013","(1a) inadequately completed","Female","30","0.126401074306928","0.0799980372194551","0.172804111394402"
"Rarely","2013","(1b) general elementary school","Male","119","0.192883132416451","0.162048547588755","0.223717717244147"
"Rarely","2013","(1b) general elementary school","Female","284","0.223314132032213","0.200666420704896","0.245961843359531"
"Rarely","2013","(1c) basic vocational qualification","Male","875","0.281181123922576","0.265339826274949","0.297022421570202"
"Rarely","2013","(1c) basic vocational qualification","Female","795","0.313852727065145","0.296429184454301","0.331276269675989"
"Rarely","2013","(2b) intermediate general qualification","Male","55","0.215939924912668","0.166584646822731","0.265295203002604"
"Rarely","2013","(2b) intermediate general qualification","Female","106","0.225464639986807","0.186982533684296","0.263946746289319"
"Rarely","2013","(2a) intermediate vocational","Male","611","0.237001487308979","0.220414986233518","0.253587988384441"
"Rarely","2013","(2a) intermediate vocational","Female","1045","0.250652841517256","0.237132353225985","0.264173329808528"
"Rarely","2013","(2c_gen) general maturity certificate","Male","119","0.268716400279669","0.227249093060731","0.310183707498607"
"Rarely","2013","(2c_gen) general maturity certificate","Female","172","0.291399362489031","0.254733056938783","0.328065668039279"
"Rarely","2013","(2c_voc) vocational maturity certificate","Male","275","0.265136916154198","0.236039108125784","0.294234724182612"
"Rarely","2013","(2c_voc) vocational maturity certificate","Female","423","0.280373627030358","0.256474596576547","0.304272657484168"
"Rarely","2013","(3a) lower tertiary education","Male","324","0.286040268384926","0.259187807627273","0.312892729142578"
"Rarely","2013","(3a) lower tertiary education","Female","286","0.260437994840339","0.233085974399597","0.28779001528108"
"Rarely","2013","(3b) higher tertiary education","Male","540","0.303447381687408","0.2826432144728","0.324251548902015"
"Rarely","2013","(3b) higher tertiary education","Female","539","0.280816270461556","0.260404094049561","0.30122844687355"
"Never","2013","(0) in school","Male","124","0.651570751553647","0.587881381457215","0.715260121650079"
"Never","2013","(0) in school","Female","129","0.60457078778604","0.541789808660558","0.667351766911523"
"Never","2013","(1a) inadequately completed","Male","112","0.680102951413754","0.608497393117421","0.751708509710087"
"Never","2013","(1a) inadequately completed","Female","141","0.694394553430989","0.630066756839718","0.758722350022261"
"Never","2013","(1b) general elementary school","Male","410","0.661010424403941","0.624017378260661","0.698003470547221"
"Never","2013","(1b) general elementary school","Female","707","0.490616023807131","0.463430542946858","0.517801504667404"
"Never","2013","(1c) basic vocational qualification","Male","1722","0.572310100270091","0.554877260491875","0.589742940048308"
"Never","2013","(1c) basic vocational qualification","Female","1388","0.472340008136206","0.45359570551077","0.491084310761642"
"Never","2013","(2b) intermediate general qualification","Male","185","0.691233235917031","0.6358191671411","0.746647304692962"
"Never","2013","(2b) intermediate general qualification","Female","277","0.605704223097206","0.560701338339681","0.65070710785473"
"Never","2013","(2a) intermediate vocational","Male","1599","0.647045241412211","0.628405312817332","0.66568517000709"
"Never","2013","(2a) intermediate vocational","Female","2208","0.592545923311564","0.577216886441911","0.607874960181217"
"Never","2013","(2c_gen) general maturity certificate","Male","253","0.647365863508706","0.602671484855293","0.692060242162119"
"Never","2013","(2c_gen) general maturity certificate","Female","303","0.528264507564337","0.487983801172562","0.568545213956112"
"Never","2013","(2c_voc) vocational maturity certificate","Male","490","0.621923794640772","0.589958389162787","0.653889200118757"
"Never","2013","(2c_voc) vocational maturity certificate","Female","651","0.524956255536693","0.498386563135356","0.55152594793803"
"Never","2013","(3a) lower tertiary education","Male","569","0.552654184300549","0.523109315595927","0.582199053005171"
"Never","2013","(3a) lower tertiary education","Female","520","0.573473623925121","0.542650289691525","0.604296958158717"
"Never","2013","(3b) higher tertiary education","Male","933","0.50644933487852","0.483825535167856","0.529073134589183"
"Never","2013","(3b) higher tertiary education","Female","917","0.520211111196115","0.497519091189348","0.542903131202881"
"Daily","2014","(0) in school","Male","","","",""
"Daily","2014","(0) in school","Female","","","",""
"Daily","2014","(1a) inadequately completed","Male","","","",""
"Daily","2014","(1a) inadequately completed","Female","","","",""
"Daily","2014","(1b) general elementary school","Male","","","",""
"Daily","2014","(1b) general elementary school","Female","","","",""
"Daily","2014","(1c) basic vocational qualification","Male","","","",""
"Daily","2014","(1c) basic vocational qualification","Female","","","",""
"Daily","2014","(2b) intermediate general qualification","Male","","","",""
"Daily","2014","(2b) intermediate general qualification","Female","","","",""
"Daily","2014","(2a) intermediate vocational","Male","","","",""
"Daily","2014","(2a) intermediate vocational","Female","","","",""
"Daily","2014","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2014","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2014","(3a) lower tertiary education","Male","","","",""
"Daily","2014","(3a) lower tertiary education","Female","","","",""
"Daily","2014","(3b) higher tertiary education","Male","","","",""
"Daily","2014","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2014","(0) in school","Male","","","",""
"Min 1x per week","2014","(0) in school","Female","","","",""
"Min 1x per week","2014","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2014","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2014","(1b) general elementary school","Male","","","",""
"Min 1x per week","2014","(1b) general elementary school","Female","","","",""
"Min 1x per week","2014","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2014","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2014","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2014","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2014","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2014","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2014","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2014","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2014","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2014","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2014","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2014","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2014","(0) in school","Male","","","",""
"Min 1x per month","2014","(0) in school","Female","","","",""
"Min 1x per month","2014","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2014","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2014","(1b) general elementary school","Male","","","",""
"Min 1x per month","2014","(1b) general elementary school","Female","","","",""
"Min 1x per month","2014","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2014","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2014","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2014","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2014","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2014","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2014","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2014","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2014","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2014","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2014","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2014","(3b) higher tertiary education","Female","","","",""
"Rarely","2014","(0) in school","Male","","","",""
"Rarely","2014","(0) in school","Female","","","",""
"Rarely","2014","(1a) inadequately completed","Male","","","",""
"Rarely","2014","(1a) inadequately completed","Female","","","",""
"Rarely","2014","(1b) general elementary school","Male","","","",""
"Rarely","2014","(1b) general elementary school","Female","","","",""
"Rarely","2014","(1c) basic vocational qualification","Male","","","",""
"Rarely","2014","(1c) basic vocational qualification","Female","","","",""
"Rarely","2014","(2b) intermediate general qualification","Male","","","",""
"Rarely","2014","(2b) intermediate general qualification","Female","","","",""
"Rarely","2014","(2a) intermediate vocational","Male","","","",""
"Rarely","2014","(2a) intermediate vocational","Female","","","",""
"Rarely","2014","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2014","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2014","(3a) lower tertiary education","Male","","","",""
"Rarely","2014","(3a) lower tertiary education","Female","","","",""
"Rarely","2014","(3b) higher tertiary education","Male","","","",""
"Rarely","2014","(3b) higher tertiary education","Female","","","",""
"Never","2014","(0) in school","Male","","","",""
"Never","2014","(0) in school","Female","","","",""
"Never","2014","(1a) inadequately completed","Male","","","",""
"Never","2014","(1a) inadequately completed","Female","","","",""
"Never","2014","(1b) general elementary school","Male","","","",""
"Never","2014","(1b) general elementary school","Female","","","",""
"Never","2014","(1c) basic vocational qualification","Male","","","",""
"Never","2014","(1c) basic vocational qualification","Female","","","",""
"Never","2014","(2b) intermediate general qualification","Male","","","",""
"Never","2014","(2b) intermediate general qualification","Female","","","",""
"Never","2014","(2a) intermediate vocational","Male","","","",""
"Never","2014","(2a) intermediate vocational","Female","","","",""
"Never","2014","(2c_gen) general maturity certificate","Male","","","",""
"Never","2014","(2c_gen) general maturity certificate","Female","","","",""
"Never","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2014","(3a) lower tertiary education","Male","","","",""
"Never","2014","(3a) lower tertiary education","Female","","","",""
"Never","2014","(3b) higher tertiary education","Male","","","",""
"Never","2014","(3b) higher tertiary education","Female","","","",""
"Daily","2015","(0) in school","Male","","","",""
"Daily","2015","(0) in school","Female","","","",""
"Daily","2015","(1a) inadequately completed","Male","","","",""
"Daily","2015","(1a) inadequately completed","Female","","","",""
"Daily","2015","(1b) general elementary school","Male","","","",""
"Daily","2015","(1b) general elementary school","Female","","","",""
"Daily","2015","(1c) basic vocational qualification","Male","","","",""
"Daily","2015","(1c) basic vocational qualification","Female","","","",""
"Daily","2015","(2b) intermediate general qualification","Male","","","",""
"Daily","2015","(2b) intermediate general qualification","Female","","","",""
"Daily","2015","(2a) intermediate vocational","Male","","","",""
"Daily","2015","(2a) intermediate vocational","Female","","","",""
"Daily","2015","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2015","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2015","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2015","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2015","(3a) lower tertiary education","Male","","","",""
"Daily","2015","(3a) lower tertiary education","Female","","","",""
"Daily","2015","(3b) higher tertiary education","Male","","","",""
"Daily","2015","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2015","(0) in school","Male","17","","",""
"Min 1x per week","2015","(0) in school","Female","13","","",""
"Min 1x per week","2015","(1a) inadequately completed","Male","23","","",""
"Min 1x per week","2015","(1a) inadequately completed","Female","34","0.104421193789422","0.071771480545449","0.137070907033394"
"Min 1x per week","2015","(1b) general elementary school","Male","74","0.106176444868182","0.0859030598302","0.126449829906164"
"Min 1x per week","2015","(1b) general elementary school","Female","145","0.136747442669184","0.118659256497115","0.154835628841253"
"Min 1x per week","2015","(1c) basic vocational qualification","Male","209","0.0677677977015791","0.0587585975929386","0.0767769978102196"
"Min 1x per week","2015","(1c) basic vocational qualification","Female","220","0.102637445268242","0.0909224120894657","0.114352478447019"
"Min 1x per week","2015","(2b) intermediate general qualification","Male","17","","",""
"Min 1x per week","2015","(2b) intermediate general qualification","Female","21","","",""
"Min 1x per week","2015","(2a) intermediate vocational","Male","136","0.0581742335839065","0.0486288646209337","0.0677196025468792"
"Min 1x per week","2015","(2a) intermediate vocational","Female","255","0.0668667503974958","0.0585842096360971","0.0751492911588944"
"Min 1x per week","2015","(2c_gen) general maturity certificate","Male","65","0.0479987717221246","0.0322082827816165","0.0637892606626327"
"Min 1x per week","2015","(2c_gen) general maturity certificate","Female","90","0.0864154233902116","0.0677233172245336","0.10510752955589"
"Min 1x per week","2015","(2c_voc) vocational maturity certificate","Male","66","0.0525451523630348","0.0392071912213144","0.0658831135047552"
"Min 1x per week","2015","(2c_voc) vocational maturity certificate","Female","127","0.0851584784564673","0.0711817480343271","0.0991352088786076"
"Min 1x per week","2015","(3a) lower tertiary education","Male","86","0.0803958079260002","0.0636682615329104","0.0971233543190899"
"Min 1x per week","2015","(3a) lower tertiary education","Female","73","0.0765239768722407","0.0594936985912488","0.0935542551532326"
"Min 1x per week","2015","(3b) higher tertiary education","Male","214","0.0784569698893922","0.0671953825712395","0.0897185572075449"
"Min 1x per week","2015","(3b) higher tertiary education","Female","193","0.0795833495391287","0.0685104824667271","0.0906562166115303"
"Min 1x per month","2015","(0) in school","Male","13","","",""
"Min 1x per month","2015","(0) in school","Female","20","","",""
"Min 1x per month","2015","(1a) inadequately completed","Male","22","","",""
"Min 1x per month","2015","(1a) inadequately completed","Female","22","","",""
"Min 1x per month","2015","(1b) general elementary school","Male","65","0.0718597538303408","0.0548641755505603","0.0888553321101213"
"Min 1x per month","2015","(1b) general elementary school","Female","136","0.100742332576654","0.0848965186526099","0.116588146500697"
"Min 1x per month","2015","(1c) basic vocational qualification","Male","242","0.059560082507083","0.0510769613526317","0.0680432036615344"
"Min 1x per month","2015","(1c) basic vocational qualification","Female","274","0.106926071053979","0.0949973977422482","0.11885474436571"
"Min 1x per month","2015","(2b) intermediate general qualification","Male","17","","",""
"Min 1x per month","2015","(2b) intermediate general qualification","Female","32","0.0886944445002055","0.0621900935026031","0.115198795497808"
"Min 1x per month","2015","(2a) intermediate vocational","Male","149","0.0564829786894229","0.0470689446008695","0.0658970127779762"
"Min 1x per month","2015","(2a) intermediate vocational","Female","322","0.0743231848199711","0.0656260041979422","0.083020365442"
"Min 1x per month","2015","(2c_gen) general maturity certificate","Male","59","0.0536759330056019","0.0370275712125603","0.0703242947986435"
"Min 1x per month","2015","(2c_gen) general maturity certificate","Female","90","0.0939729403323826","0.0745613900766693","0.113384490588096"
"Min 1x per month","2015","(2c_voc) vocational maturity certificate","Male","92","0.0560029259877361","0.042258248870417","0.0697476031050553"
"Min 1x per month","2015","(2c_voc) vocational maturity certificate","Female","190","0.0936643029278656","0.0790744705003903","0.108254135355341"
"Min 1x per month","2015","(3a) lower tertiary education","Male","80","0.0559125106856189","0.0417781656651936","0.0700468557060442"
"Min 1x per month","2015","(3a) lower tertiary education","Female","82","0.0760055404921804","0.0590282853276048","0.092982795656756"
"Min 1x per month","2015","(3b) higher tertiary education","Male","230","0.0954086567632241","0.0831046619880237","0.107712651538424"
"Min 1x per month","2015","(3b) higher tertiary education","Female","283","0.100041663671327","0.0877656206752659","0.112317706667388"
"Rarely","2015","(0) in school","Male","48","0.331924136516359","0.261136740246095","0.402711532786623"
"Rarely","2015","(0) in school","Female","55","0.266728154783777","0.206626924960397","0.326829384607157"
"Rarely","2015","(1a) inadequately completed","Male","58","0.201440964916481","0.151823035074351","0.251058894758611"
"Rarely","2015","(1a) inadequately completed","Female","57","0.127665912061091","0.0920362224907316","0.163295601631451"
"Rarely","2015","(1b) general elementary school","Male","188","0.184342948664246","0.158824554369895","0.209861342958597"
"Rarely","2015","(1b) general elementary school","Female","310","0.233500364035835","0.211228004260497","0.255772723811173"
"Rarely","2015","(1c) basic vocational qualification","Male","751","0.253999138575192","0.238396491566608","0.269601785583775"
"Rarely","2015","(1c) basic vocational qualification","Female","707","0.288757408298304","0.2712636919644","0.306251124632208"
"Rarely","2015","(2b) intermediate general qualification","Male","81","0.245727472571385","0.198993758964644","0.292461186178125"
"Rarely","2015","(2b) intermediate general qualification","Female","110","0.205421821861363","0.167757637977653","0.243086005745073"
"Rarely","2015","(2a) intermediate vocational","Male","540","0.220938953618732","0.204020370380521","0.237857536856943"
"Rarely","2015","(2a) intermediate vocational","Female","914","0.257309238447865","0.242814234390501","0.271804242505228"
"Rarely","2015","(2c_gen) general maturity certificate","Male","150","0.291462227568757","0.25789353666653","0.325030918470984"
"Rarely","2015","(2c_gen) general maturity certificate","Female","232","0.261601746818225","0.232363328282837","0.290840165353612"
"Rarely","2015","(2c_voc) vocational maturity certificate","Male","301","0.268827395773443","0.242324667935611","0.295330123611275"
"Rarely","2015","(2c_voc) vocational maturity certificate","Female","437","0.267168503324146","0.245011378693855","0.289325627954436"
"Rarely","2015","(3a) lower tertiary education","Male","286","0.277423292198241","0.249879197076089","0.304967387320392"
"Rarely","2015","(3a) lower tertiary education","Female","286","0.245691593076797","0.218112512174241","0.273270673979352"
"Rarely","2015","(3b) higher tertiary education","Male","577","0.272685704156972","0.254034010204558","0.291337398109386"
"Rarely","2015","(3b) higher tertiary education","Female","611","0.280281049249282","0.261905721990543","0.298656376508022"
"Never","2015","(0) in school","Male","92","0.509988551827655","0.434842363386033","0.585134740269278"
"Never","2015","(0) in school","Female","120","0.553226444715078","0.485663025672236","0.62078986375792"
"Never","2015","(1a) inadequately completed","Male","148","0.614124474527816","0.553901382456361","0.674347566599271"
"Never","2015","(1a) inadequately completed","Female","224","0.668263969450318","0.617994594473341","0.718533344427294"
"Never","2015","(1b) general elementary school","Male","560","0.637620852637231","0.60598721493557","0.669254490338892"
"Never","2015","(1b) general elementary school","Female","795","0.529009860718328","0.50273113712311","0.555288584313546"
"Never","2015","(1c) basic vocational qualification","Male","1788","0.618672981216146","0.601263258232572","0.636082704199721"
"Never","2015","(1c) basic vocational qualification","Female","1377","0.501679075379475","0.482378325174268","0.520979825584682"
"Never","2015","(2b) intermediate general qualification","Male","211","0.667828079779209","0.616700752841519","0.7189554067169"
"Never","2015","(2b) intermediate general qualification","Female","279","0.662876052114565","0.618805557664936","0.706946546564194"
"Never","2015","(2a) intermediate vocational","Male","1485","0.664403834107939","0.645147808212481","0.683659860003397"
"Never","2015","(2a) intermediate vocational","Female","2003","0.601500826334669","0.585267090767126","0.617734561902211"
"Never","2015","(2c_gen) general maturity certificate","Male","430","0.606863067703516","0.570782028484748","0.642944106922285"
"Never","2015","(2c_gen) general maturity certificate","Female","456","0.558009889459181","0.524971759859007","0.591048019059355"
"Never","2015","(2c_voc) vocational maturity certificate","Male","616","0.622624525875786","0.593648167337074","0.651600884414498"
"Never","2015","(2c_voc) vocational maturity certificate","Female","778","0.554008715291521","0.529117838629976","0.578899591953067"
"Never","2015","(3a) lower tertiary education","Male","563","0.58626838919014","0.555969782254256","0.616566996126025"
"Never","2015","(3a) lower tertiary education","Female","495","0.601778889558782","0.570417826156422","0.633139952961142"
"Never","2015","(3b) higher tertiary education","Male","1169","0.553448669190412","0.532627725897289","0.574269612483534"
