"pli0098_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Daily","1999","Bremen","Other degree","","","",""
"Daily","1999","Bremen","no degree/no degree yet","","","",""
"Daily","1999","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","1999","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","1999","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","1999","North Rhine-Westphalia","Other degree","","","",""
"Daily","1999","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","1999","Hesse","lower secondary degree","","","",""
"Daily","1999","Hesse","secondary school degree","","","",""
"Daily","1999","Hesse","college entrance qualification","","","",""
"Daily","1999","Hesse","Other degree","","","",""
"Daily","1999","Hesse","no degree/no degree yet","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","1999","Baden-Württemberg","lower secondary degree","","","",""
"Daily","1999","Baden-Württemberg","secondary school degree","","","",""
"Daily","1999","Baden-Württemberg","college entrance qualification","","","",""
"Daily","1999","Baden-Württemberg","Other degree","","","",""
"Daily","1999","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","1999","Bavaria","lower secondary degree","","","",""
"Daily","1999","Bavaria","secondary school degree","","","",""
"Daily","1999","Bavaria","college entrance qualification","","","",""
"Daily","1999","Bavaria","Other degree","","","",""
"Daily","1999","Bavaria","no degree/no degree yet","","","",""
"Daily","1999","Berlin","lower secondary degree","","","",""
"Daily","1999","Berlin","secondary school degree","","","",""
"Daily","1999","Berlin","college entrance qualification","","","",""
"Daily","1999","Berlin","Other degree","","","",""
"Daily","1999","Berlin","no degree/no degree yet","","","",""
"Daily","1999","Brandenburg","lower secondary degree","","","",""
"Daily","1999","Brandenburg","secondary school degree","","","",""
"Daily","1999","Brandenburg","college entrance qualification","","","",""
"Daily","1999","Brandenburg","Other degree","","","",""
"Daily","1999","Brandenburg","no degree/no degree yet","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","1999","Saxony","lower secondary degree","","","",""
"Daily","1999","Saxony","secondary school degree","","","",""
"Daily","1999","Saxony","college entrance qualification","","","",""
"Daily","1999","Saxony","Other degree","","","",""
"Daily","1999","Saxony","no degree/no degree yet","","","",""
"Daily","1999","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","1999","Saxony-Anhalt","secondary school degree","","","",""
"Daily","1999","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","1999","Saxony-Anhalt","Other degree","","","",""
"Daily","1999","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","1999","Thuringia","lower secondary degree","","","",""
"Daily","1999","Thuringia","secondary school degree","","","",""
"Daily","1999","Thuringia","college entrance qualification","","","",""
"Daily","1999","Thuringia","Other degree","","","",""
"Daily","1999","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1999","Schleswig-Holstein","lower secondary degree","7","","",""
"Min 1x per week","1999","Schleswig-Holstein","secondary school degree","2","","",""
"Min 1x per week","1999","Schleswig-Holstein","college entrance qualification","3","","",""
"Min 1x per week","1999","Schleswig-Holstein","Other degree","2","","",""
"Min 1x per week","1999","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Min 1x per week","1999","Hamburg","lower secondary degree","1","","",""
"Min 1x per week","1999","Hamburg","secondary school degree","2","","",""
"Min 1x per week","1999","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1999","Hamburg","Other degree","2","","",""
"Min 1x per week","1999","Hamburg","no degree/no degree yet","1","","",""
"Min 1x per week","1999","Lower Saxony","lower secondary degree","36","0.0808258999490161","0.0561050263234031","0.105546773574629"
"Min 1x per week","1999","Lower Saxony","secondary school degree","20","","",""
"Min 1x per week","1999","Lower Saxony","college entrance qualification","7","","",""
"Min 1x per week","1999","Lower Saxony","Other degree","17","","",""
"Min 1x per week","1999","Lower Saxony","no degree/no degree yet","8","","",""
"Min 1x per week","1999","Bremen","lower secondary degree","2","","",""
"Min 1x per week","1999","Bremen","secondary school degree","","","",""
"Min 1x per week","1999","Bremen","college entrance qualification","2","","",""
"Min 1x per week","1999","Bremen","Other degree","2","","",""
"Min 1x per week","1999","Bremen","no degree/no degree yet","1","","",""
"Min 1x per week","1999","North Rhine-Westphalia","lower secondary degree","120","0.114595771471606","0.0957805418102036","0.133411001133009"
"Min 1x per week","1999","North Rhine-Westphalia","secondary school degree","53","0.104009478148215","0.0785431272656221","0.129475829030808"
"Min 1x per week","1999","North Rhine-Westphalia","college entrance qualification","52","0.112415288434912","0.084973854847192","0.139856722022632"
"Min 1x per week","1999","North Rhine-Westphalia","Other degree","50","0.197524753541798","0.147569661377623","0.247479845705974"
"Min 1x per week","1999","North Rhine-Westphalia","no degree/no degree yet","25","","",""
"Min 1x per week","1999","Hesse","lower secondary degree","29","","",""
"Min 1x per week","1999","Hesse","secondary school degree","8","","",""
"Min 1x per week","1999","Hesse","college entrance qualification","8","","",""
"Min 1x per week","1999","Hesse","Other degree","20","","",""
"Min 1x per week","1999","Hesse","no degree/no degree yet","14","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","lower secondary degree","60","0.168580364004068","0.132860853579798","0.204299874428337"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","secondary school degree","9","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","college entrance qualification","14","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Other degree","15","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Min 1x per week","1999","Baden-Württemberg","lower secondary degree","104","0.152478780898611","0.126853585308286","0.178103976488936"
"Min 1x per week","1999","Baden-Württemberg","secondary school degree","28","","",""
"Min 1x per week","1999","Baden-Württemberg","college entrance qualification","25","","",""
"Min 1x per week","1999","Baden-Württemberg","Other degree","40","0.1655576612619","0.115167267139563","0.215948055384237"
"Min 1x per week","1999","Baden-Württemberg","no degree/no degree yet","24","","",""
"Min 1x per week","1999","Bavaria","lower secondary degree","152","0.196816573916899","0.169784100663589","0.223849047170209"
"Min 1x per week","1999","Bavaria","secondary school degree","54","0.186519905351543","0.14890711602581","0.224132694677276"
"Min 1x per week","1999","Bavaria","college entrance qualification","29","","",""
"Min 1x per week","1999","Bavaria","Other degree","20","","",""
"Min 1x per week","1999","Bavaria","no degree/no degree yet","12","","",""
"Min 1x per week","1999","Berlin","lower secondary degree","4","","",""
"Min 1x per week","1999","Berlin","secondary school degree","11","","",""
"Min 1x per week","1999","Berlin","college entrance qualification","5","","",""
"Min 1x per week","1999","Berlin","Other degree","2","","",""
"Min 1x per week","1999","Berlin","no degree/no degree yet","1","","",""
"Min 1x per week","1999","Brandenburg","lower secondary degree","5","","",""
"Min 1x per week","1999","Brandenburg","secondary school degree","2","","",""
"Min 1x per week","1999","Brandenburg","college entrance qualification","1","","",""
"Min 1x per week","1999","Brandenburg","Other degree","","","",""
"Min 1x per week","1999","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","lower secondary degree","3","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","secondary school degree","2","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","college entrance qualification","3","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Min 1x per week","1999","Saxony","lower secondary degree","14","","",""
"Min 1x per week","1999","Saxony","secondary school degree","19","","",""
"Min 1x per week","1999","Saxony","college entrance qualification","6","","",""
"Min 1x per week","1999","Saxony","Other degree","1","","",""
"Min 1x per week","1999","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1999","Saxony-Anhalt","lower secondary degree","3","","",""
"Min 1x per week","1999","Saxony-Anhalt","secondary school degree","13","","",""
"Min 1x per week","1999","Saxony-Anhalt","college entrance qualification","1","","",""
"Min 1x per week","1999","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1999","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Min 1x per week","1999","Thuringia","lower secondary degree","14","","",""
"Min 1x per week","1999","Thuringia","secondary school degree","17","","",""
"Min 1x per week","1999","Thuringia","college entrance qualification","1","","",""
"Min 1x per week","1999","Thuringia","Other degree","","","",""
"Min 1x per week","1999","Thuringia","no degree/no degree yet","1","","",""
"Min 1x per month","1999","Schleswig-Holstein","lower secondary degree","1","","",""
"Min 1x per month","1999","Schleswig-Holstein","secondary school degree","3","","",""
"Min 1x per month","1999","Schleswig-Holstein","college entrance qualification","6","","",""
"Min 1x per month","1999","Schleswig-Holstein","Other degree","1","","",""
"Min 1x per month","1999","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Min 1x per month","1999","Hamburg","lower secondary degree","4","","",""
"Min 1x per month","1999","Hamburg","secondary school degree","2","","",""
"Min 1x per month","1999","Hamburg","college entrance qualification","1","","",""
"Min 1x per month","1999","Hamburg","Other degree","6","","",""
"Min 1x per month","1999","Hamburg","no degree/no degree yet","3","","",""
"Min 1x per month","1999","Lower Saxony","lower secondary degree","33","0.0704698635747549","0.0472573001479019","0.0936824270016078"
"Min 1x per month","1999","Lower Saxony","secondary school degree","21","","",""
"Min 1x per month","1999","Lower Saxony","college entrance qualification","15","","",""
"Min 1x per month","1999","Lower Saxony","Other degree","14","","",""
"Min 1x per month","1999","Lower Saxony","no degree/no degree yet","2","","",""
"Min 1x per month","1999","Bremen","lower secondary degree","2","","",""
"Min 1x per month","1999","Bremen","secondary school degree","1","","",""
"Min 1x per month","1999","Bremen","college entrance qualification","","","",""
"Min 1x per month","1999","Bremen","Other degree","","","",""
"Min 1x per month","1999","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1999","North Rhine-Westphalia","lower secondary degree","106","0.0920405315701131","0.0749648824693334","0.109116180670893"
"Min 1x per month","1999","North Rhine-Westphalia","secondary school degree","55","0.0963575886955355","0.0717414564297197","0.120973720961351"
