"m11125","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on Scale 1 to 10","1986","Single parent ","East Germany","","","",""
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","41","0.0151822437886021","0.0102942935617074","0.0200701940154968"
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","",""
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","44","0.0221820550401021","0.0158875969601965","0.0284765131200077"
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","",""
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","29","","",""
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","",""
"3 on Scale 1 to 10","1986","1-pers.-HH","West Germany","52","0.0537260545415489","0.0405151071444457","0.0669370019386521"
"3 on Scale 1 to 10","1986","1-pers.-HH","East Germany","","","",""
"3 on Scale 1 to 10","1986","(Married) couple without C. ","West Germany","118","0.0491587388023393","0.0404728555368817","0.0578446220677969"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","East Germany","","","",""
"3 on Scale 1 to 10","1986","Single parent ","West Germany","20","","",""
"3 on Scale 1 to 10","1986","Single parent ","East Germany","","","",""
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","83","0.0309053082815557","0.0239873090931145","0.0378233074699969"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","",""
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","85","0.0415572162063021","0.0330274962175106","0.0500869361950935"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","",""
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","53","0.0397298541240919","0.0295056553789435","0.0499540528692402"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","",""
"4 on Scale 1 to 10","1986","1-pers.-HH","West Germany","65","0.0596669618034601","0.0457885152406209","0.0735454083662992"
"4 on Scale 1 to 10","1986","1-pers.-HH","East Germany","","","",""
"4 on Scale 1 to 10","1986","(Married) couple without C. ","West Germany","126","0.0569847538405577","0.0476715671701702","0.0662979405109451"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","East Germany","","","",""
"4 on Scale 1 to 10","1986","Single parent ","West Germany","29","","",""
"4 on Scale 1 to 10","1986","Single parent ","East Germany","","","",""
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","100","0.050100790158976","0.0413802796410254","0.0588213006769267"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","",""
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","118","0.0568088555762013","0.0469156659789233","0.0667020451734793"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","",""
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","63","0.0419538186658714","0.0314595288275427","0.0524481085042001"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","",""
"5 on Scale 1 to 10","1986","1-pers.-HH","West Germany","195","0.194346970229866","0.171162565088191","0.217531375371542"
"5 on Scale 1 to 10","1986","1-pers.-HH","East Germany","","","",""
"5 on Scale 1 to 10","1986","(Married) couple without C. ","West Germany","430","0.187988340598435","0.172291718513547","0.203684962683323"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","East Germany","","","",""
"5 on Scale 1 to 10","1986","Single parent ","West Germany","66","0.118865841927346","0.0908058723982552","0.146925811456438"
"5 on Scale 1 to 10","1986","Single parent ","East Germany","","","",""
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","291","0.119689477026981","0.106713896696472","0.13266505735749"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","",""
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","291","0.14507875550969","0.130026782874814","0.160130728144566"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","",""
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","170","0.116623417259626","0.0998222325334822","0.133424601985769"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","",""
"6 on Scale 1 to 10","1986","1-pers.-HH","West Germany","91","0.0868871036967253","0.0703837219224519","0.103390485470999"
"6 on Scale 1 to 10","1986","1-pers.-HH","East Germany","","","",""
"6 on Scale 1 to 10","1986","(Married) couple without C. ","West Germany","240","0.108373527600671","0.095884958113629","0.120862097087714"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","East Germany","","","",""
"6 on Scale 1 to 10","1986","Single parent ","West Germany","47","0.0852065318138164","0.0609998304325351","0.109413233195098"
"6 on Scale 1 to 10","1986","Single parent ","East Germany","","","",""
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","175","0.069532330136672","0.0593645793052927","0.0797000809680513"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","",""
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","177","0.0798298935860034","0.068246247236851","0.0914135399351558"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","",""
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","109","0.0850601008986859","0.0704573958100582","0.0996628059873135"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","",""
"7 on Scale 1 to 10","1986","1-pers.-HH","West Germany","139","0.118076298236537","0.0991689806274646","0.136983615845609"
"7 on Scale 1 to 10","1986","1-pers.-HH","East Germany","","","",""
"7 on Scale 1 to 10","1986","(Married) couple without C. ","West Germany","318","0.1342226416922","0.120527213487971","0.147918069896429"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","East Germany","","","",""
"7 on Scale 1 to 10","1986","Single parent ","West Germany","70","0.134589889315642","0.104999216409409","0.164180562221876"
"7 on Scale 1 to 10","1986","Single parent ","East Germany","","","",""
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","344","0.146824463815096","0.132676326437016","0.160972601193176"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","",""
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","266","0.134604379452452","0.120017399156489","0.149191359748415"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","",""
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","190","0.144104775603629","0.125721471457303","0.162488079749954"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","",""
"8 on Scale 1 to 10","1986","1-pers.-HH","West Germany","207","0.169604153884297","0.147615741464714","0.19159256630388"
"8 on Scale 1 to 10","1986","1-pers.-HH","East Germany","","","",""
"8 on Scale 1 to 10","1986","(Married) couple without C. ","West Germany","485","0.19711524979417","0.18113269031257","0.21309780927577"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","East Germany","","","",""
"8 on Scale 1 to 10","1986","Single parent ","West Germany","99","0.203882318899251","0.168950913591964","0.238813724206539"
"8 on Scale 1 to 10","1986","Single parent ","East Germany","","","",""
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","560","0.241829931623714","0.224713264555515","0.258946598691912"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","",""
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","419","0.203317704135702","0.186116508459539","0.220518899811865"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","",""
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","302","0.233030617417464","0.210901219873287","0.25516001496164"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","",""
"9 on Scale 1 to 10","1986","1-pers.-HH","West Germany","126","0.101736234921334","0.0840240222212415","0.119448447621427"
"9 on Scale 1 to 10","1986","1-pers.-HH","East Germany","","","",""
"9 on Scale 1 to 10","1986","(Married) couple without C. ","West Germany","217","0.0820364477437222","0.0710115199244695","0.0930613755629748"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","East Germany","","","",""
"9 on Scale 1 to 10","1986","Single parent ","West Germany","67","0.131357107860179","0.102069421502868","0.16064479421749"
"9 on Scale 1 to 10","1986","Single parent ","East Germany","","","",""
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","347","0.152941966248754","0.13855395472856","0.167329977768947"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","",""
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","262","0.129761450721593","0.11539926760796","0.144123633835227"
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","",""
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","217","0.150091232674465","0.131395697527784","0.168786767821146"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","",""
"10 Completely satisfied","1986","1-pers.-HH","West Germany","157","0.131978466072181","0.112147227662018","0.151809704482345"
"10 Completely satisfied","1986","1-pers.-HH","East Germany","","","",""
"10 Completely satisfied","1986","(Married) couple without C. ","West Germany","270","0.101001434330275","0.0888953726433842","0.113107496017166"
"10 Completely satisfied","1986","(Married) couple without C. ","East Germany","","","",""
"10 Completely satisfied","1986","Single parent ","West Germany","80","0.159415262193233","0.127676254831779","0.191154269554687"
"10 Completely satisfied","1986","Single parent ","East Germany","","","",""
"10 Completely satisfied","1986","Couple + C. LE 16 ","West Germany","430","0.160201588009933","0.145539298440004","0.174863877579862"
"10 Completely satisfied","1986","Couple + C. LE 16 ","East Germany","","","",""
"10 Completely satisfied","1986","Couple + C. GT 16 ","West Germany","372","0.153696743655197","0.138282444130314","0.16911104318008"
"10 Completely satisfied","1986","Couple + C. GT 16 ","East Germany","","","",""
"10 Completely satisfied","1986","Couple + C. LE and GT 16","West Germany","246","0.154098614868363","0.135199854436312","0.172997375300415"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","East Germany","","","",""
"0 Completely dissatisfied","1987","1-pers.-HH","West Germany","33","0.0319951840472147","0.0216838676510499","0.0423065004433795"
"0 Completely dissatisfied","1987","1-pers.-HH","East Germany","","","",""
"0 Completely dissatisfied","1987","(Married) couple without C. ","West Germany","50","0.0239856095605824","0.0178060698738159","0.0301651492473488"
"0 Completely dissatisfied","1987","(Married) couple without C. ","East Germany","","","",""
"0 Completely dissatisfied","1987","Single parent ","West Germany","13","","",""
"0 Completely dissatisfied","1987","Single parent ","East Germany","","","",""
"0 Completely dissatisfied","1987","Couple + C. LE 16 ","West Germany","23","","",""
"0 Completely dissatisfied","1987","Couple + C. LE 16 ","East Germany","","","",""
"0 Completely dissatisfied","1987","Couple + C. GT 16 ","West Germany","31","0.0146433269190635","0.00957412455579706","0.01971252928233"
"0 Completely dissatisfied","1987","Couple + C. GT 16 ","East Germany","","","",""
"0 Completely dissatisfied","1987","Couple + C. LE and GT 16","West Germany","14","","",""
"0 Completely dissatisfied","1987","Couple + C. LE and GT 16","East Germany","","","",""
"1 on Scale 1 to 10","1987","1-pers.-HH","West Germany","25","","",""
"1 on Scale 1 to 10","1987","1-pers.-HH","East Germany","","","",""
"1 on Scale 1 to 10","1987","(Married) couple without C. ","West Germany","38","0.0179482541223489","0.0125862032963335","0.0233103049483642"
"1 on Scale 1 to 10","1987","(Married) couple without C. ","East Germany","","","",""
"1 on Scale 1 to 10","1987","Single parent ","West Germany","5","","",""
"1 on Scale 1 to 10","1987","Single parent ","East Germany","","","",""
"1 on Scale 1 to 10","1987","Couple + C. LE 16 ","West Germany","18","","",""
"1 on Scale 1 to 10","1987","Couple + C. LE 16 ","East Germany","","","",""
"1 on Scale 1 to 10","1987","Couple + C. GT 16 ","West Germany","27","","",""
"1 on Scale 1 to 10","1987","Couple + C. GT 16 ","East Germany","","","",""
"1 on Scale 1 to 10","1987","Couple + C. LE and GT 16","West Germany","9","","",""
"1 on Scale 1 to 10","1987","Couple + C. LE and GT 16","East Germany","","","",""
"2 on Scale 1 to 10","1987","1-pers.-HH","West Germany","46","0.0434092838792436","0.0314697481567904","0.0553488196016968"
"2 on Scale 1 to 10","1987","1-pers.-HH","East Germany","","","",""
"2 on Scale 1 to 10","1987","(Married) couple without C. ","West Germany","90","0.0413708546888452","0.0333277226877595","0.0494139866899308"
"2 on Scale 1 to 10","1987","(Married) couple without C. ","East Germany","","","",""
"2 on Scale 1 to 10","1987","Single parent ","West Germany","19","","",""
"2 on Scale 1 to 10","1987","Single parent ","East Germany","","","",""
"2 on Scale 1 to 10","1987","Couple + C. LE 16 ","West Germany","42","0.0196768410783709","0.0140781478051437","0.0252755343515981"
"2 on Scale 1 to 10","1987","Couple + C. LE 16 ","East Germany","","","",""
"2 on Scale 1 to 10","1987","Couple + C. GT 16 ","West Germany","57","0.0236507562737603","0.0172379498304933","0.0300635627170274"
"2 on Scale 1 to 10","1987","Couple + C. GT 16 ","East Germany","","","",""
"2 on Scale 1 to 10","1987","Couple + C. LE and GT 16","West Germany","34","0.026549249483616","0.0176620778285003","0.0354364211387317"
"2 on Scale 1 to 10","1987","Couple + C. LE and GT 16","East Germany","","","",""
"3 on Scale 1 to 10","1987","1-pers.-HH","West Germany","49","0.0414236286813173","0.029748263384487","0.0530989939781476"
"3 on Scale 1 to 10","1987","1-pers.-HH","East Germany","","","",""
"3 on Scale 1 to 10","1987","(Married) couple without C. ","West Germany","100","0.0446475679900193","0.0363062755853196","0.052988860394719"
"3 on Scale 1 to 10","1987","(Married) couple without C. ","East Germany","","","",""
"3 on Scale 1 to 10","1987","Single parent ","West Germany","34","0.0732220617937563","0.0508749367143096","0.095569186873203"
"3 on Scale 1 to 10","1987","Single parent ","East Germany","","","",""
"3 on Scale 1 to 10","1987","Couple + C. LE 16 ","West Germany","69","0.0308657861685648","0.0238938245199585","0.0378377478171712"
"3 on Scale 1 to 10","1987","Couple + C. LE 16 ","East Germany","","","",""
"3 on Scale 1 to 10","1987","Couple + C. GT 16 ","West Germany","87","0.041130948897704","0.0327501188544966","0.0495117789409114"
"3 on Scale 1 to 10","1987","Couple + C. GT 16 ","East Germany","","","",""
"3 on Scale 1 to 10","1987","Couple + C. LE and GT 16","West Germany","50","0.0412107375422268","0.0302220145270632","0.0521994605573905"
"3 on Scale 1 to 10","1987","Couple + C. LE and GT 16","East Germany","","","",""
"4 on Scale 1 to 10","1987","1-pers.-HH","West Germany","60","0.0617690866047902","0.0476640730917855","0.0758741001177949"
"4 on Scale 1 to 10","1987","1-pers.-HH","East Germany","","","",""
