"m11125","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"0 Completely dissatisfied","2011","(Married) couple without C. ","116","0.0169715802027469","0.0139717872288118","0.0199713731766819"
"0 Completely dissatisfied","2011","1-pers.-HH","48","0.0158366842753464","0.0114440715139441","0.0202292970367488"
"0 Completely dissatisfied","2011","Couple + C. GT 16 ","28","","",""
"0 Completely dissatisfied","2011","Couple + C. LE 16 ","41","0.00576164386366496","0.00406327215998054","0.00746001556734938"
"0 Completely dissatisfied","2011","Couple + C. LE and GT 16","18","","",""
"0 Completely dissatisfied","2011","Single parent ","41","0.0173124166595993","0.0123742325665003","0.0222506007526982"
"1 on Scale 1 to 10","2011","(Married) couple without C. ","88","0.0111889235647001","0.00874606726098452","0.0136317798684156"
"1 on Scale 1 to 10","2011","1-pers.-HH","59","0.0222537926150239","0.0170637336555746","0.0274438515744732"
"1 on Scale 1 to 10","2011","Couple + C. GT 16 ","33","0.0110823502326093","0.00734182148663459","0.014822878978584"
"1 on Scale 1 to 10","2011","Couple + C. LE 16 ","41","0.00672687615254809","0.00489263960841656","0.00856111269667961"
"1 on Scale 1 to 10","2011","Couple + C. LE and GT 16","10","","",""
"1 on Scale 1 to 10","2011","Single parent ","36","0.0164976160838815","0.011675040989695","0.0213201911780679"
"10 Completely satisfied","2011","(Married) couple without C. ","306","0.0488069262898942","0.0438028701314262","0.0538109824483622"
"10 Completely satisfied","2011","1-pers.-HH","199","0.0688177865478948","0.0599109211522082","0.0777246519435815"
"10 Completely satisfied","2011","Couple + C. GT 16 ","249","0.0857996561911248","0.0757927354252644","0.0958065769569852"
"10 Completely satisfied","2011","Couple + C. LE 16 ","843","0.0982903641895929","0.0916099542887516","0.104970774090434"
"10 Completely satisfied","2011","Couple + C. LE and GT 16","221","0.124039711317736","0.109322354609011","0.13875706802646"
"10 Completely satisfied","2011","Single parent ","286","0.101057087399177","0.0896459183573074","0.112468256441047"
"2 on Scale 1 to 10","2011","(Married) couple without C. ","285","0.0423283279084618","0.0376523657978825","0.0470042900190411"
"2 on Scale 1 to 10","2011","1-pers.-HH","153","0.0539232583692122","0.0459761625445801","0.0618703541938443"
"2 on Scale 1 to 10","2011","Couple + C. GT 16 ","81","0.0324414582786542","0.0261111362019983","0.03877178035531"
"2 on Scale 1 to 10","2011","Couple + C. LE 16 ","114","0.0151003591943504","0.0123638058894089","0.0178369124992919"
"2 on Scale 1 to 10","2011","Couple + C. LE and GT 16","38","0.0240248593263617","0.0171879937937725","0.0308617248589509"
"2 on Scale 1 to 10","2011","Single parent ","74","0.0250700452277646","0.0191510912947436","0.0309889991607855"
"3 on Scale 1 to 10","2011","(Married) couple without C. ","436","0.0681703679218368","0.0623169007943446","0.074023835049329"
"3 on Scale 1 to 10","2011","1-pers.-HH","210","0.0608561118077739","0.0524445745664042","0.0692676490491437"
"3 on Scale 1 to 10","2011","Couple + C. GT 16 ","152","0.0488497964845965","0.0411479842054834","0.0565516087637096"
"3 on Scale 1 to 10","2011","Couple + C. LE 16 ","255","0.0401863337094796","0.0357792942264893","0.0445933731924698"
"3 on Scale 1 to 10","2011","Couple + C. LE and GT 16","73","0.0333846330444908","0.0253640233154133","0.0414052427735684"
"3 on Scale 1 to 10","2011","Single parent ","161","0.0497661614420181","0.0415330686158453","0.0579992542681908"
"4 on Scale 1 to 10","2011","(Married) couple without C. ","520","0.0722862499826882","0.0662719934202473","0.0783005065451292"
"4 on Scale 1 to 10","2011","1-pers.-HH","217","0.0714648509199982","0.0624012114201753","0.080528490419821"
"4 on Scale 1 to 10","2011","Couple + C. GT 16 ","156","0.0557927231573586","0.0475918622064902","0.063993584108227"
"4 on Scale 1 to 10","2011","Couple + C. LE 16 ","290","0.044146861464215","0.0395372981383388","0.0487564247900913"
"4 on Scale 1 to 10","2011","Couple + C. LE and GT 16","84","0.0352048208787543","0.0269762225049612","0.0434334192525475"
"4 on Scale 1 to 10","2011","Single parent ","123","0.0537773239276703","0.0452369484801942","0.0623176993751463"
"5 on Scale 1 to 10","2011","(Married) couple without C. ","1160","0.161931652291822","0.153376008411476","0.170487296172168"
"5 on Scale 1 to 10","2011","1-pers.-HH","501","0.161791026079843","0.148833843724369","0.174748208435316"
"5 on Scale 1 to 10","2011","Couple + C. GT 16 ","347","0.127206676610734","0.115301176098413","0.139112177123055"
"5 on Scale 1 to 10","2011","Couple + C. LE 16 ","684","0.0919088299486277","0.0854261045069597","0.0983915553902958"
"5 on Scale 1 to 10","2011","Couple + C. LE and GT 16","208","0.0899371447473635","0.077163569345118","0.102710720149609"
"5 on Scale 1 to 10","2011","Single parent ","398","0.152057718032171","0.138463066682163","0.165652369382178"
"6 on Scale 1 to 10","2011","(Married) couple without C. ","837","0.11651989092068","0.109068359636587","0.123971422204772"
"6 on Scale 1 to 10","2011","1-pers.-HH","329","0.098897327979031","0.0883937655528193","0.109400890405243"
"6 on Scale 1 to 10","2011","Couple + C. GT 16 ","332","0.102805500366617","0.0919540328688328","0.113656967864402"
"6 on Scale 1 to 10","2011","Couple + C. LE 16 ","609","0.0864988941093074","0.0801911495188278","0.0928066386997871"
"6 on Scale 1 to 10","2011","Couple + C. LE and GT 16","164","0.0889045187413984","0.076197282683893","0.101611754798904"
"6 on Scale 1 to 10","2011","Single parent ","228","0.0842196139260628","0.0737052504575095","0.0947339773946161"
"7 on Scale 1 to 10","2011","(Married) couple without C. ","1249","0.173072410824698","0.164286338603059","0.181858483046336"
"7 on Scale 1 to 10","2011","1-pers.-HH","482","0.158125139132593","0.145287610235407","0.17096266802978"
"7 on Scale 1 to 10","2011","Couple + C. GT 16 ","508","0.168439358036371","0.155067069192929","0.181811646879813"
"7 on Scale 1 to 10","2011","Couple + C. LE 16 ","1297","0.17618784129586","0.167638820971983","0.184736861619736"
"7 on Scale 1 to 10","2011","Couple + C. LE and GT 16","302","0.168808156493366","0.152083601008594","0.185532711978138"
"7 on Scale 1 to 10","2011","Single parent ","399","0.138923748187971","0.125829223284938","0.152018273091003"
"8 on Scale 1 to 10","2011","(Married) couple without C. ","1511","0.204862676466514","0.195489223656102","0.214236129276925"
"8 on Scale 1 to 10","2011","1-pers.-HH","612","0.195222177740774","0.181275852803813","0.209168502677736"
"8 on Scale 1 to 10","2011","Couple + C. GT 16 ","708","0.226171155430585","0.211223328441836","0.241118982419333"
"8 on Scale 1 to 10","2011","Couple + C. LE 16 ","2132","0.271624062225919","0.26164301297335","0.281605111478489"
"8 on Scale 1 to 10","2011","Couple + C. LE and GT 16","506","0.27468588850815","0.25475675247191","0.294615024544391"
"8 on Scale 1 to 10","2011","Single parent ","573","0.228814770436739","0.212910927675256","0.244718613198221"
"9 on Scale 1 to 10","2011","(Married) couple without C. ","614","0.0838609936259587","0.0774236336497004","0.090298353602217"
"9 on Scale 1 to 10","2011","1-pers.-HH","293","0.092811844532509","0.0826022712489176","0.1030214178161"
"9 on Scale 1 to 10","2011","Couple + C. GT 16 ","415","0.133379031961098","0.121231295151516","0.145526768770681"
"9 on Scale 1 to 10","2011","Couple + C. LE 16 ","1323","0.163567933846435","0.155267922148924","0.171867945543946"
"9 on Scale 1 to 10","2011","Couple + C. LE and GT 16","303","0.149391881827481","0.133475824516404","0.165307939138558"
"9 on Scale 1 to 10","2011","Single parent ","361","0.132503498676946","0.119667542289619","0.145339455064273"
"0 Completely dissatisfied","2012","(Married) couple without C. ","126","0.0170218310175685","0.0141326297138255","0.0199110323213116"
"0 Completely dissatisfied","2012","1-pers.-HH","53","0.0142589429368132","0.0103451880876728","0.0181726977859536"
"0 Completely dissatisfied","2012","Couple + C. GT 16 ","29","","",""
"0 Completely dissatisfied","2012","Couple + C. LE 16 ","35","0.00400882678602829","0.00254305691456728","0.00547459665748931"
"0 Completely dissatisfied","2012","Couple + C. LE and GT 16","11","","",""
"0 Completely dissatisfied","2012","Single parent ","47","0.0224154413823843","0.0168172737245206","0.0280136090402479"
"1 on Scale 1 to 10","2012","(Married) couple without C. ","108","0.0141979686004021","0.0115554948095045","0.0168404423912998"
"1 on Scale 1 to 10","2012","1-pers.-HH","66","0.0171616069527604","0.0128742606670902","0.0214489532384306"
"1 on Scale 1 to 10","2012","Couple + C. GT 16 ","31","0.0119310046169259","0.00804120816923116","0.0158208010646206"
"1 on Scale 1 to 10","2012","Couple + C. LE 16 ","41","0.00451053594509119","0.00295613945089939","0.006064932439283"
"1 on Scale 1 to 10","2012","Couple + C. LE and GT 16","14","","",""
"1 on Scale 1 to 10","2012","Single parent ","32","0.0125887570210486","0.00837241777954802","0.0168050962625491"
"10 Completely satisfied","2012","(Married) couple without C. ","353","0.0524791162241094","0.0474984162666665","0.0574598161815523"
"10 Completely satisfied","2012","1-pers.-HH","216","0.0626013757600236","0.0546044580869261","0.0705982934331212"
"10 Completely satisfied","2012","Couple + C. GT 16 ","266","0.0924069874724484","0.0820318774584437","0.102782097486453"
"10 Completely satisfied","2012","Couple + C. LE 16 ","661","0.0879446435941322","0.0813749563393686","0.0945143308488958"
"10 Completely satisfied","2012","Couple + C. LE and GT 16","222","0.119801092853208","0.10554451650896","0.134057669197456"
"10 Completely satisfied","2012","Single parent ","258","0.102767863561","0.0912843136816527","0.114251413440347"
"2 on Scale 1 to 10","2012","(Married) couple without C. ","276","0.0387986738101506","0.0344852875594289","0.0431120600608722"
"2 on Scale 1 to 10","2012","1-pers.-HH","132","0.0367017411854479","0.0304945910192657","0.0429088913516301"
"2 on Scale 1 to 10","2012","Couple + C. GT 16 ","69","0.0269124065699202","0.0211148236627442","0.0327099894770961"
"2 on Scale 1 to 10","2012","Couple + C. LE 16 ","123","0.0178899882825365","0.0148152050985061","0.0209647714665668"
"2 on Scale 1 to 10","2012","Couple + C. LE and GT 16","34","0.0202011617201509","0.0140245390021894","0.0263777844381125"
"2 on Scale 1 to 10","2012","Single parent ","78","0.0354504946692965","0.028457414646136","0.042443574692457"
"3 on Scale 1 to 10","2012","(Married) couple without C. ","447","0.0560140336750592","0.0508779283459318","0.0611501390041866"
"3 on Scale 1 to 10","2012","1-pers.-HH","229","0.0693336543386649","0.0609479879516975","0.0777193207256322"
"3 on Scale 1 to 10","2012","Couple + C. GT 16 ","119","0.0393886148939822","0.0324198798621185","0.0463573499258459"
"3 on Scale 1 to 10","2012","Couple + C. LE 16 ","256","0.0358151899708844","0.031504535900077","0.0401258440416918"
"3 on Scale 1 to 10","2012","Couple + C. LE and GT 16","75","0.0506602749363366","0.0410322093503001","0.0602883405223731"
"3 on Scale 1 to 10","2012","Single parent ","140","0.0512798814139682","0.0429385063740847","0.0596212564538517"
"4 on Scale 1 to 10","2012","(Married) couple without C. ","529","0.0699742581908448","0.064276298603484","0.0756722177782057"
"4 on Scale 1 to 10","2012","1-pers.-HH","233","0.0633966331104356","0.0553524956265501","0.071440770594321"
"4 on Scale 1 to 10","2012","Couple + C. GT 16 ","129","0.0380666991319854","0.0312111882864089","0.0449222099775618"
"4 on Scale 1 to 10","2012","Couple + C. LE 16 ","269","0.0359854126427824","0.0316649082960168","0.0403059169895481"
"4 on Scale 1 to 10","2012","Couple + C. LE and GT 16","88","0.0335343032308886","0.0256305693843684","0.0414380370774087"
"4 on Scale 1 to 10","2012","Single parent ","149","0.0562247633248583","0.0475132582534825","0.064936268396234"
"5 on Scale 1 to 10","2012","(Married) couple without C. ","1100","0.141897057305942","0.134103080328319","0.149691034283564"
"5 on Scale 1 to 10","2012","1-pers.-HH","580","0.162194034629959","0.150024956117587","0.174363113142331"
"5 on Scale 1 to 10","2012","Couple + C. GT 16 ","352","0.123853721880968","0.112052212015457","0.13565523174648"
"5 on Scale 1 to 10","2012","Couple + C. LE 16 ","659","0.0983800631046388","0.0914713890800045","0.105288737129273"
"5 on Scale 1 to 10","2012","Couple + C. LE and GT 16","186","0.0878863203946917","0.0754560788706888","0.100316561918695"
"5 on Scale 1 to 10","2012","Single parent ","370","0.137105834422481","0.124098095212781","0.150113573632182"
"6 on Scale 1 to 10","2012","(Married) couple without C. ","898","0.11422967680944","0.107124861951682","0.121334491667197"
"6 on Scale 1 to 10","2012","1-pers.-HH","369","0.102852661128093","0.0928248029459167","0.112880519310269"
"6 on Scale 1 to 10","2012","Couple + C. GT 16 ","304","0.0998790643297156","0.0891371323825084","0.110620996276923"
"6 on Scale 1 to 10","2012","Couple + C. LE 16 ","592","0.0842653976699746","0.0778216451889716","0.0907091501509776"
"6 on Scale 1 to 10","2012","Couple + C. LE and GT 16","195","0.0941853379825042","0.0813618619323492","0.107008814032659"
"6 on Scale 1 to 10","2012","Single parent ","225","0.0854560843423532","0.0748837992970439","0.0960283693876624"
"7 on Scale 1 to 10","2012","(Married) couple without C. ","1449","0.186750026491583","0.178045501162103","0.195454551821062"
"7 on Scale 1 to 10","2012","1-pers.-HH","571","0.15954316343289","0.147454860441569","0.171631466424211"
"7 on Scale 1 to 10","2012","Couple + C. GT 16 ","561","0.184524481794268","0.170627285447988","0.198421678140549"
"7 on Scale 1 to 10","2012","Couple + C. LE 16 ","1255","0.181041847417167","0.172109826289557","0.189973868544778"
"7 on Scale 1 to 10","2012","Couple + C. LE and GT 16","323","0.146564370371326","0.131037138802147","0.162091601940506"
"7 on Scale 1 to 10","2012","Single parent ","406","0.128954584688969","0.11627999584404","0.141629173533898"
"8 on Scale 1 to 10","2012","(Married) couple without C. ","1742","0.222083761118895","0.212799923214558","0.231367599023233"
"8 on Scale 1 to 10","2012","1-pers.-HH","724","0.212051112813975","0.19855720211974","0.22554502350821"
"8 on Scale 1 to 10","2012","Couple + C. GT 16 ","739","0.235545415656908","0.220343164425769","0.250747666888047"
"8 on Scale 1 to 10","2012","Couple + C. LE 16 ","2096","0.293886280177489","0.283319166463227","0.304453393891751"
"8 on Scale 1 to 10","2012","Couple + C. LE and GT 16","515","0.269458507304274","0.249979678740252","0.288937335868296"
"8 on Scale 1 to 10","2012","Single parent ","612","0.229355439707718","0.213456188621363","0.245254690794073"
"9 on Scale 1 to 10","2012","(Married) couple without C. ","672","0.086553596756006","0.080273203719857","0.092833989792155"
"9 on Scale 1 to 10","2012","1-pers.-HH","352","0.099905073710938","0.0900057287236128","0.109804418698263"
"9 on Scale 1 to 10","2012","Couple + C. GT 16 ","394","0.139472752804473","0.127061325381867","0.151884180227079"
"9 on Scale 1 to 10","2012","Couple + C. LE 16 ","1152","0.156271814409276","0.147848732847549","0.164694895971002"
"9 on Scale 1 to 10","2012","Couple + C. LE and GT 16","330","0.163449677991031","0.147215417446977","0.179683938535085"
"9 on Scale 1 to 10","2012","Single parent ","369","0.138400855465923","0.125341639511661","0.151460071420186"
"0 Completely dissatisfied","2013","(Married) couple without C. ","126","0.0144937254736963","0.0119573196235959","0.0170301313237968"
"0 Completely dissatisfied","2013","1-pers.-HH","85","0.0226296946896052","0.0179853545592815","0.0272740348199289"
"0 Completely dissatisfied","2013","Couple + C. GT 16 ","27","","",""
"0 Completely dissatisfied","2013","Couple + C. LE 16 ","50","0.00609653694142947","0.00441222508775711","0.00778084879510183"
"0 Completely dissatisfied","2013","Couple + C. LE and GT 16","20","","",""
"0 Completely dissatisfied","2013","Single parent ","34","0.00852688620634181","0.00521396342797988","0.0118398089847037"
"1 on Scale 1 to 10","2013","(Married) couple without C. ","111","0.0154499558162305","0.0128324867807442","0.0180674248517167"
"1 on Scale 1 to 10","2013","1-pers.-HH","60","0.0155017180494086","0.0116438044360075","0.0193596316628097"
"1 on Scale 1 to 10","2013","Couple + C. GT 16 ","33","0.0132017479770002","0.00938147626105507","0.0170220196929454"
"1 on Scale 1 to 10","2013","Couple + C. LE 16 ","45","0.00593233988055037","0.00427072725515592","0.00759395250594481"
"1 on Scale 1 to 10","2013","Couple + C. LE and GT 16","15","","",""
"1 on Scale 1 to 10","2013","Single parent ","35","0.0101654826778587","0.00655121005610758","0.0137797552996097"
"10 Completely satisfied","2013","(Married) couple without C. ","475","0.0537162004236411","0.0489314159613936","0.0585009848858887"
"10 Completely satisfied","2013","1-pers.-HH","298","0.0689901708523412","0.0610756278357319","0.0769047138689505"
"10 Completely satisfied","2013","Couple + C. GT 16 ","395","0.107352750810445","0.0969915313492232","0.117713970271667"
"10 Completely satisfied","2013","Couple + C. LE 16 ","905","0.103492434784317","0.0969016052392247","0.110083264329409"
"10 Completely satisfied","2013","Couple + C. LE and GT 16","338","0.123864893466832","0.111106295288477","0.136623491645187"
"10 Completely satisfied","2013","Single parent ","330","0.130360671263105","0.118229059918198","0.142492282608011"
"2 on Scale 1 to 10","2013","(Married) couple without C. ","295","0.0355699048086859","0.0316391517380611","0.0395006578793107"
"2 on Scale 1 to 10","2013","1-pers.-HH","162","0.0484282156259249","0.0417243529058247","0.0551320783460251"
"2 on Scale 1 to 10","2013","Couple + C. GT 16 ","84","0.0230390079446989","0.0180174919826944","0.0280605239067035"
"2 on Scale 1 to 10","2013","Couple + C. LE 16 ","134","0.0147794646309005","0.0121684766219768","0.0173904526398242"
"2 on Scale 1 to 10","2013","Couple + C. LE and GT 16","49","0.0152017588821431","0.0104630082667962","0.0199405094974899"
"2 on Scale 1 to 10","2013","Single parent ","102","0.0342150974068531","0.0276653476887588","0.0407648471249474"
"3 on Scale 1 to 10","2013","(Married) couple without C. ","469","0.058080111653007","0.053116249202719","0.0630439741032949"
"3 on Scale 1 to 10","2013","1-pers.-HH","284","0.0724854393446516","0.0643881276626865","0.0805827510266168"
"3 on Scale 1 to 10","2013","Couple + C. GT 16 ","151","0.0447789978089892","0.0378566492325283","0.0517013463854502"
"3 on Scale 1 to 10","2013","Couple + C. LE 16 ","255","0.0370699570523177","0.0329818975526763","0.041158016551959"
"3 on Scale 1 to 10","2013","Couple + C. LE and GT 16","86","0.0386300142350966","0.0311663685306859","0.0460936599395072"
"3 on Scale 1 to 10","2013","Single parent ","129","0.0420314664124858","0.0348014630125924","0.0492614698123792"
"4 on Scale 1 to 10","2013","(Married) couple without C. ","535","0.0657890807971881","0.0605277160252532","0.071050445569123"
"4 on Scale 1 to 10","2013","1-pers.-HH","272","0.072323472760503","0.0642345065677271","0.080412438953279"
"4 on Scale 1 to 10","2013","Couple + C. GT 16 ","168","0.0462886327727195","0.0392561285021392","0.0533211370432998"
"4 on Scale 1 to 10","2013","Couple + C. LE 16 ","332","0.0437701616304463","0.0393434725511291","0.0481968507097635"
"4 on Scale 1 to 10","2013","Couple + C. LE and GT 16","96","0.0347080946476234","0.027619044957745","0.0417971443375018"
"4 on Scale 1 to 10","2013","Single parent ","170","0.060118132751547","0.0515533769376536","0.0686828885654404"
"5 on Scale 1 to 10","2013","(Married) couple without C. ","1238","0.145844903390667","0.138354365061005","0.15333544172033"
"5 on Scale 1 to 10","2013","1-pers.-HH","584","0.155437553513971","0.144122699370088","0.166752407657855"
"5 on Scale 1 to 10","2013","Couple + C. GT 16 ","396","0.115670839781282","0.104965923734485","0.126375755828078"
"5 on Scale 1 to 10","2013","Couple + C. LE 16 ","731","0.0861757234951417","0.0801037116082742","0.0922477353820093"
"5 on Scale 1 to 10","2013","Couple + C. LE and GT 16","226","0.086140287855129","0.0752738743610822","0.0970067013491758"
"5 on Scale 1 to 10","2013","Single parent ","354","0.113145339810422","0.101731804934342","0.124558874686502"
"6 on Scale 1 to 10","2013","(Married) couple without C. ","1001","0.114111932607988","0.107364260196859","0.120859605019118"
"6 on Scale 1 to 10","2013","1-pers.-HH","365","0.0889772894291427","0.0800861117724262","0.0978684670858592"
"6 on Scale 1 to 10","2013","Couple + C. GT 16 ","318","0.0951049973794883","0.0852860459369896","0.104923948821987"
"6 on Scale 1 to 10","2013","Couple + C. LE 16 ","664","0.0803133594609267","0.0744327460016407","0.0861939729202128"
"6 on Scale 1 to 10","2013","Couple + C. LE and GT 16","209","0.0831003765236157","0.0724096875489112","0.0937910654983201"
"6 on Scale 1 to 10","2013","Single parent ","266","0.0859285657143315","0.0758305868275234","0.0960265446011396"
"7 on Scale 1 to 10","2013","(Married) couple without C. ","1502","0.184603101970643","0.176369249932325","0.192836954008962"
"7 on Scale 1 to 10","2013","1-pers.-HH","632","0.154963893251803","0.143663124370173","0.166264662133432"
"7 on Scale 1 to 10","2013","Couple + C. GT 16 ","584","0.184506660204555","0.171523495053477","0.197489825355633"
"7 on Scale 1 to 10","2013","Couple + C. LE 16 ","1455","0.186411611082467","0.177985102853132","0.194838119311803"
"7 on Scale 1 to 10","2013","Couple + C. LE and GT 16","441","0.176983883358774","0.162202525489745","0.191765241227803"
"7 on Scale 1 to 10","2013","Single parent ","468","0.156812375720611","0.143710668580835","0.169914082860388"
"8 on Scale 1 to 10","2013","(Married) couple without C. ","1883","0.213976972568936","0.205273347230942","0.22268059790693"
"8 on Scale 1 to 10","2013","1-pers.-HH","813","0.211877408937635","0.199116126654414","0.224638691220856"
"8 on Scale 1 to 10","2013","Couple + C. GT 16 ","775","0.224497556024061","0.210531887089202","0.23846322495892"
"8 on Scale 1 to 10","2013","Couple + C. LE 16 ","2344","0.284907526122594","0.275140960717468","0.29467409152772"
"8 on Scale 1 to 10","2013","Couple + C. LE and GT 16","643","0.251393232530635","0.234591774656452","0.268194690404818"
"8 on Scale 1 to 10","2013","Single parent ","673","0.219331061964624","0.204421697582616","0.234240426346633"
"9 on Scale 1 to 10","2013","(Married) couple without C. ","894","0.0983641104893163","0.0920438793179123","0.10468434166072"
"9 on Scale 1 to 10","2013","1-pers.-HH","384","0.0883851435450133","0.0795207213287625","0.0972495657612641"
"9 on Scale 1 to 10","2013","Couple + C. GT 16 ","498","0.139395496097666","0.127802637819606","0.150988354375726"
"9 on Scale 1 to 10","2013","Couple + C. LE 16 ","1290","0.151050884918909","0.143302498606695","0.158799271231123"
"9 on Scale 1 to 10","2013","Couple + C. LE and GT 16","438","0.172337726208111","0.157710564556648","0.186964887859574"
"9 on Scale 1 to 10","2013","Single parent ","398","0.13936492007182","0.126886434949606","0.151843405194033"
"0 Completely dissatisfied","2014","(Married) couple without C. ","114","0.0149913705947267","0.0123285384846923","0.0176542027047611"
"0 Completely dissatisfied","2014","1-pers.-HH","71","0.0185433266711749","0.0141733651053612","0.0229132882369887"
"0 Completely dissatisfied","2014","Couple + C. GT 16 ","22","","",""
"0 Completely dissatisfied","2014","Couple + C. LE 16 ","37","0.00399503216254468","0.00250329528849213","0.00548676903659723"
"0 Completely dissatisfied","2014","Couple + C. LE and GT 16","16","","",""
"0 Completely dissatisfied","2014","Single parent ","31","0.00982097921790172","0.00592253424882449","0.013719424186979"
"1 on Scale 1 to 10","2014","(Married) couple without C. ","110","0.0160055609146564","0.013255547142098","0.0187555746872147"
"1 on Scale 1 to 10","2014","1-pers.-HH","60","0.0164225958221913","0.0123056666029678","0.0205395250414147"
"1 on Scale 1 to 10","2014","Couple + C. GT 16 ","29","","",""
"1 on Scale 1 to 10","2014","Couple + C. LE 16 ","29","","",""
"1 on Scale 1 to 10","2014","Couple + C. LE and GT 16","17","","",""
"1 on Scale 1 to 10","2014","Single parent ","34","0.0123197775097702","0.0079589715472498","0.0166805834722907"
"10 Completely satisfied","2014","(Married) couple without C. ","360","0.0468135748378456","0.0421846734895552","0.051442476186136"
"10 Completely satisfied","2014","1-pers.-HH","259","0.071774544450316","0.0634135066653436","0.0801355822352883"
"10 Completely satisfied","2014","Couple + C. GT 16 ","319","0.095824853059858","0.0854312146088946","0.106218491510821"
"10 Completely satisfied","2014","Couple + C. LE 16 ","618","0.0871873587936391","0.0805159290548976","0.0938587885323806"
"10 Completely satisfied","2014","Couple + C. LE and GT 16","252","0.116735480471495","0.103452768705462","0.130018192237528"
"10 Completely satisfied","2014","Single parent ","217","0.0976155633898975","0.0858824712135139","0.109348655566281"
"2 on Scale 1 to 10","2014","(Married) couple without C. ","263","0.0343458026004746","0.0303550872773995","0.0383365179235497"
"2 on Scale 1 to 10","2014","1-pers.-HH","155","0.0452511434371751","0.038518159491783","0.0519841273825673"
"2 on Scale 1 to 10","2014","Couple + C. GT 16 ","71","0.0255089261578406","0.0199417205252867","0.0310761317903945"
"2 on Scale 1 to 10","2014","Couple + C. LE 16 ","106","0.0165798309256674","0.0135601508246335","0.0195995110267013"
"2 on Scale 1 to 10","2014","Couple + C. LE and GT 16","57","0.021935522145234","0.0158765682229841","0.0279944760674838"
"2 on Scale 1 to 10","2014","Single parent ","81","0.0361634186021986","0.0287827858904787","0.0435440513139185"
"3 on Scale 1 to 10","2014","(Married) couple without C. ","468","0.0602677321826931","0.055052812882915","0.0654826514824713"
"3 on Scale 1 to 10","2014","1-pers.-HH","236","0.0644812032483533","0.0565252714403565","0.0724371350563501"
"3 on Scale 1 to 10","2014","Couple + C. GT 16 ","142","0.0502318560841998","0.0425192588167181","0.0579444533516814"
"3 on Scale 1 to 10","2014","Couple + C. LE 16 ","223","0.0313457853711121","0.0272250445791631","0.0354665261630612"
"3 on Scale 1 to 10","2014","Couple + C. LE and GT 16","81","0.0391273911957228","0.0311066727533323","0.0471481096381133"
"3 on Scale 1 to 10","2014","Single parent ","143","0.0597863839265206","0.0504135361610552","0.069159231691986"
"4 on Scale 1 to 10","2014","(Married) couple without C. ","505","0.0644101197073036","0.0590308550919511","0.0697893843226561"
"4 on Scale 1 to 10","2014","1-pers.-HH","231","0.0627324343688785","0.0548777978714024","0.0705870708663546"
"4 on Scale 1 to 10","2014","Couple + C. GT 16 ","133","0.0425097858717616","0.0353859505331787","0.0496336212103445"
"4 on Scale 1 to 10","2014","Couple + C. LE 16 ","280","0.0457973588541801","0.0408537755548446","0.0507409421535156"
"4 on Scale 1 to 10","2014","Couple + C. LE and GT 16","85","0.0358241590445871","0.0281362888275856","0.0435120292615886"
"4 on Scale 1 to 10","2014","Single parent ","154","0.0599352863963806","0.0505515171456324","0.0693190556471288"
"5 on Scale 1 to 10","2014","(Married) couple without C. ","1191","0.150452773758519","0.142618532168329","0.158287015348709"
"5 on Scale 1 to 10","2014","1-pers.-HH","566","0.147338645109611","0.135857244979911","0.158820045239311"
"5 on Scale 1 to 10","2014","Couple + C. GT 16 ","341","0.104683276459889","0.0938731881015886","0.11549336481819"
"5 on Scale 1 to 10","2014","Couple + C. LE 16 ","656","0.0963867699664471","0.0894076391838629","0.103365900749031"
"5 on Scale 1 to 10","2014","Couple + C. LE and GT 16","201","0.0843206767208728","0.0728264789916693","0.0958148744500763"
"5 on Scale 1 to 10","2014","Single parent ","288","0.127184061274173","0.114012573582012","0.140355548966334"
"6 on Scale 1 to 10","2014","(Married) couple without C. ","945","0.111115663244154","0.104228928340144","0.118002398148165"
"6 on Scale 1 to 10","2014","1-pers.-HH","381","0.107097160608912","0.0970801229384302","0.117114198279394"
"6 on Scale 1 to 10","2014","Couple + C. GT 16 ","314","0.103812379028676","0.0930421166344062","0.114582641422947"
"6 on Scale 1 to 10","2014","Couple + C. LE 16 ","611","0.0971122976368145","0.0901097621806185","0.104114833093011"
"6 on Scale 1 to 10","2014","Couple + C. LE and GT 16","220","0.103624794083578","0.0910176511619368","0.11623193700522"
"6 on Scale 1 to 10","2014","Single parent ","212","0.0786232943480298","0.0679830553192668","0.0892635333767928"
"7 on Scale 1 to 10","2014","(Married) couple without C. ","1461","0.170929767575698","0.162680647797451","0.179178887353945"
"7 on Scale 1 to 10","2014","1-pers.-HH","605","0.16481497004693","0.152796812160569","0.176833127933291"
"7 on Scale 1 to 10","2014","Couple + C. GT 16 ","541","0.177938999952409","0.164434147703999","0.19144385220082"
"7 on Scale 1 to 10","2014","Couple + C. LE 16 ","1281","0.190570052551071","0.181282136231423","0.199857968870719"
"7 on Scale 1 to 10","2014","Couple + C. LE and GT 16","385","0.160083417288534","0.144915317767064","0.175251516810005"
"7 on Scale 1 to 10","2014","Single parent ","389","0.163550446543644","0.148928577307383","0.178172315779906"
"8 on Scale 1 to 10","2014","(Married) couple without C. ","1798","0.227683581185077","0.218494616377929","0.236872545992225"
