"m11125","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1988","Employed","no migration background","80","0.0202098489372603","0.016070760799174","0.0243489370753466","2"
"2 on Scale 1 to 10","1988","Employed","direct migration background","49","0.0196620508839652","0.0133761777302047","0.0259479240377257","2"
"2 on Scale 1 to 10","1988","Not Employed","no migration background","117","0.0526517833914859","0.0441565132762877","0.0611470535066841","2"
"2 on Scale 1 to 10","1988","Not Employed","direct migration background","34","0.0475402609067024","0.032886143204987","0.0621943786084179","2"
"2 on Scale 1 to 10","1988","Not Employed","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1988","Employed","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1988","Not Employed","no migration background","141","0.0589697120072162","0.0500092143083725","0.0679302097060598","3"
"3 on Scale 1 to 10","1988","Not Employed","direct migration background","47","0.0669983931403366","0.0497805411218724","0.0842162451588009","3"
"3 on Scale 1 to 10","1988","Not Employed","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","1988","Employed","no migration background","168","0.0386859129948732","0.033013528195198","0.0443582977945483","3"
"3 on Scale 1 to 10","1988","Employed","direct migration background","90","0.0457772177726717","0.0363145654124083","0.055239870132935","3"
"3 on Scale 1 to 10","1988","Employed","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1988","Employed","no migration background","208","0.0508331339851176","0.0443721102940582","0.0572941576761769","4"
"4 on Scale 1 to 10","1988","Not Employed","no migration background","144","0.0566469519633009","0.0478538677995715","0.0654400361270304","4"
"4 on Scale 1 to 10","1988","Not Employed","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1988","Employed","direct migration background","83","0.0531397269264288","0.0429838856525873","0.0632955682002703","4"
"4 on Scale 1 to 10","1988","Employed","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1988","Not Employed","direct migration background","57","0.0850383408438553","0.0658289134870809","0.10424776820063","4"
"5 on Scale 1 to 10","1988","Not Employed","direct migration background","116","0.176355932951504","0.150109492889652","0.202602373013357","5"
"5 on Scale 1 to 10","1988","Not Employed","no migration background","441","0.175720639614037","0.161244111145649","0.190197168082424","5"
"5 on Scale 1 to 10","1988","Not Employed","indirect migration background","8","","","","5"
"5 on Scale 1 to 10","1988","Employed","no migration background","609","0.139672130137245","0.129475809589035","0.149868450685455","5"
"5 on Scale 1 to 10","1988","Employed","direct migration background","252","0.143370473202826","0.127503661165788","0.159237285239865","5"
"5 on Scale 1 to 10","1988","Employed","indirect migration background","12","","","","5"
"6 on Scale 1 to 10","1988","Not Employed","direct migration background","66","0.0827116847975793","0.0637427935831527","0.101680576012006","6"
"6 on Scale 1 to 10","1988","Not Employed","no migration background","260","0.101660068334736","0.090165004712557","0.113155131956915","6"
"6 on Scale 1 to 10","1988","Employed","no migration background","392","0.0892105639960518","0.0808261301813727","0.097594997810731","6"
"6 on Scale 1 to 10","1988","Employed","direct migration background","161","0.089014872917351","0.0761219843483246","0.101907761486377","6"
"6 on Scale 1 to 10","1988","Not Employed","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","1988","Employed","indirect migration background","6","","","","6"
"7 on Scale 1 to 10","1988","Not Employed","no migration background","370","0.134809001372171","0.121818339756025","0.147799662988316","7"
"7 on Scale 1 to 10","1988","Not Employed","direct migration background","85","0.129002559143383","0.105918446545348","0.152086671741418","7"
"7 on Scale 1 to 10","1988","Not Employed","indirect migration background","12","","","","7"
"7 on Scale 1 to 10","1988","Employed","no migration background","687","0.151325117434535","0.140784093723181","0.161866141145889","7"
"7 on Scale 1 to 10","1988","Employed","direct migration background","267","0.157362507475617","0.140875785253626","0.173849229697609","7"
"7 on Scale 1 to 10","1988","Employed","indirect migration background","8","","","","7"
"8 on Scale 1 to 10","1988","Not Employed","no migration background","507","0.179539822363262","0.164940759546669","0.194138885179856","8"
"8 on Scale 1 to 10","1988","Not Employed","direct migration background","157","0.184113417802555","0.157422519096559","0.21080431650855","8"
"8 on Scale 1 to 10","1988","Not Employed","indirect migration background","23","","","","8"
"8 on Scale 1 to 10","1988","Employed","indirect migration background","25","","","","8"
"8 on Scale 1 to 10","1988","Employed","no migration background","1123","0.251332804884106","0.238573541665704","0.264092068102508","8"
"8 on Scale 1 to 10","1988","Employed","direct migration background","403","0.219704421169634","0.200958263344468","0.2384505789948","8"
"9 on Scale 1 to 10","1988","Not Employed","indirect migration background","14","","","","9"
"9 on Scale 1 to 10","1988","Not Employed","no migration background","250","0.0812335007624614","0.0708418154012978","0.0916251861236251","9"
"9 on Scale 1 to 10","1988","Not Employed","direct migration background","85","0.0792899056860419","0.0606829216715416","0.0978968897005421","9"
"9 on Scale 1 to 10","1988","Employed","no migration background","596","0.130662881977925","0.120749386016541","0.140576377939308","9"
"9 on Scale 1 to 10","1988","Employed","direct migration background","239","0.126659132266155","0.111600919002531","0.141717345529778","9"
"9 on Scale 1 to 10","1988","Employed","indirect migration background","31","0.246337492222682","0.17080274189997","0.321872242545394","9"
"0 Completely dissatisfied","1989","Not Employed","direct migration background","32","0.0465385020530515","0.0319688862810105","0.0611081178250925","0"
"0 Completely dissatisfied","1989","Not Employed","no migration background","109","0.0471522739275711","0.0388698807295823","0.0554346671255599","0"
"0 Completely dissatisfied","1989","Not Employed","indirect migration background","2","","","","0"
"0 Completely dissatisfied","1989","Employed","no migration background","43","0.0102837393436834","0.00727288847488874","0.013294590212478","0"
"0 Completely dissatisfied","1989","Employed","direct migration background","26","","","","0"
"0 Completely dissatisfied","1989","Employed","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1989","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1989","Not Employed","no migration background","56","0.0264375182485066","0.0201687093696189","0.0327063271273944","1"
"1 on Scale 1 to 10","1989","Not Employed","direct migration background","19","","","","1"
"1 on Scale 1 to 10","1989","Employed","no migration background","25","","","","1"
"1 on Scale 1 to 10","1989","Employed","direct migration background","23","","","","1"
"1 on Scale 1 to 10","1989","Employed","indirect migration background","","","","","1"
"10 Completely satisfied","1989","Not Employed","no migration background","249","0.0902002484672109","0.0790066545745578","0.101393842359864","10"
"10 Completely satisfied","1989","Not Employed","direct migration background","93","0.113595031470934","0.0916474799420843","0.135542582999784","10"
"10 Completely satisfied","1989","Not Employed","indirect migration background","22","","","","10"
"10 Completely satisfied","1989","Employed","no migration background","512","0.113770796897516","0.104294322570051","0.123247271224981","10"
"10 Completely satisfied","1989","Employed","direct migration background","257","0.121834153732232","0.106685532919778","0.136982774544685","10"
"10 Completely satisfied","1989","Employed","indirect migration background","44","0.264476284820853","0.194128354426022","0.334824215215684","10"
"2 on Scale 1 to 10","1989","Not Employed","direct migration background","31","0.0354479292513898","0.022658575726136","0.0482372827766436","2"
"2 on Scale 1 to 10","1989","Not Employed","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1989","Employed","no migration background","94","0.022863052684721","0.0184023509195301","0.0273237544499119","2"
"2 on Scale 1 to 10","1989","Not Employed","no migration background","118","0.0497313361246817","0.041236968739719","0.0582257035096444","2"
"2 on Scale 1 to 10","1989","Employed","direct migration background","38","0.0187483265937305","0.0124667051797395","0.0250299480077215","2"
"2 on Scale 1 to 10","1989","Employed","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1989","Not Employed","no migration background","159","0.0689256962599637","0.0590270563923252","0.0788243361276021","3"
"3 on Scale 1 to 10","1989","Not Employed","direct migration background","56","0.0674545875536968","0.0501073207143723","0.0848018543930214","3"
"3 on Scale 1 to 10","1989","Not Employed","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1989","Employed","no migration background","177","0.041990731191093","0.036004962422032","0.047976499960154","3"
"3 on Scale 1 to 10","1989","Employed","direct migration background","71","0.0381326478120314","0.0292630000870521","0.0470022955370106","3"
"3 on Scale 1 to 10","1989","Employed","indirect migration background","7","","","","3"
"4 on Scale 1 to 10","1989","Employed","no migration background","191","0.0463217081611013","0.0400490503907553","0.0525943659314472","4"
"4 on Scale 1 to 10","1989","Not Employed","no migration background","143","0.0611227437418528","0.0517622533354514","0.0704832341482543","4"
"4 on Scale 1 to 10","1989","Not Employed","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1989","Not Employed","direct migration background","56","0.0895873933420082","0.0698344007881669","0.10934038589585","4"
"4 on Scale 1 to 10","1989","Employed","direct migration background","96","0.0582886835284537","0.0474381444322905","0.0691392226246168","4"
"4 on Scale 1 to 10","1989","Employed","indirect migration background","","","","","4"
"5 on Scale 1 to 10","1989","Not Employed","no migration background","454","0.192097847702422","0.176704488465539","0.207491206939305","5"
"5 on Scale 1 to 10","1989","Not Employed","direct migration background","115","0.166291411588417","0.140538142480024","0.19204468069681","5"
