"m11125","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1997","66 and older","no migration background","181","0.127804547738025","0.110053727517367","0.145555367958683","6"
"7 on Scale 1 to 10","1997","16-34 y.","no migration background","586","0.179975580164346","0.166896053640863","0.193055106687828","7"
"7 on Scale 1 to 10","1997","16-34 y.","direct migration background","107","0.124918281732305","0.101745294580115","0.148091268884495","7"
"7 on Scale 1 to 10","1997","16-34 y.","indirect migration background","69","0.138876321885035","0.109517991404203","0.168234652365867","7"
"7 on Scale 1 to 10","1997","35-65 y.","no migration background","967","0.181284298661964","0.170762472274538","0.191806125049389","7"
"7 on Scale 1 to 10","1997","35-65 y.","direct migration background","266","0.18648523714615","0.166547032297966","0.206423441994333","7"
"7 on Scale 1 to 10","1997","35-65 y.","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","1997","66 and older","direct migration background","32","0.138713267394552","0.0948003296580982","0.182626205131006","7"
"7 on Scale 1 to 10","1997","66 and older","no migration background","200","0.154021058453351","0.134829590695516","0.173212526211185","7"
"7 on Scale 1 to 10","1997","66 and older","indirect migration background","1","","","","7"
"8 on Scale 1 to 10","1997","16-34 y.","no migration background","1016","0.311941554896071","0.296168307317207","0.327714802474934","8"
"8 on Scale 1 to 10","1997","16-34 y.","direct migration background","217","0.253496306654783","0.223007072688664","0.283985540620902","8"
"8 on Scale 1 to 10","1997","16-34 y.","indirect migration background","133","0.22968116578874","0.193971775364731","0.265390556212749","8"
"8 on Scale 1 to 10","1997","35-65 y.","no migration background","1097","0.21249799485365","0.20132556262795","0.22367042707935","8"
"8 on Scale 1 to 10","1997","35-65 y.","direct migration background","281","0.199637355450883","0.179175481016744","0.220099229885022","8"
"8 on Scale 1 to 10","1997","66 and older","direct migration background","33","0.152161112056999","0.106529257924642","0.197792966189355","8"
"8 on Scale 1 to 10","1997","66 and older","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1997","35-65 y.","indirect migration background","10","","","","8"
"8 on Scale 1 to 10","1997","66 and older","no migration background","200","0.144150024797795","0.125475715631456","0.162824333964135","8"
"9 on Scale 1 to 10","1997","16-34 y.","no migration background","532","0.16281939012317","0.150249413173165","0.175389367073175","9"
"9 on Scale 1 to 10","1997","16-34 y.","direct migration background","143","0.208268075995923","0.179807404313301","0.236728747678545","9"
"9 on Scale 1 to 10","1997","16-34 y.","indirect migration background","120","0.215982152340751","0.181047502585355","0.250916802096148","9"
"9 on Scale 1 to 10","1997","35-65 y.","no migration background","400","0.0761686019660713","0.0689237614778611","0.0834134424542815","9"
"9 on Scale 1 to 10","1997","35-65 y.","direct migration background","89","0.0469591862028979","0.0361299671997806","0.0577884052060151","9"
"9 on Scale 1 to 10","1997","35-65 y.","indirect migration background","5","","","","9"
"9 on Scale 1 to 10","1997","66 and older","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","1997","66 and older","no migration background","59","0.0423791548042592","0.0316686163767888","0.0530896932317296","9"
"9 on Scale 1 to 10","1997","66 and older","direct migration background","7","","","","9"
"0 Completely dissatisfied","1998","16-34 y.","no migration background","11","","","","0"
"0 Completely dissatisfied","1998","16-34 y.","direct migration background","5","","","","0"
"0 Completely dissatisfied","1998","16-34 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1998","35-65 y.","no migration background","74","0.0124767062276247","0.00967691798331642","0.015276494471933","0"
"0 Completely dissatisfied","1998","35-65 y.","direct migration background","24","","","","0"
"0 Completely dissatisfied","1998","66 and older","no migration background","53","0.0290194366141084","0.0208428051588196","0.0371960680693972","0"
"0 Completely dissatisfied","1998","66 and older","direct migration background","9","","","","0"
"0 Completely dissatisfied","1998","66 and older","indirect migration background","","","","","0"
"0 Completely dissatisfied","1998","35-65 y.","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1998","16-34 y.","no migration background","15","","","","1"
"1 on Scale 1 to 10","1998","16-34 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","1998","16-34 y.","direct migration background","3","","","","1"
"1 on Scale 1 to 10","1998","66 and older","direct migration background","9","","","","1"
"1 on Scale 1 to 10","1998","35-65 y.","no migration background","57","0.00853939578092425","0.00621851496338386","0.0108602765984646","1"
"1 on Scale 1 to 10","1998","35-65 y.","direct migration background","24","","","","1"
"1 on Scale 1 to 10","1998","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1998","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1998","66 and older","no migration background","38","0.0275217205401256","0.0195527465014753","0.035490694578776","1"
"10 Completely satisfied","1998","16-34 y.","no migration background","436","0.122651517416219","0.111938821827458","0.133364213004981","10"
"10 Completely satisfied","1998","16-34 y.","direct migration background","120","0.192009353529818","0.163238933513717","0.22077977354592","10"
"10 Completely satisfied","1998","16-34 y.","indirect migration background","126","0.248782746322612","0.212718948634721","0.284846544010503","10"
"10 Completely satisfied","1998","35-65 y.","no migration background","317","0.0629317275302696","0.0568065034622154","0.0690569515983239","10"
"10 Completely satisfied","1998","35-65 y.","direct migration background","90","0.065750267920053","0.0529491735454261","0.0785513622946799","10"
"10 Completely satisfied","1998","66 and older","no migration background","61","0.0398419638665893","0.0303147394374635","0.049369188295715","10"
"10 Completely satisfied","1998","66 and older","direct migration background","8","","","","10"
"10 Completely satisfied","1998","66 and older","indirect migration background","","","","","10"
"10 Completely satisfied","1998","35-65 y.","indirect migration background","6","","","","10"
"2 on Scale 1 to 10","1998","16-34 y.","no migration background","34","0.00987735303947544","0.00664781040476203","0.0131068956741889","2"
"2 on Scale 1 to 10","1998","16-34 y.","direct migration background","5","","","","2"
"2 on Scale 1 to 10","1998","16-34 y.","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","1998","35-65 y.","no migration background","180","0.0348249092680202","0.0302005710955576","0.0394492474404828","2"
"2 on Scale 1 to 10","1998","35-65 y.","direct migration background","58","0.0384336245463378","0.0285044727379309","0.0483627763547448","2"
"2 on Scale 1 to 10","1998","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1998","66 and older","direct migration background","22","","","","2"
"2 on Scale 1 to 10","1998","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1998","66 and older","no migration background","118","0.0846332426901976","0.071075333354672","0.0981911520257233","2"
"3 on Scale 1 to 10","1998","16-34 y.","no migration background","93","0.0253228599435987","0.0201923208236084","0.0304533990635889","3"
"3 on Scale 1 to 10","1998","16-34 y.","direct migration background","12","","","","3"
"3 on Scale 1 to 10","1998","16-34 y.","indirect migration background","12","","","","3"
"3 on Scale 1 to 10","1998","35-65 y.","no migration background","341","0.0552103123789797","0.0494495599579687","0.0609710647999907","3"
"3 on Scale 1 to 10","1998","35-65 y.","direct migration background","88","0.0492600474199698","0.0380825358006263","0.0604375590393132","3"
"3 on Scale 1 to 10","1998","66 and older","no migration background","144","0.0918050404376879","0.0777397898696441","0.105870291005732","3"
"3 on Scale 1 to 10","1998","35-65 y.","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1998","66 and older","direct migration background","24","","","","3"
"3 on Scale 1 to 10","1998","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1998","16-34 y.","no migration background","148","0.0427071557839606","0.036104039162616","0.0493102724053052","4"
"4 on Scale 1 to 10","1998","16-34 y.","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","1998","35-65 y.","no migration background","354","0.0580963746900199","0.0521960041333353","0.0639967452467044","4"
"4 on Scale 1 to 10","1998","16-34 y.","direct migration background","15","","","","4"
"4 on Scale 1 to 10","1998","35-65 y.","direct migration background","111","0.071649386733412","0.0583286238393755","0.0849701496274484","4"
"4 on Scale 1 to 10","1998","35-65 y.","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","1998","66 and older","no migration background","127","0.0770268035606407","0.064038867283111","0.0900147398381705","4"
"4 on Scale 1 to 10","1998","66 and older","direct migration background","27","","","","4"
"4 on Scale 1 to 10","1998","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","1998","16-34 y.","no migration background","307","0.0946883564001083","0.0851269103505097","0.104249802449707","5"
"5 on Scale 1 to 10","1998","16-34 y.","direct migration background","57","0.0899390603972503","0.0690417086368672","0.110836412157633","5"
"5 on Scale 1 to 10","1998","16-34 y.","indirect migration background","40","0.0750897614951148","0.0531051544148011","0.0970743685754284","5"
"5 on Scale 1 to 10","1998","35-65 y.","no migration background","984","0.155132412952164","0.146000807579462","0.164264018324866","5"
"5 on Scale 1 to 10","1998","35-65 y.","indirect migration background","11","","","","5"
"5 on Scale 1 to 10","1998","66 and older","no migration background","324","0.208680878167171","0.188886501752911","0.228475254581432","5"
"5 on Scale 1 to 10","1998","35-65 y.","direct migration background","240","0.184444602854711","0.16441249942749","0.204476706281933","5"
"5 on Scale 1 to 10","1998","66 and older","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","1998","66 and older","direct migration background","52","0.186579188266466","0.138575227735616","0.234583148797316","5"
"6 on Scale 1 to 10","1998","16-34 y.","no migration background","250","0.0607722162724037","0.0529700672759187","0.0685743652688887","6"
"6 on Scale 1 to 10","1998","16-34 y.","direct migration background","51","0.0648762664201225","0.0468851005774768","0.0828674322627681","6"
"6 on Scale 1 to 10","1998","16-34 y.","indirect migration background","39","0.0713836524558307","0.0499055407227415","0.0928617641889199","6"
"6 on Scale 1 to 10","1998","35-65 y.","no migration background","765","0.122407668385557","0.114140586119353","0.130674750651761","6"
"6 on Scale 1 to 10","1998","35-65 y.","direct migration background","157","0.100243922689034","0.0847322630852743","0.115755582292793","6"
"6 on Scale 1 to 10","1998","66 and older","direct migration background","23","","","","6"
"6 on Scale 1 to 10","1998","66 and older","no migration background","217","0.128147122846634","0.111865387202151","0.144428858491117","6"
"6 on Scale 1 to 10","1998","66 and older","indirect migration background","1","","","","6"
