"m11125","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1988","indirect migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","1988","indirect migration background","West Germany","48","0.164872181650475","0.116060724649098","0.213683638651853","8"
"9 on Scale 1 to 10","1988","direct migration background","West Germany","324","0.109462367776454","0.0976505866021888","0.121274148950719","9"
"9 on Scale 1 to 10","1988","no migration background","West Germany","846","0.109970281706773","0.102690609670065","0.11724995374348","9"
"9 on Scale 1 to 10","1988","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","1988","direct migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","1988","indirect migration background","West Germany","45","0.179564705863842","0.12907483493373","0.230054576793953","9"
"9 on Scale 1 to 10","1988","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","1989","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","1989","no migration background","West Germany","152","0.025605747315213","0.0218594208594002","0.0293520737710257","0"
"0 Completely dissatisfied","1989","direct migration background","West Germany","58","0.025378924002702","0.0193266635785975","0.0314311844268066","0"
"0 Completely dissatisfied","1989","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","West Germany","3","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1989","direct migration background","West Germany","42","0.0161820221597331","0.0113264895171667","0.0210375548022994","1"
"1 on Scale 1 to 10","1989","no migration background","West Germany","81","0.0145716901779745","0.0117296054797244","0.0174137748762246","1"
"1 on Scale 1 to 10","1989","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1989","no migration background","West Germany","761","0.103975231789802","0.0967359665237684","0.111214497055836","10"
"10 Completely satisfied","1989","no migration background","East Germany","","","","","10"
"10 Completely satisfied","1989","direct migration background","West Germany","350","0.118705178212328","0.106258354272462","0.131152002152194","10"
"10 Completely satisfied","1989","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","1989","indirect migration background","West Germany","66","0.212974652874025","0.163114164468032","0.262835141280017","10"
"10 Completely satisfied","1989","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","1989","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","West Germany","69","0.025090342921535","0.019071699834911","0.0311089860081591","2"
"2 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","1989","no migration background","West Germany","212","0.0340291068198996","0.0297290239040983","0.0383291897357009","2"
"2 on Scale 1 to 10","1989","indirect migration background","West Germany","4","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1989","no migration background","West Germany","336","0.0531844972074528","0.0478622536644984","0.0585067407504071","3"
"3 on Scale 1 to 10","1989","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","West Germany","127","0.0492682553122046","0.040939584552168","0.0575969260722411","3"
"3 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","West Germany","9","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","1989","no migration background","West Germany","334","0.0524727957406515","0.0471842960837749","0.057761295397528","4"
"4 on Scale 1 to 10","1989","direct migration background","West Germany","152","0.0701750099726184","0.0603449774720563","0.0800050424731804","4"
"4 on Scale 1 to 10","1989","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","West Germany","4","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","1989","no migration background","West Germany","1033","0.15894286802622","0.150271196751971","0.167614539300468","5"
"5 on Scale 1 to 10","1989","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","West Germany","352","0.151069472128729","0.137288256226124","0.164850688031333","5"
"5 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","West Germany","16","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","1989","no migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","1989","no migration background","West Germany","632","0.0960368642878165","0.0890486875471467","0.103025041028486","6"
"6 on Scale 1 to 10","1989","direct migration background","West Germany","248","0.103790676204161","0.0920539491529156","0.115527403255406","6"
"6 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","West Germany","12","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","1989","no migration background","West Germany","950","0.137613017086099","0.129442484070448","0.14578355010175","7"
"7 on Scale 1 to 10","1989","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","1989","direct migration background","West Germany","357","0.143975699372734","0.130465842428295","0.157485556317173","7"
"7 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","West Germany","33","0.0964710486630927","0.0605153489107793","0.132426748415406","7"
"7 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","1989","direct migration background","West Germany","556","0.20421829598086","0.188704881206215","0.219731710755504","8"
"8 on Scale 1 to 10","1989","no migration background","West Germany","1560","0.220001901836423","0.210176970494949","0.229826833177898","8"
"8 on Scale 1 to 10","1989","no migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","West Germany","55","0.164338021598911","0.11920623171818","0.209469811479643","8"
"8 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","1989","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","West Germany","283","0.0921461237323951","0.0810157533469446","0.103276494117845","9"
"9 on Scale 1 to 10","1989","no migration background","West Germany","778","0.103566279712448","0.0963396165108668","0.110792942914029","9"
"9 on Scale 1 to 10","1989","direct migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","West Germany","57","0.182607616628121","0.135556173717299","0.229659059538943","9"
"9 on Scale 1 to 10","1989","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","1990","no migration background","West Germany","121","0.0220951862534575","0.0185654447439741","0.025624927762941","0"
"0 Completely dissatisfied","1990","no migration background","East Germany","174","0.048019568102122","0.0416238283692908","0.0544153078349532","0"
"0 Completely dissatisfied","1990","direct migration background","West Germany","42","0.0160479242755122","0.0111658924748668","0.0209299560761575","0"
"0 Completely dissatisfied","1990","direct migration background","East Germany","6","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","West Germany","1","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1990","no migration background","West Germany","92","0.016607481776802","0.0135387345356831","0.0196762290179208","1"
"1 on Scale 1 to 10","1990","no migration background","East Germany","44","0.0119255023319922","0.00867836368411542","0.015172640979869","1"
"1 on Scale 1 to 10","1990","direct migration background","West Germany","32","0.0123603997606142","0.00806780685310918","0.0166529926681192","1"
"1 on Scale 1 to 10","1990","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","West Germany","1","","","","1"
