"m11125","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"10 Completely satisfied","2016","higher education","West Germany","541","0.0624494229038678","0.0558606754359949","0.0690381703717407"
"10 Completely satisfied","2016","higher education","East Germany","98","0.0482862318196919","0.0373388175915689","0.0592336460478149"
"0 Completely dissatisfied","2017","in school","West Germany","","","",""
"0 Completely dissatisfied","2017","in school","East Germany","","","",""
"0 Completely dissatisfied","2017","inadequately","West Germany","70","0.0260300055919359","0.0194683760051917","0.0325916351786801"
"0 Completely dissatisfied","2017","inadequately","East Germany","6","","",""
"0 Completely dissatisfied","2017","general elemantary","West Germany","47","0.0171984281603716","0.0127713756569676","0.0216254806637755"
"0 Completely dissatisfied","2017","general elemantary","East Germany","16","","",""
"0 Completely dissatisfied","2017","middle vocational","West Germany","110","0.013835900742996","0.0115442977740713","0.0161275037119207"
"0 Completely dissatisfied","2017","middle vocational","East Germany","41","0.0150935727534247","0.010722594502786","0.0194645510040635"
"0 Completely dissatisfied","2017","vocational + Abi","West Germany","18","","",""
"0 Completely dissatisfied","2017","vocational + Abi","East Germany","2","","",""
"0 Completely dissatisfied","2017","higher vocational","West Germany","9","","",""
"0 Completely dissatisfied","2017","higher vocational","East Germany","4","","",""
"0 Completely dissatisfied","2017","higher education","West Germany","25","","",""
"0 Completely dissatisfied","2017","higher education","East Germany","15","","",""
"1 on Scale 1 to 10","2017","in school","West Germany","1","","",""
"1 on Scale 1 to 10","2017","in school","East Germany","","","",""
"1 on Scale 1 to 10","2017","inadequately","West Germany","29","","",""
"1 on Scale 1 to 10","2017","inadequately","East Germany","3","","",""
"1 on Scale 1 to 10","2017","general elemantary","West Germany","42","0.0151672721890016","0.0110055570561941","0.0193289873218091"
"1 on Scale 1 to 10","2017","general elemantary","East Germany","8","","",""
"1 on Scale 1 to 10","2017","middle vocational","West Germany","123","0.0122165598442215","0.0100614649541315","0.0143716547343114"
"1 on Scale 1 to 10","2017","middle vocational","East Germany","44","0.0201308070073305","0.0150958034931468","0.0251658105215142"
"1 on Scale 1 to 10","2017","vocational + Abi","West Germany","14","","",""
"1 on Scale 1 to 10","2017","vocational + Abi","East Germany","2","","",""
"1 on Scale 1 to 10","2017","higher vocational","West Germany","11","","",""
"1 on Scale 1 to 10","2017","higher vocational","East Germany","3","","",""
"1 on Scale 1 to 10","2017","higher education","West Germany","41","0.00719057437811856","0.00503353654441299","0.00934761221182414"
"1 on Scale 1 to 10","2017","higher education","East Germany","13","","",""
"2 on Scale 1 to 10","2017","in school","West Germany","3","","",""
"2 on Scale 1 to 10","2017","in school","East Germany","","","",""
"2 on Scale 1 to 10","2017","inadequately","West Germany","66","0.0476411138621039","0.0388631646580959","0.0564190630661119"
"2 on Scale 1 to 10","2017","inadequately","East Germany","9","","",""
"2 on Scale 1 to 10","2017","general elemantary","West Germany","97","0.0385508362148615","0.0319951608765385","0.0451065115531845"
"2 on Scale 1 to 10","2017","general elemantary","East Germany","17","","",""
"2 on Scale 1 to 10","2017","middle vocational","West Germany","307","0.035963404014962","0.0323105003466469","0.0396163076832772"
"2 on Scale 1 to 10","2017","middle vocational","East Germany","110","0.0389824339002482","0.0320436194841266","0.0459212483163698"
"2 on Scale 1 to 10","2017","vocational + Abi","West Germany","38","0.0257297816111019","0.0188012629617651","0.0326583002604388"
"2 on Scale 1 to 10","2017","vocational + Abi","East Germany","8","","",""
"2 on Scale 1 to 10","2017","higher vocational","West Germany","43","0.0482610705169457","0.0358364718777417","0.0606856691561498"
"2 on Scale 1 to 10","2017","higher vocational","East Germany","15","","",""
"2 on Scale 1 to 10","2017","higher education","West Germany","93","0.0158792342499245","0.0126878286634487","0.0190706398364002"
"2 on Scale 1 to 10","2017","higher education","East Germany","45","0.0427817945541174","0.0327590379016567","0.0528045512065781"
"3 on Scale 1 to 10","2017","in school","West Germany","10","","",""
"3 on Scale 1 to 10","2017","in school","East Germany","","","",""
"3 on Scale 1 to 10","2017","inadequately","West Germany","90","0.0875152518777821","0.0758697966157128","0.0991607071398514"
"3 on Scale 1 to 10","2017","inadequately","East Germany","7","","",""
"3 on Scale 1 to 10","2017","general elemantary","West Germany","177","0.0737785416619675","0.0648771107483925","0.0826799725755425"
"3 on Scale 1 to 10","2017","general elemantary","East Germany","35","0.0944773316046636","0.069361781088184","0.119592882121143"
"3 on Scale 1 to 10","2017","middle vocational","West Germany","542","0.0652285582445177","0.0603842399478623","0.0700728765411731"
"3 on Scale 1 to 10","2017","middle vocational","East Germany","178","0.0645419056174385","0.0557330763196904","0.0733507349151865"
"3 on Scale 1 to 10","2017","vocational + Abi","West Germany","76","0.038280556791994","0.0298841021194182","0.0466770114645698"
"3 on Scale 1 to 10","2017","vocational + Abi","East Germany","13","","",""
"3 on Scale 1 to 10","2017","higher vocational","West Germany","65","0.0590912913683428","0.0454215448802293","0.0727610378564563"
"3 on Scale 1 to 10","2017","higher vocational","East Germany","24","","",""
"3 on Scale 1 to 10","2017","higher education","West Germany","192","0.0404630749947853","0.0354326658073444","0.0454934841822261"
"3 on Scale 1 to 10","2017","higher education","East Germany","78","0.0621310688839442","0.0501752948193678","0.0740868429485207"
"4 on Scale 1 to 10","2017","in school","West Germany","6","","",""
"4 on Scale 1 to 10","2017","in school","East Germany","1","","",""
"4 on Scale 1 to 10","2017","inadequately","West Germany","94","0.0892578801762041","0.0775082881801009","0.101007472172307"
"4 on Scale 1 to 10","2017","inadequately","East Germany","16","","",""
"4 on Scale 1 to 10","2017","general elemantary","West Germany","165","0.0650003315799873","0.0566057145591695","0.0733949486008052"
"4 on Scale 1 to 10","2017","general elemantary","East Germany","39","0.0824875147479514","0.0588648258638696","0.106110203632033"
"4 on Scale 1 to 10","2017","middle vocational","West Germany","527","0.0608380030603506","0.0561485867059053","0.065527419414796"
"4 on Scale 1 to 10","2017","middle vocational","East Germany","202","0.0779959629381376","0.0683823284327029","0.0876095974435722"
"4 on Scale 1 to 10","2017","vocational + Abi","West Germany","107","0.047398647288287","0.0380999695366547","0.0566973250399192"
"4 on Scale 1 to 10","2017","vocational + Abi","East Germany","17","","",""
"4 on Scale 1 to 10","2017","higher vocational","West Germany","69","0.0682050320901069","0.0535902156521304","0.0828198485280834"
"4 on Scale 1 to 10","2017","higher vocational","East Germany","24","","",""
"4 on Scale 1 to 10","2017","higher education","West Germany","238","0.0457841420442201","0.040448043021024","0.0511202410674161"
"4 on Scale 1 to 10","2017","higher education","East Germany","92","0.0652103837329776","0.0529820430459993","0.0774387244199559"
"5 on Scale 1 to 10","2017","in school","West Germany","13","","",""
"5 on Scale 1 to 10","2017","in school","East Germany","2","","",""
"5 on Scale 1 to 10","2017","inadequately","West Germany","256","0.147523076160173","0.132908942117523","0.162137210202822"
"5 on Scale 1 to 10","2017","inadequately","East Germany","37","0.133942930820858","0.097633211218011","0.170252650423706"
"5 on Scale 1 to 10","2017","general elemantary","West Germany","404","0.153776304381642","0.141492732434964","0.16605987632832"
"5 on Scale 1 to 10","2017","general elemantary","East Germany","89","0.163233581700584","0.131498756855022","0.194968406546146"
"5 on Scale 1 to 10","2017","middle vocational","West Germany","1273","0.145903769873396","0.138978324270366","0.152829215476425"
"5 on Scale 1 to 10","2017","middle vocational","East Germany","461","0.157150469175358","0.14410324876293","0.170197689587785"
"5 on Scale 1 to 10","2017","vocational + Abi","West Germany","197","0.102497548073082","0.0892249119922994","0.115770184153865"
"5 on Scale 1 to 10","2017","vocational + Abi","East Germany","30","0.0921592658835437","0.0614587808087901","0.122859750958297"
"5 on Scale 1 to 10","2017","higher vocational","West Germany","109","0.110221001752125","0.092065919196255","0.128376084307996"
"5 on Scale 1 to 10","2017","higher vocational","East Germany","65","0.159452467544974","0.123575571986489","0.195329363103459"
"5 on Scale 1 to 10","2017","higher education","West Germany","464","0.0801555523031262","0.0732234170710077","0.0870876875352447"
"5 on Scale 1 to 10","2017","higher education","East Germany","155","0.110391099439854","0.0948701315222055","0.125912067357503"
"6 on Scale 1 to 10","2017","in school","West Germany","15","","",""
"6 on Scale 1 to 10","2017","in school","East Germany","3","","",""
"6 on Scale 1 to 10","2017","inadequately","West Germany","121","0.104722402935618","0.0921041145527545","0.117340691318482"
"6 on Scale 1 to 10","2017","inadequately","East Germany","22","","",""
"6 on Scale 1 to 10","2017","general elemantary","West Germany","285","0.106890053630691","0.0963690181891653","0.117411089072216"
"6 on Scale 1 to 10","2017","general elemantary","East Germany","30","0.0925683317789159","0.0676816259829412","0.117455037574891"
"6 on Scale 1 to 10","2017","middle vocational","West Germany","965","0.098877005618354","0.0930210098786577","0.10473300135805"
"6 on Scale 1 to 10","2017","middle vocational","East Germany","337","0.124367476363349","0.112537074793865","0.136197877932832"
"6 on Scale 1 to 10","2017","vocational + Abi","West Germany","200","0.101268373504674","0.0880665307244632","0.114470216284884"
"6 on Scale 1 to 10","2017","vocational + Abi","East Germany","23","","",""
"6 on Scale 1 to 10","2017","higher vocational","West Germany","131","0.103341836542914","0.0856946077245984","0.120989065361231"
"6 on Scale 1 to 10","2017","higher vocational","East Germany","51","0.123402603345407","0.0911711161685342","0.15563409052228"
"6 on Scale 1 to 10","2017","higher education","West Germany","547","0.106097129191257","0.0982350030456231","0.11395925533689"
"6 on Scale 1 to 10","2017","higher education","East Germany","170","0.0977945963058711","0.0830829134787455","0.112506279132997"
"7 on Scale 1 to 10","2017","in school","West Germany","48","0.148863526682319","0.111625360535746","0.186101692828893"
"7 on Scale 1 to 10","2017","in school","East Germany","12","","",""
"7 on Scale 1 to 10","2017","inadequately","West Germany","223","0.0992755331927662","0.0869524640630466","0.111598602322486"
"7 on Scale 1 to 10","2017","inadequately","East Germany","39","0.10023540059265","0.068219571189553","0.132251229995747"
"7 on Scale 1 to 10","2017","general elemantary","West Germany","481","0.15597026657451","0.143615425780933","0.168325107368087"
"7 on Scale 1 to 10","2017","general elemantary","East Germany","50","0.13349516749793","0.104290820751215","0.162699514244646"
"7 on Scale 1 to 10","2017","middle vocational","West Germany","1758","0.187649786731759","0.179990175095965","0.195309398367553"
"7 on Scale 1 to 10","2017","middle vocational","East Germany","573","0.188828493881328","0.174797926250437","0.202859061512219"
"7 on Scale 1 to 10","2017","vocational + Abi","West Germany","379","0.203960826388598","0.18632794735131","0.221593705425885"
"7 on Scale 1 to 10","2017","vocational + Abi","East Germany","76","0.23656416211659","0.191458439027892","0.281669885205287"
"7 on Scale 1 to 10","2017","higher vocational","West Germany","256","0.213406744084033","0.189654526935219","0.237158961232847"
"7 on Scale 1 to 10","2017","higher vocational","East Germany","77","0.168531668517393","0.131847243880565","0.205216093154222"
"7 on Scale 1 to 10","2017","higher education","West Germany","1112","0.201708821130307","0.191464430363837","0.211953211896777"
"7 on Scale 1 to 10","2017","higher education","East Germany","313","0.195905071081798","0.176247551689154","0.215562590474442"
"8 on Scale 1 to 10","2017","in school","West Germany","82","0.207401943586178","0.164986164813569","0.249817722358788"
"8 on Scale 1 to 10","2017","in school","East Germany","14","","",""
"8 on Scale 1 to 10","2017","inadequately","West Germany","350","0.168845375858861","0.153407509074133","0.184283242643589"
"8 on Scale 1 to 10","2017","inadequately","East Germany","49","0.313546629550831","0.264087515793833","0.363005743307829"
"8 on Scale 1 to 10","2017","general elemantary","West Germany","630","0.198390679802578","0.184811317210286","0.21197004239487"
