"m11125","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"10 Completely satisfied","1990","Employed","higher education","53","0.077466505395176","0.0554623544451987","0.0994706563451533"
"0 Completely dissatisfied","1991","Not Employed","in school","2","","",""
"0 Completely dissatisfied","1991","Not Employed","inadequately","6","","",""
"0 Completely dissatisfied","1991","Not Employed","general elemantary","46","0.0545796975649602","0.040807032997902","0.0683523621320183"
"0 Completely dissatisfied","1991","Not Employed","middle vocational","46","0.0404083121053544","0.0301627571545405","0.0506538670561682"
"0 Completely dissatisfied","1991","Not Employed","vocational + Abi","1","","",""
"0 Completely dissatisfied","1991","Not Employed","higher vocational","6","","",""
"0 Completely dissatisfied","1991","Not Employed","higher education","3","","",""
"0 Completely dissatisfied","1991","Employed","in school","","","",""
"0 Completely dissatisfied","1991","Employed","inadequately","2","","",""
"0 Completely dissatisfied","1991","Employed","general elemantary","15","","",""
"0 Completely dissatisfied","1991","Employed","middle vocational","35","0.0136795852626347","0.00960766672843875","0.0177515037968306"
"0 Completely dissatisfied","1991","Employed","vocational + Abi","1","","",""
"0 Completely dissatisfied","1991","Employed","higher vocational","4","","",""
"0 Completely dissatisfied","1991","Employed","higher education","2","","",""
"1 on Scale 1 to 10","1991","Not Employed","in school","","","",""
"1 on Scale 1 to 10","1991","Not Employed","inadequately","7","","",""
"1 on Scale 1 to 10","1991","Not Employed","general elemantary","26","","",""
"1 on Scale 1 to 10","1991","Not Employed","middle vocational","30","0.0238824507245802","0.0159383014000457","0.0318266000491147"
"1 on Scale 1 to 10","1991","Not Employed","vocational + Abi","2","","",""
"1 on Scale 1 to 10","1991","Not Employed","higher vocational","","","",""
"1 on Scale 1 to 10","1991","Not Employed","higher education","1","","",""
"1 on Scale 1 to 10","1991","Employed","in school","","","",""
"1 on Scale 1 to 10","1991","Employed","inadequately","6","","",""
"1 on Scale 1 to 10","1991","Employed","general elemantary","7","","",""
"1 on Scale 1 to 10","1991","Employed","middle vocational","15","","",""
"1 on Scale 1 to 10","1991","Employed","vocational + Abi","1","","",""
"1 on Scale 1 to 10","1991","Employed","higher vocational","2","","",""
"1 on Scale 1 to 10","1991","Employed","higher education","4","","",""
"2 on Scale 1 to 10","1991","Not Employed","in school","1","","",""
"2 on Scale 1 to 10","1991","Not Employed","inadequately","11","","",""
"2 on Scale 1 to 10","1991","Not Employed","general elemantary","38","0.0437791515729604","0.0313739815678452","0.0561843215780757"
"2 on Scale 1 to 10","1991","Not Employed","middle vocational","54","0.0440847242090209","0.0334037551176269","0.0547656933004149"
"2 on Scale 1 to 10","1991","Not Employed","vocational + Abi","4","","",""
"2 on Scale 1 to 10","1991","Not Employed","higher vocational","10","","",""
"2 on Scale 1 to 10","1991","Not Employed","higher education","3","","",""
"2 on Scale 1 to 10","1991","Employed","in school","","","",""
"2 on Scale 1 to 10","1991","Employed","inadequately","13","","",""
"2 on Scale 1 to 10","1991","Employed","general elemantary","17","","",""
"2 on Scale 1 to 10","1991","Employed","middle vocational","48","0.013606359987449","0.00954520359328242","0.0176675163816155"
"2 on Scale 1 to 10","1991","Employed","vocational + Abi","4","","",""
"2 on Scale 1 to 10","1991","Employed","higher vocational","10","","",""
"2 on Scale 1 to 10","1991","Employed","higher education","8","","",""
"3 on Scale 1 to 10","1991","Not Employed","in school","1","","",""
"3 on Scale 1 to 10","1991","Not Employed","inadequately","21","","",""
"3 on Scale 1 to 10","1991","Not Employed","general elemantary","82","0.083756071679953","0.0669601573569752","0.100551986002931"
"3 on Scale 1 to 10","1991","Not Employed","middle vocational","83","0.0652020512261295","0.052356687741375","0.0780474147108841"
"3 on Scale 1 to 10","1991","Not Employed","vocational + Abi","5","","",""
"3 on Scale 1 to 10","1991","Not Employed","higher vocational","8","","",""
"3 on Scale 1 to 10","1991","Not Employed","higher education","8","","",""
"3 on Scale 1 to 10","1991","Employed","in school","1","","",""
"3 on Scale 1 to 10","1991","Employed","inadequately","26","","",""
"3 on Scale 1 to 10","1991","Employed","general elemantary","58","0.0404185490607191","0.0300015145207301","0.0508355836007082"
"3 on Scale 1 to 10","1991","Employed","middle vocational","120","0.0423211680993042","0.0352638064800329","0.0493785297185754"
"3 on Scale 1 to 10","1991","Employed","vocational + Abi","11","","",""
"3 on Scale 1 to 10","1991","Employed","higher vocational","8","","",""
"3 on Scale 1 to 10","1991","Employed","higher education","19","","",""
"4 on Scale 1 to 10","1991","Not Employed","in school","3","","",""
"4 on Scale 1 to 10","1991","Not Employed","inadequately","21","","",""
"4 on Scale 1 to 10","1991","Not Employed","general elemantary","55","0.0600671310589212","0.045660686606832","0.0744735755110105"
"4 on Scale 1 to 10","1991","Not Employed","middle vocational","88","0.0709270645808886","0.0575707145869139","0.0842834145748634"
"4 on Scale 1 to 10","1991","Not Employed","vocational + Abi","4","","",""
"4 on Scale 1 to 10","1991","Not Employed","higher vocational","17","","",""
"4 on Scale 1 to 10","1991","Not Employed","higher education","7","","",""
"4 on Scale 1 to 10","1991","Employed","in school","","","",""
"4 on Scale 1 to 10","1991","Employed","inadequately","18","","",""
"4 on Scale 1 to 10","1991","Employed","general elemantary","66","0.054299503130663","0.0423131364630815","0.0662858697982446"
"4 on Scale 1 to 10","1991","Employed","middle vocational","138","0.0482343569904532","0.0407233725448477","0.0557453414360588"
"4 on Scale 1 to 10","1991","Employed","vocational + Abi","9","","",""
"4 on Scale 1 to 10","1991","Employed","higher vocational","18","","",""
"4 on Scale 1 to 10","1991","Employed","higher education","32","0.0617784655583353","0.0421852664776031","0.0813716646390676"
"5 on Scale 1 to 10","1991","Not Employed","in school","2","","",""
"5 on Scale 1 to 10","1991","Not Employed","inadequately","39","0.158203376526625","0.113673683429699","0.20273306962355"
"5 on Scale 1 to 10","1991","Not Employed","general elemantary","183","0.201594761606223","0.177270410917084","0.225919112295362"
"5 on Scale 1 to 10","1991","Not Employed","middle vocational","233","0.169581364565816","0.150056209152809","0.189106519978822"
"5 on Scale 1 to 10","1991","Not Employed","vocational + Abi","8","","",""
"5 on Scale 1 to 10","1991","Not Employed","higher vocational","22","","",""
"5 on Scale 1 to 10","1991","Not Employed","higher education","22","","",""
"5 on Scale 1 to 10","1991","Employed","in school","1","","",""
"5 on Scale 1 to 10","1991","Employed","inadequately","56","0.141757335545027","0.10602302813115","0.177491642958904"
"5 on Scale 1 to 10","1991","Employed","general elemantary","195","0.162624444056899","0.143105070551511","0.182143817562287"
"5 on Scale 1 to 10","1991","Employed","middle vocational","406","0.138973895603704","0.126847593625306","0.151100197582103"
"5 on Scale 1 to 10","1991","Employed","vocational + Abi","19","","",""
"5 on Scale 1 to 10","1991","Employed","higher vocational","44","0.106437695978796","0.0753482957914228","0.137527096166169"
"5 on Scale 1 to 10","1991","Employed","higher education","70","0.145927490660713","0.117196538232199","0.174658443089228"
"6 on Scale 1 to 10","1991","Not Employed","in school","5","","",""
"6 on Scale 1 to 10","1991","Not Employed","inadequately","28","","",""
"6 on Scale 1 to 10","1991","Not Employed","general elemantary","117","0.128952056125345","0.108631990256283","0.149272121994407"
"6 on Scale 1 to 10","1991","Not Employed","middle vocational","148","0.113758023620578","0.0972374900212951","0.13027855721986"
"6 on Scale 1 to 10","1991","Not Employed","vocational + Abi","5","","",""
"6 on Scale 1 to 10","1991","Not Employed","higher vocational","14","","",""
"6 on Scale 1 to 10","1991","Not Employed","higher education","10","","",""
"6 on Scale 1 to 10","1991","Employed","in school","1","","",""
"6 on Scale 1 to 10","1991","Employed","inadequately","36","0.0709608938244085","0.044656149522918","0.097265638125899"
"6 on Scale 1 to 10","1991","Employed","general elemantary","121","0.0880141573553627","0.0730282467230559","0.103000067987669"
"6 on Scale 1 to 10","1991","Employed","middle vocational","320","0.103148430152766","0.0924862699943574","0.113810590311175"
"6 on Scale 1 to 10","1991","Employed","vocational + Abi","16","","",""
"6 on Scale 1 to 10","1991","Employed","higher vocational","26","","",""
"6 on Scale 1 to 10","1991","Employed","higher education","43","0.06943364773624","0.0487468743170939","0.0901204211553861"
"7 on Scale 1 to 10","1991","Not Employed","in school","11","","",""
"7 on Scale 1 to 10","1991","Not Employed","inadequately","41","0.204748479559893","0.155510430717244","0.253986528402541"
"7 on Scale 1 to 10","1991","Not Employed","general elemantary","136","0.123607682410755","0.103652212518785","0.143563152302726"
"7 on Scale 1 to 10","1991","Not Employed","middle vocational","219","0.152832390539723","0.134110518710514","0.171554262368932"
"7 on Scale 1 to 10","1991","Not Employed","vocational + Abi","6","","",""
"7 on Scale 1 to 10","1991","Not Employed","higher vocational","17","","",""
"7 on Scale 1 to 10","1991","Not Employed","higher education","23","","",""
"7 on Scale 1 to 10","1991","Employed","in school","2","","",""
"7 on Scale 1 to 10","1991","Employed","inadequately","36","0.1072319397815","0.0755334222506714","0.138930457312329"
"7 on Scale 1 to 10","1991","Employed","general elemantary","199","0.149924158462355","0.131040876877576","0.168807440047135"
"7 on Scale 1 to 10","1991","Employed","middle vocational","512","0.170445648770355","0.157264022737312","0.183627274803398"
"7 on Scale 1 to 10","1991","Employed","vocational + Abi","47","0.206354082322089","0.154279712335188","0.258428452308991"
"7 on Scale 1 to 10","1991","Employed","higher vocational","74","0.173610100889473","0.135426033666447","0.2117941681125"
"7 on Scale 1 to 10","1991","Employed","higher education","82","0.122759823730753","0.0960530467944452","0.149466600667062"
"8 on Scale 1 to 10","1991","Not Employed","in school","24","","",""
"8 on Scale 1 to 10","1991","Not Employed","inadequately","41","0.154134757335735","0.110075302471039","0.198194212200432"
"8 on Scale 1 to 10","1991","Not Employed","general elemantary","191","0.159956810928594","0.137731792907943","0.182181828949246"
"8 on Scale 1 to 10","1991","Not Employed","middle vocational","288","0.189448451932089","0.169059601336186","0.209837302527992"
"8 on Scale 1 to 10","1991","Not Employed","vocational + Abi","19","","",""
"8 on Scale 1 to 10","1991","Not Employed","higher vocational","35","0.214116074978882","0.14592233167707","0.282309818280694"
"8 on Scale 1 to 10","1991","Not Employed","higher education","28","","",""
"8 on Scale 1 to 10","1991","Employed","in school","5","","",""
"8 on Scale 1 to 10","1991","Employed","inadequately","91","0.285914672411381","0.239623218143998","0.332206126678764"
"8 on Scale 1 to 10","1991","Employed","general elemantary","343","0.236337800279767","0.213866403718327","0.258809196841206"
"8 on Scale 1 to 10","1991","Employed","middle vocational","766","0.236021187270061","0.221135470316189","0.250906904223933"
"8 on Scale 1 to 10","1991","Employed","vocational + Abi","61","0.296838715366588","0.238050287582625","0.355627143150551"
"8 on Scale 1 to 10","1991","Employed","higher vocational","109","0.302273568139771","0.255977419341328","0.348569716938213"
"8 on Scale 1 to 10","1991","Employed","higher education","161","0.28248206871898","0.245842874310317","0.319121263127643"
"9 on Scale 1 to 10","1991","Not Employed","in school","37","0.312767677181934","0.233677263593936","0.391858090769932"
"9 on Scale 1 to 10","1991","Not Employed","inadequately","22","","",""
"9 on Scale 1 to 10","1991","Not Employed","general elemantary","81","0.0623903950682642","0.047726145693959","0.0770546444425695"
"9 on Scale 1 to 10","1991","Not Employed","middle vocational","137","0.0795737277892512","0.0654926386265732","0.0936548169519291"
"9 on Scale 1 to 10","1991","Not Employed","vocational + Abi","14","","",""
"9 on Scale 1 to 10","1991","Not Employed","higher vocational","5","","",""
"9 on Scale 1 to 10","1991","Not Employed","higher education","21","","",""
"9 on Scale 1 to 10","1991","Employed","in school","7","","",""
"9 on Scale 1 to 10","1991","Employed","inadequately","46","0.119301554040887","0.0860934398486799","0.152509668233095"
"9 on Scale 1 to 10","1991","Employed","general elemantary","171","0.110938523570605","0.0943266005669306","0.12755044657428"
"9 on Scale 1 to 10","1991","Employed","middle vocational","434","0.129342085708262","0.11757829443412","0.141105876982403"
"9 on Scale 1 to 10","1991","Employed","vocational + Abi","51","0.220004036242096","0.166699324329613","0.273308748154579"
"9 on Scale 1 to 10","1991","Employed","higher vocational","47","0.120969258983138","0.0880960778378712","0.153842440128405"
"9 on Scale 1 to 10","1991","Employed","higher education","115","0.193440819771949","0.161294868979147","0.225586770564751"
