"m11125","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","34","0.022739277165765","0.0156446640594578","0.0298338902720722"
"1 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","82","0.0245986181286584","0.0195933167115629","0.029603919545754"
"1 on Scale 1 to 10","2015","Not Employed","Single parent ","17","","",""
"1 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","7","","",""
"1 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","14","","",""
"1 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","5","","",""
"1 on Scale 1 to 10","2015","Employed","1-pers.-HH","15","","",""
"1 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","17","","",""
"1 on Scale 1 to 10","2015","Employed","Single parent ","12","","",""
"1 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","24","","",""
"1 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","10","","",""
"1 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","8","","",""
"2 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","112","0.07396861229812","0.0615128085693104","0.0864244160269297"
"2 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","189","0.0572445765109665","0.0497378621586441","0.0647512908632889"
"2 on Scale 1 to 10","2015","Not Employed","Single parent ","46","0.0541087434693824","0.0373135105209222","0.0709039764178427"
"2 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","29","","",""
"2 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","35","0.0504753777086505","0.0345725151485087","0.0663782402687924"
"2 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","11","","",""
"2 on Scale 1 to 10","2015","Employed","1-pers.-HH","39","0.0192118715476519","0.0128984817184611","0.0255252613768427"
"2 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","91","0.0255405208378007","0.0205331304030816","0.0305479112725199"
"2 on Scale 1 to 10","2015","Employed","Single parent ","43","0.0214225026118388","0.0143957635686554","0.0284492416550222"
"2 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","58","0.0144153345623212","0.0111662414950198","0.0176644276296227"
"2 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","43","0.0203218486319654","0.0143851973199218","0.0262584999440091"
"2 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","24","","",""
"3 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","166","0.0972956537216932","0.0831912524886823","0.111400054954704"
"3 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","258","0.0813323063377985","0.0724995965148246","0.0901650161607725"
"3 on Scale 1 to 10","2015","Not Employed","Single parent ","41","0.0561826766124317","0.0390873702942509","0.0732779829306126"
"3 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","55","0.0588237526809786","0.0435277485562604","0.0741197568056969"
"3 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","35","0.0472950468372271","0.0318755769601987","0.0627145167142555"
"3 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","17","","",""
"3 on Scale 1 to 10","2015","Employed","1-pers.-HH","78","0.0404703087893152","0.0314069820498602","0.0495336355287703"
"3 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","165","0.0416774978774621","0.0353341087960721","0.0480208869588521"
"3 on Scale 1 to 10","2015","Employed","Single parent ","81","0.0380969460806271","0.0288066010389876","0.0473872911222666"
"3 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","140","0.025006447512617","0.0207501724078848","0.0292627226173492"
"3 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","87","0.0405744083696127","0.0322730345436384","0.048875782195587"
"3 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","64","0.047027768959988","0.0367474909441208","0.0573080469758553"
"4 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","137","0.0775797509320458","0.0648484210420337","0.090311080822058"
"4 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","271","0.0682424071890693","0.0600942042644801","0.0763906101136585"
"4 on Scale 1 to 10","2015","Not Employed","Single parent ","45","0.0600392151199563","0.0424030533956143","0.0776753768442983"
"4 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","40","0.0508396802883216","0.0365593799399663","0.0651199806366768"
"4 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","37","0.05078521970365","0.0348362249501188","0.0667342144571811"
"4 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","22","","",""
"4 on Scale 1 to 10","2015","Employed","1-pers.-HH","91","0.0546070760845148","0.0441569674758187","0.065057184693211"
"4 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","178","0.0539070190064856","0.0467389156809379","0.0610751223320332"
"4 on Scale 1 to 10","2015","Employed","Single parent ","107","0.0541816794243844","0.0431953857811769","0.0651679730675919"
"4 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","213","0.0410276024555124","0.0356207571742963","0.0464344477367285"
"4 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","111","0.050780984749055","0.0415435369295758","0.0600184325685342"
"4 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","61","0.0381005441272931","0.0288040761552352","0.0473970120993509"
"5 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","311","0.176491547409538","0.158347626125094","0.194635468693983"
"5 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","642","0.175299256016543","0.163012947210721","0.187585564822365"
"5 on Scale 1 to 10","2015","Not Employed","Single parent ","95","0.174406303599621","0.146235711516622","0.20257689568262"
"5 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","117","0.108393385154524","0.0881839497755326","0.128602820533514"
"5 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","99","0.123488886824454","0.0995901441737761","0.147387629475132"
"5 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","48","0.0878656154380389","0.063626244825724","0.112104986050354"
"5 on Scale 1 to 10","2015","Employed","1-pers.-HH","232","0.133422103677858","0.117783143831912","0.149061063523804"
"5 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","437","0.110169735215512","0.100231725256615","0.120107745174409"
"5 on Scale 1 to 10","2015","Employed","Single parent ","170","0.102577005915557","0.0878523648777039","0.11730164695341"
"5 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","430","0.0872002910719319","0.0795098803776681","0.0948907017661957"
"5 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","222","0.110217705578589","0.097041638811135","0.123393772346044"
"5 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","149","0.0828764236932144","0.0694883843844667","0.0962644630019622"
"6 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","186","0.107615812627095","0.0928672687388445","0.122364356515345"
"6 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","485","0.132526669473241","0.121570394964883","0.143482943981599"
"6 on Scale 1 to 10","2015","Not Employed","Single parent ","52","0.072327220381533","0.0530971888577849","0.0915572519052811"
"6 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","80","0.0970618877233723","0.0778168171303141","0.116306958316431"
"6 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","60","0.0802298477929889","0.0604969874823163","0.0999627081036614"
"6 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","29","","",""
"6 on Scale 1 to 10","2015","Employed","1-pers.-HH","193","0.105695697940563","0.0915553047947106","0.119836091086416"
"6 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","413","0.100970629766129","0.0914075195563462","0.110533739975912"
"6 on Scale 1 to 10","2015","Employed","Single parent ","150","0.0900084567356474","0.0761191219429225","0.103897791528372"
"6 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","493","0.101270179043999","0.0930466508721078","0.10949370721589"
"6 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","194","0.0858086637060508","0.0740244029418071","0.0975929244702945"
"6 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","138","0.0814039186318228","0.0681247006860703","0.0946831365775754"
"7 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","249","0.14963477748665","0.132658041945766","0.166611513027533"
"7 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","619","0.156401581475033","0.144664188489875","0.168138974460192"
"7 on Scale 1 to 10","2015","Not Employed","Single parent ","100","0.129518415568539","0.104590999804776","0.154445831332303"
"7 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","142","0.182397478205205","0.157293261490651","0.207501694919759"
"7 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","113","0.133228460866737","0.108543455383886","0.157913466349588"
"7 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","73","0.193666540812427","0.159831470294355","0.2275016113305"
"7 on Scale 1 to 10","2015","Employed","1-pers.-HH","337","0.190224184402","0.172173011114228","0.208275357689773"
"7 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","799","0.203904551771388","0.191116313510858","0.216692790031917"
"7 on Scale 1 to 10","2015","Employed","Single parent ","301","0.18584727342302","0.166969440056217","0.204725106789823"
"7 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","1004","0.207101609682979","0.196055653280154","0.218147566085803"
"7 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","415","0.201434615686966","0.184559742547037","0.218309488826896"
"7 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","319","0.181311112072271","0.162601740185164","0.200020483959378"
"8 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","285","0.165597786078566","0.147906876853361","0.183288695303771"
"8 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","737","0.188670132590295","0.176027616751764","0.201312648428825"
"8 on Scale 1 to 10","2015","Not Employed","Single parent ","127","0.199037726808986","0.16939586803972","0.228679585578252"
"8 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","224","0.250254532309602","0.222095738368188","0.278413326251017"
"8 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","135","0.218110292573535","0.188112228414898","0.248108356732172"
"8 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","118","0.204452635360517","0.169921423129026","0.238983847592009"
"8 on Scale 1 to 10","2015","Employed","1-pers.-HH","433","0.230790199367673","0.211411650404958","0.250168748330389"
"8 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","972","0.256530650660881","0.242668971130848","0.270392330190915"
"8 on Scale 1 to 10","2015","Employed","Single parent ","391","0.250702876380065","0.229668589075107","0.271737163685023"
"8 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","1525","0.286437509922866","0.274114018405862","0.29876100143987"
"8 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","570","0.259098494232876","0.240664013561977","0.277532974903775"
"8 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","423","0.265900815171837","0.244446001155624","0.28735562918805"
"9 on Scale 1 to 10","2015","Not Employed","1-pers.-HH","102","0.0602775589790084","0.0489506139076246","0.0716045040503921"
"9 on Scale 1 to 10","2015","Not Employed","(Married) couple without C. ","230","0.0613691231242906","0.0536136986240392","0.0691245476245419"
"9 on Scale 1 to 10","2015","Not Employed","Single parent ","99","0.129726409122899","0.104781966583086","0.154670851662712"
"9 on Scale 1 to 10","2015","Not Employed","Couple + C. LE 16 ","126","0.11325520252808","0.0926539059404764","0.133856499115683"
"9 on Scale 1 to 10","2015","Not Employed","Couple + C. GT 16 ","110","0.146210170241879","0.120544850367164","0.171875490116594"
"9 on Scale 1 to 10","2015","Not Employed","Couple + C. LE and GT 16","110","0.201529716412013","0.16718330455969","0.235876128264335"
"9 on Scale 1 to 10","2015","Employed","1-pers.-HH","255","0.139525323385692","0.123589088042728","0.155461558728657"
"9 on Scale 1 to 10","2015","Employed","(Married) couple without C. ","501","0.139870947646754","0.128861633723538","0.15088026156997"
"9 on Scale 1 to 10","2015","Employed","Single parent ","227","0.134425349983591","0.117870930234871","0.15097976973231"
"9 on Scale 1 to 10","2015","Employed","Couple + C. LE 16 ","842","0.151503055929373","0.14172981382737","0.161276298031375"
"9 on Scale 1 to 10","2015","Employed","Couple + C. GT 16 ","316","0.137730796026783","0.123231223768143","0.152230368285424"
"9 on Scale 1 to 10","2015","Employed","Couple + C. LE and GT 16","264","0.163829449086561","0.145856018931843","0.181802879241279"
"10 Completely satisfied","2015","Not Employed","1-pers.-HH","74","0.0420459086912392","0.0324944569275449","0.0515973604549335"
"10 Completely satisfied","2015","Not Employed","(Married) couple without C. ","92","0.0282793237987608","0.0229227335143582","0.0336359140831634"
"10 Completely satisfied","2015","Not Employed","Single parent ","63","0.0853675393206615","0.0646231149188432","0.10611196372248"
"10 Completely satisfied","2015","Not Employed","Couple + C. LE 16 ","79","0.0872549554565573","0.0689091855668826","0.105600725346232"
"10 Completely satisfied","2015","Not Employed","Couple + C. GT 16 ","80","0.107863988004669","0.0853300978363274","0.130397878173011"
"10 Completely satisfied","2015","Not Employed","Couple + C. LE and GT 16","83","0.157099495556821","0.125942325860829","0.188256665252812"
"10 Completely satisfied","2015","Employed","1-pers.-HH","126","0.0619531886749571","0.0508656727479112","0.073040704602003"
"10 Completely satisfied","2015","Employed","(Married) couple without C. ","221","0.059694564065786","0.0521745863388451","0.0672145417927268"
"10 Completely satisfied","2015","Employed","Single parent ","137","0.106202279546751","0.0912499916276434","0.121154567465859"
"10 Completely satisfied","2015","Employed","Couple + C. LE 16 ","428","0.0815586452634403","0.0740982208196273","0.0890190697072534"
"10 Completely satisfied","2015","Employed","Couple + C. GT 16 ","193","0.0851321936303416","0.0733901332624834","0.0968742539981998"
"10 Completely satisfied","2015","Employed","Couple + C. LE and GT 16","174","0.114794371135307","0.0993144077568232","0.13027433451379"
"0 Completely dissatisfied","2016","Not Employed","1-pers.-HH","67","0.0333779545829358","0.0265481147148071","0.0402077944510645"
"0 Completely dissatisfied","2016","Not Employed","(Married) couple without C. ","68","0.0227110637212394","0.0178599198695193","0.0275622075729596"
"0 Completely dissatisfied","2016","Not Employed","Single parent ","28","","",""
"0 Completely dissatisfied","2016","Not Employed","Couple + C. LE 16 ","60","0.0182185839685535","0.0132550780192389","0.0231820899178681"
"0 Completely dissatisfied","2016","Not Employed","Couple + C. GT 16 ","16","","",""
"0 Completely dissatisfied","2016","Not Employed","Couple + C. LE and GT 16","22","","",""
"0 Completely dissatisfied","2016","Employed","1-pers.-HH","16","","",""
"0 Completely dissatisfied","2016","Employed","(Married) couple without C. ","20","","",""
"0 Completely dissatisfied","2016","Employed","Single parent ","17","","",""
"0 Completely dissatisfied","2016","Employed","Couple + C. LE 16 ","17","","",""
"0 Completely dissatisfied","2016","Employed","Couple + C. GT 16 ","10","","",""
"0 Completely dissatisfied","2016","Employed","Couple + C. LE and GT 16","8","","",""
"1 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","58","0.0291748445245445","0.0227756236646132","0.0355740653844757"
"1 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","73","0.0191122955024895","0.0146538855951712","0.0235707054098078"
"1 on Scale 1 to 10","2016","Not Employed","Single parent ","20","","",""
"1 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","24","","",""
"1 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","15","","",""
"1 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","6","","",""
"1 on Scale 1 to 10","2016","Employed","1-pers.-HH","13","","",""
"1 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","26","","",""
"1 on Scale 1 to 10","2016","Employed","Single parent ","18","","",""
"1 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","18","","",""
"1 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","14","","",""
"1 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","12","","",""
"2 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","116","0.0599912139443389","0.0509617473560269","0.069020680532651"
"2 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","153","0.0490358068320147","0.0420042309296926","0.0560673827343369"
"2 on Scale 1 to 10","2016","Not Employed","Single parent ","40","0.0374524031782089","0.0255406925594549","0.0493641137969629"
"2 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","49","0.0216914647543013","0.0162850893967081","0.0270978401118945"
"2 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","27","","",""
"2 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","15","","",""
"2 on Scale 1 to 10","2016","Employed","1-pers.-HH","39","0.0239854202408379","0.0169981893163666","0.0309726511653092"
"2 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","68","0.0184884197452148","0.0142475609040664","0.0227292785863633"
"2 on Scale 1 to 10","2016","Employed","Single parent ","51","0.0260420498919201","0.0180671287901891","0.034016970993651"
"2 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","58","0.0109378975667068","0.00802267063038145","0.0138531245030321"
"2 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","35","0.0158421965043739","0.0104383210759777","0.0212460719327702"
"2 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","31","0.0147424906930855","0.00878284685015042","0.0207021345360206"
"3 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","157","0.0779316125705198","0.0677388780770725","0.0881243470639672"
"3 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","273","0.0870670520525769","0.07788667994745","0.0962474241577037"
"3 on Scale 1 to 10","2016","Not Employed","Single parent ","77","0.0932690958216546","0.0750246248616469","0.111513566781662"
"3 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","82","0.0568942430863354","0.0482974159553568","0.0654910702173139"
"3 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","43","0.0561347334006542","0.0398659245792891","0.0724035422220193"
"3 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","31","0.0234708191989964","0.0137408077010403","0.0332008306969524"
"3 on Scale 1 to 10","2016","Employed","1-pers.-HH","99","0.0570440722219021","0.0464526511024292","0.0676354933413749"
"3 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","160","0.046016230200217","0.0394202063342425","0.0526122540661915"
"3 on Scale 1 to 10","2016","Employed","Single parent ","75","0.0491246905084437","0.0383021204130782","0.0599472606038093"
"3 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","134","0.0333243794185298","0.0282938339389953","0.0383549248980642"
"3 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","65","0.0349614679109186","0.0270121032946617","0.0429108325271756"
"3 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","68","0.0306000650529971","0.0220833392266548","0.0391167908793394"
"4 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","178","0.0795063929761066","0.0692199854162945","0.0897928005359187"
"4 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","292","0.0778985680209784","0.0691715070654902","0.0866256289764666"
"4 on Scale 1 to 10","2016","Not Employed","Single parent ","57","0.0613379638463605","0.0462842905511297","0.0763916371415913"
"4 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","104","0.0447073871380545","0.0370376286622876","0.0523771456138214"
"4 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","43","0.0531462207151035","0.0372913548195909","0.0690010866106161"
"4 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","36","0.0254513914398171","0.0153294426715027","0.0355733402081316"
"4 on Scale 1 to 10","2016","Employed","1-pers.-HH","85","0.0484839039470321","0.0386752336010211","0.058292574293043"
"4 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","194","0.0512508398139313","0.0443088750937256","0.0581928045341371"
"4 on Scale 1 to 10","2016","Employed","Single parent ","83","0.0550379822753706","0.0436182180706088","0.0664577464801324"
"4 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","179","0.0400236895293306","0.0345297676466688","0.0455176114119924"
"4 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","97","0.0465475822800523","0.037430343330921","0.0556648212291836"
"4 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","74","0.0521990187639093","0.0412001063146743","0.0631979312131443"
"5 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","385","0.186166296261549","0.171365990797169","0.20096660172593"
"5 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","606","0.171986691462339","0.159698725389815","0.184274657534863"
"5 on Scale 1 to 10","2016","Not Employed","Single parent ","109","0.115468374033297","0.0954185119261944","0.135518236140399"
"5 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","262","0.0785684972155613","0.0685827725944426","0.0885542218366801"
"5 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","110","0.129646259862576","0.105904504957196","0.153388014767956"
"5 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","96","0.0672835269276209","0.0511831584849056","0.0833838953703363"
"5 on Scale 1 to 10","2016","Employed","1-pers.-HH","228","0.116261899183834","0.101623830714418","0.130899967653249"
"5 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","461","0.118414995762415","0.108243339957145","0.128586651567685"
"5 on Scale 1 to 10","2016","Employed","Single parent ","167","0.1140163205075","0.098101011320597","0.129931629694404"
"5 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","397","0.0752123265017632","0.0678203736355938","0.0826042793679326"
"5 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","213","0.111629343199997","0.0980007336910812","0.125257952708912"
"5 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","127","0.0636617862695764","0.0515887700894746","0.0757348024496781"
"6 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","254","0.121424575181628","0.109005331866734","0.133843818496522"
"6 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","457","0.12259783696143","0.111918244545059","0.1332774293778"
"6 on Scale 1 to 10","2016","Not Employed","Single parent ","82","0.121653400956772","0.101145638821245","0.142161163092299"
"6 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","196","0.070876108308245","0.0613523014509777","0.0803999151655122"
"6 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","66","0.0903746079480863","0.0701099432693034","0.110639272626869"
"6 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","59","0.0641364319806305","0.0483906118831714","0.0798822520780896"
"6 on Scale 1 to 10","2016","Employed","1-pers.-HH","178","0.0950913295527133","0.0816952995156825","0.108487359589744"
"6 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","432","0.103737668658156","0.0941383143703689","0.113337022945944"
"6 on Scale 1 to 10","2016","Employed","Single parent ","140","0.0865818213291971","0.0724997385683106","0.100663904090084"
"6 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","463","0.103879222356407","0.0953277424436502","0.112430702269163"
"6 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","191","0.0961345750738003","0.083377328395128","0.108891821752473"
"6 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","153","0.11257499826636","0.096945436431379","0.128204560101341"
"7 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","304","0.146494509026328","0.133049343699715","0.159939674352941"
"7 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","640","0.1608584038623","0.148895036848118","0.172821770876482"
"7 on Scale 1 to 10","2016","Not Employed","Single parent ","114","0.125617961368383","0.104825798585002","0.146410124151765"
"7 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","323","0.190617394793837","0.176039928967379","0.205194860620294"
"7 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","121","0.166145851923327","0.139838646299918","0.192453057546737"
"7 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","104","0.132027711348813","0.110271057896923","0.153784364800704"
"7 on Scale 1 to 10","2016","Employed","1-pers.-HH","334","0.206361980910685","0.187880815488147","0.224843146333224"
"7 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","818","0.215219567145569","0.202281447389183","0.228157686901956"
"7 on Scale 1 to 10","2016","Employed","Single parent ","280","0.200911407804553","0.180847363777621","0.220975451831484"
"7 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","956","0.203827901301243","0.192536991062041","0.215118811540445"
"7 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","447","0.221455181333454","0.203485102053461","0.239425260613447"
"7 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","276","0.173536441107636","0.154809484836859","0.192263397378413"
"8 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","405","0.160141659812263","0.146197013731249","0.174086305893277"
"8 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","702","0.193214838957422","0.180358624347283","0.206071053567561"
"8 on Scale 1 to 10","2016","Not Employed","Single parent ","167","0.183636108353331","0.159345179827468","0.207927036879193"
"8 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","479","0.20998941265652","0.19487333936133","0.22510548595171"
"8 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","144","0.188490203138478","0.160847774573286","0.21613263170367"
"8 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","176","0.275280894034514","0.246574442798817","0.303987345270212"
"8 on Scale 1 to 10","2016","Employed","1-pers.-HH","482","0.256196049479813","0.236260935056468","0.276131163903159"
"8 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","991","0.25511842331336","0.241394738526292","0.268842108100428"
"8 on Scale 1 to 10","2016","Employed","Single parent ","370","0.232417248829265","0.211266999576989","0.253567498081541"
"8 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","1454","0.293697846380911","0.280932302945111","0.306463389816712"
"8 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","520","0.246771379314039","0.228112907880512","0.265429850747567"
"8 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","436","0.29726346709247","0.274662499439145","0.319864434745794"
"9 on Scale 1 to 10","2016","Not Employed","1-pers.-HH","216","0.0480683126949147","0.0399346783489506","0.0562019470408788"
"9 on Scale 1 to 10","2016","Not Employed","(Married) couple without C. ","218","0.0697008754427462","0.061409160818546","0.0779925900669463"
"9 on Scale 1 to 10","2016","Not Employed","Single parent ","117","0.149158368760899","0.126808686126072","0.171508051395726"
"9 on Scale 1 to 10","2016","Not Employed","Couple + C. LE 16 ","397","0.168220342370992","0.154337856581539","0.182102828160446"
"9 on Scale 1 to 10","2016","Not Employed","Couple + C. GT 16 ","99","0.13676731662257","0.11248220959941","0.16105242364573"
"9 on Scale 1 to 10","2016","Not Employed","Couple + C. LE and GT 16","161","0.17916876504772","0.154521728789429","0.20381580130601"
"9 on Scale 1 to 10","2016","Employed","1-pers.-HH","228","0.121996612317487","0.10705060262993","0.136942622005044"
"9 on Scale 1 to 10","2016","Employed","(Married) couple without C. ","475","0.118070475959668","0.107911643344971","0.128229308574366"
"9 on Scale 1 to 10","2016","Employed","Single parent ","212","0.136946894872305","0.119731635797622","0.154162153946988"
"9 on Scale 1 to 10","2016","Employed","Couple + C. LE 16 ","805","0.159433642828684","0.14917311629079","0.169694169366578"
"9 on Scale 1 to 10","2016","Employed","Couple + C. GT 16 ","289","0.131139618015509","0.116531064514188","0.145748171516829"
"9 on Scale 1 to 10","2016","Employed","Couple + C. LE and GT 16","238","0.156259828670675","0.138304720172586","0.174214937168765"
"10 Completely satisfied","2016","Not Employed","1-pers.-HH","517","0.0577226284248709","0.0488548518172866","0.0665904050324553"
