"m11125","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Female","10","","",""
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Male","17","","",""
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Female","22","","",""
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Male","6","","",""
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Female","9","","",""
"1 on Scale 1 to 10","1986","1-pers.-HH","Male","6","","",""
"1 on Scale 1 to 10","1986","1-pers.-HH","Female","15","","",""
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Male","15","","",""
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Female","25","","",""
"1 on Scale 1 to 10","1986","Single parent ","Male","","","",""
"1 on Scale 1 to 10","1986","Single parent ","Female","4","","",""
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","6","","",""
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","6","","",""
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","22","","",""
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","8","","",""
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","4","","",""
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","4","","",""
"2 on Scale 1 to 10","1986","1-pers.-HH","Male","9","","",""
"2 on Scale 1 to 10","1986","1-pers.-HH","Female","21","","",""
"2 on Scale 1 to 10","1986","(Married) couple without C. ","Male","37","0.0343038277844533","0.023954040657356","0.0446536149115505"
"2 on Scale 1 to 10","1986","(Married) couple without C. ","Female","30","0.0318702594633808","0.0218985516675876","0.0418419672591739"
"2 on Scale 1 to 10","1986","Single parent ","Male","5","","",""
"2 on Scale 1 to 10","1986","Single parent ","Female","6","","",""
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","20","","",""
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","21","","",""
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","19","","",""
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","25","","",""
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","13","","",""
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","16","","",""
"3 on Scale 1 to 10","1986","1-pers.-HH","Male","12","","",""
"3 on Scale 1 to 10","1986","1-pers.-HH","Female","40","0.064931197140153","0.0461752147772372","0.0836871795030689"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","Male","47","0.0419800712143994","0.030576293905666","0.0533838485231328"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","Female","71","0.0565050383190961","0.0433974333941024","0.0696126432440897"
"3 on Scale 1 to 10","1986","Single parent ","Male","5","","",""
"3 on Scale 1 to 10","1986","Single parent ","Female","15","","",""
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","39","0.0299344051041911","0.0202969480878487","0.0395718621205335"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","44","0.0319077687551838","0.0219761083137974","0.0418394291965701"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","44","0.0415047190209578","0.0300218581825662","0.0529875798593495"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","41","0.0416214578092257","0.0288808754877296","0.0543620401307219"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","24","","",""
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","29","","",""
"4 on Scale 1 to 10","1986","1-pers.-HH","Male","18","","",""
"4 on Scale 1 to 10","1986","1-pers.-HH","Female","47","0.0694885934072011","0.0501328909292467","0.0888442958851555"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","Male","61","0.0571325858970514","0.0439346162684328","0.07033055552567"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","Female","65","0.0568334696987755","0.0436901146763866","0.0699768247211644"
"4 on Scale 1 to 10","1986","Single parent ","Male","6","","",""
"4 on Scale 1 to 10","1986","Single parent ","Female","23","","",""
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","55","0.0549909817808474","0.0420983879590984","0.0678835756025964"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","45","0.0450516524862581","0.0333307627369368","0.0567725422355793"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","56","0.0489776334944359","0.0365525121998819","0.0614027547889899"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","62","0.0663920409619465","0.050510143917516","0.0822739380063769"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","32","0.0405521823780573","0.026463564232103","0.0546408005240116"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","31","0.0436335440116243","0.0279173220218496","0.0593497660013991"
"5 on Scale 1 to 10","1986","1-pers.-HH","Male","64","0.149098304896798","0.116406287821049","0.181790321972547"
"5 on Scale 1 to 10","1986","1-pers.-HH","Female","131","0.216664950784624","0.185306150623218","0.24802375094603"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","Male","199","0.172340711783913","0.15086440453971","0.193817019028117"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","Female","231","0.204001363431757","0.181125227933991","0.226877498929523"
"5 on Scale 1 to 10","1986","Single parent ","Male","12","","",""
"5 on Scale 1 to 10","1986","Single parent ","Female","54","0.149653357522896","0.111222920147422","0.188083794898369"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","124","0.107538735483458","0.0900179433256032","0.125059527641312"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","167","0.132235154501965","0.11309304629259","0.151377262711339"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","145","0.135448447959658","0.115747422287282","0.155149473632034"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","146","0.156863509103716","0.133664363005129","0.180062655202303"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","85","0.104006352252624","0.0822025115358847","0.125810192969364"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","85","0.131743747737317","0.105723303361515","0.157764192113118"
"6 on Scale 1 to 10","1986","1-pers.-HH","Male","34","0.0874087433150132","0.0614859820844679","0.113331504545558"
"6 on Scale 1 to 10","1986","1-pers.-HH","Female","57","0.0866298156027706","0.0652182493460912","0.10804138185945"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","Male","108","0.0959312115475845","0.0791848457493636","0.112677577345805"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","Female","132","0.121106389136381","0.102585507989044","0.139627270283719"
"6 on Scale 1 to 10","1986","Single parent ","Male","16","","",""
"6 on Scale 1 to 10","1986","Single parent ","Female","31","0.0921500357610118","0.0609906499526604","0.123309421569363"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","82","0.0672833530194751","0.0531154601462319","0.0814512458927183"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","93","0.0718544058272711","0.0572612227020341","0.0864475889525082"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","91","0.0788351015006852","0.0633207052718374","0.094349497729533"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","86","0.0810472357676373","0.0636380767701061","0.0984563947651686"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","59","0.0855213642946238","0.065546920491458","0.105495808097789"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","50","0.0845073213909341","0.0631079828960107","0.105906659885857"
"7 on Scale 1 to 10","1986","1-pers.-HH","Male","61","0.12806512564829","0.0973944647899325","0.158735786506648"
"7 on Scale 1 to 10","1986","1-pers.-HH","Female","78","0.113149513008743","0.08903697774502","0.137262048272466"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","Male","174","0.15259585562585","0.132147587465891","0.173044123785809"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","Female","144","0.115420387515004","0.0972811223206717","0.133559652709336"
"7 on Scale 1 to 10","1986","Single parent ","Male","26","","",""
"7 on Scale 1 to 10","1986","Single parent ","Female","44","0.13087471365024","0.094541554674861","0.167207872625619"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","187","0.157188007423026","0.136602970752296","0.177773044093756"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","157","0.136124073625962","0.116746096817084","0.15550205043484"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","142","0.126869730095818","0.107708433057203","0.146031027134434"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","124","0.144069387327909","0.12166839650171","0.166470378154107"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","103","0.147671841226053","0.122332059699352","0.173011622752753"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","87","0.139829992917106","0.113148012685457","0.166511973148755"
"8 on Scale 1 to 10","1986","1-pers.-HH","Male","102","0.214538296876283","0.176860925885348","0.252215667867218"
"8 on Scale 1 to 10","1986","1-pers.-HH","Female","105","0.147441305054214","0.120453780283426","0.174428829825001"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","Male","263","0.21317544551398","0.189886629354711","0.236464261673248"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","Female","222","0.180680026041274","0.158838056013222","0.202521996069327"
"8 on Scale 1 to 10","1986","Single parent ","Male","37","0.235320024666979","0.173350075511424","0.297289973822533"
"8 on Scale 1 to 10","1986","Single parent ","Female","62","0.18701369385085","0.145007588857186","0.229019798844515"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","278","0.240689785729841","0.216512082723476","0.264867488736206"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","282","0.243007135715144","0.218770592185061","0.267243679245228"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","248","0.21331277320293","0.189728860787574","0.236896685618286"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","171","0.191086586333845","0.166006546990764","0.216166625676926"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","160","0.237026602456545","0.206652472519005","0.267400732394086"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","142","0.228241816349918","0.195952119200927","0.260531513498909"
"9 on Scale 1 to 10","1986","1-pers.-HH","Male","67","0.139525493849624","0.107722979464269","0.171328008234979"
"9 on Scale 1 to 10","1986","1-pers.-HH","Female","59","0.0830974543135024","0.0620864517489524","0.104108456878052"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","Male","115","0.0829434182934592","0.0672604269905823","0.0986264095963361"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","Female","102","0.0811082981630898","0.0656103297067647","0.0966062666194148"
"9 on Scale 1 to 10","1986","Single parent ","Male","33","0.190098538079118","0.132777068192725","0.24742000796551"
"9 on Scale 1 to 10","1986","Single parent ","Female","34","0.0998380406454426","0.0675425083744409","0.132133572916444"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","166","0.142930396722603","0.123135787465107","0.1627250059801"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","181","0.163278942131546","0.142392199475289","0.184165684787804"
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","147","0.132206292608928","0.112706019911601","0.151706565306255"
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","115","0.126769660576896","0.105545321961077","0.147993999192715"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","126","0.165685169026644","0.139129490512707","0.19224084754058"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","91","0.131403410192599","0.105411504611915","0.157395315773282"
"10 Completely satisfied","1986","1-pers.-HH","Male","73","0.153861861451301","0.120744799825965","0.186978923076637"
"10 Completely satisfied","1986","1-pers.-HH","Female","84","0.121184927987726","0.0963441965412459","0.146025659434206"
"10 Completely satisfied","1986","(Married) couple without C. ","Male","138","0.104149946175092","0.086780456546112","0.121519435804073"
"10 Completely satisfied","1986","(Married) couple without C. ","Female","132","0.0977794003301301","0.0809181406335996","0.114640660026661"
"10 Completely satisfied","1986","Single parent ","Male","34","0.17627291425853","0.120606108176368","0.231939720340691"
"10 Completely satisfied","1986","Single parent ","Female","46","0.150369900741387","0.111863804196152","0.188875997286621"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Male","233","0.171573151321023","0.15025113192012","0.192895170721926"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Female","197","0.148460414421781","0.128368420757441","0.16855240808612"
"10 Completely satisfied","1986","Couple + C. GT 16 ","Male","228","0.168814996305512","0.147249436590583","0.190380556020441"
"10 Completely satisfied","1986","Couple + C. GT 16 ","Female","144","0.135196308302476","0.113383917118775","0.157008699486176"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","Male","141","0.15479458862642","0.128959519699206","0.180629657553634"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","Female","105","0.153264557722761","0.125549200530738","0.180979914914784"
"0 Completely dissatisfied","1987","1-pers.-HH","Male","10","","",""
"0 Completely dissatisfied","1987","1-pers.-HH","Female","23","","",""
"0 Completely dissatisfied","1987","(Married) couple without C. ","Male","23","","",""
"0 Completely dissatisfied","1987","(Married) couple without C. ","Female","27","","",""
"0 Completely dissatisfied","1987","Single parent ","Male","6","","",""
"0 Completely dissatisfied","1987","Single parent ","Female","7","","",""
"0 Completely dissatisfied","1987","Couple + C. LE 16 ","Male","10","","",""
"0 Completely dissatisfied","1987","Couple + C. LE 16 ","Female","13","","",""
"0 Completely dissatisfied","1987","Couple + C. GT 16 ","Male","12","","",""
"0 Completely dissatisfied","1987","Couple + C. GT 16 ","Female","19","","",""
"0 Completely dissatisfied","1987","Couple + C. LE and GT 16","Male","8","","",""
"0 Completely dissatisfied","1987","Couple + C. LE and GT 16","Female","6","","",""
"1 on Scale 1 to 10","1987","1-pers.-HH","Male","6","","",""
"1 on Scale 1 to 10","1987","1-pers.-HH","Female","19","","",""
"1 on Scale 1 to 10","1987","(Married) couple without C. ","Male","18","","",""
"1 on Scale 1 to 10","1987","(Married) couple without C. ","Female","20","","",""
"1 on Scale 1 to 10","1987","Single parent ","Male","","","",""
"1 on Scale 1 to 10","1987","Single parent ","Female","5","","",""
"1 on Scale 1 to 10","1987","Couple + C. LE 16 ","Male","8","","",""
"1 on Scale 1 to 10","1987","Couple + C. LE 16 ","Female","10","","",""
"1 on Scale 1 to 10","1987","Couple + C. GT 16 ","Male","14","","",""
"1 on Scale 1 to 10","1987","Couple + C. GT 16 ","Female","13","","",""
"1 on Scale 1 to 10","1987","Couple + C. LE and GT 16","Male","6","","",""
"1 on Scale 1 to 10","1987","Couple + C. LE and GT 16","Female","3","","",""
"2 on Scale 1 to 10","1987","1-pers.-HH","Male","14","","",""
"2 on Scale 1 to 10","1987","1-pers.-HH","Female","32","0.0501484532081906","0.0336224692118816","0.0666744372044996"
"2 on Scale 1 to 10","1987","(Married) couple without C. ","Male","43","0.0414954980970341","0.0301116587547414","0.0528793374393269"
"2 on Scale 1 to 10","1987","(Married) couple without C. ","Female","47","0.04124290458759","0.0298778023365505","0.0526080068386296"
