"m11125","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"2 on Scale 1 to 10","1986","in school","Female","","","",""
"2 on Scale 1 to 10","1986","inadequately","Male","8","","",""
"2 on Scale 1 to 10","1986","inadequately","Female","25","","",""
"2 on Scale 1 to 10","1986","general elemantary","Male","12","","",""
"2 on Scale 1 to 10","1986","general elemantary","Female","42","0.0249846256597492","0.01797031510575","0.0319989362137485"
"2 on Scale 1 to 10","1986","middle vocational","Male","66","0.0273842761781527","0.0212757612152918","0.0334927911410137"
"2 on Scale 1 to 10","1986","middle vocational","Female","58","0.0263971993085167","0.0197906965031074","0.0330037021139259"
"2 on Scale 1 to 10","1986","vocational + Abi","Male","4","","",""
"2 on Scale 1 to 10","1986","vocational + Abi","Female","4","","",""
"2 on Scale 1 to 10","1986","higher vocational","Male","10","","",""
"2 on Scale 1 to 10","1986","higher vocational","Female","7","","",""
"2 on Scale 1 to 10","1986","higher education","Male","6","","",""
"2 on Scale 1 to 10","1986","higher education","Female","2","","",""
"3 on Scale 1 to 10","1986","in school","Male","2","","",""
"3 on Scale 1 to 10","1986","in school","Female","1","","",""
"3 on Scale 1 to 10","1986","inadequately","Male","16","","",""
"3 on Scale 1 to 10","1986","inadequately","Female","33","0.0689735281139738","0.045740157168843","0.0922068990591046"
"3 on Scale 1 to 10","1986","general elemantary","Male","29","","",""
"3 on Scale 1 to 10","1986","general elemantary","Female","103","0.0568949787585832","0.0464847605444429","0.0673051969727235"
"3 on Scale 1 to 10","1986","middle vocational","Male","103","0.0401050865069398","0.0327612002862617","0.047448972727618"
"3 on Scale 1 to 10","1986","middle vocational","Female","94","0.0455878537899314","0.036991894640315","0.0541838129395477"
"3 on Scale 1 to 10","1986","vocational + Abi","Male","4","","",""
"3 on Scale 1 to 10","1986","vocational + Abi","Female","3","","",""
"3 on Scale 1 to 10","1986","higher vocational","Male","16","","",""
"3 on Scale 1 to 10","1986","higher vocational","Female","12","","",""
"3 on Scale 1 to 10","1986","higher education","Male","10","","",""
"3 on Scale 1 to 10","1986","higher education","Female","12","","",""
"4 on Scale 1 to 10","1986","in school","Male","3","","",""
"4 on Scale 1 to 10","1986","in school","Female","1","","",""
"4 on Scale 1 to 10","1986","inadequately","Male","24","","",""
"4 on Scale 1 to 10","1986","inadequately","Female","34","0.0808919189759301","0.0558927338661264","0.105891104085734"
"4 on Scale 1 to 10","1986","general elemantary","Male","45","0.0529616990964695","0.0391566727532418","0.0667667254396972"
"4 on Scale 1 to 10","1986","general elemantary","Female","123","0.0695757708655274","0.0581413979031125","0.0810101438279423"
"4 on Scale 1 to 10","1986","middle vocational","Male","122","0.0479255904652554","0.0399303128521976","0.0559208680783133"
"4 on Scale 1 to 10","1986","middle vocational","Female","116","0.0584265212477999","0.0487608078440381","0.0680922346515617"
"4 on Scale 1 to 10","1986","vocational + Abi","Male","7","","",""
"4 on Scale 1 to 10","1986","vocational + Abi","Female","3","","",""
"4 on Scale 1 to 10","1986","higher vocational","Male","12","","",""
"4 on Scale 1 to 10","1986","higher vocational","Female","12","","",""
"4 on Scale 1 to 10","1986","higher education","Male","26","","",""
"4 on Scale 1 to 10","1986","higher education","Female","9","","",""
"5 on Scale 1 to 10","1986","in school","Male","4","","",""
"5 on Scale 1 to 10","1986","in school","Female","4","","",""
"5 on Scale 1 to 10","1986","inadequately","Male","42","0.110567508570476","0.0767328827359406","0.144402134405011"
"5 on Scale 1 to 10","1986","inadequately","Female","82","0.162960882142211","0.129099510078251","0.19682225420617"
"5 on Scale 1 to 10","1986","general elemantary","Male","134","0.140105433977088","0.118709925839674","0.161500942114503"
"5 on Scale 1 to 10","1986","general elemantary","Female","353","0.203399245264315","0.185309274706121","0.221489215822509"
"5 on Scale 1 to 10","1986","middle vocational","Male","371","0.145208214032375","0.132021392522081","0.15839503554267"
"5 on Scale 1 to 10","1986","middle vocational","Female","354","0.168558880500704","0.153131458500101","0.183986302501307"
"5 on Scale 1 to 10","1986","vocational + Abi","Male","21","","",""
"5 on Scale 1 to 10","1986","vocational + Abi","Female","21","","",""
"5 on Scale 1 to 10","1986","higher vocational","Male","49","0.16324240295402","0.123546809798554","0.202937996109486"
"5 on Scale 1 to 10","1986","higher vocational","Female","27","","",""
"5 on Scale 1 to 10","1986","higher education","Male","47","0.088727785771038","0.0639520409912317","0.113503530550844"
"5 on Scale 1 to 10","1986","higher education","Female","25","","",""
"6 on Scale 1 to 10","1986","in school","Male","5","","",""
"6 on Scale 1 to 10","1986","in school","Female","5","","",""
"6 on Scale 1 to 10","1986","inadequately","Male","28","","",""
"6 on Scale 1 to 10","1986","inadequately","Female","38","0.0539753451139969","0.0332577695094686","0.0746929207185253"
"6 on Scale 1 to 10","1986","general elemantary","Male","83","0.0873027621137328","0.0699027370655305","0.104702787161935"
"6 on Scale 1 to 10","1986","general elemantary","Female","179","0.0989845831021338","0.0855633405566737","0.112405825647594"
"6 on Scale 1 to 10","1986","middle vocational","Male","222","0.0850412227528075","0.0746005164879257","0.0954819290176894"
"6 on Scale 1 to 10","1986","middle vocational","Female","209","0.0948646826465095","0.0827890240738793","0.10694034121914"
"6 on Scale 1 to 10","1986","vocational + Abi","Male","12","","",""
"6 on Scale 1 to 10","1986","vocational + Abi","Female","13","","",""
"6 on Scale 1 to 10","1986","higher vocational","Male","28","","",""
"6 on Scale 1 to 10","1986","higher vocational","Female","17","","",""
"6 on Scale 1 to 10","1986","higher education","Male","39","0.0798292353815688","0.0562142308739734","0.103444239889164"
"6 on Scale 1 to 10","1986","higher education","Female","16","","",""
"7 on Scale 1 to 10","1986","in school","Male","11","","",""
"7 on Scale 1 to 10","1986","in school","Female","9","","",""
"7 on Scale 1 to 10","1986","inadequately","Male","36","0.132454568436741","0.0958807162256279","0.169028420647854"
"7 on Scale 1 to 10","1986","inadequately","Female","41","0.0855626429660805","0.0599172672276604","0.111208018704501"
"7 on Scale 1 to 10","1986","general elemantary","Male","136","0.140494251155121","0.119073919882599","0.161914582427644"
"7 on Scale 1 to 10","1986","general elemantary","Female","216","0.115224196660463","0.100874877421389","0.129573515899537"
"7 on Scale 1 to 10","1986","middle vocational","Male","408","0.148252233581875","0.134951656326889","0.16155281083686"
"7 on Scale 1 to 10","1986","middle vocational","Female","301","0.128883809397468","0.1150755475021","0.142692071292836"
"7 on Scale 1 to 10","1986","vocational + Abi","Male","18","","",""
"7 on Scale 1 to 10","1986","vocational + Abi","Female","16","","",""
"7 on Scale 1 to 10","1986","higher vocational","Male","55","0.15803422737212","0.118855640128497","0.197212814615744"
"7 on Scale 1 to 10","1986","higher vocational","Female","42","0.151933289405179","0.107348173931951","0.196518404878406"
"7 on Scale 1 to 10","1986","higher education","Male","70","0.146732004566094","0.115901687858048","0.177562321274141"
"7 on Scale 1 to 10","1986","higher education","Female","30","0.122024908158059","0.0809554928345438","0.163094323481575"
"8 on Scale 1 to 10","1986","in school","Male","27","","",""
"8 on Scale 1 to 10","1986","in school","Female","17","","",""
"8 on Scale 1 to 10","1986","inadequately","Male","64","0.185392565934236","0.14346385956081","0.227321272307662"
"8 on Scale 1 to 10","1986","inadequately","Female","69","0.166250614032478","0.132116441168813","0.200384786896144"
"8 on Scale 1 to 10","1986","general elemantary","Male","199","0.187386273993215","0.163332486046956","0.211440061939473"
"8 on Scale 1 to 10","1986","general elemantary","Female","337","0.169231993219189","0.152381060244047","0.186082926194332"
"8 on Scale 1 to 10","1986","middle vocational","Male","588","0.215003552735501","0.199626573441961","0.230380532029041"
"8 on Scale 1 to 10","1986","middle vocational","Female","465","0.191634739465619","0.175415042657797","0.20785443627344"
"8 on Scale 1 to 10","1986","vocational + Abi","Male","41","0.257877487781906","0.191328942663213","0.324426032900599"
"8 on Scale 1 to 10","1986","vocational + Abi","Female","19","","",""
"8 on Scale 1 to 10","1986","higher vocational","Male","89","0.268635927849745","0.221028487375708","0.316243368323782"
"8 on Scale 1 to 10","1986","higher vocational","Female","63","0.248130272220452","0.194481523991082","0.301779020449822"
"8 on Scale 1 to 10","1986","higher education","Male","142","0.279836505507543","0.240721754634898","0.318951256380189"
"8 on Scale 1 to 10","1986","higher education","Female","66","0.253079029718148","0.198526036488496","0.307632022947799"
"9 on Scale 1 to 10","1986","in school","Male","26","","",""
"9 on Scale 1 to 10","1986","in school","Female","16","","",""
"9 on Scale 1 to 10","1986","inadequately","Male","38","0.126514019596909","0.0906475675644725","0.162380471629345"
"9 on Scale 1 to 10","1986","inadequately","Female","47","0.0939696488087879","0.0672177159322738","0.120721581685302"
"9 on Scale 1 to 10","1986","general elemantary","Male","132","0.127714358140448","0.107140215915369","0.148288500365526"
"9 on Scale 1 to 10","1986","general elemantary","Female","183","0.0846771084350504","0.0721655039727337","0.0971887128973671"
"9 on Scale 1 to 10","1986","middle vocational","Male","345","0.118271864468754","0.106184755512514","0.130358973424993"
"9 on Scale 1 to 10","1986","middle vocational","Female","269","0.113345972721024","0.100281799409873","0.126410146032174"
"9 on Scale 1 to 10","1986","vocational + Abi","Male","26","","",""
"9 on Scale 1 to 10","1986","vocational + Abi","Female","16","","",""
"9 on Scale 1 to 10","1986","higher vocational","Male","28","","",""
"9 on Scale 1 to 10","1986","higher vocational","Female","35","0.129189349040401","0.0875289295585251","0.170849768522278"
"9 on Scale 1 to 10","1986","higher education","Male","84","0.153761684347952","0.122331766989023","0.185191601706882"
"9 on Scale 1 to 10","1986","higher education","Female","49","0.185612250861954","0.136828845590362","0.234395656133545"
"10 Completely satisfied","1986","in school","Male","36","0.284227744531933","0.201791189345576","0.366664299718289"
"10 Completely satisfied","1986","in school","Female","20","","",""
"10 Completely satisfied","1986","inadequately","Male","50","0.128952040869116","0.0927922204630712","0.165111861275161"
"10 Completely satisfied","1986","inadequately","Female","64","0.134679459616279","0.103380552016832","0.165978367215726"
"10 Completely satisfied","1986","general elemantary","Male","219","0.186600307527651","0.162585412493503","0.210615202561799"
"10 Completely satisfied","1986","general elemantary","Female","271","0.116393657814295","0.101981237960184","0.130806077668406"
"10 Completely satisfied","1986","middle vocational","Male","438","0.141172055243128","0.128139132582869","0.154204977903386"
"10 Completely satisfied","1986","middle vocational","Female","321","0.133313629396229","0.11930582559496","0.147321433197499"
"10 Completely satisfied","1986","vocational + Abi","Male","29","","",""
"10 Completely satisfied","1986","vocational + Abi","Female","16","","",""
"10 Completely satisfied","1986","higher vocational","Male","37","0.0934562757178385","0.0621937121918231","0.124718839243854"
"10 Completely satisfied","1986","higher vocational","Female","28","","",""
"10 Completely satisfied","1986","higher education","Male","73","0.129217701385142","0.099990405631931","0.158444997138353"
"10 Completely satisfied","1986","higher education","Female","31","0.125875739163571","0.0842549048386489","0.167496573488493"
"0 Completely dissatisfied","1987","in school","Male","","","",""
"0 Completely dissatisfied","1987","in school","Female","2","","",""
"0 Completely dissatisfied","1987","inadequately","Male","9","","",""
"0 Completely dissatisfied","1987","inadequately","Female","9","","",""
"0 Completely dissatisfied","1987","general elemantary","Male","14","","",""
"0 Completely dissatisfied","1987","general elemantary","Female","51","0.0311002350190102","0.0231815420682249","0.0390189279697955"
"0 Completely dissatisfied","1987","middle vocational","Male","40","0.0179551741352071","0.0129831494494471","0.0229271988209672"
"0 Completely dissatisfied","1987","middle vocational","Female","42","0.0239705482018668","0.0176405454503952","0.0303005509533383"
"0 Completely dissatisfied","1987","vocational + Abi","Male","2","","",""
"0 Completely dissatisfied","1987","vocational + Abi","Female","4","","",""
"0 Completely dissatisfied","1987","higher vocational","Male","3","","",""
"0 Completely dissatisfied","1987","higher vocational","Female","2","","",""
"0 Completely dissatisfied","1987","higher education","Male","2","","",""
"0 Completely dissatisfied","1987","higher education","Female","2","","",""
"1 on Scale 1 to 10","1987","in school","Male","","","",""
"1 on Scale 1 to 10","1987","in school","Female","","","",""
"1 on Scale 1 to 10","1987","inadequately","Male","8","","",""
"1 on Scale 1 to 10","1987","inadequately","Female","9","","",""
"1 on Scale 1 to 10","1987","general elemantary","Male","8","","",""
