"m11125","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1988","16-34 y.","Female","10","","","","0"
"0 Completely dissatisfied","1988","16-34 y.","Male","10","","","","0"
"0 Completely dissatisfied","1988","35-65 y.","Female","54","0.025132269349724","0.0190557921382205","0.0312087465612275","0"
"0 Completely dissatisfied","1988","35-65 y.","Male","43","0.0178011006556252","0.0126759589645547","0.0229262423466957","0"
"0 Completely dissatisfied","1988","66 and older","Female","43","0.0643767781892979","0.0452276711571111","0.0835258852214848","0"
"0 Completely dissatisfied","1988","66 and older","Male","29","","","","0"
"1 on Scale 1 to 10","1988","16-34 y.","Female","5","","","","1"
"1 on Scale 1 to 10","1988","16-34 y.","Male","8","","","","1"
"1 on Scale 1 to 10","1988","35-65 y.","Female","47","0.0160489900119193","0.0111706309268808","0.0209273490969578","1"
"1 on Scale 1 to 10","1988","66 and older","Male","12","","","","1"
"1 on Scale 1 to 10","1988","35-65 y.","Male","41","0.0159887242642298","0.0111270073095261","0.0208504412189336","1"
"1 on Scale 1 to 10","1988","66 and older","Female","25","","","","1"
"10 Completely satisfied","1988","35-65 y.","Male","245","0.0803341466683838","0.0697988237850867","0.0908694695516808","10"
"10 Completely satisfied","1988","66 and older","Female","32","0.056205393727157","0.0382348526243032","0.0741759348300108","10"
"10 Completely satisfied","1988","16-34 y.","Female","339","0.163148204419135","0.146441140802215","0.179855268036054","10"
"10 Completely satisfied","1988","16-34 y.","Male","387","0.156230523689455","0.14017732195981","0.1722837254191","10"
"10 Completely satisfied","1988","35-65 y.","Female","211","0.080570715326917","0.0700047069866425","0.0911367236671915","10"
"10 Completely satisfied","1988","66 and older","Male","22","","","","10"
"2 on Scale 1 to 10","1988","16-34 y.","Female","16","","","","2"
"2 on Scale 1 to 10","1988","16-34 y.","Male","21","","","","2"
"2 on Scale 1 to 10","1988","35-65 y.","Female","92","0.0330260694212527","0.0260886332416831","0.0399635056008223","2"
"2 on Scale 1 to 10","1988","35-65 y.","Male","84","0.0361359955439631","0.0289022934382568","0.0433696976496695","2"
"2 on Scale 1 to 10","1988","66 and older","Female","45","0.0731307949573735","0.0528169195171416","0.0934446703976054","2"
"2 on Scale 1 to 10","1988","66 and older","Male","22","","","","2"
"3 on Scale 1 to 10","1988","35-65 y.","Male","145","0.0581562499553528","0.049084932734336","0.0672275671763696","3"
"3 on Scale 1 to 10","1988","16-34 y.","Female","46","0.0229627306811297","0.0161901836093731","0.0297352777528863","3"
"3 on Scale 1 to 10","1988","35-65 y.","Female","144","0.0513494834641086","0.0427813872105744","0.0599175797176427","3"
"3 on Scale 1 to 10","1988","66 and older","Female","48","0.0798977502397153","0.0587424724211281","0.101053028058302","3"
"3 on Scale 1 to 10","1988","66 and older","Male","25","","","","3"
"3 on Scale 1 to 10","1988","16-34 y.","Male","43","0.0251818562352818","0.0182544208173407","0.0321092916532229","3"
"4 on Scale 1 to 10","1988","16-34 y.","Male","52","0.0342239459656471","0.0261855374961408","0.0422623544351533","4"
"4 on Scale 1 to 10","1988","16-34 y.","Female","56","0.0384298224386832","0.0297380292814505","0.0471216155959158","4"
"4 on Scale 1 to 10","1988","35-65 y.","Female","173","0.0702090881525251","0.0602904399226882","0.080127736382362","4"
"4 on Scale 1 to 10","1988","35-65 y.","Male","140","0.0540909628592258","0.0453235840677975","0.0628583416506541","4"
"4 on Scale 1 to 10","1988","66 and older","Female","47","0.0630309933090586","0.0440694754366903","0.0819925111814268","4"
"4 on Scale 1 to 10","1988","66 and older","Male","30","0.0671216946587055","0.0431903336106402","0.0910530557067709","4"
"5 on Scale 1 to 10","1988","16-34 y.","Male","176","0.0954578751326094","0.0824655436185402","0.108450206646679","5"
"5 on Scale 1 to 10","1988","16-34 y.","Female","188","0.0974136527541579","0.0840064247453102","0.110820880763006","5"
"5 on Scale 1 to 10","1988","35-65 y.","Male","396","0.166444346595426","0.152007094099853","0.180881599091","5"
"5 on Scale 1 to 10","1988","66 and older","Female","134","0.21088236957078","0.179053264997943","0.242711474143618","5"
"5 on Scale 1 to 10","1988","35-65 y.","Female","467","0.190264786656003","0.175027280448507","0.205502292863499","5"
"5 on Scale 1 to 10","1988","66 and older","Male","77","0.172693005691827","0.136544182132762","0.208841829250893","5"
"6 on Scale 1 to 10","1988","16-34 y.","Female","117","0.0633196390862158","0.0523080594579496","0.074331218714482","6"
"6 on Scale 1 to 10","1988","16-34 y.","Male","126","0.0689112119517543","0.0577114883159165","0.0801109355875921","6"
"6 on Scale 1 to 10","1988","35-65 y.","Female","274","0.108361229225967","0.0962943599757917","0.120428098476143","6"
"6 on Scale 1 to 10","1988","35-65 y.","Male","250","0.0983630928920931","0.0868202002784358","0.10990598550575","6"
"6 on Scale 1 to 10","1988","66 and older","Female","70","0.10748880583058","0.0833218545616682","0.131655757099492","6"
"6 on Scale 1 to 10","1988","66 and older","Male","52","0.128990599506372","0.0969342623243739","0.16104693668837","6"
"7 on Scale 1 to 10","1988","16-34 y.","Female","245","0.132125873363215","0.116814751711749","0.147436995014681","7"
"7 on Scale 1 to 10","1988","16-34 y.","Male","277","0.157086196676326","0.140997257532819","0.173175135819833","7"
"7 on Scale 1 to 10","1988","35-65 y.","Female","363","0.144146621542607","0.130511309160892","0.157781933924322","7"
"7 on Scale 1 to 10","1988","66 and older","Male","60","0.144125958259446","0.110536772431841","0.177715144087052","7"
"7 on Scale 1 to 10","1988","35-65 y.","Male","407","0.157852085287736","0.143720135764545","0.171984034810927","7"
"7 on Scale 1 to 10","1988","66 and older","Female","77","0.119017880504489","0.0937526616599845","0.144283099348994","7"
"8 on Scale 1 to 10","1988","35-65 y.","Female","526","0.206540558568401","0.190825058205816","0.222256058930985","8"
"8 on Scale 1 to 10","1988","16-34 y.","Female","513","0.285913563499328","0.265483135151733","0.306343991846924","8"
"8 on Scale 1 to 10","1988","16-34 y.","Male","490","0.252618833493995","0.233406914304047","0.271830752683944","8"
"8 on Scale 1 to 10","1988","35-65 y.","Male","566","0.225146378631814","0.208957191485087","0.24133556577854","8"
"8 on Scale 1 to 10","1988","66 and older","Female","80","0.133828016816709","0.107263067076324","0.160392966557094","8"
"8 on Scale 1 to 10","1988","66 and older","Male","63","0.154787742814277","0.120195826414899","0.189379659213656","8"
"9 on Scale 1 to 10","1988","16-34 y.","Female","344","0.179913474069664","0.162545611094521","0.197281337044807","9"
"9 on Scale 1 to 10","1988","16-34 y.","Male","375","0.187782149101595","0.17051461862077","0.205049679582421","9"
"9 on Scale 1 to 10","1988","35-65 y.","Female","198","0.0743501882805757","0.0641659730696024","0.0845344034915489","9"
"9 on Scale 1 to 10","1988","35-65 y.","Male","240","0.0896869166461503","0.0786119439008891","0.100761889391411","9"
"9 on Scale 1 to 10","1988","66 and older","Female","30","0.0476757532087978","0.0310502570913916","0.0643012493262039","9"
"9 on Scale 1 to 10","1988","66 and older","Male","28","","","","9"
"0 Completely dissatisfied","1989","16-34 y.","Male","11","","","","0"
"0 Completely dissatisfied","1989","16-34 y.","Female","14","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","Female","70","0.0288598951213399","0.0222294601897817","0.0354903300528981","0"
"0 Completely dissatisfied","1989","35-65 y.","Male","55","0.0235882719808502","0.0175702895639508","0.0296062543977497","0"
"0 Completely dissatisfied","1989","66 and older","Female","44","0.0641326781874474","0.0449718137215041","0.0832935426533907","0"
"0 Completely dissatisfied","1989","66 and older","Male","19","","","","0"
"1 on Scale 1 to 10","1989","35-65 y.","Female","37","0.0141113289802064","0.0094398801625596","0.0187827777978533","1"
"1 on Scale 1 to 10","1989","16-34 y.","Female","9","","","","1"
"1 on Scale 1 to 10","1989","16-34 y.","Male","10","","","","1"
"1 on Scale 1 to 10","1989","35-65 y.","Male","35","0.0130360308659201","0.00853813189122922","0.0175339298406109","1"
"1 on Scale 1 to 10","1989","66 and older","Female","23","","","","1"
"1 on Scale 1 to 10","1989","66 and older","Male","9","","","","1"
"10 Completely satisfied","1989","16-34 y.","Male","386","0.179234155019662","0.162118165914548","0.196350144124776","10"
"10 Completely satisfied","1989","35-65 y.","Female","177","0.0726428212043073","0.0623632838562224","0.0829223585523922","10"
"10 Completely satisfied","1989","35-65 y.","Male","212","0.0774688816836731","0.0668680359862548","0.0880697273810914","10"
"10 Completely satisfied","1989","16-34 y.","Female","334","0.168166904850354","0.151049544697871","0.185284265002837","10"
"10 Completely satisfied","1989","66 and older","Female","42","0.0746557610526992","0.0540991463714777","0.0952123757339208","10"
"10 Completely satisfied","1989","66 and older","Male","26","","","","10"
"2 on Scale 1 to 10","1989","16-34 y.","Female","25","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","Male","22","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Female","89","0.0340498212473838","0.0268671088004461","0.0412325336943215","2"
"2 on Scale 1 to 10","1989","35-65 y.","Male","78","0.0353036739025778","0.0279856871110347","0.0426216606941208","2"
"2 on Scale 1 to 10","1989","66 and older","Female","44","0.0694974613918784","0.0496085267419189","0.0893863960418379","2"
"2 on Scale 1 to 10","1989","66 and older","Male","27","","","","2"
"3 on Scale 1 to 10","1989","35-65 y.","Male","136","0.0528505891861579","0.0439786098651612","0.0617225685071546","3"
"3 on Scale 1 to 10","1989","16-34 y.","Female","47","0.0256119719145139","0.0183820117660435","0.0328419320629844","3"
"3 on Scale 1 to 10","1989","35-65 y.","Female","152","0.0637829038124173","0.0541047142134235","0.0734610934114112","3"
"3 on Scale 1 to 10","1989","16-34 y.","Male","49","0.029569904532942","0.0220104742393029","0.0371293348265812","3"
"3 on Scale 1 to 10","1989","66 and older","Female","57","0.0870549162663065","0.0650060000420581","0.109103832490555","3"
"3 on Scale 1 to 10","1989","66 and older","Male","31","0.0749003214295245","0.049071906841006","0.100728736018043","3"
"4 on Scale 1 to 10","1989","16-34 y.","Female","53","0.0332678421717325","0.0250602867446073","0.0414753975988577","4"
"4 on Scale 1 to 10","1989","16-34 y.","Male","59","0.0310101932042342","0.0232745965391638","0.0387457898693046","4"
"4 on Scale 1 to 10","1989","35-65 y.","Female","151","0.0585249151048061","0.0492282216631246","0.0678216085464877","4"
"4 on Scale 1 to 10","1989","35-65 y.","Male","154","0.0691568408112998","0.0590958167838499","0.0792178648387497","4"
"4 on Scale 1 to 10","1989","66 and older","Female","49","0.0759034414211819","0.0551897415589036","0.0966171412834603","4"
"4 on Scale 1 to 10","1989","66 and older","Male","24","","","","4"
"5 on Scale 1 to 10","1989","16-34 y.","Male","162","0.0904948500590053","0.0776922997575414","0.103297400360469","5"
"5 on Scale 1 to 10","1989","16-34 y.","Female","185","0.106234923430026","0.0921324993509131","0.120337347509139","5"
"5 on Scale 1 to 10","1989","35-65 y.","Female","476","0.195915779362363","0.180196263136294","0.211635295588432","5"
"5 on Scale 1 to 10","1989","35-65 y.","Male","356","0.148996791254458","0.134876605363974","0.163116977144942","5"
"5 on Scale 1 to 10","1989","66 and older","Female","147","0.242786251598821","0.209251927332876","0.276320575864766","5"
"5 on Scale 1 to 10","1989","66 and older","Male","75","0.189987899453932","0.151495909204952","0.228479889702912","5"
"6 on Scale 1 to 10","1989","16-34 y.","Female","118","0.0642566612644138","0.0530342578711819","0.0754790646576458","6"
"6 on Scale 1 to 10","1989","16-34 y.","Male","126","0.0678594199897827","0.0566359343202451","0.0790829056593203","6"
"6 on Scale 1 to 10","1989","35-65 y.","Female","272","0.11289329811257","0.100359701615835","0.125426894609304","6"
"6 on Scale 1 to 10","1989","35-65 y.","Male","257","0.109534858669725","0.0971505720371956","0.121919145302255","6"
"6 on Scale 1 to 10","1989","66 and older","Female","75","0.108281829663338","0.0839788306060755","0.132584828720601","6"
"6 on Scale 1 to 10","1989","66 and older","Male","44","0.121778118966091","0.0896896940003658","0.153866543931815","6"
"7 on Scale 1 to 10","1989","35-65 y.","Female","341","0.13474886220284","0.121225417131679","0.148272307274001","7"
"7 on Scale 1 to 10","1989","16-34 y.","Female","245","0.130587716826522","0.115166719012802","0.146008714640241","7"
"7 on Scale 1 to 10","1989","16-34 y.","Male","260","0.152591415502747","0.136544430095516","0.168638400909978","7"
"7 on Scale 1 to 10","1989","35-65 y.","Male","370","0.148205352165823","0.134116170958444","0.162294533373201","7"
"7 on Scale 1 to 10","1989","66 and older","Female","67","0.107537129677072","0.0833077348047941","0.131766524549349","7"
"7 on Scale 1 to 10","1989","66 and older","Male","57","0.147172440115625","0.112410380366256","0.181934499864994","7"
"8 on Scale 1 to 10","1989","16-34 y.","Male","507","0.262976620170992","0.243330301721868","0.282622938620117","8"
"8 on Scale 1 to 10","1989","35-65 y.","Female","510","0.216168164866296","0.199865409360745","0.232470920371847","8"
"8 on Scale 1 to 10","1989","16-34 y.","Female","471","0.266709353777209","0.246469581514745","0.286949126039672","8"
"8 on Scale 1 to 10","1989","35-65 y.","Male","557","0.227667186479399","0.211039232218973","0.244295140739824","8"
"8 on Scale 1 to 10","1989","66 and older","Female","63","0.103134595249719","0.0793479010436776","0.126921289455761","8"
"8 on Scale 1 to 10","1989","66 and older","Male","63","0.158473656327798","0.122641409568084","0.194305903087513","8"
"9 on Scale 1 to 10","1989","16-34 y.","Female","333","0.177830008497336","0.160330261873349","0.195329755121323","9"
"9 on Scale 1 to 10","1989","16-34 y.","Male","337","0.164738661494403","0.148185119549689","0.181292203439118","9"
"9 on Scale 1 to 10","1989","35-65 y.","Female","174","0.068302209985471","0.0583112180343526","0.0782932019365893","9"
"9 on Scale 1 to 10","1989","35-65 y.","Male","233","0.094191523000117","0.082608805677895","0.105774240322339","9"
"9 on Scale 1 to 10","1989","66 and older","Female","17","","","","9"
"9 on Scale 1 to 10","1989","66 and older","Male","24","","","","9"
"0 Completely dissatisfied","1990","16-34 y.","Female","22","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Male","29","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Female","114","0.0286989606336261","0.0232137399115451","0.0341841813557071","0"
"0 Completely dissatisfied","1990","35-65 y.","Male","79","0.0183730467449406","0.0139478457227955","0.0227982477670857","0"
"0 Completely dissatisfied","1990","66 and older","Female","67","0.0693741332110183","0.0530876007081292","0.0856606657139074","0"
"0 Completely dissatisfied","1990","66 and older","Male","33","0.0632570528273345","0.0430596426888195","0.0834544629658495","0"
"1 on Scale 1 to 10","1990","16-34 y.","Female","6","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Male","15","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Female","52","0.0147275189569739","0.0107699629586769","0.0186850749552709","1"
"1 on Scale 1 to 10","1990","35-65 y.","Male","42","0.0113766620025811","0.00788210576674436","0.0148712182384177","1"
"1 on Scale 1 to 10","1990","66 and older","Female","39","0.0484733574668429","0.0347074668939463","0.0622392480397395","1"
