"plh0182","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1993","16-34 y.","no migration background","431","0.111712475555762","0.101484574308128","0.121940376803397","6"
"6 on Scale 1 to 10","1993","16-34 y.","indirect migration background","41","0.11568348787599","0.0858656251792242","0.145501350572755","6"
"6 on Scale 1 to 10","1993","35-65 y.","no migration background","673","0.121786341365865","0.112881202822984","0.130691479908747","6"
"6 on Scale 1 to 10","1993","35-65 y.","direct migration background","208","0.123835785906223","0.107265574737195","0.140405997075252","6"
"6 on Scale 1 to 10","1993","66 and older","direct migration background","19","","","","6"
"6 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1993","35-65 y.","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","1993","66 and older","no migration background","119","0.0918394493250623","0.0762951095434607","0.107383789106664","6"
"7 on Scale 1 to 10","1993","16-34 y.","no migration background","857","0.251697255526346","0.237606417720602","0.26578809333209","7"
"7 on Scale 1 to 10","1993","16-34 y.","direct migration background","174","0.22423620322343","0.195531353098539","0.252941053348321","7"
"7 on Scale 1 to 10","1993","16-34 y.","indirect migration background","81","0.168911986978889","0.133982621135168","0.20384135282261","7"
"7 on Scale 1 to 10","1993","35-65 y.","no migration background","1034","0.189670807293983","0.17899569914084","0.200345915447126","7"
"7 on Scale 1 to 10","1993","35-65 y.","direct migration background","311","0.193175493504475","0.173315561330654","0.213035425678296","7"
"7 on Scale 1 to 10","1993","35-65 y.","indirect migration background","6","","","","7"
"7 on Scale 1 to 10","1993","66 and older","direct migration background","23","","","","7"
"7 on Scale 1 to 10","1993","66 and older","indirect migration background","1","","","","7"
"7 on Scale 1 to 10","1993","66 and older","no migration background","219","0.162567164319177","0.142707690530277","0.182426638108078","7"
"8 on Scale 1 to 10","1993","16-34 y.","no migration background","1081","0.29758924256524","0.28274482719929","0.312433657931189","8"
"8 on Scale 1 to 10","1993","16-34 y.","direct migration background","209","0.275606701267317","0.24485495642779","0.306358446106844","8"
"8 on Scale 1 to 10","1993","66 and older","no migration background","372","0.280234558665435","0.256061440769808","0.304407676561062","8"
"8 on Scale 1 to 10","1993","66 and older","direct migration background","34","0.256757804488952","0.188642209735958","0.324873399241946","8"
"8 on Scale 1 to 10","1993","16-34 y.","indirect migration background","147","0.267375988109473","0.226115084766043","0.308636891452902","8"
"8 on Scale 1 to 10","1993","35-65 y.","no migration background","1438","0.299487471808769","0.28701540070609","0.311959542911447","8"
"8 on Scale 1 to 10","1993","35-65 y.","direct migration background","384","0.257548303763441","0.235550685861183","0.279545921665698","8"
"8 on Scale 1 to 10","1993","35-65 y.","indirect migration background","9","","","","8"
"8 on Scale 1 to 10","1993","66 and older","indirect migration background","1","","","","8"
"9 on Scale 1 to 10","1993","16-34 y.","no migration background","410","0.120636602073847","0.110061546768043","0.131211657379651","9"
"9 on Scale 1 to 10","1993","16-34 y.","direct migration background","100","0.0866669015903315","0.0673036228480686","0.106030180332594","9"
"9 on Scale 1 to 10","1993","16-34 y.","indirect migration background","78","0.180351446426528","0.144507929991717","0.216194962861339","9"
"9 on Scale 1 to 10","1993","35-65 y.","no migration background","491","0.103147298104357","0.0948653828263764","0.111429213382338","9"
"9 on Scale 1 to 10","1993","35-65 y.","direct migration background","126","0.0901128743879797","0.0757083346270536","0.104517414148906","9"
"9 on Scale 1 to 10","1993","35-65 y.","indirect migration background","3","","","","9"
"9 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1993","66 and older","no migration background","150","0.115749280991787","0.0985296757612818","0.132968886222293","9"
"9 on Scale 1 to 10","1993","66 and older","direct migration background","7","","","","9"
"0 Completely dissatisfied","1994","16-34 y.","no migration background","15","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","direct migration background","5","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","no migration background","30","0.00750686094582041","0.00514069276053585","0.00987302913110497","0"
"0 Completely dissatisfied","1994","35-65 y.","direct migration background","11","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1994","66 and older","no migration background","12","","","","0"
"0 Completely dissatisfied","1994","66 and older","direct migration background","2","","","","0"
"0 Completely dissatisfied","1994","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1994","35-65 y.","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","direct migration background","2","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","no migration background","14","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","no migration background","26","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","no migration background","8","","","","1"
"1 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","direct migration background","2","","","","1"
"10 Completely satisfied","1994","16-34 y.","no migration background","169","0.048266204092607","0.0412414899831909","0.055290918202023","10"
"10 Completely satisfied","1994","16-34 y.","direct migration background","48","0.0593067644175912","0.0424809429176026","0.0761325859175798","10"
"10 Completely satisfied","1994","16-34 y.","indirect migration background","30","0.0546854821282701","0.0338853576120356","0.0754856066445047","10"
"10 Completely satisfied","1994","35-65 y.","no migration background","181","0.0432506730471604","0.037674346650412","0.0488269994439089","10"
"10 Completely satisfied","1994","35-65 y.","direct migration background","89","0.0555631119358232","0.043714959788415","0.0674112640832313","10"
"10 Completely satisfied","1994","35-65 y.","indirect migration background","2","","","","10"
"10 Completely satisfied","1994","66 and older","no migration background","131","0.0983354271885797","0.0823083681594137","0.114362486217746","10"
"10 Completely satisfied","1994","66 and older","direct migration background","19","","","","10"
"10 Completely satisfied","1994","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1994","35-65 y.","direct migration background","23","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","direct migration background","10","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","no migration background","45","0.0144562858495081","0.0105441345209603","0.018368437178056","2"
"2 on Scale 1 to 10","1994","35-65 y.","no migration background","65","0.00980626382283977","0.00710501530025139","0.0125075123454281","2"
"2 on Scale 1 to 10","1994","16-34 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","1994","66 and older","no migration background","31","0.0242181273906427","0.0159439851693229","0.0324922696119626","2"
"2 on Scale 1 to 10","1994","66 and older","direct migration background","2","","","","2"
"2 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1994","16-34 y.","direct migration background","19","","","","3"
"3 on Scale 1 to 10","1994","16-34 y.","no migration background","109","0.0277278021457422","0.0223463312876987","0.0331092730037856","3"
"3 on Scale 1 to 10","1994","35-65 y.","no migration background","182","0.0324804156811925","0.0276208960588209","0.0373399353035642","3"
"3 on Scale 1 to 10","1994","35-65 y.","direct migration background","48","0.0319901574466471","0.0228885322696301","0.0410917826236641","3"
"3 on Scale 1 to 10","1994","16-34 y.","indirect migration background","10","","","","3"
"3 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1994","66 and older","no migration background","31","0.0284088436023898","0.0194666332150547","0.0373510539897249","3"
"3 on Scale 1 to 10","1994","66 and older","direct migration background","3","","","","3"
"3 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1994","16-34 y.","no migration background","123","0.0323025967668343","0.0265078049006703","0.0380973886329984","4"
"4 on Scale 1 to 10","1994","35-65 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","direct migration background","18","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","indirect migration background","15","","","","4"
"4 on Scale 1 to 10","1994","35-65 y.","direct migration background","61","0.0448107522776909","0.0341101874849028","0.0555113170704791","4"
"4 on Scale 1 to 10","1994","35-65 y.","no migration background","231","0.0405625035671929","0.0351546691141873","0.0459703380201984","4"
"4 on Scale 1 to 10","1994","66 and older","direct migration background","7","","","","4"
"4 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1994","66 and older","no migration background","48","0.0369325965556077","0.0267815786976513","0.0470836144135642","4"
"5 on Scale 1 to 10","1994","16-34 y.","no migration background","388","0.10136887338647","0.0914766850876451","0.111261061685295","5"
"5 on Scale 1 to 10","1994","16-34 y.","direct migration background","80","0.130271717640864","0.106293493394337","0.154249941887391","5"
"5 on Scale 1 to 10","1994","35-65 y.","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1994","16-34 y.","indirect migration background","39","0.0968025002981923","0.0697519316596489","0.123853068936736","5"
"5 on Scale 1 to 10","1994","35-65 y.","no migration background","776","0.142079063928009","0.132508415894046","0.151649711961971","5"
"5 on Scale 1 to 10","1994","35-65 y.","direct migration background","240","0.166965956082618","0.147676667499579","0.186255244665657","5"
"5 on Scale 1 to 10","1994","66 and older","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1994","66 and older","no migration background","181","0.143905102448941","0.125013213684255","0.162796991213628","5"
"5 on Scale 1 to 10","1994","66 and older","direct migration background","33","0.217490891280522","0.15619396405164","0.278787818509404","5"
"6 on Scale 1 to 10","1994","16-34 y.","no migration background","412","0.112167692797479","0.101824640952258","0.1225107446427","6"
"6 on Scale 1 to 10","1994","16-34 y.","direct migration background","80","0.0682523456017609","0.0502881367331532","0.0862165544703686","6"
"6 on Scale 1 to 10","1994","16-34 y.","indirect migration background","42","0.0912940196779058","0.0649443845296393","0.117643654826172","6"
