"plb0219","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"No, never","2019","Couple + C. LE and GT 16","direct migration background","225","0.78465280019569","0.738893895226924","0.830411705164456","1"
"No, never","2019","Couple + C. GT 16 ","direct migration background","201","0.668874805472597","0.61640162558267","0.721347985362523","1"
"No, never","2019","Couple + C. GT 16 ","indirect migration background","116","0.663673088446304","0.590005329054747","0.737340847837861","1"
"No, never","2019","Couple + C. GT 16 ","no migration background","1107","0.671253534092163","0.649040373812821","0.693466694371505","1"
"No, never","2019","Couple + C. LE and GT 16","indirect migration background","109","0.778139664246443","0.714741785269011","0.841537543223875","1"
"Rarely","2019","1-pers.-HH","no migration background","305","0.167884543929441","0.150741226904329","0.185027860954553","5"
"Rarely","2019","1-pers.-HH","direct migration background","36","0.145155072417491","0.101225255600562","0.18908488923442","5"
"Rarely","2019","1-pers.-HH","indirect migration background","26","","","","5"
"Rarely","2019","(Married) couple without C. ","no migration background","733","0.188280493677703","0.17579145705552","0.200769530299887","5"
"Rarely","2019","(Married) couple without C. ","direct migration background","79","0.129908637265963","0.102137393158849","0.157679881373078","5"
"Rarely","2019","(Married) couple without C. ","indirect migration background","36","0.124634748721483","0.0810869530246905","0.168182544418275","5"
"Rarely","2019","Single parent ","no migration background","107","0.0910783770540153","0.0743175387312389","0.107839215376792","5"
"Rarely","2019","Single parent ","direct migration background","11","","","","5"
"Rarely","2019","Single parent ","indirect migration background","9","","","","5"
"Rarely","2019","Couple + C. LE 16 ","no migration background","581","0.175394600917791","0.161994158601128","0.188795043234455","5"
"Rarely","2019","Couple + C. LE 16 ","direct migration background","106","0.13775745011549","0.114816530915953","0.160698369315028","5"
"Rarely","2019","Couple + C. LE 16 ","indirect migration background","56","0.170539063274561","0.130443192797854","0.210634933751268","5"
"Rarely","2019","Couple + C. GT 16 ","no migration background","259","0.138937180385267","0.122581705057534","0.155292655713001","5"
"Rarely","2019","Couple + C. GT 16 ","direct migration background","31","0.0687576895015463","0.0405439379030013","0.0969714411000912","5"
"Rarely","2019","Couple + C. GT 16 ","indirect migration background","10","","","","5"
"Rarely","2019","Couple + C. LE and GT 16","no migration background","152","0.131099043966776","0.111668217513287","0.150529870420264","5"
"Rarely","2019","Couple + C. LE and GT 16","direct migration background","28","","","","5"
"Rarely","2019","Couple + C. LE and GT 16","indirect migration background","17","","","","5"
"Yes, every 2 weeks","2019","1-pers.-HH","no migration background","192","0.106406933115516","0.0922635741956945","0.120550292035338","3"
"Yes, every 2 weeks","2019","1-pers.-HH","direct migration background","33","0.134386965794825","0.0918525881865022","0.176921343403149","3"
"Yes, every 2 weeks","2019","(Married) couple without C. ","direct migration background","70","0.116105965746481","0.0896440512062714","0.142567880286691","3"
"Yes, every 2 weeks","2019","1-pers.-HH","indirect migration background","23","","","","3"
"Yes, every 2 weeks","2019","(Married) couple without C. ","no migration background","317","0.081386702114236","0.0726516324487813","0.0901217717796907","3"
"Yes, every 2 weeks","2019","(Married) couple without C. ","indirect migration background","25","","","","3"
"Yes, every 2 weeks","2019","Single parent ","no migration background","115","0.106646179783793","0.0886653686820219","0.124626990885564","3"
"Yes, every 2 weeks","2019","Single parent ","indirect migration background","18","","","","3"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","direct migration background","97","0.125423923214391","0.103378038621186","0.147469807807597","3"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","indirect migration background","44","0.12813877834574","0.0925056697573242","0.163771886934156","3"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","no migration background","136","0.087830452106586","0.0744461153490459","0.101214788864126","3"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","direct migration background","30","0.076079032681125","0.0465180577014744","0.105640007660776","3"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","indirect migration background","16","","","","3"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","no migration background","112","0.0848654814983789","0.0688214176588256","0.100909545337932","3"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","direct migration background","25","","","","3"
"Yes, every 2 weeks","2019","Single parent ","direct migration background","26","","","","3"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","no migration background","288","0.0850897350588882","0.0752583258677443","0.0949211442500321","3"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","indirect migration background","18","","","","3"
"Yes, every 3-4 weeks","2019","1-pers.-HH","no migration background","141","0.0607124180962717","0.0497593506978979","0.0716654854946456","4"
"Yes, every 3-4 weeks","2019","1-pers.-HH","direct migration background","13","","","","4"
"Yes, every 3-4 weeks","2019","1-pers.-HH","indirect migration background","8","","","","4"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","no migration background","213","0.054558522226572","0.0473029460085857","0.0618140984445583","4"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","direct migration background","27","","","","4"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","indirect migration background","20","","","","4"
"Yes, every 3-4 weeks","2019","Single parent ","direct migration background","6","","","","4"
"Yes, every 3-4 weeks","2019","Single parent ","indirect migration background","7","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","no migration background","206","0.0663670373315947","0.0575959741384795","0.0751381005247099","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","direct migration background","34","0.0316787872119747","0.0200205593713976","0.0433370150525517","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","no migration background","96","0.0695627706398786","0.0549161191313815","0.0842094221483756","4"
"Yes, every 3-4 weeks","2019","Single parent ","no migration background","75","0.063291690899292","0.0491076356859997","0.0774757461125843","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","indirect migration background","21","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","direct migration background","18","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","indirect migration background","1","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","direct migration background","18","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","no migration background","103","0.0583305662104057","0.0472481656252906","0.0694129667955207","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","indirect migration background","8","","","","4"
"Yes, every week","2019","Single parent ","indirect migration background","7","","","","2"
"Yes, every week","2019","Couple + C. LE 16 ","no migration background","243","0.0627268890602127","0.0541831516901552","0.0712706264302703","2"
"Yes, every week","2019","1-pers.-HH","no migration background","157","0.0744106126332725","0.0623734444725087","0.0864477807940363","2"
"Yes, every week","2019","1-pers.-HH","direct migration background","19","","","","2"
"Yes, every week","2019","1-pers.-HH","indirect migration background","13","","","","2"
"Yes, every week","2019","(Married) couple without C. ","no migration background","265","0.0638838595830918","0.056071473035146","0.0716962461310376","2"
"Yes, every week","2019","(Married) couple without C. ","direct migration background","38","0.0714505936315878","0.0501741360139729","0.0927270512492027","2"
"Yes, every week","2019","(Married) couple without C. ","indirect migration background","18","","","","2"
"Yes, every week","2019","Single parent ","no migration background","66","0.0431799486990773","0.0313391479646421","0.0550207494335125","2"
"Yes, every week","2019","Single parent ","direct migration background","8","","","","2"
"Yes, every week","2019","Couple + C. LE 16 ","direct migration background","56","0.0785868660262661","0.0606750043633165","0.0964987276892156","2"
"Yes, every week","2019","Couple + C. LE 16 ","indirect migration background","25","","","","2"
"Yes, every week","2019","Couple + C. GT 16 ","no migration background","113","0.0436482672055776","0.0339871168849874","0.0533094175261678","2"
"Yes, every week","2019","Couple + C. GT 16 ","direct migration background","29","","","","2"
"Yes, every week","2019","Couple + C. GT 16 ","indirect migration background","15","","","","2"
"Yes, every week","2019","Couple + C. LE and GT 16","direct migration background","14","","","","2"
"Yes, every week","2019","Couple + C. LE and GT 16","no migration background","75","0.0826551852890269","0.0668023214246709","0.0985080491533829","2"
"Yes, every week","2019","Couple + C. LE and GT 16","indirect migration background","13","","","","2"
