"plb0219","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 3-4 weeks","2015","Employed","1-pers.-HH","112","0.069542869226344","0.0570040499514432","0.0820816885012447","4"
"Yes, every 3-4 weeks","2015","Employed","(Married) couple without C. ","173","0.0682590094317968","0.0596245040977458","0.0768935147658479","4"
"Yes, every 3-4 weeks","2015","Employed","Couple + C. LE 16 ","286","0.0601983060893033","0.0533852395021406","0.0670113726764659","4"
"Yes, every 3-4 weeks","2015","Employed","Couple + C. LE and GT 16","53","0.0359763090815657","0.0263742068887505","0.0455784112743809","4"
"Yes, every 3-4 weeks","2015","Employed","Single parent ","63","0.0511115375749221","0.0398229018041722","0.062400173345672","4"
"Yes, every 3-4 weeks","2015","Employed","Couple + C. GT 16 ","87","0.033662423241717","0.0256221781807933","0.0417026683026408","4"
"Yes, every week","2015","Not Employed","(Married) couple without C. ","2","","","","2"
"Yes, every week","2015","Not Employed","1-pers.-HH","2","","","","2"
"Yes, every week","2015","Not Employed","Single parent ","2","","","","2"
"Yes, every week","2015","Not Employed","Couple + C. LE 16 ","8","","","","2"
"Yes, every week","2015","Not Employed","Couple + C. LE and GT 16","7","","","","2"
"Yes, every week","2015","Not Employed","Couple + C. GT 16 ","9","","","","2"
"Yes, every week","2015","Employed","1-pers.-HH","124","0.0716187008555273","0.0589083199046927","0.0843290818063618","2"
"Yes, every week","2015","Employed","(Married) couple without C. ","204","0.0664919106494363","0.0579618264219958","0.0750219948768769","2"
"Yes, every week","2015","Employed","Couple + C. LE 16 ","325","0.0677858784372522","0.0605854251157931","0.0749863317587114","2"
"Yes, every week","2015","Employed","Couple + C. LE and GT 16","98","0.0635910759778932","0.0510092108295746","0.0761729411262119","2"
"Yes, every week","2015","Employed","Single parent ","89","0.066006438745695","0.0532790445090399","0.0787338329823502","2"
"Yes, every week","2015","Employed","Couple + C. GT 16 ","128","0.0484508358115332","0.0388789299939433","0.0580227416291232","2"
"No, never","2016","Not Employed","1-pers.-HH","","","","","1"
"No, never","2016","Not Employed","(Married) couple without C. ","","","","","1"
"No, never","2016","Not Employed","Single parent ","","","","","1"
"No, never","2016","Not Employed","Couple + C. LE 16 ","","","","","1"
"No, never","2016","Not Employed","Couple + C. GT 16 ","","","","","1"
"No, never","2016","Employed","(Married) couple without C. ","","","","","1"
"No, never","2016","Employed","Couple + C. GT 16 ","","","","","1"
"No, never","2016","Employed","Couple + C. LE and GT 16","","","","","1"
"No, never","2016","Not Employed","Couple + C. LE and GT 16","","","","","1"
"No, never","2016","Employed","1-pers.-HH","","","","","1"
"No, never","2016","Employed","Single parent ","","","","","1"
"No, never","2016","Employed","Couple + C. LE 16 ","","","","","1"
"Rarely","2016","Not Employed","(Married) couple without C. ","","","","","5"
"Rarely","2016","Not Employed","Single parent ","","","","","5"
"Rarely","2016","Employed","Single parent ","","","","","5"
"Rarely","2016","Employed","Couple + C. LE 16 ","","","","","5"
"Rarely","2016","Employed","Couple + C. GT 16 ","","","","","5"
"Rarely","2016","Not Employed","1-pers.-HH","","","","","5"
"Rarely","2016","Not Employed","Couple + C. LE 16 ","","","","","5"
"Rarely","2016","Not Employed","Couple + C. GT 16 ","","","","","5"
"Rarely","2016","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Rarely","2016","Employed","(Married) couple without C. ","","","","","5"
"Rarely","2016","Employed","1-pers.-HH","","","","","5"
"Rarely","2016","Employed","Couple + C. LE and GT 16","","","","","5"
"Yes, every 2 weeks","2016","Not Employed","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2016","Not Employed","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2016","Not Employed","Couple + C. LE 16 ","","","","","3"
"Yes, every 2 weeks","2016","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Yes, every 2 weeks","2016","Employed","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2016","Employed","Couple + C. LE 16 ","","","","","3"
"Yes, every 2 weeks","2016","Not Employed","Single parent ","","","","","3"
"Yes, every 2 weeks","2016","Not Employed","Couple + C. GT 16 ","","","","","3"
"Yes, every 2 weeks","2016","Employed","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2016","Employed","Single parent ","","","","","3"
"Yes, every 2 weeks","2016","Employed","Couple + C. LE and GT 16","","","","","3"
"Yes, every 2 weeks","2016","Employed","Couple + C. GT 16 ","","","","","3"
"Yes, every 3-4 weeks","2016","Not Employed","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2016","Not Employed","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2016","Not Employed","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2016","Not Employed","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2016","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Yes, every 3-4 weeks","2016","Not Employed","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2016","Employed","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2016","Employed","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2016","Employed","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2016","Employed","Couple + C. LE and GT 16","","","","","4"
"Yes, every 3-4 weeks","2016","Employed","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2016","Employed","Couple + C. GT 16 ","","","","","4"
"Yes, every week","2016","Not Employed","(Married) couple without C. ","","","","","2"
"Yes, every week","2016","Not Employed","1-pers.-HH","","","","","2"
"Yes, every week","2016","Not Employed","Single parent ","","","","","2"
"Yes, every week","2016","Not Employed","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2016","Not Employed","Couple + C. LE and GT 16","","","","","2"
"Yes, every week","2016","Not Employed","Couple + C. GT 16 ","","","","","2"
"Yes, every week","2016","Employed","1-pers.-HH","","","","","2"
"Yes, every week","2016","Employed","(Married) couple without C. ","","","","","2"
"Yes, every week","2016","Employed","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2016","Employed","Couple + C. LE and GT 16","","","","","2"
"Yes, every week","2016","Employed","Single parent ","","","","","2"
"Yes, every week","2016","Employed","Couple + C. GT 16 ","","","","","2"
"No, never","2017","Not Employed","1-pers.-HH","36","0.861186537974706","0.76127087274798","0.961102203201432","1"
"No, never","2017","Not Employed","(Married) couple without C. ","35","0.77327459091982","0.65946905552846","0.88708012631118","1"
"No, never","2017","Not Employed","Single parent ","47","0.734642506783668","0.625616144766398","0.843668868800938","1"
"No, never","2017","Not Employed","Couple + C. LE 16 ","90","0.747441945698527","0.668376187281021","0.826507704116033","1"
"No, never","2017","Not Employed","Couple + C. GT 16 ","35","0.816627040012061","0.702286226312085","0.930967853712038","1"
"No, never","2017","Employed","1-pers.-HH","1185","0.605194730646414","0.583631513513776","0.626757947779051","1"
"No, never","2017","Employed","(Married) couple without C. ","2515","0.600905019746912","0.585694694113759","0.616115345380064","1"
"No, never","2017","Employed","Couple + C. LE 16 ","2868","0.609819986294893","0.595777094207063","0.623862878382723","1"
"No, never","2017","Employed","Couple + C. GT 16 ","1478","0.682472631891347","0.663081976655843","0.701863287126851","1"
"No, never","2017","Not Employed","Couple + C. LE and GT 16","41","0.608134757726761","0.486622376582893","0.72964713887063","1"
"No, never","2017","Employed","Single parent ","879","0.615514466452963","0.590031897534759","0.640997035371166","1"
"No, never","2017","Employed","Couple + C. LE and GT 16","970","0.66246014342252","0.638926747573732","0.685993539271308","1"
"Rarely","2017","Not Employed","(Married) couple without C. ","5","","","","5"
"Rarely","2017","Not Employed","Single parent ","2","","","","5"
"Rarely","2017","Not Employed","Couple + C. LE 16 ","6","","","","5"
"Rarely","2017","Not Employed","Couple + C. GT 16 ","3","","","","5"
"Rarely","2017","Employed","(Married) couple without C. ","645","0.181274888353349","0.16930926462442","0.193240512082277","5"
"Rarely","2017","Employed","Single parent ","156","0.124307004469888","0.107024454882504","0.141589554057273","5"
"Rarely","2017","Employed","Couple + C. LE 16 ","683","0.159458162729807","0.148918510834491","0.169997814625123","5"
"Rarely","2017","Employed","Couple + C. GT 16 ","288","0.130328421294105","0.116304919038145","0.144351923550065","5"
"Rarely","2017","Employed","Couple + C. LE and GT 16","164","0.114451727210127","0.0986079222396593","0.130295532180596","5"
"Rarely","2017","Not Employed","1-pers.-HH","3","","","","5"
"Rarely","2017","Not Employed","Couple + C. LE and GT 16","7","","","","5"
"Rarely","2017","Employed","1-pers.-HH","310","0.161527673534756","0.145293045126811","0.177762301942702","5"
"Yes, every 2 weeks","2017","Not Employed","1-pers.-HH","2","","","","3"
"Yes, every 2 weeks","2017","Not Employed","(Married) couple without C. ","4","","","","3"
"Yes, every 2 weeks","2017","Not Employed","Couple + C. LE and GT 16","6","","","","3"
"Yes, every 2 weeks","2017","Employed","Couple + C. LE 16 ","455","0.100721005592578","0.0920567656097069","0.109385245575448","3"
"Yes, every 2 weeks","2017","Not Employed","Single parent ","3","","","","3"
"Yes, every 2 weeks","2017","Not Employed","Couple + C. LE 16 ","9","","","","3"
"Yes, every 2 weeks","2017","Not Employed","Couple + C. GT 16 ","5","","","","3"
"Yes, every 2 weeks","2017","Employed","1-pers.-HH","210","0.104463149689782","0.0909704825805844","0.117955816798979","3"
"Yes, every 2 weeks","2017","Employed","Single parent ","158","0.118893440316094","0.101939242836051","0.135847637796137","3"
"Yes, every 2 weeks","2017","Employed","Couple + C. LE and GT 16","161","0.0999757165286389","0.0850472029169487","0.114904230140329","3"
"Yes, every 2 weeks","2017","Employed","(Married) couple without C. ","379","0.092377540869584","0.0833839468608083","0.10137113487836","3"
"Yes, every 2 weeks","2017","Employed","Couple + C. GT 16 ","195","0.0849374870820249","0.0733247560082585","0.0965502181557914","3"
"Yes, every 3-4 weeks","2017","Not Employed","1-pers.-HH","3","","","","4"
"Yes, every 3-4 weeks","2017","Not Employed","(Married) couple without C. ","3","","","","4"
"Yes, every 3-4 weeks","2017","Not Employed","Single parent ","6","","","","4"
"Yes, every 3-4 weeks","2017","Not Employed","Couple + C. LE 16 ","6","","","","4"
"Yes, every 3-4 weeks","2017","Not Employed","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2017","Not Employed","Couple + C. LE and GT 16","1","","","","4"
"Yes, every 3-4 weeks","2017","Employed","1-pers.-HH","131","0.0599946550246499","0.0495186437151897","0.0704706663341102","4"
"Yes, every 3-4 weeks","2017","Employed","(Married) couple without C. ","206","0.0591420133074736","0.0518153277448727","0.0664686988700745","4"
"Yes, every 3-4 weeks","2017","Employed","Single parent ","93","0.0606044912401699","0.0481059099891758","0.073103072491164","4"
"Yes, every 3-4 weeks","2017","Employed","Couple + C. LE 16 ","320","0.0656706104941212","0.058539473928391","0.0728017470598514","4"
"Yes, every 3-4 weeks","2017","Employed","Couple + C. GT 16 ","104","0.0490986368477342","0.0400982384203451","0.0580990352751233","4"
"Yes, every 3-4 weeks","2017","Employed","Couple + C. LE and GT 16","131","0.0549228896185859","0.0435844705713132","0.0662613086658586","4"
"Yes, every week","2017","Not Employed","1-pers.-HH","2","","","","2"
"Yes, every week","2017","Not Employed","(Married) couple without C. ","5","","","","2"
"Yes, every week","2017","Not Employed","Single parent ","5","","","","2"
"Yes, every week","2017","Not Employed","Couple + C. LE 16 ","5","","","","2"
"Yes, every week","2017","Not Employed","Couple + C. LE and GT 16","7","","","","2"
"Yes, every week","2017","Not Employed","Couple + C. GT 16 ","1","","","","2"
"Yes, every week","2017","Employed","1-pers.-HH","138","0.0688197911043982","0.0576524942640133","0.0799870879447832","2"
"Yes, every week","2017","Employed","(Married) couple without C. ","237","0.066300537722682","0.0585726724343639","0.0740284030110002","2"
"Yes, every week","2017","Employed","Single parent ","114","0.0806805975208845","0.0664146100190517","0.0949465850227174","2"
"Yes, every week","2017","Employed","Couple + C. LE 16 ","309","0.0643302348886011","0.0572671880158359","0.0713932817613663","2"
"Yes, every week","2017","Employed","Couple + C. GT 16 ","149","0.0531628228847884","0.0438173571294152","0.0625082886401616","2"
"Yes, every week","2017","Employed","Couple + C. LE and GT 16","125","0.0681895232201276","0.0556446922606517","0.0807343541796034","2"
"No, never","2018","Not Employed","1-pers.-HH","","","","","1"
"No, never","2018","Not Employed","(Married) couple without C. ","","","","","1"
"No, never","2018","Not Employed","Single parent ","","","","","1"
"No, never","2018","Not Employed","Couple + C. LE 16 ","","","","","1"
"No, never","2018","Not Employed","Couple + C. GT 16 ","","","","","1"
"No, never","2018","Not Employed","Couple + C. LE and GT 16","","","","","1"
"No, never","2018","Employed","1-pers.-HH","","","","","1"
"No, never","2018","Employed","Couple + C. LE 16 ","","","","","1"
"No, never","2018","Employed","(Married) couple without C. ","","","","","1"
"No, never","2018","Employed","Couple + C. GT 16 ","","","","","1"
"No, never","2018","Employed","Couple + C. LE and GT 16","","","","","1"
"No, never","2018","Employed","Single parent ","","","","","1"
"Rarely","2018","Not Employed","1-pers.-HH","","","","","5"
"Rarely","2018","Not Employed","(Married) couple without C. ","","","","","5"
"Rarely","2018","Not Employed","Single parent ","","","","","5"
"Rarely","2018","Not Employed","Couple + C. LE 16 ","","","","","5"
"Rarely","2018","Not Employed","Couple + C. GT 16 ","","","","","5"
"Rarely","2018","Employed","(Married) couple without C. ","","","","","5"
"Rarely","2018","Employed","Single parent ","","","","","5"
"Rarely","2018","Employed","Couple + C. LE 16 ","","","","","5"
"Rarely","2018","Employed","Couple + C. GT 16 ","","","","","5"
"Rarely","2018","Employed","Couple + C. LE and GT 16","","","","","5"
"Rarely","2018","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Rarely","2018","Employed","1-pers.-HH","","","","","5"
"Yes, every 2 weeks","2018","Not Employed","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2018","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Yes, every 2 weeks","2018","Not Employed","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2018","Not Employed","Single parent ","","","","","3"
"Yes, every 2 weeks","2018","Not Employed","Couple + C. GT 16 ","","","","","3"
"Yes, every 2 weeks","2018","Employed","Single parent ","","","","","3"
"Yes, every 2 weeks","2018","Employed","Couple + C. LE 16 ","","","","","3"
"Yes, every 2 weeks","2018","Not Employed","Couple + C. LE 16 ","","","","","3"
"Yes, every 2 weeks","2018","Employed","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2018","Employed","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2018","Employed","Couple + C. LE and GT 16","","","","","3"
"Yes, every 2 weeks","2018","Employed","Couple + C. GT 16 ","","","","","3"
"Yes, every 3-4 weeks","2018","Not Employed","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2018","Not Employed","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2018","Not Employed","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2018","Not Employed","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2018","Not Employed","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2018","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Yes, every 3-4 weeks","2018","Employed","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2018","Employed","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2018","Employed","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2018","Employed","Couple + C. LE and GT 16","","","","","4"
"Yes, every 3-4 weeks","2018","Employed","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2018","Employed","(Married) couple without C. ","","","","","4"
"Yes, every week","2018","Not Employed","1-pers.-HH","","","","","2"
"Yes, every week","2018","Not Employed","(Married) couple without C. ","","","","","2"
"Yes, every week","2018","Not Employed","Single parent ","","","","","2"
"Yes, every week","2018","Not Employed","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2018","Not Employed","Couple + C. GT 16 ","","","","","2"
"Yes, every week","2018","Not Employed","Couple + C. LE and GT 16","","","","","2"
"Yes, every week","2018","Employed","1-pers.-HH","","","","","2"
"Yes, every week","2018","Employed","(Married) couple without C. ","","","","","2"
"Yes, every week","2018","Employed","Single parent ","","","","","2"
"Yes, every week","2018","Employed","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2018","Employed","Couple + C. GT 16 ","","","","","2"
"Yes, every week","2018","Employed","Couple + C. LE and GT 16","","","","","2"
"No, never","2019","Not Employed","1-pers.-HH","41","0.455549331004691","0.350900245097543","0.560198416911838","1"
"No, never","2019","Not Employed","(Married) couple without C. ","77","0.450614363622611","0.374231584694026","0.526997142551197","1"
"No, never","2019","Not Employed","Single parent ","56","0.730409217869739","0.634944105765255","0.825874329974223","1"
"No, never","2019","Not Employed","Couple + C. LE 16 ","83","0.566425570911354","0.485484284771323","0.647366857051386","1"
"No, never","2019","Not Employed","Couple + C. GT 16 ","57","0.461708209113509","0.358712409686543","0.564704008540475","1"
"No, never","2019","Not Employed","Couple + C. LE and GT 16","55","0.676315444620758","0.578559675648305","0.774071213593212","1"
"No, never","2019","Employed","Couple + C. LE 16 ","2459","0.609628270347955","0.594795089025577","0.624461451670333","1"
"No, never","2019","Employed","1-pers.-HH","1236","0.598858020678432","0.578169249103542","0.619546792253322","1"
"No, never","2019","Employed","Single parent ","903","0.691278172215027","0.666460036586927","0.716096307843127","1"
"No, never","2019","Employed","Couple + C. LE and GT 16","1003","0.689646340169044","0.666584975692187","0.712707704645901","1"
"No, never","2019","Employed","Couple + C. GT 16 ","1367","0.678219409862158","0.658215213608316","0.698223606116","1"
"No, never","2019","Employed","(Married) couple without C. ","2630","0.623810400124261","0.609472254395393","0.63814854585313","1"
"Rarely","2019","Not Employed","1-pers.-HH","15","","","","5"
"Rarely","2019","Not Employed","(Married) couple without C. ","36","0.225695139379173","0.161519325570808","0.289870953187537","5"
"Rarely","2019","Not Employed","Single parent ","5","","","","5"
"Rarely","2019","Not Employed","Couple + C. LE 16 ","24","","","","5"
"Rarely","2019","Not Employed","Couple + C. GT 16 ","13","","","","5"
"Rarely","2019","Not Employed","Couple + C. LE and GT 16","8","","","","5"
"Rarely","2019","Employed","1-pers.-HH","352","0.160862104598478","0.145353695347377","0.17637051384958","5"
"Rarely","2019","Employed","(Married) couple without C. ","812","0.174765443208337","0.163525094709599","0.186005791707076","5"
"Rarely","2019","Employed","Single parent ","122","0.0847294519030432","0.0697687832046492","0.0996901206014371","5"
"Rarely","2019","Employed","Couple + C. LE 16 ","719","0.166114215568922","0.154797529669962","0.177430901467882","5"
"Rarely","2019","Employed","Couple + C. GT 16 ","287","0.115044008903777","0.101380919259974","0.12870709854758","5"
"Rarely","2019","Employed","Couple + C. LE and GT 16","189","0.101738014637659","0.0866689434085661","0.116807085866751","5"
"Yes, every 2 weeks","2019","Not Employed","1-pers.-HH","11","","","","3"
"Yes, every 2 weeks","2019","Not Employed","(Married) couple without C. ","11","","","","3"
"Yes, every 2 weeks","2019","Not Employed","Couple + C. GT 16 ","8","","","","3"
"Yes, every 2 weeks","2019","Not Employed","Couple + C. LE and GT 16","5","","","","3"
"Yes, every 2 weeks","2019","Employed","(Married) couple without C. ","401","0.0868281454463414","0.0784938323163649","0.0951624585763179","3"
"Yes, every 2 weeks","2019","Employed","Single parent ","151","0.11901870173156","0.101622677169701","0.136414726293419","3"
"Yes, every 2 weeks","2019","Employed","Couple + C. GT 16 ","174","0.092486941790105","0.0800812002652839","0.104892683314926","3"
"Yes, every 2 weeks","2019","Not Employed","Single parent ","8","","","","3"
"Yes, every 2 weeks","2019","Not Employed","Couple + C. LE 16 ","16","","","","3"
"Yes, every 2 weeks","2019","Employed","Couple + C. LE 16 ","413","0.0970292248446674","0.0880290550012566","0.106029394688078","3"
"Yes, every 2 weeks","2019","Employed","1-pers.-HH","237","0.112530922116695","0.0991915230119256","0.125870321221465","3"
"Yes, every 2 weeks","2019","Employed","Couple + C. LE and GT 16","150","0.0883397486673066","0.0741936091896053","0.102485888145008","3"
"Yes, every 3-4 weeks","2019","Not Employed","1-pers.-HH","11","","","","4"
"Yes, every 3-4 weeks","2019","Not Employed","(Married) couple without C. ","19","","","","4"
"Yes, every 3-4 weeks","2019","Not Employed","Couple + C. LE 16 ","11","","","","4"
"Yes, every 3-4 weeks","2019","Not Employed","Couple + C. LE and GT 16","13","","","","4"
"Yes, every 3-4 weeks","2019","Not Employed","Single parent ","7","","","","4"
"Yes, every 3-4 weeks","2019","Not Employed","Couple + C. GT 16 ","3","","","","4"
"Yes, every 3-4 weeks","2019","Employed","1-pers.-HH","151","0.0570689934147107","0.0472771653852988","0.0668608214441225","4"
"Yes, every 3-4 weeks","2019","Employed","(Married) couple without C. ","241","0.0495402341089932","0.0431176590546055","0.0559628091633809","4"
"Yes, every 3-4 weeks","2019","Employed","Couple + C. GT 16 ","119","0.0534763358389261","0.0438424246915548","0.0631102469862973","4"
"Yes, every 3-4 weeks","2019","Employed","Single parent ","81","0.0595482457922616","0.0468348429084533","0.0722616486760699","4"
"Yes, every 3-4 weeks","2019","Employed","Couple + C. LE 16 ","250","0.0619530469369772","0.0546230093648041","0.0692830845091502","4"
"Yes, every 3-4 weeks","2019","Employed","Couple + C. LE and GT 16","109","0.0584745405000125","0.0467783942754078","0.0701706867246173","4"
"Yes, every week","2019","Not Employed","1-pers.-HH","9","","","","2"
"Yes, every week","2019","Not Employed","(Married) couple without C. ","20","","","","2"
"Yes, every week","2019","Not Employed","Single parent ","7","","","","2"
"Yes, every week","2019","Not Employed","Couple + C. LE 16 ","10","","","","2"
"Yes, every week","2019","Not Employed","Couple + C. GT 16 ","9","","","","2"
"Yes, every week","2019","Not Employed","Couple + C. LE and GT 16","7","","","","2"
"Yes, every week","2019","Employed","1-pers.-HH","180","0.070679959191684","0.0598617715699471","0.0814981468134209","2"
"Yes, every week","2019","Employed","(Married) couple without C. ","301","0.0650557771120666","0.0577561768536712","0.0723553773704621","2"
"Yes, every week","2019","Employed","Couple + C. GT 16 ","148","0.060773303605034","0.0505427834792869","0.071003823730781","2"
"Yes, every week","2019","Employed","Single parent ","74","0.0454254283581079","0.0342384316677496","0.0566124250484662","2"
"Yes, every week","2019","Employed","Couple + C. LE 16 ","314","0.0652752423014785","0.0577645720319193","0.0727859125710376","2"
"Yes, every week","2019","Employed","Couple + C. LE and GT 16","95","0.0618013560259783","0.0497983576080952","0.0738043544438614","2"
