"plb0219","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2007","Not Working","(3a) lower tertiary education","","","",""
"Yes, every week","2007","Not Working","(3b) higher tertiary education","4","","",""
"Yes, every 2 weeks","2007","Full Time","(0) in school","","","",""
"Yes, every 2 weeks","2007","Full Time","(1a) inadequately completed","4","","",""
"Yes, every 2 weeks","2007","Full Time","(1b) general elementary school","24","","",""
"Yes, every 2 weeks","2007","Full Time","(1c) basic vocational qualification","135","0.0784772539342492","0.0653616964173317","0.0915928114511666"
"Yes, every 2 weeks","2007","Full Time","(2b) intermediate general qualification","15","","",""
"Yes, every 2 weeks","2007","Full Time","(2a) intermediate vocational","238","0.123949070306564","0.109974650651232","0.137923489961895"
"Yes, every 2 weeks","2007","Full Time","(2c_gen) general maturity certificate","12","","",""
"Yes, every 2 weeks","2007","Full Time","(2c_voc) vocational maturity certificate","65","0.102414558921365","0.0800813971653409","0.124747720677389"
"Yes, every 2 weeks","2007","Full Time","(3a) lower tertiary education","54","0.0638161515913453","0.0469313474134545","0.0807009557692361"
"Yes, every 2 weeks","2007","Full Time","(3b) higher tertiary education","114","0.0931035292510809","0.0777278977050856","0.108479160797076"
"Yes, every 2 weeks","2007","Part Time","(0) in school","4","","",""
"Yes, every 2 weeks","2007","Part Time","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2007","Part Time","(1b) general elementary school","11","","",""
"Yes, every 2 weeks","2007","Part Time","(1c) basic vocational qualification","48","0.0773301597923127","0.0581750164470329","0.0964853031375924"
"Yes, every 2 weeks","2007","Part Time","(2b) intermediate general qualification","13","","",""
"Yes, every 2 weeks","2007","Part Time","(2a) intermediate vocational","79","0.076242048314397","0.0600270549118887","0.0924570417169053"
"Yes, every 2 weeks","2007","Part Time","(2c_gen) general maturity certificate","16","","",""
"Yes, every 2 weeks","2007","Part Time","(2c_voc) vocational maturity certificate","37","0.122408121115839","0.0874666525081076","0.157349589723569"
"Yes, every 2 weeks","2007","Part Time","(3a) lower tertiary education","19","","",""
"Yes, every 2 weeks","2007","Part Time","(3b) higher tertiary education","27","","",""
"Yes, every 2 weeks","2007","Not Working","(0) in school","1","","",""
"Yes, every 2 weeks","2007","Not Working","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","Not Working","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2007","Not Working","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2007","Not Working","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2007","Not Working","(2a) intermediate vocational","2","","",""
"Yes, every 2 weeks","2007","Not Working","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2007","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 2 weeks","2007","Not Working","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2007","Not Working","(3b) higher tertiary education","1","","",""
"Yes, every 3-4 weeks","2007","Full Time","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","Full Time","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2007","Full Time","(1b) general elementary school","17","","",""
"Yes, every 3-4 weeks","2007","Full Time","(1c) basic vocational qualification","88","0.0508995582339458","0.0401800485247055","0.061619067943186"
"Yes, every 3-4 weeks","2007","Full Time","(2b) intermediate general qualification","12","","",""
"Yes, every 3-4 weeks","2007","Full Time","(2a) intermediate vocational","113","0.0600197650589357","0.0499468777969013","0.07009265232097"
"Yes, every 3-4 weeks","2007","Full Time","(2c_gen) general maturity certificate","10","","",""
"Yes, every 3-4 weeks","2007","Full Time","(2c_voc) vocational maturity certificate","39","0.0657422891080674","0.0474870629096747","0.0839975153064602"
"Yes, every 3-4 weeks","2007","Full Time","(3a) lower tertiary education","44","0.0587534628928958","0.0425085053391309","0.0749984204466608"
"Yes, every 3-4 weeks","2007","Full Time","(3b) higher tertiary education","109","0.0872727857979811","0.0723386204720393","0.102206951123923"
"Yes, every 3-4 weeks","2007","Part Time","(0) in school","2","","",""
"Yes, every 3-4 weeks","2007","Part Time","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2007","Part Time","(1b) general elementary school","6","","",""
"Yes, every 3-4 weeks","2007","Part Time","(1c) basic vocational qualification","16","","",""
"Yes, every 3-4 weeks","2007","Part Time","(2b) intermediate general qualification","8","","",""
"Yes, every 3-4 weeks","2007","Part Time","(2a) intermediate vocational","54","0.0579224487599712","0.0436497142253712","0.0721951832945713"
"Yes, every 3-4 weeks","2007","Part Time","(2c_gen) general maturity certificate","8","","",""
"Yes, every 3-4 weeks","2007","Part Time","(2c_voc) vocational maturity certificate","19","","",""
"Yes, every 3-4 weeks","2007","Part Time","(3a) lower tertiary education","7","","",""
"Yes, every 3-4 weeks","2007","Part Time","(3b) higher tertiary education","26","","",""
"Yes, every 3-4 weeks","2007","Not Working","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","Not Working","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2007","Not Working","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2007","Not Working","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2007","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2007","Not Working","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2007","Not Working","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2007","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2007","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2007","Not Working","(3b) higher tertiary education","1","","",""
"Rarely","2007","Full Time","(0) in school","","","",""
"Rarely","2007","Full Time","(1a) inadequately completed","6","","",""
"Rarely","2007","Full Time","(1b) general elementary school","28","","",""
"Rarely","2007","Full Time","(1c) basic vocational qualification","288","0.17644488717907","0.15785346124626","0.195036313111879"
"Rarely","2007","Full Time","(2b) intermediate general qualification","16","","",""
"Rarely","2007","Full Time","(2a) intermediate vocational","446","0.212104755724601","0.194768435934691","0.229441075514511"
"Rarely","2007","Full Time","(2c_gen) general maturity certificate","31","0.182519266597953","0.120909049685708","0.244129483510198"
"Rarely","2007","Full Time","(2c_voc) vocational maturity certificate","133","0.175261400869235","0.147256582397942","0.203266219340527"
"Rarely","2007","Full Time","(3a) lower tertiary education","218","0.29128093800918","0.2598944126382","0.322667463380159"
"Rarely","2007","Full Time","(3b) higher tertiary education","380","0.304195496648903","0.279851546884015","0.328539446413791"
"Rarely","2007","Part Time","(0) in school","2","","",""
"Rarely","2007","Part Time","(1a) inadequately completed","4","","",""
"Rarely","2007","Part Time","(1b) general elementary school","21","","",""
"Rarely","2007","Part Time","(1c) basic vocational qualification","83","0.121634656950172","0.0981948487681699","0.145074465132175"
"Rarely","2007","Part Time","(2b) intermediate general qualification","16","","",""
"Rarely","2007","Part Time","(2a) intermediate vocational","119","0.110848286065361","0.0916663327425307","0.130030239388191"
"Rarely","2007","Part Time","(2c_gen) general maturity certificate","25","","",""
"Rarely","2007","Part Time","(2c_voc) vocational maturity certificate","51","0.131526997554512","0.0954960772329995","0.167557917876024"
"Rarely","2007","Part Time","(3a) lower tertiary education","47","0.185814345938142","0.139926793541996","0.231701898334289"
"Rarely","2007","Part Time","(3b) higher tertiary education","98","0.227151603939881","0.189231743655375","0.265071464224388"
"Rarely","2007","Not Working","(0) in school","","","",""
"Rarely","2007","Not Working","(1a) inadequately completed","","","",""
"Rarely","2007","Not Working","(1b) general elementary school","3","","",""
"Rarely","2007","Not Working","(1c) basic vocational qualification","3","","",""
"Rarely","2007","Not Working","(2b) intermediate general qualification","2","","",""
"Rarely","2007","Not Working","(2a) intermediate vocational","6","","",""
"Rarely","2007","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2007","Not Working","(3a) lower tertiary education","","","",""
"Rarely","2007","Not Working","(3b) higher tertiary education","3","","",""
"No, never","2008","Full Time","(0) in school","","","",""
"No, never","2008","Full Time","(1a) inadequately completed","","","",""
"No, never","2008","Full Time","(1b) general elementary school","","","",""
"No, never","2008","Full Time","(1c) basic vocational qualification","","","",""
"No, never","2008","Full Time","(2b) intermediate general qualification","","","",""
"No, never","2008","Full Time","(2a) intermediate vocational","","","",""
"No, never","2008","Full Time","(2c_gen) general maturity certificate","","","",""
"No, never","2008","Full Time","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","Full Time","(3a) lower tertiary education","","","",""
"No, never","2008","Full Time","(3b) higher tertiary education","","","",""
"No, never","2008","Part Time","(0) in school","","","",""
"No, never","2008","Part Time","(1a) inadequately completed","","","",""
"No, never","2008","Part Time","(1b) general elementary school","","","",""
"No, never","2008","Part Time","(1c) basic vocational qualification","","","",""
"No, never","2008","Part Time","(2b) intermediate general qualification","","","",""
"No, never","2008","Part Time","(2a) intermediate vocational","","","",""
"No, never","2008","Part Time","(2c_gen) general maturity certificate","","","",""
"No, never","2008","Part Time","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","Part Time","(3a) lower tertiary education","","","",""
"No, never","2008","Part Time","(3b) higher tertiary education","","","",""
"No, never","2008","Not Working","(0) in school","","","",""
"No, never","2008","Not Working","(1a) inadequately completed","","","",""
"No, never","2008","Not Working","(1b) general elementary school","","","",""
"No, never","2008","Not Working","(1c) basic vocational qualification","","","",""
"No, never","2008","Not Working","(2b) intermediate general qualification","","","",""
"No, never","2008","Not Working","(2a) intermediate vocational","","","",""
"No, never","2008","Not Working","(2c_gen) general maturity certificate","","","",""
"No, never","2008","Not Working","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","Not Working","(3a) lower tertiary education","","","",""
"No, never","2008","Not Working","(3b) higher tertiary education","","","",""
"Yes, every week","2008","Full Time","(0) in school","","","",""
"Yes, every week","2008","Full Time","(1a) inadequately completed","","","",""
"Yes, every week","2008","Full Time","(1b) general elementary school","","","",""
