"pli0096_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Never","1995","Couple + C. GT 16 ","direct migration background","482","0.817168715078761","0.785240472449588","0.849096957707935"
"Never","1995","Couple + C. GT 16 ","indirect migration background","149","0.771190945758204","0.708413819438669","0.833968072077739"
"Never","1995","Couple + C. LE and GT 16","no migration background","552","0.690336197419838","0.657508067040057","0.723164327799618"
"Never","1995","Couple + C. LE and GT 16","direct migration background","300","0.834457913069348","0.79546444982783","0.873451376310866"
"Never","1995","Couple + C. LE and GT 16","indirect migration background","116","0.828316835597157","0.763492434384585","0.893141236809729"
"Daily","1996","1-pers.-HH","no migration background","","","",""
"Daily","1996","1-pers.-HH","direct migration background","","","",""
"Daily","1996","1-pers.-HH","indirect migration background","","","",""
"Daily","1996","(Married) couple without C. ","no migration background","","","",""
"Daily","1996","(Married) couple without C. ","direct migration background","","","",""
"Daily","1996","(Married) couple without C. ","indirect migration background","","","",""
"Daily","1996","Single parent ","no migration background","","","",""
"Daily","1996","Single parent ","direct migration background","","","",""
"Daily","1996","Single parent ","indirect migration background","","","",""
"Daily","1996","Couple + C. LE 16 ","no migration background","","","",""
"Daily","1996","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","1996","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","1996","Couple + C. GT 16 ","no migration background","","","",""
"Daily","1996","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","1996","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","1996","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","1996","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","1996","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","1996","1-pers.-HH","no migration background","87","0.0688913682198699","0.054839845827602","0.0829428906121379"
"Min 1x per week","1996","1-pers.-HH","direct migration background","4","","",""
"Min 1x per week","1996","1-pers.-HH","indirect migration background","2","","",""
"Min 1x per week","1996","(Married) couple without C. ","no migration background","203","0.0687128872816446","0.0594821566492074","0.0779436179140818"
"Min 1x per week","1996","(Married) couple without C. ","direct migration background","26","","",""
"Min 1x per week","1996","(Married) couple without C. ","indirect migration background","2","","",""
"Min 1x per week","1996","Single parent ","no migration background","33","0.0791472472220157","0.0552680156295154","0.103026478814516"
"Min 1x per week","1996","Single parent ","direct migration background","6","","",""
"Min 1x per week","1996","Single parent ","indirect migration background","","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","no migration background","173","0.0891235539332602","0.0773767463315386","0.100870361534982"
"Min 1x per week","1996","Couple + C. LE 16 ","direct migration background","19","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","indirect migration background","2","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","no migration background","153","0.101975752147643","0.08749655094582","0.116454953349466"
"Min 1x per week","1996","Couple + C. GT 16 ","direct migration background","18","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","indirect migration background","9","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","no migration background","79","0.116932332319194","0.0946650407630719","0.139199623875317"
"Min 1x per week","1996","Couple + C. LE and GT 16","direct migration background","13","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Min 1x per month","1996","1-pers.-HH","no migration background","63","0.0498761791319536","0.0377986667984838","0.0619536914654234"
"Min 1x per month","1996","1-pers.-HH","direct migration background","5","","",""
"Min 1x per month","1996","1-pers.-HH","indirect migration background","1","","",""
"Min 1x per month","1996","(Married) couple without C. ","no migration background","208","0.0783121662944333","0.0685086533062466","0.0881156792826199"
"Min 1x per month","1996","(Married) couple without C. ","direct migration background","34","0.0913980059066939","0.0683011586602938","0.114494853153094"
"Min 1x per month","1996","(Married) couple without C. ","indirect migration background","1","","",""
"Min 1x per month","1996","Single parent ","no migration background","26","","",""
"Min 1x per month","1996","Single parent ","direct migration background","2","","",""
"Min 1x per month","1996","Single parent ","indirect migration background","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","no migration background","198","0.0993394758012518","0.0870074232290175","0.111671528373486"
"Min 1x per month","1996","Couple + C. LE 16 ","direct migration background","30","0.044408992232748","0.0288453211132914","0.0599726633522045"
"Min 1x per month","1996","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","no migration background","141","0.088161977207526","0.0745959831497084","0.101727971265344"
"Min 1x per month","1996","Couple + C. GT 16 ","direct migration background","23","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","indirect migration background","10","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","no migration background","69","0.0857685018726865","0.066364330584031","0.105172673161342"
"Min 1x per month","1996","Couple + C. LE and GT 16","direct migration background","13","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Rarely","1996","1-pers.-HH","no migration background","116","0.106797703781654","0.0896622081192623","0.123933199444046"
"Rarely","1996","1-pers.-HH","direct migration background","16","","",""
"Rarely","1996","1-pers.-HH","indirect migration background","5","","",""
"Rarely","1996","(Married) couple without C. ","no migration background","372","0.135626650737059","0.123132740401068","0.148120561073049"
"Rarely","1996","(Married) couple without C. ","direct migration background","51","0.0739394704369213","0.0529667216923976","0.0949122191814449"
"Rarely","1996","(Married) couple without C. ","indirect migration background","16","","",""
"Rarely","1996","Single parent ","no migration background","66","0.150267181856882","0.118660375792734","0.181873987921031"
"Rarely","1996","Single parent ","direct migration background","6","","",""
"Rarely","1996","Single parent ","indirect migration background","6","","",""
"Rarely","1996","Couple + C. LE 16 ","no migration background","386","0.185542035617426","0.169515141519724","0.201568929715128"
"Rarely","1996","Couple + C. LE 16 ","direct migration background","65","0.0980658574613958","0.0755966948329126","0.120535020089879"
"Rarely","1996","Couple + C. LE 16 ","indirect migration background","9","","",""
"Rarely","1996","Couple + C. GT 16 ","no migration background","286","0.192554224107311","0.173687985562429","0.211420462652193"
"Rarely","1996","Couple + C. GT 16 ","direct migration background","73","0.167994466205952","0.135515679633735","0.200473252778169"
"Rarely","1996","Couple + C. GT 16 ","indirect migration background","21","","",""
"Rarely","1996","Couple + C. LE and GT 16","no migration background","135","0.183869553394941","0.157026136388125","0.210712970401757"
"Rarely","1996","Couple + C. LE and GT 16","direct migration background","32","0.108867070619148","0.0746870544268533","0.143047086811442"
"Rarely","1996","Couple + C. LE and GT 16","indirect migration background","24","","",""
"Never","1996","1-pers.-HH","no migration background","982","0.774434748866523","0.751246427410992","0.797623070322053"
"Never","1996","1-pers.-HH","direct migration background","159","0.855104576001593","0.804244602472487","0.905964549530698"
"Never","1996","1-pers.-HH","indirect migration background","34","0.799157421403967","0.677995121486054","0.92031972132188"
"Never","1996","(Married) couple without C. ","no migration background","2102","0.717348295686863","0.700917219024895","0.733779372348832"
"Never","1996","(Married) couple without C. ","direct migration background","487","0.773489493807761","0.739941320036392","0.80703766757913"
"Never","1996","(Married) couple without C. ","indirect migration background","53","0.716139861835653","0.611996169359368","0.820283554311938"
"Never","1996","Single parent ","no migration background","366","0.716903238861467","0.677055373021177","0.756751104701756"
"Never","1996","Single parent ","direct migration background","111","0.8401385011794","0.775893333259025","0.904383669099776"
"Never","1996","Single parent ","indirect migration background","30","0.750092106631268","0.608661265230577","0.891522948031958"
"Never","1996","Couple + C. LE 16 ","no migration background","1503","0.625994934648062","0.606046077378912","0.645943791917212"
"Never","1996","Couple + C. LE 16 ","direct migration background","559","0.835007373506555","0.806964792557544","0.863049954455566"
