"pli0096_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","1985","Lower Saxony","Single parent ","44","0.745369795659856","0.634206109486545","0.856533481833166"
"Never","1985","Lower Saxony","Couple + C. LE 16 ","181","0.730433632838829","0.674294499459428","0.78657276621823"
"Never","1985","Lower Saxony","Couple + C. GT 16 ","156","0.749926283692862","0.690932502923275","0.808920064462448"
"Never","1985","Lower Saxony","Couple + C. LE and GT 16","86","0.676644428948449","0.593300142069881","0.759988715827016"
"Never","1985","Bremen","1-pers.-HH","21","","",""
"Never","1985","Bremen","(Married) couple without C. ","31","0.770225490147416","0.639855400803623","0.900595579491209"
"Never","1985","Bremen","Single parent ","4","","",""
"Never","1985","Bremen","Couple + C. LE 16 ","15","","",""
"Never","1985","Bremen","Couple + C. GT 16 ","10","","",""
"Never","1985","Bremen","Couple + C. LE and GT 16","9","","",""
"Never","1985","North Rhine-Westphalia","1-pers.-HH","274","0.83636739512204","0.79639284258968","0.8763419476544"
"Never","1985","North Rhine-Westphalia","(Married) couple without C. ","504","0.81088991101981","0.779940753519399","0.841839068520222"
"Never","1985","North Rhine-Westphalia","Single parent ","107","0.777618454989682","0.707470686841656","0.847766223137708"
"Never","1985","North Rhine-Westphalia","Couple + C. LE 16 ","582","0.750440466668647","0.719175757819152","0.781705175518142"
"Never","1985","North Rhine-Westphalia","Couple + C. GT 16 ","409","0.726734445345568","0.689113125551428","0.764355765139707"
"Never","1985","North Rhine-Westphalia","Couple + C. LE and GT 16","333","0.734025706834247","0.691566009664679","0.776485404003815"
"Never","1985","Hesse","1-pers.-HH","87","0.862557996699792","0.796063857243939","0.929052136155644"
"Never","1985","Hesse","(Married) couple without C. ","216","0.777100751363384","0.727549296259837","0.82665220646693"
"Never","1985","Hesse","Single parent ","37","0.768727413474952","0.648182906473373","0.889271920476531"
"Never","1985","Hesse","Couple + C. LE 16 ","222","0.764404523255637","0.713213804695285","0.815595241815989"
"Never","1985","Hesse","Couple + C. GT 16 ","143","0.628233660162214","0.562078032502156","0.694389287822272"
"Never","1985","Hesse","Couple + C. LE and GT 16","110","0.687689488465628","0.610647020800532","0.764731956130724"
"Never","1985","Rhineland-Palatinate,Saarland","1-pers.-HH","56","0.870196249694401","0.787856351095451","0.952536148293351"
"Never","1985","Rhineland-Palatinate,Saarland","(Married) couple without C. ","125","0.691797414915781","0.623579355169405","0.760015474662157"
"Never","1985","Rhineland-Palatinate,Saarland","Single parent ","39","0.823781075153159","0.713677516990205","0.933884633316113"
"Never","1985","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","117","0.78145054920492","0.714185463481334","0.848715634928505"
"Never","1985","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","118","0.712080709377148","0.642992154116899","0.781169264637398"
"Never","1985","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","67","0.641283241898019","0.544836609768565","0.737729874027473"
"Never","1985","Baden-Württemberg","1-pers.-HH","163","0.856965153149759","0.806650541168215","0.907279765131303"
"Never","1985","Baden-Württemberg","(Married) couple without C. ","294","0.819971658804221","0.779834500612524","0.860108816995918"
"Never","1985","Baden-Württemberg","Single parent ","80","0.803529614043887","0.724459618069933","0.882599610017841"
"Never","1985","Baden-Württemberg","Couple + C. LE 16 ","438","0.719299186198329","0.681712110453905","0.756886261942752"
"Never","1985","Baden-Württemberg","Couple + C. GT 16 ","317","0.701852018422765","0.65794653362514","0.745757503220391"
"Never","1985","Baden-Württemberg","Couple + C. LE and GT 16","243","0.648831750124965","0.596368136678868","0.701295363571062"
"Never","1985","Bavaria","1-pers.-HH","144","0.816655478273387","0.759969586359145","0.873341370187629"
"Never","1985","Bavaria","(Married) couple without C. ","338","0.7696214845907","0.729960478950978","0.809282490230422"
"Never","1985","Bavaria","Single parent ","71","0.782394317764633","0.697148163433322","0.867640472095943"
"Never","1985","Bavaria","Couple + C. LE 16 ","348","0.719238426367499","0.678438403386236","0.760038449348761"
"Never","1985","Bavaria","Couple + C. GT 16 ","243","0.734855414369875","0.687012619150981","0.782698209588769"
"Never","1985","Bavaria","Couple + C. LE and GT 16","198","0.669606694589401","0.614116140306155","0.725097248872647"
"Never","1985","Berlin","1-pers.-HH","63","0.846823574516113","0.764764868113564","0.928882280918661"
"Never","1985","Berlin","(Married) couple without C. ","66","0.782075328020364","0.69326028345416","0.870890372586568"
"Never","1985","Berlin","Single parent ","27","","",""
"Never","1985","Berlin","Couple + C. LE 16 ","58","0.758832214722314","0.662654639802965","0.855009789641663"
"Never","1985","Berlin","Couple + C. GT 16 ","39","0.813985471581149","0.702740363693471","0.925230579468826"
"Never","1985","Berlin","Couple + C. LE and GT 16","28","","",""
"Never","1985","Brandenburg","1-pers.-HH","","","",""
"Never","1985","Brandenburg","(Married) couple without C. ","","","",""
"Never","1985","Brandenburg","Single parent ","","","",""
"Never","1985","Brandenburg","Couple + C. LE 16 ","","","",""
"Never","1985","Brandenburg","Couple + C. GT 16 ","","","",""
"Never","1985","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","1985","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","1985","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","1985","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Never","1985","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Never","1985","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Never","1985","Saxony","1-pers.-HH","","","",""
"Never","1985","Saxony","(Married) couple without C. ","","","",""
"Never","1985","Saxony","Single parent ","","","",""
"Never","1985","Saxony","Couple + C. LE 16 ","","","",""
"Never","1985","Saxony","Couple + C. GT 16 ","","","",""
"Never","1985","Saxony","Couple + C. LE and GT 16","","","",""
"Never","1985","Saxony-Anhalt","1-pers.-HH","","","",""
"Never","1985","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Never","1985","Saxony-Anhalt","Single parent ","","","",""
"Never","1985","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Never","1985","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Never","1985","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Never","1985","Thuringia","1-pers.-HH","","","",""
"Never","1985","Thuringia","(Married) couple without C. ","","","",""
"Never","1985","Thuringia","Single parent ","","","",""
"Never","1985","Thuringia","Couple + C. LE 16 ","","","",""
"Never","1985","Thuringia","Couple + C. GT 16 ","","","",""
"Never","1985","Thuringia","Couple + C. LE and GT 16","","","",""
"Daily","1986","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","1986","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","1986","Schleswig-Holstein","Single parent ","","","",""
"Daily","1986","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","1986","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Daily","1986","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","1986","Hamburg","1-pers.-HH","","","",""
"Daily","1986","Hamburg","(Married) couple without C. ","","","",""
"Daily","1986","Hamburg","Single parent ","","","",""
"Daily","1986","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","1986","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","1986","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","1986","Lower Saxony","1-pers.-HH","","","",""
"Daily","1986","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","1986","Lower Saxony","Single parent ","","","",""
"Daily","1986","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","1986","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","1986","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1986","Bremen","1-pers.-HH","","","",""
"Daily","1986","Bremen","(Married) couple without C. ","","","",""
"Daily","1986","Bremen","Single parent ","","","",""
"Daily","1986","Bremen","Couple + C. LE 16 ","","","",""
"Daily","1986","Bremen","Couple + C. GT 16 ","","","",""
"Daily","1986","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","1986","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","1986","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","1986","North Rhine-Westphalia","Single parent ","","","",""
"Daily","1986","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","1986","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Daily","1986","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Daily","1986","Hesse","1-pers.-HH","","","",""
"Daily","1986","Hesse","(Married) couple without C. ","","","",""
"Daily","1986","Hesse","Single parent ","","","",""
"Daily","1986","Hesse","Couple + C. LE 16 ","","","",""
"Daily","1986","Hesse","Couple + C. GT 16 ","","","",""
"Daily","1986","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","1986","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","1986","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","1986","Baden-Württemberg","Single parent ","","","",""
"Daily","1986","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","1986","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Daily","1986","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","1986","Bavaria","1-pers.-HH","","","",""
"Daily","1986","Bavaria","(Married) couple without C. ","","","",""
"Daily","1986","Bavaria","Single parent ","","","",""
"Daily","1986","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","1986","Bavaria","Couple + C. GT 16 ","","","",""
"Daily","1986","Bavaria","Couple + C. LE and GT 16","","","",""
"Daily","1986","Berlin","1-pers.-HH","","","",""
"Daily","1986","Berlin","(Married) couple without C. ","","","",""
"Daily","1986","Berlin","Single parent ","","","",""
"Daily","1986","Berlin","Couple + C. LE 16 ","","","",""
"Daily","1986","Berlin","Couple + C. GT 16 ","","","",""
"Daily","1986","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","1986","Brandenburg","1-pers.-HH","","","",""
"Daily","1986","Brandenburg","(Married) couple without C. ","","","",""
"Daily","1986","Brandenburg","Single parent ","","","",""
"Daily","1986","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","1986","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","1986","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","1986","Saxony","1-pers.-HH","","","",""
"Daily","1986","Saxony","(Married) couple without C. ","","","",""
"Daily","1986","Saxony","Single parent ","","","",""
"Daily","1986","Saxony","Couple + C. LE 16 ","","","",""
"Daily","1986","Saxony","Couple + C. GT 16 ","","","",""
"Daily","1986","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1986","Saxony-Anhalt","1-pers.-HH","","","",""
"Daily","1986","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Daily","1986","Saxony-Anhalt","Single parent ","","","",""
"Daily","1986","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","1986","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","1986","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Daily","1986","Thuringia","1-pers.-HH","","","",""
"Daily","1986","Thuringia","(Married) couple without C. ","","","",""
"Daily","1986","Thuringia","Single parent ","","","",""
"Daily","1986","Thuringia","Couple + C. LE 16 ","","","",""
"Daily","1986","Thuringia","Couple + C. GT 16 ","","","",""
"Daily","1986","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","Schleswig-Holstein","1-pers.-HH","1","","",""
"Min 1x per week","1986","Schleswig-Holstein","(Married) couple without C. ","3","","",""
"Min 1x per week","1986","Schleswig-Holstein","Single parent ","","","",""
"Min 1x per week","1986","Schleswig-Holstein","Couple + C. LE 16 ","7","","",""
"Min 1x per week","1986","Schleswig-Holstein","Couple + C. GT 16 ","1","","",""
"Min 1x per week","1986","Schleswig-Holstein","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","1986","Hamburg","1-pers.-HH","3","","",""
"Min 1x per week","1986","Hamburg","(Married) couple without C. ","6","","",""
"Min 1x per week","1986","Hamburg","Single parent ","1","","",""
"Min 1x per week","1986","Hamburg","Couple + C. LE 16 ","1","","",""
"Min 1x per week","1986","Hamburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","1986","Hamburg","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","1986","Lower Saxony","1-pers.-HH","4","","",""
"Min 1x per week","1986","Lower Saxony","(Married) couple without C. ","16","","",""
"Min 1x per week","1986","Lower Saxony","Single parent ","4","","",""
"Min 1x per week","1986","Lower Saxony","Couple + C. LE 16 ","19","","",""
"Min 1x per week","1986","Lower Saxony","Couple + C. GT 16 ","21","","",""
"Min 1x per week","1986","Lower Saxony","Couple + C. LE and GT 16","22","","",""
"Min 1x per week","1986","Bremen","1-pers.-HH","","","",""
"Min 1x per week","1986","Bremen","(Married) couple without C. ","1","","",""
"Min 1x per week","1986","Bremen","Single parent ","","","",""
"Min 1x per week","1986","Bremen","Couple + C. LE 16 ","","","",""
"Min 1x per week","1986","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per week","1986","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","North Rhine-Westphalia","1-pers.-HH","23","","",""
"Min 1x per week","1986","North Rhine-Westphalia","(Married) couple without C. ","36","0.0642127388623248","0.0450559845300626","0.0833694931945871"
"Min 1x per week","1986","North Rhine-Westphalia","Single parent ","8","","",""
"Min 1x per week","1986","North Rhine-Westphalia","Couple + C. LE 16 ","50","0.0836047093036404","0.0626145055315998","0.104594913075681"
"Min 1x per week","1986","North Rhine-Westphalia","Couple + C. GT 16 ","40","0.0877638539269814","0.064776018466401","0.110751689387562"
"Min 1x per week","1986","North Rhine-Westphalia","Couple + C. LE and GT 16","30","0.118031639233023","0.0855058447660908","0.150557433699955"
"Min 1x per week","1986","Hesse","1-pers.-HH","6","","",""
"Min 1x per week","1986","Hesse","(Married) couple without C. ","16","","",""
"Min 1x per week","1986","Hesse","Single parent ","2","","",""
"Min 1x per week","1986","Hesse","Couple + C. LE 16 ","19","","",""
"Min 1x per week","1986","Hesse","Couple + C. GT 16 ","19","","",""
"Min 1x per week","1986","Hesse","Couple + C. LE and GT 16","16","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","1-pers.-HH","2","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(Married) couple without C. ","14","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","Single parent ","4","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","13","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","11","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","9","","",""
"Min 1x per week","1986","Baden-Württemberg","1-pers.-HH","11","","",""
"Min 1x per week","1986","Baden-Württemberg","(Married) couple without C. ","22","","",""
"Min 1x per week","1986","Baden-Württemberg","Single parent ","7","","",""
"Min 1x per week","1986","Baden-Württemberg","Couple + C. LE 16 ","30","0.0733419328915519","0.0502827838637773","0.0964010819193265"
"Min 1x per week","1986","Baden-Württemberg","Couple + C. GT 16 ","41","0.106128204000373","0.0776708275705528","0.134585580430194"
