"pli0096_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2007","Couple + C. GT 16 ","Male","182","0.0879731616954509","0.0750587086650102","0.100887614725892","3"
"Min 1x per month","2007","Couple + C. LE and GT 16","Male","66","0.0789929721513435","0.0585995948668259","0.099386349435861","3"
"Min 1x per month","2007","Couple + C. GT 16 ","Female","146","0.0747292225684418","0.0620949254697474","0.0873635196671362","3"
"Min 1x per month","2007","Couple + C. LE and GT 16","Female","69","0.0815874982836755","0.0608137016492921","0.102361294918059","3"
"Min 1x per week","2007","1-pers.-HH","Male","129","0.091008290110772","0.0755098279421509","0.106506752279393","2"
"Min 1x per week","2007","1-pers.-HH","Female","135","0.069555975499953","0.0578876092374215","0.0812243417624844","2"
"Min 1x per week","2007","(Married) couple without C. ","Female","277","0.0727935166782528","0.0643814067613397","0.0812056265951659","2"
"Min 1x per week","2007","(Married) couple without C. ","Male","430","0.10099578460876","0.0912110062373063","0.110780562980214","2"
"Min 1x per week","2007","Single parent ","Female","51","0.0748382525023174","0.0563723115469797","0.0933041934576551","2"
"Min 1x per week","2007","Single parent ","Male","32","0.0806363208912877","0.0503757637422082","0.110896878040367","2"
"Min 1x per week","2007","Couple + C. LE 16 ","Male","199","0.117379199509933","0.102264251194749","0.132494147825118","2"
"Min 1x per week","2007","Couple + C. LE 16 ","Female","173","0.0886141811185779","0.0756185833617903","0.101609778875365","2"
"Min 1x per week","2007","Couple + C. GT 16 ","Male","236","0.132032772522643","0.116598376377341","0.147467168667945","2"
"Min 1x per week","2007","Couple + C. GT 16 ","Female","141","0.0783240935774432","0.0654146288210302","0.0912335583338562","2"
"Min 1x per week","2007","Couple + C. LE and GT 16","Male","104","0.133008162363043","0.107333182861174","0.158683141864911","2"
"Min 1x per week","2007","Couple + C. LE and GT 16","Female","74","0.0903240986150297","0.068570538761432","0.112077658468627","2"
"Never","2007","1-pers.-HH","Male","942","0.735419554045637","0.711650350617802","0.759188757473472","5"
"Never","2007","(Married) couple without C. ","Male","2434","0.684035875877493","0.668939356379107","0.699132395375879","5"
"Never","2007","(Married) couple without C. ","Female","2682","0.734489669831171","0.720190727456306","0.748788612206037","5"
"Never","2007","1-pers.-HH","Female","1419","0.791131185662906","0.772486341521059","0.809776029804753","5"
"Never","2007","Single parent ","Male","217","0.721804018713382","0.67200130928981","0.771606728136955","5"
"Never","2007","Single parent ","Female","595","0.765238673116522","0.735493772484837","0.794983573748208","5"
"Never","2007","Couple + C. LE 16 ","Male","1118","0.643348566822655","0.620854438343205","0.665842695302104","5"
"Never","2007","Couple + C. LE 16 ","Female","1217","0.654203605198561","0.632453557687237","0.675953652709885","5"
"Never","2007","Couple + C. GT 16 ","Male","1178","0.640792826748079","0.618918815620393","0.662666837875765","5"
"Never","2007","Couple + C. GT 16 ","Female","1125","0.695646737840331","0.673538466456411","0.717755009224251","5"
"Never","2007","Couple + C. LE and GT 16","Male","405","0.647905933963598","0.611794163091008","0.684017704836188","5"
"Never","2007","Couple + C. LE and GT 16","Female","415","0.656149496854728","0.620102307638226","0.69219668607123","5"
"Rarely","2007","1-pers.-HH","Male","154","0.112630494801722","0.0955952485872081","0.129665741016237","4"
"Rarely","2007","1-pers.-HH","Female","163","0.0846288758578563","0.0718628536793091","0.0973948980364036","4"
"Rarely","2007","(Married) couple without C. ","Male","425","0.117764055710279","0.107297175438725","0.128230935981832","4"
"Rarely","2007","(Married) couple without C. ","Female","435","0.120235430245072","0.109704425138389","0.130766435351756","4"
"Rarely","2007","Single parent ","Male","34","0.127345136228653","0.0902958082878366","0.164394464169469","4"
"Rarely","2007","Single parent ","Female","83","0.11430973230192","0.091980009605754","0.136639454998086","4"
"Rarely","2007","Couple + C. LE 16 ","Male","249","0.146060591316239","0.129476026838001","0.162645155794476","4"
"Rarely","2007","Couple + C. LE 16 ","Female","274","0.168374609482136","0.151262809948534","0.185486409015737","4"
"Rarely","2007","Couple + C. GT 16 ","Female","252","0.151299946013784","0.13408253165352","0.168517360374048","4"
"Rarely","2007","Couple + C. LE and GT 16","Male","97","0.140092931522016","0.11385090769077","0.166334955353261","4"
"Rarely","2007","Couple + C. GT 16 ","Male","252","0.139201239033827","0.123418968825897","0.154983509241756","4"
"Rarely","2007","Couple + C. LE and GT 16","Female","109","0.171938906246567","0.143303493728706","0.200574318764428","4"
"Daily","2008","1-pers.-HH","Male","14","","","","1"
"Daily","2008","1-pers.-HH","Female","16","","","","1"
"Daily","2008","(Married) couple without C. ","Male","77","0.0155597276320836","0.0114647447737796","0.0196547104903876","1"
"Daily","2008","(Married) couple without C. ","Female","28","","","","1"
"Daily","2008","Single parent ","Male","4","","","","1"
"Daily","2008","Single parent ","Female","7","","","","1"
"Daily","2008","Couple + C. LE 16 ","Male","19","","","","1"
"Daily","2008","Couple + C. LE 16 ","Female","14","","","","1"
"Daily","2008","Couple + C. GT 16 ","Male","47","0.0280937779721591","0.0204022791592249","0.0357852767850933","1"
"Daily","2008","Couple + C. GT 16 ","Female","14","","","","1"
"Daily","2008","Couple + C. LE and GT 16","Male","9","","","","1"
"Daily","2008","Couple + C. LE and GT 16","Female","10","","","","1"
"Min 1x per month","2008","1-pers.-HH","Male","86","0.0632807668952114","0.0499793041278134","0.0765822296626095","3"
"Min 1x per month","2008","(Married) couple without C. ","Male","310","0.0795100026145265","0.0705588939879949","0.0884611112410582","3"
"Min 1x per month","2008","1-pers.-HH","Female","116","0.0570962220857927","0.0462346045189811","0.0679578396526042","3"
"Min 1x per month","2008","(Married) couple without C. ","Female","239","0.0654275626027649","0.057292105743022","0.0735630194625079","3"
"Min 1x per month","2008","Single parent ","Male","23","","","","3"
"Min 1x per month","2008","Single parent ","Female","47","0.0600173845118475","0.0432626371223539","0.0767721319013411","3"
"Min 1x per month","2008","Couple + C. LE 16 ","Male","137","0.0891911792676402","0.075052097485685","0.103330261049595","3"
"Min 1x per month","2008","Couple + C. LE 16 ","Female","147","0.0935424350094557","0.0794879208453013","0.10759694917361","3"
"Min 1x per month","2008","Couple + C. GT 16 ","Male","162","0.0876439675166315","0.0744815121414549","0.100806422891808","3"
"Min 1x per month","2008","Couple + C. GT 16 ","Female","125","0.0631839450592114","0.0512102820406224","0.0751576080778004","3"
"Min 1x per month","2008","Couple + C. LE and GT 16","Male","53","0.0733118382427496","0.0527286997071136","0.0938949767783856","3"
"Min 1x per month","2008","Couple + C. LE and GT 16","Female","59","0.0895527336721157","0.066628660656015","0.112476806688216","3"
"Min 1x per week","2008","1-pers.-HH","Male","118","0.0765917088982656","0.0620623456339824","0.0911210721625489","2"
"Min 1x per week","2008","(Married) couple without C. ","Female","236","0.0653755252655171","0.0572430778882299","0.0735079726428043","2"
"Min 1x per week","2008","1-pers.-HH","Female","113","0.0691304028908216","0.0572553350322032","0.0810054707494401","2"
"Min 1x per week","2008","(Married) couple without C. ","Male","348","0.0996175938457783","0.0897084089778937","0.109526778713663","2"
"Min 1x per week","2008","Single parent ","Male","23","","","","2"
"Min 1x per week","2008","Single parent ","Female","37","0.0454881952643863","0.0307894776644908","0.0601869128642818","2"
"Min 1x per week","2008","Couple + C. LE 16 ","Male","165","0.0975224532078913","0.0828055256845352","0.112239380731247","2"
"Min 1x per week","2008","Couple + C. LE 16 ","Female","130","0.0680979996776818","0.055939217934677","0.0802567814206865","2"
"Min 1x per week","2008","Couple + C. GT 16 ","Male","203","0.109117651698685","0.0946048451677955","0.123630458229574","2"
"Min 1x per week","2008","Couple + C. GT 16 ","Female","141","0.101354826932738","0.0865018727735437","0.116207781091933","2"
"Min 1x per week","2008","Couple + C. LE and GT 16","Male","88","0.134325000536133","0.107396411524463","0.161253589547803","2"
"Min 1x per week","2008","Couple + C. LE and GT 16","Female","62","0.0796882733283809","0.0579467661393789","0.101429780517383","2"
"Never","2008","(Married) couple without C. ","Female","2697","0.762161932410963","0.748154472060725","0.776169392761201","5"
"Never","2008","1-pers.-HH","Male","955","0.760227797928356","0.736902343883316","0.783553251973397","5"
"Never","2008","1-pers.-HH","Female","1365","0.793303690390923","0.774347841777962","0.812259539003884","5"
"Never","2008","(Married) couple without C. ","Male","2423","0.702368311271368","0.687240418210926","0.717496204331809","5"
"Never","2008","Single parent ","Male","238","0.761092165707269","0.713927464393134","0.808256867021404","5"
"Never","2008","Single parent ","Female","599","0.785898773576861","0.75696318479005","0.814834362363672","5"
"Never","2008","Couple + C. LE 16 ","Male","1032","0.681843563323341","0.658738382643715","0.704948744002966","5"
"Never","2008","Couple + C. LE 16 ","Female","1157","0.695564875625925","0.673354599202504","0.717775152049345","5"
"Never","2008","Couple + C. GT 16 ","Male","1146","0.660010918056833","0.637961264587779","0.682060571525887","5"
"Never","2008","Couple + C. GT 16 ","Female","1111","0.718515703587564","0.69638263054248","0.740648776632648","5"
"Never","2008","Couple + C. LE and GT 16","Male","385","0.681928026256097","0.645149890910391","0.718706161601803","5"
"Never","2008","Couple + C. LE and GT 16","Female","374","0.652185534144178","0.613948485608116","0.690422582680239","5"
"Rarely","2008","1-pers.-HH","Male","114","0.0917261205903097","0.075956772385855","0.107495468794764","4"
"Rarely","2008","(Married) couple without C. ","Male","351","0.102944364636244","0.092889704737189","0.112999024535299","4"
"Rarely","2008","1-pers.-HH","Female","143","0.073179516675954","0.060988225246565","0.085370808105343","4"
"Rarely","2008","(Married) couple without C. ","Female","349","0.099757388939637","0.0898980587645921","0.109616719114682","4"
"Rarely","2008","Single parent ","Male","26","","","","4"
"Rarely","2008","Single parent ","Female","82","0.101011499504412","0.0797545021651446","0.122268496843678","4"
"Rarely","2008","Couple + C. LE 16 ","Male","208","0.118411901755828","0.102383981360858","0.134439822150797","4"
"Rarely","2008","Couple + C. LE 16 ","Female","201","0.132397398557971","0.116039108226806","0.148755688889136","4"
"Rarely","2008","Couple + C. GT 16 ","Female","195","0.110888256295254","0.0954350910032305","0.126341421587278","4"
"Rarely","2008","Couple + C. LE and GT 16","Male","81","0.0999388194827844","0.076254502875817","0.123623136089752","4"
"Rarely","2008","Couple + C. GT 16 ","Male","215","0.115133684755691","0.10027659466987","0.129990774841513","4"
"Rarely","2008","Couple + C. LE and GT 16","Female","91","0.156566691583352","0.127392419937861","0.185740963228842","4"
"Daily","2009","Couple + C. LE 16 ","Male","","","","","1"
"Daily","2009","1-pers.-HH","Male","","","","","1"
"Daily","2009","1-pers.-HH","Female","","","","","1"
"Daily","2009","(Married) couple without C. ","Male","","","","","1"
"Daily","2009","(Married) couple without C. ","Female","","","","","1"
"Daily","2009","Single parent ","Male","","","","","1"
"Daily","2009","Single parent ","Female","","","","","1"
"Daily","2009","Couple + C. LE 16 ","Female","","","","","1"
"Daily","2009","Couple + C. GT 16 ","Male","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","Female","","","","","1"
"Daily","2009","Couple + C. GT 16 ","Female","","","","","1"
"Daily","2009","Couple + C. LE and GT 16","Male","","","","","1"
"Min 1x per month","2009","1-pers.-HH","Male","88","0.065660399715112","0.0517331907713243","0.0795876086588996","3"
"Min 1x per month","2009","(Married) couple without C. ","Male","313","0.0912487938062024","0.0814015096462453","0.101096077966159","3"
"Min 1x per month","2009","1-pers.-HH","Female","106","0.0599629201701469","0.0485658251055935","0.0713600152347003","3"
"Min 1x per month","2009","(Married) couple without C. ","Female","236","0.0681555681885998","0.0596140054490912","0.0766971309281085","3"
"Min 1x per month","2009","Single parent ","Male","25","","","","3"
"Min 1x per month","2009","Single parent ","Female","56","0.0619524836767928","0.044119610750713","0.0797853566028726","3"
"Min 1x per month","2009","Couple + C. LE 16 ","Male","128","0.0758702355313505","0.0619048333562931","0.0898356377064079","3"
"Min 1x per month","2009","Couple + C. LE 16 ","Female","145","0.084630932271181","0.0703589051659115","0.0989029593764504","3"
"Min 1x per month","2009","Couple + C. GT 16 ","Male","173","0.0865937841546518","0.0731733708630619","0.100014197446242","3"
"Min 1x per month","2009","Couple + C. GT 16 ","Female","135","0.0867034675834959","0.0722394138829389","0.101167521284053","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","Male","58","0.105028755545839","0.0803316596358232","0.129725851455856","3"
"Min 1x per month","2009","Couple + C. LE and GT 16","Female","60","0.100098655283083","0.0757776383565261","0.12441967220964","3"
"Min 1x per week","2009","1-pers.-HH","Male","116","0.0908554214398015","0.0746950308862071","0.107015811993396","2"
"Min 1x per week","2009","(Married) couple without C. ","Female","248","0.0727679751283195","0.0639639897374756","0.0815719605191633","2"
"Min 1x per week","2009","(Married) couple without C. ","Male","390","0.102966806360282","0.0925739893064618","0.113359623414103","2"
"Min 1x per week","2009","1-pers.-HH","Female","129","0.0725642575358315","0.0601109823879491","0.085017532683714","2"
"Min 1x per week","2009","Single parent ","Male","29","","","","2"
"Min 1x per week","2009","Single parent ","Female","36","0.056657494827278","0.0395556516160089","0.0737593380385472","2"
"Min 1x per week","2009","Couple + C. LE 16 ","Male","188","0.146330369824718","0.12768961894175","0.164971120707686","2"
"Min 1x per week","2009","Couple + C. LE 16 ","Female","130","0.0834659052171091","0.0692834360011261","0.0976483744330921","2"
"Min 1x per week","2009","Couple + C. GT 16 ","Male","238","0.140786735723507","0.124190029527594","0.157383441919419","2"
"Min 1x per week","2009","Couple + C. LE and GT 16","Female","62","0.0717701500525268","0.0508545730406068","0.0926857270644469","2"
