"pli0082","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Never","2001","66 and older","Couple + C. GT 16 ","","","","","5"
"Never","2001","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","2001","16-34 y.","1-pers.-HH","","","","","4"
"Rarely","2001","16-34 y.","(Married) couple without C. ","","","","","4"
"Rarely","2001","16-34 y.","Single parent ","","","","","4"
"Rarely","2001","16-34 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","2001","16-34 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","2001","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","2001","35-65 y.","1-pers.-HH","","","","","4"
"Rarely","2001","35-65 y.","(Married) couple without C. ","","","","","4"
"Rarely","2001","35-65 y.","Single parent ","","","","","4"
"Rarely","2001","35-65 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","2001","35-65 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","2001","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","2001","66 and older","1-pers.-HH","","","","","4"
"Rarely","2001","66 and older","(Married) couple without C. ","","","","","4"
"Rarely","2001","66 and older","Single parent ","","","","","4"
"Rarely","2001","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","2001","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely","2001","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","2002","16-34 y.","1-pers.-HH","","","","","1"
"Daily","2002","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","2002","16-34 y.","Single parent ","","","","","1"
"Daily","2002","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","2002","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","2002","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","2002","35-65 y.","1-pers.-HH","","","","","1"
"Daily","2002","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","2002","35-65 y.","Single parent ","","","","","1"
"Daily","2002","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","2002","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","2002","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","2002","66 and older","1-pers.-HH","","","","","1"
"Daily","2002","66 and older","Single parent ","","","","","1"
"Daily","2002","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","2002","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","2002","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","2002","66 and older","(Married) couple without C. ","","","","","1"
"Min 1x per month","2002","16-34 y.","1-pers.-HH","","","","","3"
"Min 1x per month","2002","16-34 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","2002","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2002","16-34 y.","Single parent ","","","","","3"
"Min 1x per month","2002","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2002","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2002","35-65 y.","1-pers.-HH","","","","","3"
"Min 1x per month","2002","35-65 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","2002","35-65 y.","Single parent ","","","","","3"
"Min 1x per month","2002","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2002","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2002","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2002","66 and older","1-pers.-HH","","","","","3"
"Min 1x per month","2002","66 and older","(Married) couple without C. ","","","","","3"
"Min 1x per month","2002","66 and older","Single parent ","","","","","3"
"Min 1x per month","2002","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2002","66 and older","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2002","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2002","16-34 y.","1-pers.-HH","","","","","2"
"Min 1x per week","2002","16-34 y.","Single parent ","","","","","2"
"Min 1x per week","2002","16-34 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2002","16-34 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2002","16-34 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","2002","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2002","35-65 y.","1-pers.-HH","","","","","2"
"Min 1x per week","2002","35-65 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","2002","35-65 y.","Single parent ","","","","","2"
"Min 1x per week","2002","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2002","35-65 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2002","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2002","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","2002","66 and older","(Married) couple without C. ","","","","","2"
"Min 1x per week","2002","66 and older","Single parent ","","","","","2"
"Min 1x per week","2002","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2002","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2002","66 and older","Couple + C. GT 16 ","","","","","2"
"Never","2002","16-34 y.","(Married) couple without C. ","","","","","5"
"Never","2002","16-34 y.","1-pers.-HH","","","","","5"
"Never","2002","16-34 y.","Single parent ","","","","","5"
"Never","2002","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Never","2002","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Never","2002","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Never","2002","35-65 y.","1-pers.-HH","","","","","5"
"Never","2002","35-65 y.","(Married) couple without C. ","","","","","5"
"Never","2002","35-65 y.","Single parent ","","","","","5"
"Never","2002","35-65 y.","Couple + C. LE 16 ","","","","","5"
"Never","2002","35-65 y.","Couple + C. GT 16 ","","","","","5"
"Never","2002","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"Never","2002","66 and older","1-pers.-HH","","","","","5"
"Never","2002","66 and older","(Married) couple without C. ","","","","","5"
"Never","2002","66 and older","Single parent ","","","","","5"
"Never","2002","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","2002","66 and older","Couple + C. GT 16 ","","","","","5"
"Never","2002","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","2002","16-34 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","2002","16-34 y.","1-pers.-HH","","","","","4"
"Rarely","2002","16-34 y.","Single parent ","","","","","4"
"Rarely","2002","16-34 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","2002","16-34 y.","(Married) couple without C. ","","","","","4"
"Rarely","2002","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","2002","35-65 y.","1-pers.-HH","","","","","4"
"Rarely","2002","35-65 y.","(Married) couple without C. ","","","","","4"
"Rarely","2002","35-65 y.","Single parent ","","","","","4"
"Rarely","2002","35-65 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","2002","35-65 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","2002","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","2002","66 and older","1-pers.-HH","","","","","4"
"Rarely","2002","66 and older","(Married) couple without C. ","","","","","4"
"Rarely","2002","66 and older","Single parent ","","","","","4"
"Rarely","2002","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","2002","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely","2002","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","2003","16-34 y.","1-pers.-HH","","","","","1"
"Daily","2003","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","2003","16-34 y.","Single parent ","","","","","1"
"Daily","2003","16-34 y.","Couple + C. LE 16 ","2","","","","1"
"Daily","2003","16-34 y.","Couple + C. GT 16 ","1","","","","1"
"Daily","2003","16-34 y.","Couple + C. LE and GT 16","1","","","","1"
"Daily","2003","35-65 y.","1-pers.-HH","2","","","","1"
"Daily","2003","35-65 y.","(Married) couple without C. ","3","","","","1"
"Daily","2003","35-65 y.","Single parent ","","","","","1"
"Daily","2003","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","2003","35-65 y.","Couple + C. GT 16 ","1","","","","1"
"Daily","2003","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","2003","66 and older","1-pers.-HH","4","","","","1"
"Daily","2003","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","2003","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","2003","66 and older","(Married) couple without C. ","3","","","","1"
"Daily","2003","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","2003","66 and older","Single parent ","","","","","1"
"Min 1x per month","2003","16-34 y.","1-pers.-HH","188","0.270757896422812","0.237136692238003","0.304379100607621","3"
"Min 1x per month","2003","16-34 y.","(Married) couple without C. ","246","0.2607586976031","0.233775082840711","0.287742312365489","3"
"Min 1x per month","2003","16-34 y.","Single parent ","102","0.208856938469276","0.172146497353442","0.24556737958511","3"
"Min 1x per month","2003","16-34 y.","Couple + C. LE 16 ","318","0.235864990301049","0.21349855173929","0.258231428862809","3"
"Min 1x per month","2003","16-34 y.","Couple + C. GT 16 ","383","0.246840960840709","0.224724092959597","0.268957828721821","3"
"Min 1x per month","2003","16-34 y.","Couple + C. LE and GT 16","151","0.19781415218858","0.167851560133792","0.227776744243368","3"
"Min 1x per month","2003","35-65 y.","1-pers.-HH","326","0.252613616384814","0.228467968135159","0.276759264634469","3"
"Min 1x per month","2003","35-65 y.","(Married) couple without C. ","1207","0.287267028346226","0.273329668325324","0.301204388367128","3"
"Min 1x per month","2003","35-65 y.","Single parent ","110","0.195177902993304","0.162782794530498","0.22757301145611","3"
"Min 1x per month","2003","35-65 y.","Couple + C. LE 16 ","864","0.260827297065792","0.24504125815086","0.276613335980724","3"
"Min 1x per month","2003","35-65 y.","Couple + C. GT 16 ","559","0.228355797423255","0.211207934582255","0.245503660264255","3"
"Min 1x per month","2003","35-65 y.","Couple + C. LE and GT 16","254","0.192523977523266","0.169844177991773","0.21520377705476","3"
"Min 1x per month","2003","66 and older","1-pers.-HH","210","0.190154480629706","0.166575140318561","0.213733820940851","3"
"Min 1x per month","2003","66 and older","Couple + C. GT 16 ","25","","","","3"
"Min 1x per month","2003","66 and older","Single parent ","11","","","","3"
"Min 1x per month","2003","66 and older","Couple + C. LE 16 ","1","","","","3"
"Min 1x per month","2003","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Min 1x per month","2003","66 and older","(Married) couple without C. ","560","0.230004773589311","0.212494945545811","0.247514601632812","3"
"Min 1x per week","2003","16-34 y.","1-pers.-HH","24","","","","2"
"Min 1x per week","2003","16-34 y.","(Married) couple without C. ","41","0.0313467245027644","0.0206372570882119","0.0420561919173168","2"
"Min 1x per week","2003","16-34 y.","Single parent ","13","","","","2"
"Min 1x per week","2003","16-34 y.","Couple + C. LE 16 ","43","0.0353760894255991","0.0256438234608565","0.0451083553903416","2"
"Min 1x per week","2003","16-34 y.","Couple + C. GT 16 ","65","0.0476916721036714","0.0367601225219239","0.0586232216854189","2"
"Min 1x per week","2003","16-34 y.","Couple + C. LE and GT 16","30","0.0379840473215173","0.0236058327670583","0.0523622618759764","2"
"Min 1x per week","2003","35-65 y.","1-pers.-HH","59","0.0528836489790351","0.0404470888214181","0.0653202091366521","2"
"Min 1x per week","2003","35-65 y.","(Married) couple without C. ","262","0.0572844269242061","0.0501265730238317","0.0644422808245805","2"
"Min 1x per week","2003","35-65 y.","Single parent ","21","","","","2"
"Min 1x per week","2003","35-65 y.","Couple + C. LE 16 ","159","0.0506637556510851","0.0427791058338183","0.0585484054683519","2"
"Min 1x per week","2003","66 and older","Single parent ","2","","","","2"
"Min 1x per week","2003","35-65 y.","Couple + C. GT 16 ","92","0.0412678015115379","0.0331423078762249","0.049393295146851","2"
"Min 1x per week","2003","35-65 y.","Couple + C. LE and GT 16","37","0.0257365240429093","0.0166280602252548","0.0348449878605638","2"
"Min 1x per week","2003","66 and older","1-pers.-HH","38","0.0294405612990429","0.0192836563397811","0.0395974662583047","2"
"Min 1x per week","2003","66 and older","(Married) couple without C. ","152","0.0687956984197055","0.0582646267437655","0.0793267700956454","2"
"Min 1x per week","2003","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2003","66 and older","Couple + C. LE 16 ","1","","","","2"
"Min 1x per week","2003","66 and older","Couple + C. GT 16 ","11","","","","2"
"Never","2003","16-34 y.","1-pers.-HH","55","0.0730439413488282","0.0533556283894075","0.092732254308249","5"
"Never","2003","16-34 y.","(Married) couple without C. ","89","0.0902348064833867","0.0726256189411569","0.107843994025617","5"
"Never","2003","16-34 y.","Couple + C. GT 16 ","97","0.0775027495280842","0.0637872143507992","0.0912182847053692","5"
"Never","2003","16-34 y.","Couple + C. LE and GT 16","84","0.139546459744862","0.113482744132756","0.165610175356967","5"
"Never","2003","16-34 y.","Single parent ","76","0.18046481850032","0.145733784515931","0.215195852484709","5"
"Never","2003","16-34 y.","Couple + C. LE 16 ","170","0.134461114366688","0.116488068150748","0.152434160582628","5"
"Never","2003","35-65 y.","1-pers.-HH","203","0.150982078645721","0.131086387533189","0.170877769758253","5"
"Never","2003","35-65 y.","(Married) couple without C. ","330","0.0933627705800748","0.0844013297318039","0.102324211428346","5"
"Never","2003","35-65 y.","Single parent ","129","0.245974559552669","0.210773781414814","0.281175337690524","5"
"Never","2003","35-65 y.","Couple + C. LE 16 ","199","0.0746936360986833","0.0652419723296162","0.0841452998677504","5"
"Never","2003","35-65 y.","Couple + C. GT 16 ","174","0.0963121452673134","0.0842605321235667","0.10836375841106","5"
"Never","2003","35-65 y.","Couple + C. LE and GT 16","122","0.126240852702021","0.107136698782875","0.145345006621167","5"
"Never","2003","66 and older","1-pers.-HH","328","0.319159855105582","0.291150443583305","0.347169266627858","5"
"Never","2003","66 and older","(Married) couple without C. ","377","0.179694459921639","0.163720058041242","0.195668861802036","5"
"Never","2003","66 and older","Couple + C. GT 16 ","30","0.172396658352794","0.117062015014478","0.227731301691109","5"
"Never","2003","66 and older","Couple + C. LE and GT 16","","","","","5"
"Never","2003","66 and older","Single parent ","24","","","","5"
"Never","2003","66 and older","Couple + C. LE 16 ","","","","","5"
"Rarely","2003","16-34 y.","(Married) couple without C. ","641","0.617659771410749","0.58779306929031","0.647526473531188","4"
"Rarely","2003","16-34 y.","Single parent ","280","0.581375925125479","0.536822791059965","0.625929059190993","4"
"Rarely","2003","16-34 y.","Couple + C. GT 16 ","914","0.627832186694563","0.603037258391653","0.652627114997473","4"
"Rarely","2003","16-34 y.","1-pers.-HH","404","0.624910822610839","0.58827861256601","0.661543032655667","4"
"Rarely","2003","16-34 y.","Couple + C. LE 16 ","851","0.593653742240319","0.567777882814332","0.619529601666305","4"
"Rarely","2003","16-34 y.","Couple + C. LE and GT 16","413","0.623062303940511","0.586610944645986","0.659513663235035","4"
"Rarely","2003","35-65 y.","1-pers.-HH","654","0.541942038637399","0.514255125439968","0.569628951834829","4"
"Rarely","2003","35-65 y.","(Married) couple without C. ","2247","0.56144668766191","0.54616259498584","0.57673078033798","4"
"Rarely","2003","35-65 y.","Single parent ","315","0.526110113467166","0.485297799966736","0.566922426967595","4"
"Rarely","2003","35-65 y.","Couple + C. LE 16 ","1750","0.61381531118444","0.596311199616977","0.631319422751903","4"
"Rarely","2003","35-65 y.","Couple + C. GT 16 ","1476","0.633407144326109","0.613722439420552","0.653091849231666","4"
