"pgoeffd","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2018","(Married) couple without C. ","indirect migration background","45","0.322924715151647","0.251141416432853","0.394708013870441"
"Yes","2018","Single parent ","no migration background","290","0.275293352499346","0.248353506006378","0.302233198992313"
"Yes","2018","Single parent ","direct migration background","36","0.14695385100805","0.0994055461646642","0.194502155851436"
"Yes","2018","Single parent ","indirect migration background","27","","",""
"Yes","2018","Couple + C. LE 16 ","no migration background","786","0.27726602125325","0.260729412429617","0.293802630076883"
"Yes","2018","Couple + C. LE 16 ","direct migration background","191","0.1804978933339","0.159997091337059","0.200998695330741"
"Yes","2018","Couple + C. LE 16 ","indirect migration background","64","0.173483025375749","0.131398515003853","0.215567535747645"
"Yes","2018","Couple + C. GT 16 ","no migration background","415","0.23730793064426","0.216032261670483","0.258583599618038"
"Yes","2018","Couple + C. GT 16 ","direct migration background","48","0.151047671188562","0.112528430447774","0.18956691192935"
"Yes","2018","Couple + C. GT 16 ","indirect migration background","28","","",""
"Yes","2018","Couple + C. LE and GT 16","no migration background","268","0.258750155321854","0.231687418265205","0.285812892378503"
"Yes","2018","Couple + C. LE and GT 16","direct migration background","52","0.14370250308894","0.109454120079195","0.177950886098684"
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","28","","",""
"No","2018","1-pers.-HH","no migration background","1062","0.712793381680404","0.689903855859403","0.735682907501404"
"No","2018","1-pers.-HH","direct migration background","523","0.756298536909285","0.721975433134232","0.790621640684338"
"No","2018","1-pers.-HH","indirect migration background","116","0.79667274003082","0.732048903179154","0.861296576882486"
"No","2018","(Married) couple without C. ","no migration background","1984","0.699358743191518","0.682539001253521","0.716178485129516"
"No","2018","(Married) couple without C. ","direct migration background","498","0.821293906122152","0.79032838385169","0.852259428392614"
"No","2018","(Married) couple without C. ","indirect migration background","118","0.677075284848353","0.605291986129559","0.748858583567147"
"No","2018","Single parent ","no migration background","766","0.724706647500654","0.697766801007687","0.751646493993622"
"No","2018","Single parent ","direct migration background","177","0.85304614899195","0.805497844148565","0.900594453835336"
"No","2018","Single parent ","indirect migration background","116","0.873875797734102","0.819462613137072","0.928288982331131"
"No","2018","Couple + C. LE 16 ","no migration background","2029","0.72273397874675","0.706197369923117","0.739270587570383"
"No","2018","Couple + C. LE 16 ","direct migration background","1161","0.8195021066661","0.799001304669259","0.840002908662941"
"No","2018","Couple + C. LE 16 ","indirect migration background","247","0.826516974624251","0.784432464252355","0.868601484996147"
"No","2018","Couple + C. GT 16 ","no migration background","1121","0.76269206935574","0.741416400381962","0.783967738329517"
"No","2018","Couple + C. GT 16 ","direct migration background","284","0.848952328811438","0.81043308807065","0.887471569552226"
"No","2018","Couple + C. GT 16 ","indirect migration background","109","0.811774085063491","0.746318741415262","0.87722942871172"
"No","2018","Couple + C. LE and GT 16","no migration background","738","0.741249844678146","0.714187107621497","0.768312581734795"
"No","2018","Couple + C. LE and GT 16","direct migration background","351","0.85629749691106","0.822049113901316","0.890545879920805"
"No","2018","Couple + C. LE and GT 16","indirect migration background","121","0.728403665798051","0.656986440966122","0.79982089062998"
"Yes","2019","1-pers.-HH","no migration background","452","0.290375770790436","0.26758547231053","0.313166069270342"
"Yes","2019","1-pers.-HH","direct migration background","64","0.185634318639199","0.154880236399981","0.216388400878417"
"Yes","2019","1-pers.-HH","indirect migration background","40","0.245133115450948","0.178058880663579","0.312207350238317"
"Yes","2019","(Married) couple without C. ","no migration background","863","0.298297072212517","0.281856923350313","0.314737221074722"
"Yes","2019","(Married) couple without C. ","direct migration background","92","0.218250169448761","0.182506379347051","0.25399395955047"
"Yes","2019","(Married) couple without C. ","indirect migration background","47","0.281863230674771","0.214626488545357","0.349099972804184"
"Yes","2019","Single parent ","no migration background","275","0.258837595688182","0.232127939389466","0.285547251986898"
"Yes","2019","Single parent ","direct migration background","37","0.26266182468227","0.200574738996539","0.324748910368"
"Yes","2019","Single parent ","indirect migration background","22","","",""
"Yes","2019","Couple + C. LE 16 ","no migration background","703","0.267595070802015","0.250505887095232","0.284684254508798"
"Yes","2019","Couple + C. LE 16 ","direct migration background","166","0.161988454563028","0.141228689328099","0.182748219797956"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","69","0.205565422018343","0.158231425251967","0.252899418784719"
"Yes","2019","Couple + C. GT 16 ","no migration background","406","0.248532982124305","0.226410793890858","0.270655170357752"
"Yes","2019","Couple + C. GT 16 ","direct migration background","47","0.182097150070127","0.138426475658972","0.225767824481281"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","33","0.256475643919131","0.184139602664738","0.328811685173525"
"Yes","2019","Couple + C. LE and GT 16","no migration background","268","0.264077015901787","0.236916418374737","0.291237613428838"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","52","0.129370962964693","0.0970426605807772","0.161699265348609"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","26","","",""
"No","2019","1-pers.-HH","no migration background","1072","0.709624229209564","0.686833930729658","0.73241452768947"
"No","2019","1-pers.-HH","direct migration background","550","0.814365681360801","0.783611599121583","0.845119763600019"
"No","2019","1-pers.-HH","indirect migration background","118","0.754866884549052","0.687792649761683","0.821941119336421"
"No","2019","(Married) couple without C. ","no migration background","2112","0.701702927787483","0.685262778925278","0.718143076649687"
"No","2019","(Married) couple without C. ","direct migration background","421","0.781749830551239","0.74600604044953","0.817493620652949"
"No","2019","(Married) couple without C. ","indirect migration background","125","0.718136769325229","0.650900027195816","0.785373511454643"
"No","2019","Single parent ","no migration background","758","0.741162404311818","0.714452748013102","0.767872060610534"
"No","2019","Single parent ","direct migration background","156","0.73733817531773","0.675251089632","0.799425261003461"
"No","2019","Single parent ","indirect migration background","94","0.835005814072212","0.767460042569018","0.902551585575406"
"No","2019","Couple + C. LE 16 ","no migration background","1875","0.732404929197985","0.715315745491202","0.749494112904768"
"No","2019","Couple + C. LE 16 ","direct migration background","1044","0.838011545436972","0.817251780202043","0.8587713106719"
"No","2019","Couple + C. LE 16 ","indirect migration background","211","0.794434577981657","0.747100581215281","0.841768574748033"
"No","2019","Couple + C. GT 16 ","no migration background","1060","0.751467017875695","0.729344829642249","0.773589206109142"
"No","2019","Couple + C. GT 16 ","direct migration background","253","0.817902849929873","0.774232175518719","0.861573524341028"
"No","2019","Couple + C. GT 16 ","indirect migration background","107","0.743524356080869","0.671188314826475","0.815860397335262"
"No","2019","Couple + C. LE and GT 16","no migration background","744","0.735922984098213","0.708762386571162","0.763083581625263"
"No","2019","Couple + C. LE and GT 16","direct migration background","362","0.870629037035307","0.838300734651391","0.902957339419223"
"No","2019","Couple + C. LE and GT 16","indirect migration background","126","0.830057782059401","0.770349977740046","0.889765586378756"
