"pgoeffd","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No","2007","(1a) inadequately completed","Male","32","0.802761638591191","0.672778853267034","0.932744423915347"
"No","2007","(1a) inadequately completed","Female","19","","",""
"No","2007","(1b) general elementary school","Male","219","0.850873775446851","0.806806032138651","0.894941518755051"
"No","2007","(1b) general elementary school","Female","217","0.83382027188349","0.789254037416893","0.878386506350087"
"No","2007","(1c) basic vocational qualification","Male","1323","0.868909929086217","0.852020783071615","0.88579907510082"
"No","2007","(1c) basic vocational qualification","Female","777","0.815393356662886","0.790863577157816","0.839923136167957"
"No","2007","(2b) intermediate general qualification","Male","120","0.890745534102256","0.838316112964759","0.943174955239753"
"No","2007","(2b) intermediate general qualification","Female","103","0.794071812782225","0.727794046909414","0.860349578655037"
"No","2007","(2a) intermediate vocational","Male","1283","0.798827104843931","0.779153729558046","0.818500480129815"
"No","2007","(2a) intermediate vocational","Female","1305","0.735558283123134","0.715069714477936","0.756046851768331"
"No","2007","(2c_gen) general maturity certificate","Male","145","0.798535774207185","0.740893941968157","0.856177606446213"
"No","2007","(2c_gen) general maturity certificate","Female","144","0.663050866473753","0.59653843546178","0.729563297485727"
"No","2007","(2c_voc) vocational maturity certificate","Male","400","0.785422432645999","0.749546111101722","0.821298754190276"
"No","2007","(2c_voc) vocational maturity certificate","Female","429","0.735061318234579","0.699177843160165","0.770944793308992"
"No","2007","(3a) lower tertiary education","Male","451","0.76577965636232","0.731664178654985","0.799895134069656"
"No","2007","(3a) lower tertiary education","Female","298","0.618081644627821","0.576950207391498","0.659213081864145"
"No","2007","(3b) higher tertiary education","Male","697","0.654898740244449","0.626559017710739","0.683238462778159"
"No","2007","(3b) higher tertiary education","Female","417","0.525883333201401","0.491831117002041","0.559935549400761"
"Yes","2008","(0) in school","Male","1","","",""
"Yes","2008","(0) in school","Female","","","",""
"Yes","2008","(1a) inadequately completed","Male","3","","",""
"Yes","2008","(1a) inadequately completed","Female","8","","",""
"Yes","2008","(1b) general elementary school","Male","26","","",""
"Yes","2008","(1b) general elementary school","Female","46","0.191255915229602","0.140864894110822","0.241646936348382"
"Yes","2008","(1c) basic vocational qualification","Male","185","0.123083088987984","0.105628989598714","0.140537188377253"
"Yes","2008","(1c) basic vocational qualification","Female","164","0.177495564058919","0.151944182614241","0.203046945503597"
"Yes","2008","(2b) intermediate general qualification","Male","18","","",""
"Yes","2008","(2b) intermediate general qualification","Female","30","0.186005173791292","0.116093782536972","0.255916565045612"
"Yes","2008","(2a) intermediate vocational","Male","298","0.215058129955764","0.193990306838817","0.236125953072711"
"Yes","2008","(2a) intermediate vocational","Female","447","0.264737397271952","0.243423539586702","0.286051254957201"
"Yes","2008","(2c_gen) general maturity certificate","Male","36","0.184719379719363","0.125506537301165","0.243932222137562"
"Yes","2008","(2c_gen) general maturity certificate","Female","42","0.23863268064626","0.173196737795534","0.304068623496986"
"Yes","2008","(2c_voc) vocational maturity certificate","Male","95","0.208178051793799","0.170994866587821","0.245361236999776"
"Yes","2008","(2c_voc) vocational maturity certificate","Female","138","0.261879629948706","0.224554705167317","0.299204554730095"
"Yes","2008","(3a) lower tertiary education","Male","132","0.260513958119157","0.223252059862889","0.297775856375425"
"Yes","2008","(3a) lower tertiary education","Female","225","0.383106407753171","0.340873203050216","0.425339612456126"
"Yes","2008","(3b) higher tertiary education","Male","330","0.315328333764751","0.286222541791256","0.344434125738245"
"Yes","2008","(3b) higher tertiary education","Female","372","0.445282482219943","0.410178492889414","0.480386471550473"
"No","2008","(0) in school","Male","12","","",""
"No","2008","(0) in school","Female","13","","",""
"No","2008","(1a) inadequately completed","Male","31","0.823499309745205","0.695350830619088","0.951647788871322"
"No","2008","(1a) inadequately completed","Female","18","","",""
"No","2008","(1b) general elementary school","Male","191","0.834293840424821","0.784823252831282","0.883764428018361"
"No","2008","(1b) general elementary school","Female","188","0.808744084770398","0.758353063651618","0.859135105889178"
"No","2008","(1c) basic vocational qualification","Male","1176","0.876916911012017","0.859462811622747","0.894371010401286"
"No","2008","(1c) basic vocational qualification","Female","695","0.822504435941081","0.796953054496403","0.848055817385759"
"No","2008","(2b) intermediate general qualification","Male","102","0.858451643169527","0.796082783702443","0.920820502636611"
"No","2008","(2b) intermediate general qualification","Female","89","0.813994826208708","0.744083434954388","0.883906217463028"
"No","2008","(2a) intermediate vocational","Male","1163","0.784941870044236","0.763874046927289","0.806009693161183"
"No","2008","(2a) intermediate vocational","Female","1199","0.735262602728048","0.713948745042799","0.756576460413298"
"No","2008","(2c_gen) general maturity certificate","Male","129","0.815280620280637","0.756067777862438","0.874493462698835"
"No","2008","(2c_gen) general maturity certificate","Female","121","0.76136731935374","0.695931376503014","0.826803262204466"
"No","2008","(2c_voc) vocational maturity certificate","Male","363","0.791821948206201","0.754638763000224","0.829005133412179"
"No","2008","(2c_voc) vocational maturity certificate","Female","395","0.738120370051294","0.700795445269905","0.775445294832683"
"No","2008","(3a) lower tertiary education","Male","401","0.739486041880843","0.702224143624576","0.776747940137111"
"No","2008","(3a) lower tertiary education","Female","284","0.616893592246829","0.574660387543874","0.659126796949784"
"No","2008","(3b) higher tertiary education","Male","649","0.684671666235249","0.655565874261754","0.713777458208743"
"No","2008","(3b) higher tertiary education","Female","398","0.554717517780057","0.519613528449527","0.589821507110586"
"Yes","2009","(0) in school","Male","","","",""
"Yes","2009","(0) in school","Female","1","","",""
"Yes","2009","(1a) inadequately completed","Male","5","","",""
"Yes","2009","(1a) inadequately completed","Female","5","","",""
"Yes","2009","(1b) general elementary school","Male","19","","",""
"Yes","2009","(1b) general elementary school","Female","51","0.191276302452091","0.140666485434604","0.241886119469577"
"Yes","2009","(1c) basic vocational qualification","Male","170","0.121602908342955","0.103677458303214","0.139528358382695"
"Yes","2009","(1c) basic vocational qualification","Female","168","0.202385559466281","0.174902645561501","0.22986847337106"
"Yes","2009","(2b) intermediate general qualification","Male","12","","",""
"Yes","2009","(2b) intermediate general qualification","Female","30","0.221995603667168","0.150829095779329","0.293162111555007"
"Yes","2009","(2a) intermediate vocational","Male","273","0.214720966288975","0.193272512415826","0.236169420162124"
"Yes","2009","(2a) intermediate vocational","Female","438","0.252881098681034","0.231927206208178","0.273834991153891"
"Yes","2009","(2c_gen) general maturity certificate","Male","26","","",""
"Yes","2009","(2c_gen) general maturity certificate","Female","41","0.16759699385252","0.113628647408923","0.221565340296117"
"Yes","2009","(2c_voc) vocational maturity certificate","Male","96","0.206279502915223","0.167764760411258","0.244794245419188"
"Yes","2009","(2c_voc) vocational maturity certificate","Female","126","0.258306407283986","0.22020649599469","0.296406318573282"
"Yes","2009","(3a) lower tertiary education","Male","126","0.241874052592892","0.205554308185491","0.278193797000293"
"Yes","2009","(3a) lower tertiary education","Female","230","0.408339489449027","0.365638672642701","0.451040306255354"
"Yes","2009","(3b) higher tertiary education","Male","316","0.282335619793012","0.253452054425023","0.311219185161"
"Yes","2009","(3b) higher tertiary education","Female","381","0.457728506207658","0.422809885390951","0.492647127024365"
"No","2009","(0) in school","Male","17","","",""
"No","2009","(0) in school","Female","19","","",""
"No","2009","(1a) inadequately completed","Male","32","0.860543655357956","0.748920878782778","0.972166431933133"
"No","2009","(1a) inadequately completed","Female","14","","",""
"No","2009","(1b) general elementary school","Male","178","0.890046206379046","0.846361807531837","0.933730605226256"
"No","2009","(1b) general elementary school","Female","181","0.808723697547909","0.758113880530423","0.859333514565396"
"No","2009","(1c) basic vocational qualification","Male","1107","0.878397091657045","0.860471641617305","0.896322541696786"
"No","2009","(1c) basic vocational qualification","Female","653","0.797614440533719","0.77013152662894","0.825097354438499"
"No","2009","(2b) intermediate general qualification","Male","106","0.909570892479407","0.857824570482221","0.961317214476593"
"No","2009","(2b) intermediate general qualification","Female","101","0.778004396332832","0.706837888444993","0.849170904220671"
"No","2009","(2a) intermediate vocational","Male","1135","0.785279033711025","0.763830579837876","0.806727487584174"
"No","2009","(2a) intermediate vocational","Female","1215","0.747118901318966","0.726165008846109","0.768072793791822"
"No","2009","(2c_gen) general maturity certificate","Male","139","0.869962869860536","0.818642454145518","0.921283285575555"
"No","2009","(2c_gen) general maturity certificate","Female","143","0.83240300614748","0.778434659703883","0.886371352591077"
"No","2009","(2c_voc) vocational maturity certificate","Male","328","0.793720497084777","0.755205754580812","0.832235239588742"
"No","2009","(2c_voc) vocational maturity certificate","Female","381","0.741693592716014","0.703593681426718","0.77979350400531"
"No","2009","(3a) lower tertiary education","Male","408","0.758125947407108","0.721806202999707","0.794445691814509"
"No","2009","(3a) lower tertiary education","Female","279","0.591660510550972","0.548959693744646","0.634361327357299"
"No","2009","(3b) higher tertiary education","Male","617","0.717664380206988","0.688780814839","0.746547945574977"
"No","2009","(3b) higher tertiary education","Female","401","0.542271493792342","0.507352872975634","0.577190114609049"
"Yes","2010","(0) in school","Male","2","","",""
"Yes","2010","(0) in school","Female","2","","",""
"Yes","2010","(1a) inadequately completed","Male","5","","",""
"Yes","2010","(1a) inadequately completed","Female","6","","",""
"Yes","2010","(1b) general elementary school","Male","28","","",""
"Yes","2010","(1b) general elementary school","Female","49","0.159689685077762","0.116628698819692","0.202750671335831"
"Yes","2010","(1c) basic vocational qualification","Male","203","0.124241142588038","0.108358900029636","0.14012338514644"
"Yes","2010","(1c) basic vocational qualification","Female","193","0.215587565718586","0.189465127790167","0.241710003647005"
"Yes","2010","(2b) intermediate general qualification","Male","10","","",""
"Yes","2010","(2b) intermediate general qualification","Female","35","0.116890279359502","0.0708408960387155","0.162939662680289"
"Yes","2010","(2a) intermediate vocational","Male","349","0.221127730962634","0.202442511229773","0.239812950695496"
"Yes","2010","(2a) intermediate vocational","Female","526","0.24451468768289","0.226668067277134","0.262361308088646"
"Yes","2010","(2c_gen) general maturity certificate","Male","40","0.190945053221346","0.13947349731595","0.242416609126743"
"Yes","2010","(2c_gen) general maturity certificate","Female","48","0.26198913313965","0.201200401823823","0.322777864455477"
"Yes","2010","(2c_voc) vocational maturity certificate","Male","130","0.204519693195239","0.173391743477292","0.235647642913186"
"Yes","2010","(2c_voc) vocational maturity certificate","Female","198","0.280354730466436","0.248628687348939","0.312080773583933"
"Yes","2010","(3a) lower tertiary education","Male","164","0.224315779209927","0.192894334638461","0.255737223781393"
"Yes","2010","(3a) lower tertiary education","Female","253","0.391514132272316","0.352492105312534","0.430536159232099"
"Yes","2010","(3b) higher tertiary education","Male","420","0.319098711061317","0.293691708480566","0.344505713642068"
"Yes","2010","(3b) higher tertiary education","Female","501","0.469012570202052","0.43875567875737","0.499269461646733"
"No","2010","(0) in school","Male","20","","",""
"No","2010","(0) in school","Female","13","","",""
"No","2010","(1a) inadequately completed","Male","73","0.948828855604398","0.899929031553814","0.997728679654981"
"No","2010","(1a) inadequately completed","Female","30","0.916876237192872","0.826695289178193","1.00705718520755"
"No","2010","(1b) general elementary school","Male","305","0.853168063601081","0.815153191600446","0.891182935601717"
"No","2010","(1b) general elementary school","Female","229","0.840310314922238","0.797249328664169","0.883371301180308"
"No","2010","(1c) basic vocational qualification","Male","1454","0.875758857411962","0.85987661485356","0.891641099970364"
"No","2010","(1c) basic vocational qualification","Female","759","0.784412434281414","0.758289996352995","0.810534872209833"
"No","2010","(2b) intermediate general qualification","Male","122","0.940942517478496","0.900728252338683","0.98115678261831"
"No","2010","(2b) intermediate general qualification","Female","152","0.883109720640498","0.837060337319711","0.929159103961285"
"No","2010","(2a) intermediate vocational","Male","1546","0.778872269037366","0.760187049304504","0.797557488770227"
"No","2010","(2a) intermediate vocational","Female","1702","0.75548531231711","0.737638691911354","0.773331932722866"
"No","2010","(2c_gen) general maturity certificate","Male","184","0.809054946778654","0.757583390873257","0.86052650268405"
"No","2010","(2c_gen) general maturity certificate","Female","153","0.73801086686035","0.677222135544523","0.798799598176177"
"No","2010","(2c_voc) vocational maturity certificate","Male","515","0.795480306804761","0.764352357086813","0.826608256522708"
"No","2010","(2c_voc) vocational maturity certificate","Female","572","0.719645269533564","0.687919226416067","0.751371312651061"
"No","2010","(3a) lower tertiary education","Male","513","0.775684220790073","0.744262776218607","0.807105665361539"
"No","2010","(3a) lower tertiary education","Female","348","0.608485867727684","0.569463840767901","0.647507894687466"
"No","2010","(3b) higher tertiary education","Male","873","0.680901288938683","0.655494286357932","0.706308291519435"
"No","2010","(3b) higher tertiary education","Female","544","0.530987429797948","0.500730538353267","0.561244321242629"
"Yes","2011","(0) in school","Male","1","","",""
"Yes","2011","(0) in school","Female","4","","",""
"Yes","2011","(1a) inadequately completed","Male","8","","",""
"Yes","2011","(1a) inadequately completed","Female","8","","",""
"Yes","2011","(1b) general elementary school","Male","31","0.144899212337882","0.108984154222153","0.180814270453611"
"Yes","2011","(1b) general elementary school","Female","54","0.178980227973326","0.139973414578956","0.217987041367696"
"Yes","2011","(1c) basic vocational qualification","Male","255","0.140245502917954","0.124540717846904","0.155950287989005"
"Yes","2011","(1c) basic vocational qualification","Female","226","0.191711084784031","0.169354825694012","0.21406734387405"
"Yes","2011","(2b) intermediate general qualification","Male","15","","",""
"Yes","2011","(2b) intermediate general qualification","Female","45","0.162821054221198","0.118029898608949","0.207612209833446"
"Yes","2011","(2a) intermediate vocational","Male","398","0.205978694206765","0.188840307931246","0.223117080482285"
"Yes","2011","(2a) intermediate vocational","Female","717","0.269496301576309","0.252812658655117","0.2861799444975"
"Yes","2011","(2c_gen) general maturity certificate","Male","48","0.197295107348223","0.148258101669966","0.246332113026479"
"Yes","2011","(2c_gen) general maturity certificate","Female","63","0.254968017322653","0.201473618346489","0.308462416298817"
"Yes","2011","(2c_voc) vocational maturity certificate","Male","148","0.194729672130097","0.166003776669882","0.223455567590312"
"Yes","2011","(2c_voc) vocational maturity certificate","Female","264","0.270204765359469","0.242709289276645","0.297700241442292"
"Yes","2011","(3a) lower tertiary education","Male","206","0.251156166284867","0.220721514211814","0.28159081835792"
"Yes","2011","(3a) lower tertiary education","Female","319","0.420356951540361","0.384695532825005","0.456018370255716"
"Yes","2011","(3b) higher tertiary education","Male","490","0.326022367921504","0.301961251778445","0.350083484064564"
"Yes","2011","(3b) higher tertiary education","Female","579","0.444663813019713","0.417225544662691","0.472102081376736"
"No","2011","(0) in school","Male","24","","",""
"No","2011","(0) in school","Female","20","","",""
"No","2011","(1a) inadequately completed","Male","95","0.869755146329583","0.804755907885323","0.934754384773843"
"No","2011","(1a) inadequately completed","Female","51","0.875231127387289","0.790909964357434","0.959552290417145"
"No","2011","(1b) general elementary school","Male","338","0.855100787662118","0.819185729546389","0.891015845777846"
"No","2011","(1b) general elementary school","Female","317","0.821019772026674","0.782012958632303","0.860026585421044"
"No","2011","(1c) basic vocational qualification","Male","1623","0.859754497082046","0.844049712010996","0.875459282153096"
"No","2011","(1c) basic vocational qualification","Female","965","0.808288915215969","0.78593265612595","0.830645174305988"
"No","2011","(2b) intermediate general qualification","Male","145","0.919621380796935","0.877494151138933","0.961748610454937"
"No","2011","(2b) intermediate general qualification","Female","216","0.837178945778803","0.792387790166554","0.881970101391051"
"No","2011","(2a) intermediate vocational","Male","1741","0.794021305793235","0.776882919517715","0.811159692068754"
"No","2011","(2a) intermediate vocational","Female","2000","0.730503698423691","0.7138200555025","0.747187341344883"
"No","2011","(2c_gen) general maturity certificate","Male","205","0.802704892651777","0.753667886973521","0.851741898330034"
"No","2011","(2c_gen) general maturity certificate","Female","192","0.745031982677347","0.691537583701184","0.798526381653511"
"No","2011","(2c_voc) vocational maturity certificate","Male","582","0.805270327869903","0.776544432409688","0.833996223330118"
"No","2011","(2c_voc) vocational maturity certificate","Female","738","0.729795234640531","0.702299758557708","0.757290710723355"
"No","2011","(3a) lower tertiary education","Male","574","0.748843833715133","0.71840918164208","0.779278485788186"
"No","2011","(3a) lower tertiary education","Female","417","0.579643048459639","0.543981629744284","0.615304467174995"
"No","2011","(3b) higher tertiary education","Male","968","0.673977632078496","0.649916515935436","0.698038748221555"
"No","2011","(3b) higher tertiary education","Female","681","0.555336186980287","0.527897918623264","0.582774455337309"
"Yes","2012","(0) in school","Male","","","",""
"Yes","2012","(0) in school","Female","1","","",""
"Yes","2012","(1a) inadequately completed","Male","8","","",""
"Yes","2012","(1a) inadequately completed","Female","8","","",""
"Yes","2012","(1b) general elementary school","Male","35","0.147047054783389","0.111532439756907","0.18256166980987"
"Yes","2012","(1b) general elementary school","Female","66","0.197592264618165","0.158073959484345","0.237110569751986"
"Yes","2012","(1c) basic vocational qualification","Male","248","0.141477883004278","0.125269240988632","0.157686525019925"
"Yes","2012","(1c) basic vocational qualification","Female","215","0.185224513988837","0.162742532234372","0.207706495743303"
"Yes","2012","(2b) intermediate general qualification","Male","19","","",""
"Yes","2012","(2b) intermediate general qualification","Female","38","0.168946575272128","0.11931989760574","0.218573252938516"
"Yes","2012","(2a) intermediate vocational","Male","374","0.194686133021686","0.177554076008551","0.211818190034821"
"Yes","2012","(2a) intermediate vocational","Female","695","0.268830269979839","0.252156592598012","0.285503947361666"
"Yes","2012","(2c_gen) general maturity certificate","Male","50","0.205117769578239","0.155362295644809","0.254873243511669"
"Yes","2012","(2c_gen) general maturity certificate","Female","62","0.277532227163396","0.223103601665279","0.331960852661514"
"Yes","2012","(2c_voc) vocational maturity certificate","Male","146","0.208465017707635","0.179018017951365","0.237912017463905"
"Yes","2012","(2c_voc) vocational maturity certificate","Female","278","0.27936147106379","0.251973443780459","0.306749498347121"
"Yes","2012","(3a) lower tertiary education","Male","195","0.26818388246697","0.236046982355377","0.300320782578563"
"Yes","2012","(3a) lower tertiary education","Female","314","0.441254534850352","0.404985713744278","0.477523355956425"
"Yes","2012","(3b) higher tertiary education","Male","459","0.312302222709685","0.287991843696598","0.336612601722772"
"Yes","2012","(3b) higher tertiary education","Female","593","0.454390482425661","0.426908622001893","0.48187234284943"
"No","2012","(0) in school","Male","34","1","1","1"
"No","2012","(0) in school","Female","26","","",""
"No","2012","(1a) inadequately completed","Male","96","0.911829393104578","0.857335212055242","0.966323574153915"
"No","2012","(1a) inadequately completed","Female","56","0.897161029718847","0.822744028700237","0.971578030737458"
"No","2012","(1b) general elementary school","Male","347","0.852952945216611","0.81743833019013","0.888467560243093"
"No","2012","(1b) general elementary school","Female","324","0.802407735381835","0.762889430248014","0.841926040515655"
"No","2012","(1c) basic vocational qualification","Male","1528","0.858522116995722","0.842313474980075","0.874730759011368"
"No","2012","(1c) basic vocational qualification","Female","932","0.814775486011163","0.792293504256697","0.837257467765628"
"No","2012","(2b) intermediate general qualification","Male","144","0.908276668622764","0.863966512734173","0.952586824511355"
"No","2012","(2b) intermediate general qualification","Female","181","0.831053424727872","0.781426747061484","0.88068010239426"
"No","2012","(2a) intermediate vocational","Male","1678","0.805313866978314","0.788181809965179","0.822445923991449"
"No","2012","(2a) intermediate vocational","Female","2021","0.731169730020161","0.714496052638334","0.747843407401988"
"No","2012","(2c_gen) general maturity certificate","Male","203","0.794882230421761","0.745126756488331","0.844637704355191"
"No","2012","(2c_gen) general maturity certificate","Female","198","0.722467772836604","0.668039147338486","0.776896398334721"
"No","2012","(2c_voc) vocational maturity certificate","Male","585","0.791534982292365","0.762087982536095","0.820981982048634"
"No","2012","(2c_voc) vocational maturity certificate","Female","753","0.72063852893621","0.693250501652879","0.748026556219541"
"No","2012","(3a) lower tertiary education","Male","535","0.73181611753303","0.699679217421437","0.763953017644623"
"No","2012","(3a) lower tertiary education","Female","406","0.558745465149648","0.522476644043575","0.595014286255722"
"No","2012","(3b) higher tertiary education","Male","937","0.687697777290315","0.663387398277228","0.712008156303402"
"No","2012","(3b) higher tertiary education","Female","668","0.545609517574339","0.518127657150571","0.573091377998107"
"Yes","2013","(0) in school","Male","1","","",""
"Yes","2013","(0) in school","Female","6","","",""
"Yes","2013","(1a) inadequately completed","Male","7","","",""
"Yes","2013","(1a) inadequately completed","Female","15","","",""
"Yes","2013","(1b) general elementary school","Male","50","0.119575464236989","0.0939110703652447","0.145239858108733"
"Yes","2013","(1b) general elementary school","Female","82","0.182634457985442","0.151190759960312","0.214078156010571"
"Yes","2013","(1c) basic vocational qualification","Male","232","0.129994256664276","0.114760103730332","0.14522840959822"
"Yes","2013","(1c) basic vocational qualification","Female","239","0.203190633337805","0.180929089187841","0.22545217748777"
"Yes","2013","(2b) intermediate general qualification","Male","28","","",""
"Yes","2013","(2b) intermediate general qualification","Female","64","0.250971625155102","0.201156291555357","0.300786958754847"
"Yes","2013","(2a) intermediate vocational","Male","341","0.184519309772061","0.167172797799609","0.201865821744513"
"Yes","2013","(2a) intermediate vocational","Female","697","0.273406797068746","0.256481694868657","0.290331899268835"
"Yes","2013","(2c_gen) general maturity certificate","Male","56","0.185923654553797","0.147262645772856","0.224584663334738"
"Yes","2013","(2c_gen) general maturity certificate","Female","95","0.258886762167044","0.217389120727285","0.300384403606803"
"Yes","2013","(2c_voc) vocational maturity certificate","Male","160","0.214592866228174","0.186912310970557","0.242273421485792"
"Yes","2013","(2c_voc) vocational maturity certificate","Female","314","0.309423124271026","0.282947144365406","0.335899104176645"
"Yes","2013","(3a) lower tertiary education","Male","176","0.28095804150439","0.247469757506434","0.314446325502345"
"Yes","2013","(3a) lower tertiary education","Female","314","0.453282600029626","0.416003211741898","0.490561988317354"
"Yes","2013","(3b) higher tertiary education","Male","471","0.346552351772502","0.322016338816033","0.371088364728972"
"Yes","2013","(3b) higher tertiary education","Female","676","0.478194751631688","0.452693824318074","0.503695678945302"
"No","2013","(0) in school","Male","36","0.919968359765032","0.832537543429048","1.00739917610102"
"No","2013","(0) in school","Female","53","0.88327227658541","0.801339741508535","0.965204811662286"
"No","2013","(1a) inadequately completed","Male","139","0.923700009936182","0.880637496181102","0.966762523691261"
"No","2013","(1a) inadequately completed","Female","107","0.880673401490725","0.82315004144846","0.93819676153299"
"No","2013","(1b) general elementary school","Male","564","0.880424535763011","0.854760141891267","0.906088929634755"
"No","2013","(1b) general elementary school","Female","498","0.817365542014558","0.785921843989429","0.848809240039688"
"No","2013","(1c) basic vocational qualification","Male","1640","0.870005743335724","0.85477159040178","0.885239896269668"
"No","2013","(1c) basic vocational qualification","Female","1016","0.796809366662195","0.774547822512231","0.819070910812159"
"No","2013","(2b) intermediate general qualification","Male","235","0.891432234794557","0.853834227040186","0.929030242548928"
"No","2013","(2b) intermediate general qualification","Female","227","0.749028374844898","0.699213041245153","0.798843708444643"
"No","2013","(2a) intermediate vocational","Male","1580","0.815480690227939","0.798134178255486","0.832827202200391"
"No","2013","(2a) intermediate vocational","Female","1967","0.726593202931254","0.709668100731165","0.743518305131343"
"No","2013","(2c_gen) general maturity certificate","Male","333","0.814076345446203","0.775415336665262","0.852737354227144"
"No","2013","(2c_gen) general maturity certificate","Female","333","0.741113237832956","0.699615596393197","0.782610879272715"
"No","2013","(2c_voc) vocational maturity certificate","Male","685","0.785407133771826","0.757726578514208","0.813087689029443"
"No","2013","(2c_voc) vocational maturity certificate","Female","857","0.690576875728974","0.664100895823355","0.717052855634594"
"No","2013","(3a) lower tertiary education","Male","516","0.71904195849561","0.685553674497655","0.752530242493566"
"No","2013","(3a) lower tertiary education","Female","371","0.546717399970374","0.509438011682646","0.583996788258102"
"No","2013","(3b) higher tertiary education","Male","974","0.653447648227498","0.628911635271029","0.677983661183967"
"No","2013","(3b) higher tertiary education","Female","798","0.521805248368312","0.496304321054698","0.547306175681926"
"Yes","2014","(0) in school","Male","2","","",""
"Yes","2014","(0) in school","Female","4","","",""
"Yes","2014","(1a) inadequately completed","Male","6","","",""
"Yes","2014","(1a) inadequately completed","Female","12","","",""
"Yes","2014","(1b) general elementary school","Male","32","0.100738916198769","0.074383446232957","0.12709438616458"
"Yes","2014","(1b) general elementary school","Female","80","0.193036936586679","0.157765545405922","0.228308327767435"
"Yes","2014","(1c) basic vocational qualification","Male","212","0.137658206388581","0.120844181805569","0.154472230971592"
"Yes","2014","(1c) basic vocational qualification","Female","228","0.219310437036538","0.195163481743748","0.243457392329328"
"Yes","2014","(2b) intermediate general qualification","Male","26","","",""
"Yes","2014","(2b) intermediate general qualification","Female","42","0.117418754897831","0.0773534609637367","0.157484048831925"
"Yes","2014","(2a) intermediate vocational","Male","309","0.188053797998206","0.169516944726109","0.206590651270303"
"Yes","2014","(2a) intermediate vocational","Female","625","0.271477913699271","0.253512655034679","0.289443172363863"
"Yes","2014","(2c_gen) general maturity certificate","Male","63","0.231663896008061","0.188500077542785","0.274827714473337"
"Yes","2014","(2c_gen) general maturity certificate","Female","90","0.267103206193958","0.223359781888654","0.310846630499262"
"Yes","2014","(2c_voc) vocational maturity certificate","Male","141","0.206049137593428","0.177140915428334","0.234957359758522"
"Yes","2014","(2c_voc) vocational maturity certificate","Female","294","0.29496724287292","0.267370877323917","0.322563608421924"
"Yes","2014","(3a) lower tertiary education","Male","164","0.301885332473139","0.265865624797981","0.337905040148297"
"Yes","2014","(3a) lower tertiary education","Female","294","0.491086609692243","0.452595398836219","0.529577820548267"
"Yes","2014","(3b) higher tertiary education","Male","444","0.354703649392279","0.32854538289063","0.380861915893928"
"Yes","2014","(3b) higher tertiary education","Female","596","0.489800822990023","0.462853725376171","0.516747920603875"
"No","2014","(0) in school","Male","21","","",""
"No","2014","(0) in school","Female","38","0.899910653069167","0.809145933517666","0.990675372620668"
"No","2014","(1a) inadequately completed","Male","102","0.942708843260025","0.89887911285745","0.9865385736626"
"No","2014","(1a) inadequately completed","Female","72","0.879993073419877","0.810498445887552","0.949487700952202"
"No","2014","(1b) general elementary school","Male","469","0.899261083801231","0.87290561383542","0.925616553767043"
"No","2014","(1b) general elementary school","Female","401","0.806963063413321","0.771691672232565","0.842234454594078"
"No","2014","(1c) basic vocational qualification","Male","1401","0.862341793611419","0.845527769028408","0.879155818194431"
"No","2014","(1c) basic vocational qualification","Female","900","0.780689562963462","0.756542607670672","0.804836518256252"
"No","2014","(2b) intermediate general qualification","Male","194","0.892825380929706","0.851949606979301","0.93370115488011"
"No","2014","(2b) intermediate general qualification","Female","206","0.882581245102169","0.842515951168075","0.922646539036263"
"No","2014","(2a) intermediate vocational","Male","1398","0.811946202001794","0.793409348729697","0.830483055273891"
"No","2014","(2a) intermediate vocational","Female","1729","0.728522086300729","0.710556827636137","0.746487344965321"
"No","2014","(2c_gen) general maturity certificate","Male","304","0.768336103991939","0.725172285526663","0.811499922457215"
"No","2014","(2c_gen) general maturity certificate","Female","303","0.732896793806042","0.689153369500738","0.776640218111346"
"No","2014","(2c_voc) vocational maturity certificate","Male","611","0.793950862406572","0.765042640241478","0.822859084571666"
"No","2014","(2c_voc) vocational maturity certificate","Female","755","0.70503275712708","0.677436391578076","0.732629122676083"
"No","2014","(3a) lower tertiary education","Male","460","0.698114667526861","0.662094959851703","0.73413437520202"
"No","2014","(3a) lower tertiary education","Female","354","0.508913390307757","0.470422179451733","0.547404601163781"
"No","2014","(3b) higher tertiary education","Male","841","0.645296350607721","0.619138084106072","0.67145461710937"
"No","2014","(3b) higher tertiary education","Female","726","0.510199177009977","0.483252079396125","0.537146274623829"
"Yes","2015","(0) in school","Male","5","","",""
"Yes","2015","(0) in school","Female","4","","",""
"Yes","2015","(1a) inadequately completed","Male","10","","",""
"Yes","2015","(1a) inadequately completed","Female","14","","",""
"Yes","2015","(1b) general elementary school","Male","26","","",""
"Yes","2015","(1b) general elementary school","Female","62","0.193233973428072","0.155871554316233","0.230596392539912"
"Yes","2015","(1c) basic vocational qualification","Male","206","0.143718268098675","0.12627664446826","0.16115989172909"
"Yes","2015","(1c) basic vocational qualification","Female","216","0.225126839512167","0.199767194031943","0.25048648499239"
"Yes","2015","(2b) intermediate general qualification","Male","29","","",""
"Yes","2015","(2b) intermediate general qualification","Female","39","0.134751230746288","0.090331898270331","0.179170563222245"
"Yes","2015","(2a) intermediate vocational","Male","277","0.168829248802443","0.150502748316258","0.187155749288628"
