"pgoeffd","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","1989","lower secondary degree","Couple + C. LE 16 ","107","0.18090861262233","0.150583769156827","0.211233456087833"
"Yes","1989","lower secondary degree","Couple + C. GT 16 ","123","0.20125013494443","0.170913994941375","0.231586274947486"
"Yes","1989","lower secondary degree","Couple + C. LE and GT 16","38","0.180027033095953","0.134943845116815","0.225110221075092"
"Yes","1989","secondary school degree","1-pers.-HH","35","0.307704997352061","0.22184329897564","0.393566695728482"
"Yes","1989","secondary school degree","(Married) couple without C. ","89","0.313738552608335","0.259772871058533","0.367704234158137"
"Yes","1989","secondary school degree","Single parent ","16","","",""
"Yes","1989","secondary school degree","Couple + C. LE 16 ","79","0.302093212921596","0.245846479775645","0.358339946067546"
"Yes","1989","secondary school degree","Couple + C. GT 16 ","87","0.31085470359774","0.257399994939541","0.364309412255939"
"Yes","1989","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Yes","1989","college entrance qualification","1-pers.-HH","62","0.475870447895144","0.393437235199404","0.558303660590883"
"Yes","1989","college entrance qualification","(Married) couple without C. ","62","0.280828099189819","0.22033347320401","0.341322725175628"
"Yes","1989","college entrance qualification","Single parent ","17","","",""
"Yes","1989","college entrance qualification","Couple + C. LE 16 ","81","0.416032489920446","0.347550003601963","0.484514976238928"
"Yes","1989","college entrance qualification","Couple + C. GT 16 ","55","0.386640827695335","0.307102192803925","0.466179462586746"
"Yes","1989","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Yes","1989","Other degree","1-pers.-HH","4","","",""
"Yes","1989","Other degree","(Married) couple without C. ","13","","",""
"Yes","1989","Other degree","Single parent ","2","","",""
"Yes","1989","Other degree","Couple + C. LE 16 ","18","","",""
"Yes","1989","Other degree","Couple + C. GT 16 ","15","","",""
"Yes","1989","Other degree","Couple + C. LE and GT 16","14","","",""
"Yes","1989","no degree/no degree yet","1-pers.-HH","3","","",""
"Yes","1989","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Yes","1989","no degree/no degree yet","Single parent ","3","","",""
"Yes","1989","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Yes","1989","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Yes","1989","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"No","1989","lower secondary degree","1-pers.-HH","140","0.758990615012641","0.697853583688242","0.820127646337041"
"No","1989","lower secondary degree","(Married) couple without C. ","462","0.775420088965329","0.741603941025155","0.809236236905503"
"No","1989","lower secondary degree","Single parent ","123","0.86732851290698","0.811923704752355","0.922733321061605"
"No","1989","lower secondary degree","Couple + C. LE 16 ","512","0.81909138737767","0.788766543912167","0.849416230843173"
"No","1989","lower secondary degree","Couple + C. GT 16 ","548","0.79874986505557","0.768413725052514","0.829086005058626"
"No","1989","lower secondary degree","Couple + C. LE and GT 16","241","0.819972966904047","0.774889778924908","0.865056154883185"
"No","1989","secondary school degree","1-pers.-HH","76","0.692295002647939","0.606433304271518","0.77815670102436"
"No","1989","secondary school degree","(Married) couple without C. ","195","0.686261447391665","0.632295765841864","0.740227128941467"
"No","1989","secondary school degree","Single parent ","45","0.677309191273193","0.559989758155045","0.794628624391341"
"No","1989","secondary school degree","Couple + C. LE 16 ","177","0.697906787078404","0.641660053932454","0.754153520224355"
"No","1989","secondary school degree","Couple + C. GT 16 ","201","0.68914529640226","0.635690587744061","0.742600005060459"
"No","1989","secondary school degree","Couple + C. LE and GT 16","90","0.839969074574506","0.770500272662916","0.909437876486096"
"No","1989","college entrance qualification","1-pers.-HH","79","0.524129552104856","0.441696339409117","0.606562764800596"
"No","1989","college entrance qualification","(Married) couple without C. ","150","0.719171900810181","0.658677274824371","0.77966652679599"
"No","1989","college entrance qualification","Single parent ","18","","",""
"No","1989","college entrance qualification","Couple + C. LE 16 ","118","0.583967510079554","0.515485023761072","0.652449996398037"
"No","1989","college entrance qualification","Couple + C. GT 16 ","89","0.613359172304665","0.533820537413254","0.692897807196075"
"No","1989","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"No","1989","Other degree","1-pers.-HH","47","0.888091359554084","0.801569940225848","0.974612778882321"
"No","1989","Other degree","(Married) couple without C. ","92","0.897229540833546","0.839147833787734","0.955311247879357"
"No","1989","Other degree","Single parent ","16","","",""
"No","1989","Other degree","Couple + C. LE 16 ","237","0.918944670866216","0.885447088058524","0.952442253673908"
"No","1989","Other degree","Couple + C. GT 16 ","119","0.867711360958036","0.810346676640777","0.925076045275296"
"No","1989","Other degree","Couple + C. LE and GT 16","114","0.875838770068919","0.818710878976735","0.932966661161103"
"No","1989","no degree/no degree yet","1-pers.-HH","28","","",""
"No","1989","no degree/no degree yet","(Married) couple without C. ","43","0.926279586935456","0.852354405521667","1.00020476834924"
"No","1989","no degree/no degree yet","Single parent ","19","","",""
"No","1989","no degree/no degree yet","Couple + C. LE 16 ","105","0.938104855807992","0.894627705684142","0.981582005931842"
"No","1989","no degree/no degree yet","Couple + C. GT 16 ","67","0.833685209783759","0.749969342760468","0.91740107680705"
"No","1989","no degree/no degree yet","Couple + C. LE and GT 16","50","0.872084673084647","0.788269278681894","0.955900067487399"
"Yes","1990","lower secondary degree","1-pers.-HH","60","0.234689102101306","0.180504040628429","0.288874163574182"
"Yes","1990","lower secondary degree","(Married) couple without C. ","227","0.23823827479642","0.211134465908903","0.265342083683938"
"Yes","1990","lower secondary degree","Single parent ","36","0.179081186441419","0.123529450851187","0.234632922031651"
"Yes","1990","lower secondary degree","Couple + C. LE 16 ","154","0.18738843973537","0.160904782314682","0.213872097156058"
"Yes","1990","lower secondary degree","Couple + C. GT 16 ","194","0.2340153512354","0.20615295346993","0.261877749000869"
"Yes","1990","lower secondary degree","Couple + C. LE and GT 16","63","0.230801420861486","0.183592306465834","0.278010535257138"
"Yes","1990","secondary school degree","1-pers.-HH","51","0.285211728904345","0.217338887651248","0.353084570157442"
"Yes","1990","secondary school degree","(Married) couple without C. ","150","0.335353552726306","0.292209993057339","0.378497112395273"
"Yes","1990","secondary school degree","Single parent ","51","0.385731079524241","0.305949678277865","0.465512480770617"
"Yes","1990","secondary school degree","Couple + C. LE 16 ","408","0.340267194595512","0.312666566969081","0.367867822221943"
"Yes","1990","secondary school degree","Couple + C. GT 16 ","162","0.288029171128162","0.250388268217934","0.325670074038391"
"Yes","1990","secondary school degree","Couple + C. LE and GT 16","69","0.274187919267871","0.219109169353447","0.329266669182295"
"Yes","1990","college entrance qualification","1-pers.-HH","56","0.407939311385712","0.327107034715971","0.488771588055454"
"Yes","1990","college entrance qualification","(Married) couple without C. ","112","0.382264491218422","0.324726317682214","0.43980266475463"
"Yes","1990","college entrance qualification","Single parent ","25","","",""
"Yes","1990","college entrance qualification","Couple + C. LE 16 ","175","0.402900813685051","0.356269683880025","0.449531943490078"
"Yes","1990","college entrance qualification","Couple + C. GT 16 ","87","0.391763075642166","0.324777522449182","0.45874862883515"
"Yes","1990","college entrance qualification","Couple + C. LE and GT 16","29","","",""
"Yes","1990","Other degree","1-pers.-HH","6","","",""
"Yes","1990","Other degree","(Married) couple without C. ","11","","",""
"Yes","1990","Other degree","Single parent ","4","","",""
"Yes","1990","Other degree","Couple + C. LE 16 ","19","","",""
"Yes","1990","Other degree","Couple + C. GT 16 ","19","","",""
"Yes","1990","Other degree","Couple + C. LE and GT 16","10","","",""
"Yes","1990","no degree/no degree yet","1-pers.-HH","4","","",""
"Yes","1990","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Yes","1990","no degree/no degree yet","Single parent ","1","","",""
"Yes","1990","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Yes","1990","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"Yes","1990","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"No","1990","lower secondary degree","1-pers.-HH","175","0.765310897898694","0.711125836425818","0.819495959371571"
"No","1990","lower secondary degree","(Married) couple without C. ","722","0.76176172520358","0.734657916316062","0.788865534091097"
"No","1990","lower secondary degree","Single parent ","147","0.820918813558581","0.765367077968349","0.876470549148813"
"No","1990","lower secondary degree","Couple + C. LE 16 ","680","0.81261156026463","0.786127902843942","0.839095217685318"
"No","1990","lower secondary degree","Couple + C. GT 16 ","693","0.7659846487646","0.738122250999131","0.79384704653007"
"No","1990","lower secondary degree","Couple + C. LE and GT 16","243","0.769198579138514","0.721989464742862","0.816407693534166"
"No","1990","secondary school degree","1-pers.-HH","119","0.714788271095655","0.646915429842558","0.782661112348752"
"No","1990","secondary school degree","(Married) couple without C. ","310","0.664646447273694","0.621502887604727","0.707790006942661"
"No","1990","secondary school degree","Single parent ","92","0.614268920475759","0.534487519229383","0.694050321722135"
"No","1990","secondary school degree","Couple + C. LE 16 ","724","0.659732805404488","0.632132177778057","0.687333433030919"
"No","1990","secondary school degree","Couple + C. GT 16 ","394","0.711970828871838","0.674329925961609","0.749611731782066"
"No","1990","secondary school degree","Couple + C. LE and GT 16","183","0.725812080732129","0.670733330817705","0.780890830646553"
"No","1990","college entrance qualification","1-pers.-HH","86","0.592060688614288","0.511228411944546","0.672892965284029"
"No","1990","college entrance qualification","(Married) couple without C. ","162","0.617735508781578","0.560197335245371","0.675273682317786"
"No","1990","college entrance qualification","Single parent ","31","0.513602734211067","0.382695603605464","0.644509864816669"
"No","1990","college entrance qualification","Couple + C. LE 16 ","250","0.597099186314949","0.550468056509922","0.643730316119975"
"No","1990","college entrance qualification","Couple + C. GT 16 ","117","0.608236924357834","0.54125137116485","0.675222477550818"
"No","1990","college entrance qualification","Couple + C. LE and GT 16","36","0.536174564356047","0.414941300604291","0.657407828107804"
"No","1990","Other degree","1-pers.-HH","38","0.846721774872654","0.740275039026128","0.95316851071918"
"No","1990","Other degree","(Married) couple without C. ","108","0.909626011530429","0.858111715367489","0.961140307693369"
"No","1990","Other degree","Single parent ","21","","",""
"No","1990","Other degree","Couple + C. LE 16 ","219","0.920858090153844","0.886560845638933","0.955155334668755"
"No","1990","Other degree","Couple + C. GT 16 ","120","0.838416297891784","0.777227865927684","0.899604729855885"
"No","1990","Other degree","Couple + C. LE and GT 16","106","0.922009535849862","0.87321091419476","0.970808157504965"
"No","1990","no degree/no degree yet","1-pers.-HH","23","","",""
"No","1990","no degree/no degree yet","(Married) couple without C. ","41","0.849915505932666","0.746704748725622","0.953126263139709"
"No","1990","no degree/no degree yet","Single parent ","11","","",""
"No","1990","no degree/no degree yet","Couple + C. LE 16 ","94","0.963969510017464","0.927258424487001","1.00068059554793"
