"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1990","North Rhine-Westphalia","Female","389","0.660245088714108","0.620912189907577","0.699577987520639","2"
"No","1990","North Rhine-Westphalia","Male","721","0.774788038079217","0.747602894694381","0.801973181464053","2"
"No","1990","Hesse","Female","174","0.719306036952234","0.661856365595236","0.776755708309232","2"
"No","1990","Hesse","Male","285","0.741068634845801","0.695692434731208","0.786444834960394","2"
"No","1990","Rhineland-Palatinate,Saarland","Male","193","0.834608447357752","0.786382727650194","0.882834167065311","2"
"No","1990","Rhineland-Palatinate,Saarland","Female","103","0.735880355481986","0.66095544593539","0.810805265028583","2"
"No","1990","Berlin","Female","108","0.577342521225452","0.507469659941825","0.647215382509079","2"
"No","1990","Brandenburg","Male","218","0.724436867736018","0.673537420744001","0.775336314728035","2"
"No","1990","Berlin","Male","132","0.545559301157808","0.480786190490529","0.610332411825087","2"
"No","1990","Brandenburg","Female","146","0.555997317049631","0.495014547236015","0.616980086863248","2"
"No","1990","Baden-Württemberg","Male","603","0.826571900579","0.79828053420158","0.85486326695642","2"
"No","1990","Baden-Württemberg","Female","369","0.728308890694313","0.688679177483749","0.767938603904878","2"
"No","1990","Mecklenburg-Western Pomerania","Male","159","0.764505642479522","0.706842670286273","0.822168614672772","2"
"No","1990","Mecklenburg-Western Pomerania","Female","103","0.561411527052298","0.488718819538501","0.634104234566096","2"
"No","1990","Saxony","Male","412","0.768763205615874","0.733069596710292","0.804456814521456","2"
"No","1990","Saxony","Female","292","0.620940971597141","0.577539340292641","0.66434260290164","2"
"No","1990","Saxony-Anhalt","Male","237","0.734746625477362","0.686301285459678","0.783191965495045","2"
"No","1990","Saxony-Anhalt","Female","154","0.53725404205979","0.479768274779174","0.594739809340407","2"
"No","1990","Thuringia","Male","227","0.788508176594451","0.740846048640546","0.836170304548357","2"
"No","1990","Thuringia","Female","162","0.62968871558413","0.5718755004154","0.68750193075286","2"
"Yes","1990","Hesse","Male","73","0.258931365154199","0.213555165039606","0.304307565268792","1"
"Yes","1990","Hesse","Female","61","0.280693963047766","0.223244291690768","0.338143634404764","1"
"Yes","1990","Rhineland-Palatinate,Saarland","Male","35","0.165391552642248","0.117165832934689","0.213617272349806","1"
"Yes","1990","Rhineland-Palatinate,Saarland","Female","30","0.264119644518014","0.189194734971417","0.33904455406461","1"
"Yes","1990","Baden-Württemberg","Male","85","0.173428099421","0.14513673304358","0.20171946579842","1"
"Yes","1990","Baden-Württemberg","Female","115","0.271691109305686","0.232061396095122","0.311320822516251","1"
"Yes","1990","Bavaria","Male","105","0.214626647492598","0.18115600310692","0.248097291878276","1"
"Yes","1990","Bavaria","Female","91","0.243112235325599","0.202136553038049","0.284087917613149","1"
"Yes","1990","Berlin","Male","95","0.454440698842192","0.389667588174913","0.519213809509471","1"
"Yes","1990","Berlin","Female","84","0.422657478774548","0.352784617490921","0.492530340058175","1"
"Yes","1990","Brandenburg","Male","78","0.275563132263982","0.224663685271965","0.326462579255999","1"
"Yes","1990","Schleswig-Holstein","Male","31","0.337132605404063","0.243538443387535","0.430726767420592","1"
"Yes","1990","Schleswig-Holstein","Female","15","","","","1"
"Yes","1990","Brandenburg","Female","109","0.444002682950369","0.383019913136752","0.504985452763985","1"
"Yes","1990","Mecklenburg-Western Pomerania","Male","49","0.235494357520477","0.177831385327228","0.293157329713727","1"
"Yes","1990","Mecklenburg-Western Pomerania","Female","76","0.438588472947702","0.365895765433904","0.511281180461499","1"
"Yes","1990","Hamburg","Male","7","","","","1"
"Yes","1990","Hamburg","Female","10","","","","1"
"Yes","1990","Lower Saxony","Male","79","0.26840628517899","0.220080585191749","0.316731985166231","1"
"Yes","1990","Lower Saxony","Female","58","0.300434267723193","0.240128256917593","0.360740278528793","1"
"Yes","1990","Bremen","Male","2","","","","1"
"Yes","1990","Bremen","Female","4","","","","1"
"Yes","1990","North Rhine-Westphalia","Male","186","0.225211961920783","0.198026818535947","0.252397105305619","1"
"Yes","1990","North Rhine-Westphalia","Female","168","0.339754911285892","0.300422012479361","0.379087810092423","1"
"Yes","1990","Saxony","Male","124","0.231236794384126","0.195543185478544","0.266930403289708","1"
"Yes","1990","Saxony","Female","188","0.379059028402859","0.33565739709836","0.422460659707359","1"
"Yes","1990","Saxony-Anhalt","Male","82","0.265253374522638","0.216808034504955","0.313698714540322","1"
"Yes","1990","Saxony-Anhalt","Female","135","0.46274595794021","0.405260190659593","0.520231725220826","1"
"Yes","1990","Thuringia","Male","55","0.211491823405549","0.163829695451643","0.259153951359454","1"
"Yes","1990","Thuringia","Female","106","0.37031128441587","0.31249806924714","0.4281244995846","1"
"No","1991","Schleswig-Holstein","Male","75","0.707887770432805","0.621320797206459","0.794454743659152","2"
"No","1991","Schleswig-Holstein","Female","56","0.7397826594646","0.641783371771259","0.837781947157942","2"
"No","1991","Hamburg","Male","45","0.883436037714499","0.796216029002637","0.97065604642636","2"
"No","1991","Hamburg","Female","33","0.742841765881464","0.615141968429692","0.870541563333237","2"
"No","1991","Lower Saxony","Male","260","0.745814117311864","0.699396723347385","0.792231511276343","2"
"No","1991","Lower Saxony","Female","173","0.715303479125893","0.657483702310593","0.773123255941192","2"
"No","1991","Bavaria","Female","324","0.739511314225348","0.697436055623441","0.781586572827254","2"
"No","1991","Bavaria","Male","498","0.772789869860703","0.739753036789464","0.805826702931942","2"
"No","1991","Bremen","Female","14","","","","2"
"No","1991","Bremen","Male","20","","","","2"
"No","1991","North Rhine-Westphalia","Male","731","0.787005943565282","0.760390181965134","0.813621705165429","2"
"No","1991","Hesse","Male","291","0.730267639706921","0.684798671125525","0.775736608288317","2"
"No","1991","North Rhine-Westphalia","Female","435","0.689273451953114","0.652365956267508","0.72618094763872","2"
"No","1991","Hesse","Female","183","0.704687624712722","0.647912068655167","0.761463180770277","2"
"No","1991","Rhineland-Palatinate,Saarland","Male","192","0.795107050057087","0.742944299623934","0.847269800490241","2"
"No","1991","Rhineland-Palatinate,Saarland","Female","113","0.679454418921947","0.606220739820106","0.752688098023787","2"
"No","1991","Berlin","Female","114","0.617829865844116","0.548184839137357","0.687474892550876","2"
"No","1991","Berlin","Male","135","0.610027278140287","0.544525961189145","0.675528595091429","2"
"No","1991","Brandenburg","Male","189","0.777564696844524","0.725488989926937","0.829640403762111","2"
"No","1991","Brandenburg","Female","112","0.539786691377948","0.472052633163583","0.607520749592312","2"
"No","1991","Baden-Württemberg","Male","612","0.820903416163886","0.792699552986986","0.849107279340786","2"
"No","1991","Baden-Württemberg","Female","374","0.718105112440276","0.678589289687273","0.757620935193279","2"
"No","1991","Mecklenburg-Western Pomerania","Male","140","0.773613098255319","0.712813606043126","0.834412590467513","2"
"No","1991","Mecklenburg-Western Pomerania","Female","71","0.505108335001555","0.422289062659676","0.587927607343434","2"
"No","1991","Saxony","Male","345","0.772608951989217","0.733621652380303","0.811596251598131","2"
"No","1991","Saxony","Female","231","0.627032175165126","0.578789094166773","0.675275256163479","2"
"No","1991","Saxony-Anhalt","Male","236","0.775733261816368","0.727892806393472","0.823573717239264","2"
"No","1991","Saxony-Anhalt","Female","145","0.560905023496558","0.500812375124715","0.620997671868401","2"
"No","1991","Thuringia","Male","207","0.754718641190916","0.701910265307451","0.807527017074382","2"
"No","1991","Thuringia","Female","132","0.615142682122772","0.550255484085206","0.680029880160338","2"
"Yes","1991","Schleswig-Holstein","Male","31","0.292112229567195","0.205545256340848","0.378679202793541","1"
"Yes","1991","Schleswig-Holstein","Female","21","","","","1"
"Yes","1991","Hamburg","Male","7","","","","1"
"Yes","1991","Hamburg","Female","12","","","","1"
"Yes","1991","Hesse","Male","75","0.269732360293079","0.224263391711683","0.315201328874475","1"
"Yes","1991","Hesse","Female","65","0.295312375287278","0.238536819229723","0.352087931344833","1"
"Yes","1991","Rhineland-Palatinate,Saarland","Male","38","0.204892949942913","0.152730199509759","0.257055700376066","1"
"Yes","1991","Rhineland-Palatinate,Saarland","Female","43","0.320545581078053","0.247311901976213","0.393779260179893","1"
"Yes","1991","Baden-Württemberg","Male","98","0.179096583836114","0.150892720659215","0.207300447013014","1"
"Yes","1991","Baden-Württemberg","Female","124","0.281894887559724","0.242379064806721","0.321410710312727","1"
"Yes","1991","Bavaria","Male","120","0.227210130139297","0.194173297068058","0.260246963210536","1"
"Yes","1991","Bavaria","Female","94","0.260488685774652","0.218413427172746","0.302563944376559","1"
"Yes","1991","Berlin","Male","78","0.389972721859713","0.324471404908571","0.455474038810855","1"
"Yes","1991","Berlin","Female","73","0.382170134155884","0.312525107449124","0.451815160862643","1"
"Yes","1991","Brandenburg","Male","56","0.222435303155476","0.170359596237889","0.274511010073063","1"
"Yes","1991","Brandenburg","Female","96","0.460213308622052","0.392479250407688","0.527947366836417","1"
"Yes","1991","Mecklenburg-Western Pomerania","Male","42","0.226386901744681","0.165587409532487","0.287186393956875","1"
"Yes","1991","Mecklenburg-Western Pomerania","Female","69","0.494891664998445","0.412072392656566","0.577710937340324","1"
"Yes","1991","Saxony","Male","99","0.227391048010783","0.188403748401869","0.266378347619697","1"
"Yes","1991","Saxony","Female","155","0.372967824834874","0.324724743836521","0.421210905833227","1"
"Yes","1991","Lower Saxony","Male","78","0.254185882688136","0.207768488723657","0.300603276652615","1"
"Yes","1991","Lower Saxony","Female","61","0.284696520874108","0.226876744058808","0.342516297689407","1"
"Yes","1991","Bremen","Male","5","","","","1"
"Yes","1991","Bremen","Female","5","","","","1"
"Yes","1991","North Rhine-Westphalia","Male","178","0.212994056434718","0.186378294834571","0.239609818034866","1"
"Yes","1991","North Rhine-Westphalia","Female","169","0.310726548046886","0.27381905236128","0.347634043732492","1"
"Yes","1991","Saxony-Anhalt","Male","56","0.224266738183632","0.176426282760736","0.272107193606528","1"
"Yes","1991","Saxony-Anhalt","Female","117","0.439094976503442","0.379002328131599","0.499187624875285","1"
"Yes","1991","Thuringia","Male","48","0.245281358809084","0.192472982925618","0.298089734692549","1"
"Yes","1991","Thuringia","Female","84","0.384857317877228","0.319970119839662","0.449744515914794","1"
"No","1992","Schleswig-Holstein","Female","48","0.691075003167048","0.58205337508523","0.800096631248866","2"
"No","1992","Schleswig-Holstein","Male","68","0.702903136975006","0.610027160979618","0.795779112970393","2"
"No","1992","Hamburg","Male","41","0.897900799232973","0.811339351305409","0.984462247160537","2"
"No","1992","Hamburg","Female","29","","","","2"
"No","1992","Lower Saxony","Male","256","0.73288330207879","0.685714193048046","0.780052411109534","2"
"No","1992","Lower Saxony","Female","151","0.70207921161139","0.640223201280912","0.763935221941868","2"
"No","1992","Bremen","Male","18","","","","2"
"No","1992","Bavaria","Male","486","0.759811940774423","0.725799285093569","0.793824596455277","2"
"No","1992","Bremen","Female","10","","","","2"
"No","1992","Bavaria","Female","324","0.730679941037944","0.688505283092476","0.772854598983411","2"
"No","1992","North Rhine-Westphalia","Male","715","0.780578908583516","0.753435151925668","0.807722665241364","2"
"No","1992","North Rhine-Westphalia","Female","410","0.663837108408608","0.625654545474941","0.702019671342274","2"
"No","1992","Hesse","Male","265","0.754657841172004","0.708649180818681","0.800666501525327","2"
"No","1992","Hesse","Female","164","0.643544046162225","0.582695292472723","0.704392799851727","2"
"No","1992","Rhineland-Palatinate,Saarland","Male","182","0.797059545216675","0.74391405115544","0.850205039277911","2"
"No","1992","Rhineland-Palatinate,Saarland","Female","99","0.687762006404557","0.610724422273915","0.764799590535199","2"
"No","1992","Berlin","Male","131","0.64714420583918","0.579727334088244","0.714561077590116","2"
"No","1992","Berlin","Female","107","0.598800370282904","0.52739512826698","0.670205612298829","2"
"No","1992","Brandenburg","Male","172","0.731356387174531","0.67419603576675","0.788516738582313","2"
"No","1992","Brandenburg","Female","87","0.501127499764581","0.427048012659868","0.575206986869294","2"
"No","1992","Baden-Württemberg","Male","580","0.837010834076654","0.808895954011926","0.865125714141383","2"
"No","1992","Baden-Württemberg","Female","347","0.688417831642199","0.646547006915846","0.730288656368553","2"
"No","1992","Mecklenburg-Western Pomerania","Male","103","0.726279852189189","0.653707788825905","0.798851915552474","2"
"No","1992","Mecklenburg-Western Pomerania","Female","44","0.434262173340012","0.341635651150764","0.52688869552926","2"
"No","1992","Saxony","Male","281","0.7572742160376","0.713706864260412","0.800841567814788","2"
"No","1992","Saxony","Female","164","0.539941747304147","0.484460385712735","0.59542310889556","2"
"No","1992","Saxony-Anhalt","Male","194","0.734856147322156","0.680889743799668","0.788822550844644","2"
"No","1992","Saxony-Anhalt","Female","112","0.505542217517147","0.439921801033963","0.57116263400033","2"
"No","1992","Thuringia","Male","173","0.698285523774462","0.638836470448159","0.757734577100765","2"
"No","1992","Thuringia","Female","108","0.589426814543752","0.518152543902505","0.660701085184999","2"
"Yes","1992","Schleswig-Holstein","Male","25","","","","1"
"Yes","1992","Schleswig-Holstein","Female","21","","","","1"
"Yes","1992","Hamburg","Male","6","","","","1"
"Yes","1992","Hamburg","Female","10","","","","1"
"Yes","1992","Hesse","Male","71","0.245342158827996","0.199333498474673","0.291350819181319","1"
"Yes","1992","Hesse","Female","74","0.356455953837775","0.295607200148273","0.417304707527277","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Male","38","0.202940454783324","0.149794960722089","0.25608594884456","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Female","40","0.312237993595443","0.235200409464801","0.389275577726085","1"
"Yes","1992","Baden-Württemberg","Male","83","0.162989165923346","0.134874285858618","0.191104045988074","1"
