"pgoeffd","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes","2008","Mecklenburg-Western Pomerania","Part Time","19","","","","1"
"Yes","2008","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Yes","2008","Saxony","Full Time","121","0.176585565629074","0.145059718044896","0.208111413213251","1"
"Yes","2008","Saxony","Part Time","43","0.190909176664412","0.134878066292793","0.246940287036031","1"
"Yes","2008","Saxony","Not Working","2","","","","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Not Working","3","","","","1"
"Yes","2008","Baden-Württemberg","Full Time","159","0.177712994752163","0.152527658011925","0.2028983314924","1"
"Yes","2008","Baden-Württemberg","Part Time","112","0.232130207951123","0.191461765285757","0.272798650616488","1"
"Yes","2008","Bavaria","Full Time","248","0.201496252370211","0.177164700587626","0.225827804152797","1"
"Yes","2008","Bavaria","Part Time","113","0.205728820440718","0.170542319485312","0.240915321396123","1"
"Yes","2008","Saxony-Anhalt","Full Time","69","0.22350157638897","0.176976904683645","0.270026248094296","1"
"Yes","2008","Saxony-Anhalt","Part Time","36","0.300217694834516","0.214562961027428","0.385872428641604","1"
"Yes","2008","Saxony-Anhalt","Not Working","","","","","1"
"Yes","2008","Thuringia","Full Time","69","0.238528919200587","0.190855518727371","0.286202319673802","1"
"Yes","2008","Thuringia","Part Time","30","0.248310729600895","0.166065242518004","0.330556216683786","1"
"Yes","2008","Thuringia","Not Working","2","","","","1"
"No","2009","Schleswig-Holstein","Full Time","117","0.783039722487151","0.719569123850946","0.846510321123355","2"
"No","2009","Schleswig-Holstein","Part Time","75","0.837172368095651","0.765167990578634","0.909176745612668","2"
"No","2009","Schleswig-Holstein","Not Working","4","","","","2"
"No","2009","Berlin","Part Time","102","0.808283160551546","0.741381920700665","0.875184400402426","2"
"No","2009","Berlin","Not Working","5","","","","2"
"No","2009","Hamburg","Full Time","81","0.822405189518199","0.748955582252075","0.895854796784322","2"
"No","2009","Hamburg","Part Time","35","0.782316309050023","0.661744445754592","0.902888172345454","2"
"No","2009","Hamburg","Not Working","3","","","","2"
"No","2009","Lower Saxony","Full Time","407","0.691608599772101","0.653761605150124","0.729455594394078","2"
"No","2009","Lower Saxony","Part Time","262","0.777881703164052","0.73408322837257","0.821680177955533","2"
"No","2009","Bavaria","Part Time","392","0.783391114267427","0.748187871251201","0.818594357283653","2"
"No","2009","Bavaria","Not Working","20","","","","2"
"No","2009","Berlin","Full Time","168","0.632602183522187","0.573546495019882","0.691657872024491","2"
"No","2009","Brandenburg","Full Time","198","0.682871126002194","0.628266019685397","0.737476232318991","2"
"No","2009","Brandenburg","Part Time","85","0.758815169707766","0.679586552488177","0.838043786927355","2"
"No","2009","Brandenburg","Not Working","3","","","","2"
"No","2009","Mecklenburg-Western Pomerania","Full Time","133","0.776251311775091","0.715198875638778","0.837303747911404","2"
"No","2009","Mecklenburg-Western Pomerania","Part Time","47","0.687031906684794","0.575999647875665","0.798064165493923","2"
"No","2009","Lower Saxony","Not Working","7","","","","2"
"No","2009","Bremen","Full Time","23","","","","2"
"No","2009","Bremen","Part Time","17","","","","2"
"No","2009","Bremen","Not Working","","","","","2"
"No","2009","North Rhine-Westphalia","Full Time","956","0.766876153051318","0.74402326028967","0.789729045812966","2"
"No","2009","North Rhine-Westphalia","Part Time","564","0.813447764507333","0.785111353412751","0.841784175601914","2"
"No","2009","North Rhine-Westphalia","Not Working","20","","","","2"
"No","2009","Hesse","Full Time","365","0.801082791408842","0.765334506246921","0.836831076570763","2"
"No","2009","Hesse","Part Time","187","0.737925189201042","0.68447118725134","0.791379191150745","2"
"No","2009","Hesse","Not Working","12","","","","2"
"No","2009","Rhineland-Palatinate,Saarland","Full Time","258","0.733727380334946","0.688505806040799","0.778948954629093","2"
"No","2009","Rhineland-Palatinate,Saarland","Part Time","150","0.886149264184272","0.841568023887557","0.930730504480987","2"
"No","2009","Rhineland-Palatinate,Saarland","Not Working","6","","","","2"
"No","2009","Baden-Württemberg","Full Time","689","0.822595379559666","0.79679253171013","0.848398227409202","2"
"No","2009","Baden-Württemberg","Part Time","290","0.769830482326979","0.728266089981832","0.811394874672126","2"
"No","2009","Baden-Württemberg","Not Working","8","","","","2"
"No","2009","Bavaria","Full Time","763","0.785254608344488","0.759815714350202","0.810693502338774","2"
"No","2009","Mecklenburg-Western Pomerania","Not Working","3","","","","2"
"No","2009","Saxony","Full Time","424","0.802210272311268","0.76882919077774","0.835591353844795","2"
"No","2009","Saxony","Part Time","152","0.799969696827744","0.744530394306134","0.855408999349355","2"
"No","2009","Saxony","Not Working","11","","","","2"
"No","2009","Saxony-Anhalt","Full Time","241","0.766291008685715","0.718875331971664","0.813706685399767","2"
"No","2009","Saxony-Anhalt","Part Time","71","0.81637233609103","0.740486401800161","0.8922582703819","2"
"No","2009","Saxony-Anhalt","Not Working","3","","","","2"
"No","2009","Thuringia","Full Time","220","0.725474083283145","0.67437455309106","0.776573613475229","2"
"No","2009","Thuringia","Part Time","88","0.675776422731168","0.592373893662936","0.759178951799399","2"
"No","2009","Thuringia","Not Working","7","","","","2"
"Yes","2009","Schleswig-Holstein","Full Time","45","0.216960277512849","0.153489678876645","0.280430876149054","1"
"Yes","2009","Schleswig-Holstein","Part Time","26","","","","1"
"Yes","2009","Schleswig-Holstein","Not Working","1","","","","1"
"Yes","2009","Hamburg","Full Time","23","","","","1"
"Yes","2009","Lower Saxony","Full Time","165","0.308391400227899","0.270544405605922","0.346238394849876","1"
"Yes","2009","Lower Saxony","Part Time","84","0.222118296835948","0.178319822044467","0.26591677162743","1"
"Yes","2009","Hamburg","Part Time","10","","","","1"
"Yes","2009","Hamburg","Not Working","1","","","","1"
"Yes","2009","Lower Saxony","Not Working","3","","","","1"
"Yes","2009","Bremen","Full Time","9","","","","1"
"Yes","2009","Bremen","Part Time","9","","","","1"
"Yes","2009","Bremen","Not Working","","","","","1"
"Yes","2009","North Rhine-Westphalia","Full Time","359","0.233123846948682","0.210270954187034","0.25597673971033","1"
"Yes","2009","North Rhine-Westphalia","Part Time","162","0.186552235492667","0.158215824398086","0.214888646587249","1"
"Yes","2009","North Rhine-Westphalia","Not Working","6","","","","1"
"Yes","2009","Hesse","Full Time","114","0.198917208591158","0.163168923429237","0.234665493753079","1"
"Yes","2009","Hesse","Part Time","73","0.262074810798958","0.208620808849255","0.315528812748661","1"
"Yes","2009","Hesse","Not Working","2","","","","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Full Time","109","0.266272619665054","0.221051045370907","0.311494193959201","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Part Time","45","0.113850735815728","0.0692694955190126","0.158431976112443","1"
"Yes","2009","Brandenburg","Not Working","2","","","","1"
"Yes","2009","Baden-Württemberg","Full Time","153","0.177404620440334","0.151601772590798","0.20320746828987","1"
"Yes","2009","Baden-Württemberg","Part Time","104","0.230169517673021","0.188605125327874","0.271733910018168","1"
"Yes","2009","Baden-Württemberg","Not Working","3","","","","1"
"Yes","2009","Bavaria","Not Working","4","","","","1"
"Yes","2009","Berlin","Full Time","88","0.367397816477813","0.308342127975509","0.426453504980118","1"
"Yes","2009","Berlin","Not Working","","","","","1"
"Yes","2009","Brandenburg","Full Time","81","0.317128873997806","0.262523767681009","0.371733980314603","1"
"Yes","2009","Brandenburg","Part Time","27","","","","1"
"Yes","2009","Mecklenburg-Western Pomerania","Full Time","46","0.223748688224909","0.162696252088596","0.284801124361222","1"
"Yes","2009","Mecklenburg-Western Pomerania","Part Time","20","","","","1"
"Yes","2009","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Yes","2009","Saxony","Full Time","123","0.197789727688732","0.164408646155205","0.23117080922226","1"
"Yes","2009","Saxony","Part Time","48","0.200030303172256","0.144591000650645","0.255469605693866","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Not Working","1","","","","1"
"Yes","2009","Bavaria","Full Time","238","0.214745391655512","0.189306497661226","0.240184285649798","1"
"Yes","2009","Bavaria","Part Time","134","0.216608885732573","0.181405642716347","0.251812128748799","1"
"Yes","2009","Berlin","Part Time","31","0.191716839448454","0.124815599597574","0.258618079299335","1"
"Yes","2009","Saxony","Not Working","3","","","","1"
"Yes","2009","Saxony-Anhalt","Full Time","65","0.233708991314285","0.186293314600233","0.281124668028336","1"
"Yes","2009","Saxony-Anhalt","Part Time","29","","","","1"
"Yes","2009","Saxony-Anhalt","Not Working","","","","","1"
"Yes","2009","Thuringia","Full Time","73","0.274525916716855","0.223426386524771","0.32562544690894","1"
"Yes","2009","Thuringia","Part Time","33","0.324223577268832","0.2408210482006","0.407626106337064","1"
"Yes","2009","Thuringia","Not Working","2","","","","1"
"No","2010","Schleswig-Holstein","Full Time","169","0.767297549882936","0.712569152158033","0.82202594760784","2"
"No","2010","Schleswig-Holstein","Part Time","113","0.830732435666986","0.770318839300173","0.8911460320338","2"
"No","2010","Schleswig-Holstein","Not Working","9","","","","2"
"No","2010","Hamburg","Full Time","106","0.805538594743831","0.738274677302059","0.872802512185603","2"
"No","2010","Hamburg","Part Time","64","0.764389031840836","0.669600083753257","0.859177979928414","2"
"No","2010","Hamburg","Not Working","4","","","","2"
"No","2010","Lower Saxony","Full Time","534","0.733760171885601","0.701587089783241","0.76593325398796","2"
"No","2010","Berlin","Part Time","109","0.722064925512417","0.649646475247173","0.794483375777661","2"
"No","2010","Berlin","Not Working","20","","","","2"
"No","2010","Brandenburg","Full Time","239","0.665089270005715","0.613539746321685","0.716638793689746","2"
"No","2010","Brandenburg","Part Time","104","0.701605000994525","0.625812509915805","0.777397492073244","2"
"No","2010","Brandenburg","Not Working","12","","","","2"
"No","2010","Mecklenburg-Western Pomerania","Full Time","170","0.824701608211679","0.774228827644131","0.875174388779228","2"
"No","2010","Lower Saxony","Part Time","358","0.738559630258133","0.699927469120347","0.777191791395918","2"
"No","2010","Lower Saxony","Not Working","19","","","","2"
"No","2010","Bremen","Full Time","31","0.610965675712967","0.466912074703865","0.755019276722068","2"
"No","2010","Bremen","Part Time","25","","","","2"
"No","2010","Bremen","Not Working","4","","","","2"
"No","2010","Bavaria","Part Time","592","0.831575445858681","0.804950990347598","0.858199901369765","2"
"No","2010","Bavaria","Not Working","44","0.948430721623025","0.887130587804168","1.00973085544188","2"
"No","2010","Berlin","Full Time","216","0.673841755012737","0.622234400121557","0.725449109903917","2"
"No","2010","Mecklenburg-Western Pomerania","Part Time","75","0.679088364481977","0.587591972720619","0.770584756243334","2"
"No","2010","Mecklenburg-Western Pomerania","Not Working","5","","","","2"
"No","2010","Saxony","Full Time","499","0.753536030236262","0.720122189900788","0.786949870571736","2"
"No","2010","North Rhine-Westphalia","Full Time","1284","0.745365323356373","0.724812520303509","0.765918126409237","2"
"No","2010","North Rhine-Westphalia","Part Time","740","0.776861219473254","0.750482642036595","0.803239796909913","2"
"No","2010","North Rhine-Westphalia","Not Working","43","0.882189006347228","0.796988833377236","0.967389179317219","2"
"No","2010","Hesse","Full Time","477","0.774604452360151","0.741580945216148","0.807627959504155","2"
"No","2010","Hesse","Part Time","254","0.757661847334308","0.712834489846904","0.802489204821711","2"
"No","2010","Hesse","Not Working","15","","","","2"
"No","2010","Rhineland-Palatinate,Saarland","Full Time","351","0.770920620610226","0.733326034973415","0.808515206247036","2"
"No","2010","Rhineland-Palatinate,Saarland","Part Time","194","0.790583234882733","0.741124734897077","0.840041734868388","2"
"No","2010","Rhineland-Palatinate,Saarland","Not Working","16","","","","2"
"No","2010","Baden-Württemberg","Full Time","891","0.821391256071521","0.798715111886068","0.844067400256974","2"
"No","2010","Baden-Württemberg","Part Time","445","0.764284415791175","0.730350615044955","0.798218216537394","2"
"No","2010","Baden-Württemberg","Not Working","22","","","","2"
"No","2010","Bavaria","Full Time","1036","0.766711792447764","0.743939716869894","0.789483868025635","2"
"No","2010","Saxony","Part Time","196","0.819281277827975","0.771867351644308","0.866695204011641","2"
"No","2010","Saxony","Not Working","19","","","","2"
"No","2010","Saxony-Anhalt","Full Time","263","0.785290404132796","0.740920242109615","0.829660566155977","2"
"No","2010","Saxony-Anhalt","Part Time","119","0.880002346551118","0.826554254010302","0.933450439091934","2"
"No","2010","Saxony-Anhalt","Not Working","11","","","","2"
"No","2010","Thuringia","Full Time","271","0.693598275759337","0.64591122416513","0.741285327353545","2"
"No","2010","Thuringia","Part Time","117","0.736452418474236","0.666183789285302","0.80672104766317","2"
"No","2010","Thuringia","Not Working","10","","","","2"
"Yes","2010","Schleswig-Holstein","Full Time","60","0.232702450117064","0.17797405239216","0.287430847841967","1"
"Yes","2010","Schleswig-Holstein","Part Time","35","0.169267564333014","0.1088539679662","0.229681160699828","1"
"Yes","2010","Schleswig-Holstein","Not Working","4","","","","1"
"Yes","2010","Hamburg","Full Time","27","","","","1"
"Yes","2010","Lower Saxony","Full Time","191","0.266239828114399","0.23406674601204","0.298412910216759","1"
"Yes","2010","Lower Saxony","Part Time","139","0.261440369741867","0.222808208604082","0.300072530879653","1"
"Yes","2010","Hamburg","Part Time","13","","","","1"
"Yes","2010","Hamburg","Not Working","","","","","1"
"Yes","2010","Lower Saxony","Not Working","8","","","","1"
"Yes","2010","Bremen","Full Time","13","","","","1"
"Yes","2010","Bremen","Part Time","11","","","","1"
"Yes","2010","Bremen","Not Working","","","","","1"
"Yes","2010","North Rhine-Westphalia","Full Time","442","0.254634676643627","0.234081873590763","0.275187479696491","1"
"Yes","2010","North Rhine-Westphalia","Part Time","217","0.223138780526746","0.196760203090087","0.249517357963405","1"
