"ple0004","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"A little","2014","Thuringia","Rural Area","242","0.373952365989171","0.337902232619961","0.410002499358381"
"Not at all","2014","Schleswig-Holstein","Urban Area","159","0.504609631983828","0.445624154799821","0.563595109167835"
"Not at all","2014","Schleswig-Holstein","Rural Area","410","0.540768640174464","0.50257590735445","0.578961372994477"
"Not at all","2014","Hamburg","Urban Area","309","0.638240356851668","0.593645697493872","0.682835016209463"
"Not at all","2014","Hamburg","Rural Area","","","",""
"Not at all","2014","Lower Saxony","Urban Area","779","0.610979983841002","0.582972695280511","0.638987272401492"
"Not at all","2014","Lower Saxony","Rural Area","845","0.540565887721754","0.514879686436054","0.566252089007454"
"Not at all","2014","Bremen","Urban Area","145","0.567682468550095","0.501616869034896","0.633748068065294"
"Not at all","2014","Bremen","Rural Area","","","",""
"Not at all","2014","North Rhine-Westphalia","Urban Area","3442","0.572301380379044","0.559259344373513","0.585343416384576"
"Not at all","2014","North Rhine-Westphalia","Rural Area","63","0.4680818118705","0.378051160811476","0.558112462929523"
"Not at all","2014","Hesse","Urban Area","975","0.602750941372094","0.578382779598465","0.627119103145724"
"Not at all","2014","Hesse","Rural Area","210","0.526446604815297","0.473217227863715","0.579675981766878"
"Not at all","2014","Rhineland-Palatinate,Saarland","Urban Area","736","0.577347460262498","0.54932822363212","0.605366696892877"
"Not at all","2014","Rhineland-Palatinate,Saarland","Rural Area","248","0.534539119499546","0.485348659533937","0.583729579465156"
"Not at all","2014","Baden-Württemberg","Urban Area","1869","0.589913844756045","0.571941282021677","0.607886407490413"
"Not at all","2014","Baden-Württemberg","Rural Area","252","0.679069827959004","0.630370470621104","0.727769185296904"
"Not at all","2014","Bavaria","Urban Area","1320","0.638263593708587","0.617199739489239","0.659327447927935"
"Not at all","2014","Bavaria","Rural Area","1597","0.599715337966527","0.580174347347828","0.619256328585226"
"Not at all","2014","Berlin","Urban Area","551","0.490594143025682","0.459453782214225","0.521734503837139"
"Not at all","2014","Berlin","Rural Area","","","",""
"Not at all","2014","Brandenburg","Urban Area","52","0.591603049502192","0.487108154140685","0.696097944863699"
"Not at all","2014","Brandenburg","Rural Area","436","0.414837278122293","0.383357584782712","0.446316971461874"
"Not at all","2014","Mecklenburg-Western Pomerania","Urban Area","49","0.717315243796154","0.606992684289084","0.827637803303223"
"Not at all","2014","Mecklenburg-Western Pomerania","Rural Area","256","0.478964445222304","0.435089282765953","0.522839607678655"
"Not at all","2014","Saxony","Urban Area","471","0.544854368714121","0.511218127886544","0.578490609541698"
"Not at all","2014","Saxony","Rural Area","426","0.491801554563584","0.456829199632293","0.526773909494874"
"Not at all","2014","Saxony-Anhalt","Urban Area","152","0.434272379397917","0.379361206815768","0.489183551980065"
"Not at all","2014","Saxony-Anhalt","Rural Area","361","0.528361522315251","0.490102891578776","0.566620153051726"
"Not at all","2014","Thuringia","Urban Area","193","0.690720713616282","0.639018925847781","0.742422501384782"
"Not at all","2014","Thuringia","Rural Area","366","0.470266727137368","0.433079328792057","0.50745412548268"
"Strong","2015","Schleswig-Holstein","Urban Area","","","",""
"Strong","2015","Schleswig-Holstein","Rural Area","","","",""
"Strong","2015","Hamburg","Urban Area","","","",""
"Strong","2015","Hamburg","Rural Area","","","",""
"Strong","2015","Lower Saxony","Urban Area","","","",""
"Strong","2015","Lower Saxony","Rural Area","","","",""
"Strong","2015","Bremen","Urban Area","","","",""
"Strong","2015","Bremen","Rural Area","","","",""
"Strong","2015","North Rhine-Westphalia","Urban Area","","","",""
"Strong","2015","North Rhine-Westphalia","Rural Area","","","",""
"Strong","2015","Hesse","Urban Area","","","",""
"Strong","2015","Hesse","Rural Area","","","",""
"Strong","2015","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Strong","2015","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Strong","2015","Baden-Württemberg","Urban Area","","","",""
"Strong","2015","Baden-Württemberg","Rural Area","","","",""
"Strong","2015","Bavaria","Urban Area","","","",""
"Strong","2015","Bavaria","Rural Area","","","",""
"Strong","2015","Berlin","Urban Area","","","",""
"Strong","2015","Berlin","Rural Area","","","",""
"Strong","2015","Brandenburg","Urban Area","","","",""
"Strong","2015","Brandenburg","Rural Area","","","",""
"Strong","2015","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Strong","2015","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Strong","2015","Saxony","Urban Area","","","",""
"Strong","2015","Saxony","Rural Area","","","",""
"Strong","2015","Saxony-Anhalt","Urban Area","","","",""
"Strong","2015","Saxony-Anhalt","Rural Area","","","",""
"Strong","2015","Thuringia","Urban Area","","","",""
"Strong","2015","Thuringia","Rural Area","","","",""
"A little","2015","Schleswig-Holstein","Urban Area","","","",""
"A little","2015","Schleswig-Holstein","Rural Area","","","",""
"A little","2015","Hamburg","Urban Area","","","",""
"A little","2015","Hamburg","Rural Area","","","",""
"A little","2015","Lower Saxony","Urban Area","","","",""
"A little","2015","Lower Saxony","Rural Area","","","",""
"A little","2015","Bremen","Urban Area","","","",""
"A little","2015","Bremen","Rural Area","","","",""
"A little","2015","North Rhine-Westphalia","Urban Area","","","",""
"A little","2015","North Rhine-Westphalia","Rural Area","","","",""
"A little","2015","Hesse","Urban Area","","","",""
"A little","2015","Hesse","Rural Area","","","",""
"A little","2015","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"A little","2015","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"A little","2015","Baden-Württemberg","Urban Area","","","",""
"A little","2015","Baden-Württemberg","Rural Area","","","",""
"A little","2015","Bavaria","Urban Area","","","",""
"A little","2015","Bavaria","Rural Area","","","",""
"A little","2015","Berlin","Urban Area","","","",""
"A little","2015","Berlin","Rural Area","","","",""
"A little","2015","Brandenburg","Urban Area","","","",""
"A little","2015","Brandenburg","Rural Area","","","",""
"A little","2015","Mecklenburg-Western Pomerania","Urban Area","","","",""
"A little","2015","Mecklenburg-Western Pomerania","Rural Area","","","",""
"A little","2015","Saxony","Urban Area","","","",""
"A little","2015","Saxony","Rural Area","","","",""
"A little","2015","Saxony-Anhalt","Urban Area","","","",""
"A little","2015","Saxony-Anhalt","Rural Area","","","",""
"A little","2015","Thuringia","Urban Area","","","",""
"A little","2015","Thuringia","Rural Area","","","",""
"Not at all","2015","Schleswig-Holstein","Urban Area","","","",""
"Not at all","2015","Schleswig-Holstein","Rural Area","","","",""
"Not at all","2015","Hamburg","Urban Area","","","",""
"Not at all","2015","Hamburg","Rural Area","","","",""
"Not at all","2015","Lower Saxony","Urban Area","","","",""
"Not at all","2015","Lower Saxony","Rural Area","","","",""
"Not at all","2015","Bremen","Urban Area","","","",""
"Not at all","2015","Bremen","Rural Area","","","",""
"Not at all","2015","North Rhine-Westphalia","Urban Area","","","",""
"Not at all","2015","North Rhine-Westphalia","Rural Area","","","",""
"Not at all","2015","Hesse","Urban Area","","","",""
"Not at all","2015","Hesse","Rural Area","","","",""
"Not at all","2015","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Not at all","2015","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Not at all","2015","Baden-Württemberg","Urban Area","","","",""
"Not at all","2015","Baden-Württemberg","Rural Area","","","",""
"Not at all","2015","Bavaria","Urban Area","","","",""
"Not at all","2015","Bavaria","Rural Area","","","",""
"Not at all","2015","Berlin","Urban Area","","","",""
"Not at all","2015","Berlin","Rural Area","","","",""
"Not at all","2015","Brandenburg","Urban Area","","","",""
"Not at all","2015","Brandenburg","Rural Area","","","",""
"Not at all","2015","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not at all","2015","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Not at all","2015","Saxony","Urban Area","","","",""
"Not at all","2015","Saxony","Rural Area","","","",""
"Not at all","2015","Saxony-Anhalt","Urban Area","","","",""
"Not at all","2015","Saxony-Anhalt","Rural Area","","","",""
"Not at all","2015","Thuringia","Urban Area","","","",""
"Not at all","2015","Thuringia","Rural Area","","","",""
"Strong","2016","Schleswig-Holstein","Urban Area","38","0.109171412718282","0.0785719936816347","0.139770831754928"
"Strong","2016","Schleswig-Holstein","Rural Area","73","0.109127625755779","0.0850088268720009","0.133246424639557"
"Strong","2016","Hamburg","Urban Area","51","0.141592280706239","0.11177039955166","0.171414161860819"
"Strong","2016","Hamburg","Rural Area","","","",""
"Strong","2016","Lower Saxony","Urban Area","121","0.139782434091227","0.120808158002187","0.158756710180267"
"Strong","2016","Lower Saxony","Rural Area","144","0.123116363618468","0.106319882876926","0.13991284436001"
"Strong","2016","Bremen","Urban Area","15","","",""
"Strong","2016","Bremen","Rural Area","","","",""
"Strong","2016","North Rhine-Westphalia","Urban Area","550","0.125036990971737","0.116445798222354","0.133628183721119"
"Strong","2016","North Rhine-Westphalia","Rural Area","17","","",""
"Strong","2016","Hesse","Urban Area","168","0.124214875068805","0.107946558617395","0.140483191520214"
"Strong","2016","Hesse","Rural Area","38","0.17121550270881","0.131974616026104","0.210456389391515"
"Strong","2016","Rhineland-Palatinate,Saarland","Urban Area","117","0.0981754396071099","0.0821961144073445","0.114154764806875"
"Strong","2016","Rhineland-Palatinate,Saarland","Rural Area","45","0.0908796877995576","0.0641734827404064","0.117585892858709"
"Strong","2016","Baden-Württemberg","Urban Area","248","0.109058380523513","0.0979886439221073","0.120128117124919"
"Strong","2016","Baden-Württemberg","Rural Area","35","0.101270673670182","0.0726893385141331","0.129852008826231"
"Strong","2016","Bavaria","Urban Area","165","0.108923770906947","0.0951102441099613","0.122737297703933"
"Strong","2016","Bavaria","Rural Area","226","0.106309476809869","0.0944295600544216","0.118189393565316"
"Strong","2016","Berlin","Urban Area","156","0.166843706442158","0.145766453305962","0.187920959578353"
"Strong","2016","Berlin","Rural Area","","","",""
"Strong","2016","Brandenburg","Urban Area","4","","",""
"Strong","2016","Brandenburg","Rural Area","165","0.191249876457306","0.167912959684326","0.214586793230286"
"Strong","2016","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Strong","2016","Mecklenburg-Western Pomerania","Rural Area","62","0.121787823611018","0.0938659571738147","0.149709690048222"
"Strong","2016","Saxony","Urban Area","101","0.0996367133390869","0.0798251193738563","0.119448307304318"
"Strong","2016","Saxony","Rural Area","72","0.104969102254388","0.0831486753186208","0.126789529190155"
"Strong","2016","Saxony-Anhalt","Urban Area","44","0.138998288108111","0.101616775106492","0.17637980110973"
"Strong","2016","Saxony-Anhalt","Rural Area","63","0.130081124108243","0.103276055598352","0.156886192618134"
"Strong","2016","Thuringia","Urban Area","37","0.0930385733594924","0.060001939059801","0.126075207659184"
"Strong","2016","Thuringia","Rural Area","73","0.124811022973524","0.100414332094349","0.149207713852699"
"A little","2016","Schleswig-Holstein","Urban Area","109","0.363783706029321","0.316578960755799","0.410988451302843"
"A little","2016","Schleswig-Holstein","Rural Area","179","0.330575441813702","0.294186729220912","0.366964154406492"
"A little","2016","Hamburg","Urban Area","115","0.241538288715686","0.204925883309349","0.278150694122024"
"A little","2016","Hamburg","Rural Area","","","",""
"A little","2016","Lower Saxony","Urban Area","324","0.292165504437435","0.267281796592387","0.317049212282482"
"A little","2016","Lower Saxony","Rural Area","444","0.325162906321442","0.301216552500781","0.349109260142102"
"A little","2016","Bremen","Urban Area","47","0.356879652992068","0.295365202405958","0.418394103578178"
"A little","2016","Bremen","Rural Area","","","",""
"A little","2016","North Rhine-Westphalia","Urban Area","1455","0.290931870208859","0.279134668858321","0.302729071559397"
"A little","2016","North Rhine-Westphalia","Rural Area","41","0.307214978881177","0.234114063792647","0.380315893969707"
"A little","2016","Hesse","Urban Area","442","0.279310127242241","0.257180475622796","0.301439778861687"
"A little","2016","Hesse","Rural Area","93","0.28693846020814","0.239818561515531","0.334058358900749"
"A little","2016","Rhineland-Palatinate,Saarland","Urban Area","409","0.33565397695605","0.310294572692756","0.361013381219345"
"A little","2016","Rhineland-Palatinate,Saarland","Rural Area","106","0.359934019544593","0.315338430342944","0.404529608746241"
"A little","2016","Baden-Württemberg","Urban Area","877","0.324129222016474","0.307507574444301","0.340750869588646"
"A little","2016","Baden-Württemberg","Rural Area","121","0.330434090565962","0.285872026701636","0.374996154430288"
"A little","2016","Bavaria","Urban Area","527","0.272165759218942","0.25243159235921","0.291899926078673"
"A little","2016","Bavaria","Rural Area","659","0.304939384147194","0.287195367731316","0.322683400563071"
"A little","2016","Berlin","Urban Area","358","0.29515340365322","0.269368408237253","0.320938399069187"
"A little","2016","Berlin","Rural Area","","","",""
"A little","2016","Brandenburg","Urban Area","23","","",""
"A little","2016","Brandenburg","Rural Area","384","0.398464354315554","0.369413350870399","0.42751535776071"
"A little","2016","Mecklenburg-Western Pomerania","Urban Area","12","","",""
"A little","2016","Mecklenburg-Western Pomerania","Rural Area","186","0.357798687934028","0.31687283403756","0.398724541830496"
"A little","2016","Saxony","Urban Area","285","0.320394463846635","0.289529072437777","0.351259855255493"
"A little","2016","Saxony","Rural Area","254","0.342665874190693","0.308879467475896","0.376452280905489"
"A little","2016","Saxony-Anhalt","Urban Area","138","0.467487993089958","0.413574176755704","0.521401809424212"
"A little","2016","Saxony-Anhalt","Rural Area","207","0.378484023794149","0.339836619695923","0.417131427892375"
"A little","2016","Thuringia","Urban Area","79","0.207338902633672","0.161233264611954","0.253444540655391"
"A little","2016","Thuringia","Rural Area","238","0.330370430710573","0.295651093277692","0.365089768143454"
"Not at all","2016","Schleswig-Holstein","Urban Area","252","0.527044881252397","0.478056238411157","0.576033524093638"
"Not at all","2016","Schleswig-Holstein","Rural Area","390","0.560296932430519","0.521902394343061","0.598691470517977"
"Not at all","2016","Hamburg","Urban Area","359","0.616869430578074","0.57528426200131","0.658454599154839"
"Not at all","2016","Hamburg","Rural Area","","","",""
"Not at all","2016","Lower Saxony","Urban Area","838","0.568052061471338","0.54094736577753","0.595156757165146"
"Not at all","2016","Lower Saxony","Rural Area","882","0.55172073006009","0.526297928781457","0.577143531338724"
"Not at all","2016","Bremen","Urban Area","171","0.58123601832724","0.517888289309582","0.644583747344899"
"Not at all","2016","Bremen","Rural Area","","","",""
"Not at all","2016","North Rhine-Westphalia","Urban Area","3689","0.584031138819404","0.571228845546346","0.596833432092462"
"Not at all","2016","North Rhine-Westphalia","Rural Area","95","0.504966755732135","0.425743816329477","0.584189695134792"
"Not at all","2016","Hesse","Urban Area","969","0.596474997688954","0.572276501791755","0.620673493586153"
"Not at all","2016","Hesse","Rural Area","223","0.54184603708305","0.489943315114573","0.593748759051528"
"Not at all","2016","Rhineland-Palatinate,Saarland","Urban Area","806","0.56617058343684","0.539555420609354","0.592785746264326"
"Not at all","2016","Rhineland-Palatinate,Saarland","Rural Area","294","0.54918629265585","0.502956016644407","0.595416568667293"
"Not at all","2016","Baden-Württemberg","Urban Area","1921","0.566812397460013","0.549215308832733","0.584409486087294"
"Not at all","2016","Baden-Württemberg","Rural Area","272","0.568295235763856","0.521369981462613","0.615220490065099"
"Not at all","2016","Bavaria","Urban Area","1262","0.618910469874111","0.597377038789207","0.640443900959015"
"Not at all","2016","Bavaria","Rural Area","1701","0.588751139042938","0.569786173194702","0.607716104891173"
"Not at all","2016","Berlin","Urban Area","688","0.538002889904622","0.50981855499104","0.566187224818204"
"Not at all","2016","Berlin","Rural Area","","","",""
"Not at all","2016","Brandenburg","Urban Area","47","0.723129854163713","0.621181917213517","0.825077791113908"
"Not at all","2016","Brandenburg","Rural Area","542","0.410285769227139","0.381098077771843","0.439473460682435"
"Not at all","2016","Mecklenburg-Western Pomerania","Urban Area","63","0.680193185156454","0.579854353444024","0.780532016868884"
"Not at all","2016","Mecklenburg-Western Pomerania","Rural Area","279","0.520413488454954","0.477760394867144","0.563066582042765"
"Not at all","2016","Saxony","Urban Area","492","0.579968822814278","0.547321774586244","0.612615871042312"
"Not at all","2016","Saxony","Rural Area","432","0.552365023554919","0.516966220273814","0.587763826836024"
"Not at all","2016","Saxony-Anhalt","Urban Area","147","0.393513718801931","0.340725066868885","0.446302370734978"
"Not at all","2016","Saxony-Anhalt","Rural Area","335","0.491434852097608","0.451598764612592","0.531270939582625"
"Not at all","2016","Thuringia","Urban Area","181","0.699622524006836","0.647486796311912","0.751758251701759"
"Not at all","2016","Thuringia","Rural Area","394","0.544818546315904","0.508058863675856","0.581578228955951"
"Strong","2017","Schleswig-Holstein","Urban Area","6","","",""
"Strong","2017","Schleswig-Holstein","Rural Area","9","","",""
"Strong","2017","Hamburg","Urban Area","5","","",""
"Strong","2017","Hamburg","Rural Area","","","",""
"Strong","2017","Lower Saxony","Urban Area","11","","",""
"Strong","2017","Lower Saxony","Rural Area","14","","",""
"Strong","2017","Bremen","Urban Area","3","","",""
"Strong","2017","Bremen","Rural Area","","","",""
"Strong","2017","North Rhine-Westphalia","Urban Area","88","0.0971728552480867","0.0768253731692365","0.117520337326937"
"Strong","2017","North Rhine-Westphalia","Rural Area","1","","",""
"Strong","2017","Hesse","Urban Area","26","","",""
"Strong","2017","Hesse","Rural Area","3","","",""
"Strong","2017","Rhineland-Palatinate,Saarland","Urban Area","12","","",""
"Strong","2017","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Strong","2017","Baden-Württemberg","Urban Area","10","","",""
"Strong","2017","Baden-Württemberg","Rural Area","1","","",""
"Strong","2017","Bavaria","Urban Area","4","","",""
"Strong","2017","Bavaria","Rural Area","19","","",""
"Strong","2017","Berlin","Urban Area","10","","",""
"Strong","2017","Berlin","Rural Area","","","",""
"Strong","2017","Brandenburg","Urban Area","","","",""
"Strong","2017","Brandenburg","Rural Area","5","","",""
"Strong","2017","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Strong","2017","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Strong","2017","Saxony","Urban Area","4","","",""
"Strong","2017","Saxony","Rural Area","1","","",""
"Strong","2017","Saxony-Anhalt","Urban Area","3","","",""
"Strong","2017","Saxony-Anhalt","Rural Area","","","",""
"Strong","2017","Thuringia","Urban Area","2","","",""
"Strong","2017","Thuringia","Rural Area","3","","",""
"A little","2017","Schleswig-Holstein","Urban Area","13","","",""
"A little","2017","Schleswig-Holstein","Rural Area","8","","",""
"A little","2017","Hamburg","Urban Area","18","","",""
"A little","2017","Hamburg","Rural Area","","","",""
"A little","2017","Lower Saxony","Urban Area","27","","",""
"A little","2017","Lower Saxony","Rural Area","53","0.147351804544904","0.103761098767283","0.190942510322525"
"A little","2017","Bremen","Urban Area","7","","",""
"A little","2017","Bremen","Rural Area","","","",""
"A little","2017","North Rhine-Westphalia","Urban Area","171","0.226248185205394","0.197505371433456","0.254990998977332"
"A little","2017","North Rhine-Westphalia","Rural Area","5","","",""
"A little","2017","Hesse","Urban Area","84","0.241254697672744","0.193627707035298","0.288881688310191"
"A little","2017","Hesse","Rural Area","11","","",""
"A little","2017","Rhineland-Palatinate,Saarland","Urban Area","28","","",""
"A little","2017","Rhineland-Palatinate,Saarland","Rural Area","6","","",""
"A little","2017","Baden-Württemberg","Urban Area","60","0.178952392060414","0.130856708456903","0.227048075663925"
"A little","2017","Baden-Württemberg","Rural Area","7","","",""
"A little","2017","Bavaria","Urban Area","17","","",""
"A little","2017","Bavaria","Rural Area","37","0.124384287095367","0.0798549328396567","0.168913641351077"
"A little","2017","Berlin","Urban Area","14","","",""
"A little","2017","Berlin","Rural Area","","","",""
"A little","2017","Brandenburg","Urban Area","2","","",""
"A little","2017","Brandenburg","Rural Area","7","","",""
"A little","2017","Mecklenburg-Western Pomerania","Urban Area","","","",""
"A little","2017","Mecklenburg-Western Pomerania","Rural Area","1","","",""
"A little","2017","Saxony","Urban Area","14","","",""
"A little","2017","Saxony","Rural Area","3","","",""
"A little","2017","Saxony-Anhalt","Urban Area","4","","",""
"A little","2017","Saxony-Anhalt","Rural Area","6","","",""
"A little","2017","Thuringia","Urban Area","13","","",""
"A little","2017","Thuringia","Rural Area","9","","",""
"Not at all","2017","Schleswig-Holstein","Urban Area","43","0.693513109918581","0.578754432321678","0.808271787515484"
"Not at all","2017","Schleswig-Holstein","Rural Area","47","0.679006220608119","0.564628012449023","0.793384428767214"
"Not at all","2017","Hamburg","Urban Area","78","0.66048911190425","0.568136945246022","0.752841278562478"
"Not at all","2017","Hamburg","Rural Area","","","",""
"Not at all","2017","Lower Saxony","Urban Area","85","0.797150161469103","0.726085623355121","0.868214699583086"
"Not at all","2017","Lower Saxony","Rural Area","187","0.812106692831592","0.764067750959804","0.86014563470338"
"Not at all","2017","Bremen","Urban Area","34","0.61671771121237","0.47306152292691","0.76037389949783"
"Not at all","2017","Bremen","Rural Area","","","",""
"Not at all","2017","North Rhine-Westphalia","Urban Area","555","0.676578959546519","0.644443888275162","0.708714030817876"
"Not at all","2017","North Rhine-Westphalia","Rural Area","13","","",""
"Not at all","2017","Hesse","Urban Area","200","0.699748682476696","0.648723948433863","0.75077341651953"
"Not at all","2017","Hesse","Rural Area","34","0.572332961620667","0.432372701459774","0.712293221781561"
"Not at all","2017","Rhineland-Palatinate,Saarland","Urban Area","77","0.74031131734961","0.660862238529941","0.819760396169278"
"Not at all","2017","Rhineland-Palatinate,Saarland","Rural Area","31","0.88446495846936","0.781463255047404","0.987466661891317"
"Not at all","2017","Baden-Württemberg","Urban Area","174","0.799083016737173","0.748807394721368","0.849358638752978"
"Not at all","2017","Baden-Württemberg","Rural Area","14","","",""
"Not at all","2017","Bavaria","Urban Area","116","0.887227131115563","0.834259868508662","0.940194393722464"
"Not at all","2017","Bavaria","Rural Area","155","0.806499041709233","0.753196201434376","0.859801881984089"
"Not at all","2017","Berlin","Urban Area","33","0.645338431538061","0.521141320732716","0.769535542343405"
"Not at all","2017","Berlin","Rural Area","","","",""
"Not at all","2017","Brandenburg","Urban Area","","","",""
"Not at all","2017","Brandenburg","Rural Area","43","0.853113347006483","0.759559579420458","0.946667114592508"
"Not at all","2017","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not at all","2017","Mecklenburg-Western Pomerania","Rural Area","15","","",""
"Not at all","2017","Saxony","Urban Area","41","0.67796061331252","0.55873246130961","0.797188765315429"
"Not at all","2017","Saxony","Rural Area","13","","",""
"Not at all","2017","Saxony-Anhalt","Urban Area","12","","",""
"Not at all","2017","Saxony-Anhalt","Rural Area","10","","",""
"Not at all","2017","Thuringia","Urban Area","17","","",""
"Not at all","2017","Thuringia","Rural Area","17","","",""
"Strong","2018","Schleswig-Holstein","Urban Area","51","0.118356622387327","0.0887725396541723","0.147940705120481"
"Strong","2018","Schleswig-Holstein","Rural Area","63","0.120785220459045","0.0959235382194328","0.145646902698657"
"Strong","2018","Hamburg","Urban Area","62","0.152708516139612","0.12310082028492","0.182316211994305"
"Strong","2018","Hamburg","Rural Area","","","",""
"Strong","2018","Lower Saxony","Urban Area","95","0.112615689720154","0.0955620749314204","0.129669304508888"
"Strong","2018","Lower Saxony","Rural Area","155","0.12463592307222","0.109230674201566","0.140041171942873"
"Strong","2018","Bremen","Urban Area","27","","",""
"Strong","2018","Bremen","Rural Area","","","",""
"Strong","2018","North Rhine-Westphalia","Urban Area","675","0.13602160708261","0.127522692314691","0.144520521850528"
"Strong","2018","North Rhine-Westphalia","Rural Area","8","","",""
"Strong","2018","Hesse","Urban Area","167","0.119586551478221","0.104504281248543","0.134668821707899"
"Strong","2018","Hesse","Rural Area","40","0.1544695731895","0.120739685911613","0.188199460467387"
"Strong","2018","Rhineland-Palatinate,Saarland","Urban Area","137","0.103398846950863","0.0868855421569513","0.119912151744775"
"Strong","2018","Rhineland-Palatinate,Saarland","Rural Area","42","0.109358967926894","0.0799633432299731","0.138754592623815"
"Strong","2018","Baden-Württemberg","Urban Area","243","0.0935198811106184","0.0829302483409637","0.104109513880273"
"Strong","2018","Baden-Württemberg","Rural Area","32","0.0968550582765176","0.0663456088522553","0.12736450770078"
"Strong","2018","Bavaria","Urban Area","193","0.119940682223841","0.105593909842609","0.134287454605072"
"Strong","2018","Bavaria","Rural Area","233","0.101641198876091","0.0898478986994067","0.113434499052776"
"Strong","2018","Berlin","Urban Area","150","0.156894612061464","0.136107728787148","0.177681495335779"
"Strong","2018","Berlin","Rural Area","","","",""
"Strong","2018","Brandenburg","Urban Area","9","","",""
"Strong","2018","Brandenburg","Rural Area","160","0.137593614667734","0.11682699930279","0.158360230032679"
"Strong","2018","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"Strong","2018","Mecklenburg-Western Pomerania","Rural Area","63","0.162681744910382","0.131864984460652","0.193498505360113"
"Strong","2018","Saxony","Urban Area","99","0.107718000722066","0.0882879528077228","0.127148048636409"
"Strong","2018","Saxony","Rural Area","73","0.104159269246942","0.0828852344822164","0.125433304011668"
"Strong","2018","Saxony-Anhalt","Urban Area","22","","",""
"Strong","2018","Saxony-Anhalt","Rural Area","91","0.155081021373396","0.129677866925389","0.180484175821403"
"Strong","2018","Thuringia","Urban Area","28","","",""
"Strong","2018","Thuringia","Rural Area","62","0.0990287292586717","0.0769796932329665","0.121077765284377"
"A little","2018","Schleswig-Holstein","Urban Area","121","0.315328565306301","0.272774788251542","0.35788234236106"
"A little","2018","Schleswig-Holstein","Rural Area","159","0.258572746784394","0.225168493305618","0.291977000263169"
"A little","2018","Hamburg","Urban Area","128","0.199551935796546","0.166655328272908","0.232448543320184"
"A little","2018","Hamburg","Rural Area","","","",""
"A little","2018","Lower Saxony","Urban Area","327","0.286101290787177","0.261720974672465","0.310481606901889"
"A little","2018","Lower Saxony","Rural Area","525","0.346648378360946","0.324452577764434","0.368844178957458"
"A little","2018","Bremen","Urban Area","93","0.443213179080658","0.386811664642426","0.49961469351889"
"A little","2018","Bremen","Rural Area","","","",""
"A little","2018","North Rhine-Westphalia","Urban Area","1732","0.301509196931948","0.290131910015316","0.312886483848581"
"A little","2018","North Rhine-Westphalia","Rural Area","43","0.414152501427878","0.330752102846008","0.497552900009748"
"A little","2018","Hesse","Urban Area","523","0.298513900719035","0.277243580548467","0.319784220889602"
"A little","2018","Hesse","Rural Area","133","0.332886757850518","0.288904569231472","0.376868946469564"
"A little","2018","Rhineland-Palatinate,Saarland","Urban Area","378","0.337389965522305","0.311746802829985","0.363033128214625"
"A little","2018","Rhineland-Palatinate,Saarland","Rural Area","130","0.398276229347805","0.352166250774203","0.444386207921407"
"A little","2018","Baden-Württemberg","Urban Area","828","0.305995134518195","0.289234583084619","0.322755685951771"
"A little","2018","Baden-Württemberg","Rural Area","100","0.367859757429636","0.318115569032922","0.417603945826351"
"A little","2018","Bavaria","Urban Area","503","0.270382983839648","0.250769617815828","0.289996349863468"
"A little","2018","Bavaria","Rural Area","693","0.310875460500006","0.292811306445633","0.32893961455438"
"A little","2018","Berlin","Urban Area","381","0.304916586703647","0.278604613542847","0.331228559864447"
"A little","2018","Berlin","Rural Area","","","",""
"A little","2018","Brandenburg","Urban Area","30","0.186366002712717","0.111526772791199","0.261205232634235"
"A little","2018","Brandenburg","Rural Area","393","0.391691770262483","0.362264859871055","0.42111868065391"
"A little","2018","Mecklenburg-Western Pomerania","Urban Area","20","","",""
"A little","2018","Mecklenburg-Western Pomerania","Rural Area","175","0.333218357964124","0.293860761489424","0.372575954438825"
"A little","2018","Saxony","Urban Area","321","0.350120121271071","0.320224764261837","0.380015478280305"
"A little","2018","Saxony","Rural Area","273","0.34479644717029","0.311694387808939","0.377898506531641"
"A little","2018","Saxony-Anhalt","Urban Area","90","0.476999338673028","0.412308861096656","0.5416898162494"
"A little","2018","Saxony-Anhalt","Rural Area","304","0.413155979482522","0.378600322616172","0.447711636348871"
"A little","2018","Thuringia","Urban Area","95","0.24143245874019","0.196274583451096","0.286590334029284"
"A little","2018","Thuringia","Rural Area","249","0.374318006252484","0.338594776198825","0.410041236306143"
"Not at all","2018","Schleswig-Holstein","Urban Area","286","0.566314812306372","0.520927798765608","0.611701825847136"
