"ple0017","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2015","Brandenburg","general elemantary","78","0.989343582285683","0.966843594317006","1.01184357025436","2"
"No","2015","Brandenburg","middle vocational","460","0.945318287957329","0.925063136645099","0.96557343926956","2"
"No","2015","Brandenburg","vocational + Abi","72","0.982307200951","0.952270366047211","1.01234403585479","2"
"No","2015","Brandenburg","higher vocational","62","0.960880278360777","0.914456208886522","1.00730434783503","2"
"No","2015","Brandenburg","higher education","239","0.971160979170842","0.950415954569353","0.99190600377233","2"
"No","2015","Mecklenburg-Western Pomerania","in school","12","","","","2"
"No","2015","Mecklenburg-Western Pomerania","inadequately","10","","","","2"
"No","2015","Mecklenburg-Western Pomerania","general elemantary","29","","","","2"
"No","2015","Mecklenburg-Western Pomerania","middle vocational","273","0.950421553155521","0.92543802960915","0.975405076701892","2"
"No","2015","Mecklenburg-Western Pomerania","vocational + Abi","23","","","","2"
"No","2015","Mecklenburg-Western Pomerania","higher vocational","42","0.865999615382191","0.768610362522222","0.963388868242161","2"
"No","2015","Mecklenburg-Western Pomerania","higher education","130","0.961506605117885","0.928933066898315","0.994080143337455","2"
"No","2015","Saxony","in school","11","","","","2"
"No","2015","Saxony","inadequately","4","","","","2"
"No","2015","Saxony","general elemantary","85","0.975660449022646","0.943645064764268","1.00767583328102","2"
"No","2015","Saxony","middle vocational","740","0.949770800419438","0.934491593998206","0.965050006840669","2"
"No","2015","Saxony","vocational + Abi","76","0.934045016104549","0.878963168068635","0.989126864140464","2"
"No","2015","Saxony","higher vocational","120","0.977234940089039","0.950982411481304","1.00348746869677","2"
"No","2015","Saxony","higher education","383","0.958330288748888","0.939010826540604","0.977649750957173","2"
"No","2015","Saxony-Anhalt","in school","8","","","","2"
"No","2015","Saxony-Anhalt","inadequately","15","","","","2"
"No","2015","Saxony-Anhalt","general elemantary","65","0.982342239532057","0.950805999712788","1.01387847935133","2"
"No","2015","Saxony-Anhalt","middle vocational","441","0.954298918894541","0.935337947391123","0.973259890397958","2"
"No","2015","Saxony-Anhalt","vocational + Abi","32","0.878180012293191","0.769820979821148","0.986539044765233","2"
"No","2015","Saxony-Anhalt","higher vocational","64","0.9619384639951","0.915421837250288","1.00845509073991","2"
"No","2015","Saxony-Anhalt","higher education","202","0.971943513637612","0.949766889138403","0.994120138136822","2"
"No","2015","Thuringia","in school","9","","","","2"
"No","2015","Thuringia","inadequately","5","","","","2"
"No","2015","Thuringia","general elemantary","51","0.982160524096329","0.946524237813001","1.01779681037966","2"
"No","2015","Thuringia","middle vocational","489","0.940330999235302","0.92018375785199","0.960478240618613","2"
"No","2015","Thuringia","vocational + Abi","34","0.944214856263593","0.870264218826709","1.01816549370048","2"
"No","2015","Thuringia","higher vocational","66","0.973333995065678","0.935320879215147","1.01134711091621","2"
"No","2015","Thuringia","higher education","200","0.935130580502073","0.901659282144718","0.968601878859429","2"
"No","2015","Hamburg","in school","7","","","","2"
"No","2015","Hamburg","inadequately","4","","","","2"
"No","2015","Hamburg","general elemantary","28","","","","2"
"No","2015","Hamburg","middle vocational","155","0.940147375294591","0.90361901710213","0.976675733487052","2"
"No","2015","Hamburg","vocational + Abi","37","0.996780927651639","0.97877060383497","1.01479125146831","2"
"No","2015","Hamburg","higher vocational","20","","","","2"
"No","2015","Hamburg","higher education","138","0.897141766407859","0.848035208635916","0.946248324179803","2"
"No","2015","Lower Saxony","in school","38","0.99861495030252","0.986942890670255","1.01028700993478","2"
"No","2015","Lower Saxony","inadequately","54","0.978534146010837","0.940909472400817","1.01615881962086","2"
"No","2015","Lower Saxony","general elemantary","302","0.94691090992884","0.922383438648348","0.971438381209332","2"
"No","2015","Lower Saxony","middle vocational","1059","0.934417860393322","0.920022508638294","0.94881321214835","2"
"No","2015","Lower Saxony","vocational + Abi","169","0.914615413944742","0.874346378832357","0.954884449057128","2"
"No","2015","Lower Saxony","higher vocational","112","0.943688196051735","0.902095117253274","0.985281274850196","2"
"No","2015","Lower Saxony","higher education","465","0.936291693110257","0.914905531471058","0.957677854749456","2"
"No","2015","Bremen","in school","5","","","","2"
"No","2015","Bremen","inadequately","7","","","","2"
"No","2015","Bremen","general elemantary","19","","","","2"
"No","2015","Bremen","middle vocational","62","0.957890976076087","0.910842593342924","1.00493935880925","2"
"No","2015","Bremen","vocational + Abi","13","","","","2"
"No","2015","Bremen","higher vocational","3","","","","2"
"No","2015","Bremen","higher education","37","0.994725408352222","0.971694963874984","1.01775585282946","2"
"No","2015","North Rhine-Westphalia","in school","78","0.984926241732259","0.958225967308364","1.01162651615615","2"
"No","2015","North Rhine-Westphalia","inadequately","116","0.8919559382799","0.838795984464952","0.945115892094849","2"
"No","2015","North Rhine-Westphalia","general elemantary","614","0.941174266148681","0.923113216268553","0.959235316028809","2"
"No","2015","North Rhine-Westphalia","middle vocational","2119","0.949019956296667","0.939971532428931","0.958068380164404","2"
"No","2015","North Rhine-Westphalia","vocational + Abi","510","0.925493216497318","0.903666157480159","0.947320275514476","2"
"No","2015","North Rhine-Westphalia","higher vocational","245","0.956919570996997","0.932427593273667","0.981411548720327","2"
"No","2015","North Rhine-Westphalia","higher education","992","0.89904171688246","0.881057165422433","0.917026268342488","2"
"No","2015","Hesse","in school","23","","","","2"
"No","2015","Hesse","inadequately","30","0.846914403610012","0.729293702070619","0.964535105149406","2"
"No","2015","Hesse","general elemantary","163","0.933129738011488","0.896433155814055","0.969826320208921","2"
"No","2015","Hesse","middle vocational","654","0.918878919104381","0.898866892178889","0.938890946029874","2"
"No","2015","Hesse","vocational + Abi","135","0.928502766465715","0.888200034640937","0.968805498290494","2"
"No","2015","Hesse","higher vocational","72","0.918651994647022","0.857985380804156","0.979318608489888","2"
"No","2015","Hesse","higher education","445","0.910640513334796","0.885067732350459","0.936213294319133","2"
"No","2015","Rhineland-Palatinate,Saarland","in school","20","","","","2"
"No","2015","Rhineland-Palatinate,Saarland","inadequately","21","","","","2"
"No","2015","Rhineland-Palatinate,Saarland","general elemantary","230","0.951888315609312","0.925036635992822","0.978739995225802","2"
"No","2015","Rhineland-Palatinate,Saarland","middle vocational","667","0.932841031169076","0.914391122784964","0.951290939553187","2"
"No","2015","Rhineland-Palatinate,Saarland","vocational + Abi","107","0.969413717824085","0.937664955828041","1.00116247982013","2"
"No","2015","Rhineland-Palatinate,Saarland","higher vocational","85","0.901969708523171","0.841207954729842","0.9627314623165","2"
"No","2015","Rhineland-Palatinate,Saarland","higher education","253","0.915084682451741","0.881773073247798","0.948396291655685","2"
"No","2015","Baden-Württemberg","in school","45","1","1","1","2"
"No","2015","Baden-Württemberg","inadequately","30","0.911452987460892","0.813023053243065","1.00988292167872","2"
"No","2015","Baden-Württemberg","general elemantary","331","0.949036167472395","0.926158784826421","0.971913550118369","2"
"No","2015","Baden-Württemberg","middle vocational","1206","0.919330210330402","0.904549322421451","0.934111098239352","2"
"No","2015","Baden-Württemberg","vocational + Abi","210","0.931882336779506","0.899250557076482","0.96451411648253","2"
"No","2015","Baden-Württemberg","higher vocational","190","0.933549916185862","0.899455151360507","0.967644681011217","2"
"No","2015","Baden-Württemberg","higher education","717","0.952802048830787","0.937764940578934","0.96783915708264","2"
"Yes","2015","Schleswig-Holstein","in school","3","","","","1"
"Yes","2015","Schleswig-Holstein","inadequately","3","","","","1"
"Yes","2015","Schleswig-Holstein","general elemantary","8","","","","1"
"Yes","2015","Schleswig-Holstein","middle vocational","32","0.108204182099764","0.0788433335921596","0.137565030607368","1"
"Yes","2015","Schleswig-Holstein","vocational + Abi","11","","","","1"
"Yes","2015","Schleswig-Holstein","higher vocational","2","","","","1"
"Yes","2015","Schleswig-Holstein","higher education","14","","","","1"
"Yes","2015","Hamburg","in school","","","","","1"
"Yes","2015","Hamburg","inadequately","1","","","","1"
"Yes","2015","Hamburg","general elemantary","3","","","","1"
"Yes","2015","Hamburg","middle vocational","7","","","","1"
"Yes","2015","Hamburg","vocational + Abi","1","","","","1"
"Yes","2015","Hamburg","higher vocational","2","","","","1"
"Yes","2015","Hamburg","higher education","9","","","","1"
"Yes","2015","Lower Saxony","in school","1","","","","1"
"Yes","2015","Lower Saxony","inadequately","3","","","","1"
"Yes","2015","Lower Saxony","general elemantary","19","","","","1"
"Yes","2015","Lower Saxony","middle vocational","77","0.0655821396066778","0.0511867878516501","0.0799774913617055","1"
"Yes","2015","Lower Saxony","vocational + Abi","16","","","","1"
"Yes","2015","Lower Saxony","higher vocational","6","","","","1"
"Yes","2015","Lower Saxony","higher education","36","0.0637083068897429","0.0423221452505438","0.0850944685289419","1"
"Yes","2015","Bremen","in school","","","","","1"
"Yes","2015","Bremen","inadequately","1","","","","1"
"Yes","2015","Bremen","general elemantary","4","","","","1"
"Yes","2015","Bremen","middle vocational","8","","","","1"
"Yes","2015","Bremen","vocational + Abi","3","","","","1"
"Yes","2015","Bremen","higher vocational","","","","","1"
"Yes","2015","Bremen","higher education","1","","","","1"
"Yes","2015","North Rhine-Westphalia","in school","2","","","","1"
"Yes","2015","North Rhine-Westphalia","inadequately","15","","","","1"
"Yes","2015","North Rhine-Westphalia","general elemantary","38","0.058825733851319","0.0407646839711908","0.0768867837314472","1"
"Yes","2015","North Rhine-Westphalia","middle vocational","151","0.0509800437033329","0.0419316198355964","0.0600284675710695","1"
"Yes","2015","North Rhine-Westphalia","vocational + Abi","46","0.0745067835026823","0.0526797244855239","0.0963338425198407","1"
"Yes","2015","North Rhine-Westphalia","higher vocational","19","","","","1"
"Yes","2015","North Rhine-Westphalia","higher education","86","0.10095828311754","0.082973731657512","0.118942834577567","1"
"Yes","2015","Hesse","in school","2","","","","1"
"Yes","2015","Hesse","inadequately","6","","","","1"
"Yes","2015","Hesse","general elemantary","15","","","","1"
"Yes","2015","Hesse","middle vocational","61","0.0811210808956185","0.0611090539701259","0.101133107821111","1"
"Yes","2015","Hesse","vocational + Abi","22","","","","1"
"Yes","2015","Hesse","higher vocational","6","","","","1"
"Yes","2015","Hesse","higher education","33","0.089359486665204","0.0637867056808671","0.114932267649541","1"
"Yes","2015","Baden-Württemberg","in school","","","","","1"
"Yes","2015","Baden-Württemberg","inadequately","2","","","","1"
"Yes","2015","Baden-Württemberg","general elemantary","24","","","","1"
"Yes","2015","Baden-Württemberg","middle vocational","98","0.0806697896695984","0.0658889017606483","0.0954506775785486","1"
"Yes","2015","Baden-Württemberg","vocational + Abi","19","","","","1"
"Yes","2015","Baden-Württemberg","higher vocational","15","","","","1"
"Yes","2015","Baden-Württemberg","higher education","47","0.0471979511692128","0.0321608429173595","0.0622350594210661","1"
"Yes","2015","Bavaria","in school","7","","","","1"
"Yes","2015","Bavaria","inadequately","8","","","","1"
"Yes","2015","Bavaria","general elemantary","33","0.0817697104017246","0.0553108265298933","0.108228594273556","1"
"Yes","2015","Bavaria","middle vocational","137","0.0693116635167664","0.0582248147380603","0.0803985122954725","1"
"Yes","2015","Bavaria","vocational + Abi","26","","","","1"
"Yes","2015","Bavaria","higher vocational","16","","","","1"
"Yes","2015","Bavaria","higher education","52","0.037410783676224","0.0250060585833684","0.0498155087690796","1"
"Yes","2015","Berlin","in school","1","","","","1"
"Yes","2015","Berlin","inadequately","1","","","","1"
"Yes","2015","Berlin","general elemantary","7","","","","1"
"Yes","2015","Berlin","middle vocational","27","","","","1"
"Yes","2015","Berlin","vocational + Abi","6","","","","1"
"Yes","2015","Berlin","higher vocational","6","","","","1"
"Yes","2015","Berlin","higher education","24","","","","1"
"Yes","2015","Brandenburg","in school","1","","","","1"
"Yes","2015","Brandenburg","inadequately","","","","","1"
"Yes","2015","Brandenburg","general elemantary","2","","","","1"
"Yes","2015","Brandenburg","middle vocational","24","","","","1"
"Yes","2015","Brandenburg","vocational + Abi","2","","","","1"
"Yes","2015","Brandenburg","higher vocational","5","","","","1"
"Yes","2015","Brandenburg","higher education","11","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","inadequately","1","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","general elemantary","2","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","middle vocational","17","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","vocational + Abi","3","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","higher vocational","5","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","higher education","4","","","","1"
"Yes","2015","Saxony","in school","","","","","1"
"Yes","2015","Saxony","inadequately","2","","","","1"
"Yes","2015","Saxony","general elemantary","4","","","","1"
"Yes","2015","Saxony","middle vocational","45","0.0502291995805621","0.0349499931593307","0.0655084060017935","1"
"Yes","2015","Saxony","vocational + Abi","2","","","","1"
"Yes","2015","Saxony","higher vocational","4","","","","1"
"Yes","2015","Saxony","higher education","28","","","","1"
"Yes","2015","Saxony-Anhalt","in school","1","","","","1"
"Yes","2015","Saxony-Anhalt","inadequately","1","","","","1"
"Yes","2015","Saxony-Anhalt","general elemantary","2","","","","1"
"Yes","2015","Saxony-Anhalt","middle vocational","25","","","","1"
"Yes","2015","Saxony-Anhalt","vocational + Abi","3","","","","1"
"Yes","2015","Saxony-Anhalt","higher vocational","1","","","","1"
"Yes","2015","Saxony-Anhalt","higher education","11","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","in school","2","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","general elemantary","14","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","middle vocational","40","0.0671589688309245","0.0487090604468129","0.085608877215036","1"
"Yes","2015","Rhineland-Palatinate,Saarland","vocational + Abi","6","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","higher vocational","7","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","higher education","16","","","","1"
"Yes","2015","Thuringia","in school","","","","","1"
"Yes","2015","Thuringia","inadequately","","","","","1"
"Yes","2015","Thuringia","general elemantary","2","","","","1"
"Yes","2015","Thuringia","middle vocational","42","0.0596690007646984","0.0395217593813873","0.0798162421480096","1"
"Yes","2015","Thuringia","vocational + Abi","3","","","","1"
"Yes","2015","Thuringia","higher vocational","3","","","","1"
"Yes","2015","Thuringia","higher education","8","","","","1"
"No","2016","Bavaria","in school","","","","","2"
"No","2016","Bavaria","inadequately","","","","","2"
"No","2016","Bavaria","general elemantary","","","","","2"
"No","2016","Bavaria","middle vocational","","","","","2"
"No","2016","Bavaria","vocational + Abi","","","","","2"
"No","2016","Bavaria","higher vocational","","","","","2"
"No","2016","Bavaria","higher education","","","","","2"
"No","2016","Berlin","in school","","","","","2"
"No","2016","Berlin","inadequately","","","","","2"
"No","2016","Berlin","general elemantary","","","","","2"
"No","2016","Berlin","middle vocational","","","","","2"
"No","2016","Berlin","vocational + Abi","","","","","2"
"No","2016","Berlin","higher vocational","","","","","2"
"No","2016","Berlin","higher education","","","","","2"
"No","2016","Brandenburg","in school","","","","","2"
"No","2016","Brandenburg","inadequately","","","","","2"
"No","2016","Brandenburg","general elemantary","","","","","2"
"No","2016","Brandenburg","middle vocational","","","","","2"
"No","2016","Brandenburg","vocational + Abi","","","","","2"
"No","2016","Brandenburg","higher vocational","","","","","2"
"No","2016","Brandenburg","higher education","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","higher education","","","","","2"
"No","2016","Saxony","in school","","","","","2"
"No","2016","Saxony","inadequately","","","","","2"
"No","2016","Saxony","general elemantary","","","","","2"
"No","2016","Saxony","middle vocational","","","","","2"
"No","2016","Saxony","vocational + Abi","","","","","2"
"No","2016","Saxony","higher vocational","","","","","2"
"No","2016","Saxony","higher education","","","","","2"
"No","2016","Saxony-Anhalt","in school","","","","","2"
"No","2016","Saxony-Anhalt","inadequately","","","","","2"
"No","2016","Saxony-Anhalt","general elemantary","","","","","2"
"No","2016","Saxony-Anhalt","middle vocational","","","","","2"
"No","2016","Saxony-Anhalt","vocational + Abi","","","","","2"
"No","2016","Saxony-Anhalt","higher vocational","","","","","2"
"No","2016","Saxony-Anhalt","higher education","","","","","2"
"No","2016","Thuringia","in school","","","","","2"
"No","2016","Thuringia","inadequately","","","","","2"
"No","2016","Thuringia","general elemantary","","","","","2"
"No","2016","Thuringia","middle vocational","","","","","2"
"No","2016","Thuringia","vocational + Abi","","","","","2"
"No","2016","Thuringia","higher vocational","","","","","2"
"No","2016","Thuringia","higher education","","","","","2"
"No","2016","Schleswig-Holstein","in school","","","","","2"
"No","2016","Schleswig-Holstein","inadequately","","","","","2"
"No","2016","Schleswig-Holstein","general elemantary","","","","","2"
"No","2016","Schleswig-Holstein","middle vocational","","","","","2"
"No","2016","Schleswig-Holstein","vocational + Abi","","","","","2"
"No","2016","Schleswig-Holstein","higher vocational","","","","","2"
"No","2016","Schleswig-Holstein","higher education","","","","","2"
"No","2016","Hamburg","in school","","","","","2"
"No","2016","Hamburg","inadequately","","","","","2"
"No","2016","Hamburg","general elemantary","","","","","2"
"No","2016","Hamburg","middle vocational","","","","","2"
"No","2016","Hamburg","vocational + Abi","","","","","2"
"No","2016","Hamburg","higher vocational","","","","","2"
"No","2016","Hamburg","higher education","","","","","2"
"No","2016","Lower Saxony","in school","","","","","2"
"No","2016","Lower Saxony","inadequately","","","","","2"
"No","2016","Lower Saxony","general elemantary","","","","","2"
"No","2016","Lower Saxony","middle vocational","","","","","2"
"No","2016","Lower Saxony","vocational + Abi","","","","","2"
"No","2016","Lower Saxony","higher vocational","","","","","2"
"No","2016","Lower Saxony","higher education","","","","","2"
"No","2016","Bremen","in school","","","","","2"
"No","2016","Bremen","inadequately","","","","","2"
"No","2016","Bremen","general elemantary","","","","","2"
"No","2016","Bremen","middle vocational","","","","","2"
"No","2016","Bremen","vocational + Abi","","","","","2"
"No","2016","Bremen","higher vocational","","","","","2"
"No","2016","Bremen","higher education","","","","","2"
"No","2016","North Rhine-Westphalia","in school","","","","","2"
"No","2016","North Rhine-Westphalia","inadequately","","","","","2"
"No","2016","North Rhine-Westphalia","general elemantary","","","","","2"
"No","2016","North Rhine-Westphalia","middle vocational","","","","","2"
"No","2016","North Rhine-Westphalia","vocational + Abi","","","","","2"
"No","2016","North Rhine-Westphalia","higher vocational","","","","","2"
"No","2016","North Rhine-Westphalia","higher education","","","","","2"
"No","2016","Hesse","in school","","","","","2"
"No","2016","Hesse","inadequately","","","","","2"
"No","2016","Hesse","general elemantary","","","","","2"
"No","2016","Hesse","middle vocational","","","","","2"
"No","2016","Hesse","vocational + Abi","","","","","2"
"No","2016","Hesse","higher vocational","","","","","2"
"No","2016","Hesse","higher education","","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","in school","","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"No","2016","Baden-Württemberg","in school","","","","","2"
"No","2016","Baden-Württemberg","inadequately","","","","","2"
"No","2016","Baden-Württemberg","general elemantary","","","","","2"
"No","2016","Baden-Württemberg","middle vocational","","","","","2"
"No","2016","Baden-Württemberg","vocational + Abi","","","","","2"
"No","2016","Baden-Württemberg","higher vocational","","","","","2"
"No","2016","Baden-Württemberg","higher education","","","","","2"
"Yes","2016","Saxony-Anhalt","in school","","","","","1"
"Yes","2016","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2016","Saxony-Anhalt","general elemantary","","","","","1"
"Yes","2016","Saxony-Anhalt","middle vocational","","","","","1"
"Yes","2016","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2016","Saxony-Anhalt","higher vocational","","","","","1"
"Yes","2016","Saxony-Anhalt","higher education","","","","","1"
"Yes","2016","Schleswig-Holstein","in school","","","","","1"
"Yes","2016","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2016","Schleswig-Holstein","general elemantary","","","","","1"
"Yes","2016","Schleswig-Holstein","middle vocational","","","","","1"
"Yes","2016","Schleswig-Holstein","vocational + Abi","","","","","1"
"Yes","2016","Schleswig-Holstein","higher vocational","","","","","1"
"Yes","2016","Schleswig-Holstein","higher education","","","","","1"
"Yes","2016","Hamburg","in school","","","","","1"
"Yes","2016","Hamburg","inadequately","","","","","1"
"Yes","2016","Hamburg","general elemantary","","","","","1"
"Yes","2016","Hamburg","middle vocational","","","","","1"
"Yes","2016","Hamburg","vocational + Abi","","","","","1"
"Yes","2016","Hamburg","higher vocational","","","","","1"
"Yes","2016","Hamburg","higher education","","","","","1"
"Yes","2016","Lower Saxony","in school","","","","","1"
"Yes","2016","Lower Saxony","inadequately","","","","","1"
"Yes","2016","Lower Saxony","general elemantary","","","","","1"
"Yes","2016","Lower Saxony","middle vocational","","","","","1"
"Yes","2016","Lower Saxony","vocational + Abi","","","","","1"
"Yes","2016","Lower Saxony","higher vocational","","","","","1"
"Yes","2016","Lower Saxony","higher education","","","","","1"
"Yes","2016","Bremen","in school","","","","","1"
"Yes","2016","Bremen","inadequately","","","","","1"
"Yes","2016","Bremen","general elemantary","","","","","1"
"Yes","2016","Bremen","middle vocational","","","","","1"
"Yes","2016","Bremen","vocational + Abi","","","","","1"
"Yes","2016","Bremen","higher vocational","","","","","1"
"Yes","2016","Bremen","higher education","","","","","1"
"Yes","2016","North Rhine-Westphalia","in school","","","","","1"
"Yes","2016","North Rhine-Westphalia","inadequately","","","","","1"
"Yes","2016","North Rhine-Westphalia","general elemantary","","","","","1"
"Yes","2016","North Rhine-Westphalia","middle vocational","","","","","1"
"Yes","2016","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Yes","2016","North Rhine-Westphalia","higher vocational","","","","","1"
"Yes","2016","North Rhine-Westphalia","higher education","","","","","1"
"Yes","2016","Hesse","in school","","","","","1"
"Yes","2016","Hesse","inadequately","","","","","1"
"Yes","2016","Hesse","general elemantary","","","","","1"
"Yes","2016","Hesse","middle vocational","","","","","1"
"Yes","2016","Hesse","vocational + Abi","","","","","1"
"Yes","2016","Hesse","higher vocational","","","","","1"
"Yes","2016","Hesse","higher education","","","","","1"
"Yes","2016","Baden-Württemberg","in school","","","","","1"
"Yes","2016","Baden-Württemberg","inadequately","","","","","1"
"Yes","2016","Baden-Württemberg","general elemantary","","","","","1"
"Yes","2016","Baden-Württemberg","middle vocational","","","","","1"
"Yes","2016","Baden-Württemberg","vocational + Abi","","","","","1"
"Yes","2016","Baden-Württemberg","higher vocational","","","","","1"
"Yes","2016","Baden-Württemberg","higher education","","","","","1"
"Yes","2016","Bavaria","in school","","","","","1"
"Yes","2016","Bavaria","inadequately","","","","","1"
"Yes","2016","Bavaria","general elemantary","","","","","1"
"Yes","2016","Bavaria","middle vocational","","","","","1"
"Yes","2016","Bavaria","vocational + Abi","","","","","1"
"Yes","2016","Bavaria","higher vocational","","","","","1"
"Yes","2016","Bavaria","higher education","","","","","1"
"Yes","2016","Berlin","in school","","","","","1"
"Yes","2016","Berlin","inadequately","","","","","1"
"Yes","2016","Berlin","general elemantary","","","","","1"
"Yes","2016","Berlin","middle vocational","","","","","1"
"Yes","2016","Berlin","vocational + Abi","","","","","1"
"Yes","2016","Berlin","higher vocational","","","","","1"
"Yes","2016","Berlin","higher education","","","","","1"
"Yes","2016","Brandenburg","in school","","","","","1"
"Yes","2016","Brandenburg","inadequately","","","","","1"
"Yes","2016","Brandenburg","general elemantary","","","","","1"
"Yes","2016","Brandenburg","middle vocational","","","","","1"
"Yes","2016","Brandenburg","vocational + Abi","","","","","1"
"Yes","2016","Brandenburg","higher vocational","","","","","1"
"Yes","2016","Brandenburg","higher education","","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Yes","2016","Saxony","in school","","","","","1"
"Yes","2016","Saxony","inadequately","","","","","1"
"Yes","2016","Saxony","general elemantary","","","","","1"
"Yes","2016","Saxony","middle vocational","","","","","1"
"Yes","2016","Saxony","vocational + Abi","","","","","1"
"Yes","2016","Saxony","higher vocational","","","","","1"
"Yes","2016","Saxony","higher education","","","","","1"
"Yes","2016","Thuringia","in school","","","","","1"
"Yes","2016","Thuringia","inadequately","","","","","1"
"Yes","2016","Thuringia","general elemantary","","","","","1"
"Yes","2016","Thuringia","middle vocational","","","","","1"
"Yes","2016","Thuringia","vocational + Abi","","","","","1"
"Yes","2016","Thuringia","higher vocational","","","","","1"
"Yes","2016","Thuringia","higher education","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"No","2017","Bavaria","in school","51","0.91083498920259","0.83685270276407","0.98481727564111","2"
"No","2017","Bavaria","inadequately","46","0.76249502649859","0.651037618425643","0.873952434571537","2"
"No","2017","Bavaria","general elemantary","401","0.931648679759179","0.907880075321779","0.955417284196578","2"
"No","2017","Bavaria","middle vocational","1853","0.925387959970053","0.913860484621209","0.936915435318896","2"
"No","2017","Bavaria","vocational + Abi","289","0.922732181993569","0.892863499848828","0.95260086413831","2"
"No","2017","Bavaria","higher vocational","247","0.921168697059538","0.888966100650321","0.953371293468756","2"
"No","2017","Bavaria","higher education","978","0.946690599678196","0.933050417760743","0.96033078159565","2"
"No","2017","Berlin","in school","8","","","","2"
"No","2017","Berlin","inadequately","12","","","","2"
"No","2017","Berlin","general elemantary","58","0.899435040267134","0.82742070883826","0.971449371696007","2"
"No","2017","Berlin","middle vocational","332","0.935387856589203","0.909886286450482","0.960889426727924","2"
"No","2017","Berlin","vocational + Abi","65","0.933266434530784","0.875217546562121","0.991315322499447","2"
"No","2017","Berlin","higher vocational","57","0.840310233509125","0.749127918241352","0.931492548776897","2"
"No","2017","Berlin","higher education","370","0.940898931997882","0.917789607675014","0.964008256320749","2"
"No","2017","Brandenburg","in school","13","","","","2"
"No","2017","Brandenburg","inadequately","9","","","","2"
"No","2017","Brandenburg","general elemantary","80","0.97294310605106","0.93803777694593","1.00784843515619","2"
"No","2017","Brandenburg","middle vocational","485","0.919675314570701","0.896224117206706","0.943126511934696","2"
"No","2017","Brandenburg","vocational + Abi","72","0.951698473630309","0.903495768798485","0.999901178462134","2"
"No","2017","Brandenburg","higher vocational","66","0.968411896957813","0.927729105194359","1.00909468872127","2"
"No","2017","Brandenburg","higher education","242","0.979321689267441","0.961855497830295","0.996787880704588","2"
"No","2017","Mecklenburg-Western Pomerania","in school","9","","","","2"
