"pli0093_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2009","35-65 y.","1-pers.-HH","134","0.127963042120379","0.108813845468564","0.147112238772193"
"Min 1x per week","2009","35-65 y.","(Married) couple without C. ","307","0.0895148877936523","0.0796080099103816","0.099421765676923"
"Min 1x per week","2009","35-65 y.","Single parent ","59","0.101559088024432","0.0757937831372635","0.127324392911602"
"Min 1x per week","2009","35-65 y.","Couple + C. LE 16 ","224","0.0882778333575572","0.0761005012347369","0.100455165480378"
"Min 1x per week","2009","35-65 y.","Couple + C. GT 16 ","219","0.086651351590793","0.0739582397477083","0.0993444634338777"
"Min 1x per week","2009","35-65 y.","Couple + C. LE and GT 16","71","0.0886001117793208","0.0689087968557275","0.108291426702914"
"Min 1x per week","2009","66 and older","1-pers.-HH","94","0.0811941410349714","0.065496569983829","0.0968917120861137"
"Min 1x per week","2009","66 and older","(Married) couple without C. ","274","0.103732786783715","0.0921758119640409","0.115289761603389"
"Min 1x per week","2009","66 and older","Single parent ","6","","",""
"Min 1x per week","2009","66 and older","Couple + C. LE 16 ","1","","",""
"Min 1x per week","2009","66 and older","Couple + C. GT 16 ","17","","",""
"Min 1x per week","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2009","16-34 y.","1-pers.-HH","72","0.141331448406022","0.112164567031108","0.170498329780936"
"Min 1x per month","2009","16-34 y.","(Married) couple without C. ","89","0.134503941151674","0.109937681414022","0.159070200889326"
"Min 1x per month","2009","16-34 y.","Single parent ","42","0.12132622379562","0.089248929553175","0.153403518038066"
"Min 1x per month","2009","16-34 y.","Couple + C. LE 16 ","48","0.0833359322638768","0.0635948091983283","0.103077055329425"
"Min 1x per month","2009","16-34 y.","Couple + C. GT 16 ","117","0.106868369340382","0.0883915047143623","0.125345233966401"
"Min 1x per month","2009","16-34 y.","Couple + C. LE and GT 16","54","0.129017748731266","0.0949070576318309","0.163128439830702"
"Min 1x per month","2009","35-65 y.","1-pers.-HH","81","0.0702995024939761","0.0556444123921262","0.084954592595826"
"Min 1x per month","2009","35-65 y.","(Married) couple without C. ","252","0.0777809229552985","0.0684868442372532","0.0870750016733438"
"Min 1x per month","2009","35-65 y.","Single parent ","38","0.0603995220045028","0.04007971891314","0.0807193250958656"
"Min 1x per month","2009","35-65 y.","Couple + C. LE 16 ","159","0.0802711568845011","0.0686083059288916","0.0919340078401106"
"Min 1x per month","2009","35-65 y.","Couple + C. GT 16 ","104","0.053844000188919","0.0436601459809549","0.0640278543968831"
"Min 1x per month","2009","35-65 y.","Couple + C. LE and GT 16","64","0.0670930827552358","0.0497565945811167","0.0844295709293549"
"Min 1x per month","2009","66 and older","1-pers.-HH","60","0.0478250036714887","0.0355606652436578","0.0600893420993196"
"Min 1x per month","2009","66 and older","(Married) couple without C. ","166","0.0601558626736431","0.051143590740252","0.0691681346070341"
"Min 1x per month","2009","66 and older","Single parent ","1","","",""
"Min 1x per month","2009","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","2009","66 and older","Couple + C. GT 16 ","8","","",""
"Min 1x per month","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2009","16-34 y.","1-pers.-HH","160","0.300040727511117","0.261671389863373","0.338410065158861"
"Rarely","2009","16-34 y.","(Married) couple without C. ","238","0.311427928264209","0.278085865299548","0.344769991228871"
"Rarely","2009","16-34 y.","Single parent ","97","0.209605365127139","0.169617359532202","0.249593370722077"
"Rarely","2009","16-34 y.","Couple + C. LE 16 ","226","0.278332577232451","0.246321434790431","0.310343719674471"
"Rarely","2009","16-34 y.","Couple + C. GT 16 ","323","0.304413887516792","0.276893557832166","0.331934217201418"
"Rarely","2009","16-34 y.","Couple + C. LE and GT 16","101","0.300309108605544","0.253664817318341","0.346953399892746"
"Rarely","2009","35-65 y.","1-pers.-HH","305","0.255569232938971","0.230565360350517","0.280573105527426"
"Rarely","2009","35-65 y.","(Married) couple without C. ","1001","0.324664277667062","0.308415156990685","0.340913398343439"
"Rarely","2009","35-65 y.","Single parent ","126","0.263037437964526","0.225482882490368","0.300591993438684"
"Rarely","2009","35-65 y.","Couple + C. LE 16 ","654","0.292686240361478","0.273156239262828","0.312216241460127"
"Rarely","2009","35-65 y.","Couple + C. GT 16 ","547","0.28638553191611","0.265988381380761","0.306782682451459"
"Rarely","2009","35-65 y.","Couple + C. LE and GT 16","244","0.305272421363476","0.273360411836217","0.337184430890735"
"Rarely","2009","66 and older","1-pers.-HH","174","0.147321101677638","0.126951456205196","0.16769074715008"
"Rarely","2009","66 and older","(Married) couple without C. ","599","0.230992897144791","0.215018227782394","0.246967566507189"
"Rarely","2009","66 and older","Single parent ","8","","",""
"Rarely","2009","66 and older","Couple + C. LE 16 ","3","","",""
"Rarely","2009","66 and older","Couple + C. GT 16 ","48","0.279152474822078","0.213620344603164","0.344684605040992"
"Rarely","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Never","2009","16-34 y.","1-pers.-HH","238","0.42403084150404","0.382654113062424","0.465407569945656"
"Never","2009","16-34 y.","(Married) couple without C. ","327","0.474139856764476","0.438187501482649","0.510092212046302"
"Never","2009","16-34 y.","Single parent ","192","0.476738989392101","0.42767011693175","0.525807861852452"
"Never","2009","16-34 y.","Couple + C. LE 16 ","413","0.539128683146622","0.503525677601864","0.57473168869138"
"Never","2009","16-34 y.","Couple + C. GT 16 ","447","0.437657754892104","0.407988023151897","0.467327486632312"
"Never","2009","16-34 y.","Couple + C. LE and GT 16","132","0.380065920346334","0.330673153305608","0.42945868738706"
"Never","2009","35-65 y.","1-pers.-HH","649","0.546168222446674","0.517628384646558","0.57470806024679"
"Never","2009","35-65 y.","(Married) couple without C. ","1630","0.508039911583987","0.490691225017651","0.525388598150323"
"Never","2009","35-65 y.","Single parent ","305","0.575003952006539","0.532838283479607","0.61716962053347"
"Never","2009","35-65 y.","Couple + C. LE 16 ","1048","0.538764769396464","0.517367621322498","0.560161917470431"
"Never","2009","35-65 y.","Couple + C. GT 16 ","1017","0.573119116304178","0.550802006940185","0.595436225668171"
"Never","2009","35-65 y.","Couple + C. LE and GT 16","421","0.539034384101967","0.504492533776476","0.573576234427459"
"Never","2009","66 and older","1-pers.-HH","835","0.723659753615902","0.697958902020261","0.749360605211543"
"Never","2009","66 and older","(Married) couple without C. ","1635","0.605118453397851","0.586590774830395","0.623646131965306"
"Never","2009","66 and older","Single parent ","46","0.776008739579188","0.671384571791128","0.880632907367249"
"Never","2009","66 and older","Couple + C. LE 16 ","1","","",""
"Never","2009","66 and older","Couple + C. GT 16 ","107","0.57693163893981","0.50475788566081","0.64910539221881"
"Never","2009","66 and older","Couple + C. LE and GT 16","2","","",""
"Daily","2010","16-34 y.","1-pers.-HH","","","",""
"Daily","2010","16-34 y.","(Married) couple without C. ","","","",""
"Daily","2010","16-34 y.","Single parent ","","","",""
"Daily","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"Daily","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","2010","35-65 y.","1-pers.-HH","","","",""
"Daily","2010","35-65 y.","(Married) couple without C. ","","","",""
"Daily","2010","35-65 y.","Single parent ","","","",""
"Daily","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"Daily","2010","66 and older","1-pers.-HH","","","",""
"Daily","2010","66 and older","(Married) couple without C. ","","","",""
"Daily","2010","66 and older","Single parent ","","","",""
"Daily","2010","66 and older","Couple + C. LE 16 ","","","",""
"Daily","2010","66 and older","Couple + C. GT 16 ","","","",""
"Daily","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2010","16-34 y.","1-pers.-HH","","","",""
"Min 1x per week","2010","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per week","2010","16-34 y.","Single parent ","","","",""
"Min 1x per week","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"Min 1x per week","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per week","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2010","35-65 y.","1-pers.-HH","","","",""
"Min 1x per week","2010","35-65 y.","(Married) couple without C. ","","","",""
"Min 1x per week","2010","35-65 y.","Single parent ","","","",""
"Min 1x per week","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"Min 1x per week","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"Min 1x per week","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2010","66 and older","1-pers.-HH","","","",""
"Min 1x per week","2010","66 and older","(Married) couple without C. ","","","",""
"Min 1x per week","2010","66 and older","Single parent ","","","",""
"Min 1x per week","2010","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","2010","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per week","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2010","16-34 y.","1-pers.-HH","","","",""
"Min 1x per month","2010","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per month","2010","16-34 y.","Single parent ","","","",""
"Min 1x per month","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"Min 1x per month","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2010","35-65 y.","1-pers.-HH","","","",""
"Min 1x per month","2010","35-65 y.","(Married) couple without C. ","","","",""
"Min 1x per month","2010","35-65 y.","Single parent ","","","",""
"Min 1x per month","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"Min 1x per month","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2010","66 and older","1-pers.-HH","","","",""
"Min 1x per month","2010","66 and older","(Married) couple without C. ","","","",""
"Min 1x per month","2010","66 and older","Single parent ","","","",""
"Min 1x per month","2010","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","2010","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per month","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2010","16-34 y.","1-pers.-HH","","","",""
"Rarely","2010","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","2010","16-34 y.","Single parent ","","","",""
"Rarely","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"Rarely","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2010","35-65 y.","1-pers.-HH","","","",""
"Rarely","2010","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","2010","35-65 y.","Single parent ","","","",""
"Rarely","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"Rarely","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"Rarely","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2010","66 and older","1-pers.-HH","","","",""
"Rarely","2010","66 and older","(Married) couple without C. ","","","",""
"Rarely","2010","66 and older","Single parent ","","","",""
"Rarely","2010","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2010","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Never","2010","16-34 y.","1-pers.-HH","","","",""
"Never","2010","16-34 y.","(Married) couple without C. ","","","",""
"Never","2010","16-34 y.","Single parent ","","","",""
"Never","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"Never","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Never","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"Never","2010","35-65 y.","1-pers.-HH","","","",""
"Never","2010","35-65 y.","(Married) couple without C. ","","","",""
"Never","2010","35-65 y.","Single parent ","","","",""
"Never","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"Never","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"Never","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"Never","2010","66 and older","1-pers.-HH","","","",""
"Never","2010","66 and older","(Married) couple without C. ","","","",""
"Never","2010","66 and older","Single parent ","","","",""
"Never","2010","66 and older","Couple + C. LE 16 ","","","",""
"Never","2010","66 and older","Couple + C. GT 16 ","","","",""
"Never","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Daily","2011","16-34 y.","1-pers.-HH","","","",""
"Daily","2011","16-34 y.","(Married) couple without C. ","","","",""
"Daily","2011","16-34 y.","Single parent ","","","",""
"Daily","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Daily","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","2011","35-65 y.","1-pers.-HH","","","",""
"Daily","2011","35-65 y.","(Married) couple without C. ","","","",""
"Daily","2011","35-65 y.","Single parent ","","","",""
"Daily","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Daily","2011","66 and older","1-pers.-HH","","","",""
"Daily","2011","66 and older","(Married) couple without C. ","","","",""
"Daily","2011","66 and older","Single parent ","","","",""
"Daily","2011","66 and older","Couple + C. LE 16 ","","","",""
"Daily","2011","66 and older","Couple + C. GT 16 ","","","",""
"Daily","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2011","16-34 y.","1-pers.-HH","126","0.169646511262566","0.140815387490011","0.19847763503512"
"Min 1x per week","2011","16-34 y.","(Married) couple without C. ","128","0.142162187928807","0.118504080253002","0.165820295604613"
"Min 1x per week","2011","16-34 y.","Single parent ","126","0.14458601447105","0.121910172490711","0.16726185645139"
"Min 1x per week","2011","16-34 y.","Couple + C. LE 16 ","223","0.0803023670726089","0.0697275085611501","0.0908772255840678"
"Min 1x per week","2011","16-34 y.","Couple + C. GT 16 ","201","0.166294775445634","0.144200422885411","0.188389128005857"
"Min 1x per week","2011","16-34 y.","Couple + C. LE and GT 16","179","0.26499429384271","0.230366931401538","0.299621656283882"
"Min 1x per week","2011","35-65 y.","1-pers.-HH","197","0.136766170545705","0.119343033144749","0.154189307946661"
"Min 1x per week","2011","35-65 y.","(Married) couple without C. ","423","0.0981990430371036","0.0888940500467416","0.107504036027466"
"Min 1x per week","2011","35-65 y.","Single parent ","200","0.0959981165685327","0.0825304808312958","0.10946575230577"
