"pli0093_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Daily","2017","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Daily","2017","Couple + C. LE and GT 16","no migration background","","","","","1"
"Daily","2017","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Daily","2017","Single parent ","indirect migration background","","","","","1"
"Daily","2017","Couple + C. LE and GT 16","direct migration background","18","","","","1"
"Min 1x per month","2017","Single parent ","indirect migration background","17","","","","3"
"Min 1x per month","2017","1-pers.-HH","indirect migration background","24","","","","3"
"Min 1x per month","2017","(Married) couple without C. ","no migration background","568","0.0793293099589004","0.072982940475453","0.0856756794423477","3"
"Min 1x per month","2017","(Married) couple without C. ","indirect migration background","19","","","","3"
"Min 1x per month","2017","Single parent ","no migration background","160","0.0844987058199349","0.0714037716464104","0.0975936399934594","3"
"Min 1x per month","2017","Single parent ","direct migration background","37","0.0736587858190569","0.0539237313137841","0.0933938403243297","3"
"Min 1x per month","2017","Couple + C. LE 16 ","no migration background","301","0.0749320253987933","0.0666392295211462","0.0832248212764403","3"
"Min 1x per month","2017","Couple + C. LE 16 ","direct migration background","209","0.0664589483420299","0.0586204721469548","0.0742974245371051","3"
"Min 1x per month","2017","Couple + C. LE 16 ","indirect migration background","39","0.0823333491276775","0.0577944577938354","0.10687224046152","3"
"Min 1x per month","2017","Couple + C. GT 16 ","no migration background","229","0.073864239092398","0.0635931695811565","0.0841353086036394","3"
"Min 1x per month","2017","Couple + C. GT 16 ","direct migration background","31","0.0510890603878135","0.0339637712469356","0.0682143495286914","3"
"Min 1x per month","2017","1-pers.-HH","no migration background","306","0.0960181623727032","0.0859586500021624","0.106077674743244","3"
"Min 1x per month","2017","1-pers.-HH","direct migration background","132","0.0819915818696757","0.0684594883489645","0.0955236753903869","3"
"Min 1x per month","2017","(Married) couple without C. ","direct migration background","65","0.0603714379876953","0.0469570802366011","0.0737857957387895","3"
"Min 1x per month","2017","Couple + C. GT 16 ","indirect migration background","34","0.0868515405898209","0.0512226804169118","0.12248040076273","3"
"Min 1x per month","2017","Couple + C. LE and GT 16","no migration background","124","0.074484200469398","0.0612325058575122","0.0877358950812838","3"
"Min 1x per month","2017","Couple + C. LE and GT 16","direct migration background","67","0.0506668162540518","0.0378738204136466","0.063459812094457","3"
"Min 1x per month","2017","Couple + C. LE and GT 16","indirect migration background","15","","","","3"
"Min 1x per week","2017","1-pers.-HH","direct migration background","152","0.110873936259529","0.0953874308078421","0.126360441711216","2"
"Min 1x per week","2017","(Married) couple without C. ","no migration background","920","0.119567021216323","0.111947806514682","0.127186235917964","2"
"Min 1x per week","2017","(Married) couple without C. ","direct migration background","111","0.121138637175121","0.102761513111932","0.13951576123831","2"
"Min 1x per week","2017","(Married) couple without C. ","indirect migration background","37","0.156640345238972","0.110366867102051","0.202913823375894","2"
"Min 1x per week","2017","Single parent ","no migration background","249","0.144390563444507","0.12784216389406","0.160938962994954","2"
"Min 1x per week","2017","Single parent ","indirect migration background","42","0.207346275879438","0.154137222647867","0.26055532911101","2"
"Min 1x per week","2017","Couple + C. LE 16 ","no migration background","526","0.128044282095768","0.117519630538498","0.138568933653037","2"
"Min 1x per week","2017","Couple + C. LE 16 ","direct migration background","247","0.0800171089623429","0.0714788464208843","0.0885553715038014","2"
"Min 1x per week","2017","Couple + C. LE 16 ","indirect migration background","61","0.112755004581613","0.0845182834609891","0.140991725702236","2"
"Min 1x per week","2017","Couple + C. GT 16 ","indirect migration background","39","0.157037940250152","0.111007113055155","0.203068767445149","2"
"Min 1x per week","2017","1-pers.-HH","no migration background","518","0.157645595479546","0.14520306458536","0.170088126373732","2"
"Min 1x per week","2017","1-pers.-HH","indirect migration background","35","0.181332186932073","0.125201531792049","0.237462842072097","2"
"Min 1x per week","2017","Single parent ","direct migration background","63","0.117176205027403","0.0928767077759372","0.141475702278868","2"
"Min 1x per week","2017","Couple + C. GT 16 ","no migration background","407","0.156235160325121","0.141977071105359","0.170493249544882","2"
"Min 1x per week","2017","Couple + C. GT 16 ","direct migration background","60","0.105008989671573","0.0811647320789091","0.128853247264238","2"
"Min 1x per week","2017","Couple + C. LE and GT 16","no migration background","293","0.18326166636805","0.16373515288213","0.20278817985397","2"
"Min 1x per week","2017","Couple + C. LE and GT 16","direct migration background","61","0.059758152634994","0.0459314223930129","0.0735848828769751","2"
"Min 1x per week","2017","Couple + C. LE and GT 16","indirect migration background","38","0.0862229256493269","0.0506368049903019","0.121809046308352","2"
"Never","2017","1-pers.-HH","no migration background","1754","0.527635680794151","0.510589542702498","0.544681818885804","5"
"Never","2017","1-pers.-HH","direct migration background","963","0.6117320885247","0.587693807566751","0.63577036948265","5"
"Never","2017","1-pers.-HH","indirect migration background","76","0.366368437914041","0.296176661940313","0.436560213887768","5"
"Never","2017","(Married) couple without C. ","no migration background","3661","0.533488338391674","0.521773128511386","0.545203548271962","5"
"Never","2017","(Married) couple without C. ","direct migration background","770","0.554199949312821","0.526205023749425","0.582194874876216","5"
"Never","2017","(Married) couple without C. ","indirect migration background","130","0.514100205865871","0.450468851891401","0.577731559840341","5"
"Never","2017","Single parent ","no migration background","876","0.531176212913029","0.507681348767148","0.55467107705891","5"
"Never","2017","Single parent ","direct migration background","457","0.635712021550568","0.599354590360422","0.672069452740713","5"
"Never","2017","Single parent ","indirect migration background","114","0.524188253554048","0.458640640466237","0.589735866641859","5"
"Never","2017","Couple + C. LE 16 ","no migration background","1972","0.519519066840892","0.503782164798891","0.535255968882893","5"
"Never","2017","Couple + C. LE 16 ","direct migration background","2677","0.64239249943859","0.627309360152543","0.657475638724637","5"
"Never","2017","Couple + C. LE 16 ","indirect migration background","273","0.571257599826531","0.527076269891379","0.615438929761683","5"
"Never","2017","Couple + C. GT 16 ","no migration background","1194","0.517226489170757","0.497603131349964","0.53684984699155","5"
"Never","2017","Couple + C. GT 16 ","direct migration background","426","0.629661607464928","0.592102591631736","0.66722062329812","5"
"Never","2017","Couple + C. GT 16 ","indirect migration background","91","0.410606869532642","0.348368513810129","0.472845225255154","5"
"Never","2017","Couple + C. LE and GT 16","no migration background","729","0.515726024038282","0.490502688952718","0.540949359123846","5"
"Never","2017","Couple + C. LE and GT 16","direct migration background","789","0.700645812400325","0.673931558194971","0.727360066605679","5"
"Never","2017","Couple + C. LE and GT 16","indirect migration background","130","0.627795751243316","0.566511485119188","0.689080017367444","5"
"Rarely","2017","1-pers.-HH","no migration background","717","0.218700561353599","0.204586432220114","0.232814690487084","4"
"Rarely","2017","(Married) couple without C. ","no migration background","1817","0.267615330433103","0.257218966529176","0.278011694337029","4"
"Rarely","2017","(Married) couple without C. ","direct migration background","256","0.26379854839437","0.238978046741577","0.288619050047163","4"
"Rarely","2017","Single parent ","direct migration background","100","0.166389514473152","0.138252039578647","0.194526989367658","4"
"Rarely","2017","Single parent ","indirect migration background","50","0.195961522217982","0.143863710960357","0.248059333475607","4"
"Rarely","2017","Couple + C. LE 16 ","indirect migration background","109","0.233654046464179","0.195877377583626","0.271430715344732","4"
"Rarely","2017","Couple + C. GT 16 ","no migration background","661","0.252674111411724","0.235609491700186","0.269738731123263","4"
"Rarely","2017","Couple + C. LE and GT 16","direct migration background","194","0.187440079240032","0.16467547795396","0.210204680526104","4"
"Rarely","2017","Couple + C. LE 16 ","no migration background","1073","0.277504625664547","0.263400925534532","0.291608325794562","4"
"Rarely","2017","Couple + C. LE and GT 16","no migration background","362","0.22652810912427","0.205401454241877","0.247654764006663","4"
"Rarely","2017","1-pers.-HH","indirect migration background","46","0.278831988208324","0.213504143718559","0.34415983269809","4"
"Rarely","2017","1-pers.-HH","direct migration background","300","0.19061798479811","0.171244143496477","0.209991826099744","4"
"Rarely","2017","(Married) couple without C. ","indirect migration background","51","0.229215110771466","0.175701761121939","0.282728460420993","4"
