"pli0093_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2012","66 and older","inadequately","","","","","4"
"Rarely","2012","66 and older","general elemantary","","","","","4"
"Rarely","2012","35-65 y.","higher vocational","","","","","4"
"Rarely","2012","35-65 y.","higher education","","","","","4"
"Rarely","2012","16-34 y.","in school","","","","","4"
"Rarely","2012","16-34 y.","inadequately","","","","","4"
"Rarely","2012","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2012","16-34 y.","general elemantary","","","","","4"
"Rarely","2012","16-34 y.","middle vocational","","","","","4"
"Rarely","2012","16-34 y.","higher vocational","","","","","4"
"Rarely","2012","16-34 y.","higher education","","","","","4"
"Daily","2013","66 and older","in school","","","","","1"
"Daily","2013","66 and older","inadequately","","","","","1"
"Daily","2013","66 and older","general elemantary","9","","","","1"
"Daily","2013","66 and older","middle vocational","56","0.0283982048161059","0.0219345604203964","0.0348618492118153","1"
"Daily","2013","66 and older","vocational + Abi","6","","","","1"
"Daily","2013","66 and older","higher vocational","9","","","","1"
"Daily","2013","66 and older","higher education","94","0.08544352565231","0.069294167223311","0.101592884081309","1"
"Daily","2013","35-65 y.","in school","","","","","1"
"Daily","2013","35-65 y.","inadequately","2","","","","1"
"Daily","2013","35-65 y.","general elemantary","32","0.0221496059391209","0.0129118817194997","0.0313873301587422","1"
"Daily","2013","35-65 y.","middle vocational","184","0.0232401935150694","0.0198175736328711","0.0266628133972676","1"
"Daily","2013","35-65 y.","vocational + Abi","58","0.0317632920383427","0.0219944903270005","0.041532093749685","1"
"Daily","2013","35-65 y.","higher vocational","43","0.0431716027989884","0.0315996932542084","0.0547435123437683","1"
"Daily","2013","35-65 y.","higher education","237","0.0585408103767791","0.0511434148445625","0.0659382059089956","1"
"Daily","2013","16-34 y.","higher vocational","10","","","","1"
"Daily","2013","16-34 y.","higher education","41","0.0531491000889745","0.0376620277819498","0.0686361723959991","1"
"Daily","2013","16-34 y.","in school","75","0.195231733064434","0.158362234395975","0.232101231732894","1"
"Daily","2013","16-34 y.","vocational + Abi","20","","","","1"
"Daily","2013","16-34 y.","middle vocational","146","0.0610277743400242","0.0514962683988048","0.0705592802812436","1"
"Daily","2013","16-34 y.","general elemantary","56","0.0511759569924613","0.0366826518802378","0.0656692621046847","1"
"Daily","2013","16-34 y.","inadequately","10","","","","1"
"Min 1x per month","2013","16-34 y.","in school","53","0.122653895394668","0.0921410467438864","0.15316674404545","3"
"Min 1x per month","2013","16-34 y.","inadequately","6","","","","3"
"Min 1x per month","2013","16-34 y.","general elemantary","93","0.102214462613857","0.0822901161310236","0.122138809096691","3"
"Min 1x per month","2013","16-34 y.","middle vocational","302","0.143736444854034","0.129767662096747","0.157705227611321","3"
"Min 1x per month","2013","16-34 y.","vocational + Abi","57","0.149467578459284","0.115246081790144","0.183689075128424","3"
"Min 1x per month","2013","16-34 y.","higher vocational","15","","","","3"
"Min 1x per month","2013","16-34 y.","higher education","135","0.204485709189012","0.17664142587398","0.232329992504044","3"
"Min 1x per month","2013","35-65 y.","in school","","","","","3"
"Min 1x per month","2013","35-65 y.","inadequately","8","","","","3"
"Min 1x per month","2013","35-65 y.","general elemantary","61","0.0517445184989733","0.0378404903249497","0.065648546672997","3"
"Min 1x per month","2013","35-65 y.","middle vocational","642","0.0781039217675859","0.0720082396193212","0.0841996039158507","3"
"Min 1x per month","2013","35-65 y.","vocational + Abi","138","0.127355888792565","0.108785719396756","0.145926058188374","3"
"Min 1x per month","2013","35-65 y.","higher vocational","115","0.0834481972561229","0.0677019921803063","0.0991944023319395","3"
"Min 1x per month","2013","35-65 y.","higher education","544","0.135325599069661","0.12454693327865","0.146104264860671","3"
"Min 1x per month","2013","66 and older","in school","","","","","3"
"Min 1x per month","2013","66 and older","inadequately","1","","","","3"
"Min 1x per month","2013","66 and older","general elemantary","35","0.0367549808781139","0.0231520995888032","0.0503578621674245","3"
"Min 1x per month","2013","66 and older","middle vocational","163","0.0626428273226633","0.0532136004255342","0.0720720542197923","3"
"Min 1x per month","2013","66 and older","vocational + Abi","8","","","","3"
"Min 1x per month","2013","66 and older","higher vocational","33","0.0933745018392557","0.0628925914287445","0.123856412249767","3"
"Min 1x per month","2013","66 and older","higher education","126","0.117883155430863","0.0992537341863908","0.136512576675334","3"
"Min 1x per week","2013","35-65 y.","middle vocational","742","0.0872185877150382","0.080808959673161","0.0936282157569154","2"
"Min 1x per week","2013","35-65 y.","vocational + Abi","209","0.178160868413132","0.15684577024115","0.199475966585115","2"
"Min 1x per week","2013","35-65 y.","higher vocational","169","0.132993108141827","0.113659417790216","0.152326798493438","2"
"Min 1x per week","2013","35-65 y.","higher education","765","0.183255588198537","0.171065118888516","0.195446057508558","2"
"Min 1x per week","2013","66 and older","in school","","","","","2"
"Min 1x per week","2013","66 and older","inadequately","3","","","","2"
"Min 1x per week","2013","66 and older","general elemantary","35","0.0468034593686454","0.0315336144169092","0.0620733043203815","2"
"Min 1x per week","2013","66 and older","middle vocational","204","0.0731338814549475","0.0630028031389595","0.0832649597709356","2"
"Min 1x per week","2013","66 and older","vocational + Abi","10","","","","2"
"Min 1x per week","2013","66 and older","higher vocational","47","0.133169466393351","0.0975749170349902","0.168764015751711","2"
"Min 1x per week","2013","66 and older","higher education","217","0.180514928580571","0.158295263199834","0.202734593961308","2"
"Min 1x per week","2013","35-65 y.","in school","","","","","2"
"Min 1x per week","2013","35-65 y.","inadequately","7","","","","2"
"Min 1x per week","2013","35-65 y.","general elemantary","63","0.0623102860957137","0.0471378529749634","0.0774827192164639","2"
"Min 1x per week","2013","16-34 y.","in school","132","0.262511634127028","0.2215847699249","0.303438498329157","2"
"Min 1x per week","2013","16-34 y.","inadequately","8","","","","2"
"Min 1x per week","2013","16-34 y.","general elemantary","111","0.114829043746041","0.0938598824631016","0.135798205028981","2"
"Min 1x per week","2013","16-34 y.","middle vocational","351","0.138491574936862","0.124738087803574","0.152245062070151","2"
"Min 1x per week","2013","16-34 y.","vocational + Abi","66","0.158815579640811","0.12373455854599","0.193896600735633","2"
"Min 1x per week","2013","16-34 y.","higher vocational","22","","","","2"
"Min 1x per week","2013","16-34 y.","higher education","157","0.188804091274234","0.161786343286456","0.215821839262012","2"
"Never","2013","16-34 y.","in school","98","0.217386874881777","0.179020847788476","0.255752901975078","5"
"Never","2013","16-34 y.","inadequately","80","0.54986329358541","0.461218142434236","0.638508444736584","5"
"Never","2013","16-34 y.","general elemantary","428","0.486620029649452","0.453745764108365","0.519494295190539","5"
"Never","2013","16-34 y.","middle vocational","1022","0.389012428918016","0.369600472373028","0.408424385463003","5"
"Never","2013","16-34 y.","vocational + Abi","140","0.366469915471235","0.320222991782091","0.412716839160379","5"
"Never","2013","35-65 y.","higher vocational","462","0.375713720944293","0.348139113492932","0.403288328395655","5"
"Never","2013","35-65 y.","higher education","1145","0.315967074289122","0.301318068723813","0.330616079854432","5"
"Never","2013","66 and older","in school","","","","","5"
"Never","2013","66 and older","inadequately","39","0.824358766379034","0.717816625165713","0.930900907592355","5"
"Never","2013","66 and older","general elemantary","566","0.779615649066843","0.749649214592839","0.809582083540847","5"
"Never","2013","66 and older","middle vocational","1620","0.638599591040074","0.619905838246081","0.657293343834067","5"
"Never","2013","66 and older","vocational + Abi","64","0.530536043763926","0.441613069526435","0.619459018001416","5"
"Never","2013","66 and older","higher vocational","176","0.50944240983478","0.457069510513826","0.561815309155735","5"
"Never","2013","66 and older","higher education","434","0.358784722731854","0.331075181796736","0.386494263666973","5"
"Never","2013","16-34 y.","higher vocational","49","0.326246283284736","0.249133337803962","0.40335922876551","5"
"Never","2013","16-34 y.","higher education","209","0.222731260539055","0.194006477421409","0.251456043656702","5"
"Never","2013","35-65 y.","in school","","","","","5"
"Never","2013","35-65 y.","inadequately","117","0.75274743862665","0.685478497678834","0.820016379574466","5"
"Never","2013","35-65 y.","general elemantary","616","0.650062822567504","0.62012511857293","0.680000526562079","5"
"Never","2013","35-65 y.","middle vocational","3865","0.528884214970959","0.517544842022624","0.540223587919294","5"
"Never","2013","35-65 y.","vocational + Abi","473","0.370479086623746","0.343577697994629","0.397380475252863","5"
"Rarely","2013","66 and older","vocational + Abi","33","0.254141217721317","0.176566310826609","0.331716124616025","4"
"Rarely","2013","66 and older","middle vocational","494","0.19722549536621","0.181742101168416","0.212708889564004","4"
"Rarely","2013","66 and older","higher vocational","85","0.22706475605279","0.18317527061079","0.270954241494789","4"
"Rarely","2013","66 and older","higher education","280","0.257373667604402","0.232116906455908","0.282630428752896","4"
"Rarely","2013","66 and older","in school","","","","","4"
"Rarely","2013","66 and older","inadequately","6","","","","4"
"Rarely","2013","66 and older","general elemantary","90","0.127482841998923","0.103371727919061","0.151593956078785","4"
"Rarely","2013","35-65 y.","in school","","","","","4"
"Rarely","2013","35-65 y.","inadequately","24","","","","4"
"Rarely","2013","35-65 y.","general elemantary","203","0.213732766898688","0.188001188574249","0.239464345223127","4"
"Rarely","2013","35-65 y.","middle vocational","2011","0.282553082031348","0.272325103203486","0.292781060859209","4"
"Rarely","2013","35-65 y.","vocational + Abi","360","0.292240864132214","0.266907026523211","0.317574701741217","4"
"Rarely","2013","35-65 y.","higher vocational","396","0.364673370858768","0.337267760995595","0.392078980721942","4"
"Rarely","2013","35-65 y.","higher education","1178","0.306910928065901","0.292378123675527","0.321443732456274","4"
"Rarely","2013","16-34 y.","in school","86","0.202215862532092","0.164855858493887","0.239575866570298","4"
"Rarely","2013","16-34 y.","inadequately","17","","","","4"
"Rarely","2013","16-34 y.","general elemantary","200","0.245160506998187","0.216866518629071","0.273454495367304","4"
"Rarely","2013","16-34 y.","middle vocational","602","0.267731776951063","0.250101609457442","0.285361944444685","4"
"Rarely","2013","16-34 y.","vocational + Abi","134","0.283534108393796","0.240274709649291","0.3267935071383","4"
"Rarely","2013","16-34 y.","higher vocational","46","0.270708149984768","0.197627018217225","0.34378928175231","4"
"Rarely","2013","16-34 y.","higher education","264","0.330829838908724","0.298347208521108","0.36331246929634","4"
"Daily","2014","66 and older","in school","","","","","1"
"Daily","2014","66 and older","inadequately","","","","","1"
"Daily","2014","66 and older","general elemantary","","","","","1"
"Daily","2014","66 and older","middle vocational","","","","","1"
"Daily","2014","66 and older","vocational + Abi","","","","","1"
"Daily","2014","66 and older","higher vocational","","","","","1"
"Daily","2014","66 and older","higher education","","","","","1"
"Daily","2014","35-65 y.","in school","","","","","1"
"Daily","2014","35-65 y.","inadequately","","","","","1"
"Daily","2014","35-65 y.","general elemantary","","","","","1"
"Daily","2014","16-34 y.","middle vocational","","","","","1"
"Daily","2014","16-34 y.","vocational + Abi","","","","","1"
"Daily","2014","16-34 y.","higher vocational","","","","","1"
"Daily","2014","35-65 y.","middle vocational","","","","","1"
"Daily","2014","35-65 y.","higher vocational","","","","","1"
"Daily","2014","35-65 y.","higher education","","","","","1"
"Daily","2014","16-34 y.","in school","","","","","1"
"Daily","2014","16-34 y.","general elemantary","","","","","1"
"Daily","2014","16-34 y.","higher education","","","","","1"
"Daily","2014","35-65 y.","vocational + Abi","","","","","1"
"Daily","2014","16-34 y.","inadequately","","","","","1"
"Min 1x per month","2014","16-34 y.","in school","","","","","3"
"Min 1x per month","2014","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2014","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2014","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2014","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2014","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2014","16-34 y.","higher education","","","","","3"
"Min 1x per month","2014","35-65 y.","in school","","","","","3"
"Min 1x per month","2014","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2014","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2014","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2014","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2014","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2014","35-65 y.","higher education","","","","","3"
"Min 1x per month","2014","66 and older","in school","","","","","3"
"Min 1x per month","2014","66 and older","inadequately","","","","","3"
"Min 1x per month","2014","66 and older","general elemantary","","","","","3"
"Min 1x per month","2014","66 and older","middle vocational","","","","","3"
"Min 1x per month","2014","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2014","66 and older","higher vocational","","","","","3"
"Min 1x per month","2014","66 and older","higher education","","","","","3"
"Min 1x per week","2014","35-65 y.","in school","","","","","2"
"Min 1x per week","2014","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2014","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2014","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2014","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2014","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2014","35-65 y.","higher education","","","","","2"
"Min 1x per week","2014","66 and older","in school","","","","","2"
"Min 1x per week","2014","66 and older","inadequately","","","","","2"
"Min 1x per week","2014","66 and older","general elemantary","","","","","2"
"Min 1x per week","2014","66 and older","middle vocational","","","","","2"
"Min 1x per week","2014","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","2014","66 and older","higher vocational","","","","","2"
"Min 1x per week","2014","66 and older","higher education","","","","","2"
"Min 1x per week","2014","16-34 y.","in school","","","","","2"
"Min 1x per week","2014","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2014","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2014","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2014","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2014","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2014","16-34 y.","higher education","","","","","2"
"Never","2014","16-34 y.","in school","","","","","5"
"Never","2014","16-34 y.","inadequately","","","","","5"
"Never","2014","16-34 y.","general elemantary","","","","","5"
"Never","2014","16-34 y.","middle vocational","","","","","5"
"Never","2014","16-34 y.","vocational + Abi","","","","","5"
"Never","2014","35-65 y.","higher vocational","","","","","5"
"Never","2014","35-65 y.","higher education","","","","","5"
"Never","2014","66 and older","in school","","","","","5"
"Never","2014","66 and older","inadequately","","","","","5"
"Never","2014","66 and older","general elemantary","","","","","5"
"Never","2014","66 and older","middle vocational","","","","","5"
"Never","2014","66 and older","vocational + Abi","","","","","5"
"Never","2014","66 and older","higher vocational","","","","","5"
"Never","2014","66 and older","higher education","","","","","5"
"Never","2014","16-34 y.","higher vocational","","","","","5"
"Never","2014","16-34 y.","higher education","","","","","5"
"Never","2014","35-65 y.","in school","","","","","5"
"Never","2014","35-65 y.","inadequately","","","","","5"
"Never","2014","35-65 y.","general elemantary","","","","","5"
"Never","2014","35-65 y.","middle vocational","","","","","5"
"Never","2014","35-65 y.","vocational + Abi","","","","","5"
"Rarely","2014","66 and older","in school","","","","","4"
"Rarely","2014","66 and older","inadequately","","","","","4"
"Rarely","2014","66 and older","general elemantary","","","","","4"
"Rarely","2014","66 and older","middle vocational","","","","","4"
"Rarely","2014","66 and older","vocational + Abi","","","","","4"
"Rarely","2014","66 and older","higher vocational","","","","","4"
"Rarely","2014","66 and older","higher education","","","","","4"
"Rarely","2014","35-65 y.","in school","","","","","4"
"Rarely","2014","35-65 y.","inadequately","","","","","4"
"Rarely","2014","35-65 y.","general elemantary","","","","","4"
"Rarely","2014","35-65 y.","middle vocational","","","","","4"
"Rarely","2014","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2014","35-65 y.","higher vocational","","","","","4"
"Rarely","2014","35-65 y.","higher education","","","","","4"
"Rarely","2014","16-34 y.","in school","","","","","4"
"Rarely","2014","16-34 y.","inadequately","","","","","4"
"Rarely","2014","16-34 y.","middle vocational","","","","","4"
"Rarely","2014","16-34 y.","general elemantary","","","","","4"
"Rarely","2014","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2014","16-34 y.","higher vocational","","","","","4"
"Rarely","2014","16-34 y.","higher education","","","","","4"
"Daily","2015","66 and older","in school","","","","","1"
"Daily","2015","66 and older","inadequately","","","","","1"
"Daily","2015","66 and older","general elemantary","","","","","1"
"Daily","2015","66 and older","middle vocational","","","","","1"
"Daily","2015","66 and older","vocational + Abi","","","","","1"
"Daily","2015","66 and older","higher vocational","","","","","1"
"Daily","2015","66 and older","higher education","","","","","1"
"Daily","2015","35-65 y.","in school","","","","","1"
"Daily","2015","35-65 y.","inadequately","","","","","1"
"Daily","2015","35-65 y.","general elemantary","","","","","1"
"Daily","2015","35-65 y.","middle vocational","","","","","1"
"Daily","2015","35-65 y.","vocational + Abi","","","","","1"
"Daily","2015","35-65 y.","higher vocational","","","","","1"
"Daily","2015","35-65 y.","higher education","","","","","1"
"Daily","2015","16-34 y.","in school","","","","","1"
"Daily","2015","16-34 y.","inadequately","","","","","1"
"Daily","2015","16-34 y.","middle vocational","","","","","1"
"Daily","2015","16-34 y.","vocational + Abi","","","","","1"
"Daily","2015","16-34 y.","higher vocational","","","","","1"
"Daily","2015","16-34 y.","higher education","","","","","1"
"Daily","2015","16-34 y.","general elemantary","","","","","1"
"Min 1x per month","2015","16-34 y.","vocational + Abi","50","0.0962337191400679","0.0714969217587308","0.120970516521405","3"
"Min 1x per month","2015","16-34 y.","higher vocational","13","","","","3"
"Min 1x per month","2015","16-34 y.","higher education","175","0.131833539398813","0.112547022119085","0.151120056678541","3"
"Min 1x per month","2015","35-65 y.","in school","","","","","3"
"Min 1x per month","2015","35-65 y.","inadequately","5","","","","3"
"Min 1x per month","2015","16-34 y.","in school","44","0.13354226565561","0.0991597832044083","0.167924748106812","3"
"Min 1x per month","2015","16-34 y.","inadequately","4","","","","3"
"Min 1x per month","2015","16-34 y.","general elemantary","81","0.0662045393804596","0.0517331134166439","0.0806759653442753","3"
"Min 1x per month","2015","16-34 y.","middle vocational","239","0.0971339605057081","0.0858074029173605","0.108460518094056","3"
"Min 1x per month","2015","35-65 y.","general elemantary","38","0.0318825944154378","0.0218456689062233","0.0419195199246523","3"
"Min 1x per month","2015","35-65 y.","middle vocational","416","0.058840321612446","0.0533373901733087","0.0643432530515834","3"
"Min 1x per month","2015","35-65 y.","vocational + Abi","132","0.105512218482182","0.089855433491989","0.121169003472374","3"
"Min 1x per month","2015","35-65 y.","higher vocational","73","0.0712811143043202","0.0558212151845436","0.0867410134240968","3"
"Min 1x per month","2015","35-65 y.","higher education","391","0.0911073822071076","0.0822689084153974","0.0999458559988178","3"
"Min 1x per month","2015","66 and older","in school","","","","","3"
"Min 1x per month","2015","66 and older","inadequately","","","","","3"
"Min 1x per month","2015","66 and older","general elemantary","28","","","","3"
"Min 1x per month","2015","66 and older","middle vocational","124","0.051330052489809","0.042733081838782","0.059927023140836","3"
"Min 1x per month","2015","66 and older","vocational + Abi","8","","","","3"
"Min 1x per month","2015","66 and older","higher vocational","20","","","","3"
"Min 1x per month","2015","66 and older","higher education","113","0.0887479795220424","0.0725632950933553","0.104932663950729","3"
"Min 1x per week","2015","16-34 y.","middle vocational","378","0.150931955697746","0.137240091660519","0.164623819734973","2"
"Min 1x per week","2015","16-34 y.","vocational + Abi","75","0.149761474368368","0.119830406412984","0.179692542323752","2"
"Min 1x per week","2015","66 and older","higher vocational","40","0.0986272090221769","0.0671650054078378","0.130089412636516","2"
"Min 1x per week","2015","66 and older","higher education","224","0.212161207155826","0.188893294967212","0.23542911934444","2"
"Min 1x per week","2015","16-34 y.","in school","118","0.252839035306328","0.208906798291696","0.296771272320961","2"
"Min 1x per week","2015","16-34 y.","inadequately","8","","","","2"
"Min 1x per week","2015","16-34 y.","general elemantary","113","0.0985698147353465","0.0812206095939936","0.115919019876699","2"
"Min 1x per week","2015","16-34 y.","higher vocational","18","","","","2"
"Min 1x per week","2015","16-34 y.","higher education","213","0.199544341980484","0.176760461112023","0.222328222848944","2"
"Min 1x per week","2015","35-65 y.","in school","","","","","2"
"Min 1x per week","2015","35-65 y.","inadequately","16","","","","2"
"Min 1x per week","2015","35-65 y.","general elemantary","67","0.0626555634735707","0.0488106807075052","0.0765004462396361","2"
"Min 1x per week","2015","35-65 y.","middle vocational","585","0.0818356394946275","0.0754256638028512","0.0882456151864039","2"
"Min 1x per week","2015","35-65 y.","vocational + Abi","167","0.135459068627671","0.118018492531195","0.152899644724148","2"
"Min 1x per week","2015","35-65 y.","higher vocational","158","0.136741107977231","0.116096941407242","0.157385274547221","2"
"Min 1x per week","2015","35-65 y.","higher education","785","0.204394452075346","0.192008549502603","0.216780354648089","2"
"Min 1x per week","2015","66 and older","in school","","","","","2"
"Min 1x per week","2015","66 and older","inadequately","2","","","","2"
"Min 1x per week","2015","66 and older","general elemantary","41","0.0617206631193204","0.0434028891973373","0.0800384370413034","2"
"Min 1x per week","2015","66 and older","middle vocational","226","0.0989282151237916","0.0872965524015566","0.110559877846027","2"
"Min 1x per week","2015","66 and older","vocational + Abi","13","","","","2"
"Never","2015","16-34 y.","in school","148","0.456393265915662","0.406047123907279","0.506739407924045","5"
"Never","2015","16-34 y.","inadequately","151","0.76609883859644","0.704934572279645","0.827263104913236","5"
"Never","2015","16-34 y.","general elemantary","731","0.629362880983639","0.601252509686245","0.657473252281033","5"
"Never","2015","16-34 y.","middle vocational","1404","0.506681746645573","0.487559806598377","0.525803686692768","5"
"Never","2015","16-34 y.","vocational + Abi","280","0.491530486060681","0.449597145729871","0.533463826391492","5"
"Never","2015","16-34 y.","higher vocational","66","0.421166427561106","0.335294747631809","0.507038107490403","5"
"Never","2015","16-34 y.","higher education","433","0.337803243044639","0.310840455800568","0.36476603028871","5"
"Never","2015","35-65 y.","in school","","","","","5"
"Never","2015","35-65 y.","inadequately","257","0.87600549545066","0.839317677850061","0.91269331305126","5"
"Never","2015","35-65 y.","general elemantary","897","0.765401297391827","0.741192832008633","0.789609762775021","5"
"Never","2015","35-65 y.","middle vocational","4400","0.627327006492242","0.61602030621526","0.638633706769225","5"
"Never","2015","35-65 y.","vocational + Abi","797","0.49835755866515","0.472875666986599","0.5238394503437","5"
"Never","2015","35-65 y.","higher vocational","520","0.498905734717522","0.468862531093856","0.528948938341187","5"
"Never","2015","35-65 y.","higher education","1696","0.409156559696698","0.394054882786062","0.424258236607334","5"
"Never","2015","66 and older","in school","","","","","5"
"Never","2015","66 and older","inadequately","38","0.735300521630593","0.603437554759695","0.86716348850149","5"
"Never","2015","66 and older","general elemantary","525","0.803735568116103","0.773503439851715","0.833967696380492","5"
"Never","2015","66 and older","middle vocational","1698","0.670338919985098","0.652024925686089","0.688652914284106","5"
"Never","2015","66 and older","vocational + Abi","87","0.603938289578131","0.522041756135761","0.685834823020502","5"
"Never","2015","66 and older","higher vocational","206","0.628849755105169","0.577871276855816","0.679828233354522","5"
"Never","2015","66 and older","higher education","542","0.460384322370938","0.432017656775772","0.488750987966104","5"
"Rarely","2015","66 and older","in school","","","","","4"
"Rarely","2015","66 and older","inadequately","3","","","","4"
"Rarely","2015","66 and older","general elemantary","69","0.0951573273092526","0.0728216574625354","0.11749299715597","4"
"Rarely","2015","66 and older","middle vocational","483","0.179402812401302","0.164454861798024","0.194350763004579","4"
"Rarely","2015","66 and older","vocational + Abi","29","","","","4"
"Rarely","2015","66 and older","higher vocational","79","0.217230996301151","0.173718274455358","0.260743718146944","4"
"Rarely","2015","66 and older","higher education","307","0.238706490951193","0.214445198985388","0.262967782916998","4"
"Rarely","2015","35-65 y.","in school","","","","","4"
"Rarely","2015","35-65 y.","inadequately","32","0.0601118610712661","0.0336521306240984","0.0865715915184338","4"
"Rarely","2015","35-65 y.","general elemantary","175","0.140060544719164","0.120233786850542","0.159887302587787","4"
"Rarely","2015","35-65 y.","middle vocational","1624","0.231997032400684","0.222126340627647","0.241867724173721","4"
"Rarely","2015","16-34 y.","in school","66","0.157225433122399","0.120431918151732","0.194018948093067","4"
"Rarely","2015","16-34 y.","inadequately","21","","","","4"
"Rarely","2015","35-65 y.","vocational + Abi","383","0.260671154224997","0.23829789178259","0.283044416667405","4"
"Rarely","2015","35-65 y.","higher vocational","313","0.293072043000927","0.265722375458526","0.320421710543327","4"
"Rarely","2015","35-65 y.","higher education","1200","0.295341606020849","0.28132974447615","0.309353467565548","4"
"Rarely","2015","16-34 y.","higher education","361","0.330818875576065","0.303995938270566","0.357641812881564","4"
"Rarely","2015","16-34 y.","general elemantary","209","0.205862764900555","0.182329713457225","0.229395816343885","4"
"Rarely","2015","16-34 y.","middle vocational","605","0.245252337150973","0.22879694653685","0.261707727765097","4"
"Rarely","2015","16-34 y.","vocational + Abi","141","0.262474320430883","0.225569444225402","0.299379196636364","4"
"Rarely","2015","16-34 y.","higher vocational","30","0.265934238837872","0.189091852661908","0.342776625013836","4"
"Daily","2016","66 and older","in school","","","","","1"
"Daily","2016","66 and older","inadequately","","","","","1"
"Daily","2016","66 and older","general elemantary","","","","","1"
"Daily","2016","66 and older","middle vocational","","","","","1"
"Daily","2016","66 and older","vocational + Abi","","","","","1"
"Daily","2016","66 and older","higher vocational","","","","","1"
"Daily","2016","66 and older","higher education","","","","","1"
"Daily","2016","35-65 y.","in school","","","","","1"
"Daily","2016","35-65 y.","inadequately","","","","","1"
"Daily","2016","35-65 y.","general elemantary","","","","","1"
"Daily","2016","35-65 y.","middle vocational","","","","","1"
"Daily","2016","16-34 y.","in school","","","","","1"
"Daily","2016","16-34 y.","middle vocational","","","","","1"
"Daily","2016","16-34 y.","vocational + Abi","","","","","1"
"Daily","2016","16-34 y.","higher vocational","","","","","1"
"Daily","2016","16-34 y.","higher education","","","","","1"
"Daily","2016","35-65 y.","vocational + Abi","","","","","1"
"Daily","2016","35-65 y.","higher vocational","","","","","1"
"Daily","2016","35-65 y.","higher education","","","","","1"
"Daily","2016","16-34 y.","inadequately","","","","","1"
"Daily","2016","16-34 y.","general elemantary","","","","","1"
"Min 1x per month","2016","66 and older","in school","","","","","3"
"Min 1x per month","2016","66 and older","inadequately","","","","","3"
"Min 1x per month","2016","66 and older","general elemantary","","","","","3"
"Min 1x per month","2016","66 and older","middle vocational","","","","","3"
"Min 1x per month","2016","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2016","66 and older","higher vocational","","","","","3"
"Min 1x per month","2016","66 and older","higher education","","","","","3"
"Min 1x per month","2016","16-34 y.","in school","","","","","3"
"Min 1x per month","2016","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2016","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2016","16-34 y.","higher education","","","","","3"
"Min 1x per month","2016","35-65 y.","in school","","","","","3"
"Min 1x per month","2016","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2016","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2016","35-65 y.","higher education","","","","","3"
"Min 1x per month","2016","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2016","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2016","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2016","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2016","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2016","35-65 y.","general elemantary","","","","","3"
"Min 1x per week","2016","16-34 y.","in school","","","","","2"
"Min 1x per week","2016","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2016","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2016","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2016","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2016","66 and older","higher vocational","","","","","2"
"Min 1x per week","2016","66 and older","higher education","","","","","2"
"Min 1x per week","2016","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2016","16-34 y.","higher education","","","","","2"
"Min 1x per week","2016","35-65 y.","in school","","","","","2"
"Min 1x per week","2016","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2016","35-65 y.","general elemantary","","","","","2"
