"pli0093_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2016","North Rhine-Westphalia","Rural Area","","","","","4"
"Rarely","2016","Schleswig-Holstein","Urban Area","","","","","4"
"Rarely","2016","Schleswig-Holstein","Rural Area","","","","","4"
"Rarely","2016","Hesse","Urban Area","","","","","4"
"Rarely","2016","Hesse","Rural Area","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Rarely","2016","Baden-Württemberg","Urban Area","","","","","4"
"Rarely","2016","Baden-Württemberg","Rural Area","","","","","4"
"Rarely","2016","Bavaria","Urban Area","","","","","4"
"Rarely","2016","Bavaria","Rural Area","","","","","4"
"Rarely","2016","Berlin","Urban Area","","","","","4"
"Rarely","2016","Berlin","Rural Area","","","","","4"
"Rarely","2016","Brandenburg","Urban Area","","","","","4"
"Rarely","2016","Brandenburg","Rural Area","","","","","4"
"Rarely","2016","Hamburg","Urban Area","","","","","4"
"Rarely","2016","Hamburg","Rural Area","","","","","4"
"Rarely","2016","Lower Saxony","Urban Area","","","","","4"
"Rarely","2016","Lower Saxony","Rural Area","","","","","4"
"Rarely","2016","Bremen","Urban Area","","","","","4"
"Rarely","2016","Bremen","Rural Area","","","","","4"
"Rarely","2016","North Rhine-Westphalia","Urban Area","","","","","4"
"Daily","2017","North Rhine-Westphalia","Rural Area","3","","","","1"
"Daily","2017","Hesse","Urban Area","9","","","","1"
"Daily","2017","Hesse","Rural Area","1","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","Urban Area","5","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","Rural Area","2","","","","1"
"Daily","2017","Baden-Württemberg","Urban Area","17","","","","1"
"Daily","2017","Baden-Württemberg","Rural Area","3","","","","1"
"Daily","2017","Bavaria","Urban Area","7","","","","1"
"Daily","2017","Bavaria","Rural Area","11","","","","1"
"Daily","2017","Berlin","Urban Area","5","","","","1"
"Daily","2017","Berlin","Rural Area","","","","","1"
"Daily","2017","Brandenburg","Urban Area","","","","","1"
"Daily","2017","Bremen","Rural Area","","","","","1"
"Daily","2017","North Rhine-Westphalia","Urban Area","38","0.00047289631841447","-4.90920803572967e-05","0.000994884717186236","1"
"Daily","2017","Thuringia","Rural Area","2","","","","1"
"Daily","2017","Schleswig-Holstein","Urban Area","7","","","","1"
"Daily","2017","Schleswig-Holstein","Rural Area","4","","","","1"
"Daily","2017","Hamburg","Urban Area","2","","","","1"
"Daily","2017","Hamburg","Rural Area","","","","","1"
"Daily","2017","Lower Saxony","Urban Area","4","","","","1"
"Daily","2017","Lower Saxony","Rural Area","9","","","","1"
"Daily","2017","Brandenburg","Rural Area","6","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Daily","2017","Saxony","Urban Area","1","","","","1"
"Daily","2017","Saxony","Rural Area","","","","","1"
"Daily","2017","Saxony-Anhalt","Urban Area","","","","","1"
"Daily","2017","Saxony-Anhalt","Rural Area","","","","","1"
"Daily","2017","Thuringia","Urban Area","","","","","1"
"Daily","2017","Bremen","Urban Area","1","","","","1"
"Min 1x per month","2017","Baden-Württemberg","Rural Area","35","0.0930762804055607","0.0650216615442841","0.121130899266837","3"
"Min 1x per month","2017","Bavaria","Urban Area","213","0.0974061398413632","0.0849191367641074","0.109893142918619","3"
"Min 1x per month","2017","Bavaria","Rural Area","259","0.110307409570356","0.0986137071512659","0.122001111989446","3"
"Min 1x per month","2017","Berlin","Urban Area","104","0.0935973079798999","0.0768718737970804","0.110322742162719","3"
"Min 1x per month","2017","Berlin","Rural Area","","","","","3"
"Min 1x per month","2017","Brandenburg","Urban Area","9","","","","3"
"Min 1x per month","2017","Brandenburg","Rural Area","66","0.0521082606249734","0.0391386720710812","0.0650778491788656","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","Urban Area","9","","","","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","Rural Area","34","0.102380524585198","0.0768591973327282","0.127901851837669","3"
"Min 1x per month","2017","Saxony","Urban Area","94","0.0888972435326455","0.0713717121018488","0.106422774963442","3"
"Min 1x per month","2017","Saxony","Rural Area","62","0.0815786524639495","0.0628437941349167","0.100313510792982","3"
"Min 1x per month","2017","North Rhine-Westphalia","Rural Area","13","","","","3"
"Min 1x per month","2017","Hesse","Urban Area","144","0.0783570427942085","0.0664386596588736","0.0902754259295435","3"
"Min 1x per month","2017","Hesse","Rural Area","31","0.0694732500221684","0.0461365787364136","0.0928099213079231","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","Urban Area","101","0.0603837148282007","0.0477981110407452","0.0729693186156561","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","Rural Area","31","0.052963463865543","0.0325855060834299","0.0733414216476562","3"
"Min 1x per month","2017","Baden-Württemberg","Urban Area","289","0.0833847413216234","0.0739335822419149","0.0928359004013318","3"
"Min 1x per month","2017","Schleswig-Holstein","Urban Area","30","0.085049913056344","0.0602235638373665","0.109876262275322","3"
"Min 1x per month","2017","Schleswig-Holstein","Rural Area","50","0.0739840915075067","0.0552765133984442","0.0926916696165692","3"
"Min 1x per month","2017","Hamburg","Urban Area","62","0.127611502669523","0.101495049413129","0.153727955925918","3"
"Min 1x per month","2017","Hamburg","Rural Area","","","","","3"
"Min 1x per month","2017","Thuringia","Rural Area","51","0.0686477324714697","0.0508457927508367","0.0864496721921027","3"
"Min 1x per month","2017","North Rhine-Westphalia","Urban Area","428","0.063974551366304","0.0580992783899244","0.0698498243426836","3"
"Min 1x per month","2017","Thuringia","Urban Area","21","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","Urban Area","20","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","Rural Area","43","0.0580427505273127","0.0419202648661093","0.0741652361885161","3"
"Min 1x per month","2017","Bremen","Urban Area","29","","","","3"
"Min 1x per month","2017","Lower Saxony","Rural Area","140","0.0733078652170821","0.0616189439803763","0.0849967864537879","3"
"Min 1x per month","2017","Bremen","Rural Area","","","","","3"
"Min 1x per month","2017","Lower Saxony","Urban Area","102","0.0778475731220896","0.063802681214222","0.0918924650299572","3"
"Min 1x per week","2017","North Rhine-Westphalia","Rural Area","22","","","","2"
"Min 1x per week","2017","Hesse","Urban Area","238","0.142665040262473","0.127154353844625","0.158175726680321","2"
"Min 1x per week","2017","Hesse","Rural Area","51","0.10351706410804","0.0755567106930918","0.131477417522988","2"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","Urban Area","176","0.153476576207187","0.1344316447001","0.172521507714273","2"
"Min 1x per week","2017","North Rhine-Westphalia","Urban Area","776","0.122632586791505","0.11475715650509","0.130508017077919","2"
"Min 1x per week","2017","Schleswig-Holstein","Rural Area","89","0.126247519919811","0.102509482553812","0.14998555728581","2"
"Min 1x per week","2017","Hamburg","Urban Area","75","0.101865280286827","0.0781898350188075","0.125540725554847","2"
"Min 1x per week","2017","Hamburg","Rural Area","","","","","2"
"Min 1x per week","2017","Lower Saxony","Urban Area","183","0.133318706125221","0.115500262724162","0.151137149526279","2"
"Min 1x per week","2017","Thuringia","Rural Area","77","0.110874929867963","0.0887696841496674","0.132980175586259","2"
"Min 1x per week","2017","Schleswig-Holstein","Urban Area","52","0.137908117112285","0.107221507088033","0.168594727136537","2"
"Min 1x per week","2017","Lower Saxony","Rural Area","218","0.131719835700241","0.116553280942399","0.146886390458083","2"
"Min 1x per week","2017","Bremen","Urban Area","46","0.129341739766238","0.090517732986373","0.168165746546102","2"
"Min 1x per week","2017","Bremen","Rural Area","","","","","2"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","Rural Area","51","0.110039787468524","0.0815657358675088","0.138513839069539","2"
"Min 1x per week","2017","Baden-Württemberg","Urban Area","474","0.160976358683334","0.148412692526824","0.173540024839844","2"
"Min 1x per week","2017","Baden-Württemberg","Rural Area","59","0.156766641426556","0.121659117575099","0.191874165278013","2"
"Min 1x per week","2017","Bavaria","Urban Area","328","0.152029759928207","0.136909004981227","0.167150514875188","2"
"Min 1x per week","2017","Bavaria","Rural Area","342","0.126657412095821","0.114242680563673","0.13907214362797","2"
"Min 1x per week","2017","Berlin","Urban Area","187","0.174464422986013","0.152671952591586","0.196256893380441","2"
"Min 1x per week","2017","Berlin","Rural Area","","","","","2"
"Min 1x per week","2017","Brandenburg","Urban Area","15","","","","2"
"Min 1x per week","2017","Brandenburg","Rural Area","91","0.057658429630555","0.0440556043105767","0.0712612549505332","2"
"Min 1x per week","2017","Mecklenburg-Western Pomerania","Urban Area","17","","","","2"
"Min 1x per week","2017","Mecklenburg-Western Pomerania","Rural Area","61","0.112108883738258","0.085547645496195","0.138670121980321","2"
"Min 1x per week","2017","Saxony","Urban Area","152","0.15394565213509","0.131721448230773","0.176169856039406","2"
"Min 1x per week","2017","Saxony","Rural Area","94","0.120164645799544","0.0979095112268786","0.14241978037221","2"
"Min 1x per week","2017","Saxony-Anhalt","Urban Area","30","0.136040776492126","0.0918304955344522","0.1802510574498","2"
"Min 1x per week","2017","Saxony-Anhalt","Rural Area","65","0.0706454642831612","0.0529779576153094","0.0883129709510131","2"
"Min 1x per week","2017","Thuringia","Urban Area","47","0.175189346857754","0.134783928292228","0.215594765423279","2"
"Never","2017","Schleswig-Holstein","Urban Area","297","0.558860972524676","0.51467169984149","0.603050245207862","5"
"Never","2017","Schleswig-Holstein","Rural Area","418","0.51531870879573","0.479599218438088","0.551038199153373","5"
"Never","2017","Hamburg","Urban Area","368","0.537326886712077","0.498299386201579","0.576354387222576","5"
"Never","2017","Hamburg","Rural Area","","","","","5"
"Never","2017","Lower Saxony","Urban Area","785","0.545207876113562","0.519105380387905","0.57131037183922","5"
"Never","2017","Lower Saxony","Rural Area","1075","0.524235561613492","0.501838521133495","0.54663260209349","5"
"Never","2017","Bremen","Urban Area","136","0.550072965227391","0.49251726554631","0.607628664908472","5"
"Never","2017","Bremen","Rural Area","","","","","5"
"Never","2017","North Rhine-Westphalia","Urban Area","4027","0.578224714301754","0.566367859923029","0.590081568680478","5"
"Never","2017","North Rhine-Westphalia","Rural Area","84","0.495255561715152","0.418264371137296","0.572246752293008","5"
"Never","2017","Hesse","Urban Area","1154","0.535551354957301","0.51343230952285","0.557670400391752","5"
"Never","2017","Hesse","Rural Area","282","0.593545488028804","0.548463957904744","0.638627018152864","5"
"Never","2017","Rhineland-Palatinate,Saarland","Urban Area","781","0.562478692925583","0.536267214598904","0.588690171252263","5"
"Never","2017","Rhineland-Palatinate,Saarland","Rural Area","266","0.598432417011939","0.553828193886099","0.643036640137778","5"
"Never","2017","Baden-Württemberg","Urban Area","1612","0.489970051638683","0.472880493032117","0.507059610245248","5"
"Never","2017","Baden-Württemberg","Rural Area","208","0.461119488884946","0.412985432698394","0.509253545071497","5"
"Never","2017","Bavaria","Urban Area","1049","0.472937147167744","0.451911383299057","0.493962911036431","5"
"Never","2017","Bavaria","Rural Area","1549","0.540681418469581","0.522079512801701","0.55928332413746","5"
"Never","2017","Berlin","Urban Area","598","0.501203882597373","0.472492515381607","0.529915249813139","5"
"Never","2017","Berlin","Rural Area","","","","","5"
"Never","2017","Brandenburg","Urban Area","46","0.506978663200423","0.406969412615551","0.606987913785295","5"
"Never","2017","Brandenburg","Rural Area","737","0.668825036368918","0.641360102935549","0.696289969802286","5"
"Never","2017","Mecklenburg-Western Pomerania","Urban Area","45","0.440942935261371","0.337207766140021","0.544678104382721","5"
"Never","2017","Mecklenburg-Western Pomerania","Rural Area","300","0.527652783355789","0.485623378077379","0.5696821886342","5"
"Never","2017","Saxony","Urban Area","521","0.47076958789374","0.440031987202853","0.501507188584627","5"
"Never","2017","Saxony","Rural Area","431","0.520884555759187","0.486691966408078","0.555077145110296","5"
"Never","2017","Saxony-Anhalt","Urban Area","128","0.465409713262633","0.401086111525678","0.529733314999588","5"
"Never","2017","Saxony-Anhalt","Rural Area","554","0.696312574045149","0.664605370925168","0.72801977716513","5"
"Never","2017","Thuringia","Urban Area","205","0.572157513913419","0.519566881909468","0.62474814591737","5"
"Never","2017","Thuringia","Rural Area","470","0.599460589265313","0.564962091419277","0.633959087111349","5"
"Rarely","2017","North Rhine-Westphalia","Rural Area","40","0.320707081490234","0.248832818870937","0.392581344109531","4"
"Rarely","2017","Hesse","Urban Area","408","0.243168608517385","0.224142485834651","0.262194731200119","4"
"Rarely","2017","Bavaria","Urban Area","569","0.277166441883946","0.258316572656562","0.296016311111329","4"
"Rarely","2017","Hesse","Rural Area","91","0.233365683937838","0.194543649157257","0.272187718718418","4"
"Rarely","2017","Baden-Württemberg","Rural Area","107","0.288871742194654","0.245106838057637","0.332636646331671","4"
"Rarely","2017","Rhineland-Palatinate,Saarland","Urban Area","313","0.223456814704432","0.201446893774618","0.245466735634247","4"
"Rarely","2017","Rhineland-Palatinate,Saarland","Rural Area","114","0.238200032497154","0.199440325635177","0.27695973935913","4"
"Rarely","2017","Baden-Württemberg","Urban Area","895","0.265194487414867","0.250103533670322","0.280285441159411","4"
"Rarely","2017","Bremen","Rural Area","","","","","4"
"Rarely","2017","North Rhine-Westphalia","Urban Area","1395","0.234695251222023","0.224519887269264","0.244870615174783","4"
"Rarely","2017","Bavaria","Rural Area","596","0.221934445556619","0.206423075504823","0.237445815608414","4"
"Rarely","2017","Berlin","Urban Area","271","0.230243563650254","0.206069172654596","0.254417954645912","4"
"Rarely","2017","Berlin","Rural Area","","","","","4"
"Rarely","2017","Brandenburg","Urban Area","26","","","","4"
"Rarely","2017","Brandenburg","Rural Area","228","0.220953651121857","0.19674192343666","0.245165378807054","4"
"Rarely","2017","Mecklenburg-Western Pomerania","Urban Area","17","","","","4"
"Rarely","2017","Mecklenburg-Western Pomerania","Rural Area","147","0.257857808320755","0.221029467593157","0.294686149048352","4"
"Rarely","2017","Saxony","Urban Area","245","0.286326417706314","0.258489324171587","0.31416351124104","4"
"Rarely","2017","Saxony","Rural Area","233","0.277372145977319","0.246729240824597","0.308015051130041","4"
"Rarely","2017","Saxony-Anhalt","Urban Area","53","0.279869961781938","0.221977007973614","0.337762915590263","4"
"Rarely","2017","Saxony-Anhalt","Rural Area","146","0.174999211144377","0.148800034802936","0.201198387485817","4"
"Rarely","2017","Thuringia","Urban Area","67","0.131727939833801","0.0957798767233067","0.167676002944295","4"
"Rarely","2017","Thuringia","Rural Area","175","0.220601523057901","0.191408352175792","0.24979469394001","4"
