"plh0108","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Less important","2006","16-34 y.","1-pers.-HH","","","",""
"Less important","2006","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2006","16-34 y.","Single parent ","","","",""
"Less important","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2006","35-65 y.","1-pers.-HH","","","",""
"Less important","2006","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2006","35-65 y.","Single parent ","","","",""
"Less important","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2006","66 and older","1-pers.-HH","","","",""
"Less important","2006","66 and older","(Married) couple without C. ","","","",""
"Less important","2006","66 and older","Single parent ","","","",""
"Less important","2006","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2006","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2006","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2006","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2006","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2006","16-34 y.","Single parent ","","","",""
"Quite unimportant","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2006","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2006","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2006","35-65 y.","Single parent ","","","",""
"Quite unimportant","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2006","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2006","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2006","66 and older","Single parent ","","","",""
"Quite unimportant","2006","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2006","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2006","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2007","16-34 y.","1-pers.-HH","","","",""
"Very important","2007","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2007","16-34 y.","Single parent ","","","",""
"Very important","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2007","35-65 y.","1-pers.-HH","","","",""
"Very important","2007","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2007","35-65 y.","Single parent ","","","",""
"Very important","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2007","66 and older","1-pers.-HH","","","",""
"Very important","2007","66 and older","(Married) couple without C. ","","","",""
"Very important","2007","66 and older","Single parent ","","","",""
"Very important","2007","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2007","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2007","16-34 y.","1-pers.-HH","","","",""
"Important","2007","16-34 y.","(Married) couple without C. ","","","",""
"Important","2007","16-34 y.","Single parent ","","","",""
"Important","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2007","35-65 y.","1-pers.-HH","","","",""
"Important","2007","35-65 y.","(Married) couple without C. ","","","",""
"Important","2007","35-65 y.","Single parent ","","","",""
"Important","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2007","66 and older","1-pers.-HH","","","",""
"Important","2007","66 and older","(Married) couple without C. ","","","",""
"Important","2007","66 and older","Single parent ","","","",""
"Important","2007","66 and older","Couple + C. LE 16 ","","","",""
"Important","2007","66 and older","Couple + C. GT 16 ","","","",""
"Important","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2007","16-34 y.","1-pers.-HH","","","",""
"Less important","2007","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2007","16-34 y.","Single parent ","","","",""
"Less important","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2007","35-65 y.","1-pers.-HH","","","",""
"Less important","2007","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2007","35-65 y.","Single parent ","","","",""
"Less important","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2007","66 and older","1-pers.-HH","","","",""
"Less important","2007","66 and older","(Married) couple without C. ","","","",""
"Less important","2007","66 and older","Single parent ","","","",""
"Less important","2007","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2007","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2007","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2007","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2007","16-34 y.","Single parent ","","","",""
"Quite unimportant","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2007","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2007","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2007","35-65 y.","Single parent ","","","",""
"Quite unimportant","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2007","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2007","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2007","66 and older","Single parent ","","","",""
"Quite unimportant","2007","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2007","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2008","16-34 y.","1-pers.-HH","66","0.0810295495592102","0.0593212287393298","0.102737870379091"
"Very important","2008","16-34 y.","(Married) couple without C. ","145","0.174348813082824","0.14823649266193","0.200461133503717"
"Very important","2008","16-34 y.","Single parent ","50","0.129478329193224","0.0981442358357522","0.160812422550696"
"Very important","2008","16-34 y.","Couple + C. LE 16 ","206","0.241686006951128","0.213173235477162","0.270198778425094"
"Very important","2008","16-34 y.","Couple + C. GT 16 ","159","0.178057080364023","0.155917629972857","0.200196530755189"
"Very important","2008","16-34 y.","Couple + C. LE and GT 16","62","0.178120256928455","0.139650708588331","0.216589805268578"
"Very important","2008","35-65 y.","1-pers.-HH","108","0.0805619372083957","0.0653398187480965","0.095784055668695"
"Very important","2008","35-65 y.","(Married) couple without C. ","713","0.188418921015566","0.175383453425071","0.201454388606061"
"Very important","2008","35-65 y.","Single parent ","57","0.0997664907606613","0.0752923876851093","0.124240593836213"
"Very important","2008","35-65 y.","Couple + C. LE 16 ","590","0.239548712657825","0.222229691531566","0.256867733784084"
"Very important","2008","35-65 y.","Couple + C. GT 16 ","496","0.241458918193563","0.22281427762039","0.260103558766737"
"Very important","2008","35-65 y.","Couple + C. LE and GT 16","204","0.258511368086691","0.228744053946939","0.288278682226443"
"Very important","2008","66 and older","1-pers.-HH","176","0.139568510080286","0.119804502512724","0.159332517647847"
"Very important","2008","66 and older","(Married) couple without C. ","739","0.255738467447622","0.239450409715798","0.272026525179446"
"Very important","2008","66 and older","Single parent ","13","","",""
"Very important","2008","66 and older","Couple + C. LE 16 ","1","","",""
"Very important","2008","66 and older","Couple + C. GT 16 ","59","0.30494008303199","0.238237765215404","0.371642400848576"
"Very important","2008","66 and older","Couple + C. LE and GT 16","1","","",""
"Important","2008","16-34 y.","1-pers.-HH","152","0.256450166619781","0.221711729266406","0.291188603973156"
"Important","2008","16-34 y.","(Married) couple without C. ","274","0.318956679618938","0.286879890897464","0.351033468340412"
"Important","2008","16-34 y.","Single parent ","108","0.220215425229001","0.181539564787918","0.258891285670083"
"Important","2008","16-34 y.","Couple + C. LE 16 ","325","0.398590233302034","0.365981216106201","0.431199250497866"
"Important","2008","16-34 y.","Couple + C. GT 16 ","357","0.327153826960571","0.300001923687047","0.354305730234095"
"Important","2008","16-34 y.","Couple + C. LE and GT 16","145","0.372048283321896","0.32345020784104","0.420646358802752"
"Important","2008","35-65 y.","1-pers.-HH","245","0.178546875864411","0.157127025717121","0.199966726011701"
"Important","2008","35-65 y.","(Married) couple without C. ","1205","0.344407433747002","0.328567561671152","0.360247305822852"
"Important","2008","35-65 y.","Single parent ","135","0.195409635043596","0.163028113622155","0.227791156465037"
"Important","2008","35-65 y.","Couple + C. LE 16 ","941","0.39952769529618","0.379652534205285","0.419402856387075"
"Important","2008","35-65 y.","Couple + C. GT 16 ","813","0.383991744658782","0.362803399111997","0.405180090205566"
"Important","2008","35-65 y.","Couple + C. LE and GT 16","381","0.434060378993063","0.400362101550149","0.467758656435978"
"Important","2008","66 and older","1-pers.-HH","304","0.233552164781136","0.209422216463672","0.257682113098599"
"Important","2008","66 and older","(Married) couple without C. ","965","0.336822765890245","0.319177670607394","0.354467861173096"
"Important","2008","66 and older","Single parent ","29","","",""
"Important","2008","66 and older","Couple + C. LE 16 ","2","","",""
"Important","2008","66 and older","Couple + C. GT 16 ","75","0.363776203304313","0.294074298976321","0.433478107632305"
"Important","2008","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2008","16-34 y.","1-pers.-HH","288","0.453086424318841","0.413485655070335","0.492687193567347"
"Less important","2008","16-34 y.","(Married) couple without C. ","304","0.410298285986744","0.376444775485098","0.44415179648839"
"Less important","2008","16-34 y.","Single parent ","214","0.509828125244525","0.463171332051717","0.556484918437334"
"Less important","2008","16-34 y.","Couple + C. LE 16 ","275","0.293469490994709","0.263142027793444","0.323796954195973"
"Less important","2008","16-34 y.","Couple + C. GT 16 ","529","0.419403459934","0.390845997889922","0.447960921978078"
"Less important","2008","16-34 y.","Couple + C. LE and GT 16","149","0.410575567479287","0.361114109876474","0.4600370250821"
"Less important","2008","35-65 y.","1-pers.-HH","501","0.415702877729227","0.388137922161319","0.443267833297136"
"Less important","2008","35-65 y.","(Married) couple without C. ","1026","0.309916643827484","0.294500646445763","0.325332641209204"
"Less important","2008","35-65 y.","Single parent ","239","0.444284434240258","0.40370615008571","0.484862718394806"
"Less important","2008","35-65 y.","Couple + C. LE 16 ","647","0.297137480591231","0.27859342876308","0.315681532419382"
"Less important","2008","35-65 y.","Couple + C. GT 16 ","532","0.268776505663656","0.249462891231827","0.288090120095485"
"Less important","2008","35-65 y.","Couple + C. LE and GT 16","199","0.236678283064414","0.207779430893334","0.265577135235495"
"Less important","2008","66 and older","1-pers.-HH","232","0.206696163268211","0.183601633326247","0.229790693210176"
"Less important","2008","66 and older","(Married) couple without C. ","499","0.192155416727135","0.177445889693004","0.206864943761267"
"Less important","2008","66 and older","Single parent ","10","","",""
"Less important","2008","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2008","66 and older","Couple + C. GT 16 ","19","","",""
"Less important","2008","66 and older","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","2008","16-34 y.","1-pers.-HH","101","0.209433859502168","0.177063591248141","0.241804127756194"
"Quite unimportant","2008","16-34 y.","(Married) couple without C. ","88","0.096396221311494","0.0760840342168713","0.116708408406117"
"Quite unimportant","2008","16-34 y.","Single parent ","69","0.14047812033325","0.108047025642619","0.172909215023881"
"Quite unimportant","2008","16-34 y.","Couple + C. LE 16 ","60","0.0662542687521296","0.0496885458628554","0.0828199916414039"
"Quite unimportant","2008","16-34 y.","Couple + C. GT 16 ","102","0.0753856327414064","0.0601067712801085","0.0906644942027043"
"Quite unimportant","2008","16-34 y.","Couple + C. LE and GT 16","24","","",""
"Quite unimportant","2008","35-65 y.","1-pers.-HH","374","0.325188309197966","0.298987924471065","0.351388693924867"
"Quite unimportant","2008","35-65 y.","(Married) couple without C. ","513","0.157257001409949","0.145121688672867","0.16939231414703"
"Quite unimportant","2008","35-65 y.","Single parent ","145","0.260539439955485","0.224694232796918","0.296384647114051"
"Quite unimportant","2008","35-65 y.","Couple + C. LE 16 ","155","0.0637861114547643","0.0538700016991972","0.0737022212103314"
"Quite unimportant","2008","35-65 y.","Couple + C. GT 16 ","183","0.105772831483999","0.0923744039291803","0.119171259038818"
"Quite unimportant","2008","35-65 y.","Couple + C. LE and GT 16","47","0.0707499698558315","0.0533167743490956","0.0881831653625674"
"Quite unimportant","2008","66 and older","1-pers.-HH","469","0.420183161870367","0.392032547580668","0.448333776160065"
"Quite unimportant","2008","66 and older","(Married) couple without C. ","553","0.215283349934998","0.19993823521675","0.230628464653245"
"Quite unimportant","2008","66 and older","Single parent ","12","","",""
"Quite unimportant","2008","66 and older","Couple + C. LE 16 ","1","","",""
"Quite unimportant","2008","66 and older","Couple + C. GT 16 ","30","0.190876607153161","0.133938073534491","0.24781514077183"
"Quite unimportant","2008","66 and older","Couple + C. LE and GT 16","1","","",""
"Very important","2009","16-34 y.","1-pers.-HH","","","",""
"Very important","2009","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2009","16-34 y.","Single parent ","","","",""
"Very important","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2009","35-65 y.","1-pers.-HH","","","",""
"Very important","2009","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2009","35-65 y.","Single parent ","","","",""
"Very important","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2009","66 and older","1-pers.-HH","","","",""
"Very important","2009","66 and older","(Married) couple without C. ","","","",""
"Very important","2009","66 and older","Single parent ","","","",""
"Very important","2009","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2009","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2009","16-34 y.","1-pers.-HH","","","",""
"Important","2009","16-34 y.","(Married) couple without C. ","","","",""
"Important","2009","16-34 y.","Single parent ","","","",""
"Important","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2009","35-65 y.","1-pers.-HH","","","",""
"Important","2009","35-65 y.","(Married) couple without C. ","","","",""
"Important","2009","35-65 y.","Single parent ","","","",""
"Important","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2009","66 and older","1-pers.-HH","","","",""
"Important","2009","66 and older","(Married) couple without C. ","","","",""
"Important","2009","66 and older","Single parent ","","","",""
"Important","2009","66 and older","Couple + C. LE 16 ","","","",""
"Important","2009","66 and older","Couple + C. GT 16 ","","","",""
"Important","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2009","16-34 y.","1-pers.-HH","","","",""
"Less important","2009","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2009","16-34 y.","Single parent ","","","",""
"Less important","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2009","35-65 y.","1-pers.-HH","","","",""
"Less important","2009","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2009","35-65 y.","Single parent ","","","",""
"Less important","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2009","66 and older","1-pers.-HH","","","",""
"Less important","2009","66 and older","(Married) couple without C. ","","","",""
"Less important","2009","66 and older","Single parent ","","","",""
"Less important","2009","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2009","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2009","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2009","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2009","16-34 y.","Single parent ","","","",""
"Quite unimportant","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2009","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2009","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2009","35-65 y.","Single parent ","","","",""
"Quite unimportant","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2009","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2009","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2009","66 and older","Single parent ","","","",""
"Quite unimportant","2009","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2009","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2010","16-34 y.","1-pers.-HH","","","",""
"Very important","2010","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2010","16-34 y.","Single parent ","55","0.143211905507227","0.110103357387301","0.176320453627154"
"Very important","2010","16-34 y.","Couple + C. LE 16 ","646","0.269663361827059","0.251682409955891","0.287644313698227"
"Very important","2010","16-34 y.","Couple + C. GT 16 ","4","","",""
"Very important","2010","16-34 y.","Couple + C. LE and GT 16","33","0.190012714209925","0.130152736515792","0.249872691904058"
"Very important","2010","35-65 y.","1-pers.-HH","","","",""
"Very important","2010","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2010","35-65 y.","Single parent ","79","0.085108463729994","0.0673921720737285","0.10282475538626"
"Very important","2010","35-65 y.","Couple + C. LE 16 ","715","0.249482648569077","0.233668194952739","0.265297102185415"
"Very important","2010","35-65 y.","Couple + C. GT 16 ","4","","",""
"Very important","2010","35-65 y.","Couple + C. LE and GT 16","97","0.25395143696879","0.211507438043077","0.296395435894504"
"Very important","2010","66 and older","1-pers.-HH","","","",""
"Very important","2010","66 and older","(Married) couple without C. ","","","",""
"Very important","2010","66 and older","Single parent ","","","",""
"Very important","2010","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2010","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2010","16-34 y.","1-pers.-HH","","","",""
"Important","2010","16-34 y.","(Married) couple without C. ","","","",""
"Important","2010","16-34 y.","Single parent ","99","0.221709091705127","0.182446714312071","0.260971469098184"
"Important","2010","16-34 y.","Couple + C. LE 16 ","893","0.390587697763964","0.370820047397839","0.41035534813009"
"Important","2010","16-34 y.","Couple + C. GT 16 ","5","","",""
"Important","2010","16-34 y.","Couple + C. LE and GT 16","76","0.462277590245585","0.3862035280334","0.538351652457771"
"Important","2010","35-65 y.","1-pers.-HH","","","",""
"Important","2010","35-65 y.","(Married) couple without C. ","","","",""
"Important","2010","35-65 y.","Single parent ","213","0.199376576758477","0.174010526178786","0.224742627338167"
"Important","2010","35-65 y.","Couple + C. LE 16 ","1152","0.389466264076272","0.371644798923161","0.407287729229383"
"Important","2010","35-65 y.","Couple + C. GT 16 ","15","","",""
"Important","2010","35-65 y.","Couple + C. LE and GT 16","180","0.440614695213993","0.39220387690425","0.489025513523736"
"Important","2010","66 and older","1-pers.-HH","","","",""
"Important","2010","66 and older","(Married) couple without C. ","","","",""
"Important","2010","66 and older","Single parent ","2","","",""
"Important","2010","66 and older","Couple + C. LE 16 ","","","",""
"Important","2010","66 and older","Couple + C. GT 16 ","1","","",""
"Important","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2010","16-34 y.","1-pers.-HH","","","",""
"Less important","2010","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2010","16-34 y.","Single parent ","201","0.474974511559151","0.427774814691895","0.522174208426406"
"Less important","2010","16-34 y.","Couple + C. LE 16 ","644","0.273566974430625","0.255504810231756","0.291629138629494"
"Less important","2010","16-34 y.","Couple + C. GT 16 ","2","","",""
"Less important","2010","16-34 y.","Couple + C. LE and GT 16","53","0.334513849001075","0.262522107206371","0.406505590795779"
"Less important","2010","35-65 y.","1-pers.-HH","","","",""
"Less important","2010","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2010","35-65 y.","Single parent ","425","0.445268177028512","0.413714206923968","0.476822147133057"
"Less important","2010","35-65 y.","Couple + C. LE 16 ","811","0.291128587903436","0.274525846324615","0.307731329482258"
"Less important","2010","35-65 y.","Couple + C. GT 16 ","11","","",""
"Less important","2010","35-65 y.","Couple + C. LE and GT 16","104","0.24714557031317","0.205083627467864","0.289207513158477"
"Less important","2010","66 and older","1-pers.-HH","","","",""
"Less important","2010","66 and older","(Married) couple without C. ","","","",""
"Less important","2010","66 and older","Single parent ","","","",""
"Less important","2010","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2010","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2010","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2010","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2010","16-34 y.","Single parent ","75","0.160104491228495","0.12544451582929","0.194764466627699"
"Quite unimportant","2010","16-34 y.","Couple + C. LE 16 ","157","0.0661819659783515","0.0561093767627783","0.0762545551939247"
"Quite unimportant","2010","16-34 y.","Couple + C. GT 16 ","2","","",""
"Quite unimportant","2010","16-34 y.","Couple + C. LE and GT 16","3","","",""
"Quite unimportant","2010","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2010","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2010","35-65 y.","Single parent ","236","0.270246782483017","0.242051924204264","0.29844164076177"
"Quite unimportant","2010","35-65 y.","Couple + C. LE 16 ","198","0.0699224994512144","0.0606023754289213","0.0792426234735075"
"Quite unimportant","2010","35-65 y.","Couple + C. GT 16 ","9","","",""
"Quite unimportant","2010","35-65 y.","Couple + C. LE and GT 16","23","","",""
"Quite unimportant","2010","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2010","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2010","66 and older","Single parent ","1","","",""
"Quite unimportant","2010","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2010","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2011","16-34 y.","1-pers.-HH","","","",""
"Very important","2011","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2011","16-34 y.","Single parent ","","","",""
"Very important","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2011","35-65 y.","1-pers.-HH","","","",""
"Very important","2011","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2011","35-65 y.","Single parent ","","","",""
"Very important","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2011","66 and older","1-pers.-HH","","","",""
"Very important","2011","66 and older","(Married) couple without C. ","","","",""
"Very important","2011","66 and older","Single parent ","","","",""
"Very important","2011","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2011","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2011","16-34 y.","1-pers.-HH","","","",""
"Important","2011","16-34 y.","(Married) couple without C. ","","","",""
"Important","2011","16-34 y.","Single parent ","","","",""
"Important","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2011","35-65 y.","1-pers.-HH","","","",""
"Important","2011","35-65 y.","(Married) couple without C. ","","","",""
"Important","2011","35-65 y.","Single parent ","","","",""
"Important","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2011","66 and older","1-pers.-HH","","","",""
"Important","2011","66 and older","(Married) couple without C. ","","","",""
"Important","2011","66 and older","Single parent ","","","",""
"Important","2011","66 and older","Couple + C. LE 16 ","","","",""
"Important","2011","66 and older","Couple + C. GT 16 ","","","",""
"Important","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2011","16-34 y.","1-pers.-HH","","","",""
"Less important","2011","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2011","16-34 y.","Single parent ","","","",""
"Less important","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2011","35-65 y.","1-pers.-HH","","","",""
"Less important","2011","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2011","35-65 y.","Single parent ","","","",""
"Less important","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2011","66 and older","1-pers.-HH","","","",""
"Less important","2011","66 and older","(Married) couple without C. ","","","",""
"Less important","2011","66 and older","Single parent ","","","",""
"Less important","2011","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2011","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2011","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2011","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2011","16-34 y.","Single parent ","","","",""
"Quite unimportant","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2011","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2011","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2011","35-65 y.","Single parent ","","","",""
"Quite unimportant","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2011","35-65 y.","Couple + C. GT 16 ","","","",""
