"party","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Grüne","2016","Not Working","East Germany","28","","",""
"PDS/Linke","2016","Full Time","West Germany","126","0.0389830052261951","0.0319226282332646","0.0460433822191257"
"PDS/Linke","2016","Full Time","East Germany","122","0.186006889636792","0.155646433562312","0.216367345711271"
"PDS/Linke","2016","Part Time","West Germany","102","0.0464283006156447","0.0374010616924189","0.0554555395388704"
"PDS/Linke","2016","Part Time","East Germany","85","0.286042974941069","0.23942577664363","0.332660173238507"
"PDS/Linke","2016","Not Working","West Germany","88","0.0285216580588228","0.0223527854235159","0.0346905306941297"
"PDS/Linke","2016","Not Working","East Germany","193","0.277961213902507","0.244558524837547","0.311363902967466"
"NPD Combination","2016","Full Time","West Germany","21","","",""
"NPD Combination","2016","Full Time","East Germany","15","","",""
"NPD Combination","2016","Part Time","West Germany","9","","",""
"NPD Combination","2016","Part Time","East Germany","9","","",""
"NPD Combination","2016","Not Working","West Germany","8","","",""
"NPD Combination","2016","Not Working","East Germany","9","","",""
"AfD","2016","Full Time","West Germany","148","0.0475701002519615","0.0398056941393705","0.0553345063645524"
"AfD","2016","Full Time","East Germany","79","0.13414244515732","0.107551134367791","0.16073375594685"
"AfD","2016","Part Time","West Germany","87","0.0315349576145815","0.0240373110034372","0.0390326042257258"
"AfD","2016","Part Time","East Germany","45","0.171703124839321","0.132800706385162","0.210605543293481"
"AfD","2016","Not Working","West Germany","98","0.0400105563190315","0.0327474503338904","0.0472736623041727"
"AfD","2016","Not Working","East Germany","69","0.10993141696667","0.0866085617532536","0.133254272180087"
"Other","2016","Full Time","West Germany","65","0.0261543794323189","0.0203327847283725","0.0319759741362652"
"Other","2016","Full Time","East Germany","14","","",""
"Other","2016","Part Time","West Germany","32","0.017723102303149","0.0120623558431648","0.0233838487631332"
"Other","2016","Part Time","East Germany","9","","",""
"Other","2016","Not Working","West Germany","27","","",""
"Other","2016","Not Working","East Germany","6","","",""
"CDU/CSU","2017","Full Time","West Germany","1252","0.37374248440669","0.357233527163919","0.39025144164946"
"CDU/CSU","2017","Full Time","East Germany","219","0.295078788786755","0.260999293259751","0.32915828431376"
"CDU/CSU","2017","Part Time","West Germany","868","0.327171072646058","0.308543335419563","0.345798809872554"
"CDU/CSU","2017","Part Time","East Germany","117","0.236100476302088","0.194219567762814","0.277981384841363"
"CDU/CSU","2017","Not Working","West Germany","1567","0.434223722183495","0.417356075510971","0.45109136885602"
"CDU/CSU","2017","Not Working","East Germany","276","0.335504284820494","0.30284659601557","0.368161973625418"
"SPD","2017","Full Time","West Germany","964","0.307393332792434","0.291648157900317","0.32313850768455"
"SPD","2017","Full Time","East Germany","134","0.196543954982322","0.166850223379147","0.226237686585496"
"SPD","2017","Part Time","West Germany","748","0.317953565512986","0.299464747501547","0.336442383524425"
"SPD","2017","Part Time","East Germany","72","0.162340129208189","0.125974061574536","0.198706196841842"
"SPD","2017","Not Working","West Germany","1084","0.367893526451454","0.351482658640644","0.384304394262265"
"SPD","2017","Not Working","East Germany","209","0.252594003344053","0.22254153658785","0.282646470100256"
"FDP","2017","Full Time","West Germany","157","0.0439743836361975","0.0369777106149249","0.05097105665747"
"FDP","2017","Full Time","East Germany","36","0.0485602823656833","0.0324988189771578","0.0646217457542087"
"FDP","2017","Part Time","West Germany","90","0.0447598005801256","0.0365502252321485","0.0529693759281027"
"FDP","2017","Part Time","East Germany","13","","",""
"FDP","2017","Not Working","West Germany","132","0.0393924694187165","0.0327725157187681","0.046012423118665"
"FDP","2017","Not Working","East Germany","14","","",""
"Grüne","2017","Full Time","West Germany","541","0.156085777993792","0.143701013490033","0.168470542497551"
"Grüne","2017","Full Time","East Germany","59","0.0798063959372384","0.059556988154253","0.100055803720224"
"Grüne","2017","Part Time","West Germany","453","0.17181002632942","0.156833552812472","0.186786499846369"
"Grüne","2017","Part Time","East Germany","55","0.154395009567265","0.118762210305012","0.190027808829517"
"Grüne","2017","Not Working","West Germany","290","0.0806400866432753","0.0713740581824455","0.0899061151041051"
"Grüne","2017","Not Working","East Germany","34","0.031724876708349","0.0196024469323436","0.0438473064843544"
"PDS/Linke","2017","Full Time","West Germany","149","0.0435220308194553","0.0365597907410115","0.050484270897899"
"PDS/Linke","2017","Full Time","East Germany","137","0.222406279155858","0.191331806546792","0.253480751764924"
"PDS/Linke","2017","Part Time","West Germany","145","0.0715398151182716","0.0613074536062724","0.0817721766302709"
"PDS/Linke","2017","Part Time","East Germany","92","0.244045879136615","0.201688117510638","0.286403640762593"
"PDS/Linke","2017","Not Working","West Germany","117","0.0350214600165981","0.0287653942347171","0.0412775257984791"
"PDS/Linke","2017","Not Working","East Germany","189","0.235283116343506","0.205944742404599","0.264621490282413"
"NPD Combination","2017","Full Time","West Germany","30","0.00764943804614191","0.00467637404053712","0.0106225020517467"
"NPD Combination","2017","Full Time","East Germany","15","","",""
"NPD Combination","2017","Part Time","West Germany","16","","",""
"NPD Combination","2017","Part Time","East Germany","9","","",""
"NPD Combination","2017","Not Working","West Germany","10","","",""
"NPD Combination","2017","Not Working","East Germany","8","","",""
"AfD","2017","Full Time","West Germany","169","0.0566418226248266","0.048753878014604","0.0645297672350491"
"AfD","2017","Full Time","East Germany","82","0.114133140119171","0.0903732743655121","0.137893005872829"
"AfD","2017","Part Time","West Germany","77","0.0397597075895007","0.0320020272546996","0.0475173879243019"
"AfD","2017","Part Time","East Germany","33","0.133057332027655","0.099563554007469","0.166551110047841"
"AfD","2017","Not Working","West Germany","92","0.0345711168969242","0.0283539546034615","0.040788279190387"
"AfD","2017","Not Working","East Germany","66","0.110642747401495","0.0889462354686237","0.132339259334366"
"Other","2017","Full Time","West Germany","37","0.0109907296804638","0.00743302104716059","0.0145484383137669"
"Other","2017","Full Time","East Germany","6","","",""
"Other","2017","Part Time","West Germany","40","0.020972398371893","0.0152833209546246","0.0266614757891614"
"Other","2017","Part Time","East Germany","4","","",""
"Other","2017","Not Working","West Germany","25","","",""
"Other","2017","Not Working","East Germany","7","","",""
"CDU/CSU","2018","Full Time","West Germany","1140","0.336904225631387","0.320838748603947","0.352969702658826"
"CDU/CSU","2018","Full Time","East Germany","198","0.265588953482152","0.23270711605051","0.298470790913794"
"CDU/CSU","2018","Part Time","West Germany","861","0.339348805486759","0.320873197432591","0.357824413540928"
"CDU/CSU","2018","Part Time","East Germany","120","0.234436062050267","0.194393965734408","0.274478158366126"
"CDU/CSU","2018","Not Working","West Germany","1553","0.437826025082445","0.42118901365469","0.4544630365102"
"CDU/CSU","2018","Not Working","East Germany","271","0.328626424019381","0.295662860695997","0.361589987342765"
"SPD","2018","Full Time","West Germany","833","0.272025073279695","0.256899392002118","0.287150754557272"
"SPD","2018","Full Time","East Germany","102","0.157335169700434","0.130225650552962","0.184444688847907"
"SPD","2018","Part Time","West Germany","625","0.233378339400786","0.2168735388187","0.249883139982871"
"SPD","2018","Part Time","East Germany","48","0.111121676903555","0.0814163446606231","0.140827009146487"
"SPD","2018","Not Working","West Germany","979","0.325426987922945","0.309715025768482","0.341138950077409"
"SPD","2018","Not Working","East Germany","163","0.210035119798279","0.18144930069103","0.238620938905528"
"FDP","2018","Full Time","West Germany","199","0.058425665959609","0.0504534068074256","0.0663979251117924"
"FDP","2018","Full Time","East Germany","43","0.0617894165878082","0.0438631981207704","0.079715635054846"
"FDP","2018","Part Time","West Germany","125","0.0510411808920944","0.0424535473082318","0.0596288144759569"
"FDP","2018","Part Time","East Germany","12","","",""
"FDP","2018","Not Working","West Germany","153","0.0430700035835036","0.0362620482428756","0.0498779589241317"
"FDP","2018","Not Working","East Germany","17","","",""
"Grüne","2018","Full Time","West Germany","642","0.180785222651876","0.167704473441342","0.193865971862411"
"Grüne","2018","Full Time","East Germany","73","0.101512360199526","0.0790271480286969","0.123997572370356"
"Grüne","2018","Part Time","West Germany","563","0.218749954110091","0.2026190585637","0.234880849656481"
"Grüne","2018","Part Time","East Germany","66","0.160503293954767","0.125808418222857","0.195198169686676"
"Grüne","2018","Not Working","West Germany","421","0.102510813814808","0.0923392292777639","0.112682398351852"
"Grüne","2018","Not Working","East Germany","42","0.0405089330340512","0.0266733756566002","0.0543444904115023"
"PDS/Linke","2018","Full Time","West Germany","195","0.0551274144642637","0.0473698980617782","0.0628849308667491"
"PDS/Linke","2018","Full Time","East Germany","151","0.203128635906976","0.17317419899848","0.233083072815472"
"PDS/Linke","2018","Part Time","West Germany","185","0.0883914370332372","0.0773150337160793","0.0994678403503952"
"PDS/Linke","2018","Part Time","East Germany","116","0.262042218401238","0.220478417550854","0.303606019251622"
"PDS/Linke","2018","Not Working","West Germany","152","0.0382119292605224","0.0317831526408343","0.0446407058802105"
"PDS/Linke","2018","Not Working","East Germany","198","0.267004780891549","0.235958407274136","0.298051154508961"
"NPD Combination","2018","Full Time","West Germany","11","","",""
"NPD Combination","2018","Full Time","East Germany","3","","",""
"NPD Combination","2018","Part Time","West Germany","3","","",""
"NPD Combination","2018","Part Time","East Germany","5","","",""
"NPD Combination","2018","Not Working","West Germany","2","","",""
"NPD Combination","2018","Not Working","East Germany","6","","",""
"AfD","2018","Full Time","West Germany","245","0.0747492240741999","0.0658102981237061","0.0836881500246937"
"AfD","2018","Full Time","East Germany","113","0.192133344274034","0.162800600650224","0.221466087897843"
"AfD","2018","Part Time","West Germany","114","0.0505640571248481","0.0420145071189907","0.0591136071307055"
"AfD","2018","Part Time","East Germany","53","0.178255413484794","0.142080820528293","0.214430006441294"
"AfD","2018","Not Working","West Germany","123","0.0414375894872656","0.0347542026497199","0.0481209763248113"
"AfD","2018","Not Working","East Germany","77","0.107953203092874","0.0861754848245907","0.129730921361157"
"Other","2018","Full Time","West Germany","60","0.0197002344038129","0.014976696415783","0.0244237723918428"
"Other","2018","Full Time","East Germany","10","","",""
"Other","2018","Part Time","West Germany","47","0.0180835076631213","0.0128839298695742","0.0232830854566684"
"Other","2018","Part Time","East Germany","10","","",""
"Other","2018","Not Working","West Germany","33","0.0110463335222149","0.00754134816183176","0.0145513188825981"
"Other","2018","Not Working","East Germany","6","","",""
"CDU/CSU","2019","Full Time","West Germany","1267","0.303591703453348","0.288783938242762","0.318399468663935"
"CDU/CSU","2019","Full Time","East Germany","279","0.248254087960136","0.21985653275895","0.276651643161322"
"CDU/CSU","2019","Part Time","West Germany","719","0.271855953418767","0.254515847262025","0.289196059575508"
"CDU/CSU","2019","Part Time","East Germany","116","0.197077960539582","0.16060712523919","0.233548795839974"
"CDU/CSU","2019","Not Working","West Germany","1204","0.412906712860192","0.39526180423932","0.430551621481064"
"CDU/CSU","2019","Not Working","East Germany","214","0.30003814906484","0.266862339612003","0.333213958517677"
"SPD","2019","Full Time","West Germany","661","0.192192794825567","0.179503572273732","0.204882017377402"
"SPD","2019","Full Time","East Germany","93","0.0992615380059907","0.0796059036562757","0.118917172355706"
"SPD","2019","Part Time","West Germany","419","0.19909839836032","0.183535261356067","0.214661535364574"
"SPD","2019","Part Time","East Germany","45","0.122085396761682","0.0920697305597058","0.152101062963659"
"SPD","2019","Not Working","West Germany","777","0.276939560255852","0.260902687470532","0.292976433041171"
"SPD","2019","Not Working","East Germany","127","0.185458935655536","0.157322020752755","0.213595850558317"
"FDP","2019","Full Time","West Germany","290","0.0588693621274338","0.0512891349247832","0.0664495893300844"
"FDP","2019","Full Time","East Germany","67","0.0564123063749998","0.0412461589762703","0.0715784537737293"
"FDP","2019","Part Time","West Germany","123","0.0433599039103934","0.0354222506866372","0.0512975571341496"
"FDP","2019","Part Time","East Germany","18","","",""
"FDP","2019","Not Working","West Germany","169","0.0545893858394903","0.0464478896197008","0.0627308820592799"
"FDP","2019","Not Working","East Germany","22","","",""
"Grüne","2019","Full Time","West Germany","984","0.278452340399549","0.264017215384077","0.292887465415021"
"Grüne","2019","Full Time","East Germany","133","0.140859555840358","0.117991857748915","0.163727253931801"
"Grüne","2019","Part Time","West Germany","900","0.321608234576386","0.303403785506615","0.339812683646157"
"Grüne","2019","Part Time","East Germany","105","0.203668071250618","0.16674493942826","0.240591203072976"
"Grüne","2019","Not Working","West Germany","545","0.155541284881285","0.142552996084344","0.168529573678227"
"Grüne","2019","Not Working","East Germany","74","0.100646563761319","0.0788664181530378","0.122426709369599"
"PDS/Linke","2019","Full Time","West Germany","191","0.0578751886211812","0.050355271876678","0.0653951053656843"
"PDS/Linke","2019","Full Time","East Germany","150","0.205861996104117","0.179283323334799","0.232440668873435"
"PDS/Linke","2019","Part Time","West Germany","167","0.0783521114188451","0.0678788596268745","0.0888253632108158"
"PDS/Linke","2019","Part Time","East Germany","103","0.256897131691869","0.21683868662337","0.296955576760369"
"PDS/Linke","2019","Not Working","West Germany","111","0.039900033699057","0.032885727136021","0.0469143402620929"
"PDS/Linke","2019","Not Working","East Germany","192","0.260347999566307","0.228580213872785","0.29211578525983"
"NPD Combination","2019","Full Time","West Germany","8","","",""
"NPD Combination","2019","Full Time","East Germany","6","","",""
"NPD Combination","2019","Part Time","West Germany","3","","",""
"NPD Combination","2019","Part Time","East Germany","6","","",""
"NPD Combination","2019","Not Working","West Germany","2","","",""
"NPD Combination","2019","Not Working","East Germany","5","","",""
"AfD","2019","Full Time","West Germany","222","0.0820347636443722","0.0731973601370482","0.0908721671516962"
"AfD","2019","Full Time","East Germany","141","0.212703943404188","0.185803835667614","0.239604051140761"
"AfD","2019","Part Time","West Germany","118","0.0577040770449421","0.0486160296784628","0.0667921244114214"
"AfD","2019","Part Time","East Germany","55","0.158820024080492","0.125309047622837","0.192331000538146"
"AfD","2019","Not Working","West Germany","125","0.0440568064503958","0.0367021492730514","0.0514114636277403"
"AfD","2019","Not Working","East Germany","86","0.11373957617857","0.0907552072183692","0.136723945138772"
"Other","2019","Full Time","West Germany","81","0.0246724223110822","0.0196767522327179","0.0296680923894464"
"Other","2019","Full Time","East Germany","20","","",""
"Other","2019","Part Time","West Germany","80","0.0274149324694793","0.0210509193648859","0.0337789455740727"
"Other","2019","Part Time","East Germany","9","","",""
"Other","2019","Not Working","West Germany","58","0.0153657654184538","0.0109576348512015","0.0197738959857061"
"Other","2019","Not Working","East Germany","13","","",""
