"party","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Other","2011","66 and older","(Married) couple without C. ","10","","","","8"
"Other","2011","66 and older","Single parent ","","","","","8"
"Other","2011","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2011","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2011","66 and older","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","2011","35-65 y.","Couple + C. LE 16 ","31","0.0219823751490805","0.0129530765250179","0.0310116737731431","5"
"PDS/Linke","2011","35-65 y.","Couple + C. GT 16 ","48","0.0549989017883585","0.0394423162189557","0.0705554873577613","5"
"PDS/Linke","2011","35-65 y.","Couple + C. LE and GT 16","11","","","","5"
"PDS/Linke","2011","66 and older","1-pers.-HH","44","0.0519651685889955","0.0356158453817068","0.0683144917962842","5"
"PDS/Linke","2011","35-65 y.","Single parent ","26","","","","5"
"PDS/Linke","2011","35-65 y.","(Married) couple without C. ","132","0.0687499460375667","0.0568473260861695","0.080652565988964","5"
"PDS/Linke","2011","66 and older","(Married) couple without C. ","126","0.0467601984440216","0.0374888547577908","0.0560315421302525","5"
"PDS/Linke","2011","16-34 y.","1-pers.-HH","26","","","","5"
"PDS/Linke","2011","16-34 y.","(Married) couple without C. ","12","","","","5"
"PDS/Linke","2011","66 and older","Couple + C. LE 16 ","1","","","","5"
"PDS/Linke","2011","16-34 y.","Single parent ","8","","","","5"
"PDS/Linke","2011","16-34 y.","Couple + C. LE and GT 16","8","","","","5"
"PDS/Linke","2011","35-65 y.","1-pers.-HH","72","0.116965835243814","0.091668748328047","0.142262922159581","5"
"PDS/Linke","2011","66 and older","Single parent ","1","","","","5"
"PDS/Linke","2011","16-34 y.","Couple + C. LE 16 ","10","","","","5"
"PDS/Linke","2011","16-34 y.","Couple + C. GT 16 ","19","","","","5"
"PDS/Linke","2011","66 and older","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","2011","66 and older","Couple + C. GT 16 ","11","","","","5"
"SPD","2011","16-34 y.","1-pers.-HH","60","0.237454866867243","0.184917157336759","0.289992576397726","2"
"SPD","2011","16-34 y.","(Married) couple without C. ","95","0.300959005384419","0.252418306483837","0.349499704285001","2"
"SPD","2011","16-34 y.","Single parent ","32","0.273109425386965","0.194046835120303","0.352172015653627","2"
"SPD","2011","16-34 y.","Couple + C. GT 16 ","73","0.280556741740985","0.232446857078311","0.328666626403659","2"
"SPD","2011","16-34 y.","Couple + C. LE 16 ","65","0.342031570708698","0.280454887412998","0.403608254004398","2"
"SPD","2011","16-34 y.","Couple + C. LE and GT 16","30","0.25760823773571","0.177331057229936","0.337885418241484","2"
"SPD","2011","35-65 y.","1-pers.-HH","197","0.311725182585758","0.275264975568205","0.348185389603311","2"
"SPD","2011","35-65 y.","(Married) couple without C. ","554","0.332837716613333","0.310670802388882","0.355004630837785","2"
"SPD","2011","35-65 y.","Couple + C. LE and GT 16","94","0.330541813446702","0.279556024279348","0.381527602614055","2"
"SPD","2011","66 and older","1-pers.-HH","263","0.389273543622304","0.353358014140022","0.425189073104586","2"
"SPD","2011","66 and older","(Married) couple without C. ","685","0.363075079053322","0.341957420421861","0.384192737684783","2"
"SPD","2011","66 and older","Single parent ","12","","","","2"
"SPD","2011","66 and older","Couple + C. LE 16 ","2","","","","2"
"SPD","2011","35-65 y.","Couple + C. LE 16 ","265","0.25796851193433","0.231026012336153","0.284911011532507","2"
"SPD","2011","35-65 y.","Couple + C. GT 16 ","254","0.326380937081043","0.2943853050363","0.358376569125787","2"
"SPD","2011","66 and older","Couple + C. GT 16 ","37","0.418145929170334","0.326795613004379","0.50949624533629","2"
"SPD","2011","66 and older","Couple + C. LE and GT 16","","","","","2"
"SPD","2011","35-65 y.","Single parent ","75","0.40848018722936","0.34277509833457","0.47418527612415","2"
"AfD","2012","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","2012","16-34 y.","1-pers.-HH","","","","","7"
"AfD","2012","16-34 y.","Single parent ","","","","","7"
"AfD","2012","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2012","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2012","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2012","35-65 y.","1-pers.-HH","","","","","7"
"AfD","2012","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","2012","35-65 y.","Single parent ","","","","","7"
"AfD","2012","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2012","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2012","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2012","66 and older","1-pers.-HH","","","","","7"
"AfD","2012","66 and older","(Married) couple without C. ","","","","","7"
"AfD","2012","66 and older","Single parent ","","","","","7"
"AfD","2012","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","2012","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","2012","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2012","66 and older","(Married) couple without C. ","1005","0.501340096728677","0.479738102273123","0.522942091184232","1"
"CDU/CSU","2012","66 and older","Single parent ","25","","","","1"
"CDU/CSU","2012","66 and older","Couple + C. LE 16 ","1","","","","1"
"CDU/CSU","2012","66 and older","Couple + C. GT 16 ","55","0.528593272026934","0.427681259389322","0.629505284664546","1"
"CDU/CSU","2012","66 and older","Couple + C. LE and GT 16","1","","","","1"
"CDU/CSU","2012","35-65 y.","1-pers.-HH","167","0.237263317118097","0.204097388041533","0.270429246194662","1"
"CDU/CSU","2012","16-34 y.","1-pers.-HH","67","0.243661114408923","0.191876892470302","0.295445336347544","1"
"CDU/CSU","2012","16-34 y.","(Married) couple without C. ","93","0.245386865306224","0.198958974156882","0.291814756455567","1"
"CDU/CSU","2012","16-34 y.","Couple + C. GT 16 ","109","0.355122121373907","0.300327001196668","0.409917241551146","1"
"CDU/CSU","2012","16-34 y.","Couple + C. LE and GT 16","24","","","","1"
"CDU/CSU","2012","35-65 y.","(Married) couple without C. ","635","0.37242488436878","0.349238018024152","0.395611750713408","1"
"CDU/CSU","2012","35-65 y.","Single parent ","55","0.280609345490098","0.223164955612424","0.338053735367773","1"
"CDU/CSU","2012","35-65 y.","Couple + C. LE 16 ","352","0.375403668383621","0.344365845088862","0.406441491678381","1"
"CDU/CSU","2012","35-65 y.","Couple + C. GT 16 ","300","0.374224006876467","0.340648551109652","0.407799462643281","1"
"CDU/CSU","2012","16-34 y.","Couple + C. LE 16 ","88","0.412542747323341","0.348360268730778","0.476725225915904","1"
"CDU/CSU","2012","35-65 y.","Couple + C. LE and GT 16","108","0.337489541911846","0.283160990498394","0.391818093325298","1"
"CDU/CSU","2012","66 and older","1-pers.-HH","348","0.496860811558554","0.459927078488404","0.533794544628704","1"
"CDU/CSU","2012","16-34 y.","Single parent ","28","","","","1"
"FDP","2012","35-65 y.","Couple + C. LE 16 ","30","0.0171509903505474","0.00882894095778354","0.0254730397433112","3"
"FDP","2012","16-34 y.","Couple + C. LE 16 ","2","","","","3"
"FDP","2012","16-34 y.","Couple + C. GT 16 ","7","","","","3"
"FDP","2012","16-34 y.","Couple + C. LE and GT 16","1","","","","3"
"FDP","2012","35-65 y.","1-pers.-HH","13","","","","3"
"FDP","2012","35-65 y.","(Married) couple without C. ","51","0.0271820354408458","0.0193828969261125","0.034981173955579","3"
"FDP","2012","35-65 y.","Single parent ","3","","","","3"
"FDP","2012","35-65 y.","Couple + C. GT 16 ","19","","","","3"
"FDP","2012","35-65 y.","Couple + C. LE and GT 16","6","","","","3"
"FDP","2012","66 and older","1-pers.-HH","20","","","","3"
"FDP","2012","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","2012","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","2012","66 and older","(Married) couple without C. ","64","0.0300321038969325","0.0226582086321053","0.0374059991617597","3"
"FDP","2012","66 and older","Single parent ","1","","","","3"
"FDP","2012","66 and older","Couple + C. GT 16 ","1","","","","3"
"FDP","2012","16-34 y.","Single parent ","1","","","","3"
"FDP","2012","16-34 y.","(Married) couple without C. ","11","","","","3"
"FDP","2012","16-34 y.","1-pers.-HH","13","","","","3"
"NPD Combination","2012","35-65 y.","Couple + C. LE 16 ","16","","","","6"
"NPD Combination","2012","16-34 y.","1-pers.-HH","6","","","","6"
"NPD Combination","2012","16-34 y.","(Married) couple without C. ","7","","","","6"
"NPD Combination","2012","66 and older","1-pers.-HH","1","","","","6"
"NPD Combination","2012","16-34 y.","Single parent ","6","","","","6"
"NPD Combination","2012","16-34 y.","Couple + C. LE 16 ","9","","","","6"
"NPD Combination","2012","35-65 y.","Couple + C. GT 16 ","9","","","","6"
"NPD Combination","2012","35-65 y.","Couple + C. LE and GT 16","1","","","","6"
"NPD Combination","2012","16-34 y.","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","2012","35-65 y.","1-pers.-HH","11","","","","6"
"NPD Combination","2012","35-65 y.","(Married) couple without C. ","10","","","","6"
"NPD Combination","2012","35-65 y.","Single parent ","4","","","","6"
"NPD Combination","2012","66 and older","(Married) couple without C. ","2","","","","6"
"NPD Combination","2012","66 and older","Single parent ","","","","","6"
"NPD Combination","2012","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","2012","66 and older","Couple + C. GT 16 ","","","","","6"
"NPD Combination","2012","66 and older","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","2012","16-34 y.","Couple + C. GT 16 ","5","","","","6"
"Other","2012","35-65 y.","(Married) couple without C. ","40","0.0285229448379131","0.0205392613643454","0.0365066283114809","8"
"Other","2012","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2012","66 and older","Couple + C. LE 16 ","1","","","","8"
"Other","2012","16-34 y.","(Married) couple without C. ","29","","","","8"
"Other","2012","16-34 y.","Single parent ","14","","","","8"
"Other","2012","16-34 y.","Couple + C. LE 16 ","14","","","","8"
"Other","2012","16-34 y.","Couple + C. GT 16 ","25","","","","8"
"Other","2012","16-34 y.","Couple + C. LE and GT 16","14","","","","8"
"Other","2012","35-65 y.","1-pers.-HH","19","","","","8"
"Other","2012","35-65 y.","Couple + C. LE 16 ","24","","","","8"
"Other","2012","16-34 y.","1-pers.-HH","21","","","","8"
"Other","2012","35-65 y.","Single parent ","9","","","","8"
"Other","2012","35-65 y.","Couple + C. GT 16 ","16","","","","8"
"Other","2012","35-65 y.","Couple + C. LE and GT 16","8","","","","8"
"Other","2012","66 and older","1-pers.-HH","7","","","","8"
"Other","2012","66 and older","(Married) couple without C. ","16","","","","8"
"Other","2012","66 and older","Single parent ","","","","","8"
"Other","2012","66 and older","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","2012","16-34 y.","(Married) couple without C. ","11","","","","5"
"PDS/Linke","2012","16-34 y.","1-pers.-HH","16","","","","5"
"PDS/Linke","2012","35-65 y.","Couple + C. LE 16 ","29","","","","5"
"PDS/Linke","2012","16-34 y.","Single parent ","6","","","","5"
"PDS/Linke","2012","16-34 y.","Couple + C. LE 16 ","11","","","","5"
"PDS/Linke","2012","16-34 y.","Couple + C. GT 16 ","12","","","","5"
"PDS/Linke","2012","35-65 y.","1-pers.-HH","76","0.110245778325857","0.0858280327360588","0.134663523915656","5"
"PDS/Linke","2012","35-65 y.","Couple + C. GT 16 ","48","0.0494602891117762","0.0344164007043291","0.0645041775192232","5"
"PDS/Linke","2012","66 and older","1-pers.-HH","41","0.053493757557875","0.0368720722666277","0.0701154428491223","5"
"PDS/Linke","2012","16-34 y.","Couple + C. LE and GT 16","4","","","","5"
"PDS/Linke","2012","35-65 y.","(Married) couple without C. ","119","0.0679976049208894","0.0559237715600621","0.0800714382817168","5"
"PDS/Linke","2012","35-65 y.","Single parent ","21","","","","5"
"PDS/Linke","2012","35-65 y.","Couple + C. LE and GT 16","5","","","","5"
"PDS/Linke","2012","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","2012","66 and older","Couple + C. GT 16 ","4","","","","5"
"PDS/Linke","2012","66 and older","(Married) couple without C. ","124","0.0421811023863624","0.0334969773220106","0.0508652274507141","5"
"PDS/Linke","2012","66 and older","Single parent ","1","","","","5"
"PDS/Linke","2012","66 and older","Couple + C. LE and GT 16","","","","","5"
"SPD","2012","16-34 y.","1-pers.-HH","64","0.244029384579887","0.192218662227948","0.295840106931826","2"
"SPD","2012","16-34 y.","(Married) couple without C. ","87","0.289777359832734","0.240830976975367","0.338723742690101","2"
"SPD","2012","16-34 y.","Single parent ","29","","","","2"
"SPD","2012","16-34 y.","Couple + C. LE 16 ","60","0.249718988743873","0.193286184354351","0.306151793133395","2"
"SPD","2012","16-34 y.","Couple + C. GT 16 ","69","0.26237264827182","0.212000315189461","0.312744981354179","2"
"SPD","2012","16-34 y.","Couple + C. LE and GT 16","16","","","","2"
"SPD","2012","35-65 y.","1-pers.-HH","226","0.360248122447116","0.322820158759319","0.397676086134914","2"
"SPD","2012","35-65 y.","(Married) couple without C. ","553","0.327444315813648","0.304937051706235","0.349951579921061","2"
"SPD","2012","66 and older","Couple + C. LE 16 ","5","","","","2"
"SPD","2012","35-65 y.","Couple + C. LE 16 ","258","0.276690893463244","0.248016008458079","0.30536577846841","2"
"SPD","2012","66 and older","Single parent ","12","","","","2"
"SPD","2012","35-65 y.","Couple + C. LE and GT 16","91","0.380220287156551","0.324445500531512","0.435995073781591","2"
"SPD","2012","66 and older","1-pers.-HH","247","0.358896523890499","0.323463317551899","0.394329730229099","2"
"SPD","2012","66 and older","(Married) couple without C. ","733","0.364382566076849","0.34359028674075","0.385174845412949","2"
"SPD","2012","35-65 y.","Single parent ","80","0.361633213164464","0.300202797122356","0.423063629206573","2"
"SPD","2012","35-65 y.","Couple + C. GT 16 ","265","0.327852375397036","0.295282346286306","0.360422404507766","2"
"SPD","2012","66 and older","Couple + C. GT 16 ","32","0.417129563647312","0.317450106572358","0.516809020722267","2"
"SPD","2012","66 and older","Couple + C. LE and GT 16","","","","","2"
"AfD","2013","16-34 y.","1-pers.-HH","","","","","7"
"AfD","2013","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","2013","16-34 y.","Single parent ","","","","","7"
"AfD","2013","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2013","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2013","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2013","35-65 y.","1-pers.-HH","","","","","7"
"AfD","2013","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","2013","35-65 y.","Single parent ","","","","","7"
"AfD","2013","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2013","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2013","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2013","66 and older","1-pers.-HH","","","","","7"
"AfD","2013","66 and older","(Married) couple without C. ","","","","","7"
"AfD","2013","66 and older","Single parent ","","","","","7"
"AfD","2013","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","2013","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","2013","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2013","66 and older","(Married) couple without C. ","1028","0.502980684818646","0.481352707593953","0.52460866204334","1"
"CDU/CSU","2013","66 and older","Single parent ","17","","","","1"
"CDU/CSU","2013","66 and older","Couple + C. LE 16 ","1","","","","1"
"CDU/CSU","2013","66 and older","Couple + C. GT 16 ","51","0.588335129795493","0.483713152773575","0.692957106817411","1"
"CDU/CSU","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"CDU/CSU","2013","35-65 y.","1-pers.-HH","189","0.258919887803619","0.224982892495185","0.292856883112053","1"
"CDU/CSU","2013","35-65 y.","Couple + C. GT 16 ","355","0.421359688027641","0.38818444247969","0.454534933575591","1"
"CDU/CSU","2013","35-65 y.","Couple + C. LE 16 ","429","0.40249814028952","0.373530974747601","0.431465305831439","1"
"CDU/CSU","2013","16-34 y.","1-pers.-HH","69","0.226573103574268","0.178226534535061","0.274919672613475","1"
"CDU/CSU","2013","16-34 y.","Couple + C. GT 16 ","127","0.400841688236965","0.346808351783303","0.454875024690627","1"
"CDU/CSU","2013","16-34 y.","Couple + C. LE and GT 16","39","0.298024566078465","0.219699741235975","0.376349390920954","1"
"CDU/CSU","2013","35-65 y.","(Married) couple without C. ","718","0.418428492764068","0.395303076312049","0.441553909216088","1"
"CDU/CSU","2013","35-65 y.","Single parent ","73","0.265398025477423","0.213020900388083","0.317775150566764","1"
"CDU/CSU","2013","16-34 y.","(Married) couple without C. ","122","0.322784264329347","0.276441769506095","0.3691267591526","1"
"CDU/CSU","2013","66 and older","1-pers.-HH","343","0.482254126285702","0.445627967874038","0.518880284697367","1"
"CDU/CSU","2013","35-65 y.","Couple + C. LE and GT 16","135","0.446998545940689","0.394305751642844","0.499691340238534","1"
"CDU/CSU","2013","16-34 y.","Couple + C. LE 16 ","135","0.370493179702222","0.319084249012361","0.421902110392083","1"
"CDU/CSU","2013","16-34 y.","Single parent ","31","0.220242678541541","0.151596787935891","0.288888569147191","1"
"FDP","2013","35-65 y.","Couple + C. LE 16 ","40","0.0389905588069235","0.0275565640580701","0.0504245535557769","3"
"FDP","2013","16-34 y.","Couple + C. LE and GT 16","4","","","","3"
"FDP","2013","35-65 y.","1-pers.-HH","24","","","","3"
"FDP","2013","35-65 y.","(Married) couple without C. ","54","0.0245517261451088","0.0172970084920195","0.031806443798198","3"
"FDP","2013","35-65 y.","Single parent ","4","","","","3"
"FDP","2013","66 and older","(Married) couple without C. ","66","0.0305193561691478","0.0230787062524254","0.0379600060858702","3"
"FDP","2013","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","2013","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","2013","16-34 y.","Couple + C. LE 16 ","11","","","","3"
"FDP","2013","16-34 y.","Couple + C. GT 16 ","12","","","","3"
"FDP","2013","35-65 y.","Couple + C. GT 16 ","18","","","","3"
"FDP","2013","35-65 y.","Couple + C. LE and GT 16","7","","","","3"
"FDP","2013","66 and older","1-pers.-HH","21","","","","3"
"FDP","2013","66 and older","Single parent ","1","","","","3"
"FDP","2013","66 and older","Couple + C. GT 16 ","1","","","","3"
"FDP","2013","16-34 y.","Single parent ","1","","","","3"
"FDP","2013","16-34 y.","1-pers.-HH","8","","","","3"
"FDP","2013","16-34 y.","(Married) couple without C. ","12","","","","3"
"NPD Combination","2013","16-34 y.","(Married) couple without C. ","8","","","","6"
"NPD Combination","2013","16-34 y.","Single parent ","4","","","","6"
"NPD Combination","2013","16-34 y.","Couple + C. LE 16 ","5","","","","6"
"NPD Combination","2013","35-65 y.","Couple + C. LE 16 ","7","","","","6"
"NPD Combination","2013","16-34 y.","1-pers.-HH","3","","","","6"
"NPD Combination","2013","35-65 y.","Couple + C. GT 16 ","10","","","","6"
"NPD Combination","2013","35-65 y.","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","2013","66 and older","1-pers.-HH","3","","","","6"
"NPD Combination","2013","16-34 y.","Couple + C. GT 16 ","2","","","","6"
"NPD Combination","2013","16-34 y.","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","2013","35-65 y.","1-pers.-HH","7","","","","6"
"NPD Combination","2013","35-65 y.","(Married) couple without C. ","10","","","","6"
"NPD Combination","2013","35-65 y.","Single parent ","2","","","","6"
"NPD Combination","2013","66 and older","(Married) couple without C. ","1","","","","6"
"NPD Combination","2013","66 and older","Single parent ","","","","","6"
"NPD Combination","2013","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","2013","66 and older","Couple + C. GT 16 ","","","","","6"
"NPD Combination","2013","66 and older","Couple + C. LE and GT 16","","","","","6"
"Other","2013","35-65 y.","Couple + C. LE 16 ","19","","","","8"
"Other","2013","16-34 y.","1-pers.-HH","17","","","","8"
"Other","2013","16-34 y.","(Married) couple without C. ","16","","","","8"
"Other","2013","16-34 y.","Single parent ","4","","","","8"
"Other","2013","16-34 y.","Couple + C. LE 16 ","9","","","","8"
"Other","2013","16-34 y.","Couple + C. GT 16 ","13","","","","8"
"Other","2013","16-34 y.","Couple + C. LE and GT 16","9","","","","8"
"Other","2013","35-65 y.","1-pers.-HH","19","","","","8"
"Other","2013","35-65 y.","(Married) couple without C. ","27","","","","8"
"Other","2013","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2013","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2013","35-65 y.","Single parent ","6","","","","8"
"Other","2013","35-65 y.","Couple + C. GT 16 ","20","","","","8"
"Other","2013","35-65 y.","Couple + C. LE and GT 16","2","","","","8"
"Other","2013","66 and older","1-pers.-HH","8","","","","8"
"Other","2013","66 and older","(Married) couple without C. ","13","","","","8"
"Other","2013","66 and older","Single parent ","","","","","8"
"Other","2013","66 and older","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","2013","35-65 y.","Couple + C. GT 16 ","41","0.0397938752549321","0.0266605813287321","0.0529271691811321","5"
"PDS/Linke","2013","16-34 y.","(Married) couple without C. ","9","","","","5"
"PDS/Linke","2013","16-34 y.","Couple + C. GT 16 ","13","","","","5"
"PDS/Linke","2013","35-65 y.","Couple + C. LE 16 ","36","0.019012337693138","0.0109454880179381","0.027079187368338","5"
"PDS/Linke","2013","35-65 y.","Couple + C. LE and GT 16","10","","","","5"
"PDS/Linke","2013","66 and older","1-pers.-HH","38","0.0429213551157353","0.0280652283798022","0.0577774818516684","5"
"PDS/Linke","2013","16-34 y.","Single parent ","17","","","","5"
"PDS/Linke","2013","16-34 y.","Couple + C. LE 16 ","16","","","","5"
"PDS/Linke","2013","16-34 y.","1-pers.-HH","22","","","","5"
"PDS/Linke","2013","16-34 y.","Couple + C. LE and GT 16","6","","","","5"
"PDS/Linke","2013","35-65 y.","1-pers.-HH","61","0.0987244451518232","0.0756144821178439","0.121834408185802","5"
"PDS/Linke","2013","35-65 y.","(Married) couple without C. ","118","0.0572637444251727","0.0463716260409596","0.0681558628093858","5"
"PDS/Linke","2013","35-65 y.","Single parent ","25","","","","5"
"PDS/Linke","2013","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","2013","66 and older","(Married) couple without C. ","124","0.0449670083929833","0.0360028442296465","0.05393117255632","5"
"PDS/Linke","2013","66 and older","Single parent ","2","","","","5"
"PDS/Linke","2013","66 and older","Couple + C. GT 16 ","2","","","","5"
"PDS/Linke","2013","66 and older","Couple + C. LE and GT 16","","","","","5"
"SPD","2013","16-34 y.","1-pers.-HH","97","0.330127331432237","0.275816216661289","0.384438446203185","2"
"SPD","2013","16-34 y.","(Married) couple without C. ","113","0.285161059490767","0.240409422792025","0.329912696189508","2"
"SPD","2013","16-34 y.","Single parent ","54","0.36352101632652","0.283842567789816","0.443199464863224","2"
"SPD","2013","16-34 y.","Couple + C. LE 16 ","100","0.295587598057478","0.247013489068479","0.344161707046477","2"
"SPD","2013","16-34 y.","Couple + C. GT 16 ","89","0.283025210087163","0.233358081462189","0.332692338712137","2"
"SPD","2013","16-34 y.","Couple + C. LE and GT 16","45","0.262824957008072","0.187449309469659","0.338200604546484","2"
"SPD","2013","35-65 y.","1-pers.-HH","200","0.316586496312217","0.280549708284","0.352623284340434","2"
"SPD","2013","35-65 y.","(Married) couple without C. ","530","0.307436874917138","0.285805454534994","0.329068295299283","2"
"SPD","2013","66 and older","Single parent ","6","","","","2"
"SPD","2013","66 and older","Couple + C. LE 16 ","4","","","","2"
"SPD","2013","35-65 y.","Couple + C. LE 16 ","316","0.293025411672814","0.266140477605004","0.319910345740624","2"
"SPD","2013","35-65 y.","Couple + C. LE and GT 16","122","0.308883129490943","0.259915635399858","0.357850623582029","2"
"SPD","2013","66 and older","1-pers.-HH","251","0.355802512693806","0.320710434470898","0.390894590916714","2"
"SPD","2013","66 and older","(Married) couple without C. ","695","0.356072758596648","0.335359835625079","0.376785681568217","2"
"SPD","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"SPD","2013","66 and older","Couple + C. GT 16 ","30","0.381387029085925","0.278127272139487","0.484646786032364","2"
"SPD","2013","35-65 y.","Couple + C. GT 16 ","285","0.337466194061261","0.305697272722079","0.369235115400442","2"
"SPD","2013","35-65 y.","Single parent ","97","0.410421105928571","0.352069532019137","0.468772679838004","2"
"AfD","2014","16-34 y.","1-pers.-HH","6","","","","7"
"AfD","2014","16-34 y.","(Married) couple without C. ","7","","","","7"
"AfD","2014","16-34 y.","Single parent ","6","","","","7"
"AfD","2014","16-34 y.","Couple + C. GT 16 ","9","","","","7"
"AfD","2014","35-65 y.","(Married) couple without C. ","37","0.021119487931221","0.0144493392600939","0.027789636602348","7"
"AfD","2014","16-34 y.","Couple + C. LE 16 ","7","","","","7"
"AfD","2014","16-34 y.","Couple + C. LE and GT 16","4","","","","7"
"AfD","2014","35-65 y.","1-pers.-HH","16","","","","7"
"AfD","2014","35-65 y.","Single parent ","11","","","","7"
"AfD","2014","35-65 y.","Couple + C. LE 16 ","55","0.0241649359773965","0.0177393784895901","0.0305904934652029","7"
"AfD","2014","35-65 y.","Couple + C. GT 16 ","4","","","","7"
"AfD","2014","35-65 y.","Couple + C. LE and GT 16","11","","","","7"
"AfD","2014","66 and older","1-pers.-HH","9","","","","7"
"AfD","2014","66 and older","(Married) couple without C. ","28","","","","7"
"AfD","2014","66 and older","Single parent ","2","","","","7"
"AfD","2014","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","2014","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","2014","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2014","66 and older","Couple + C. LE and GT 16","1","","","","1"
"CDU/CSU","2014","66 and older","(Married) couple without C. ","1056","0.504556539876166","0.48324843257668","0.525864647175652","1"
"CDU/CSU","2014","66 and older","Single parent ","12","","","","1"
"CDU/CSU","2014","66 and older","Couple + C. LE 16 ","2","","","","1"
"CDU/CSU","2014","66 and older","Couple + C. GT 16 ","54","0.622329953465829","0.525851830139122","0.718808076792536","1"
"CDU/CSU","2014","16-34 y.","Couple + C. GT 16 ","129","0.426544959633573","0.37443243229479","0.478657486972355","1"
"CDU/CSU","2014","16-34 y.","Couple + C. LE and GT 16","63","0.292566719345304","0.22736148018266","0.357771958507947","1"
"CDU/CSU","2014","35-65 y.","Couple + C. LE 16 ","885","0.417789739927529","0.397152643573641","0.438426836281417","1"
"CDU/CSU","2014","35-65 y.","Couple + C. GT 16 ","344","0.398885708808843","0.365732249781794","0.432039167835891","1"
"CDU/CSU","2014","16-34 y.","Couple + C. LE 16 ","225","0.427327875765478","0.385291437752979","0.469364313777978","1"
"CDU/CSU","2014","35-65 y.","Couple + C. LE and GT 16","265","0.411175034206822","0.373435374771047","0.448914693642596","1"
"CDU/CSU","2014","16-34 y.","(Married) couple without C. ","131","0.312939836623801","0.267836062445857","0.358043610801746","1"
"CDU/CSU","2014","16-34 y.","1-pers.-HH","73","0.226590877924103","0.178900793462673","0.274280962385534","1"
"CDU/CSU","2014","35-65 y.","Single parent ","135","0.26060133302949","0.225121049960864","0.296081616098117","1"
"CDU/CSU","2014","35-65 y.","1-pers.-HH","175","0.259624239620767","0.225196954022519","0.294051525219016","1"
"CDU/CSU","2014","66 and older","1-pers.-HH","378","0.504541434608514","0.469565820237158","0.539517048979869","1"
"CDU/CSU","2014","35-65 y.","(Married) couple without C. ","728","0.392862733847558","0.370206232649515","0.415519235045602","1"
"CDU/CSU","2014","16-34 y.","Single parent ","45","0.278942455344131","0.215340029574049","0.342544881114213","1"
"FDP","2014","35-65 y.","Couple + C. LE 16 ","55","0.0203504188570189","0.014442264486954","0.0262585732270837","3"
"FDP","2014","35-65 y.","Single parent ","8","","","","3"
"FDP","2014","66 and older","Couple + C. GT 16 ","2","","","","3"
