"party","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Grüne","1986","(2c_voc) vocational maturity certificate","Male","","","",""
"Grüne","1986","(2c_voc) vocational maturity certificate","Female","","","",""
"Grüne","1986","(3a) lower tertiary education","Male","","","",""
"Grüne","1986","(3a) lower tertiary education","Female","","","",""
"Grüne","1986","(3b) higher tertiary education","Male","35","0.157161337394836","0.110022872804407","0.204299801985266"
"Grüne","1986","(3b) higher tertiary education","Female","","","",""
"PDS/Linke","1986","(0) in school","Male","","","",""
"PDS/Linke","1986","(0) in school","Female","","","",""
"PDS/Linke","1986","(1a) inadequately completed","Male","","","",""
"PDS/Linke","1986","(1a) inadequately completed","Female","","","",""
"PDS/Linke","1986","(1b) general elementary school","Male","","","",""
"PDS/Linke","1986","(1b) general elementary school","Female","","","",""
"PDS/Linke","1986","(1c) basic vocational qualification","Male","","","",""
"PDS/Linke","1986","(1c) basic vocational qualification","Female","","","",""
"PDS/Linke","1986","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","1986","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","1986","(2a) intermediate vocational","Male","","","",""
"PDS/Linke","1986","(2a) intermediate vocational","Female","","","",""
"PDS/Linke","1986","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","1986","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","1986","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","1986","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","1986","(3a) lower tertiary education","Male","","","",""
"PDS/Linke","1986","(3a) lower tertiary education","Female","","","",""
"PDS/Linke","1986","(3b) higher tertiary education","Male","","","",""
"PDS/Linke","1986","(3b) higher tertiary education","Female","","","",""
"NPD Combination","1986","(0) in school","Male","","","",""
"NPD Combination","1986","(0) in school","Female","","","",""
"NPD Combination","1986","(1a) inadequately completed","Male","","","",""
"NPD Combination","1986","(1a) inadequately completed","Female","","","",""
"NPD Combination","1986","(1b) general elementary school","Male","","","",""
"NPD Combination","1986","(1b) general elementary school","Female","","","",""
"NPD Combination","1986","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","1986","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","1986","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","1986","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","1986","(2a) intermediate vocational","Male","","","",""
"NPD Combination","1986","(2a) intermediate vocational","Female","","","",""
"NPD Combination","1986","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","1986","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","1986","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","1986","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","1986","(3a) lower tertiary education","Male","","","",""
"NPD Combination","1986","(3a) lower tertiary education","Female","","","",""
"NPD Combination","1986","(3b) higher tertiary education","Male","","","",""
"NPD Combination","1986","(3b) higher tertiary education","Female","","","",""
"AfD","1986","(0) in school","Male","","","",""
"AfD","1986","(0) in school","Female","","","",""
"AfD","1986","(1a) inadequately completed","Male","","","",""
"AfD","1986","(1a) inadequately completed","Female","","","",""
"AfD","1986","(1b) general elementary school","Male","","","",""
"AfD","1986","(1b) general elementary school","Female","","","",""
"AfD","1986","(1c) basic vocational qualification","Male","","","",""
"AfD","1986","(1c) basic vocational qualification","Female","","","",""
"AfD","1986","(2b) intermediate general qualification","Male","","","",""
"AfD","1986","(2b) intermediate general qualification","Female","","","",""
"AfD","1986","(2a) intermediate vocational","Male","","","",""
"AfD","1986","(2a) intermediate vocational","Female","","","",""
"AfD","1986","(2c_gen) general maturity certificate","Male","","","",""
"AfD","1986","(2c_gen) general maturity certificate","Female","","","",""
"AfD","1986","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","1986","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","1986","(3a) lower tertiary education","Male","","","",""
"AfD","1986","(3a) lower tertiary education","Female","","","",""
"AfD","1986","(3b) higher tertiary education","Male","","","",""
"AfD","1986","(3b) higher tertiary education","Female","","","",""
"Other","1986","(0) in school","Male","","","",""
"Other","1986","(0) in school","Female","","","",""
"Other","1986","(1a) inadequately completed","Male","","","",""
"Other","1986","(1a) inadequately completed","Female","","","",""
"Other","1986","(1b) general elementary school","Male","","","",""
"Other","1986","(1b) general elementary school","Female","","","",""
"Other","1986","(1c) basic vocational qualification","Male","","","",""
"Other","1986","(1c) basic vocational qualification","Female","","","",""
"Other","1986","(2b) intermediate general qualification","Male","","","",""
"Other","1986","(2b) intermediate general qualification","Female","","","",""
"Other","1986","(2a) intermediate vocational","Male","","","",""
"Other","1986","(2a) intermediate vocational","Female","","","",""
"Other","1986","(2c_gen) general maturity certificate","Male","","","",""
"Other","1986","(2c_gen) general maturity certificate","Female","","","",""
"Other","1986","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","1986","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","1986","(3a) lower tertiary education","Male","","","",""
"Other","1986","(3a) lower tertiary education","Female","","","",""
"Other","1986","(3b) higher tertiary education","Male","","","",""
"Other","1986","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","1987","(0) in school","Male","","","",""
"CDU/CSU","1987","(0) in school","Female","","","",""
"CDU/CSU","1987","(1a) inadequately completed","Male","","","",""
"CDU/CSU","1987","(1a) inadequately completed","Female","","","",""
"CDU/CSU","1987","(1b) general elementary school","Male","112","0.37133102821861","0.321763953174946","0.420898103262275"
"CDU/CSU","1987","(1b) general elementary school","Female","358","0.464430441331024","0.429913747685998","0.498947134976051"
"CDU/CSU","1987","(1c) basic vocational qualification","Male","575","0.441837520126813","0.415287792332533","0.468387247921092"
"CDU/CSU","1987","(1c) basic vocational qualification","Female","399","0.470796203797532","0.43772332372035","0.503869083874714"
"CDU/CSU","1987","(2b) intermediate general qualification","Male","31","0.388755509977085","0.286907508290508","0.490603511663661"
"CDU/CSU","1987","(2b) intermediate general qualification","Female","65","0.554626908172941","0.471402586762148","0.637851229583735"
"CDU/CSU","1987","(2a) intermediate vocational","Male","216","0.561328050665293","0.512392120453895","0.610263980876692"
"CDU/CSU","1987","(2a) intermediate vocational","Female","222","0.494339928676668","0.449472510695495","0.539207346657841"
"CDU/CSU","1987","(2c_gen) general maturity certificate","Male","41","0.351813007624918","0.271849118280015","0.431776896969822"
"CDU/CSU","1987","(2c_gen) general maturity certificate","Female","","","",""
"CDU/CSU","1987","(2c_voc) vocational maturity certificate","Male","58","0.474096658792062","0.3925411582929","0.555652159291223"
"CDU/CSU","1987","(2c_voc) vocational maturity certificate","Female","43","0.485432135033318","0.387961679471499","0.582902590595136"
"CDU/CSU","1987","(3a) lower tertiary education","Male","56","0.443706822664122","0.357972808966046","0.529440836362198"
"CDU/CSU","1987","(3a) lower tertiary education","Female","","","",""
"CDU/CSU","1987","(3b) higher tertiary education","Male","91","0.421176931274749","0.356804624081563","0.485549238467935"
"CDU/CSU","1987","(3b) higher tertiary education","Female","38","0.372737475080459","0.285861276218184","0.459613673942734"
"SPD","1987","(0) in school","Male","","","",""
"SPD","1987","(0) in school","Female","","","",""
"SPD","1987","(1a) inadequately completed","Male","83","0.681953748627254","0.5975663185339","0.766341178720607"
"SPD","1987","(1a) inadequately completed","Female","68","0.735287899567066","0.64204527875665","0.828530520377482"
"SPD","1987","(1b) general elementary school","Male","222","0.559650321648271","0.508722056850106","0.610578586446436"
"SPD","1987","(1b) general elementary school","Female","395","0.483377969666998","0.448792729614566","0.517963209719429"
"SPD","1987","(1c) basic vocational qualification","Male","666","0.482648734999583","0.455933635227945","0.509363834771221"
"SPD","1987","(1c) basic vocational qualification","Female","384","0.423991614090475","0.391247209251822","0.456736018929128"
"SPD","1987","(2b) intermediate general qualification","Male","40","0.430320549000531","0.326873507496314","0.533767590504749"
"SPD","1987","(2b) intermediate general qualification","Female","52","0.335950484169627","0.256859737553439","0.415041230785815"
"SPD","1987","(2a) intermediate vocational","Male","130","0.315377549772562","0.269553813289991","0.361201286255133"
"SPD","1987","(2a) intermediate vocational","Female","181","0.356474090321511","0.313492161087385","0.399456019555637"
"SPD","1987","(2c_gen) general maturity certificate","Male","50","0.300808580131148","0.224013930658552","0.377603229603744"
"SPD","1987","(2c_gen) general maturity certificate","Female","30","0.287362865091814","0.187573538345539","0.387152191838089"
"SPD","1987","(2c_voc) vocational maturity certificate","Male","57","0.314903843919411","0.239040568188938","0.390767119649884"
"SPD","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"SPD","1987","(3a) lower tertiary education","Male","44","0.333743567736918","0.252370555014201","0.415116580459636"
"SPD","1987","(3a) lower tertiary education","Female","","","",""
"SPD","1987","(3b) higher tertiary education","Male","68","0.268519067695479","0.210738348707496","0.326299786683462"
"SPD","1987","(3b) higher tertiary education","Female","39","0.305898688993361","0.223109266997728","0.388688110988994"
"FDP","1987","(0) in school","Male","","","",""
"FDP","1987","(0) in school","Female","","","",""
"FDP","1987","(1a) inadequately completed","Male","","","",""
"FDP","1987","(1a) inadequately completed","Female","","","",""
"FDP","1987","(1b) general elementary school","Male","","","",""
"FDP","1987","(1b) general elementary school","Female","","","",""
"FDP","1987","(1c) basic vocational qualification","Male","43","0.0343189291195053","0.0245862550510051","0.0440516031880054"
"FDP","1987","(1c) basic vocational qualification","Female","40","0.0566036407469978","0.041292295635978","0.0719149858580176"
"FDP","1987","(2b) intermediate general qualification","Male","","","",""
"FDP","1987","(2b) intermediate general qualification","Female","","","",""
"FDP","1987","(2a) intermediate vocational","Male","31","0.0827365929552911","0.0555693608116023","0.10990382509898"
"FDP","1987","(2a) intermediate vocational","Female","34","0.0774667559516409","0.0534763498919126","0.101457162011369"
"FDP","1987","(2c_gen) general maturity certificate","Male","","","",""
"FDP","1987","(2c_gen) general maturity certificate","Female","","","",""
"FDP","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"FDP","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","1987","(3a) lower tertiary education","Male","","","",""
