"party","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","2003","Not Employed","1-pers.-HH","51","0.0538095479409634","0.0375411486103336","0.0700779472715931","5"
"PDS/Linke","2003","Not Employed","(Married) couple without C. ","98","0.0339518647605554","0.0260560648600592","0.0418476646610515","5"
"PDS/Linke","2003","Not Employed","Single parent ","4","","","","5"
"PDS/Linke","2003","Not Employed","Couple + C. LE 16 ","6","","","","5"
"PDS/Linke","2003","Not Employed","Couple + C. GT 16 ","20","","","","5"
"PDS/Linke","2003","Not Employed","Couple + C. LE and GT 16","5","","","","5"
"PDS/Linke","2003","Employed","1-pers.-HH","24","","","","5"
"PDS/Linke","2003","Employed","(Married) couple without C. ","73","0.0361020914151163","0.0279019451153023","0.0443022377149302","5"
"PDS/Linke","2003","Employed","Single parent ","9","","","","5"
"PDS/Linke","2003","Employed","Couple + C. LE 16 ","45","0.0247383830136153","0.0173438719944317","0.0321328940327988","5"
"PDS/Linke","2003","Employed","Couple + C. GT 16 ","49","0.0269440083432794","0.018017644770158","0.0358703719164007","5"
"PDS/Linke","2003","Employed","Couple + C. LE and GT 16","13","","","","5"
"SPD","2003","Not Employed","1-pers.-HH","288","0.386601910109084","0.35149205160867","0.421711768609497","2"
"SPD","2003","Not Employed","(Married) couple without C. ","820","0.428376249197193","0.406802145649077","0.449950352745309","2"
"SPD","2003","Not Employed","Single parent ","38","0.33245458530264","0.245208559781653","0.419700610823627","2"
"SPD","2003","Not Employed","Couple + C. LE 16 ","107","0.351616943313083","0.297222697277157","0.406011189349009","2"
"SPD","2003","Not Employed","Couple + C. GT 16 ","177","0.410442624143989","0.367108027561979","0.453777220725999","2"
"SPD","2003","Not Employed","Couple + C. LE and GT 16","54","0.332957438797535","0.259705240464844","0.406209637130227","2"
"SPD","2003","Employed","1-pers.-HH","279","0.396770571643017","0.3620116135924","0.431529529693635","2"
"SPD","2003","Employed","(Married) couple without C. ","697","0.351189091647512","0.330205999813681","0.372172183481343","2"
"SPD","2003","Employed","Single parent ","98","0.369857532172605","0.311176461996695","0.428538602348515","2"
"SPD","2003","Employed","Couple + C. LE 16 ","585","0.348701346341006","0.326014185914669","0.371388506767342","2"
"SPD","2003","Employed","Couple + C. GT 16 ","461","0.379798738476983","0.353042957286543","0.406554519667423","2"
"SPD","2003","Employed","Couple + C. LE and GT 16","217","0.36989343870213","0.331036725741567","0.408750151662693","2"
"AfD","2004","Not Employed","1-pers.-HH","","","","","7"
"AfD","2004","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","2004","Not Employed","Single parent ","","","","","7"
"AfD","2004","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","2004","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","2004","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","2004","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","2004","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","2004","Employed","1-pers.-HH","","","","","7"
"AfD","2004","Employed","(Married) couple without C. ","","","","","7"
"AfD","2004","Employed","Single parent ","","","","","7"
"AfD","2004","Not Employed","Couple + C. GT 16 ","","","","","7"
"CDU/CSU","2004","Employed","Couple + C. LE and GT 16","214","0.432867922268887","0.388216291117972","0.477519553419802","1"
"CDU/CSU","2004","Employed","Single parent ","70","0.29351934672897","0.231485113139741","0.355553580318198","1"
"CDU/CSU","2004","Employed","Couple + C. LE 16 ","568","0.433002636133441","0.406629970031879","0.459375302235003","1"
"CDU/CSU","2004","Employed","Couple + C. GT 16 ","478","0.45363377523849","0.424065311252461","0.483202239224518","1"
"CDU/CSU","2004","Not Employed","Single parent ","31","0.412043527216204","0.308017263236163","0.516069791196246","1"
"CDU/CSU","2004","Not Employed","Couple + C. LE 16 ","94","0.438341959517845","0.372924380634318","0.503759538401372","1"
"CDU/CSU","2004","Not Employed","(Married) couple without C. ","887","0.497252773073632","0.474025322818863","0.520480223328401","1"
"CDU/CSU","2004","Not Employed","Couple + C. GT 16 ","166","0.379631319620491","0.332425991190005","0.426836648050976","1"
"CDU/CSU","2004","Not Employed","Couple + C. LE and GT 16","62","0.465691986922187","0.385054933463642","0.546329040380731","1"
"CDU/CSU","2004","Employed","(Married) couple without C. ","795","0.453964635549115","0.430730838190839","0.477198432907391","1"
"CDU/CSU","2004","Employed","1-pers.-HH","233","0.360958808026291","0.323245266580571","0.398672349472011","1"
"CDU/CSU","2004","Not Employed","1-pers.-HH","326","0.497058816933909","0.458913729589628","0.53520390427819","1"
"FDP","2004","Employed","Single parent ","7","","","","3"
"FDP","2004","Employed","Couple + C. LE 16 ","55","0.038089652546112","0.0279016498774609","0.0482776552147632","3"
"FDP","2004","Not Employed","Couple + C. LE and GT 16","2","","","","3"
"FDP","2004","Employed","(Married) couple without C. ","98","0.0465620561342037","0.0367296209679066","0.0563944913005008","3"
"FDP","2004","Employed","Couple + C. GT 16 ","59","0.0395037748522062","0.0279346294059333","0.0510729202984791","3"
"FDP","2004","Employed","Couple + C. LE and GT 16","18","","","","3"
"FDP","2004","Not Employed","1-pers.-HH","21","","","","3"
"FDP","2004","Not Employed","(Married) couple without C. ","56","0.0298810840062432","0.0219715891033891","0.0377905789090972","3"
"FDP","2004","Not Employed","Single parent ","4","","","","3"
"FDP","2004","Employed","1-pers.-HH","46","0.0767422567371816","0.055840498016299","0.0976440154580643","3"
"FDP","2004","Not Employed","Couple + C. LE 16 ","8","","","","3"
"FDP","2004","Not Employed","Couple + C. GT 16 ","13","","","","3"
"NPD Combination","2004","Not Employed","Couple + C. LE 16 ","1","","","","6"
"NPD Combination","2004","Employed","Couple + C. LE 16 ","14","","","","6"
"NPD Combination","2004","Employed","Couple + C. GT 16 ","12","","","","6"
"NPD Combination","2004","Not Employed","Couple + C. GT 16 ","","","","","6"
"NPD Combination","2004","Employed","Couple + C. LE and GT 16","7","","","","6"
"NPD Combination","2004","Not Employed","Single parent ","2","","","","6"
"NPD Combination","2004","Not Employed","(Married) couple without C. ","4","","","","6"
"NPD Combination","2004","Not Employed","1-pers.-HH","6","","","","6"
"NPD Combination","2004","Employed","1-pers.-HH","7","","","","6"
"NPD Combination","2004","Employed","(Married) couple without C. ","14","","","","6"
"NPD Combination","2004","Employed","Single parent ","2","","","","6"
"NPD Combination","2004","Not Employed","Couple + C. LE and GT 16","","","","","6"
"Other","2004","Not Employed","1-pers.-HH","2","","","","8"
"Other","2004","Not Employed","(Married) couple without C. ","18","","","","8"
"Other","2004","Not Employed","Single parent ","3","","","","8"
"Other","2004","Not Employed","Couple + C. LE 16 ","1","","","","8"
"Other","2004","Not Employed","Couple + C. GT 16 ","9","","","","8"
"Other","2004","Not Employed","Couple + C. LE and GT 16","5","","","","8"
"Other","2004","Employed","1-pers.-HH","5","","","","8"
"Other","2004","Employed","(Married) couple without C. ","12","","","","8"
"Other","2004","Employed","Single parent ","6","","","","8"
"Other","2004","Employed","Couple + C. LE 16 ","14","","","","8"
"Other","2004","Employed","Couple + C. GT 16 ","13","","","","8"
"Other","2004","Employed","Couple + C. LE and GT 16","3","","","","8"
"PDS/Linke","2004","Not Employed","1-pers.-HH","45","0.054997034168274","0.0376045208758206","0.0723895474607275","5"
"PDS/Linke","2004","Not Employed","(Married) couple without C. ","115","0.0488138810905779","0.038803686700719","0.0588240754804368","5"
"PDS/Linke","2004","Not Employed","Single parent ","5","","","","5"
"PDS/Linke","2004","Not Employed","Couple + C. LE 16 ","4","","","","5"
"PDS/Linke","2004","Not Employed","Couple + C. GT 16 ","22","","","","5"
"PDS/Linke","2004","Not Employed","Couple + C. LE and GT 16","7","","","","5"
"PDS/Linke","2004","Employed","1-pers.-HH","28","","","","5"
"PDS/Linke","2004","Employed","(Married) couple without C. ","68","0.0395011969649837","0.0304114385143909","0.0485909554155765","5"
"PDS/Linke","2004","Employed","Single parent ","9","","","","5"
"PDS/Linke","2004","Employed","Couple + C. LE 16 ","36","0.0272957891585392","0.018623046267201","0.0359685320498774","5"
"PDS/Linke","2004","Employed","Couple + C. GT 16 ","61","0.0448275026734551","0.0325376315625881","0.0571173737843221","5"
"PDS/Linke","2004","Employed","Couple + C. LE and GT 16","15","","","","5"
"SPD","2004","Not Employed","1-pers.-HH","227","0.358699755823973","0.322108916927965","0.395290594719981","2"
"SPD","2004","Not Employed","(Married) couple without C. ","642","0.383234500325241","0.360648963081643","0.40582003756884","2"
"SPD","2004","Not Employed","Single parent ","25","","","","2"
"SPD","2004","Not Employed","Couple + C. LE 16 ","79","0.359429858404961","0.296167937365396","0.422691779444527","2"
"SPD","2004","Not Employed","Couple + C. GT 16 ","148","0.43417241744702","0.38596007349208","0.48238476140196","2"
"SPD","2004","Not Employed","Couple + C. LE and GT 16","42","0.310653426644229","0.235845725598254","0.385461127690205","2"
"SPD","2004","Employed","1-pers.-HH","198","0.327580986619443","0.290727090824317","0.36443488241457","2"
"SPD","2004","Employed","(Married) couple without C. ","583","0.332360493631582","0.310378123708921","0.354342863554243","2"
"SPD","2004","Employed","Single parent ","70","0.350419114562879","0.285425089927497","0.41541313919826","2"
"SPD","2004","Employed","Couple + C. LE 16 ","455","0.329687288531739","0.304666091936419","0.354708485127058","2"
"SPD","2004","Employed","Couple + C. GT 16 ","378","0.375604908725318","0.346842217376438","0.404367600074198","2"
"SPD","2004","Employed","Couple + C. LE and GT 16","165","0.382812223691827","0.339007688426328","0.426616758957327","2"
"AfD","2005","Not Employed","1-pers.-HH","","","","","7"
"AfD","2005","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","2005","Not Employed","Single parent ","","","","","7"
"AfD","2005","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","2005","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","2005","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","2005","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","2005","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","2005","Employed","1-pers.-HH","","","","","7"
"AfD","2005","Employed","(Married) couple without C. ","","","","","7"
"AfD","2005","Employed","Single parent ","","","","","7"
"AfD","2005","Not Employed","Couple + C. GT 16 ","","","","","7"
"CDU/CSU","2005","Employed","Couple + C. LE and GT 16","187","0.360483858198456","0.317076052867715","0.403891663529197","1"
"CDU/CSU","2005","Employed","Single parent ","71","0.313599053032331","0.252841483840628","0.374356622224035","1"
"CDU/CSU","2005","Employed","Couple + C. LE 16 ","527","0.414570608962981","0.387821310352013","0.44131990757395","1"
"CDU/CSU","2005","Employed","Couple + C. GT 16 ","432","0.421132337075325","0.39099411016834","0.45127056398231","1"
"CDU/CSU","2005","Not Employed","Single parent ","33","0.239000585931694","0.15456477141387","0.323436400449517","1"
"CDU/CSU","2005","Not Employed","Couple + C. LE 16 ","66","0.334096733076893","0.269842076677625","0.39835138947616","1"
"CDU/CSU","2005","Not Employed","(Married) couple without C. ","887","0.479043717227326","0.456533704563416","0.501553729891236","1"
"CDU/CSU","2005","Not Employed","1-pers.-HH","331","0.474940398674422","0.438182656103974","0.51169814124487","1"
"CDU/CSU","2005","Not Employed","Couple + C. GT 16 ","131","0.277181473698293","0.232757999014662","0.321604948381924","1"
"CDU/CSU","2005","Employed","(Married) couple without C. ","734","0.4119182954713","0.388982777654326","0.434853813288274","1"
"CDU/CSU","2005","Not Employed","Couple + C. LE and GT 16","58","0.399914222053386","0.317883242227587","0.481945201879186","1"
"CDU/CSU","2005","Employed","1-pers.-HH","216","0.310833957259321","0.275198137637238","0.346469776881403","1"
"FDP","2005","Not Employed","1-pers.-HH","14","","","","3"
"FDP","2005","Not Employed","(Married) couple without C. ","65","0.0254673346937773","0.018368656750366","0.0325660126371886","3"
"FDP","2005","Not Employed","Single parent ","7","","","","3"
"FDP","2005","Not Employed","Couple + C. LE 16 ","5","","","","3"
"FDP","2005","Not Employed","Couple + C. LE and GT 16","5","","","","3"
"FDP","2005","Employed","1-pers.-HH","42","0.0638066137483628","0.0449884942980758","0.0826247331986498","3"
"FDP","2005","Employed","Single parent ","7","","","","3"
"FDP","2005","Employed","Couple + C. LE 16 ","48","0.0356170241071678","0.0255539779225402","0.0456800702917954","3"
"FDP","2005","Not Employed","Couple + C. GT 16 ","13","","","","3"
"FDP","2005","Employed","(Married) couple without C. ","117","0.0524644389452243","0.0420744652024348","0.0628544126880138","3"
"FDP","2005","Employed","Couple + C. GT 16 ","52","0.0407378464597826","0.028671203932257","0.0528044889873081","3"
"FDP","2005","Employed","Couple + C. LE and GT 16","17","","","","3"
"NPD Combination","2005","Not Employed","Couple + C. LE 16 ","7","","","","6"
"NPD Combination","2005","Employed","Couple + C. LE 16 ","33","0.0326033903453595","0.022960448547568","0.042246332143151","6"
"NPD Combination","2005","Employed","Couple + C. GT 16 ","19","","","","6"
"NPD Combination","2005","Not Employed","Single parent ","3","","","","6"
"NPD Combination","2005","Not Employed","(Married) couple without C. ","7","","","","6"
"NPD Combination","2005","Not Employed","Couple + C. GT 16 ","4","","","","6"
"NPD Combination","2005","Employed","1-pers.-HH","11","","","","6"
"NPD Combination","2005","Employed","(Married) couple without C. ","26","","","","6"
"NPD Combination","2005","Employed","Couple + C. LE and GT 16","8","","","","6"
"NPD Combination","2005","Not Employed","Couple + C. LE and GT 16","5","","","","6"
"NPD Combination","2005","Not Employed","1-pers.-HH","4","","","","6"
"NPD Combination","2005","Employed","Single parent ","3","","","","6"
"Other","2005","Not Employed","1-pers.-HH","5","","","","8"
"Other","2005","Not Employed","(Married) couple without C. ","17","","","","8"
"Other","2005","Not Employed","Single parent ","4","","","","8"
"Other","2005","Not Employed","Couple + C. LE 16 ","3","","","","8"
"Other","2005","Not Employed","Couple + C. GT 16 ","1","","","","8"
"Other","2005","Not Employed","Couple + C. LE and GT 16","2","","","","8"
"Other","2005","Employed","1-pers.-HH","5","","","","8"
"Other","2005","Employed","(Married) couple without C. ","17","","","","8"
"Other","2005","Employed","Single parent ","5","","","","8"
"Other","2005","Employed","Couple + C. LE 16 ","8","","","","8"
"Other","2005","Employed","Couple + C. GT 16 ","10","","","","8"
"Other","2005","Employed","Couple + C. LE and GT 16","7","","","","8"
"PDS/Linke","2005","Not Employed","1-pers.-HH","51","0.0576048484064796","0.040454576337191","0.0747551204757682","5"
"PDS/Linke","2005","Not Employed","Single parent ","5","","","","5"
"PDS/Linke","2005","Not Employed","Couple + C. LE 16 ","10","","","","5"
"PDS/Linke","2005","Not Employed","(Married) couple without C. ","115","0.0435897404129132","0.0343894448498196","0.0527900359760069","5"
"PDS/Linke","2005","Not Employed","Couple + C. GT 16 ","16","","","","5"
"PDS/Linke","2005","Not Employed","Couple + C. LE and GT 16","4","","","","5"
"PDS/Linke","2005","Employed","1-pers.-HH","34","0.0312266046323004","0.0178349551880832","0.0446182540765176","5"
"PDS/Linke","2005","Employed","(Married) couple without C. ","75","0.0407528241712809","0.031539246643903","0.0499664016986589","5"
"PDS/Linke","2005","Employed","Single parent ","13","","","","5"
"PDS/Linke","2005","Employed","Couple + C. LE 16 ","28","","","","5"
"PDS/Linke","2005","Employed","Couple + C. GT 16 ","61","0.0413674997034665","0.0292119537651228","0.0535230456418101","5"
"PDS/Linke","2005","Employed","Couple + C. LE and GT 16","26","","","","5"
"SPD","2005","Not Employed","1-pers.-HH","279","0.398686363935212","0.36264583213262","0.434726895737803","2"
"SPD","2005","Not Employed","(Married) couple without C. ","741","0.406497246868254","0.384364888271253","0.428629605465254","2"
"SPD","2005","Not Employed","Single parent ","32","0.346792218018725","0.252560870874177","0.441023565163273","2"
"SPD","2005","Not Employed","Couple + C. LE 16 ","71","0.338169997330476","0.273722852634921","0.402617142026031","2"
"SPD","2005","Not Employed","Couple + C. LE and GT 16","38","0.354238047463103","0.274149275068151","0.434326819858055","2"
"SPD","2005","Employed","Single parent ","79","0.36954682362857","0.306336904120946","0.432756743136193","2"
"SPD","2005","Employed","Couple + C. LE and GT 16","158","0.394546677200448","0.35036026998401","0.438733084416886","2"
"SPD","2005","Not Employed","Couple + C. GT 16 ","179","0.530604017395116","0.48107374247181","0.580134292318422","2"
"SPD","2005","Employed","1-pers.-HH","226","0.344236694838608","0.307655092433301","0.380818297243915","2"
"SPD","2005","Employed","(Married) couple without C. ","598","0.348247039062605","0.326046199554699","0.370447878570511","2"
"SPD","2005","Employed","Couple + C. LE 16 ","456","0.324010687299922","0.298599470246966","0.349421904352878","2"
"SPD","2005","Employed","Couple + C. GT 16 ","361","0.366994325228513","0.337573677192264","0.396414973264762","2"
"AfD","2006","Not Employed","1-pers.-HH","","","","","7"
"AfD","2006","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","2006","Not Employed","Single parent ","","","","","7"
"AfD","2006","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","2006","Employed","1-pers.-HH","","","","","7"
"AfD","2006","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","2006","Employed","(Married) couple without C. ","","","","","7"
"AfD","2006","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","2006","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","2006","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","2006","Employed","Single parent ","","","","","7"
"AfD","2006","Not Employed","Couple + C. GT 16 ","","","","","7"
"CDU/CSU","2006","Employed","Couple + C. LE and GT 16","202","0.401594532229405","0.358539383697776","0.444649680761034","1"
"CDU/CSU","2006","Employed","Couple + C. GT 16 ","476","0.418306617745611","0.389980989078903","0.446632246412318","1"
"CDU/CSU","2006","Not Employed","(Married) couple without C. ","1059","0.461811064268836","0.441063511895917","0.482558616641755","1"
"CDU/CSU","2006","Not Employed","Single parent ","42","0.354403855649565","0.2691753077945","0.43963240350463","1"
"CDU/CSU","2006","Employed","Single parent ","99","0.312461278124431","0.256656441921459","0.368266114327404","1"
"CDU/CSU","2006","Employed","Couple + C. LE 16 ","544","0.372706292597836","0.347946437040293","0.397466148155379","1"
"CDU/CSU","2006","Not Employed","Couple + C. LE 16 ","102","0.341980028730684","0.285913760067512","0.398046297393856","1"
"CDU/CSU","2006","Not Employed","1-pers.-HH","369","0.45594259727486","0.422160835137537","0.489724359412184","1"
"CDU/CSU","2006","Employed","(Married) couple without C. ","867","0.413509601136646","0.392238343390016","0.434780858883277","1"
"CDU/CSU","2006","Not Employed","Couple + C. GT 16 ","158","0.33073981653624","0.286010283875156","0.375469349197324","1"
"CDU/CSU","2006","Employed","1-pers.-HH","255","0.313203575158798","0.280655286574026","0.345751863743571","1"
"CDU/CSU","2006","Not Employed","Couple + C. LE and GT 16","49","0.261634001862106","0.191061113320541","0.332206890403672","1"
"FDP","2006","Employed","Single parent ","9","","","","3"
"FDP","2006","Employed","(Married) couple without C. ","131","0.0470041319858821","0.0378622955844033","0.0561459683873609","3"
"FDP","2006","Not Employed","Couple + C. LE and GT 16","5","","","","3"
"FDP","2006","Not Employed","(Married) couple without C. ","76","0.0368140680950415","0.0289774390200648","0.0446506971700182","3"
"FDP","2006","Not Employed","Single parent ","4","","","","3"
"FDP","2006","Employed","1-pers.-HH","56","0.081348395468922","0.0621638857741785","0.100532905163665","3"
"FDP","2006","Employed","Couple + C. LE 16 ","85","0.0549247359872518","0.0432580780190331","0.0665913939554705","3"
"FDP","2006","Not Employed","1-pers.-HH","26","","","","3"
"FDP","2006","Not Employed","Couple + C. LE 16 ","8","","","","3"
"FDP","2006","Not Employed","Couple + C. GT 16 ","17","","","","3"
"FDP","2006","Employed","Couple + C. GT 16 ","65","0.0427600374712592","0.0311424867447163","0.0543775881978022","3"
"FDP","2006","Employed","Couple + C. LE and GT 16","19","","","","3"
"NPD Combination","2006","Not Employed","Couple + C. LE 16 ","5","","","","6"
"NPD Combination","2006","Employed","Couple + C. LE 16 ","32","0.0273874856838322","0.0190300068176128","0.0357449645500516","6"
"NPD Combination","2006","Not Employed","Single parent ","1","","","","6"
"NPD Combination","2006","Not Employed","Couple + C. GT 16 ","7","","","","6"
"NPD Combination","2006","Employed","1-pers.-HH","10","","","","6"
"NPD Combination","2006","Employed","(Married) couple without C. ","30","0.0266422631505543","0.0196865491433476","0.0335979771577609","6"
"NPD Combination","2006","Employed","Couple + C. GT 16 ","27","","","","6"
"NPD Combination","2006","Employed","Couple + C. LE and GT 16","7","","","","6"
"NPD Combination","2006","Employed","Single parent ","2","","","","6"
"NPD Combination","2006","Not Employed","Couple + C. LE and GT 16","1","","","","6"
"NPD Combination","2006","Not Employed","(Married) couple without C. ","8","","","","6"
"NPD Combination","2006","Not Employed","1-pers.-HH","2","","","","6"
"Other","2006","Not Employed","1-pers.-HH","6","","","","8"
"Other","2006","Not Employed","(Married) couple without C. ","16","","","","8"
"Other","2006","Not Employed","Single parent ","4","","","","8"
"Other","2006","Not Employed","Couple + C. LE 16 ","3","","","","8"
"Other","2006","Not Employed","Couple + C. GT 16 ","3","","","","8"
"Other","2006","Not Employed","Couple + C. LE and GT 16","2","","","","8"
"Other","2006","Employed","1-pers.-HH","7","","","","8"
"Other","2006","Employed","(Married) couple without C. ","16","","","","8"
"Other","2006","Employed","Single parent ","5","","","","8"
"Other","2006","Employed","Couple + C. LE 16 ","13","","","","8"
"Other","2006","Employed","Couple + C. GT 16 ","15","","","","8"
"Other","2006","Employed","Couple + C. LE and GT 16","1","","","","8"
"PDS/Linke","2006","Not Employed","1-pers.-HH","66","0.0657570068685166","0.0489455327513526","0.0825684809856805","5"
"PDS/Linke","2006","Not Employed","(Married) couple without C. ","165","0.0717855987074805","0.0610429806615699","0.0825282167533912","5"
"PDS/Linke","2006","Not Employed","Single parent ","13","","","","5"
"PDS/Linke","2006","Not Employed","Couple + C. LE 16 ","15","","","","5"
"PDS/Linke","2006","Not Employed","Couple + C. LE and GT 16","6","","","","5"
"PDS/Linke","2006","Employed","1-pers.-HH","44","0.0445007657078524","0.0300297270649058","0.058971804350799","5"
"PDS/Linke","2006","Employed","Single parent ","23","","","","5"
"PDS/Linke","2006","Not Employed","Couple + C. GT 16 ","21","","","","5"
"PDS/Linke","2006","Employed","(Married) couple without C. ","106","0.0501572414229487","0.0407293928761073","0.0595850899697901","5"
"PDS/Linke","2006","Employed","Couple + C. LE 16 ","47","0.0363124501780264","0.026733339752433","0.0458915606036198","5"
"PDS/Linke","2006","Employed","Couple + C. GT 16 ","86","0.0645360427577874","0.0504269261198735","0.0786451593957013","5"
"PDS/Linke","2006","Employed","Couple + C. LE and GT 16","25","","","","5"
"SPD","2006","Not Employed","1-pers.-HH","339","0.411749544998403","0.378368298241067","0.44513079175574","2"
"SPD","2006","Not Employed","Couple + C. GT 16 ","181","0.473064610760157","0.425597528211017","0.520531693309296","2"
"SPD","2006","Employed","Couple + C. LE 16 ","521","0.344558006726287","0.320223217827188","0.368892795625386","2"
"SPD","2006","Not Employed","Single parent ","45","0.423356065175197","0.335319687856882","0.511392442493512","2"
"SPD","2006","Not Employed","Couple + C. LE 16 ","101","0.424412959503323","0.365996993077797","0.482828925928849","2"
"SPD","2006","Not Employed","(Married) couple without C. ","823","0.388833379126773","0.368545861815785","0.409120896437762","2"
"SPD","2006","Not Employed","Couple + C. LE and GT 16","57","0.504030275023748","0.423749630206473","0.584310919841023","2"
"SPD","2006","Employed","1-pers.-HH","290","0.355672641135245","0.322077280627759","0.389268001642731","2"
"SPD","2006","Employed","(Married) couple without C. ","688","0.344646027223889","0.324118127181698","0.365173927266081","2"
"SPD","2006","Employed","Single parent ","89","0.375192252376499","0.316898060248139","0.433486444504858","2"
"SPD","2006","Employed","Couple + C. GT 16 ","417","0.368585197859648","0.340883176943489","0.396287218775806","2"
"SPD","2006","Employed","Couple + C. LE and GT 16","171","0.368095632283388","0.325737243675349","0.410454020891428","2"
"AfD","2007","Not Employed","1-pers.-HH","","","","","7"
"AfD","2007","Not Employed","(Married) couple without C. ","","","","","7"
"AfD","2007","Not Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","2007","Employed","1-pers.-HH","","","","","7"
"AfD","2007","Not Employed","Single parent ","","","","","7"
"AfD","2007","Not Employed","Couple + C. LE 16 ","","","","","7"
"AfD","2007","Not Employed","Couple + C. GT 16 ","","","","","7"
"AfD","2007","Employed","(Married) couple without C. ","","","","","7"
"AfD","2007","Employed","Couple + C. LE 16 ","","","","","7"
"AfD","2007","Employed","Couple + C. GT 16 ","","","","","7"
"AfD","2007","Employed","Couple + C. LE and GT 16","","","","","7"
"AfD","2007","Employed","Single parent ","","","","","7"
"CDU/CSU","2007","Employed","Couple + C. LE and GT 16","161","0.38754306262107","0.339314666403077","0.435771458839063","1"
"CDU/CSU","2007","Not Employed","Couple + C. LE 16 ","65","0.32914208621266","0.260873740446864","0.397410431978457","1"
"CDU/CSU","2007","Not Employed","Couple + C. GT 16 ","143","0.365180426274932","0.317272085682688","0.413088766867175","1"
"CDU/CSU","2007","Not Employed","Couple + C. LE and GT 16","38","0.265082913763592","0.182222922698646","0.347942904828539","1"
"CDU/CSU","2007","Employed","Couple + C. LE 16 ","445","0.368742872378243","0.341603255519383","0.395882489237104","1"
"CDU/CSU","2007","Employed","Couple + C. GT 16 ","384","0.381534707007894","0.351198961836542","0.411870452179245","1"
"CDU/CSU","2007","Not Employed","1-pers.-HH","313","0.438016308263235","0.402172332040762","0.473860284485708","1"
"CDU/CSU","2007","Not Employed","(Married) couple without C. ","926","0.458521431077705","0.436518251980415","0.480524610174996","1"
"CDU/CSU","2007","Not Employed","Single parent ","36","0.276380441137431","0.190015341180624","0.362745541094237","1"
"CDU/CSU","2007","Employed","1-pers.-HH","214","0.30941469183138","0.274360577984898","0.344468805677861","1"
"CDU/CSU","2007","Employed","(Married) couple without C. ","685","0.393462594054203","0.370151048405774","0.416774139702633","1"
"CDU/CSU","2007","Employed","Single parent ","72","0.310110280602882","0.250071953019383","0.37014860818638","1"
"FDP","2007","Not Employed","Couple + C. GT 16 ","14","","","","3"
"FDP","2007","Employed","Couple + C. LE 16 ","81","0.0580527910139335","0.04489861703561","0.0712069649922571","3"
"FDP","2007","Employed","1-pers.-HH","42","0.0448537932212026","0.0291575985737942","0.0605499878686109","3"
"FDP","2007","Employed","Couple + C. GT 16 ","49","0.0377235555181069","0.0258252199610564","0.0496218910751574","3"
"FDP","2007","Not Employed","Single parent ","5","","","","3"
"FDP","2007","Not Employed","Couple + C. LE 16 ","3","","","","3"
"FDP","2007","Employed","(Married) couple without C. ","131","0.0644434279749521","0.05272646942128","0.0761603865286242","3"
"FDP","2007","Not Employed","Couple + C. LE and GT 16","6","","","","3"
"FDP","2007","Employed","Single parent ","9","","","","3"
"FDP","2007","Not Employed","1-pers.-HH","28","","","","3"
"FDP","2007","Not Employed","(Married) couple without C. ","83","0.0372158908745742","0.0288570964468423","0.0455746853023061","3"
"FDP","2007","Employed","Couple + C. LE and GT 16","12","","","","3"
"NPD Combination","2007","Not Employed","Couple + C. LE and GT 16","1","","","","6"
"NPD Combination","2007","Not Employed","(Married) couple without C. ","7","","","","6"
"NPD Combination","2007","Not Employed","1-pers.-HH","4","","","","6"
"NPD Combination","2007","Not Employed","Single parent ","3","","","","6"
"NPD Combination","2007","Not Employed","Couple + C. GT 16 ","5","","","","6"
"NPD Combination","2007","Employed","1-pers.-HH","5","","","","6"
"NPD Combination","2007","Employed","(Married) couple without C. ","20","","","","6"
"NPD Combination","2007","Employed","Single parent ","7","","","","6"
"NPD Combination","2007","Employed","Couple + C. LE 16 ","26","","","","6"
"NPD Combination","2007","Employed","Couple + C. GT 16 ","23","","","","6"
"NPD Combination","2007","Not Employed","Couple + C. LE 16 ","1","","","","6"
"NPD Combination","2007","Employed","Couple + C. LE and GT 16","11","","","","6"
"Other","2007","Not Employed","1-pers.-HH","2","","","","8"
"Other","2007","Not Employed","(Married) couple without C. ","12","","","","8"
"Other","2007","Not Employed","Single parent ","2","","","","8"
