"party","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"SPD","2017","Couple + C. GT 16 ","361","0.324402637684416","0.297496931537773","0.35130834383106","2"
"AfD","2018","1-pers.-HH","107","0.0585118169951888","0.0480621985337256","0.068961435456652","7"
"AfD","2018","(Married) couple without C. ","244","0.0669407132308026","0.0590900621324798","0.0747913643291254","7"
"AfD","2018","Single parent ","70","0.102207455841994","0.0804261972891958","0.123988714394793","7"
"AfD","2018","Couple + C. LE 16 ","153","0.07595086162882","0.0651778439663171","0.086723879291323","7"
"AfD","2018","Couple + C. GT 16 ","72","0.0742313883224449","0.0590670954159531","0.0893956812289367","7"
"AfD","2018","Couple + C. LE and GT 16","61","0.0944593121005288","0.074645787625081","0.114272836575977","7"
"CDU/CSU","2018","1-pers.-HH","673","0.341904372199599","0.320785630683552","0.363023113715647","1"
"CDU/CSU","2018","(Married) couple without C. ","1524","0.396981667601017","0.381612286741996","0.412351048460038","1"
"CDU/CSU","2018","Couple + C. GT 16 ","406","0.345375195866394","0.317869733642432","0.372880658090357","1"
"CDU/CSU","2018","Couple + C. LE and GT 16","292","0.32538349454428","0.293643152476395","0.357123836612165","1"
"CDU/CSU","2018","Couple + C. LE 16 ","943","0.369273523766351","0.349648142510245","0.388898905022456","1"
"CDU/CSU","2018","Single parent ","181","0.221323142775625","0.191473046781779","0.25117323876947","1"
"FDP","2018","(Married) couple without C. ","219","0.0491590285649211","0.04236759465464","0.0559504624752021","3"
"FDP","2018","Couple + C. LE 16 ","103","0.0512324001738369","0.042266874470235","0.0601979258774389","3"
"FDP","2018","Couple + C. LE and GT 16","41","0.0408347767247486","0.0274272964499861","0.0542422569995111","3"
"FDP","2018","1-pers.-HH","85","0.0481137791194752","0.0385858512692387","0.0576417069697117","3"
"FDP","2018","Couple + C. GT 16 ","53","0.0500065061154536","0.0373983749419719","0.0626146372889352","3"
"FDP","2018","Single parent ","33","0.045128575216418","0.0302022828586546","0.0600548675741813","3"
"NPD Combination","2018","1-pers.-HH","11","","","","6"
"NPD Combination","2018","(Married) couple without C. ","2","","","","6"
"NPD Combination","2018","Single parent ","7","","","","6"
"NPD Combination","2018","Couple + C. LE 16 ","4","","","","6"
"NPD Combination","2018","Couple + C. GT 16 ","2","","","","6"
"NPD Combination","2018","Couple + C. LE and GT 16","3","","","","6"
"Other","2018","1-pers.-HH","36","0.0194634067495056","0.0133128768082797","0.0256139366907314","8"
"Other","2018","(Married) couple without C. ","32","0.00941926992730984","0.00638496342234867","0.012453576432271","8"
"Other","2018","Single parent ","25","","","","8"
"Other","2018","Couple + C. LE 16 ","35","0.0154760519192772","0.0104564795798051","0.0204956242587493","8"
"Other","2018","Couple + C. GT 16 ","13","","","","8"
"Other","2018","Couple + C. LE and GT 16","22","","","","8"
"PDS/Linke","2018","1-pers.-HH","228","0.106672061063797","0.0929284136108958","0.120415708516698","5"
"PDS/Linke","2018","(Married) couple without C. ","342","0.0654485364286052","0.0576796733068971","0.0732173995503132","5"
"PDS/Linke","2018","Single parent ","100","0.140048803255442","0.115095371112257","0.165002235398627","5"
"PDS/Linke","2018","Couple + C. LE 16 ","146","0.0559685628332515","0.0466212066435753","0.0653159190229277","5"
"PDS/Linke","2018","Couple + C. LE and GT 16","59","0.0640523304100254","0.0474649191185689","0.080639741701482","5"
"PDS/Linke","2018","Couple + C. GT 16 ","93","0.0904219329372755","0.0738324049262695","0.107011460948282","5"
"SPD","2018","(Married) couple without C. ","1073","0.284945814771388","0.270766458757046","0.29912517078573","2"
"SPD","2018","Single parent ","159","0.246318615521438","0.215337561011988","0.277299670030889","2"
"SPD","2018","Couple + C. LE 16 ","471","0.224265645624351","0.20730425820487","0.241227033043832","2"
"SPD","2018","Couple + C. LE and GT 16","187","0.280046752073601","0.249627202454873","0.31046630169233","2"
"SPD","2018","Couple + C. GT 16 ","303","0.255141020725767","0.22992338772134","0.280358653730195","2"
"SPD","2018","1-pers.-HH","491","0.274189363667926","0.254328040836093","0.294050686499759","2"
"AfD","2019","1-pers.-HH","118","0.0647643530761374","0.0540371609949245","0.0754915451573503","7"
"AfD","2019","Single parent ","67","0.0960761060794285","0.0739101313578472","0.11824208080101","7"
"AfD","2019","(Married) couple without C. ","274","0.0800150612480188","0.0719375072994673","0.0880926151965704","7"
"AfD","2019","Couple + C. LE 16 ","123","0.0755001176692233","0.0641243566508109","0.0868758786876358","7"
"AfD","2019","Couple + C. LE and GT 16","65","0.0827141201070208","0.0635185051216239","0.101909735092418","7"
"AfD","2019","Couple + C. GT 16 ","81","0.0780294393907769","0.0629291750018287","0.0931297037797251","7"
"CDU/CSU","2019","(Married) couple without C. ","1634","0.355938088762846","0.341683500487229","0.370192677038463","1"
"CDU/CSU","2019","Couple + C. GT 16 ","390","0.315440977770912","0.289279559429758","0.341602396112066","1"
"CDU/CSU","2019","1-pers.-HH","627","0.320951986268004","0.300603702247551","0.341300270288456","1"
"CDU/CSU","2019","Couple + C. LE and GT 16","230","0.305158632420731","0.273068943101964","0.337248321739499","1"
"CDU/CSU","2019","Single parent ","129","0.18021453052409","0.151303856668028","0.209125204380152","1"
"CDU/CSU","2019","Couple + C. LE 16 ","716","0.300278339314543","0.280541487643816","0.320015190985269","1"
"FDP","2019","(Married) couple without C. ","287","0.0588509865750531","0.0518443481405645","0.0658576250095417","3"
"FDP","2019","Couple + C. LE and GT 16","46","0.0291645079600693","0.0174382350181269","0.0408907809020117","3"
"FDP","2019","1-pers.-HH","105","0.0376061687828682","0.0293140889217657","0.0458982486439707","3"
"FDP","2019","Couple + C. LE 16 ","124","0.0558170118599285","0.0459322868333404","0.0657017368865167","3"
"FDP","2019","Couple + C. GT 16 ","83","0.0644136721365557","0.0505930452154941","0.0782342990576172","3"
"FDP","2019","Single parent ","30","0.0298872744089331","0.017079683117386","0.0426948657004802","3"
"NPD Combination","2019","1-pers.-HH","9","","","","6"
"NPD Combination","2019","(Married) couple without C. ","6","","","","6"
"NPD Combination","2019","Single parent ","7","","","","6"
"NPD Combination","2019","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","2019","Couple + C. LE 16 ","5","","","","6"
"NPD Combination","2019","Couple + C. GT 16 ","2","","","","6"
"Other","2019","1-pers.-HH","48","0.0219804881278363","0.015589765900437","0.0283712103552355","8"
"Other","2019","(Married) couple without C. ","72","0.0175191445687755","0.0136132354505868","0.0214250536869643","8"
"Other","2019","Single parent ","33","0.0545965866338975","0.037508063422517","0.0716851098452781","8"
"Other","2019","Couple + C. LE 16 ","49","0.0238125269081396","0.0172477106903482","0.0303773431259309","8"
"Other","2019","Couple + C. GT 16 ","27","","","","8"
"Other","2019","Couple + C. LE and GT 16","23","","","","8"
"PDS/Linke","2019","1-pers.-HH","249","0.111236885157652","0.0975320146557652","0.124941755659539","5"
"PDS/Linke","2019","(Married) couple without C. ","332","0.0647738220178604","0.0574462224784968","0.0721014215572241","5"
"PDS/Linke","2019","Single parent ","65","0.0887361926574134","0.0673474300567512","0.110124955258076","5"
"PDS/Linke","2019","Couple + C. LE 16 ","130","0.0668230565336043","0.0560708305440881","0.0775752825231206","5"
"PDS/Linke","2019","Couple + C. GT 16 ","76","0.0800312361964605","0.0647551153756223","0.0953073570172986","5"
"PDS/Linke","2019","Couple + C. LE and GT 16","40","0.0563085447354118","0.0402442371028283","0.0723728523679952","5"
"SPD","2019","Single parent ","104","0.176879600478918","0.148179477300212","0.205579723657624","2"
"SPD","2019","(Married) couple without C. ","908","0.228424296421122","0.215925619064349","0.240922973777894","2"
"SPD","2019","Couple + C. LE 16 ","315","0.159230222531284","0.14347572659468","0.174984718467888","2"
"SPD","2019","Couple + C. LE and GT 16","129","0.263847600448729","0.233134738353115","0.294560462544344","2"
"SPD","2019","Couple + C. GT 16 ","212","0.179267837089019","0.157673061418983","0.200862612759055","2"
"SPD","2019","1-pers.-HH","425","0.237280377090325","0.218737766099188","0.255822988081463","2"
