"party","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"PDS/Linke","2017","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","2017","35-65 y.","(1c) basic vocational qualification","39","0.0345208262714212","0.0229421622713532","0.0460994902714892"
"PDS/Linke","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2017","35-65 y.","(2a) intermediate vocational","127","0.0808059727645248","0.0672338521544228","0.0943780933746268"
"PDS/Linke","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2017","35-65 y.","(2c_voc) vocational maturity certificate","54","0.0669307905937578","0.049602943458887","0.0842586377286285"
"PDS/Linke","2017","35-65 y.","(3a) lower tertiary education","34","0.0647109293117392","0.0460127630797547","0.0834090955437237"
"PDS/Linke","2017","35-65 y.","(3b) higher tertiary education","134","0.0979226406537595","0.0831408920173741","0.112704389290145"
"PDS/Linke","2017","66 and older","(0) in school","","","",""
"PDS/Linke","2017","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","2017","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","2017","66 and older","(1c) basic vocational qualification","48","0.0369935149051569","0.0252892874937581","0.0486977423165557"
"PDS/Linke","2017","66 and older","(2b) intermediate general qualification","","","",""
"PDS/Linke","2017","66 and older","(2a) intermediate vocational","30","0.0428154290821473","0.0247051364664188","0.0609257216978757"
"PDS/Linke","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2017","66 and older","(3a) lower tertiary education","33","0.075495443161617","0.0448772208590111","0.106113665464223"
"PDS/Linke","2017","66 and older","(3b) higher tertiary education","57","0.093869623149559","0.0692024813571648","0.118536764941953"
"NPD Combination","2017","16-34 y.","(0) in school","","","",""
"NPD Combination","2017","16-34 y.","(1a) inadequately completed","","","",""
"NPD Combination","2017","16-34 y.","(1b) general elementary school","","","",""
"NPD Combination","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","2017","16-34 y.","(2a) intermediate vocational","","","",""
"NPD Combination","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2017","16-34 y.","(3a) lower tertiary education","","","",""
"NPD Combination","2017","16-34 y.","(3b) higher tertiary education","","","",""
"NPD Combination","2017","35-65 y.","(0) in school","","","",""
"NPD Combination","2017","35-65 y.","(1a) inadequately completed","","","",""
"NPD Combination","2017","35-65 y.","(1b) general elementary school","","","",""
"NPD Combination","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","2017","35-65 y.","(2a) intermediate vocational","","","",""
"NPD Combination","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2017","35-65 y.","(3a) lower tertiary education","","","",""
"NPD Combination","2017","35-65 y.","(3b) higher tertiary education","","","",""
"NPD Combination","2017","66 and older","(0) in school","","","",""
"NPD Combination","2017","66 and older","(1a) inadequately completed","","","",""
"NPD Combination","2017","66 and older","(1b) general elementary school","","","",""
"NPD Combination","2017","66 and older","(1c) basic vocational qualification","","","",""
"NPD Combination","2017","66 and older","(2b) intermediate general qualification","","","",""
"NPD Combination","2017","66 and older","(2a) intermediate vocational","","","",""
"NPD Combination","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2017","66 and older","(3a) lower tertiary education","","","",""
"NPD Combination","2017","66 and older","(3b) higher tertiary education","","","",""
"AfD","2017","16-34 y.","(0) in school","","","",""
"AfD","2017","16-34 y.","(1a) inadequately completed","","","",""
"AfD","2017","16-34 y.","(1b) general elementary school","","","",""
"AfD","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"AfD","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"AfD","2017","16-34 y.","(2a) intermediate vocational","","","",""
"AfD","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"AfD","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","2017","16-34 y.","(3a) lower tertiary education","","","",""
"AfD","2017","16-34 y.","(3b) higher tertiary education","","","",""
"AfD","2017","35-65 y.","(0) in school","","","",""
"AfD","2017","35-65 y.","(1a) inadequately completed","","","",""
"AfD","2017","35-65 y.","(1b) general elementary school","","","",""
"AfD","2017","35-65 y.","(1c) basic vocational qualification","107","0.119875592324189","0.0992748048966096","0.140476379751768"
"AfD","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"AfD","2017","35-65 y.","(2a) intermediate vocational","119","0.100418931864583","0.0854513950699209","0.115386468659245"
"AfD","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"AfD","2017","35-65 y.","(2c_voc) vocational maturity certificate","30","0.0465807766416517","0.0319684283227238","0.0611931249605796"
"AfD","2017","35-65 y.","(3a) lower tertiary education","","","",""
"AfD","2017","35-65 y.","(3b) higher tertiary education","34","0.0236540213446751","0.0160958501207858","0.0312121925685644"
"AfD","2017","66 and older","(0) in school","","","",""
"AfD","2017","66 and older","(1a) inadequately completed","","","",""
"AfD","2017","66 and older","(1b) general elementary school","","","",""
"AfD","2017","66 and older","(1c) basic vocational qualification","","","",""
"AfD","2017","66 and older","(2b) intermediate general qualification","","","",""
"AfD","2017","66 and older","(2a) intermediate vocational","","","",""
"AfD","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"AfD","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"AfD","2017","66 and older","(3a) lower tertiary education","","","",""
"AfD","2017","66 and older","(3b) higher tertiary education","","","",""
"Other","2017","16-34 y.","(0) in school","","","",""
"Other","2017","16-34 y.","(1a) inadequately completed","","","",""
"Other","2017","16-34 y.","(1b) general elementary school","","","",""
"Other","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Other","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Other","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Other","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Other","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Other","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Other","2017","35-65 y.","(0) in school","","","",""
"Other","2017","35-65 y.","(1a) inadequately completed","","","",""
"Other","2017","35-65 y.","(1b) general elementary school","","","",""
"Other","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Other","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Other","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Other","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Other","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Other","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Other","2017","66 and older","(0) in school","","","",""
"Other","2017","66 and older","(1a) inadequately completed","","","",""
"Other","2017","66 and older","(1b) general elementary school","","","",""
"Other","2017","66 and older","(1c) basic vocational qualification","","","",""
"Other","2017","66 and older","(2b) intermediate general qualification","","","",""
"Other","2017","66 and older","(2a) intermediate vocational","","","",""
"Other","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Other","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Other","2017","66 and older","(3a) lower tertiary education","","","",""
"Other","2017","66 and older","(3b) higher tertiary education","","","",""
"CDU/CSU","2018","16-34 y.","(0) in school","","","",""
"CDU/CSU","2018","16-34 y.","(1a) inadequately completed","76","0.397424968274535","0.308752601511593","0.486097335037477"
"CDU/CSU","2018","16-34 y.","(1b) general elementary school","63","0.196318271063531","0.131665596169611","0.260970945957451"
"CDU/CSU","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"CDU/CSU","2018","16-34 y.","(2b) intermediate general qualification","31","0.213987035666925","0.140301338611539","0.287672732722312"
"CDU/CSU","2018","16-34 y.","(2a) intermediate vocational","56","0.221792625843377","0.165468278224302","0.278116973462453"
"CDU/CSU","2018","16-34 y.","(2c_gen) general maturity certificate","88","0.180445289670568","0.142230186131543","0.218660393209592"
"CDU/CSU","2018","16-34 y.","(2c_voc) vocational maturity certificate","56","0.280786436029866","0.219270426236075","0.342302445823657"
"CDU/CSU","2018","16-34 y.","(3a) lower tertiary education","42","0.343185079212286","0.255257567417571","0.431112591007001"
"CDU/CSU","2018","16-34 y.","(3b) higher tertiary education","126","0.243855938217622","0.204400094611241","0.283311781824003"
"CDU/CSU","2018","35-65 y.","(0) in school","","","",""
"CDU/CSU","2018","35-65 y.","(1a) inadequately completed","75","0.345407926430418","0.265197148643783","0.425618704217053"
"CDU/CSU","2018","35-65 y.","(1b) general elementary school","79","0.225811300512607","0.172466961345066","0.279155639680148"
"CDU/CSU","2018","35-65 y.","(1c) basic vocational qualification","318","0.342515022289859","0.31092708468764","0.374102959892078"
"CDU/CSU","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","2018","35-65 y.","(2a) intermediate vocational","581","0.382620617712509","0.358227157218021","0.407014078206997"
"CDU/CSU","2018","35-65 y.","(2c_gen) general maturity certificate","88","0.236323492489101","0.177739283575619","0.294907701402584"
"CDU/CSU","2018","35-65 y.","(2c_voc) vocational maturity certificate","269","0.353868770980008","0.320006569372928","0.387730972587088"
"CDU/CSU","2018","35-65 y.","(3a) lower tertiary education","217","0.300185930252337","0.264759360259668","0.335612500245007"
"CDU/CSU","2018","35-65 y.","(3b) higher tertiary education","471","0.270704544788693","0.248676896724858","0.292732192852528"
"CDU/CSU","2018","66 and older","(0) in school","","","",""
"CDU/CSU","2018","66 and older","(1a) inadequately completed","","","",""
"CDU/CSU","2018","66 and older","(1b) general elementary school","112","0.519652809127401","0.453633493518336","0.585672124736465"
"CDU/CSU","2018","66 and older","(1c) basic vocational qualification","483","0.510328616220434","0.479267727773715","0.541389504667154"
"CDU/CSU","2018","66 and older","(2b) intermediate general qualification","","","",""
"CDU/CSU","2018","66 and older","(2a) intermediate vocational","228","0.481001514140591","0.437680969497481","0.524322058783702"
"CDU/CSU","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2018","66 and older","(2c_voc) vocational maturity certificate","78","0.497939450571631","0.417386111064045","0.578492790079218"
"CDU/CSU","2018","66 and older","(3a) lower tertiary education","123","0.431610484678308","0.375656133356331","0.487564836000285"
"CDU/CSU","2018","66 and older","(3b) higher tertiary education","217","0.374108095305763","0.334172812965109","0.414043377646418"
"SPD","2018","16-34 y.","(0) in school","","","",""
"SPD","2018","16-34 y.","(1a) inadequately completed","","","",""
"SPD","2018","16-34 y.","(1b) general elementary school","","","",""
"SPD","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"SPD","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"SPD","2018","16-34 y.","(2a) intermediate vocational","46","0.23765433636839","0.179947962298662","0.295360710438119"
"SPD","2018","16-34 y.","(2c_gen) general maturity certificate","71","0.14491863762798","0.109937080929408","0.179900194326551"
"SPD","2018","16-34 y.","(2c_voc) vocational maturity certificate","42","0.212416021763317","0.156425665318184","0.268406378208449"
"SPD","2018","16-34 y.","(3a) lower tertiary education","","","",""
"SPD","2018","16-34 y.","(3b) higher tertiary education","88","0.187559615974579","0.151691562256991","0.223427669692167"
"SPD","2018","35-65 y.","(0) in school","","","",""
"SPD","2018","35-65 y.","(1a) inadequately completed","","","",""
"SPD","2018","35-65 y.","(1b) general elementary school","97","0.537889694347736","0.474281725423167","0.601497663272305"
"SPD","2018","35-65 y.","(1c) basic vocational qualification","284","0.358915364144028","0.326985854312293","0.390844873975762"
"SPD","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"SPD","2018","35-65 y.","(2a) intermediate vocational","361","0.255855214355354","0.233955470925344","0.277754957785363"
"SPD","2018","35-65 y.","(2c_gen) general maturity certificate","40","0.374106466369536","0.30737660138588","0.440836331353192"
"SPD","2018","35-65 y.","(2c_voc) vocational maturity certificate","193","0.257442617621148","0.226479909587394","0.288405325654902"
"SPD","2018","35-65 y.","(3a) lower tertiary education","128","0.231949825034322","0.199326034093974","0.26457361597467"
"SPD","2018","35-65 y.","(3b) higher tertiary education","289","0.180556970516936","0.161487654571544","0.199626286462328"
"SPD","2018","66 and older","(0) in school","","","",""
"SPD","2018","66 and older","(1a) inadequately completed","","","",""
"SPD","2018","66 and older","(1b) general elementary school","88","0.402544722597644","0.337741512429568","0.46734793276572"
"SPD","2018","66 and older","(1c) basic vocational qualification","351","0.348643117876574","0.319033240958537","0.378252994794611"
"SPD","2018","66 and older","(2b) intermediate general qualification","","","",""
"SPD","2018","66 and older","(2a) intermediate vocational","140","0.260053469375809","0.222019720372644","0.298087218378974"
"SPD","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"SPD","2018","66 and older","(2c_voc) vocational maturity certificate","39","0.300300291309898","0.226450213603888","0.374150369015908"
"SPD","2018","66 and older","(3a) lower tertiary education","79","0.281984056262259","0.231151240867183","0.332816871657334"
"SPD","2018","66 and older","(3b) higher tertiary education","138","0.268657133624469","0.232075066505043","0.305239200743895"
"FDP","2018","16-34 y.","(0) in school","","","",""
"FDP","2018","16-34 y.","(1a) inadequately completed","","","",""
"FDP","2018","16-34 y.","(1b) general elementary school","","","",""
"FDP","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"FDP","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"FDP","2018","16-34 y.","(2a) intermediate vocational","","","",""
"FDP","2018","16-34 y.","(2c_gen) general maturity certificate","33","0.0819133674533586","0.0546617356570091","0.109164999249708"
"FDP","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","2018","16-34 y.","(3a) lower tertiary education","","","",""
"FDP","2018","16-34 y.","(3b) higher tertiary education","33","0.0890096258035351","0.0628448044174145","0.115174447189656"
"FDP","2018","35-65 y.","(0) in school","","","",""
"FDP","2018","35-65 y.","(1a) inadequately completed","","","",""
"FDP","2018","35-65 y.","(1b) general elementary school","","","",""
"FDP","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"FDP","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"FDP","2018","35-65 y.","(2a) intermediate vocational","55","0.038447124151584","0.0287970270181002","0.0480972212850677"
"FDP","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"FDP","2018","35-65 y.","(2c_voc) vocational maturity certificate","35","0.0339208069637073","0.0211012458167321","0.0467403681106825"
"FDP","2018","35-65 y.","(3a) lower tertiary education","34","0.0440277240712322","0.0281704558826703","0.0598849922597941"
"FDP","2018","35-65 y.","(3b) higher tertiary education","109","0.0894035537638885","0.0752583577931473","0.10354874973463"
"FDP","2018","66 and older","(0) in school","","","",""
"FDP","2018","66 and older","(1a) inadequately completed","","","",""
"FDP","2018","66 and older","(1b) general elementary school","","","",""
"FDP","2018","66 and older","(1c) basic vocational qualification","","","",""
"FDP","2018","66 and older","(2b) intermediate general qualification","","","",""
"FDP","2018","66 and older","(2a) intermediate vocational","","","",""
"FDP","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"FDP","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"FDP","2018","66 and older","(3a) lower tertiary education","","","",""
"FDP","2018","66 and older","(3b) higher tertiary education","53","0.0808299269842698","0.0583345865381226","0.103325267430417"
"Grüne","2018","16-34 y.","(0) in school","","","",""
"Grüne","2018","16-34 y.","(1a) inadequately completed","","","",""
"Grüne","2018","16-34 y.","(1b) general elementary school","","","",""
"Grüne","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Grüne","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Grüne","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Grüne","2018","16-34 y.","(2c_gen) general maturity certificate","105","0.33217201844125","0.285367571375412","0.378976465507088"
"Grüne","2018","16-34 y.","(2c_voc) vocational maturity certificate","42","0.209667667133469","0.15394373344245","0.265391600824488"
"Grüne","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Grüne","2018","16-34 y.","(3b) higher tertiary education","134","0.295792476681339","0.253856546087942","0.337728407274737"
"Grüne","2018","35-65 y.","(0) in school","","","",""
"Grüne","2018","35-65 y.","(1a) inadequately completed","","","",""
"Grüne","2018","35-65 y.","(1b) general elementary school","","","",""
"Grüne","2018","35-65 y.","(1c) basic vocational qualification","51","0.0570329084164565","0.0415963823650536","0.0724694344678594"
"Grüne","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Grüne","2018","35-65 y.","(2a) intermediate vocational","167","0.100762903271133","0.0856551246373682","0.115870681904897"
"Grüne","2018","35-65 y.","(2c_gen) general maturity certificate","39","0.252493927859629","0.192583111432724","0.312404744286534"
"Grüne","2018","35-65 y.","(2c_voc) vocational maturity certificate","161","0.200347024134596","0.172002058610418","0.228691989658774"
"Grüne","2018","35-65 y.","(3a) lower tertiary education","178","0.271910080359817","0.237518845670658","0.306301315048976"
"Grüne","2018","35-65 y.","(3b) higher tertiary education","478","0.318350561380152","0.295256412952976","0.341444709807328"
"Grüne","2018","66 and older","(0) in school","","","",""
"Grüne","2018","66 and older","(1a) inadequately completed","","","",""
"Grüne","2018","66 and older","(1b) general elementary school","","","",""
"Grüne","2018","66 and older","(1c) basic vocational qualification","49","0.0468726836380326","0.0337394424959789","0.0600059247800862"
"Grüne","2018","66 and older","(2b) intermediate general qualification","","","",""
"Grüne","2018","66 and older","(2a) intermediate vocational","43","0.0929137900205742","0.0677427006824869","0.118084879358661"
"Grüne","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Grüne","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2018","66 and older","(3a) lower tertiary education","34","0.124631230495329","0.0873170585214083","0.16194540246925"
"Grüne","2018","66 and older","(3b) higher tertiary education","72","0.129586415820106","0.101869103967563","0.15730372767265"
"PDS/Linke","2018","16-34 y.","(0) in school","","","",""
"PDS/Linke","2018","16-34 y.","(1a) inadequately completed","","","",""
"PDS/Linke","2018","16-34 y.","(1b) general elementary school","","","",""
"PDS/Linke","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2018","16-34 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","2018","16-34 y.","(2c_gen) general maturity certificate","65","0.168484341876499","0.131289023609968","0.20567966014303"
"PDS/Linke","2018","16-34 y.","(2c_voc) vocational maturity certificate","34","0.164003233230568","0.113315874120963","0.214690592340172"
"PDS/Linke","2018","16-34 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","2018","16-34 y.","(3b) higher tertiary education","58","0.144789238434836","0.112456155726565","0.177122321143106"
"PDS/Linke","2018","35-65 y.","(0) in school","","","",""
"PDS/Linke","2018","35-65 y.","(1a) inadequately completed","","","",""
"PDS/Linke","2018","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","2018","35-65 y.","(1c) basic vocational qualification","43","0.0450078539756067","0.0312077424829402","0.0588079654682732"
"PDS/Linke","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2018","35-65 y.","(2a) intermediate vocational","152","0.08588348401034","0.0718207820026218","0.0999461860180582"
"PDS/Linke","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2018","35-65 y.","(2c_voc) vocational maturity certificate","56","0.0759965346541162","0.0572307209357583","0.0947623483724741"
"PDS/Linke","2018","35-65 y.","(3a) lower tertiary education","44","0.0774035814681567","0.0567484000064403","0.098058762929873"
"PDS/Linke","2018","35-65 y.","(3b) higher tertiary education","151","0.0925969165096704","0.0782265782896008","0.10696725472974"
"PDS/Linke","2018","66 and older","(0) in school","","","",""
"PDS/Linke","2018","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","2018","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","2018","66 and older","(1c) basic vocational qualification","47","0.0412704829922258","0.028910884132178","0.0536300818522736"
"PDS/Linke","2018","66 and older","(2b) intermediate general qualification","","","",""
"PDS/Linke","2018","66 and older","(2a) intermediate vocational","41","0.053055159350607","0.0336210879641619","0.0724892307370521"
"PDS/Linke","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2018","66 and older","(3a) lower tertiary education","36","0.0774227621191524","0.0472301601695918","0.107615364068713"
"PDS/Linke","2018","66 and older","(3b) higher tertiary education","67","0.10166874484549","0.0767273622107513","0.126610127480228"
"NPD Combination","2018","16-34 y.","(0) in school","","","",""
"NPD Combination","2018","16-34 y.","(1a) inadequately completed","","","",""
"NPD Combination","2018","16-34 y.","(1b) general elementary school","","","",""
"NPD Combination","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","2018","16-34 y.","(2a) intermediate vocational","","","",""
"NPD Combination","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2018","16-34 y.","(3a) lower tertiary education","","","",""
"NPD Combination","2018","16-34 y.","(3b) higher tertiary education","","","",""
"NPD Combination","2018","35-65 y.","(0) in school","","","",""
"NPD Combination","2018","35-65 y.","(1a) inadequately completed","","","",""
"NPD Combination","2018","35-65 y.","(1b) general elementary school","","","",""
"NPD Combination","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","2018","35-65 y.","(2a) intermediate vocational","","","",""
"NPD Combination","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2018","35-65 y.","(3a) lower tertiary education","","","",""
"NPD Combination","2018","35-65 y.","(3b) higher tertiary education","","","",""
"NPD Combination","2018","66 and older","(0) in school","","","",""
"NPD Combination","2018","66 and older","(1a) inadequately completed","","","",""
"NPD Combination","2018","66 and older","(1b) general elementary school","","","",""
"NPD Combination","2018","66 and older","(1c) basic vocational qualification","","","",""
"NPD Combination","2018","66 and older","(2b) intermediate general qualification","","","",""
"NPD Combination","2018","66 and older","(2a) intermediate vocational","","","",""
"NPD Combination","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2018","66 and older","(3a) lower tertiary education","","","",""
"NPD Combination","2018","66 and older","(3b) higher tertiary education","","","",""
"AfD","2018","16-34 y.","(0) in school","","","",""
"AfD","2018","16-34 y.","(1a) inadequately completed","","","",""
"AfD","2018","16-34 y.","(1b) general elementary school","","","",""
"AfD","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"AfD","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"AfD","2018","16-34 y.","(2a) intermediate vocational","33","0.178045335145231","0.12618155351947","0.229909116770993"
"AfD","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"AfD","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","2018","16-34 y.","(3a) lower tertiary education","","","",""
"AfD","2018","16-34 y.","(3b) higher tertiary education","","","",""
"AfD","2018","35-65 y.","(0) in school","","","",""
"AfD","2018","35-65 y.","(1a) inadequately completed","","","",""
"AfD","2018","35-65 y.","(1b) general elementary school","","","",""
"AfD","2018","35-65 y.","(1c) basic vocational qualification","134","0.156501747950204","0.132317074264099","0.18068642163631"
"AfD","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"AfD","2018","35-65 y.","(2a) intermediate vocational","176","0.116883311520643","0.100758358098652","0.133008264942634"
"AfD","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"AfD","2018","35-65 y.","(2c_voc) vocational maturity certificate","43","0.0588560145065584","0.0421890248144332","0.0755230041986836"
"AfD","2018","35-65 y.","(3a) lower tertiary education","","","",""
"AfD","2018","35-65 y.","(3b) higher tertiary education","46","0.0292978844776384","0.0209374331824374","0.0376583357728393"
"AfD","2018","66 and older","(0) in school","","","",""
"AfD","2018","66 and older","(1a) inadequately completed","","","",""
"AfD","2018","66 and older","(1b) general elementary school","","","",""
"AfD","2018","66 and older","(1c) basic vocational qualification","35","0.0259963327805488","0.0161091425399431","0.0358835230211544"
"AfD","2018","66 and older","(2b) intermediate general qualification","","","",""
"AfD","2018","66 and older","(2a) intermediate vocational","","","",""
"AfD","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"AfD","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"AfD","2018","66 and older","(3a) lower tertiary education","","","",""
"AfD","2018","66 and older","(3b) higher tertiary education","","","",""
"Other","2018","16-34 y.","(0) in school","","","",""
"Other","2018","16-34 y.","(1a) inadequately completed","","","",""
"Other","2018","16-34 y.","(1b) general elementary school","","","",""
"Other","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Other","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Other","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Other","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Other","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Other","2018","16-34 y.","(3b) higher tertiary education","","","",""
"Other","2018","35-65 y.","(0) in school","","","",""
"Other","2018","35-65 y.","(1a) inadequately completed","","","",""
"Other","2018","35-65 y.","(1b) general elementary school","","","",""
"Other","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Other","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Other","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Other","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Other","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Other","2018","35-65 y.","(3b) higher tertiary education","","","",""
"Other","2018","66 and older","(0) in school","","","",""
"Other","2018","66 and older","(1a) inadequately completed","","","",""
"Other","2018","66 and older","(1b) general elementary school","","","",""
"Other","2018","66 and older","(1c) basic vocational qualification","","","",""
"Other","2018","66 and older","(2b) intermediate general qualification","","","",""
"Other","2018","66 and older","(2a) intermediate vocational","","","",""
"Other","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Other","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Other","2018","66 and older","(3a) lower tertiary education","","","",""
"Other","2018","66 and older","(3b) higher tertiary education","","","",""
"CDU/CSU","2019","16-34 y.","(0) in school","","","",""
"CDU/CSU","2019","16-34 y.","(1a) inadequately completed","","","",""
"CDU/CSU","2019","16-34 y.","(1b) general elementary school","","","",""
"CDU/CSU","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"CDU/CSU","2019","16-34 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","2019","16-34 y.","(2a) intermediate vocational","35","0.211402016573749","0.147123679031286","0.275680354116211"
"CDU/CSU","2019","16-34 y.","(2c_gen) general maturity certificate","37","0.117749175996574","0.0837878204691214","0.151710531524026"
"CDU/CSU","2019","16-34 y.","(2c_voc) vocational maturity certificate","32","0.164914590937913","0.111438800149415","0.218390381726411"
"CDU/CSU","2019","16-34 y.","(3a) lower tertiary education","","","",""
"CDU/CSU","2019","16-34 y.","(3b) higher tertiary education","73","0.248553029578796","0.204869988195683","0.292236070961909"
"CDU/CSU","2019","35-65 y.","(0) in school","","","",""
