"party","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"NPD","1986","Single parent ","no migration background","","","","","6"
"NPD","1986","Single parent ","direct migration background","","","","","6"
"NPD","1986","Single parent ","indirect migration background","","","","","6"
"NPD","1986","Couple + C. LE 16 ","indirect migration background","","","","","6"
"NPD","1986","Couple + C. GT 16 ","no migration background","","","","","6"
"NPD","1986","Couple + C. GT 16 ","direct migration background","","","","","6"
"NPD","1986","Couple + C. GT 16 ","indirect migration background","","","","","6"
"NPD","1986","Couple + C. LE and GT 16","no migration background","","","","","6"
"Other","1986","1-pers.-HH","no migration background","3","","","","8"
"Other","1986","Couple + C. LE and GT 16","direct migration background","","","","","8"
"Other","1986","Couple + C. LE and GT 16","indirect migration background","","","","","8"
"Other","1986","1-pers.-HH","direct migration background","2","","","","8"
"Other","1986","1-pers.-HH","indirect migration background","","","","","8"
"Other","1986","(Married) couple without C. ","no migration background","7","","","","8"
"Other","1986","(Married) couple without C. ","direct migration background","2","","","","8"
"Other","1986","(Married) couple without C. ","indirect migration background","","","","","8"
"Other","1986","Single parent ","no migration background","2","","","","8"
"Other","1986","Single parent ","direct migration background","","","","","8"
"Other","1986","Single parent ","indirect migration background","","","","","8"
"Other","1986","Couple + C. LE 16 ","no migration background","5","","","","8"
"Other","1986","Couple + C. LE 16 ","direct migration background","","","","","8"
"Other","1986","Couple + C. LE 16 ","indirect migration background","","","","","8"
"Other","1986","Couple + C. GT 16 ","no migration background","5","","","","8"
"Other","1986","Couple + C. GT 16 ","direct migration background","","","","","8"
"Other","1986","Couple + C. GT 16 ","indirect migration background","","","","","8"
"Other","1986","Couple + C. LE and GT 16","no migration background","2","","","","8"
"PDS/Linke","1986","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"PDS/Linke","1986","Couple + C. LE and GT 16","direct migration background","","","","","5"
"PDS/Linke","1986","1-pers.-HH","no migration background","","","","","5"
"PDS/Linke","1986","1-pers.-HH","direct migration background","","","","","5"
"PDS/Linke","1986","1-pers.-HH","indirect migration background","","","","","5"
"PDS/Linke","1986","(Married) couple without C. ","no migration background","","","","","5"
"PDS/Linke","1986","(Married) couple without C. ","direct migration background","","","","","5"
"PDS/Linke","1986","(Married) couple without C. ","indirect migration background","","","","","5"
"PDS/Linke","1986","Single parent ","no migration background","","","","","5"
"PDS/Linke","1986","Single parent ","direct migration background","","","","","5"
"PDS/Linke","1986","Single parent ","indirect migration background","","","","","5"
"PDS/Linke","1986","Couple + C. LE 16 ","no migration background","","","","","5"
"PDS/Linke","1986","Couple + C. LE 16 ","direct migration background","","","","","5"
"PDS/Linke","1986","Couple + C. LE 16 ","indirect migration background","","","","","5"
"PDS/Linke","1986","Couple + C. GT 16 ","no migration background","","","","","5"
"PDS/Linke","1986","Couple + C. GT 16 ","direct migration background","","","","","5"
"PDS/Linke","1986","Couple + C. GT 16 ","indirect migration background","","","","","5"
"PDS/Linke","1986","Couple + C. LE and GT 16","no migration background","","","","","5"
"SPD","1986","1-pers.-HH","no migration background","258","0.457891530157605","0.416478682315993","0.499304377999216","1"
"SPD","1986","1-pers.-HH","direct migration background","44","0.605682586362711","0.485952408913311","0.725412763812111","1"
"SPD","1986","1-pers.-HH","indirect migration background","3","","","","1"
"SPD","1986","(Married) couple without C. ","no migration background","576","0.46227682539271","0.434593420293734","0.489960230491685","1"
"SPD","1986","(Married) couple without C. ","direct migration background","66","0.401186592012008","0.31911237079266","0.483260813231357","1"
"SPD","1986","(Married) couple without C. ","indirect migration background","2","","","","1"
"SPD","1986","Single parent ","no migration background","96","0.502373479757858","0.432015665814667","0.572731293701049","1"
"SPD","1986","Single parent ","direct migration background","13","","","","1"
"SPD","1986","Single parent ","indirect migration background","","","","","1"
"SPD","1986","Couple + C. LE 16 ","no migration background","469","0.49430202151414","0.462575993328233","0.526028049700048","1"
"SPD","1986","Couple + C. LE 16 ","direct migration background","248","0.665449223793406","0.613508626173471","0.717389821413342","1"
"SPD","1986","Couple + C. LE 16 ","indirect migration background","4","","","","1"
"SPD","1986","Couple + C. GT 16 ","no migration background","373","0.419390695235773","0.387007697089342","0.451773693382203","1"
"SPD","1986","Couple + C. GT 16 ","direct migration background","112","0.521879896287542","0.444958993987564","0.598800798587521","1"
"SPD","1986","Couple + C. GT 16 ","indirect migration background","9","","","","1"
"SPD","1986","Couple + C. LE and GT 16","no migration background","157","0.3648286028035","0.318680924493766","0.410976281113235","1"
"SPD","1986","Couple + C. LE and GT 16","direct migration background","123","0.598419858155633","0.522461212523945","0.674378503787321","1"
"SPD","1986","Couple + C. LE and GT 16","indirect migration background","6","","","","1"
"AfD","1987","(Married) couple without C. ","direct migration background","","","","","7"
"AfD","1987","1-pers.-HH","indirect migration background","","","","","7"
"AfD","1987","(Married) couple without C. ","no migration background","","","","","7"
"AfD","1987","Single parent ","indirect migration background","","","","","7"
"AfD","1987","Couple + C. LE 16 ","no migration background","","","","","7"
"AfD","1987","1-pers.-HH","no migration background","","","","","7"
"AfD","1987","1-pers.-HH","direct migration background","","","","","7"
"AfD","1987","(Married) couple without C. ","indirect migration background","","","","","7"
"AfD","1987","Single parent ","no migration background","","","","","7"
"AfD","1987","Single parent ","direct migration background","","","","","7"
"AfD","1987","Couple + C. LE 16 ","direct migration background","","","","","7"
"AfD","1987","Couple + C. LE 16 ","indirect migration background","","","","","7"
"AfD","1987","Couple + C. GT 16 ","no migration background","","","","","7"
"AfD","1987","Couple + C. GT 16 ","direct migration background","","","","","7"
"AfD","1987","Couple + C. GT 16 ","indirect migration background","","","","","7"
"AfD","1987","Couple + C. LE and GT 16","no migration background","","","","","7"
"AfD","1987","Couple + C. LE and GT 16","direct migration background","","","","","7"
"AfD","1987","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"CDU/CSU","1987","Couple + C. GT 16 ","indirect migration background","3","","","","2"
"CDU/CSU","1987","1-pers.-HH","no migration background","259","0.442201203285427","0.40236208922956","0.482040317341295","2"
"CDU/CSU","1987","1-pers.-HH","direct migration background","15","","","","2"
"CDU/CSU","1987","(Married) couple without C. ","direct migration background","59","0.552648904282198","0.46908330227373","0.636214506290666","2"
"CDU/CSU","1987","(Married) couple without C. ","indirect migration background","6","","","","2"
"CDU/CSU","1987","Single parent ","indirect migration background","","","","","2"
"CDU/CSU","1987","Couple + C. LE 16 ","no migration background","393","0.405823993825108","0.375095589917468","0.436552397732748","2"
"CDU/CSU","1987","Couple + C. LE 16 ","direct migration background","59","0.333352797642101","0.281294148236957","0.385411447047245","2"
"CDU/CSU","1987","Couple + C. LE 16 ","indirect migration background","2","","","","2"
"CDU/CSU","1987","Couple + C. GT 16 ","no migration background","482","0.487982519319818","0.457017198859232","0.518947839780403","2"
"CDU/CSU","1987","Couple + C. GT 16 ","direct migration background","49","0.402820268898155","0.329734431657642","0.475906106138668","2"
"CDU/CSU","1987","Single parent ","direct migration background","6","","","","2"
"CDU/CSU","1987","1-pers.-HH","indirect migration background","2","","","","2"
"CDU/CSU","1987","(Married) couple without C. ","no migration background","604","0.461283916295822","0.434523236387166","0.488044596204479","2"
"CDU/CSU","1987","Single parent ","no migration background","92","0.385016790350526","0.323582473435247","0.446451107265806","2"
"CDU/CSU","1987","Couple + C. LE and GT 16","no migration background","225","0.544574156050555","0.496946326000425","0.592201986100685","2"
"CDU/CSU","1987","Couple + C. LE and GT 16","direct migration background","22","","","","2"
"CDU/CSU","1987","Couple + C. LE and GT 16","indirect migration background","5","","","","2"
"FDP","1987","1-pers.-HH","no migration background","43","0.0716436162872485","0.0509561625881884","0.0923310699863086","3"
"FDP","1987","Couple + C. GT 16 ","direct migration background","5","","","","3"
"FDP","1987","1-pers.-HH","direct migration background","2","","","","3"
"FDP","1987","(Married) couple without C. ","direct migration background","5","","","","3"
"FDP","1987","Couple + C. LE 16 ","no migration background","59","0.0627872235952485","0.0476073439866952","0.0779671032038018","3"
"FDP","1987","Couple + C. LE 16 ","direct migration background","3","","","","3"
"FDP","1987","Couple + C. GT 16 ","no migration background","52","0.0534668345653405","0.0395307360843978","0.0674029330462832","3"
"FDP","1987","(Married) couple without C. ","no migration background","68","0.0511330654936148","0.0393084619722928","0.0629576690149367","3"
"FDP","1987","Couple + C. LE 16 ","indirect migration background","","","","","3"
"FDP","1987","1-pers.-HH","indirect migration background","","","","","3"
"FDP","1987","(Married) couple without C. ","indirect migration background","","","","","3"
"FDP","1987","Single parent ","no migration background","7","","","","3"
"FDP","1987","Single parent ","direct migration background","","","","","3"
"FDP","1987","Single parent ","indirect migration background","","","","","3"
"FDP","1987","Couple + C. GT 16 ","indirect migration background","","","","","3"
"FDP","1987","Couple + C. LE and GT 16","no migration background","17","","","","3"
"FDP","1987","Couple + C. LE and GT 16","direct migration background","3","","","","3"
"FDP","1987","Couple + C. LE and GT 16","indirect migration background","","","","","3"
