"party","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"SPD","2005","secondary school degree","higher education","88","0.365169140610049","0.31003884382015","0.420299437399947"
"SPD","2005","college entrance qualification","in school","","","",""
"SPD","2005","college entrance qualification","inadequately","","","",""
"SPD","2005","college entrance qualification","general elemantary","","","",""
"SPD","2005","college entrance qualification","middle vocational","132","0.350720985337878","0.301427060326579","0.400014910349178"
"SPD","2005","college entrance qualification","vocational + Abi","166","0.342286059578995","0.299927839616311","0.384644279541678"
"SPD","2005","college entrance qualification","higher vocational","69","0.438086846337706","0.367723560272137","0.508450132403275"
"SPD","2005","college entrance qualification","higher education","572","0.271461918868011","0.252140168344675","0.290783669391347"
"SPD","2005","Other degree","in school","","","",""
"SPD","2005","Other degree","inadequately","5","","",""
"SPD","2005","Other degree","general elemantary","32","0.421498080366697","0.297580371170835","0.545415789562559"
"SPD","2005","Other degree","middle vocational","50","0.354486039735836","0.270290393195724","0.438681686275948"
"SPD","2005","Other degree","vocational + Abi","10","","",""
"SPD","2005","Other degree","higher vocational","11","","",""
"SPD","2005","Other degree","higher education","27","","",""
"SPD","2005","no degree/no degree yet","in school","50","0.353828602484545","0.280870009060297","0.426787195908792"
"SPD","2005","no degree/no degree yet","inadequately","20","","",""
"SPD","2005","no degree/no degree yet","general elemantary","","","",""
"SPD","2005","no degree/no degree yet","middle vocational","6","","",""
"SPD","2005","no degree/no degree yet","vocational + Abi","","","",""
"SPD","2005","no degree/no degree yet","higher vocational","1","","",""
"SPD","2005","no degree/no degree yet","higher education","","","",""
"FDP","2005","lower secondary degree","in school","","","",""
"FDP","2005","lower secondary degree","inadequately","","","",""
"FDP","2005","lower secondary degree","general elemantary","9","","",""
"FDP","2005","lower secondary degree","middle vocational","49","0.0209953013491098","0.0148823380718231","0.0271082646263964"
"FDP","2005","lower secondary degree","vocational + Abi","","","",""
"FDP","2005","lower secondary degree","higher vocational","11","","",""
"FDP","2005","lower secondary degree","higher education","3","","",""
"FDP","2005","secondary school degree","in school","","","",""
"FDP","2005","secondary school degree","inadequately","","","",""
"FDP","2005","secondary school degree","general elemantary","5","","",""
"FDP","2005","secondary school degree","middle vocational","70","0.0308195305453311","0.0224473403132947","0.0391917207773675"
"FDP","2005","secondary school degree","vocational + Abi","1","","",""
"FDP","2005","secondary school degree","higher vocational","10","","",""
"FDP","2005","secondary school degree","higher education","17","","",""
"FDP","2005","college entrance qualification","in school","","","",""
"FDP","2005","college entrance qualification","inadequately","","","",""
"FDP","2005","college entrance qualification","general elemantary","","","",""
"FDP","2005","college entrance qualification","middle vocational","22","","",""
"FDP","2005","college entrance qualification","vocational + Abi","31","0.0577367107421391","0.0369140258617619","0.0785593956225163"
"FDP","2005","college entrance qualification","higher vocational","6","","",""
"FDP","2005","college entrance qualification","higher education","141","0.0637286475974185","0.0531157468422852","0.0743415483525519"
"FDP","2005","Other degree","in school","","","",""
"FDP","2005","Other degree","inadequately","","","",""
"FDP","2005","Other degree","general elemantary","2","","",""
"FDP","2005","Other degree","middle vocational","4","","",""
"FDP","2005","Other degree","vocational + Abi","","","",""
"FDP","2005","Other degree","higher vocational","","","",""
"FDP","2005","Other degree","higher education","4","","",""
"FDP","2005","no degree/no degree yet","in school","9","","",""
"FDP","2005","no degree/no degree yet","inadequately","2","","",""
"FDP","2005","no degree/no degree yet","general elemantary","","","",""
"FDP","2005","no degree/no degree yet","middle vocational","","","",""
"FDP","2005","no degree/no degree yet","vocational + Abi","","","",""
"FDP","2005","no degree/no degree yet","higher vocational","","","",""
"FDP","2005","no degree/no degree yet","higher education","","","",""
"Grüne","2005","lower secondary degree","in school","","","",""
"Grüne","2005","lower secondary degree","inadequately","","","",""
"Grüne","2005","lower secondary degree","general elemantary","12","","",""
"Grüne","2005","lower secondary degree","middle vocational","59","0.0331393440952821","0.0255071001904742","0.04077158800009"
"Grüne","2005","lower secondary degree","vocational + Abi","","","",""
"Grüne","2005","lower secondary degree","higher vocational","5","","",""
"Grüne","2005","lower secondary degree","higher education","2","","",""
"Grüne","2005","secondary school degree","in school","","","",""
"Grüne","2005","secondary school degree","inadequately","","","",""
"Grüne","2005","secondary school degree","general elemantary","14","","",""
"Grüne","2005","secondary school degree","middle vocational","123","0.0870166979370512","0.0733628057881796","0.100670590085923"
"Grüne","2005","secondary school degree","vocational + Abi","3","","",""
"Grüne","2005","secondary school degree","higher vocational","35","0.112836068496387","0.078170445211834","0.147501691780941"
"Grüne","2005","secondary school degree","higher education","22","","",""
"Grüne","2005","college entrance qualification","in school","","","",""
"Grüne","2005","college entrance qualification","inadequately","","","",""
"Grüne","2005","college entrance qualification","general elemantary","","","",""
"Grüne","2005","college entrance qualification","middle vocational","80","0.270256887523331","0.224382505342694","0.316131269703968"
"Grüne","2005","college entrance qualification","vocational + Abi","74","0.168269077217342","0.134871254687906","0.201666899746779"
"Grüne","2005","college entrance qualification","higher vocational","29","","",""
"Grüne","2005","college entrance qualification","higher education","427","0.241891178314878","0.22328566422923","0.260496692400527"
"Grüne","2005","Other degree","in school","","","",""
"Grüne","2005","Other degree","inadequately","1","","",""
"Grüne","2005","Other degree","general elemantary","1","","",""
"Grüne","2005","Other degree","middle vocational","6","","",""
"Grüne","2005","Other degree","vocational + Abi","3","","",""
"Grüne","2005","Other degree","higher vocational","1","","",""
"Grüne","2005","Other degree","higher education","10","","",""
"Grüne","2005","no degree/no degree yet","in school","36","0.166245126116509","0.109438398445762","0.223051853787256"
"Grüne","2005","no degree/no degree yet","inadequately","2","","",""
"Grüne","2005","no degree/no degree yet","general elemantary","","","",""
"Grüne","2005","no degree/no degree yet","middle vocational","3","","",""
"Grüne","2005","no degree/no degree yet","vocational + Abi","","","",""
"Grüne","2005","no degree/no degree yet","higher vocational","","","",""
"Grüne","2005","no degree/no degree yet","higher education","","","",""
"PDS/Linke","2005","lower secondary degree","in school","","","",""
"PDS/Linke","2005","lower secondary degree","inadequately","","","",""
"PDS/Linke","2005","lower secondary degree","general elemantary","10","","",""
"PDS/Linke","2005","lower secondary degree","middle vocational","72","0.0260200226646449","0.0192322515055492","0.0328077938237406"
"PDS/Linke","2005","lower secondary degree","vocational + Abi","","","",""
"PDS/Linke","2005","lower secondary degree","higher vocational","9","","",""
"PDS/Linke","2005","lower secondary degree","higher education","29","","",""
"PDS/Linke","2005","secondary school degree","in school","","","",""
"PDS/Linke","2005","secondary school degree","inadequately","","","",""
"PDS/Linke","2005","secondary school degree","general elemantary","8","","",""
"PDS/Linke","2005","secondary school degree","middle vocational","87","0.0520178834936733","0.0412606607255361","0.0627751062618106"
"PDS/Linke","2005","secondary school degree","vocational + Abi","","","",""
"PDS/Linke","2005","secondary school degree","higher vocational","13","","",""
"PDS/Linke","2005","secondary school degree","higher education","43","0.129567778748044","0.0911147752760358","0.168020782220053"
"PDS/Linke","2005","college entrance qualification","in school","","","",""
"PDS/Linke","2005","college entrance qualification","inadequately","","","",""
"PDS/Linke","2005","college entrance qualification","general elemantary","","","",""
"PDS/Linke","2005","college entrance qualification","middle vocational","16","","",""
"PDS/Linke","2005","college entrance qualification","vocational + Abi","18","","",""
"PDS/Linke","2005","college entrance qualification","higher vocational","5","","",""
"PDS/Linke","2005","college entrance qualification","higher education","125","0.0558177889785952","0.045843542275118","0.0657920356820723"
"PDS/Linke","2005","Other degree","in school","","","",""
"PDS/Linke","2005","Other degree","inadequately","","","",""
"PDS/Linke","2005","Other degree","general elemantary","2","","",""
"PDS/Linke","2005","Other degree","middle vocational","2","","",""
"PDS/Linke","2005","Other degree","vocational + Abi","","","",""
"PDS/Linke","2005","Other degree","higher vocational","","","",""
"PDS/Linke","2005","Other degree","higher education","","","",""
"PDS/Linke","2005","no degree/no degree yet","in school","8","","",""
"PDS/Linke","2005","no degree/no degree yet","inadequately","2","","",""
"PDS/Linke","2005","no degree/no degree yet","general elemantary","","","",""
"PDS/Linke","2005","no degree/no degree yet","middle vocational","2","","",""
"PDS/Linke","2005","no degree/no degree yet","vocational + Abi","","","",""
"PDS/Linke","2005","no degree/no degree yet","higher vocational","","","",""
"PDS/Linke","2005","no degree/no degree yet","higher education","","","",""
"NPD Combination","2005","lower secondary degree","in school","","","",""
"NPD Combination","2005","lower secondary degree","inadequately","","","",""
"NPD Combination","2005","lower secondary degree","general elemantary","8","","",""
"NPD Combination","2005","lower secondary degree","middle vocational","37","0.019882668788233","0.0139305071585145","0.0258348304179515"
"NPD Combination","2005","lower secondary degree","vocational + Abi","","","",""
"NPD Combination","2005","lower secondary degree","higher vocational","","","",""
"NPD Combination","2005","lower secondary degree","higher education","1","","",""
"NPD Combination","2005","secondary school degree","in school","","","",""
"NPD Combination","2005","secondary school degree","inadequately","","","",""
"NPD Combination","2005","secondary school degree","general elemantary","9","","",""
"NPD Combination","2005","secondary school degree","middle vocational","49","0.0321826177060986","0.0236333061618499","0.0407319292503473"
"NPD Combination","2005","secondary school degree","vocational + Abi","","","",""
"NPD Combination","2005","secondary school degree","higher vocational","6","","",""
"NPD Combination","2005","secondary school degree","higher education","2","","",""
"NPD Combination","2005","college entrance qualification","in school","","","",""
"NPD Combination","2005","college entrance qualification","inadequately","","","",""
"NPD Combination","2005","college entrance qualification","general elemantary","","","",""
"NPD Combination","2005","college entrance qualification","middle vocational","1","","",""
"NPD Combination","2005","college entrance qualification","vocational + Abi","7","","",""
"NPD Combination","2005","college entrance qualification","higher vocational","1","","",""
"NPD Combination","2005","college entrance qualification","higher education","1","","",""
"NPD Combination","2005","Other degree","in school","","","",""
"NPD Combination","2005","Other degree","inadequately","3","","",""
"NPD Combination","2005","Other degree","general elemantary","","","",""
"NPD Combination","2005","Other degree","middle vocational","","","",""
"NPD Combination","2005","Other degree","vocational + Abi","","","",""
"NPD Combination","2005","Other degree","higher vocational","","","",""
"NPD Combination","2005","Other degree","higher education","","","",""
"NPD Combination","2005","no degree/no degree yet","in school","3","","",""
"NPD Combination","2005","no degree/no degree yet","inadequately","1","","",""
"NPD Combination","2005","no degree/no degree yet","general elemantary","","","",""
"NPD Combination","2005","no degree/no degree yet","middle vocational","","","",""
"NPD Combination","2005","no degree/no degree yet","vocational + Abi","","","",""
"NPD Combination","2005","no degree/no degree yet","higher vocational","","","",""
"NPD Combination","2005","no degree/no degree yet","higher education","","","",""
"AfD","2005","lower secondary degree","in school","","","",""
"AfD","2005","lower secondary degree","inadequately","","","",""
"AfD","2005","lower secondary degree","general elemantary","","","",""
"AfD","2005","lower secondary degree","middle vocational","","","",""
"AfD","2005","lower secondary degree","vocational + Abi","","","",""
"AfD","2005","lower secondary degree","higher vocational","","","",""
"AfD","2005","lower secondary degree","higher education","","","",""
"AfD","2005","secondary school degree","in school","","","",""
"AfD","2005","secondary school degree","inadequately","","","",""
"AfD","2005","secondary school degree","general elemantary","","","",""
"AfD","2005","secondary school degree","middle vocational","","","",""
"AfD","2005","secondary school degree","vocational + Abi","","","",""
"AfD","2005","secondary school degree","higher vocational","","","",""
"AfD","2005","secondary school degree","higher education","","","",""
"AfD","2005","college entrance qualification","in school","","","",""
"AfD","2005","college entrance qualification","inadequately","","","",""
"AfD","2005","college entrance qualification","general elemantary","","","",""
"AfD","2005","college entrance qualification","middle vocational","","","",""
"AfD","2005","college entrance qualification","vocational + Abi","","","",""
"AfD","2005","college entrance qualification","higher vocational","","","",""
"AfD","2005","college entrance qualification","higher education","","","",""
"AfD","2005","Other degree","in school","","","",""
"AfD","2005","Other degree","inadequately","","","",""
"AfD","2005","Other degree","general elemantary","","","",""
"AfD","2005","Other degree","middle vocational","","","",""
"AfD","2005","Other degree","vocational + Abi","","","",""
"AfD","2005","Other degree","higher vocational","","","",""
"AfD","2005","Other degree","higher education","","","",""
"AfD","2005","no degree/no degree yet","in school","","","",""
"AfD","2005","no degree/no degree yet","inadequately","","","",""
"AfD","2005","no degree/no degree yet","general elemantary","","","",""
"AfD","2005","no degree/no degree yet","middle vocational","","","",""
"AfD","2005","no degree/no degree yet","vocational + Abi","","","",""
"AfD","2005","no degree/no degree yet","higher vocational","","","",""
"AfD","2005","no degree/no degree yet","higher education","","","",""
"Other","2005","lower secondary degree","in school","","","",""
"Other","2005","lower secondary degree","inadequately","","","",""
"Other","2005","lower secondary degree","general elemantary","4","","",""
"Other","2005","lower secondary degree","middle vocational","32","0.0146131247110101","0.0094966212227587","0.0197296281992615"
"Other","2005","lower secondary degree","vocational + Abi","","","",""
"Other","2005","lower secondary degree","higher vocational","","","",""
"Other","2005","lower secondary degree","higher education","1","","",""
"Other","2005","secondary school degree","in school","","","",""
"Other","2005","secondary school degree","inadequately","","","",""
"Other","2005","secondary school degree","general elemantary","1","","",""
"Other","2005","secondary school degree","middle vocational","18","","",""
"Other","2005","secondary school degree","vocational + Abi","2","","",""
"Other","2005","secondary school degree","higher vocational","4","","",""
"Other","2005","secondary school degree","higher education","2","","",""
"Other","2005","college entrance qualification","in school","","","",""
"Other","2005","college entrance qualification","inadequately","","","",""
"Other","2005","college entrance qualification","general elemantary","","","",""
"Other","2005","college entrance qualification","middle vocational","3","","",""
"Other","2005","college entrance qualification","vocational + Abi","1","","",""
"Other","2005","college entrance qualification","higher vocational","2","","",""
"Other","2005","college entrance qualification","higher education","10","","",""
"Other","2005","Other degree","in school","","","",""
"Other","2005","Other degree","inadequately","","","",""
"Other","2005","Other degree","general elemantary","","","",""
"Other","2005","Other degree","middle vocational","2","","",""
"Other","2005","Other degree","vocational + Abi","","","",""
"Other","2005","Other degree","higher vocational","","","",""
"Other","2005","Other degree","higher education","","","",""
"Other","2005","no degree/no degree yet","in school","3","","",""
"Other","2005","no degree/no degree yet","inadequately","","","",""
"Other","2005","no degree/no degree yet","general elemantary","","","",""
"Other","2005","no degree/no degree yet","middle vocational","","","",""
"Other","2005","no degree/no degree yet","vocational + Abi","","","",""
"Other","2005","no degree/no degree yet","higher vocational","","","",""
"Other","2005","no degree/no degree yet","higher education","","","",""
"CDU/CSU","2006","lower secondary degree","in school","","","",""
"CDU/CSU","2006","lower secondary degree","inadequately","","","",""
"CDU/CSU","2006","lower secondary degree","general elemantary","246","0.402604882631615","0.362130624965742","0.443079140297488"
"CDU/CSU","2006","lower secondary degree","middle vocational","1068","0.433080926917085","0.413322849214626","0.452839004619544"
"CDU/CSU","2006","lower secondary degree","vocational + Abi","4","","",""
"CDU/CSU","2006","lower secondary degree","higher vocational","138","0.492159225332808","0.431623180271424","0.552695270394193"
"CDU/CSU","2006","lower secondary degree","higher education","34","0.301652522859338","0.217766725679683","0.385538320038993"
"CDU/CSU","2006","secondary school degree","in school","","","",""
"CDU/CSU","2006","secondary school degree","inadequately","","","",""
"CDU/CSU","2006","secondary school degree","general elemantary","65","0.334348159604169","0.269925667956197","0.398770651252141"
"CDU/CSU","2006","secondary school degree","middle vocational","890","0.461999144976448","0.439836987853599","0.484161302099297"
"CDU/CSU","2006","secondary school degree","vocational + Abi","6","","",""
"CDU/CSU","2006","secondary school degree","higher vocational","156","0.405833820728477","0.356133345741233","0.455534295715721"
"CDU/CSU","2006","secondary school degree","higher education","145","0.364462043931248","0.313968915750669","0.414955172111827"
"CDU/CSU","2006","college entrance qualification","in school","","","",""
"CDU/CSU","2006","college entrance qualification","inadequately","","","",""
"CDU/CSU","2006","college entrance qualification","general elemantary","","","",""
"CDU/CSU","2006","college entrance qualification","middle vocational","113","0.271181613102273","0.227395108436018","0.314968117768528"
"CDU/CSU","2006","college entrance qualification","vocational + Abi","208","0.354321077996513","0.314705967061985","0.393936188931042"
"CDU/CSU","2006","college entrance qualification","higher vocational","86","0.33094372103116","0.270393951167735","0.391493490894586"
"CDU/CSU","2006","college entrance qualification","higher education","876","0.361728243415898","0.342133655951184","0.381322830880613"
"CDU/CSU","2006","Other degree","in school","","","",""
"CDU/CSU","2006","Other degree","inadequately","3","","",""
"CDU/CSU","2006","Other degree","general elemantary","37","0.479709803260461","0.368840094154366","0.590579512366557"
"CDU/CSU","2006","Other degree","middle vocational","60","0.382868621352792","0.302918777364758","0.462818465340825"
"CDU/CSU","2006","Other degree","vocational + Abi","22","","",""
"CDU/CSU","2006","Other degree","higher vocational","11","","",""
"CDU/CSU","2006","Other degree","higher education","44","0.379640395758788","0.279378756688014","0.479902034829562"
"CDU/CSU","2006","no degree/no degree yet","in school","45","0.271482375130962","0.199096314633048","0.343868435628876"
"CDU/CSU","2006","no degree/no degree yet","inadequately","13","","",""
"CDU/CSU","2006","no degree/no degree yet","general elemantary","","","",""
"CDU/CSU","2006","no degree/no degree yet","middle vocational","10","","",""
"CDU/CSU","2006","no degree/no degree yet","vocational + Abi","","","",""
"CDU/CSU","2006","no degree/no degree yet","higher vocational","1","","",""
"CDU/CSU","2006","no degree/no degree yet","higher education","1","","",""
"SPD","2006","lower secondary degree","in school","","","",""
"SPD","2006","lower secondary degree","inadequately","","","",""
"SPD","2006","lower secondary degree","general elemantary","264","0.493808008558986","0.452546487048945","0.535069530069027"
"SPD","2006","lower secondary degree","middle vocational","1043","0.438450214256552","0.418664401158395","0.458236027354709"
"SPD","2006","lower secondary degree","vocational + Abi","3","","",""
"SPD","2006","lower secondary degree","higher vocational","92","0.34192410369836","0.284485973211893","0.399362234184827"
"SPD","2006","lower secondary degree","higher education","42","0.411387264783869","0.321450052989149","0.50132447657859"
"SPD","2006","secondary school degree","in school","","","",""
"SPD","2006","secondary school degree","inadequately","","","",""
"SPD","2006","secondary school degree","general elemantary","78","0.39636695410543","0.329571069755086","0.463162838455773"
"SPD","2006","secondary school degree","middle vocational","645","0.326732354328904","0.305883129906706","0.347581578751103"
"SPD","2006","secondary school degree","vocational + Abi","9","","",""
"SPD","2006","secondary school degree","higher vocational","135","0.366563272663838","0.317792621730605","0.41533392359707"
"SPD","2006","secondary school degree","higher education","102","0.327042912538302","0.277824065715081","0.376261759361522"
"SPD","2006","college entrance qualification","in school","","","",""
"SPD","2006","college entrance qualification","inadequately","","","",""
"SPD","2006","college entrance qualification","general elemantary","","","",""
"SPD","2006","college entrance qualification","middle vocational","156","0.40481135704801","0.356466068128829","0.453156645967192"
"SPD","2006","college entrance qualification","vocational + Abi","204","0.357172266175601","0.317485999631675","0.396858532719526"
"SPD","2006","college entrance qualification","higher vocational","90","0.408234239731232","0.344988142869215","0.471480336593249"
"SPD","2006","college entrance qualification","higher education","648","0.274711529815722","0.256508824783187","0.292914234848258"
"SPD","2006","Other degree","in school","","","",""
"SPD","2006","Other degree","inadequately","6","","",""
"SPD","2006","Other degree","general elemantary","33","0.428913946346875","0.319079984149774","0.538747908543977"
"SPD","2006","Other degree","middle vocational","66","0.467024489804959","0.384965271954181","0.549083707655738"
"SPD","2006","Other degree","vocational + Abi","15","","",""
"SPD","2006","Other degree","higher vocational","11","","",""
"SPD","2006","Other degree","higher education","27","","",""
"SPD","2006","no degree/no degree yet","in school","53","0.42465172546435","0.344198039879209","0.505105411049491"
"SPD","2006","no degree/no degree yet","inadequately","24","","",""
"SPD","2006","no degree/no degree yet","general elemantary","","","",""
"SPD","2006","no degree/no degree yet","middle vocational","5","","",""
"SPD","2006","no degree/no degree yet","vocational + Abi","","","",""
"SPD","2006","no degree/no degree yet","higher vocational","1","","",""
"SPD","2006","no degree/no degree yet","higher education","","","",""
"FDP","2006","lower secondary degree","in school","","","",""
"FDP","2006","lower secondary degree","inadequately","","","",""
"FDP","2006","lower secondary degree","general elemantary","8","","",""
"FDP","2006","lower secondary degree","middle vocational","54","0.0227098391926451","0.0167694018600094","0.0286502765252809"
"FDP","2006","lower secondary degree","vocational + Abi","","","",""
"FDP","2006","lower secondary degree","higher vocational","9","","",""
"FDP","2006","lower secondary degree","higher education","3","","",""
"FDP","2006","secondary school degree","in school","","","",""
"FDP","2006","secondary school degree","inadequately","","","",""
"FDP","2006","secondary school degree","general elemantary","15","","",""
"FDP","2006","secondary school degree","middle vocational","86","0.0377611224403261","0.0292876024532342","0.046234642427418"
"FDP","2006","secondary school degree","vocational + Abi","1","","",""
"FDP","2006","secondary school degree","higher vocational","13","","",""
"FDP","2006","secondary school degree","higher education","18","","",""
"FDP","2006","college entrance qualification","in school","","","",""
"FDP","2006","college entrance qualification","inadequately","","","",""
"FDP","2006","college entrance qualification","general elemantary","","","",""
"FDP","2006","college entrance qualification","middle vocational","23","","",""
"FDP","2006","college entrance qualification","vocational + Abi","48","0.089581952345939","0.0659290320516356","0.113234872640242"
"FDP","2006","college entrance qualification","higher vocational","12","","",""
"FDP","2006","college entrance qualification","higher education","191","0.089756957201237","0.078100814763156","0.101413099639318"
"FDP","2006","Other degree","in school","","","",""
"FDP","2006","Other degree","inadequately","","","",""
"FDP","2006","Other degree","general elemantary","3","","",""
"FDP","2006","Other degree","middle vocational","6","","",""
"FDP","2006","Other degree","vocational + Abi","","","",""
"FDP","2006","Other degree","higher vocational","","","",""
"FDP","2006","Other degree","higher education","3","","",""
"FDP","2006","no degree/no degree yet","in school","6","","",""
"FDP","2006","no degree/no degree yet","inadequately","1","","",""
"FDP","2006","no degree/no degree yet","general elemantary","","","",""
"FDP","2006","no degree/no degree yet","middle vocational","","","",""
"FDP","2006","no degree/no degree yet","vocational + Abi","","","",""
"FDP","2006","no degree/no degree yet","higher vocational","","","",""
"FDP","2006","no degree/no degree yet","higher education","","","",""
"Grüne","2006","lower secondary degree","in school","","","",""
"Grüne","2006","lower secondary degree","inadequately","","","",""
"Grüne","2006","lower secondary degree","general elemantary","9","","",""
"Grüne","2006","lower secondary degree","middle vocational","59","0.0276737770629025","0.0211328418985893","0.0342147122272157"
"Grüne","2006","lower secondary degree","vocational + Abi","","","",""
"Grüne","2006","lower secondary degree","higher vocational","9","","",""
"Grüne","2006","lower secondary degree","higher education","1","","",""
"Grüne","2006","secondary school degree","in school","","","",""
"Grüne","2006","secondary school degree","inadequately","","","",""
"Grüne","2006","secondary school degree","general elemantary","20","","",""
"Grüne","2006","secondary school degree","middle vocational","126","0.0732551600711656","0.0616727440543658","0.0848375760879654"
"Grüne","2006","secondary school degree","vocational + Abi","1","","",""
"Grüne","2006","secondary school degree","higher vocational","41","0.101080953454518","0.0705719927679185","0.131589914141117"
"Grüne","2006","secondary school degree","higher education","24","","",""
"Grüne","2006","college entrance qualification","in school","","","",""
"Grüne","2006","college entrance qualification","inadequately","","","",""
"Grüne","2006","college entrance qualification","general elemantary","","","",""
"Grüne","2006","college entrance qualification","middle vocational","76","0.186306371865171","0.147958187216554","0.224654556513788"
"Grüne","2006","college entrance qualification","vocational + Abi","72","0.133574084815285","0.105397983643915","0.161750185986655"
"Grüne","2006","college entrance qualification","higher vocational","33","0.185705275066727","0.135666458559442","0.235744091574013"
"Grüne","2006","college entrance qualification","higher education","434","0.209469188538798","0.192874787673689","0.226063589403906"
"Grüne","2006","Other degree","in school","","","",""
"Grüne","2006","Other degree","inadequately","","","",""
"Grüne","2006","Other degree","general elemantary","2","","",""
"Grüne","2006","Other degree","middle vocational","5","","",""
"Grüne","2006","Other degree","vocational + Abi","4","","",""
"Grüne","2006","Other degree","higher vocational","1","","",""
"Grüne","2006","Other degree","higher education","12","","",""
"Grüne","2006","no degree/no degree yet","in school","34","0.225111115568239","0.157130940990587","0.293091290145891"
"Grüne","2006","no degree/no degree yet","inadequately","2","","",""
"Grüne","2006","no degree/no degree yet","general elemantary","","","",""
"Grüne","2006","no degree/no degree yet","middle vocational","2","","",""
"Grüne","2006","no degree/no degree yet","vocational + Abi","","","",""
"Grüne","2006","no degree/no degree yet","higher vocational","","","",""
"Grüne","2006","no degree/no degree yet","higher education","","","",""
"PDS/Linke","2006","lower secondary degree","in school","","","",""
"PDS/Linke","2006","lower secondary degree","inadequately","","","",""
"PDS/Linke","2006","lower secondary degree","general elemantary","23","","",""
"PDS/Linke","2006","lower secondary degree","middle vocational","122","0.0472153034574107","0.0387578735889897","0.0556727333258318"
"PDS/Linke","2006","lower secondary degree","vocational + Abi","","","",""
"PDS/Linke","2006","lower secondary degree","higher vocational","11","","",""
"PDS/Linke","2006","lower secondary degree","higher education","34","0.254708848512287","0.175077481791836","0.334340215232738"
"PDS/Linke","2006","secondary school degree","in school","","","",""
"PDS/Linke","2006","secondary school degree","inadequately","","","",""
"PDS/Linke","2006","secondary school degree","general elemantary","17","","",""
"PDS/Linke","2006","secondary school degree","middle vocational","127","0.059664549296029","0.0491352481368035","0.0701938504552546"
"PDS/Linke","2006","secondary school degree","vocational + Abi","","","",""
"PDS/Linke","2006","secondary school degree","higher vocational","22","","",""
"PDS/Linke","2006","secondary school degree","higher education","58","0.167641891377109","0.128451305057901","0.206832477696316"
"PDS/Linke","2006","college entrance qualification","in school","","","",""
"PDS/Linke","2006","college entrance qualification","inadequately","","","",""
"PDS/Linke","2006","college entrance qualification","general elemantary","","","",""
"PDS/Linke","2006","college entrance qualification","middle vocational","24","","",""
"PDS/Linke","2006","college entrance qualification","vocational + Abi","21","","",""
"PDS/Linke","2006","college entrance qualification","higher vocational","8","","",""
"PDS/Linke","2006","college entrance qualification","higher education","142","0.0557719868241663","0.0464138670469755","0.0651301066013571"
"PDS/Linke","2006","Other degree","in school","","","",""
"PDS/Linke","2006","Other degree","inadequately","","","",""
"PDS/Linke","2006","Other degree","general elemantary","3","","",""
"PDS/Linke","2006","Other degree","middle vocational","3","","",""
"PDS/Linke","2006","Other degree","vocational + Abi","1","","",""
"PDS/Linke","2006","Other degree","higher vocational","2","","",""
"PDS/Linke","2006","Other degree","higher education","3","","",""
"PDS/Linke","2006","no degree/no degree yet","in school","6","","",""
"PDS/Linke","2006","no degree/no degree yet","inadequately","1","","",""
"PDS/Linke","2006","no degree/no degree yet","general elemantary","","","",""
"PDS/Linke","2006","no degree/no degree yet","middle vocational","2","","",""
"PDS/Linke","2006","no degree/no degree yet","vocational + Abi","","","",""
"PDS/Linke","2006","no degree/no degree yet","higher vocational","","","",""
"PDS/Linke","2006","no degree/no degree yet","higher education","","","",""
"NPD Combination","2006","lower secondary degree","in school","","","",""
"NPD Combination","2006","lower secondary degree","inadequately","","","",""
"NPD Combination","2006","lower secondary degree","general elemantary","8","","",""
"NPD Combination","2006","lower secondary degree","middle vocational","43","0.0219477020502443","0.0161055185631988","0.0277898855372898"
"NPD Combination","2006","lower secondary degree","vocational + Abi","","","",""
"NPD Combination","2006","lower secondary degree","higher vocational","2","","",""
"NPD Combination","2006","lower secondary degree","higher education","","","",""
"NPD Combination","2006","secondary school degree","in school","","","",""
"NPD Combination","2006","secondary school degree","inadequately","","","",""
"NPD Combination","2006","secondary school degree","general elemantary","8","","",""
"NPD Combination","2006","secondary school degree","middle vocational","46","0.0280467532840754","0.0207072960333624","0.0353862105347883"
"NPD Combination","2006","secondary school degree","vocational + Abi","","","",""
"NPD Combination","2006","secondary school degree","higher vocational","6","","",""
"NPD Combination","2006","secondary school degree","higher education","2","","",""
"NPD Combination","2006","college entrance qualification","in school","","","",""
"NPD Combination","2006","college entrance qualification","inadequately","","","",""
"NPD Combination","2006","college entrance qualification","general elemantary","","","",""
"NPD Combination","2006","college entrance qualification","middle vocational","1","","",""
"NPD Combination","2006","college entrance qualification","vocational + Abi","5","","",""
"NPD Combination","2006","college entrance qualification","higher vocational","1","","",""
"NPD Combination","2006","college entrance qualification","higher education","3","","",""
"NPD Combination","2006","Other degree","in school","","","",""
"NPD Combination","2006","Other degree","inadequately","","","",""
"NPD Combination","2006","Other degree","general elemantary","","","",""
"NPD Combination","2006","Other degree","middle vocational","1","","",""
"NPD Combination","2006","Other degree","vocational + Abi","","","",""
"NPD Combination","2006","Other degree","higher vocational","","","",""
"NPD Combination","2006","Other degree","higher education","","","",""
"NPD Combination","2006","no degree/no degree yet","in school","1","","",""
"NPD Combination","2006","no degree/no degree yet","inadequately","2","","",""
"NPD Combination","2006","no degree/no degree yet","general elemantary","","","",""
"NPD Combination","2006","no degree/no degree yet","middle vocational","","","",""
