"party","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Other","2010","35-65 y.","East Germany","8","","","","8"
"Other","2010","66 and older","West Germany","6","","","","8"
"PDS/Linke","2010","35-65 y.","East Germany","301","0.327613667299345","0.29991551627076","0.355311818327931","5"
"PDS/Linke","2010","16-34 y.","East Germany","104","0.283641906257705","0.242802873436764","0.324480939078647","5"
"PDS/Linke","2010","35-65 y.","West Germany","211","0.0560542957922765","0.0497925771115462","0.0623160144730069","5"
"PDS/Linke","2010","16-34 y.","West Germany","82","0.035383013586082","0.0268601732975565","0.0439058538746075","5"
"PDS/Linke","2010","66 and older","East Germany","174","0.310042531984279","0.271176478988725","0.348908584979833","5"
"PDS/Linke","2010","66 and older","West Germany","35","0.0182278056139933","0.0122487718335686","0.0242068393944179","5"
"SPD","2010","16-34 y.","East Germany","95","0.170033456114014","0.135998699536131","0.204068212691898","2"
"SPD","2010","35-65 y.","East Germany","192","0.141998249520387","0.121399259980099","0.162597239060676","2"
"SPD","2010","66 and older","East Germany","172","0.331518229560157","0.291959063053296","0.371077396067019","2"
"SPD","2010","16-34 y.","West Germany","524","0.286068177723767","0.265219782431737","0.306916573015797","2"
"SPD","2010","35-65 y.","West Germany","1608","0.342605465447482","0.329686558129549","0.355524372765415","2"
"SPD","2010","66 and older","West Germany","651","0.361349026258123","0.339877956515827","0.382820096000418","2"
"AfD","2011","16-34 y.","East Germany","","","","","7"
"AfD","2011","35-65 y.","East Germany","","","","","7"
"AfD","2011","66 and older","West Germany","","","","","7"
"AfD","2011","16-34 y.","West Germany","","","","","7"
"AfD","2011","66 and older","East Germany","","","","","7"
"AfD","2011","35-65 y.","West Germany","","","","","7"
"CDU/CSU","2011","66 and older","West Germany","1233","0.517012224796603","0.49663868023056","0.537385769362646","1"
"CDU/CSU","2011","35-65 y.","West Germany","1431","0.339052529405045","0.324373184796829","0.353731874013261","1"
"CDU/CSU","2011","66 and older","East Germany","179","0.314061110461444","0.276385212880966","0.351737008041922","1"
"CDU/CSU","2011","35-65 y.","East Germany","280","0.341019608333111","0.308513649243337","0.373525567422884","1"
"CDU/CSU","2011","16-34 y.","East Germany","76","0.256275820535088","0.204863409211576","0.3076882318586","1"
"CDU/CSU","2011","16-34 y.","West Germany","359","0.296576071813168","0.270097070638311","0.323055072988025","1"
"FDP","2011","35-65 y.","East Germany","34","0.0294177592663031","0.0178311055441829","0.0410044129884232","3"
"FDP","2011","16-34 y.","East Germany","13","","","","3"
"FDP","2011","35-65 y.","West Germany","140","0.027453532724161","0.0223866132977709","0.0325204521505511","3"
"FDP","2011","66 and older","West Germany","86","0.0305507476890762","0.023534230717182","0.0375672646609704","3"
"FDP","2011","66 and older","East Germany","6","","","","3"
"FDP","2011","16-34 y.","West Germany","47","0.0373834218682965","0.0263859927856578","0.0483808509509353","3"
"NPD Combination","2011","66 and older","East Germany","2","","","","6"
"NPD Combination","2011","16-34 y.","West Germany","24","","","","6"
"NPD Combination","2011","35-65 y.","East Germany","29","","","","6"
"NPD Combination","2011","66 and older","West Germany","1","","","","6"
"NPD Combination","2011","16-34 y.","East Germany","24","","","","6"
"NPD Combination","2011","35-65 y.","West Germany","31","0.00841943815539702","0.00558612057023721","0.0112527557405568","6"
"Other","2011","16-34 y.","West Germany","34","0.0344420164539465","0.023869985152664","0.045014047755229","8"
"Other","2011","16-34 y.","East Germany","7","","","","8"
"Other","2011","35-65 y.","West Germany","48","0.0163279387774922","0.0123980473774854","0.0202578301774991","8"
"Other","2011","35-65 y.","East Germany","5","","","","8"
"Other","2011","66 and older","West Germany","13","","","","8"
"Other","2011","66 and older","East Germany","1","","","","8"
"PDS/Linke","2011","35-65 y.","East Germany","216","0.302602395787819","0.271102184315924","0.334102607259714","5"
"PDS/Linke","2011","35-65 y.","West Germany","115","0.0339929068141459","0.0283737130396364","0.0396121005886554","5"
"PDS/Linke","2011","16-34 y.","East Germany","50","0.201633547665051","0.154384752134208","0.248882343195894","5"
"PDS/Linke","2011","66 and older","West Germany","20","","","","5"
"PDS/Linke","2011","16-34 y.","West Germany","34","0.0277817756533252","0.0182541024039403","0.0373094489027101","5"
"PDS/Linke","2011","66 and older","East Germany","163","0.272249605475006","0.236117882819953","0.308381328130059","5"
"SPD","2011","16-34 y.","East Germany","61","0.218712015067369","0.170032067676118","0.267391962458619","2"
"SPD","2011","16-34 y.","West Germany","302","0.289460968793822","0.263169554348838","0.315752383238806","2"
"SPD","2011","35-65 y.","East Germany","157","0.153611638159171","0.128886771133197","0.178336505185146","2"
"SPD","2011","66 and older","East Germany","209","0.362393848714245","0.323374459095283","0.401413238333207","2"
"SPD","2011","35-65 y.","West Germany","1302","0.342973475953714","0.328253353669778","0.357693598237649","2"
"SPD","2011","66 and older","West Germany","803","0.373998507115146","0.354271066847849","0.393725947382443","2"
"AfD","2012","16-34 y.","West Germany","","","","","7"
"AfD","2012","16-34 y.","East Germany","","","","","7"
"AfD","2012","35-65 y.","West Germany","","","","","7"
"AfD","2012","35-65 y.","East Germany","","","","","7"
"AfD","2012","66 and older","West Germany","","","","","7"
"AfD","2012","66 and older","East Germany","","","","","7"
"CDU/CSU","2012","66 and older","West Germany","1262","0.529933103396316","0.509736680964093","0.55012952582854","1"
"CDU/CSU","2012","66 and older","East Germany","190","0.348447322323198","0.310129730990705","0.386764913655691","1"
"CDU/CSU","2012","16-34 y.","East Germany","72","0.280853568988039","0.223147861655301","0.338559276320778","1"
"CDU/CSU","2012","35-65 y.","West Germany","1365","0.340513872947948","0.325496201162184","0.355531544733712","1"
"CDU/CSU","2012","35-65 y.","East Germany","272","0.33043231286565","0.297878684190558","0.362985941540741","1"
"CDU/CSU","2012","16-34 y.","West Germany","349","0.298293573562015","0.27128155936871","0.325305587755321","1"
"FDP","2012","35-65 y.","East Germany","23","","","","3"
"FDP","2012","16-34 y.","East Germany","8","","","","3"
"FDP","2012","35-65 y.","West Germany","100","0.0210211106135211","0.0164749281391019","0.0255672930879402","3"
"FDP","2012","66 and older","West Germany","81","0.0292630557019484","0.0224428935031455","0.0360832179007512","3"
"FDP","2012","66 and older","East Germany","5","","","","3"
"FDP","2012","16-34 y.","West Germany","27","","","","3"
"NPD Combination","2012","35-65 y.","East Germany","27","","","","6"
"NPD Combination","2012","16-34 y.","West Germany","19","","","","6"
"NPD Combination","2012","35-65 y.","West Germany","25","","","","6"
"NPD Combination","2012","66 and older","West Germany","2","","","","6"
"NPD Combination","2012","66 and older","East Germany","1","","","","6"
"NPD Combination","2012","16-34 y.","East Germany","15","","","","6"
"Other","2012","16-34 y.","West Germany","90","0.0837687527789497","0.0674118577010623","0.100125647856837","8"
"Other","2012","16-34 y.","East Germany","27","","","","8"
"Other","2012","35-65 y.","East Germany","17","","","","8"
"Other","2012","35-65 y.","West Germany","101","0.032868741377395","0.0272185049783166","0.0385189777764734","8"
"Other","2012","66 and older","West Germany","22","","","","8"
"Other","2012","66 and older","East Germany","3","","","","8"
"PDS/Linke","2012","16-34 y.","East Germany","32","0.15639944910681","0.109759704100317","0.203039194113304","5"
"PDS/Linke","2012","16-34 y.","West Germany","30","0.0205768611747909","0.0121951626196132","0.0289585597299685","5"
"PDS/Linke","2012","35-65 y.","East Germany","211","0.314213787238412","0.282086955376232","0.346340619100593","5"
"PDS/Linke","2012","35-65 y.","West Germany","96","0.0293308648689417","0.0239836157697651","0.0346781139681183","5"
"PDS/Linke","2012","66 and older","West Germany","20","","","","5"
"PDS/Linke","2012","66 and older","East Germany","152","0.251062173124541","0.216190852625202","0.285933493623881","5"
"SPD","2012","16-34 y.","West Germany","290","0.275319436985627","0.24894707448592","0.301691799485335","2"
"SPD","2012","16-34 y.","East Germany","41","0.208550593685084","0.156384607192644","0.260716580177524","2"
"SPD","2012","35-65 y.","East Germany","170","0.168262929646564","0.142371969325316","0.194153889967812","2"
"SPD","2012","66 and older","East Germany","223","0.352997147400883","0.31456509621216","0.391429198589606","2"
"SPD","2012","35-65 y.","West Germany","1326","0.35643219871665","0.341254078445109","0.37161031898819","2"
"SPD","2012","66 and older","West Germany","818","0.36400459969693","0.34453466430929","0.383474535084569","2"
"AfD","2013","16-34 y.","East Germany","","","","","7"
"AfD","2013","16-34 y.","West Germany","","","","","7"
"AfD","2013","35-65 y.","West Germany","","","","","7"
"AfD","2013","35-65 y.","East Germany","","","","","7"
"AfD","2013","66 and older","West Germany","","","","","7"
"AfD","2013","66 and older","East Germany","","","","","7"
"CDU/CSU","2013","66 and older","West Germany","1252","0.522615252326048","0.502429044411044","0.542801460241051","1"
"CDU/CSU","2013","66 and older","East Germany","205","0.364909802961828","0.325389421031851","0.404430184891806","1"
"CDU/CSU","2013","16-34 y.","East Germany","61","0.216784950127081","0.16258153127991","0.270988368974253","1"
"CDU/CSU","2013","35-65 y.","West Germany","1610","0.376239532493418","0.36160950823745","0.390869556749387","1"
"CDU/CSU","2013","16-34 y.","West Germany","499","0.330016684082779","0.306188977891186","0.353844390274373","1"
"CDU/CSU","2013","35-65 y.","East Germany","335","0.407882739673059","0.374903161247049","0.440862318099069","1"
"FDP","2013","35-65 y.","East Germany","30","0.0352093017171773","0.0228407503990427","0.0475778530353119","3"
"FDP","2013","35-65 y.","West Germany","117","0.0268331937645651","0.0219530374078636","0.0317133501212666","3"
"FDP","2013","66 and older","West Germany","84","0.0294089800167726","0.0225810737913658","0.0362368862421793","3"
"FDP","2013","16-34 y.","East Germany","7","","","","3"
"FDP","2013","66 and older","East Germany","5","","","","3"
"FDP","2013","16-34 y.","West Germany","41","0.0321412164904647","0.0232036466782138","0.0410787863027156","3"
"NPD Combination","2013","16-34 y.","West Germany","13","","","","6"
"NPD Combination","2013","35-65 y.","East Germany","18","","","","6"
"NPD Combination","2013","16-34 y.","East Germany","9","","","","6"
"NPD Combination","2013","35-65 y.","West Germany","19","","","","6"
"NPD Combination","2013","66 and older","West Germany","4","","","","6"
"NPD Combination","2013","66 and older","East Germany","","","","","6"
"Other","2013","35-65 y.","East Germany","10","","","","8"
"Other","2013","16-34 y.","West Germany","62","0.0444283476666902","0.0339873017918306","0.0548693935415498","8"
"Other","2013","16-34 y.","East Germany","9","","","","8"
"Other","2013","35-65 y.","West Germany","85","0.0236456974179871","0.0190570604896457","0.0282343343463285","8"
"Other","2013","66 and older","West Germany","20","","","","8"
"Other","2013","66 and older","East Germany","1","","","","8"
"PDS/Linke","2013","16-34 y.","East Germany","37","0.164306042254883","0.115561948304774","0.213050136204992","5"
"PDS/Linke","2013","16-34 y.","West Germany","50","0.0260750052390315","0.0179997315162002","0.0341502789618629","5"
"PDS/Linke","2013","35-65 y.","East Germany","185","0.247308963374577","0.218355409650576","0.276262517098579","5"
"PDS/Linke","2013","35-65 y.","West Germany","116","0.0252975874472441","0.0205553916293707","0.0300397832651175","5"
"PDS/Linke","2013","66 and older","West Germany","20","","","","5"
"PDS/Linke","2013","66 and older","East Germany","147","0.244298137940289","0.209024846414815","0.279571429465764","5"
"SPD","2013","16-34 y.","East Germany","67","0.325160793245315","0.263540913830055","0.386780672660576","2"
"SPD","2013","16-34 y.","West Germany","479","0.304642778767833","0.28131992319749","0.327965634338176","2"
"SPD","2013","66 and older","East Germany","193","0.348119152257401","0.309011771241343","0.38722653327346","2"
"SPD","2013","35-65 y.","East Germany","183","0.167267739680618","0.142222086384308","0.192313392976928","2"
"SPD","2013","66 and older","West Germany","805","0.355346005976584","0.336003243876376","0.374688768076791","2"
"SPD","2013","35-65 y.","West Germany","1404","0.340284877113992","0.325976069188999","0.354593685038985","2"
"AfD","2014","16-34 y.","East Germany","5","","","","7"
"AfD","2014","66 and older","West Germany","32","0.013845237154021","0.00921173792179038","0.0184787363862517","7"
"AfD","2014","16-34 y.","West Germany","37","0.021965537051175","0.0150905170888269","0.0288405570135231","7"
"AfD","2014","35-65 y.","West Germany","98","0.0162758977122928","0.0129600391917199","0.0195917562328657","7"
"AfD","2014","35-65 y.","East Germany","39","0.0350481390722314","0.0246561044950465","0.0454401736494164","7"
"AfD","2014","66 and older","East Germany","8","","","","7"
"CDU/CSU","2014","66 and older","East Germany","232","0.379434636744487","0.341752056965635","0.41711721652334","1"
"CDU/CSU","2014","66 and older","West Germany","1295","0.53181630339304","0.512029514321722","0.551603092464357","1"
"CDU/CSU","2014","35-65 y.","East Germany","446","0.36906090551201","0.341792608365716","0.396329202658304","1"
"CDU/CSU","2014","16-34 y.","East Germany","102","0.282755719243102","0.233181291930951","0.332330146555254","1"
"CDU/CSU","2014","35-65 y.","West Germany","2136","0.367191954363592","0.354560032388329","0.379823876338855","1"
"CDU/CSU","2014","16-34 y.","West Germany","593","0.336083160168871","0.313926403426695","0.358239916911046","1"
"FDP","2014","35-65 y.","East Germany","40","0.0248373179024207","0.016042918975585","0.0336317168292563","3"
"FDP","2014","35-65 y.","West Germany","129","0.0254511597345846","0.0213240838642633","0.0295782356049059","3"
"FDP","2014","66 and older","West Germany","75","0.0252314868065114","0.0190126590964208","0.031450314516602","3"
"FDP","2014","66 and older","East Germany","5","","","","3"
"FDP","2014","16-34 y.","East Germany","12","","","","3"
"FDP","2014","16-34 y.","West Germany","51","0.0288425504447145","0.0209922256615654","0.0366928752278636","3"
"NPD Combination","2014","16-34 y.","West Germany","24","","","","6"
"NPD Combination","2014","35-65 y.","East Germany","27","","","","6"
"NPD Combination","2014","16-34 y.","East Germany","20","","","","6"
"NPD Combination","2014","66 and older","West Germany","3","","","","6"
"NPD Combination","2014","35-65 y.","West Germany","27","","","","6"
"NPD Combination","2014","66 and older","East Germany","1","","","","6"
"Other","2014","66 and older","West Germany","15","","","","8"
"Other","2014","66 and older","East Germany","","","","","8"
"Other","2014","35-65 y.","East Germany","15","","","","8"
"Other","2014","16-34 y.","West Germany","70","0.0331254020950803","0.0247309640936977","0.041519840096463","8"
"Other","2014","16-34 y.","East Germany","11","","","","8"
"Other","2014","35-65 y.","West Germany","102","0.0209467558915786","0.01719401654111","0.0246994952420473","8"
"PDS/Linke","2014","16-34 y.","East Germany","53","0.177638700414885","0.135564237038031","0.21971316379174","5"
"PDS/Linke","2014","35-65 y.","East Germany","294","0.275129295155129","0.249893675725448","0.300364914584811","5"
"PDS/Linke","2014","16-34 y.","West Germany","124","0.0616346343213348","0.0503542377435897","0.07291503089908","5"
"PDS/Linke","2014","35-65 y.","West Germany","246","0.0406126229133418","0.0354399575975689","0.0457852882291147","5"
"PDS/Linke","2014","66 and older","East Germany","183","0.283377694169718","0.248382664428545","0.31837272391089","5"
"PDS/Linke","2014","66 and older","West Germany","36","0.0156433731099628","0.0107226628459727","0.0205640833739529","5"
"SPD","2014","16-34 y.","East Germany","69","0.284317194715897","0.234660213485885","0.333974175945909","2"
"SPD","2014","16-34 y.","West Germany","509","0.293595202513256","0.272233922709599","0.314956482316913","2"
"SPD","2014","35-65 y.","East Germany","211","0.153886906347322","0.133496291580539","0.174277521114104","2"
"SPD","2014","66 and older","West Germany","842","0.352672051635969","0.333725330690116","0.371618772581822","2"
"SPD","2014","66 and older","East Germany","194","0.293754709684825","0.258383608850217","0.329125810519432","2"
"SPD","2014","35-65 y.","West Germany","1767","0.335184710922485","0.322814432927387","0.347554988917583","2"
"AfD","2015","16-34 y.","East Germany","19","","","","7"
"AfD","2015","35-65 y.","West Germany","99","0.0221790317997265","0.0179813421946866","0.0263767214047663","7"
"AfD","2015","66 and older","East Germany","19","","","","7"
"AfD","2015","66 and older","West Germany","44","0.0200768103772415","0.0143864333633802","0.0257671873911029","7"
"AfD","2015","35-65 y.","East Germany","58","0.0778056311075677","0.0613428060776751","0.0942684561374604","7"
"AfD","2015","16-34 y.","West Germany","38","0.0329511105547728","0.0235836854256074","0.0423185356839381","7"
"CDU/CSU","2015","35-65 y.","West Germany","1824","0.382731836305748","0.368877249094057","0.396586423517439","1"
"CDU/CSU","2015","66 and older","West Germany","1218","0.525536211421904","0.505278026820151","0.545794396023657","1"
"CDU/CSU","2015","66 and older","East Germany","205","0.385223745471961","0.345550362104682","0.424897128839239","1"
"CDU/CSU","2015","16-34 y.","East Germany","71","0.280982477550641","0.227068445032205","0.334896510069077","1"
"CDU/CSU","2015","16-34 y.","West Germany","475","0.342549743103994","0.317646594508394","0.367452891699593","1"
"CDU/CSU","2015","35-65 y.","East Germany","353","0.330392294690145","0.301484644482799","0.359299944897491","1"
"FDP","2015","16-34 y.","East Germany","4","","","","3"
"FDP","2015","35-65 y.","East Germany","25","","","","3"
"FDP","2015","16-34 y.","West Germany","37","0.0316320751775317","0.0224477970450156","0.0408163533100479","3"
"FDP","2015","35-65 y.","West Germany","116","0.0213147040643897","0.0171978019377673","0.0254316061910121","3"
"FDP","2015","66 and older","East Germany","5","","","","3"
"FDP","2015","66 and older","West Germany","91","0.0315370444242572","0.0244469884026835","0.0386271004458308","3"
"NPD Combination","2015","16-34 y.","West Germany","19","","","","6"
"NPD Combination","2015","35-65 y.","East Germany","21","","","","6"
"NPD Combination","2015","16-34 y.","East Germany","21","","","","6"
"NPD Combination","2015","66 and older","West Germany","2","","","","6"
"NPD Combination","2015","35-65 y.","West Germany","36","0.00817324677734375","0.00560684544331323","0.0107396481113743","6"
"NPD Combination","2015","66 and older","East Germany","2","","","","6"
"Other","2015","35-65 y.","East Germany","15","","","","8"
"Other","2015","66 and older","West Germany","12","","","","8"
"Other","2015","66 and older","East Germany","2","","","","8"
"Other","2015","16-34 y.","West Germany","48","0.035780468043267","0.0260334457772973","0.0455274903092367","8"
"Other","2015","16-34 y.","East Germany","17","","","","8"
"Other","2015","35-65 y.","West Germany","68","0.0149966896177529","0.0115323065790685","0.0184610726564373","8"
"PDS/Linke","2015","16-34 y.","East Germany","58","0.193133714484882","0.145783462832098","0.240483966137666","5"
"PDS/Linke","2015","35-65 y.","East Germany","258","0.293096610189261","0.265121420210466","0.321071800168056","5"
"PDS/Linke","2015","16-34 y.","West Germany","110","0.0705686989901682","0.0571294286605402","0.0840079693197963","5"
"PDS/Linke","2015","35-65 y.","West Germany","225","0.0371865798833547","0.031793044362353","0.0425801154043564","5"
"PDS/Linke","2015","66 and older","East Germany","162","0.275916759897097","0.239477675145998","0.312355844648196","5"
"PDS/Linke","2015","66 and older","West Germany","28","","","","5"
"SPD","2015","16-34 y.","East Germany","45","0.182338718395592","0.136024042853611","0.228653393937574","2"
"SPD","2015","66 and older","East Germany","170","0.277516917389738","0.241012725026104","0.314021109753372","2"
"SPD","2015","16-34 y.","West Germany","355","0.230300643722335","0.208206909525885","0.252394377918786","2"
"SPD","2015","66 and older","West Germany","796","0.347191758094156","0.327877626632224","0.366505889556088","2"
"SPD","2015","35-65 y.","West Germany","1450","0.324349311687589","0.311005590493465","0.337693032881713","2"
"SPD","2015","35-65 y.","East Germany","173","0.138225638757795","0.11701378120718","0.159437496308409","2"
"AfD","2016","35-65 y.","West Germany","198","0.0435797543548552","0.0375384454434231","0.0496210632662873","7"
"AfD","2016","66 and older","East Germany","39","0.0790673465435088","0.0559408543279981","0.10219383875902","7"
"AfD","2016","16-34 y.","East Germany","34","0.162623119893387","0.115838751811141","0.209407487975633","7"
"AfD","2016","35-65 y.","East Germany","120","0.15274603042039","0.129512775996152","0.175979284844628","7"
"AfD","2016","66 and older","West Germany","46","0.0207186286303488","0.0147005035884319","0.0267367536722657","7"
"AfD","2016","16-34 y.","West Germany","89","0.0721102506652197","0.0576661858623613","0.0865543154680782","7"
"CDU/CSU","2016","16-34 y.","East Germany","53","0.214482333249972","0.162444059453344","0.266520607046599","1"
"CDU/CSU","2016","35-65 y.","West Germany","1625","0.36063926617421","0.346429930972618","0.374848601375803","1"
"CDU/CSU","2016","66 and older","West Germany","1125","0.530724110936099","0.509639019572205","0.551809202299992","1"
"CDU/CSU","2016","66 and older","East Germany","181","0.376939589419688","0.335406120855791","0.418473057983586","1"
"CDU/CSU","2016","16-34 y.","West Germany","377","0.301379354901152","0.275756932041668","0.327001777760637","1"
"CDU/CSU","2016","35-65 y.","East Germany","312","0.313936713703839","0.283964320635777","0.343909106771901","1"
"FDP","2016","16-34 y.","East Germany","1","","","","3"
"FDP","2016","35-65 y.","East Germany","25","","","","3"
"FDP","2016","66 and older","East Germany","8","","","","3"
"FDP","2016","16-34 y.","West Germany","33","0.0298781718688445","0.0203714040820368","0.0393849396556522","3"
"FDP","2016","35-65 y.","West Germany","116","0.0290972585467061","0.0241235747202464","0.0340709423731659","3"
"FDP","2016","66 and older","West Germany","104","0.038090083578418","0.030002847494417","0.046177319662419","3"
"NPD Combination","2016","35-65 y.","East Germany","20","","","","6"
"NPD Combination","2016","16-34 y.","West Germany","13","","","","6"
"NPD Combination","2016","35-65 y.","West Germany","24","","","","6"
"NPD Combination","2016","66 and older","East Germany","","","","","6"
"NPD Combination","2016","66 and older","West Germany","1","","","","6"
"NPD Combination","2016","16-34 y.","East Germany","13","","","","6"
"Other","2016","35-65 y.","East Germany","14","","","","8"
"Other","2016","66 and older","West Germany","9","","","","8"
"Other","2016","66 and older","East Germany","","","","","8"
"Other","2016","16-34 y.","West Germany","54","0.0444620040370506","0.032952377432008","0.0559716306420931","8"
"Other","2016","16-34 y.","East Germany","15","","","","8"
"Other","2016","35-65 y.","West Germany","61","0.0172718635496263","0.0134166311047963","0.0211270959944562","8"
"PDS/Linke","2016","16-34 y.","West Germany","91","0.0720808707196997","0.0576395200717421","0.0865222213676573","5"
"PDS/Linke","2016","16-34 y.","East Germany","57","0.218437552452219","0.166054037843217","0.270821067061222","5"
"PDS/Linke","2016","35-65 y.","East Germany","195","0.225946286316471","0.198937415413816","0.252955157219126","5"
"PDS/Linke","2016","35-65 y.","West Germany","196","0.0397605343423985","0.0339785068056565","0.0455425618791406","5"
"PDS/Linke","2016","66 and older","East Germany","148","0.287452221105082","0.248665141966127","0.326239300244038","5"
"PDS/Linke","2016","66 and older","West Germany","29","","","","5"
"SPD","2016","16-34 y.","East Germany","31","0.180312667467929","0.131572572459605","0.229052762476253","2"
"SPD","2016","66 and older","East Germany","136","0.235302711464007","0.198948436506977","0.271656986421036","2"
"SPD","2016","66 and older","West Germany","688","0.323432973975175","0.303668988846953","0.343196959103397","2"
"SPD","2016","16-34 y.","West Germany","281","0.22285452322814","0.199616208698847","0.246092837757434","2"
"SPD","2016","35-65 y.","West Germany","1216","0.290642287569421","0.27720609180598","0.304078483332862","2"
"SPD","2016","35-65 y.","East Germany","133","0.137111506177497","0.114897209601615","0.159325802753379","2"
"AfD","2017","16-34 y.","West Germany","53","0.0473892543112684","0.0369914034345903","0.0577871051879465","7"
"AfD","2017","16-34 y.","East Germany","34","0.153596832729038","0.112381937905401","0.194811727552675","7"
"AfD","2017","35-65 y.","East Germany","113","0.141981508910491","0.120768824114386","0.163194193706595","7"
"AfD","2017","66 and older","East Germany","34","0.0551456441152495","0.0361034672845582","0.0741878209459408","7"
"AfD","2017","35-65 y.","West Germany","242","0.0606273274987509","0.0541328660933617","0.06712178890414","7"
"AfD","2017","66 and older","West Germany","43","0.0169691296600901","0.0116466359985037","0.0222916233216766","7"
"CDU/CSU","2017","16-34 y.","West Germany","581","0.331147975363446","0.308116488068874","0.354179462658017","1"
"CDU/CSU","2017","66 and older","West Germany","1114","0.481642266765647","0.461051198540216","0.502233334991078","1"
"CDU/CSU","2017","66 and older","East Germany","168","0.354168351658738","0.314271090003733","0.394065613313744","1"
"CDU/CSU","2017","16-34 y.","East Germany","92","0.237934104872222","0.189259880760942","0.286608328983503","1"
"CDU/CSU","2017","35-65 y.","East Germany","352","0.288778471795278","0.261235152591077","0.31632179099948","1"
"CDU/CSU","2017","35-65 y.","West Germany","1992","0.343513418422029","0.330590079116711","0.356436757727347","1"
"FDP","2017","16-34 y.","East Germany","4","","","","3"
"FDP","2017","35-65 y.","East Germany","45","0.0427967815872368","0.030495820302616","0.0550977428718575","3"
"FDP","2017","66 and older","East Germany","14","","","","3"
"FDP","2017","16-34 y.","West Germany","69","0.0451861455536818","0.0350211331355174","0.0553511579718461","3"
"FDP","2017","66 and older","West Germany","114","0.0451040795898616","0.0365516851574384","0.0536564740222847","3"
"FDP","2017","35-65 y.","West Germany","196","0.0395610332288173","0.0342563596390545","0.0448657068185801","3"
"NPD Combination","2017","16-34 y.","East Germany","10","","","","6"
"NPD Combination","2017","16-34 y.","West Germany","14","","","","6"
"NPD Combination","2017","35-65 y.","West Germany","41","0.00599538088648424","0.00389454291804456","0.00809621885492392","6"
"NPD Combination","2017","35-65 y.","East Germany","22","","","","6"
"NPD Combination","2017","66 and older","West Germany","1","","","","6"
"NPD Combination","2017","66 and older","East Germany","","","","","6"
"Other","2017","16-34 y.","West Germany","39","0.0269703414289175","0.0190425508318082","0.0348981320260267","8"
"Other","2017","16-34 y.","East Germany","10","","","","8"
"Other","2017","35-65 y.","West Germany","56","0.0126936855744701","0.00964712517530211","0.015740245973638","8"
"Other","2017","35-65 y.","East Germany","7","","","","8"
"Other","2017","66 and older","West Germany","7","","","","8"
"Other","2017","66 and older","East Germany","","","","","8"
"PDS/Linke","2017","16-34 y.","West Germany","137","0.105702792964706","0.090656480461433","0.12074910546798","5"
"PDS/Linke","2017","35-65 y.","West Germany","235","0.0470284353556411","0.0412672718226119","0.0527895988886703","5"
"PDS/Linke","2017","16-34 y.","East Germany","65","0.245161887355551","0.19598876180295","0.294335012908151","5"
"PDS/Linke","2017","35-65 y.","East Germany","202","0.212030617440852","0.187188684689097","0.236872550192606","5"
"PDS/Linke","2017","66 and older","East Germany","151","0.257892489476774","0.221397662174829","0.294387316778719","5"
"PDS/Linke","2017","66 and older","West Germany","39","0.0154510315114474","0.0103682763435594","0.0205337866793354","5"
"SPD","2017","16-34 y.","East Germany","43","0.130352556399127","0.0918662870921161","0.168838825706138","2"
"SPD","2017","35-65 y.","East Germany","201","0.191618072422875","0.167698249912645","0.215537894933105","2"
"SPD","2017","16-34 y.","West Germany","414","0.250883705807791","0.229668035449437","0.272099376166145","2"
"SPD","2017","35-65 y.","West Germany","1582","0.334599438060758","0.321758576840136","0.34744029928138","2"
"SPD","2017","66 and older","East Germany","171","0.296100712426562","0.258015749152103","0.33418567570102","2"
"SPD","2017","66 and older","West Germany","800","0.375494998661702","0.355539075202213","0.395450922121191","2"
"AfD","2018","16-34 y.","West Germany","92","0.0719827221743621","0.0601052531723428","0.0838601911763813","7"
"AfD","2018","16-34 y.","East Germany","39","0.177545277931962","0.135677138276982","0.219413417586942","7"
"AfD","2018","35-65 y.","West Germany","334","0.0721267015728723","0.0650433971840965","0.0792100059616482","7"
"AfD","2018","35-65 y.","East Germany","153","0.184248732602989","0.160584093178642","0.207913372027336","7"
"AfD","2018","66 and older","West Germany","56","0.0235639987138859","0.0173929793705572","0.0297350180572145","7"
"AfD","2018","66 and older","East Germany","51","0.0967192027992227","0.0720618587443695","0.121376546854076","7"
"CDU/CSU","2018","16-34 y.","West Germany","561","0.263326500971799","0.243086219435484","0.283566782508114","1"
"CDU/CSU","2018","16-34 y.","East Germany","90","0.187100536858621","0.144370916223623","0.229830157493618","1"
"CDU/CSU","2018","66 and older","West Germany","1128","0.495420190957746","0.475079659030462","0.515760722885029","1"
"CDU/CSU","2018","66 and older","East Germany","173","0.345531571942928","0.305861154498331","0.385201989387526","1"
"CDU/CSU","2018","35-65 y.","East Germany","326","0.28013288169873","0.252721749694678","0.307544013702783","1"
"CDU/CSU","2018","35-65 y.","West Germany","1865","0.338338764815678","0.325383769631151","0.351293760000204","1"
"FDP","2018","16-34 y.","East Germany","11","","","","3"
"FDP","2018","35-65 y.","East Germany","48","0.048071437200601","0.0350138032205586","0.0611290711806435","3"
"FDP","2018","66 and older","East Germany","13","","","","3"
"FDP","2018","16-34 y.","West Germany","114","0.0665701548429112","0.0551146992418695","0.0780256104439529","3"
"FDP","2018","66 and older","West Germany","135","0.0475578631603331","0.0388993965280413","0.0562163297926249","3"
