"party","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"PDS/Linke","1985","lower secondary degree","Couple + C. LE 16 ","","","",""
"PDS/Linke","1985","lower secondary degree","Couple + C. GT 16 ","","","",""
"PDS/Linke","1985","lower secondary degree","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1985","secondary school degree","1-pers.-HH","","","",""
"PDS/Linke","1985","secondary school degree","(Married) couple without C. ","","","",""
"PDS/Linke","1985","secondary school degree","Single parent ","","","",""
"PDS/Linke","1985","secondary school degree","Couple + C. LE 16 ","","","",""
"PDS/Linke","1985","secondary school degree","Couple + C. GT 16 ","","","",""
"PDS/Linke","1985","secondary school degree","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1985","college entrance qualification","1-pers.-HH","","","",""
"PDS/Linke","1985","college entrance qualification","(Married) couple without C. ","","","",""
"PDS/Linke","1985","college entrance qualification","Single parent ","","","",""
"PDS/Linke","1985","college entrance qualification","Couple + C. LE 16 ","","","",""
"PDS/Linke","1985","college entrance qualification","Couple + C. GT 16 ","","","",""
"PDS/Linke","1985","college entrance qualification","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1985","Other degree","1-pers.-HH","","","",""
"PDS/Linke","1985","Other degree","(Married) couple without C. ","","","",""
"PDS/Linke","1985","Other degree","Single parent ","","","",""
"PDS/Linke","1985","Other degree","Couple + C. LE 16 ","","","",""
"PDS/Linke","1985","Other degree","Couple + C. GT 16 ","","","",""
"PDS/Linke","1985","Other degree","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1985","no degree/no degree yet","1-pers.-HH","","","",""
"PDS/Linke","1985","no degree/no degree yet","(Married) couple without C. ","","","",""
"PDS/Linke","1985","no degree/no degree yet","Single parent ","","","",""
"PDS/Linke","1985","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"PDS/Linke","1985","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"PDS/Linke","1985","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"NPD Combination","1985","lower secondary degree","1-pers.-HH","","","",""
"NPD Combination","1985","lower secondary degree","(Married) couple without C. ","","","",""
"NPD Combination","1985","lower secondary degree","Single parent ","","","",""
"NPD Combination","1985","lower secondary degree","Couple + C. LE 16 ","","","",""
"NPD Combination","1985","lower secondary degree","Couple + C. GT 16 ","","","",""
"NPD Combination","1985","lower secondary degree","Couple + C. LE and GT 16","","","",""
"NPD Combination","1985","secondary school degree","1-pers.-HH","","","",""
"NPD Combination","1985","secondary school degree","(Married) couple without C. ","","","",""
"NPD Combination","1985","secondary school degree","Single parent ","","","",""
"NPD Combination","1985","secondary school degree","Couple + C. LE 16 ","","","",""
"NPD Combination","1985","secondary school degree","Couple + C. GT 16 ","","","",""
"NPD Combination","1985","secondary school degree","Couple + C. LE and GT 16","","","",""
"NPD Combination","1985","college entrance qualification","1-pers.-HH","","","",""
"NPD Combination","1985","college entrance qualification","(Married) couple without C. ","","","",""
"NPD Combination","1985","college entrance qualification","Single parent ","","","",""
"NPD Combination","1985","college entrance qualification","Couple + C. LE 16 ","","","",""
"NPD Combination","1985","college entrance qualification","Couple + C. GT 16 ","","","",""
"NPD Combination","1985","college entrance qualification","Couple + C. LE and GT 16","","","",""
"NPD Combination","1985","Other degree","1-pers.-HH","","","",""
"NPD Combination","1985","Other degree","(Married) couple without C. ","","","",""
"NPD Combination","1985","Other degree","Single parent ","","","",""
"NPD Combination","1985","Other degree","Couple + C. LE 16 ","","","",""
"NPD Combination","1985","Other degree","Couple + C. GT 16 ","","","",""
"NPD Combination","1985","Other degree","Couple + C. LE and GT 16","","","",""
"NPD Combination","1985","no degree/no degree yet","1-pers.-HH","","","",""
"NPD Combination","1985","no degree/no degree yet","(Married) couple without C. ","","","",""
"NPD Combination","1985","no degree/no degree yet","Single parent ","","","",""
"NPD Combination","1985","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"NPD Combination","1985","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"NPD Combination","1985","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"AfD","1985","lower secondary degree","1-pers.-HH","","","",""
"AfD","1985","lower secondary degree","(Married) couple without C. ","","","",""
"AfD","1985","lower secondary degree","Single parent ","","","",""
"AfD","1985","lower secondary degree","Couple + C. LE 16 ","","","",""
"AfD","1985","lower secondary degree","Couple + C. GT 16 ","","","",""
"AfD","1985","lower secondary degree","Couple + C. LE and GT 16","","","",""
"AfD","1985","secondary school degree","1-pers.-HH","","","",""
"AfD","1985","secondary school degree","(Married) couple without C. ","","","",""
"AfD","1985","secondary school degree","Single parent ","","","",""
"AfD","1985","secondary school degree","Couple + C. LE 16 ","","","",""
"AfD","1985","secondary school degree","Couple + C. GT 16 ","","","",""
"AfD","1985","secondary school degree","Couple + C. LE and GT 16","","","",""
"AfD","1985","college entrance qualification","1-pers.-HH","","","",""
"AfD","1985","college entrance qualification","(Married) couple without C. ","","","",""
"AfD","1985","college entrance qualification","Single parent ","","","",""
"AfD","1985","college entrance qualification","Couple + C. LE 16 ","","","",""
"AfD","1985","college entrance qualification","Couple + C. GT 16 ","","","",""
"AfD","1985","college entrance qualification","Couple + C. LE and GT 16","","","",""
"AfD","1985","Other degree","1-pers.-HH","","","",""
"AfD","1985","Other degree","(Married) couple without C. ","","","",""
"AfD","1985","Other degree","Single parent ","","","",""
"AfD","1985","Other degree","Couple + C. LE 16 ","","","",""
"AfD","1985","Other degree","Couple + C. GT 16 ","","","",""
"AfD","1985","Other degree","Couple + C. LE and GT 16","","","",""
"AfD","1985","no degree/no degree yet","1-pers.-HH","","","",""
"AfD","1985","no degree/no degree yet","(Married) couple without C. ","","","",""
"AfD","1985","no degree/no degree yet","Single parent ","","","",""
"AfD","1985","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"AfD","1985","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"AfD","1985","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Other","1985","lower secondary degree","1-pers.-HH","1","","",""
"Other","1985","lower secondary degree","(Married) couple without C. ","6","","",""
"Other","1985","lower secondary degree","Single parent ","","","",""
"Other","1985","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Other","1985","lower secondary degree","Couple + C. GT 16 ","6","","",""
"Other","1985","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Other","1985","secondary school degree","1-pers.-HH","1","","",""
"Other","1985","secondary school degree","(Married) couple without C. ","1","","",""
"Other","1985","secondary school degree","Single parent ","","","",""
"Other","1985","secondary school degree","Couple + C. LE 16 ","2","","",""
"Other","1985","secondary school degree","Couple + C. GT 16 ","","","",""
"Other","1985","secondary school degree","Couple + C. LE and GT 16","2","","",""
"Other","1985","college entrance qualification","1-pers.-HH","1","","",""
"Other","1985","college entrance qualification","(Married) couple without C. ","4","","",""
"Other","1985","college entrance qualification","Single parent ","","","",""
"Other","1985","college entrance qualification","Couple + C. LE 16 ","1","","",""
"Other","1985","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Other","1985","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Other","1985","Other degree","1-pers.-HH","","","",""
"Other","1985","Other degree","(Married) couple without C. ","","","",""
"Other","1985","Other degree","Single parent ","","","",""
"Other","1985","Other degree","Couple + C. LE 16 ","","","",""
"Other","1985","Other degree","Couple + C. GT 16 ","","","",""
"Other","1985","Other degree","Couple + C. LE and GT 16","","","",""
"Other","1985","no degree/no degree yet","1-pers.-HH","","","",""
"Other","1985","no degree/no degree yet","(Married) couple without C. ","","","",""
"Other","1985","no degree/no degree yet","Single parent ","1","","",""
"Other","1985","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Other","1985","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Other","1985","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"CDU/CSU","1986","lower secondary degree","1-pers.-HH","130","0.415996136740762","0.36190759680921","0.470084676672315"
"CDU/CSU","1986","lower secondary degree","(Married) couple without C. ","357","0.422972897429467","0.389819506730821","0.456126288128113"
"CDU/CSU","1986","lower secondary degree","Single parent ","40","0.359317597878413","0.270852999393107","0.447782196363719"
"CDU/CSU","1986","lower secondary degree","Couple + C. LE 16 ","225","0.398570416423214","0.358621490432795","0.438519342413633"
"CDU/CSU","1986","lower secondary degree","Couple + C. GT 16 ","266","0.483995541987635","0.442897481145508","0.525093602829761"
"CDU/CSU","1986","lower secondary degree","Couple + C. LE and GT 16","152","0.550497923446932","0.493344099822439","0.607651747071425"
"CDU/CSU","1986","secondary school degree","1-pers.-HH","62","0.549599678795777","0.462726562772218","0.636472794819335"
"CDU/CSU","1986","secondary school degree","(Married) couple without C. ","127","0.517822119451028","0.456967696334877","0.578676542567179"
"CDU/CSU","1986","secondary school degree","Single parent ","21","","",""
"CDU/CSU","1986","secondary school degree","Couple + C. LE 16 ","115","0.460202026481051","0.39841917124159","0.521984881720512"
"CDU/CSU","1986","secondary school degree","Couple + C. GT 16 ","93","0.497377643214237","0.428597337277591","0.566157949150883"
"CDU/CSU","1986","secondary school degree","Couple + C. LE and GT 16","56","0.540991304050646","0.448703422173849","0.633279185927443"
"CDU/CSU","1986","college entrance qualification","1-pers.-HH","43","0.337656938167613","0.259320574516267","0.415993301818958"
"CDU/CSU","1986","college entrance qualification","(Married) couple without C. ","92","0.465093048648017","0.396647997485692","0.533538099810342"
"CDU/CSU","1986","college entrance qualification","Single parent ","16","","",""
"CDU/CSU","1986","college entrance qualification","Couple + C. LE 16 ","71","0.357002339597954","0.290434911125852","0.423569768070057"
"CDU/CSU","1986","college entrance qualification","Couple + C. GT 16 ","77","0.507002798069133","0.428549140215338","0.585456455922928"
"CDU/CSU","1986","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"CDU/CSU","1986","Other degree","1-pers.-HH","2","","",""
"CDU/CSU","1986","Other degree","(Married) couple without C. ","15","","",""
"CDU/CSU","1986","Other degree","Single parent ","2","","",""
"CDU/CSU","1986","Other degree","Couple + C. LE 16 ","20","","",""
"CDU/CSU","1986","Other degree","Couple + C. GT 16 ","13","","",""
"CDU/CSU","1986","Other degree","Couple + C. LE and GT 16","9","","",""
"CDU/CSU","1986","no degree/no degree yet","1-pers.-HH","2","","",""
"CDU/CSU","1986","no degree/no degree yet","(Married) couple without C. ","5","","",""
"CDU/CSU","1986","no degree/no degree yet","Single parent ","3","","",""
"CDU/CSU","1986","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"CDU/CSU","1986","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"CDU/CSU","1986","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"SPD","1986","lower secondary degree","1-pers.-HH","171","0.529307644651732","0.474533525128572","0.584081764174892"
"SPD","1986","lower secondary degree","(Married) couple without C. ","449","0.521908840884676","0.488387123627427","0.555430558141925"
"SPD","1986","lower secondary degree","Single parent ","68","0.615513262657167","0.525818257592644","0.705208267721689"
"SPD","1986","lower secondary degree","Couple + C. LE 16 ","319","0.542881687771893","0.502234819460874","0.583528556082912"
"SPD","1986","lower secondary degree","Couple + C. GT 16 ","276","0.474790440398098","0.433723606902559","0.515857273893638"
"SPD","1986","lower secondary degree","Couple + C. LE and GT 16","126","0.404099001577494","0.347718031784589","0.460479971370399"
"SPD","1986","secondary school degree","1-pers.-HH","49","0.353043292855142","0.269595585211327","0.436491000498958"
"SPD","1986","secondary school degree","(Married) couple without C. ","93","0.345355742854393","0.287448320799197","0.403263164909588"
"SPD","1986","secondary school degree","Single parent ","13","","",""
"SPD","1986","secondary school degree","Couple + C. LE 16 ","116","0.468729471082993","0.406871299428371","0.530587642737615"
"SPD","1986","secondary school degree","Couple + C. GT 16 ","77","0.348462785040287","0.282916529427865","0.41400904065271"
