"party","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"NPD","1986","35-65 y.","middle vocational","","","","","6"
"NPD","1986","35-65 y.","vocational + Abi","","","","","6"
"NPD","1986","35-65 y.","higher vocational","","","","","6"
"NPD","1986","35-65 y.","higher education","","","","","6"
"NPD","1986","66 and older","in school","","","","","6"
"NPD","1986","66 and older","inadequately","","","","","6"
"NPD","1986","66 and older","general elemantary","","","","","6"
"NPD","1986","66 and older","middle vocational","","","","","6"
"NPD","1986","66 and older","vocational + Abi","","","","","6"
"NPD","1986","66 and older","higher vocational","","","","","6"
"NPD","1986","66 and older","higher education","","","","","6"
"Other","1986","35-65 y.","general elemantary","2","","","","8"
"Other","1986","16-34 y.","middle vocational","3","","","","8"
"Other","1986","35-65 y.","middle vocational","13","","","","8"
"Other","1986","16-34 y.","in school","2","","","","8"
"Other","1986","35-65 y.","higher vocational","1","","","","8"
"Other","1986","16-34 y.","inadequately","","","","","8"
"Other","1986","16-34 y.","general elemantary","3","","","","8"
"Other","1986","35-65 y.","vocational + Abi","1","","","","8"
"Other","1986","35-65 y.","higher education","1","","","","8"
"Other","1986","16-34 y.","vocational + Abi","","","","","8"
"Other","1986","16-34 y.","higher vocational","","","","","8"
"Other","1986","16-34 y.","higher education","","","","","8"
"Other","1986","35-65 y.","in school","","","","","8"
"Other","1986","35-65 y.","inadequately","","","","","8"
"Other","1986","66 and older","in school","","","","","8"
"Other","1986","66 and older","inadequately","","","","","8"
"Other","1986","66 and older","general elemantary","1","","","","8"
"Other","1986","66 and older","middle vocational","2","","","","8"
"Other","1986","66 and older","vocational + Abi","","","","","8"
"Other","1986","66 and older","higher vocational","","","","","8"
"Other","1986","66 and older","higher education","","","","","8"
"PDS/Linke","1986","16-34 y.","in school","","","","","5"
"PDS/Linke","1986","16-34 y.","inadequately","","","","","5"
"PDS/Linke","1986","16-34 y.","general elemantary","","","","","5"
"PDS/Linke","1986","16-34 y.","middle vocational","","","","","5"
"PDS/Linke","1986","16-34 y.","vocational + Abi","","","","","5"
"PDS/Linke","1986","16-34 y.","higher education","","","","","5"
"PDS/Linke","1986","35-65 y.","inadequately","","","","","5"
"PDS/Linke","1986","66 and older","in school","","","","","5"
"PDS/Linke","1986","66 and older","general elemantary","","","","","5"
"PDS/Linke","1986","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","1986","66 and older","higher vocational","","","","","5"
"PDS/Linke","1986","66 and older","higher education","","","","","5"
"PDS/Linke","1986","16-34 y.","higher vocational","","","","","5"
"PDS/Linke","1986","35-65 y.","in school","","","","","5"
"PDS/Linke","1986","35-65 y.","general elemantary","","","","","5"
"PDS/Linke","1986","35-65 y.","middle vocational","","","","","5"
"PDS/Linke","1986","35-65 y.","vocational + Abi","","","","","5"
"PDS/Linke","1986","35-65 y.","higher vocational","","","","","5"
"PDS/Linke","1986","35-65 y.","higher education","","","","","5"
"PDS/Linke","1986","66 and older","inadequately","","","","","5"
"PDS/Linke","1986","66 and older","middle vocational","","","","","5"
"SPD","1986","16-34 y.","inadequately","41","0.66745745868409","0.547242783819","0.78767213354918","1"
"SPD","1986","16-34 y.","general elemantary","204","0.513338514826336","0.461123888689696","0.565553140962977","1"
"SPD","1986","16-34 y.","middle vocational","492","0.505753408293093","0.473672362306297","0.537834454279889","1"
"SPD","1986","16-34 y.","vocational + Abi","40","0.34064767306162","0.243274599242493","0.438020746880748","1"
"SPD","1986","16-34 y.","higher vocational","33","0.348499687888801","0.256028483114267","0.440970892663336","1"
"SPD","1986","35-65 y.","middle vocational","825","0.487709017393968","0.463428404827129","0.511989629960807","1"
"SPD","1986","35-65 y.","vocational + Abi","27","","","","1"
"SPD","1986","35-65 y.","higher vocational","72","0.320664330285154","0.258421583307352","0.382907077262955","1"
"SPD","1986","35-65 y.","higher education","126","0.35545305262584","0.30365307510751","0.40725303014417","1"
"SPD","1986","16-34 y.","in school","21","","","","1"
"SPD","1986","16-34 y.","higher education","47","0.324280504353971","0.247557832826943","0.401003175880998","1"
"SPD","1986","35-65 y.","in school","","","","","1"
"SPD","1986","35-65 y.","inadequately","98","0.800102285443152","0.727636695853238","0.872567875033067","1"
"SPD","1986","35-65 y.","general elemantary","386","0.489379585098429","0.45328962861638","0.525469541580478","1"
"SPD","1986","66 and older","in school","","","","","1"
"SPD","1986","66 and older","inadequately","1","","","","1"
"SPD","1986","66 and older","general elemantary","104","0.46775350378569","0.40151892565998","0.533988081911401","1"
"SPD","1986","66 and older","middle vocational","129","0.429471004825937","0.373175249439681","0.485766760212192","1"
"SPD","1986","66 and older","vocational + Abi","8","","","","1"
"SPD","1986","66 and older","higher vocational","10","","","","1"
"SPD","1986","66 and older","higher education","5","","","","1"
"AfD","1987","16-34 y.","general elemantary","","","","","7"
"AfD","1987","16-34 y.","inadequately","","","","","7"
"AfD","1987","35-65 y.","higher vocational","","","","","7"
"AfD","1987","16-34 y.","middle vocational","","","","","7"
"AfD","1987","35-65 y.","in school","","","","","7"
"AfD","1987","35-65 y.","vocational + Abi","","","","","7"
"AfD","1987","16-34 y.","in school","","","","","7"
"AfD","1987","16-34 y.","vocational + Abi","","","","","7"
"AfD","1987","16-34 y.","higher vocational","","","","","7"
"AfD","1987","16-34 y.","higher education","","","","","7"
"AfD","1987","35-65 y.","middle vocational","","","","","7"
"AfD","1987","35-65 y.","inadequately","","","","","7"
"AfD","1987","35-65 y.","general elemantary","","","","","7"
"AfD","1987","35-65 y.","higher education","","","","","7"
"AfD","1987","66 and older","in school","","","","","7"
"AfD","1987","66 and older","inadequately","","","","","7"
"AfD","1987","66 and older","general elemantary","","","","","7"
"AfD","1987","66 and older","middle vocational","","","","","7"
"AfD","1987","66 and older","vocational + Abi","","","","","7"
"AfD","1987","66 and older","higher vocational","","","","","7"
"AfD","1987","66 and older","higher education","","","","","7"
"CDU/CSU","1987","16-34 y.","general elemantary","127","0.393484595555898","0.34561024664222","0.441358944469576","2"
"CDU/CSU","1987","16-34 y.","inadequately","9","","","","2"
"CDU/CSU","1987","16-34 y.","in school","24","","","","2"
"CDU/CSU","1987","16-34 y.","higher vocational","45","0.461785532771169","0.365507474293792","0.558063591248547","2"
"CDU/CSU","1987","16-34 y.","middle vocational","389","0.407652290707859","0.377466156248139","0.437838425167578","2"
"CDU/CSU","1987","16-34 y.","vocational + Abi","26","","","","2"
"CDU/CSU","1987","16-34 y.","higher education","44","0.330805453958793","0.253144796719573","0.408466111198013","2"
"CDU/CSU","1987","35-65 y.","in school","","","","","2"
"CDU/CSU","1987","35-65 y.","inadequately","20","","","","2"
"CDU/CSU","1987","35-65 y.","general elemantary","319","0.47435394371684","0.438081203594819","0.510626683838861","2"
"CDU/CSU","1987","35-65 y.","middle vocational","751","0.454521576742857","0.430935144594578","0.478108008891137","2"
"CDU/CSU","1987","35-65 y.","vocational + Abi","26","","","","2"
"CDU/CSU","1987","35-65 y.","higher vocational","128","0.60694787100267","0.543269104223821","0.67062663778152","2"
"CDU/CSU","1987","35-65 y.","higher education","133","0.412367325011406","0.360498652558137","0.464235997464675","2"
"CDU/CSU","1987","66 and older","in school","","","","","2"
"CDU/CSU","1987","66 and older","inadequately","2","","","","2"
"CDU/CSU","1987","66 and older","general elemantary","117","0.45838353670893","0.396742254449235","0.520024818968624","2"
"CDU/CSU","1987","66 and older","middle vocational","177","0.519012650822077","0.46582582889048","0.572199472753675","2"
"CDU/CSU","1987","66 and older","vocational + Abi","6","","","","2"
"CDU/CSU","1987","66 and older","higher vocational","30","0.674883759093997","0.533220487648998","0.816547030538995","2"
"CDU/CSU","1987","66 and older","higher education","31","0.679213517721925","0.539697184646723","0.818729850797127","2"
"FDP","1987","16-34 y.","inadequately","1","","","","3"
"FDP","1987","35-65 y.","inadequately","3","","","","3"
"FDP","1987","16-34 y.","in school","2","","","","3"
"FDP","1987","16-34 y.","general elemantary","4","","","","3"
"FDP","1987","16-34 y.","middle vocational","36","0.0389968343805211","0.0271049332950633","0.0508887354659788","3"
"FDP","1987","16-34 y.","vocational + Abi","1","","","","3"
"FDP","1987","16-34 y.","higher vocational","3","","","","3"
"FDP","1987","16-34 y.","higher education","16","","","","3"
"FDP","1987","35-65 y.","in school","","","","","3"
"FDP","1987","35-65 y.","general elemantary","20","","","","3"
"FDP","1987","35-65 y.","middle vocational","78","0.049547516772409","0.0392680079792416","0.0598270255655764","3"
"FDP","1987","35-65 y.","vocational + Abi","4","","","","3"
"FDP","1987","35-65 y.","higher vocational","20","","","","3"
"FDP","1987","35-65 y.","higher education","44","0.130656894496792","0.0951451657687956","0.166168623224789","3"
"FDP","1987","66 and older","middle vocational","28","","","","3"
"FDP","1987","66 and older","in school","","","","","3"
"FDP","1987","66 and older","inadequately","","","","","3"
"FDP","1987","66 and older","general elemantary","6","","","","3"
"FDP","1987","66 and older","vocational + Abi","2","","","","3"
"FDP","1987","66 and older","higher vocational","2","","","","3"
"FDP","1987","66 and older","higher education","7","","","","3"
"Grüne","1987","16-34 y.","in school","17","","","","4"
"Grüne","1987","16-34 y.","general elemantary","55","0.123884216452506","0.091598766998134","0.156169665906877","4"
"Grüne","1987","35-65 y.","general elemantary","22","","","","4"
"Grüne","1987","16-34 y.","inadequately","10","","","","4"
"Grüne","1987","16-34 y.","vocational + Abi","33","0.396786575686643","0.296816927996213","0.496756223377074","4"
"Grüne","1987","35-65 y.","middle vocational","53","0.0278834449079616","0.0200846303330858","0.0356822594828373","4"
"Grüne","1987","35-65 y.","vocational + Abi","2","","","","4"
"Grüne","1987","16-34 y.","middle vocational","146","0.137593103543665","0.116432470996466","0.158753736090864","4"
"Grüne","1987","35-65 y.","higher vocational","7","","","","4"
"Grüne","1987","16-34 y.","higher vocational","20","","","","4"
"Grüne","1987","16-34 y.","higher education","41","0.27756341509789","0.20365063950232","0.351476190693461","4"
"Grüne","1987","35-65 y.","in school","","","","","4"
"Grüne","1987","35-65 y.","inadequately","5","","","","4"
"Grüne","1987","66 and older","in school","","","","","4"
"Grüne","1987","66 and older","inadequately","","","","","4"
"Grüne","1987","66 and older","general elemantary","","","","","4"
"Grüne","1987","66 and older","higher vocational","","","","","4"
"Grüne","1987","35-65 y.","higher education","48","0.125647800168372","0.0907232605523489","0.160572339784395","4"
"Grüne","1987","66 and older","vocational + Abi","","","","","4"
"Grüne","1987","66 and older","middle vocational","3","","","","4"
"Grüne","1987","66 and older","higher education","1","","","","4"
"NPD","1987","16-34 y.","general elemantary","","","","","6"
"NPD","1987","16-34 y.","higher vocational","","","","","6"
"NPD","1987","16-34 y.","inadequately","","","","","6"
"NPD","1987","16-34 y.","in school","","","","","6"
"NPD","1987","16-34 y.","middle vocational","","","","","6"
"NPD","1987","16-34 y.","vocational + Abi","","","","","6"
"NPD","1987","16-34 y.","higher education","","","","","6"
"NPD","1987","35-65 y.","in school","","","","","6"
"NPD","1987","35-65 y.","inadequately","","","","","6"
"NPD","1987","66 and older","middle vocational","","","","","6"
"NPD","1987","66 and older","vocational + Abi","","","","","6"
"NPD","1987","66 and older","higher vocational","","","","","6"
"NPD","1987","35-65 y.","general elemantary","","","","","6"
"NPD","1987","35-65 y.","middle vocational","","","","","6"
"NPD","1987","35-65 y.","vocational + Abi","","","","","6"
"NPD","1987","35-65 y.","higher vocational","","","","","6"
"NPD","1987","35-65 y.","higher education","","","","","6"
"NPD","1987","66 and older","in school","","","","","6"
"NPD","1987","66 and older","inadequately","","","","","6"
"NPD","1987","66 and older","general elemantary","","","","","6"
"NPD","1987","66 and older","higher education","","","","","6"
"Other","1987","16-34 y.","general elemantary","1","","","","8"
"Other","1987","16-34 y.","inadequately","","","","","8"
"Other","1987","16-34 y.","in school","2","","","","8"
"Other","1987","16-34 y.","middle vocational","8","","","","8"
"Other","1987","35-65 y.","in school","","","","","8"
"Other","1987","16-34 y.","higher education","1","","","","8"
"Other","1987","16-34 y.","higher vocational","1","","","","8"
"Other","1987","16-34 y.","vocational + Abi","","","","","8"
"Other","1987","35-65 y.","vocational + Abi","1","","","","8"
"Other","1987","35-65 y.","higher vocational","","","","","8"
"Other","1987","35-65 y.","higher education","1","","","","8"
"Other","1987","66 and older","in school","","","","","8"
"Other","1987","66 and older","inadequately","","","","","8"
"Other","1987","66 and older","vocational + Abi","","","","","8"
"Other","1987","66 and older","middle vocational","3","","","","8"
"Other","1987","35-65 y.","inadequately","","","","","8"
"Other","1987","35-65 y.","general elemantary","3","","","","8"
"Other","1987","35-65 y.","middle vocational","13","","","","8"
"Other","1987","66 and older","general elemantary","3","","","","8"
"Other","1987","66 and older","higher vocational","","","","","8"
